,Levitt_alpha,y
NP04629,-0.84468,1
NP06902,-0.49082,1
NP06823,-0.96509,1
NP09803,0.60071,1
NP01323,-0.02623,1
NP03420,0.62281,1
NP03500,0.97391,1
NP04372,1.63305,1
NP00804,2.7313,1
NP00052,-0.67858,1
NP04822,-1.06379,1
NP04668,-0.767,1
NP04716,-0.36359,1
NP01901,2.29118,1
NP06751,-1.12643,1
NP01483,0.69116,1
NP01036,2.37493,1
NP01104,1.55655,1
NP06288,-0.81267,1
NP04658,-0.95168,1
NP07081,4.25152,1
NP05991,0.0982,1
NP01733,1.56142,1
NP09655,2.79869,1
NP08571,0.02342,1
NP10815,1.59715,1
NP06996,0.37823,1
NP00805,1.30358,1
NP06921,2.10845,1
NP06419,0.71375,1
NP02694,-1.0575,1
NP06307,1.19329,1
NP06406,-1.29575,1
NP05169,-0.18673,1
NP05236,1.00068,1
NP05768,1.44833,1
NP06636,1.31398,1
NP08573,0.33,1
NP08547,-0.63742,1
NP11283,-0.30623,1
NP08606,-0.09337,1
NP08081,-0.48786,1
NP04273,3.13217,1
NP09580,1.67124,1
NP01484,-0.05803,1
NP01249,-1.30773,1
NP09891,-0.46573,1
NP07407,0.88805,1
NP04362,-0.20846,1
NP05197,-0.77161,1
NP06313,0.20034,1
NP00714,0.06896,1
NP07718,-0.56485,1
NP02640,1.95705,1
NP08455,0.06906,1
NP08580,1.14547,1
NP09912,-0.40552,1
NP10736,1.30799,1
NP08878,-0.32151,1
NP06311,0.49702,1
NP07012,0.67896,1
NP08430,1.60509,1
NP10370,1.95558,1
NP02602,1.22501,1
NP02971,2.80585,1
NP02108,0.42005,1
NP06879,0.79224,1
NP01248,-0.36022,1
NP11334,-0.06075,1
NP04384,1.02265,1
NP05921,0.52492,1
NP02026,-0.92717,1
NP04052,0.08266,1
NP10757,0.69649,1
NP00032,-0.33212,1
NP06350,6e-05,1
NP04300,0.10369,1
NP07879,-0.81195,1
NP07628,0.12642,1
NP10725,0.38444,1
NP04981,-0.38586,1
NP07459,-0.37989,1
NP04344,0.11221,1
NP00953,-0.68601,1
NP06977,0.57527,1
NP01426,0.05327,1
NP04701,-0.32219,1
NP07826,0.21409,1
NP06985,-1.23887,1
NP05220,0.41632,1
NP08261,2.46189,1
NP07074,-0.82506,1
NP02467,1.98204,1
NP04788,-0.90565,1
NP06026,1.99975,1
NP07663,-0.32445,1
NP05437,-0.31938,1
NP07412,0.1506,1
NP11344,-0.14745,1
NP03637,0.23189,1
NP04728,0.72573,1
NP07812,0.49124,1
NP05024,-0.06356,1
NP01709,0.45112,1
NP11285,-0.55782,1
NP07339,0.69135,1
NP11277,-0.59912,1
NP07899,1.10626,1
NP07409,-0.2021,1
NP07545,0.57059,1
NP06924,0.94519,1
NP07075,1.71996,1
NP02817,-1.0876,1
NP02939,1.66291,1
NP01022,-0.47196,1
NP06306,-0.42652,1
NP06666,-0.09058,1
NP06871,2.9062,1
NP08549,-0.66367,1
NP06244,1.00492,1
NP01990,0.6551,1
NP01191,1.85599,1
NP01499,-0.82328,1
NP02442,-0.52677,1
NP05191,0.45683,1
NP01742,1.40676,1
NP06910,0.76665,1
NP06710,0.77226,1
NP04686,-0.39547,1
NP07666,-0.0828,1
NP10291,0.33217,1
NP08767,0.34748,1
NP07348,-0.74116,1
NP07474,-0.88845,1
NP06622,0.61982,1
NP04635,-1.15465,1
NP10080,0.37808,1
NP03078,2.26302,1
NP02599,1.44081,1
NP06785,-0.05343,1
NP01571,1.9071,1
NP01568,-0.00598,1
NP05802,-0.70713,1
NP08617,1.5751,1
NP04231,-0.01859,1
NP04884,-0.22665,1
NP02940,-0.0519,1
NP01777,-0.80051,1
NP05394,1.60963,1
NP02547,-1.0624,1
NP07926,-0.75414,1
NP07909,0.76423,1
NP09535,-1.02771,1
NP00792,-0.14402,1
NP01299,0.82637,1
NP11401,-0.72951,1
NP06352,-0.59554,1
NP03786,0.33243,1
NP06901,2.21403,1
NP11047,1.49261,1
NP09986,1.76185,1
NP08988,-0.53903,1
NP09933,-0.39768,1
NP06304,1.10131,1
NP07275,1.31271,1
NP01865,-1.20362,1
NP06569,-0.8867,1
NP02884,2.69064,1
NP00963,-0.54466,1
NP07179,-0.22049,1
NP09336,-1.14519,1
NP10752,0.69117,1
NP04715,-0.96092,1
NP09439,0.43554,1
NP01359,-0.99004,1
NP07224,0.42434,1
NP07167,0.85417,1
NP05478,0.26853,1
NP04711,-0.7537,1
NP09658,-0.37242,1
NP02007,-0.74476,1
NP04352,-0.54405,1
NP05470,-0.98048,1
NP01290,-0.04839,1
NP02074,1.7063,1
NP01735,1.02806,1
NP11305,-0.29143,1
NP07495,-0.98386,1
NP10593,-1.13917,1
NP03840,0.46048,1
NP00002,0.97525,1
NP10305,0.22258,1
NP10274,-0.32374,1
NP05164,-0.85334,1
NP07609,-0.21712,1
NP11303,-0.35344,1
NP09756,0.26598,1
NP02692,-1.07376,1
NP02701,1.48028,1
NP04768,0.82914,1
NP09527,1.23528,1
NP08706,2.94373,1
NP08540,1.14869,1
NP00936,2.17854,1
NP05697,-0.61161,1
NP00648,2.27385,1
NP11033,2.13115,1
NP06167,-0.7927,1
NP08769,1.30665,1
NP04403,-0.61918,1
NP06568,-0.10103,1
NP01734,-0.66344,1
NP10596,-0.72609,1
NP04653,-0.75502,1
NP05247,-0.36892,1
NP05117,0.64111,1
NP00023,0.9866,1
NP06906,1.92616,1
NP03639,2.13287,1
NP09868,-1.14631,1
NP01674,0.57181,1
NP11020,2.79582,1
NP02603,0.95395,1
NP07633,-0.04018,1
NP08511,1.93079,1
NP07054,-1.25186,1
NP07643,-0.6043,1
NP11179,-1.31563,1
NP01673,2.37772,1
NP06966,0.35136,1
NP07418,0.61171,1
NP09936,0.70483,1
NP04770,1.11196,1
NP09132,1.10328,1
NP08375,0.08747,1
NP01754,-0.38687,1
NP08312,1.38866,1
NP07670,-1.03476,1
NP01618,4.16112,1
NP06591,-0.15689,1
NP02843,0.53237,1
NP02646,-0.00114,1
NP06872,0.95468,1
NP08429,0.96328,1
NP04293,0.6424,1
NP02027,0.02569,1
NP07794,-1.39753,1
NP07491,1.06469,1
NP06866,0.59897,1
NP07941,2.99726,1
NP10923,1.34482,1
NP07443,-0.58258,1
NP07634,0.61311,1
NP01455,-0.35966,1
NP10719,1.06034,1
NP00927,1.73292,1
NP10664,-1.23366,1
NP09364,0.9562,1
NP06632,-0.80036,1
NP05107,0.00893,1
NP05858,0.32449,1
NP04088,0.21428,1
NP07667,0.12139,1
NP03469,0.64119,1
NP05651,-0.20758,1
NP09797,-0.50418,1
NP03273,0.30227,1
NP01808,-0.42564,1
NP07331,0.44061,1
NP05131,-0.13305,1
NP01851,-0.24319,1
NP08997,-1.10797,1
NP09782,1.02377,1
NP00713,0.14942,1
NP08201,-1.18147,1
NP07511,2.29713,1
NP07051,0.64753,1
NP09843,1.02397,1
NP01301,-0.85516,1
NP07261,-0.93437,1
NP01252,-0.23502,1
NP10814,-0.97443,1
NP05401,2.69544,1
NP05188,0.2068,1
NP10688,1.22335,1
NP07238,-0.34389,1
NP03785,0.34276,1
NP06943,-0.04706,1
NP05275,-0.07846,1
NP03782,-0.81831,1
NP05179,1.18835,1
NP04067,1.50776,1
NP07362,-0.79209,1
NP00912,0.20483,1
NP03507,2.34556,1
NP04632,0.4922,1
NP01046,-0.50874,1
NP10089,-0.18501,1
NP09045,-1.04111,1
NP01170,0.3744,1
NP02967,-0.51973,1
NP01397,0.3548,1
NP00067,2.48259,1
NP09396,1.98573,1
NP06122,0.8945,1
NP06750,-0.62911,1
NP04975,-0.19437,1
NP01480,-0.76595,1
NP03477,-0.7286,1
NP06968,-0.89118,1
NP06305,-0.04831,1
NP05151,-1.27428,1
NP06646,-0.06869,1
NP07592,1.0644,1
NP10836,3.51211,1
NP10655,4.27103,1
NP10811,0.34488,1
NP11290,-1.16491,1
NP08434,3.02273,1
NP01225,0.92244,1
NP09849,-0.96337,1
NP03521,1.24537,1
NP04836,-0.22562,1
NP04757,0.95911,1
NP05800,2.21146,1
NP06140,0.0635,1
NP00578,-0.98119,1
NP02794,0.38757,1
NP01730,2.08994,1
NP06089,2.5488,1
NP08299,-0.69624,1
NP11313,-0.23041,1
NP02909,1.17714,1
NP07951,-1.17066,1
NP08778,0.8632,1
NP00899,0.10266,1
NP11107,-1.09242,1
NP01298,-0.75274,1
NP03495,0.38853,1
NP05812,1.23277,1
NP01756,0.56028,1
NP00790,-0.94846,1
NP11255,-0.12505,1
NP04412,0.02363,1
NP03780,0.23754,1
NP06372,-0.62812,1
NP03668,0.26146,1
NP09711,-1.12975,1
NP10371,-0.62469,1
NP06093,0.66324,1
NP06692,1.02521,1
NP09506,0.94469,1
NP07891,1.45222,1
NP09358,1.10412,1
NP05226,4.22982,1
NP09346,1.22333,1
NP01622,-0.01836,1
NP05957,2.77976,1
NP05059,-1.23281,1
NP10652,1.34867,1
NP11150,-1.36463,1
NP01293,-0.47291,1
NP02527,0.3546,1
NP01519,-0.44941,1
NP07284,-1.10419,1
NP04459,-0.04347,1
NP04693,1.02936,1
NP03479,1.02092,1
NP02862,1.10733,1
NP00755,1.25377,1
NP07795,0.7255,1
NP08588,-0.65169,1
NP09316,1.05688,1
NP06331,0.24275,1
NP06334,0.98326,1
NP04241,-0.78347,1
NP05126,-0.2993,1
NP01257,-0.95182,1
NP05476,-0.79724,1
NP11325,-0.74526,1
NP05685,0.12348,1
NP06421,-0.51327,1
NP10632,1.31795,1
NP08234,1.14797,1
NP00816,3.16051,1
NP09425,0.92438,1
NP04226,1.13541,1
NP05118,-0.56853,1
NP06833,-0.36973,1
NP02512,-0.67791,1
NP07204,-0.74445,1
NP07097,0.60813,1
NP03243,1.7307,1
NP07647,-0.39335,1
NP02151,1.39281,1
NP05505,-0.66079,1
NP09430,-0.51186,1
NP08550,-1.23265,1
NP05710,2.24848,1
NP04627,-0.76011,1
NP05857,0.68927,1
NP02798,-0.39529,1
NP01463,1.00747,1
NP08440,-0.33465,1
NP05125,1.42683,1
NP02516,-0.76342,1
NP08488,-0.33559,1
NP07435,-1.29342,1
NP05161,0.07274,1
NP01753,2.01624,1
NP07386,0.19181,1
NP01780,-0.02603,1
NP02795,0.5795,1
NP06822,-0.30068,1
NP03585,1.23524,1
NP01787,-0.30235,1
NP09754,-0.01472,1
NP10353,0.86476,1
NP06051,0.46107,1
NP07544,-0.36715,1
NP02590,-0.27909,1
NP08653,0.47821,1
NP07126,0.626,1
NP05953,1.62755,1
NP09299,0.33536,1
NP05755,-0.59168,1
NP04443,2.00647,1
NP02567,-0.32079,1
NP01899,0.15223,1
NP06697,0.51771,1
NP02899,0.85124,1
NP11102,-1.25113,1
NP08577,1.35015,1
NP05163,-0.35573,1
NP07254,-0.09934,1
NP01737,1.02708,1
NP06997,-0.8726,1
NP08773,-0.09307,1
NP04758,0.95099,1
NP06993,2.71077,1
NP00915,2.29843,1
NP09273,3.71016,1
NP02146,-1.03104,1
NP04386,1.42844,1
NP01766,-1.01571,1
NP09159,-1.03188,1
NP09213,2.50125,1
NP01354,0.51149,1
NP07938,0.97024,1
NP04053,2.59926,1
NP01335,-0.25912,1
NP08478,0.36877,1
NP06594,0.26073,1
NP04031,-0.25008,1
NP02947,0.25067,1
NP10278,-0.78068,1
NP01146,0.94958,1
NP06417,-0.62203,1
NP01304,-0.12732,1
NP01346,-0.65525,1
NP06649,0.22467,1
NP07354,1.61187,1
NP04997,-0.82703,1
NP04093,2.55379,1
NP07814,0.5022,1
NP01885,1.52469,1
NP00806,1.05468,1
NP00865,0.35875,1
NP09881,-1.13781,1
NP09311,0.37321,1
NP02017,-0.03548,1
NP08581,-0.94705,1
NP09916,0.91464,1
NP06427,0.03492,1
NP00053,-1.08039,1
NP09298,0.75233,1
NP09909,-1.06087,1
NP09305,0.03032,1
NP00055,1.0064,1
NP07581,-0.07401,1
NP04791,-0.51967,1
NP10722,1.09773,1
NP01206,2.82391,1
NP10091,2.07196,1
NP09288,-0.60361,1
NP07572,1.08357,1
NP07044,3.24657,1
NP05097,1.8888,1
NP02172,0.03792,1
NP05452,-0.24731,1
NP07391,-1.02045,1
NP01524,2.89929,1
NP06691,0.01427,1
NP06044,0.15686,1
NP05496,2.25608,1
NP09313,0.94717,1
NP06410,1.50727,1
NP07468,-0.61534,1
NP00035,-0.55388,1
NP05891,-0.07584,1
NP05940,0.78915,1
NP06905,-0.06958,1
NP09733,-1.31149,1
NP06576,0.03511,1
NP05103,-0.98223,1
NP08976,-0.99379,1
NP05219,-0.99456,1
NP03724,3.00183,1
NP07903,0.01207,1
NP03808,-0.63152,1
NP09491,-0.41098,1
NP08146,-0.41323,1
NP00036,-0.32595,1
NP05199,-1.05732,1
NP03163,1.18069,1
NP04650,-0.5495,1
NP11008,-0.22557,1
NP07003,0.39459,1
NP00924,-0.18711,1
NP05839,1.54557,1
NP05204,0.23054,1
NP07579,-0.11901,1
NP09785,-0.04719,1
NP09420,2.07091,1
NP07631,0.45253,1
NP04964,1.23299,1
NP07116,1.13648,1
NP08515,2.90631,1
NP08956,-0.12316,1
NP02519,-1.04422,1
NP02016,-0.74833,1
NP10717,0.49666,1
NP10733,1.47103,1
NP07380,0.7459,1
NP07165,1.1647,1
NP02588,-0.37349,1
NP07446,-0.94536,1
NP05203,-0.1635,1
NP06302,0.27995,1
NP02544,-1.07517,1
NP05885,0.93575,1
NP07255,0.41909,1
NP06984,-0.87948,1
NP06059,0.98895,1
NP06835,-0.97475,1
NP08604,-0.81514,1
NP09164,0.43232,1
NP11108,-0.93248,1
NP05096,1.89504,1
NP04406,-1.3047,1
NP05890,2.45915,1
NP07464,-0.98042,1
NP06418,2.19905,1
NP08246,-0.3802,1
NP04291,0.25404,1
NP07463,0.26084,1
NP08426,0.20843,1
NP07447,1.82524,1
NP07562,0.04609,1
NP07080,3.70412,1
NP11340,0.27618,1
NP01384,-1.13513,1
NP06184,1.97239,1
NP08799,-0.18846,1
NP09363,0.24157,1
NP10995,3.295,1
NP02542,-1.06113,1
NP09790,0.68476,1
NP06660,-0.39716,1
NP04630,-0.99388,1
NP05227,0.30441,1
NP08585,0.83463,1
NP07536,2.10791,1
NP05264,0.8152,1
NP01550,0.56258,1
NP02268,0.31555,1
NP03567,1.72661,1
NP07927,-0.38389,1
NP10821,0.12507,1
NP11378,-0.76165,1
NP01970,-0.93641,1
NP09878,-0.29927,1
NP09055,-0.7973,1
NP00501,0.42177,1
NP09046,-0.31264,1
NP05709,-0.4821,1
NP07637,-0.67219,1
NP04702,-0.67969,1
NP04737,0.44686,1
NP04841,-0.0737,1
NP06128,-0.58009,1
NP05852,2.07127,1
NP01900,2.42703,1
NP06994,1.03106,1
NP04186,-0.42619,1
NP01527,-0.65418,1
NP01909,0.34715,1
NP07415,0.16523,1
NP06792,0.0546,1
NP10974,2.75959,1
NP07583,-0.33952,1
NP07371,-0.14949,1
NP01477,-0.66563,1
NP05189,1.07479,1
NP04808,0.04829,1
NP06991,1.61054,1
NP07485,1.27623,1
NP10277,-0.51082,1
NP08602,-0.38189,1
NP09874,-0.85773,1
NP06988,1.39556,1
NP06963,-0.53168,1
NP04290,0.42264,1
NP05529,-0.02118,1
NP01800,-0.3849,1
NP02465,-0.2818,1
NP06689,-0.64603,1
NP05538,-0.67872,1
NP06810,0.05267,1
NP04840,-0.40745,1
NP01004,0.598,1
NP04227,1.99007,1
NP08698,-0.25996,1
NP10275,-0.63204,1
NP02941,-0.36126,1
NP02799,-0.47248,1
NP10758,0.98124,1
NP06864,0.35668,1
NP01531,-0.74886,1
NP03465,0.68165,1
NP07151,0.30673,1
NP08520,1.89105,1
NP06719,-0.06998,1
NP01919,-0.3262,1
NP07436,-0.38129,1
NP07010,1.72468,1
NP07259,1.09707,1
NP06892,0.65248,1
NP05664,-0.37437,1
NP06894,0.18534,1
NP01306,-0.62795,1
NP06720,0.16131,1
NP06837,-0.87139,1
NP08806,-0.76598,1
NP01749,-0.96142,1
NP11205,-0.44271,1
NP09880,-0.54517,1
NP05123,-0.97336,1
NP10933,2.82206,1
NP05354,-0.2575,1
NP01223,0.66409,1
NP01138,2.46704,1
NP05154,-1.00232,1
NP08526,-0.75846,1
NP09667,-0.37317,1
NP06118,0.87407,1
NP05742,-0.08695,1
NP06677,0.32293,1
NP11286,-0.68796,1
NP06301,1.24147,1
NP04868,0.22908,1
NP01195,1.16617,1
NP01284,3.11922,1
NP03373,-0.37755,1
NP03428,1.20692,1
NP04640,-0.62725,1
NP02258,0.30134,1
NP01255,-1.04481,1
NP07554,-0.07481,1
NP05090,-0.47596,1
NP07573,-0.56203,1
NP08244,-0.92229,1
NP09586,2.66602,1
NP11235,0.94574,1
NP07365,0.16682,1
NP01727,0.75628,1
NP03041,0.06125,1
NP02492,-1.01001,1
NP01748,0.17143,1
NP07444,-0.11019,1
NP04679,-1.31906,1
NP07252,-0.42163,1
NP07322,-0.93553,1
NP01651,0.73753,1
NP02102,0.54251,1
NP07382,3.12479,1
NP04157,0.29052,1
NP05537,-0.26941,1
NP05939,0.46781,1
NP09635,2.21728,1
NP07011,2.63887,1
NP04746,0.54853,1
NP01324,-0.59799,1
NP09694,0.20914,1
NP08579,1.16555,1
NP01245,0.52569,1
NP00064,0.31715,1
NP09599,2.72613,1
NP00786,-0.86163,1
NP09955,-0.35951,1
NP09419,0.37813,1
NP11297,0.36012,1
NP08659,1.27309,1
NP04759,0.33497,1
NP02928,0.00027,1
NP06187,1.82337,1
NP07249,0.40413,1
NP01211,-0.6314,1
NP00028,-0.08503,1
NP04778,-0.16094,1
NP11356,0.57838,1
NP10734,2.09107,1
NP07725,0.3971,1
NP06332,1.14263,1
NP09165,0.70989,1
NP05922,0.56813,1
NP02270,0.37768,1
NP08051,1.0372,1
NP02531,1.68621,1
NP07551,0.16083,1
NP06347,0.30666,1
NP06114,-0.85477,1
NP06967,0.10522,1
NP06952,-0.31033,1
NP05468,-1.01084,1
NP06353,-0.65495,1
NP04665,-1.07952,1
NP10778,1.0021,1
NP09418,0.50515,1
NP01833,-0.06879,1
NP07912,0.05702,1
NP04437,2.88461,1
NP06830,-0.83375,1
NP10703,0.24852,1
NP07278,-0.47855,1
NP10782,3.03248,1
NP11066,-0.23284,1
NP01282,-0.55759,1
NP07559,1.17743,1
NP04690,-1.16476,1
NP07966,-0.08434,1
NP03545,-1.05148,1
NP05174,1.44221,1
NP04915,0.2361,1
NP08009,-0.51947,1
NP01501,-0.43897,1
NP10658,0.68288,1
NP01803,0.13914,1
NP01675,0.43923,1
NP01773,0.0367,1
NP10629,-0.08674,1
NP07403,0.03043,1
NP00045,-0.85038,1
NP07590,-0.09241,1
NP10820,-1.00284,1
NP06916,0.25111,1
NP02370,0.42608,1
NP00030,-0.61724,1
NP05094,0.84637,1
NP02705,0.36626,1
NP09876,-1.05887,1
NP01655,0.00538,1
NP10801,2.41,1
NP11368,-0.45977,1
NP04769,1.59172,1
NP06623,0.6986,1
NP09786,-0.09027,1
NP04447,1.95794,1
NP03783,0.84954,1
NP08632,-0.15835,1
NP04826,0.7167,1
NP07067,0.80631,1
NP07123,1.11103,1
NP01828,-0.84854,1
NP10797,4.6413,1
NP06831,-0.33815,1
NP02828,4.43732,1
NP09348,-0.19812,1
NP02809,-0.709,1
NP02525,0.34558,1
NP04922,-1.04597,1
NP00889,1.75346,1
NP11361,-0.85538,1
NP04306,-0.31437,1
NP09885,-0.3634,1
NP05937,-0.31138,1
NP01883,1.61911,1
NP04731,1.4925,1
NP10649,1.03486,1
NP11370,-1.13183,1
NP01013,1.55233,1
NP00866,1.36067,1
NP05267,0.50541,1
NP03801,-0.027,1
NP06346,0.61415,1
NP09261,0.04199,1
NP02578,-1.09237,1
NP06426,0.25605,1
NP09795,-1.39833,1
NP06234,-0.47394,1
NP10348,-0.83737,1
NP07400,0.72153,1
NP04879,-0.66999,1
NP04371,0.70498,1
NP07646,-0.63474,1
NP04039,0.74554,1
NP03763,1.15422,1
NP05683,-0.60678,1
NP04303,-0.41048,1
NP05073,-1.07671,1
NP09133,0.22884,1
NP09042,-1.062,1
NP02010,0.69778,1
NP06873,2.58215,1
NP06593,1.0788,1
NP08671,-0.51072,1
NP04920,-0.13626,1
NP09041,-0.76762,1
NP09592,0.28686,1
NP03644,-0.14538,1
NP09069,-0.41438,1
NP07935,0.55243,1
NP05663,0.75221,1
NP05893,1.94205,1
NP01822,-0.17364,1
NP07561,0.33755,1
NP07807,1.18544,1
NP06559,1.09286,1
NP06934,0.07825,1
NP05791,0.34768,1
NP06207,-0.5308,1
NP05666,-0.41737,1
NP07406,0.09628,1
NP01813,-0.21424,1
NP09044,-0.63256,1
NP08271,0.99066,1
NP04229,0.51875,1
NP05198,-0.15443,1
NP07318,0.3104,1
NP10735,2.38788,1
NP09662,0.7481,1
NP07342,-0.55198,1
NP07153,0.36047,1
NP07134,0.33539,1
NP05181,0.44033,1
NP01186,3.96502,1
NP08248,-0.84434,1
NP02917,-0.65046,1
NP04646,-0.51226,1
NP07467,-0.12621,1
NP07096,-0.65897,1
NP11064,0.02765,1
NP03761,0.91511,1
NP07155,-0.18464,1
NP06909,-0.52699,1
NP08846,0.56935,1
NP04940,0.1549,1
NP03800,0.55111,1
NP08593,-0.23611,1
NP02943,-0.05487,1
NP02587,0.5396,1
NP06657,2.85845,1
NP09845,0.12838,1
NP09888,-0.07895,1
NP11399,-0.19355,1
NP07335,-0.73262,1
NP01820,0.55639,1
NP05185,0.38102,1
NP09901,0.38695,1
NP09899,0.14495,1
NP07177,1.04924,1
NP07968,1.92428,1
NP03028,0.11457,1
NP11069,1.42744,1
NP07138,0.06731,1
NP09927,1.06024,1
NP06880,-0.48378,1
NP02061,0.601,1
NP07955,-0.16682,1
NP02234,1.00292,1
NP04032,-0.76888,1
NP03458,-0.46907,1
NP03805,0.08654,1
NP07021,1.35048,1
NP07937,1.57648,1
NP02162,0.14829,1
NP01817,-0.44525,1
NP09350,-0.34035,1
NP07077,3.88033,1
NP11323,-0.90586,1
NP04783,-0.84169,1
NP04803,-0.81429,1
NP06923,-0.45044,1
NP04694,0.36123,1
NP01905,0.95079,1
NP07102,-0.80573,1
NP04220,1.37234,1
NP06794,0.94077,1
NP06193,-0.55436,1
NP11352,-0.27437,1
NP07659,0.10126,1
NP07217,0.74559,1
NP06221,-0.47582,1
NP02644,0.92789,1
NP04807,-0.84319,1
NP08519,3.84592,1
NP07423,2.36137,1
NP03854,-0.75824,1
NP05739,0.75563,1
NP07825,2.40575,1
NP06922,-0.63109,1
NP11149,-0.84399,1
NP07969,0.79834,1
NP03476,-0.57437,1
NP11398,-0.05397,1
NP06078,0.48021,1
NP05764,0.90282,1
NP00850,2.4632,1
NP03810,-0.35734,1
NP07095,-0.57581,1
NP05540,-0.3978,1
NP05514,0.30194,1
NP06895,-0.10688,1
NP10723,-0.61941,1
NP09536,-0.38466,1
NP00776,-0.13184,1
NP03795,-0.04107,1
NP09906,-0.04453,1
NP11106,-1.15798,1
NP05789,-0.1926,1
NP08721,-1.09414,1
NP10756,1.98386,1
NP02949,0.30765,1
NP08551,-0.87449,1
NP11076,0.49662,1
NP06084,0.81417,1
NP04661,-0.45259,1
NP06696,0.21164,1
NP07706,-0.131,1
NP09301,0.93341,1
NP05130,0.41525,1
NP07932,-0.18846,1
NP05743,0.3073,1
NP07455,-0.26661,1
NP10630,2.69731,1
NP04767,-0.77324,1
NP04424,-0.45448,1
NP09415,2.07224,1
NP05023,-0.56919,1
NP06998,2.49007,1
NP01307,0.00938,1
NP08712,-0.19462,1
NP11360,-0.36273,1
NP05225,-0.10442,1
NP07337,-0.05987,1
NP01339,-0.44864,1
NP11366,-0.78022,1
NP06570,1.44214,1
NP08080,-0.29439,1
NP04210,0.25725,1
NP01536,-0.36382,1
NP06072,0.74252,1
NP05037,-1.21666,1
NP07292,0.17798,1
NP07808,0.7416,1
NP02911,-0.60143,1
NP06400,1.08353,1
NP04286,0.77596,1
NP11078,0.20533,1
NP11251,2.09521,1
NP06545,1.14508,1
NP09337,0.47123,1
NP07166,-0.24509,1
NP07429,-0.22065,1
NP06898,2.6671,1
NP07272,-0.84734,1
NP03716,2.65777,1
NP07236,1.30524,1
NP01400,-0.59186,1
NP06964,1.45526,1
NP06749,-0.34047,1
NP04811,-0.36027,1
NP04871,0.05597,1
NP05088,1.90193,1
NP09695,0.74978,1
NP07591,0.10858,1
NP07242,0.19899,1
NP07679,0.10431,1
NP05172,0.40216,1
NP04180,-0.81151,1
NP10812,-0.81308,1
NP06711,0.46491,1
NP05166,-0.53878,1
NP04870,-0.59407,1
NP09204,-0.53395,1
NP09659,-0.39359,1
NP05202,-0.27465,1
NP00048,-1.06891,1
NP07546,-0.0084,1
NP01832,1.05764,1
NP00037,-0.18853,1
NP05034,-0.6398,1
NP08700,-0.99639,1
NP07017,1.10772,1
NP03208,2.96059,1
NP03601,1.25998,1
NP03600,-0.99376,1
NP06150,-0.52819,1
NP01244,-0.69964,1
NP09110,1.54895,1
NP01724,2.57661,1
NP09018,0.65352,1
NP00759,1.6537,1
NP10994,1.25804,1
NP03491,3.87567,1
NP02643,2.92342,1
NP06920,0.28429,1
NP02813,0.7277,1
NP09675,-0.84275,1
NP08186,1.76423,1
NP09661,-0.74365,1
NP06409,1.30961,1
NP10955,2.92396,1
NP07000,1.51887,1
NP03950,-0.84655,1
NP06296,0.52184,1
NP09593,2.16599,1
NP07076,1.64344,1
NP04651,-1.04799,1
NP05395,0.08556,1
NP09053,-0.86563,1
NP01746,0.86824,1
NP09714,-0.9505,1
NP03828,1.67753,1
NP04274,0.35537,1
NP04230,-0.13535,1
NP08949,0.32903,1
NP05159,-1.26525,1
NP09040,-1.21353,1
NP02109,0.72857,1
NP04662,0.00458,1
NP01801,-0.35335,1
NP00905,-0.94372,1
NP08575,0.47967,1
NP07596,-0.79413,1
NP08465,0.17148,1
NP08609,1.10485,1
NP01678,0.04522,1
NP09003,-0.13717,1
NP06154,-0.88089,1
NP00784,1.26154,1
NP05724,-0.05498,1
NP08959,0.27139,1
NP00060,0.61947,1
NP03480,-0.24786,1
NP05036,-0.14277,1
NP08679,-0.67966,1
NP02539,-0.02778,1
NP09776,1.05242,1
NP05522,-0.60142,1
NP07490,-0.90207,1
NP09798,-0.57108,1
NP04657,-0.73629,1
NP02938,0.17513,1
NP02056,2.74234,1
NP07936,0.56861,1
NP05177,-0.79437,1
NP05531,-0.83796,1
NP04794,-0.54356,1
NP02447,-0.12016,1
NP05116,-0.60313,1
NP06949,-0.25562,1
NP04339,0.18591,1
NP02591,-0.30546,1
NP01862,-1.21162,1
NP04631,-0.10763,1
NP06009,0.70609,1
NP07160,0.37699,1
NP09758,-0.24406,1
NP01518,-0.12751,1
NP11304,-0.50032,1
NP02691,0.82917,1
NP09929,-1.15734,1
NP07013,-0.01605,1
NP03777,0.84712,1
NP00901,0.6331,1
NP06728,-0.91413,1
NP07809,1.03218,1
NP05687,0.7022,1
NP04200,-0.32136,1
NP09106,1.5616,1
NP06707,0.36093,1
NP03587,0.54391,1
NP02972,1.82493,1
NP04949,-0.41177,1
NP00894,-0.36884,1
NP11293,0.05414,1
NP01891,1.91519,1
NP01968,-1.0926,1
NP06844,-0.1464,1
NP03887,-0.67295,1
NP07578,-0.59887,1
NP01924,1.37439,1
NP04279,-0.66838,1
NP10788,0.91042,1
NP07550,0.15022,1
NP09414,-0.48749,1
NP09440,2.41206,1
NP09285,1.79345,1
NP04649,-0.08547,1
NP09904,0.34093,1
NP01077,-1.28828,1
NP06754,0.89278,1
NP00710,0.75856,1
NP02003,-0.13293,1
NP00768,0.03379,1
NP08906,-1.19635,1
NP02924,-0.51226,1
NP10832,4.04028,1
NP07137,0.64941,1
NP05534,-0.95185,1
NP07640,0.22956,1
NP00817,2.66259,1
