,Isoelectric_point,y
NP08580,-0.61111,1
NP09912,-0.40624,1
NP10736,-1.44914,1
NP08878,1.82175,1
NP06311,0.5541,1
NP07012,1.32422,1
NP08430,0.53927,1
NP10370,0.99147,1
NP02602,1.13906,1
NP02971,1.32136,1
NP02108,-1.45428,1
NP06879,1.33147,1
NP01248,-1.49025,1
NP11334,0.89995,1
NP04384,0.38932,1
NP05921,-1.49783,1
NP02026,-1.64289,1
NP04052,1.68022,1
NP10757,-1.498,1
NP00032,0.27745,1
NP06350,-0.41703,1
NP04300,-1.00738,1
NP07879,1.21791,1
NP07628,0.41443,1
NP10725,-0.8106,1
NP04981,-0.40961,1
NP07459,0.41594,1
NP04344,-1.17974,1
NP00953,0.61795,1
NP06977,-1.49867,1
NP01426,0.85265,1
NP04701,-1.15918,1
NP07826,1.42464,1
NP06985,-1.04849,1
NP05220,-0.75668,1
NP08261,1.37291,1
NP07074,0.50389,1
NP02467,1.33147,1
NP04788,-0.52081,1
NP06026,-1.04849,1
NP07663,-1.01884,1
NP05437,-1.50962,1
NP07412,0.93486,1
NP11344,-0.7122,1
NP03637,1.33147,1
NP04728,-1.41443,1
NP07812,0.4739,1
NP05024,-0.20474,1
NP01709,1.87701,1
NP11285,0.49285,1
NP07339,0.50524,1
NP11277,0.54458,1
NP07899,-0.61111,1
NP07409,0.47491,1
NP07545,-1.26398,1
NP06924,1.52859,1
NP07075,-0.56798,1
NP02817,0.85265,1
NP02939,-0.50329,1
NP01022,-1.74878,1
NP06306,-1.53708,1
NP06666,1.43256,1
NP06871,-1.41426,1
NP08549,0.71984,1
NP06244,0.61795,1
NP01990,-0.43859,1
NP01191,0.47592,1
NP01499,0.23365,1
NP02442,-0.98582,1
NP05191,-0.71355,1
NP01742,-0.20676,1
NP06910,-1.53245,1
NP06710,0.55039,1
NP04686,0.47491,1
NP07666,-1.01109,1
NP10291,1.0154,1
NP08767,1.82175,1
NP07348,-0.20676,1
NP07474,1.21791,1
NP06622,0.60902,1
NP04635,-0.74287,1
NP10080,0.43144,1
NP03078,1.01776,1
NP02599,-1.53793,1
NP06785,-1.5258,1
NP01571,1.82175,1
NP01568,1.37291,1
NP05802,0.60683,1
NP08617,0.99147,1
NP04231,-1.76908,1
NP04884,-1.3184,1
NP02940,0.85265,1
NP01777,-0.06119,1
NP05394,-1.45874,1
NP02547,-0.46487,1
NP07926,-1.38903,1
NP07909,-1.29397,1
NP09535,-1.48275,1
NP00792,-0.50329,1
NP01299,-1.32362,1
NP11401,0.79983,1
NP06352,0.32294,1
NP03786,-1.36405,1
NP06901,-1.0522,1
NP11047,0.60532,1
NP09986,0.50558,1
NP08988,0.6925,1
NP09933,-1.19322,1
NP06304,-1.65435,1
NP07275,-1.58156,1
NP01865,-0.06524,1
NP06569,1.37291,1
NP02884,-1.36675,1
NP00963,0.80699,1
NP07179,-0.50329,1
NP09336,0.85265,1
NP10752,1.87566,1
NP04715,-1.04377,1
NP09439,-0.46016,1
NP01359,-0.28898,1
NP07224,1.26247,1
NP07167,0.35478,1
NP05478,-1.42184,1
NP04711,-0.05816,1
NP09658,1.07976,1
NP02007,-1.23753,1
NP04352,-0.20676,1
NP05470,0.59992,1
NP01290,-1.31806,1
NP02074,-1.03804,1
NP01735,0.50524,1
NP11305,0.57743,1
NP07495,-0.9848,1
NP10593,0.75408,1
NP03840,1.65866,1
NP00002,-1.45049,1
NP10305,1.07639,1
NP10274,0.63514,1
NP05164,-0.5754,1
NP07609,0.37483,1
NP11303,0.70969,1
NP09756,0.83108,1
NP02692,-0.50329,1
NP02701,-1.32851,1
NP04768,-1.63143,1
NP09527,1.82175,1
NP08706,1.82175,1
NP08540,-1.27055,1
NP00936,0.58948,1
NP05697,0.08741,1
NP00648,0.79738,1
NP11033,0.79738,1
NP06167,-0.56798,1
NP08769,1.82175,1
NP04403,-0.75769,1
NP06568,1.82444,1
NP01734,-1.55376,1
NP10596,0.74191,1
NP04653,1.08237,1
NP05247,1.82444,1
NP05117,-0.25613,1
NP00023,1.82444,1
NP06906,1.57779,1
NP03639,-1.28807,1
NP09868,0.93015,1
NP01674,0.85265,1
NP11020,-1.55376,1
NP02603,-1.41746,1
NP07633,0.90117,1
NP08511,-0.61111,1
NP07054,-1.31806,1
NP07643,0.35344,1
NP11179,-1.45204,1
NP01673,1.87701,1
NP06966,1.82175,1
NP07418,-1.49783,1
NP09936,1.32422,1
NP04770,-1.44914,1
NP09132,0.87404,1
NP08375,-1.53708,1
NP01754,-1.57381,1
NP08312,-1.04849,1
NP07670,0.22253,1
NP01618,1.82175,1
NP06591,1.20031,1
NP02843,1.87566,1
NP02646,1.90666,1
NP06872,0.55106,1
NP08429,-0.19328,1
NP04293,-1.00031,1
NP02027,-1.30905,1
NP07794,1.26071,1
NP07491,-1.45428,1
NP06866,0.73825,1
NP07941,1.32641,1
NP10923,1.04101,1
NP07443,1.57779,1
NP07634,1.04101,1
NP01455,-0.50329,1
NP10719,0.74886,1
NP00927,0.50524,1
NP10664,-1.49783,1
NP09364,0.59723,1
NP06632,0.22691,1
NP05107,-0.05412,1
NP05858,0.98204,1
NP04088,-0.20676,1
NP07667,-0.14341,1
NP03469,-0.54642,1
NP05651,0.9133,1
NP09797,-0.2664,1
NP03273,1.42464,1
NP01808,-0.40759,1
NP07331,0.44863,1
NP05131,0.61627,1
NP01851,-1.69579,1
NP08997,0.56168,1
NP09782,-1.41763,1
NP00713,0.85265,1
NP08201,-1.41506,1
NP07511,1.04101,1
NP07051,-1.36827,1
NP09843,-1.41426,1
NP01301,1.42464,1
NP07261,1.07976,1
NP01252,0.47289,1
NP10814,-1.79031,1
NP05401,-1.498,1
NP05188,-0.0553,1
NP10688,0.83108,1
NP07238,0.38663,1
NP03785,-1.49829,1
NP06943,0.85265,1
NP05275,1.08161,1
NP03782,-1.41957,1
NP05179,0.08825,1
NP04067,1.2073,1
NP07362,-1.63228,1
NP00912,0.62216,1
NP03507,0.85265,1
NP04632,0.36355,1
NP01046,0.22725,1
NP10089,0.83538,1
NP09045,0.30374,1
NP01170,0.84119,1
NP02967,-1.54736,1
NP01397,-0.50329,1
NP00067,0.85265,1
NP09396,1.82175,1
NP06122,-0.97166,1
NP06750,0.62385,1
NP04975,0.43363,1
NP01480,-0.1697,1
NP03477,-0.44937,1
NP06968,0.50524,1
NP06305,-1.58207,1
NP05151,-0.27129,1
NP06646,0.77447,1
NP07592,0.79738,1
NP10836,0.855,1
NP10655,-1.47003,1
NP10811,-1.69651,1
NP11290,0.19995,1
NP08434,-0.50329,1
NP01225,1.90801,1
NP09849,0.74886,1
NP03521,0.60127,1
NP04836,-0.52148,1
NP04757,-0.8106,1
NP05800,-1.42184,1
NP06140,1.82175,1
NP00578,-0.37625,1
NP02794,1.32422,1
NP01730,0.47592,1
NP06089,-0.19059,1
NP08299,0.43111,1
NP11313,0.68147,1
NP02909,-1.41426,1
NP07951,-0.17441,1
NP08778,1.82175,1
NP00899,-1.60759,1
NP11107,-1.46017,1
NP01298,0.85265,1
NP03495,0.85265,1
NP05812,-0.61111,1
NP01756,0.85265,1
NP00790,-1.74541,1
NP11255,-0.97941,1
NP04412,1.13738,1
NP03780,0.43195,1
NP06372,-0.62712,1
NP03668,1.21791,1
NP09711,0.85265,1
NP10371,0.72949,1
NP06093,1.10166,1
NP06692,0.87708,1
NP09506,0.85265,1
NP07891,1.42464,1
NP09358,0.79738,1
NP05226,0.452,1
NP09346,0.85265,1
NP01622,-0.06423,1
NP05957,0.66664,1
NP05059,-0.15083,1
NP10652,1.42582,1
NP11150,-1.32707,1
NP01293,-1.11656,1
NP02527,1.13906,1
NP01519,1.37291,1
NP07284,1.82175,1
NP04459,0.73471,1
NP04693,0.50524,1
NP03479,-0.43859,1
NP02862,-1.06871,1
NP00755,1.82175,1
NP07795,0.50221,1
NP08588,0.47491,1
NP09316,0.85265,1
NP06331,1.57779,1
NP06334,-0.54642,1
NP04241,-0.9848,1
NP05126,0.86174,1
NP01257,1.2319,1
NP05476,1.21614,1
NP11325,0.39573,1
NP05685,0.50524,1
NP06421,0.41594,1
NP10632,0.40078,1
NP08234,1.82444,1
NP00816,1.57779,1
NP09425,-1.28807,1
NP04226,-1.51763,1
NP05118,-0.15167,1
NP06833,0.61627,1
NP02512,0.61964,1
NP07204,0.43111,1
NP07097,-0.60438,1
NP03243,-1.49783,1
NP07647,0.50187,1
NP02151,-1.44611,1
NP05505,0.98002,1
NP09430,-1.38697,1
NP08550,0.66841,1
NP05710,-0.23102,1
NP04627,0.48485,1
NP05857,-1.70776,1
NP02798,1.15086,1
NP01463,-1.42184,1
NP08440,-1.41426,1
NP05125,-1.28824,1
NP02516,0.74313,1
NP08488,-1.53708,1
NP07435,0.38629,1
NP05161,-0.15293,1
NP01753,-0.61111,1
NP07386,0.7401,1
NP01780,-0.46555,1
NP02795,1.82444,1
NP06822,1.23341,1
NP03585,-1.36439,1
NP01787,0.22725,1
NP09754,-1.64794,1
NP10353,0.91161,1
NP06051,-0.54642,1
NP07544,0.66664,1
NP02590,-1.03535,1
NP08653,1.82175,1
NP07126,-1.57811,1
NP05953,0.50524,1
NP09299,0.74347,1
NP05755,-0.54642,1
NP04443,0.67658,1
NP02567,-1.05152,1
NP01899,-1.58156,1
NP06697,0.20838,1
NP02899,0.85265,1
NP11102,-1.25151,1
NP08577,-0.61111,1
NP05163,-0.7742,1
NP07254,-0.61111,1
NP01737,1.07976,1
NP06997,-1.4408,1
NP08773,1.82175,1
NP04758,-1.63346,1
NP06993,0.99147,1
NP00915,0.20838,1
NP09273,-0.4925,1
NP02146,-1.20952,1
NP04386,0.4183,1
NP01766,-0.84682,1
NP09159,-0.20659,1
NP09213,0.85265,1
NP01354,1.87701,1
NP07938,-0.16498,1
NP04053,1.65866,1
NP01335,-0.27095,1
NP08478,-1.41426,1
NP06594,1.32389,1
NP04031,-1.00856,1
NP02947,-0.44937,1
NP10278,0.63514,1
NP01146,1.07976,1
NP06417,1.32422,1
NP01304,0.59723,1
NP01346,-0.15622,1
NP06649,0.60936,1
NP07354,1.32136,1
NP04997,-1.00704,1
NP04093,-1.04849,1
NP07814,-0.21215,1
NP01885,0.49092,1
NP00806,1.82175,1
NP00865,0.85265,1
NP09881,1.27823,1
NP09311,1.82175,1
NP02017,-1.53094,1
NP08581,-1.57381,1
NP09916,-1.36456,1
NP06427,0.78407,1
NP00053,0.86107,1
NP09298,0.85265,1
NP09909,0.61964,1
NP09305,-0.19598,1
NP00055,0.78584,1
NP07581,0.73302,1
NP04791,-0.11031,1
NP10722,0.74886,1
NP01206,1.87701,1
NP10091,0.4739,1
NP09288,-1.32362,1
NP07572,1.90666,1
NP07044,0.50692,1
NP05097,0.62048,1
NP02172,-1.38747,1
NP05452,0.4798,1
NP07391,1.90666,1
NP01524,1.82175,1
NP06691,0.73656,1
NP06044,1.32136,1
NP05496,1.90801,1
NP09313,1.82175,1
NP06410,-1.53708,1
NP07468,1.82444,1
NP00035,0.33002,1
NP05891,0.85265,1
NP05940,-0.52485,1
NP06905,-1.41426,1
NP09733,-0.50329,1
NP06576,0.85265,1
NP05103,-1.23786,1
NP08976,0.51459,1
NP05219,0.57263,1
NP03724,0.88499,1
NP07903,-1.46026,1
NP03808,-0.9848,1
NP09491,-0.50329,1
NP08146,1.87836,1
NP00036,0.07679,1
NP05199,0.48873,1
NP03163,1.42464,1
NP04650,0.57962,1
NP11008,-1.32851,1
NP07003,1.82175,1
NP00924,1.87566,1
NP05839,-0.46016,1
NP05204,-0.96627,1
NP07579,0.33086,1
NP09785,-0.43859,1
NP09420,-0.52485,1
NP07631,0.36523,1
NP04964,-0.06069,1
NP07116,1.82444,1
NP08515,0.85265,1
NP08956,1.82175,1
NP02519,1.04101,1
NP02016,-1.38158,1
NP10717,0.74886,1
NP10733,-1.86916,1
NP07380,-0.46016,1
NP07165,1.82175,1
NP02588,-1.03535,1
NP07446,0.85265,1
NP05203,0.51467,1
NP06302,-1.46329,1
NP02544,-0.76915,1
NP05885,1.82444,1
NP07255,-0.61111,1
NP06984,1.9471,1
NP06059,1.32136,1
NP06835,0.98002,1
NP08604,0.85265,1
NP09164,-1.47812,1
NP11108,-0.48686,1
NP05096,0.43296,1
NP04406,-0.22024,1
NP05890,0.85265,1
NP07464,1.32136,1
NP06418,-0.46016,1
NP08246,-1.305,1
NP04291,0.38932,1
NP07463,1.52859,1
NP08426,-1.41426,1
NP07447,-1.58156,1
NP07562,-1.49791,1
NP07080,-1.57381,1
NP11340,-0.7122,1
NP01384,-1.19439,1
NP06184,1.01776,1
NP08799,1.82175,1
NP09363,1.82175,1
NP10995,1.04101,1
NP02542,1.13906,1
NP09790,1.82175,1
NP06660,1.43256,1
NP04630,-1.10123,1
NP05227,1.82444,1
NP08585,1.82175,1
NP07536,1.33383,1
NP05264,1.37291,1
NP01550,1.32641,1
NP02268,-0.50329,1
NP03567,1.87566,1
NP07927,-1.29675,1
NP10821,-1.67482,1
NP11378,0.39219,1
NP01970,-1.32947,1
NP09878,1.3976,1
NP09055,0.75707,1
NP00501,0.17973,1
NP09046,0.8534,1
NP05709,0.43212,1
NP07637,-1.32354,1
NP04702,-0.46403,1
NP04737,-1.39017,1
NP04841,-1.00704,1
NP06128,1.90936,1
NP05852,0.51804,1
NP01900,0.23398,1
NP06994,0.9507,1
NP04186,0.99569,1
NP01527,-1.36241,1
NP01909,-0.06069,1
NP07415,1.82175,1
NP06792,-1.5258,1
NP10974,1.87566,1
NP07583,0.68332,1
NP07371,0.50389,1
NP01477,-1.05607,1
NP05189,0.51467,1
NP04808,-1.32615,1
NP06991,0.85265,1
NP07485,-1.59858,1
NP10277,0.63514,1
NP08602,0.85265,1
NP09874,0.90454,1
NP06988,-1.6081,1
NP06963,1.82175,1
NP04290,0.33137,1
NP05529,0.74886,1
NP01800,-0.4642,1
NP02465,0.59015,1
NP06689,0.8016,1
NP05538,-0.86653,1
NP06810,-0.05471,1
NP04840,-0.53698,1
NP01004,1.82175,1
NP04227,-1.59984,1
NP08698,1.82175,1
NP10275,0.63514,1
NP02941,-0.54642,1
NP02799,0.50558,1
NP10758,-0.52485,1
NP06864,0.4739,1
NP01531,0.74886,1
NP03465,0.85265,1
NP07151,0.38713,1
NP08520,-0.61111,1
NP06719,0.81558,1
NP01919,1.07976,1
NP07436,1.10166,1
NP07010,-1.11656,1
NP07259,0.85265,1
NP06892,0.85265,1
NP05664,0.10232,1
NP06894,0.79738,1
NP01306,1.32136,1
NP06720,1.04118,1
NP06837,0.73791,1
NP08806,1.82175,1
NP01749,-0.61111,1
NP11205,-1.36405,1
NP09880,1.23771,1
NP05123,-1.36254,1
NP10933,0.85669,1
NP05354,0.9598,1
NP01223,1.87701,1
NP01138,1.37291,1
NP05154,0.14267,1
NP08526,0.21276,1
NP09667,-0.46016,1
NP06118,0.41443,1
NP05742,1.32641,1
NP06677,-1.4862,1
NP11286,0.64794,1
NP06301,-0.43859,1
NP04868,-0.91303,1
NP01195,1.32136,1
NP01284,-1.00401,1
NP03373,1.32136,1
NP03428,1.42464,1
NP04640,0.62132,1
NP02258,-0.50329,1
NP01255,-0.42781,1
NP07554,-1.36237,1
NP05090,-0.12471,1
NP07573,0.3157,1
NP08244,-1.23298,1
NP09586,0.85265,1
NP11235,0.79738,1
NP07365,0.93486,1
NP01727,1.87836,1
NP03041,-1.47163,1
NP02492,0.44989,1
NP01748,-0.61111,1
NP07444,-0.19059,1
NP04679,0.68568,1
NP07252,-0.19328,1
NP07322,0.4889,1
NP01651,1.92957,1
NP02102,-1.12001,1
NP07382,1.65866,1
NP04157,-1.53708,1
NP05537,-0.36311,1
NP05939,1.82175,1
NP09635,-0.15285,1
NP07011,0.85265,1
NP04746,-0.9811,1
NP01324,-1.28495,1
NP09694,0.60127,1
NP08579,-0.50329,1
NP01245,-1.48587,1
NP00064,1.43626,1
NP09599,0.85265,1
NP00786,-1.251,1
NP09955,-1.60827,1
NP09419,-1.251,1
NP11297,0.47382,1
NP08659,0.83108,1
NP04759,-0.4642,1
NP02928,0.53186,1
NP06187,1.42464,1
NP07249,-0.48172,1
NP01211,1.42868,1
NP00028,-0.25259,1
NP04778,-0.06355,1
NP11356,-1.20147,1
NP10734,-1.80935,1
NP07725,1.90666,1
NP06332,-0.20137,1
NP09165,-1.18462,1
NP05922,1.32422,1
NP02270,0.68568,1
NP08051,-0.48172,1
NP02531,-0.20946,1
NP07551,-1.36237,1
NP06347,-0.28831,1
NP06114,-0.38333,1
NP06967,1.82175,1
NP06952,-1.50962,1
NP05468,0.66664,1
NP06353,0.41401,1
NP04665,0.54138,1
NP10778,1.6317,1
NP09418,1.82175,1
NP01833,-1.40921,1
NP07912,-1.00115,1
NP04437,-1.32362,1
NP06830,-0.46016,1
NP10703,1.42868,1
NP07278,1.87701,1
NP10782,1.82175,1
NP11066,-1.305,1
NP01282,1.01776,1
NP07559,-1.36237,1
NP04690,-0.74051,1
NP07966,0.79738,1
NP03545,0.82956,1
NP05174,0.09406,1
NP04915,0.19389,1
NP08009,1.33602,1
NP01501,-1.36397,1
NP10658,-1.498,1
NP01803,1.38766,1
NP01675,-1.36254,1
NP01773,0.20433,1
NP10629,0.93486,1
NP07403,-1.41763,1
NP00045,0.70211,1
NP07590,1.90801,1
NP10820,-1.49951,1
NP06916,0.67928,1
NP02370,0.43178,1
NP00030,0.49374,1
NP05094,-0.21367,1
NP02705,-1.36439,1
NP09876,0.9785,1
NP01655,1.82175,1
NP10801,-1.11656,1
NP11368,0.52453,1
NP04769,-1.00536,1
NP06623,0.60902,1
NP09786,1.07976,1
NP04447,1.26071,1
NP03783,-1.51434,1
NP08632,0.85265,1
NP04826,-1.04108,1
NP07067,-0.54642,1
NP07123,0.85265,1
NP01828,0.23365,1
NP10797,0.60532,1
NP06831,0.80699,1
NP02828,1.87566,1
NP09348,-1.49783,1
NP02809,1.26071,1
NP02525,0.83108,1
NP04922,-0.06187,1
NP00889,0.60532,1
NP11361,0.47306,1
NP04306,-0.21485,1
NP09885,1.16341,1
NP05937,1.28042,1
NP01883,0.2141,1
NP04731,-0.67851,1
NP10649,0.67928,1
NP11370,0.3937,1
NP01013,0.99147,1
NP00866,1.82175,1
NP05267,-1.63143,1
NP03801,-1.44181,1
NP06346,-0.05151,1
NP09261,-1.17974,1
NP02578,-0.52148,1
NP06426,1.17495,1
NP09795,-1.17553,1
NP06234,0.55106,1
NP10348,-0.19059,1
NP07400,0.74414,1
NP04879,-0.91303,1
NP04371,-1.37678,1
NP07646,-1.01884,1
NP04039,0.99569,1
NP03763,0.47491,1
NP05683,0.43043,1
NP04303,-1.01311,1
NP05073,-0.28932,1
NP09133,-0.20946,1
NP09042,-0.19193,1
NP02010,-1.36237,1
NP06873,-0.48172,1
NP06593,1.16686,1
NP08671,0.66091,1
NP04920,-0.06136,1
NP09041,0.44425,1
NP09592,0.85265,1
NP03644,1.32641,1
NP09069,-1.44804,1
NP07935,0.60127,1
NP05663,0.60127,1
NP05893,-0.19328,1
NP01822,0.49092,1
NP07561,-1.36237,1
NP07807,0.90117,1
NP06559,0.60532,1
NP06934,0.59723,1
NP05791,0.17771,1
NP06207,1.26247,1
NP05666,0.00923,1
NP07406,0.50524,1
NP01813,0.55241,1
NP09044,0.3435,1
NP08271,-1.53708,1
NP04229,-1.53245,1
NP05198,1.21808,1
NP07318,-1.47003,1
NP10735,-1.78441,1
NP09662,-0.46016,1
NP07342,-1.4825,1
NP07153,0.38713,1
NP07134,-1.47003,1
NP05181,-0.05344,1
NP01186,1.82175,1
NP08248,-1.25454,1
NP02917,-0.44937,1
NP04646,-0.74186,1
NP07467,-0.20676,1
NP07096,-1.03804,1
NP11064,-1.40491,1
NP03761,0.47491,1
NP07155,-1.62975,1
NP06909,0.50389,1
NP08846,1.82175,1
NP04940,-0.41096,1
NP03800,0.9598,1
NP08593,1.82175,1
NP02943,-1.41426,1
NP02587,-1.5787,1
NP06657,0.99147,1
NP09845,1.07976,1
NP09888,1.00546,1
NP11399,0.7428,1
NP07335,-1.47205,1
NP01820,0.49092,1
NP05185,0.45065,1
NP09901,-0.43859,1
NP09899,0.99147,1
NP07177,-0.61111,1
NP07968,-1.32345,1
NP03028,-0.20676,1
NP11069,-0.06355,1
NP07138,1.87566,1
NP09927,-1.47003,1
NP06880,0.87404,1
NP02061,-1.53793,1
NP07955,-0.48172,1
NP02234,-1.49783,1
NP04032,-0.13398,1
NP03458,-1.47003,1
NP03805,-1.42016,1
NP07021,-1.57718,1
NP07937,0.41561,1
NP02162,0.73471,1
NP01817,0.46868,1
NP09350,0.20905,1
NP07077,-1.6776,1
NP11323,0.60422,1
NP04783,-0.05294,1
NP04803,-1.31823,1
NP06923,-0.51407,1
NP04694,0.50524,1
NP01905,-0.05547,1
NP07102,-1.41426,1
NP04220,-1.32092,1
NP06794,-1.55376,1
NP06193,-1.63337,1
NP11352,-0.51744,1
NP07659,-1.24393,1
NP07217,1.57779,1
NP06221,-1.51982,1
NP02644,0.99147,1
NP04807,-0.67463,1
NP08519,-1.498,1
NP07423,0.50524,1
NP03854,0.64289,1
NP05739,0.59015,1
NP07825,1.90666,1
NP06922,0.50524,1
NP11149,-1.20307,1
NP07969,-1.11656,1
NP03476,-1.85164,1
NP11398,0.8024,1
NP06078,0.83108,1
NP05764,0.60532,1
NP00850,-1.57381,1
NP03810,-1.04849,1
NP07095,-0.66334,1
NP05540,0.48772,1
NP05514,1.10149,1
NP06895,0.93486,1
NP10723,0.47592,1
NP09536,-1.72039,1
NP00776,0.60532,1
NP03795,0.92139,1
NP09906,0.50524,1
NP11106,-1.28773,1
NP05789,0.56909,1
NP08721,1.82175,1
NP10756,1.82444,1
NP02949,1.21791,1
NP08551,0.64853,1
NP11076,-0.06355,1
NP06084,0.99569,1
NP04661,0.65948,1
NP06696,0.9015,1
NP07706,0.77144,1
NP09301,0.74886,1
NP05130,-0.52485,1
NP07932,0.53927,1
NP05743,1.2319,1
NP07455,1.57779,1
NP10630,-0.50329,1
NP04767,-0.96627,1
NP04424,0.96999,1
NP09415,-1.54669,1
NP05023,-0.21485,1
NP06998,1.32136,1
NP01307,-1.42905,1
NP08712,1.82175,1
NP11360,0.44947,1
NP05225,0.88499,1
NP07337,-0.54642,1
NP01339,-0.67682,1
NP11366,0.51004,1
NP06570,0.85265,1
NP08080,-0.44937,1
NP04210,-1.00721,1
NP01536,1.07976,1
NP06072,0.60127,1
NP05037,-0.15436,1
NP07292,-1.63346,1
NP07808,1.22229,1
NP02911,-0.50329,1
NP06400,-0.46016,1
NP04286,-0.75196,1
NP11078,-1.32354,1
NP11251,-1.60886,1
NP06545,1.37291,1
NP09337,1.82175,1
NP07166,0.30778,1
NP07429,0.61964,1
NP06898,1.13906,1
NP07272,-1.41426,1
NP03716,1.6317,1
NP07236,-1.42184,1
NP01400,-0.9848,1
NP06964,1.57779,1
NP06749,-0.75331,1
NP04811,-0.05403,1
NP04871,-0.52014,1
NP05088,0.75021,1
NP09695,0.60127,1
NP07591,0.53927,1
NP07242,0.99147,1
NP07679,0.50305,1
NP05172,0.08993,1
NP04180,0.99569,1
NP10812,-1.34342,1
NP06711,0.22152,1
NP05166,-1.22725,1
NP04870,-0.05252,1
NP09204,-1.41426,1
NP09659,0.60127,1
NP05202,0.88196,1
NP00048,0.70211,1
NP07546,-1.49867,1
NP01832,-0.76241,1
NP00037,0.29379,1
NP05034,-0.40692,1
NP08700,1.82175,1
NP07017,-1.4408,1
NP03208,0.85265,1
NP03601,1.32136,1
NP03600,1.01776,1
NP06150,-1.28462,1
NP01244,-1.43827,1
NP09110,0.86444,1
NP01724,1.9471,1
NP09018,-1.42201,1
NP00759,-0.61111,1
NP10994,1.82444,1
NP03491,1.10166,1
NP02643,-1.36254,1
NP06920,1.82175,1
NP02813,0.85265,1
NP09675,0.60127,1
NP08186,-1.45874,1
NP09661,0.60127,1
NP06409,0.38983,1
NP10955,1.82175,1
NP07000,1.32422,1
NP03950,0.78289,1
NP06296,-1.63143,1
NP09593,0.85265,1
NP07076,-1.36254,1
NP04651,0.39724,1
NP05395,-0.50329,1
NP09053,-0.90073,1
NP01746,-0.61111,1
NP09714,0.85265,1
NP03828,1.20106,1
NP04274,0.52798,1
NP04230,-1.60827,1
NP08949,1.82175,1
NP05159,-0.66216,1
NP09040,-0.19059,1
NP02109,-1.41932,1
NP04662,1.2586,1
NP01801,1.04118,1
NP00905,0.44863,1
NP08575,-0.20676,1
NP07596,0.32159,1
NP08465,-1.49783,1
NP08609,0.50524,1
NP01678,-1.48073,1
NP09003,-1.52946,1
NP06154,-1.28192,1
NP00784,0.87404,1
NP05724,1.42582,1
NP08959,1.82175,1
NP00060,1.25363,1
NP03480,0.59723,1
NP05036,0.60127,1
NP08679,1.82175,1
NP02539,1.13906,1
NP09776,0.85265,1
NP05522,-1.09651,1
NP07490,-1.52411,1
NP09798,-0.19261,1
NP04657,0.53076,1
NP02938,-1.31806,1
NP02056,-1.55983,1
NP07936,-1.31806,1
NP05177,0.28503,1
NP05531,-0.41163,1
NP04794,0.52343,1
NP02447,-1.33693,1
NP05116,-0.8052,1
NP06949,0.66664,1
NP04339,0.40179,1
NP02591,-1.36456,1
NP01862,0.58501,1
NP04631,-0.35502,1
NP06009,0.93705,1
NP07160,1.37291,1
NP09758,0.99147,1
NP01518,1.37291,1
NP11304,0.61045,1
NP02691,0.79738,1
NP09929,-1.2013,1
NP07013,1.07976,1
NP03777,0.47491,1
NP00901,-0.46016,1
NP06728,0.51467,1
NP07809,0.50221,1
NP05687,0.50692,1
NP04200,0.37905,1
NP09106,0.67658,1
NP06707,0.22118,1
NP03587,-0.4925,1
NP02972,1.33147,1
NP04949,-0.06136,1
NP00894,0.19726,1
NP11293,0.72586,1
NP01891,0.56539,1
NP01968,-1.50726,1
NP06844,0.73875,1
NP03887,-1.23753,1
NP07578,0.36557,1
NP01924,1.87566,1
NP04279,0.38983,1
NP10788,0.85265,1
NP07550,-1.49791,1
NP09414,0.45132,1
NP09440,0.99147,1
NP09285,-1.32362,1
NP04649,-1.42201,1
NP09904,1.3281,1
NP01077,-1.24393,1
NP06754,-0.08815,1
NP00710,0.55022,1
NP02003,-1.51605,1
NP00768,0.62132,1
NP08906,1.82175,1
NP02924,-0.46016,1
NP10832,0.80336,1
NP07137,1.01776,1
NP05534,0.46767,1
NP07640,0.32817,1
NP00817,0.93486,1
NP06889,0.50221,1
NP08461,-0.50329,1
NP06551,1.82175,1
NP08512,0.60532,1
NP03756,1.1832,1
NP05838,0.50524,1
NP08586,0.60127,1
NP11375,0.49092,1
NP07424,-1.57676,1
NP03768,0.47491,1
NP01068,-0.48172,1
NP09919,1.00546,1
NP06224,-1.51923,1
NP09052,0.53295,1
NP09792,-0.26573,1
NP01969,-1.41873,1
NP06644,0.98204,1
NP03788,-1.36351,1
NP06170,-1.06871,1
NP08451,-1.53708,1
NP05195,0.22657,1
NP01253,1.01776,1
NP09764,-0.19598,1
NP01794,0.22725,1
NP06199,1.57779,1
NP07027,-0.20541,1
NP05048,-0.15251,1
NP09355,-1.49791,1
NP08569,0.79738,1
NP09948,-1.34822,1
NP01739,-0.54642,1
NP06867,-1.63346,1
NP02592,-1.52487,1
NP07063,-1.42184,1
NP06411,0.43363,1
NP09353,1.13502,1
NP08422,-1.41426,1
NP01963,1.42969,1
NP06023,1.42464,1
NP01795,0.82367,1
NP10755,1.82444,1
NP03536,1.82175,1
NP01357,0.47592,1
NP10350,0.63514,1
NP04363,-1.55545,1
NP02596,-1.498,1
NP06954,1.04101,1
NP08265,-1.41426,1
NP08542,-1.38941,1
NP04817,0.85265,1
NP04755,-0.8106,1
NP02645,-1.40921,1
NP08568,0.72831,1
NP11395,0.4146,1
NP03089,1.82175,1
NP06055,0.66664,1
NP10256,0.7754,1
