,Bulkiness,y
NP04629,-0.24776,1
NP06902,0.95485,1
NP06823,-0.36345,1
NP09803,1.46235,1
NP01323,-0.21028,1
NP03420,0.74149,1
NP03500,0.77452,1
NP04372,-0.33867,1
NP00804,5.31916,1
NP00052,-0.32027,1
NP04822,-0.74989,1
NP04668,0.48284,1
NP04716,0.06265,1
NP01901,1.86829,1
NP06751,0.20082,1
NP01483,0.35855,1
NP01036,2.95509,1
NP01104,2.67134,1
NP06288,0.41737,1
NP04658,-0.47243,1
NP07081,3.18389,1
NP05991,0.99316,1
NP01733,1.37957,1
NP09655,0.25092,1
NP08571,-1.06481,1
NP10815,0.61004,1
NP06996,1.35199,1
NP00805,2.85099,1
NP06921,1.19962,1
NP06419,-0.74618,1
NP02694,2.72084,1
NP06307,0.95551,1
NP06406,-0.52387,1
NP05169,0.44428,1
NP05236,0.85012,1
NP05768,0.17371,1
NP06636,0.07743,1
NP08573,2.38232,1
NP08547,-1.29211,1
NP11283,0.03341,1
NP08606,0.80175,1
NP08081,1.4737,1
NP04273,0.94163,1
NP09580,1.03933,1
NP01484,-0.86226,1
NP01249,-0.9054,1
NP09891,0.64453,1
NP07407,0.34073,1
NP04362,1.18257,1
NP05197,-1.01635,1
NP06313,-0.44773,1
NP00714,-0.50029,1
NP07718,-0.41586,1
NP02640,0.93233,1
NP08455,1.00955,1
NP08580,-0.59261,1
NP09912,-0.10675,1
NP10736,-0.0522,1
NP08878,0.08295,1
NP06311,2.33606,1
NP07012,0.82308,1
NP08430,-0.45664,1
NP10370,1.96275,1
NP02602,-0.66154,1
NP02971,-0.92322,1
NP02108,0.02965,1
NP06879,1.31255,1
NP01248,-0.54791,1
NP11334,-1.2391,1
NP04384,1.17193,1
NP05921,0.00637,1
NP02026,-0.283,1
NP04052,0.77158,1
NP10757,1.75174,1
NP00032,-0.99572,1
NP06350,-0.30769,1
NP04300,-0.08226,1
NP07879,-0.58549,1
NP07628,-0.26121,1
NP10725,0.44095,1
NP04981,0.50518,1
NP07459,1.0275,1
NP04344,0.27597,1
NP00953,0.98913,1
NP06977,0.68255,1
NP01426,2.07679,1
NP04701,-0.47301,1
NP07826,-0.91807,1
NP06985,-1.27372,1
NP05220,0.76871,1
NP08261,2.31682,1
NP07074,1.54224,1
NP02467,1.66357,1
NP04788,0.83664,1
NP06026,0.72681,1
NP07663,0.46311,1
NP05437,0.6368,1
NP07412,-0.29711,1
NP11344,-1.04135,1
NP03637,-0.77426,1
NP04728,0.99034,1
NP07812,-1.0444,1
NP05024,-0.40965,1
NP01709,0.37149,1
NP11285,-0.58575,1
NP07339,-0.01546,1
NP11277,-0.24805,1
NP07899,-0.32116,1
NP07409,0.55412,1
NP07545,-0.96808,1
NP06924,-0.47461,1
NP07075,1.26997,1
NP02817,-0.92566,1
NP02939,-0.29978,1
NP01022,-0.94652,1
NP06306,0.81239,1
NP06666,2.3711,1
NP06871,2.78119,1
NP08549,-0.38719,1
NP06244,0.6146,1
NP01990,-0.04393,1
NP01191,1.69869,1
NP01499,-0.7724,1
NP02442,-1.00036,1
NP05191,-0.28869,1
NP01742,2.19118,1
NP06910,1.6995,1
NP06710,0.5291,1
NP04686,2.17976,1
NP07666,0.12861,1
NP10291,-0.84174,1
NP08767,0.79527,1
NP07348,0.01843,1
NP07474,0.71017,1
NP06622,2.44593,1
NP04635,-1.1587,1
NP10080,-1.10446,1
NP03078,-0.87428,1
NP02599,0.21077,1
NP06785,1.18521,1
NP01571,0.90875,1
NP01568,-0.06349,1
NP05802,-0.31838,1
NP08617,0.7844,1
NP04231,-0.66274,1
NP04884,0.59383,1
NP02940,-0.55056,1
NP01777,0.15486,1
NP05394,1.57279,1
NP02547,-0.83265,1
NP07926,-0.63359,1
NP07909,-0.70987,1
NP09535,0.60648,1
NP00792,0.35168,1
NP01299,-1.0562,1
NP11401,-0.86663,1
NP06352,0.01295,1
NP03786,-0.28939,1
NP06901,-0.65216,1
NP11047,2.1991,1
NP09986,0.6768,1
NP08988,0.62648,1
NP09933,0.0808,1
NP06304,-1.22225,1
NP07275,0.12306,1
NP01865,1.85396,1
NP06569,2.02409,1
NP02884,1.34257,1
NP00963,-0.0053,1
NP07179,1.6821,1
NP09336,0.50819,1
NP10752,1.49332,1
NP04715,0.93037,1
NP09439,0.18743,1
NP01359,-0.61558,1
NP07224,-0.04669,1
NP07167,2.13198,1
NP05478,0.61763,1
NP04711,0.78304,1
NP09658,0.49084,1
NP02007,0.30347,1
NP04352,-0.22389,1
NP05470,0.01823,1
NP01290,0.10945,1
NP02074,0.21268,1
NP01735,2.69439,1
NP11305,-0.77593,1
NP07495,-0.43317,1
NP10593,-0.59884,1
NP03840,0.21759,1
NP00002,1.29362,1
NP10305,-0.43807,1
NP10274,-0.29757,1
NP05164,-0.93531,1
NP07609,-0.18368,1
NP11303,-0.9512,1
NP09756,-1.0124,1
NP02692,1.46696,1
NP02701,1.84656,1
NP04768,0.95974,1
NP09527,1.77393,1
NP08706,0.64139,1
NP08540,-0.30651,1
NP00936,-0.44684,1
NP05697,-0.74512,1
NP00648,0.33222,1
NP11033,0.45959,1
NP06167,0.5819,1
NP08769,1.08886,1
NP04403,0.69092,1
NP06568,0.66251,1
NP01734,0.08858,1
NP10596,-0.62394,1
NP04653,-0.81013,1
NP05247,0.12057,1
NP05117,-0.35114,1
NP00023,-0.7665,1
NP06906,1.37816,1
NP03639,-0.21986,1
NP09868,-0.4333,1
NP01674,0.01736,1
NP11020,0.80435,1
NP02603,-0.30495,1
NP07633,0.14875,1
NP08511,2.87583,1
NP07054,-0.46337,1
NP07643,-0.01149,1
NP11179,-0.72215,1
NP01673,0.05733,1
NP06966,1.02382,1
NP07418,0.27558,1
NP09936,0.8496,1
NP04770,0.31215,1
NP09132,0.53508,1
NP08375,0.02405,1
NP01754,-0.87122,1
NP08312,1.57654,1
NP07670,-1.0553,1
NP01618,1.43851,1
NP06591,0.05949,1
NP02843,-0.14655,1
NP02646,2.21046,1
NP06872,-0.49448,1
NP08429,0.7529,1
NP04293,-0.24538,1
NP02027,0.15532,1
NP07794,0.62598,1
NP07491,0.40097,1
NP06866,0.23866,1
NP07941,1.66802,1
NP10923,1.44252,1
NP07443,0.85211,1
NP07634,0.34998,1
NP01455,1.47101,1
NP10719,1.4068,1
NP00927,0.03659,1
NP10664,-0.47946,1
NP09364,1.23516,1
NP06632,0.86154,1
NP05107,-0.76319,1
NP05858,0.00347,1
NP04088,-0.09639,1
NP07667,-0.50573,1
NP03469,1.64867,1
NP05651,-1.32189,1
NP09797,0.22464,1
NP03273,1.22022,1
NP01808,-0.18542,1
NP07331,0.07805,1
NP05131,0.54623,1
NP01851,0.06567,1
NP08997,0.06787,1
NP09782,-0.22535,1
NP00713,-0.43407,1
NP08201,-0.16549,1
NP07511,1.16592,1
NP07051,-0.73106,1
NP09843,1.09033,1
NP01301,-0.11047,1
NP07261,2.7414,1
NP01252,0.53186,1
NP10814,0.1715,1
NP05401,2.00399,1
NP05188,0.32833,1
NP10688,1.47526,1
NP07238,0.72774,1
NP03785,0.44835,1
NP06943,-0.10549,1
NP05275,0.64058,1
NP03782,-0.23797,1
NP05179,1.08528,1
NP04067,1.96795,1
NP07362,0.09306,1
NP00912,0.09518,1
NP03507,2.11554,1
NP04632,0.5362,1
NP01046,1.2065,1
NP10089,-0.78576,1
NP09045,-0.98122,1
NP01170,2.30641,1
NP02967,-0.64743,1
NP01397,1.49643,1
NP00067,-1.17373,1
NP09396,0.44302,1
NP06122,0.1589,1
NP06750,-0.7198,1
NP04975,-0.82249,1
NP01480,-1.28468,1
NP03477,0.79646,1
NP06968,0.99471,1
NP06305,-1.00397,1
NP05151,-0.30571,1
NP06646,1.67736,1
NP07592,-0.56903,1
NP10836,3.67662,1
NP10655,2.34123,1
NP10811,-1.08006,1
NP11290,-1.24514,1
NP08434,2.77589,1
NP01225,1.60963,1
NP09849,-0.34684,1
NP03521,1.61939,1
NP04836,1.26278,1
NP04757,0.07757,1
NP05800,2.06545,1
NP06140,2.594,1
NP00578,0.18229,1
NP02794,-0.47684,1
NP01730,3.47751,1
NP06089,0.54453,1
NP08299,0.41003,1
NP11313,0.04367,1
NP02909,-1.21605,1
NP07951,0.04835,1
NP08778,1.10705,1
NP00899,2.39344,1
NP11107,-0.19929,1
NP01298,1.33184,1
NP03495,-0.07747,1
NP05812,3.36412,1
NP01756,1.43611,1
NP00790,0.52371,1
NP11255,0.29952,1
NP04412,0.61145,1
NP03780,1.18801,1
NP06372,-1.08419,1
NP03668,0.7841,1
NP09711,0.76582,1
NP10371,-0.8702,1
NP06093,1.28221,1
NP06692,-0.21411,1
NP09506,0.12423,1
NP07891,0.09605,1
NP09358,-0.9951,1
NP05226,1.37633,1
NP09346,1.90087,1
NP01622,-0.12667,1
NP05957,0.15166,1
NP05059,-0.37451,1
NP10652,2.35182,1
NP11150,-0.89804,1
NP01293,1.6475,1
NP02527,-0.37519,1
NP01519,1.90408,1
NP07284,1.03514,1
NP04459,0.58256,1
NP04693,0.0612,1
NP03479,-0.3789,1
NP02862,0.10114,1
NP00755,-1.38689,1
NP07795,-1.16501,1
NP08588,0.06827,1
NP09316,0.0732,1
NP06331,0.32913,1
NP06334,0.67411,1
NP04241,-0.66687,1
NP05126,-0.86939,1
NP01257,-0.63066,1
NP05476,0.02221,1
NP11325,-1.26666,1
NP05685,-0.2286,1
NP06421,-0.59846,1
NP10632,0.12348,1
NP08234,1.59771,1
NP00816,5.30501,1
NP09425,0.21713,1
NP04226,-0.32112,1
NP05118,0.17924,1
NP06833,-0.53989,1
NP02512,-0.52225,1
NP07204,0.93725,1
NP07097,-0.60621,1
NP03243,0.29173,1
NP07647,0.06925,1
NP02151,0.28554,1
NP05505,-1.16588,1
NP09430,-0.09383,1
NP08550,-1.28219,1
NP05710,1.0516,1
NP04627,-0.39945,1
NP05857,0.12801,1
NP02798,-0.82149,1
NP01463,1.20124,1
NP08440,0.98595,1
NP05125,-0.44128,1
NP02516,-0.11694,1
NP08488,0.57681,1
NP07435,0.13822,1
NP05161,-0.98782,1
NP01753,0.71019,1
NP07386,1.49299,1
NP01780,0.33024,1
NP02795,0.36064,1
NP06822,-0.79582,1
NP03585,0.38375,1
NP01787,0.45523,1
NP09754,-0.89445,1
NP10353,1.21045,1
NP06051,-0.26806,1
NP07544,0.0565,1
NP02590,-1.00373,1
NP08653,0.0342,1
NP07126,1.07474,1
NP05953,1.18006,1
NP09299,0.64506,1
NP05755,-0.74085,1
NP04443,0.73766,1
NP02567,0.5848,1
NP01899,2.38462,1
NP06697,0.26853,1
NP02899,1.43859,1
NP11102,-1.15877,1
NP08577,0.40144,1
NP05163,-1.20628,1
NP07254,-0.08903,1
NP01737,2.44534,1
NP06997,-0.63867,1
NP08773,0.30343,1
NP04758,0.99153,1
NP06993,3.30257,1
NP00915,0.60484,1
NP09273,1.47304,1
NP02146,-0.53122,1
NP04386,1.1207,1
NP01766,-0.01367,1
NP09159,-0.90564,1
NP09213,0.5461,1
NP01354,2.36336,1
NP07938,0.05996,1
NP04053,2.02001,1
NP01335,-0.49178,1
NP08478,0.50243,1
NP06594,1.22256,1
NP04031,-1.18845,1
NP02947,1.52469,1
NP10278,-0.75234,1
NP01146,2.30134,1
NP06417,1.23596,1
NP01304,0.52276,1
NP01346,-0.28139,1
NP06649,1.17757,1
NP07354,0.21885,1
NP04997,1.118,1
NP04093,0.97514,1
NP07814,0.93586,1
NP01885,1.92871,1
NP00806,2.89622,1
NP00865,3.97774,1
NP09881,-0.62597,1
NP09311,1.29859,1
NP02017,-0.58737,1
NP08581,-0.06223,1
NP09916,-0.90582,1
NP06427,-0.06652,1
NP00053,-0.5332,1
NP09298,0.47743,1
NP09909,-0.69924,1
NP09305,0.2556,1
NP00055,0.30664,1
NP07581,-0.2261,1
NP04791,-0.50703,1
NP10722,0.29897,1
NP01206,1.52678,1
NP10091,0.24651,1
NP09288,-0.50014,1
NP07572,0.64194,1
NP07044,1.62512,1
NP05097,0.09207,1
NP02172,-0.53299,1
NP05452,-0.80815,1
NP07391,-0.66209,1
NP01524,1.61818,1
NP06691,0.66671,1
NP06044,1.98754,1
NP05496,0.22921,1
NP09313,1.10952,1
NP06410,1.53713,1
NP07468,1.30425,1
NP00035,-0.83949,1
NP05891,-0.85697,1
NP05940,-0.28285,1
NP06905,-0.72397,1
NP09733,2.45173,1
NP06576,-0.04232,1
NP05103,-1.09913,1
NP08976,-0.11595,1
NP05219,-0.48424,1
NP03724,0.8947,1
NP07903,-1.01499,1
NP03808,-1.01944,1
NP09491,-0.3313,1
NP08146,1.21121,1
NP00036,-1.13259,1
NP05199,-0.07244,1
NP03163,1.053,1
NP04650,-0.97967,1
NP11008,-0.89838,1
NP07003,-0.28897,1
NP00924,0.26008,1
NP05839,-0.70908,1
NP05204,-0.49274,1
NP07579,-0.54872,1
NP09785,0.0258,1
NP09420,-0.72228,1
NP07631,-1.15726,1
NP04964,2.03311,1
NP07116,0.29354,1
NP08515,2.46748,1
NP08956,0.2885,1
NP02519,-1.24218,1
NP02016,0.10053,1
NP10717,1.4194,1
NP10733,-0.20069,1
NP07380,2.02233,1
NP07165,0.8221,1
NP02588,0.03566,1
NP07446,1.06752,1
NP05203,-1.07853,1
NP06302,0.31434,1
NP02544,-1.27151,1
NP05885,-0.3284,1
NP07255,1.07671,1
NP06984,-0.98643,1
NP06059,0.11178,1
NP06835,-0.41496,1
NP08604,1.18773,1
NP09164,-0.21392,1
NP11108,-0.83564,1
NP05096,0.17267,1
NP04406,-0.6301,1
NP05890,2.2136,1
NP07464,1.35613,1
NP06418,0.956,1
NP08246,-0.11745,1
NP04291,-0.30178,1
NP07463,-0.72617,1
NP08426,1.41526,1
NP07447,2.77231,1
NP07562,0.1825,1
NP07080,3.03834,1
NP11340,-0.22673,1
NP01384,-0.71344,1
NP06184,0.97184,1
NP08799,0.56733,1
NP09363,0.40045,1
NP10995,4.56008,1
NP02542,1.1538,1
NP09790,0.40129,1
NP06660,1.26401,1
NP04630,-0.45748,1
NP05227,-0.62834,1
NP08585,0.07129,1
NP07536,1.03253,1
NP05264,0.2617,1
NP01550,0.70805,1
NP02268,-0.61813,1
NP03567,1.00757,1
NP07927,-1.06925,1
NP10821,0.14975,1
NP11378,-0.33343,1
NP01970,-0.54305,1
NP09878,-1.41958,1
NP09055,-1.08156,1
NP00501,-0.80883,1
NP09046,-0.37354,1
NP05709,0.87306,1
NP07637,-1.28283,1
NP04702,-0.46467,1
NP04737,-0.77734,1
NP04841,0.99234,1
NP06128,-0.52623,1
NP05852,0.53413,1
NP01900,1.9432,1
NP06994,-0.25667,1
NP04186,1.67919,1
NP01527,-0.79369,1
NP01909,0.07798,1
NP07415,2.36663,1
NP06792,1.01347,1
NP10974,2.28258,1
NP07583,-0.60769,1
NP07371,-0.19203,1
NP01477,-0.88492,1
NP05189,0.26021,1
NP04808,0.87887,1
NP06991,1.99401,1
NP07485,-0.89225,1
NP10277,-0.44731,1
NP08602,-1.01713,1
NP09874,-0.22826,1
NP06988,-0.23715,1
NP06963,-0.11567,1
NP04290,-0.46281,1
NP05529,0.45114,1
NP01800,0.23695,1
NP02465,1.60027,1
NP06689,-0.88626,1
NP05538,-0.79392,1
NP06810,-0.67244,1
NP04840,0.61658,1
NP01004,0.42968,1
NP04227,-0.48735,1
NP08698,-0.34639,1
NP10275,-0.80269,1
NP02941,-0.83279,1
NP02799,0.65673,1
NP10758,1.6313,1
NP06864,0.75237,1
NP01531,-1.32687,1
NP03465,0.70584,1
NP07151,4.44312,1
NP08520,1.68657,1
NP06719,0.59641,1
NP01919,0.48781,1
NP07436,3.33287,1
NP07010,1.26891,1
NP07259,-0.77653,1
NP06892,3.12146,1
NP05664,-0.47423,1
NP06894,0.70392,1
NP01306,-0.18967,1
NP06720,-0.58797,1
NP06837,-0.17327,1
NP08806,0.32334,1
NP01749,0.51677,1
NP11205,-0.64774,1
NP09880,-0.36509,1
NP05123,-0.42891,1
NP10933,0.96122,1
NP05354,1.24382,1
NP01223,2.52531,1
NP01138,0.13301,1
NP05154,-0.984,1
NP08526,-0.38439,1
NP09667,1.20465,1
NP06118,-0.89885,1
NP05742,-0.63058,1
NP06677,0.14752,1
NP11286,-0.53768,1
NP06301,-0.16215,1
NP04868,1.01318,1
NP01195,-0.45178,1
NP01284,1.36381,1
NP03373,-0.22142,1
NP03428,0.61168,1
NP04640,0.2759,1
NP02258,0.64557,1
NP01255,-0.07493,1
NP07554,-0.69868,1
NP05090,-0.23998,1
NP07573,-0.49071,1
NP08244,-1.23129,1
NP09586,2.05926,1
NP11235,1.52166,1
NP07365,0.21791,1
NP01727,0.3813,1
NP03041,-0.77521,1
NP02492,-1.02376,1
NP01748,-1.09152,1
NP07444,-1.04941,1
NP04679,-0.46397,1
NP07252,-0.25169,1
NP07322,0.79476,1
NP01651,-0.85574,1
NP02102,-0.54405,1
NP07382,2.96773,1
NP04157,-0.67357,1
NP05537,-0.91084,1
NP05939,0.44297,1
NP09635,0.88722,1
NP07011,0.36292,1
NP04746,-1.29071,1
NP01324,-0.19406,1
NP09694,-0.37926,1
NP08579,0.06738,1
NP01245,-1.02787,1
NP00064,0.36099,1
NP09599,1.37741,1
NP00786,0.07619,1
NP09955,-1.3755,1
NP09419,-0.60268,1
NP11297,-1.32705,1
NP08659,0.38154,1
NP04759,0.33132,1
NP02928,0.18986,1
NP06187,2.62665,1
NP07249,0.49315,1
NP01211,0.18554,1
NP00028,-0.91607,1
NP04778,0.33962,1
NP11356,-1.26553,1
NP10734,1.23713,1
NP07725,-0.42718,1
NP06332,-0.69577,1
NP09165,-0.46138,1
NP05922,0.86087,1
NP02270,0.30535,1
NP08051,3.30684,1
NP02531,0.29444,1
NP07551,-1.05692,1
NP06347,1.04458,1
NP06114,-0.53081,1
NP06967,2.84396,1
NP06952,-0.08544,1
NP05468,0.47627,1
NP06353,0.04775,1
NP04665,-0.12423,1
NP10778,1.64304,1
NP09418,-0.35519,1
NP01833,-0.15619,1
NP07912,-0.34057,1
NP04437,1.04777,1
NP06830,0.40463,1
NP10703,2.27987,1
NP07278,-0.59439,1
NP10782,1.34095,1
NP11066,-1.22013,1
NP01282,0.58711,1
NP07559,-0.40706,1
NP04690,-0.95643,1
NP07966,-0.56441,1
NP03545,-0.23522,1
NP05174,2.36496,1
NP04915,0.69204,1
NP08009,0.16114,1
NP01501,-1.06967,1
NP10658,1.81233,1
NP01803,0.17185,1
NP01675,2.84642,1
NP01773,0.30085,1
NP10629,1.40225,1
NP07403,-1.29273,1
NP00045,-0.87914,1
NP07590,0.36919,1
NP10820,0.08183,1
NP06916,1.07637,1
NP02370,0.13079,1
NP00030,-0.99283,1
NP05094,0.88859,1
NP02705,-0.20003,1
NP09876,-0.82601,1
NP01655,-0.86411,1
NP10801,2.97706,1
NP11368,-1.09196,1
NP04769,0.29654,1
NP06623,1.64842,1
NP09786,-0.45608,1
NP04447,1.30675,1
NP03783,0.9688,1
NP08632,1.21803,1
NP04826,1.37493,1
NP07067,1.58757,1
NP07123,-0.42745,1
NP01828,0.04041,1
NP10797,2.27659,1
NP06831,0.35858,1
NP02828,1.77709,1
NP09348,0.83608,1
NP02809,-0.20243,1
NP02525,0.62374,1
NP04922,-0.48416,1
NP00889,3.69183,1
NP11361,-1.1321,1
NP04306,0.43059,1
NP09885,-0.77994,1
NP05937,-1.12831,1
NP01883,1.67708,1
NP04731,0.64719,1
NP10649,1.61453,1
NP11370,-0.99949,1
NP01013,1.30042,1
NP00866,3.51652,1
NP05267,0.9789,1
NP03801,-0.80571,1
NP06346,1.15827,1
NP09261,0.28948,1
NP02578,0.33466,1
NP06426,0.41271,1
NP09795,0.31336,1
NP06234,-0.6994,1
NP10348,0.27693,1
NP07400,0.432,1
NP04879,-0.03032,1
NP04371,-0.43799,1
NP07646,0.38958,1
NP04039,1.06297,1
NP03763,0.21156,1
NP05683,-0.43947,1
NP04303,-0.47736,1
NP05073,0.02922,1
NP09133,-0.89502,1
NP09042,-0.67375,1
NP02010,-0.49415,1
NP06873,1.59799,1
NP06593,2.4146,1
NP08671,-0.12546,1
NP04920,-0.82664,1
NP09041,-0.58653,1
NP09592,2.10451,1
NP03644,0.40542,1
NP09069,0.36671,1
NP07935,-0.60122,1
NP05663,0.6234,1
NP05893,1.807,1
NP01822,-0.0177,1
NP07561,-1.06082,1
NP07807,-0.17549,1
NP06559,0.0627,1
NP06934,-0.23919,1
NP05791,0.80135,1
NP06207,0.4881,1
NP05666,-0.66948,1
NP07406,2.9598,1
NP01813,0.13095,1
NP09044,-1.09603,1
NP08271,1.35216,1
NP04229,-0.35359,1
NP05198,1.12831,1
NP07318,1.48593,1
NP10735,1.09775,1
NP09662,1.86945,1
NP07342,0.942,1
NP07153,1.90984,1
NP07134,1.76087,1
NP05181,1.98287,1
NP01186,1.89431,1
NP08248,-0.86528,1
NP02917,-0.59349,1
NP04646,0.01689,1
NP07467,-0.77859,1
NP07096,-0.82186,1
NP11064,-1.04408,1
NP03761,0.10512,1
NP07155,0.42191,1
NP06909,0.55957,1
NP08846,0.3437,1
NP04940,1.53128,1
NP03800,1.48272,1
NP08593,-0.39498,1
NP02943,0.62462,1
NP02587,-0.2736,1
NP06657,0.39896,1
NP09845,-0.2808,1
NP09888,0.60873,1
NP11399,-0.85258,1
NP07335,0.42958,1
NP01820,-0.09198,1
NP05185,1.93496,1
NP09901,2.46072,1
NP09899,-0.85469,1
NP07177,2.57999,1
NP07968,0.57388,1
NP03028,-0.03167,1
NP11069,0.9305,1
NP07138,0.35857,1
NP09927,-0.48838,1
NP06880,-0.31803,1
NP02061,0.51585,1
NP07955,-0.34486,1
NP02234,-0.90589,1
NP04032,-0.91665,1
NP03458,1.87655,1
NP03805,-0.45717,1
NP07021,0.50403,1
NP07937,0.29279,1
NP02162,0.49029,1
NP01817,0.57804,1
NP09350,0.44008,1
NP07077,3.67002,1
NP11323,-0.51468,1
NP04783,0.33644,1
NP04803,-0.31302,1
NP06923,0.71448,1
NP04694,-0.09439,1
NP01905,1.25685,1
NP07102,0.73344,1
NP04220,-0.50265,1
NP06794,0.01616,1
NP06193,-0.90173,1
NP11352,-0.93446,1
NP07659,0.50392,1
NP07217,3.09954,1
NP06221,-1.31503,1
NP02644,1.85607,1
NP04807,-0.35624,1
NP08519,3.81655,1
NP07423,0.18995,1
NP03854,-0.36062,1
NP05739,-0.2779,1
NP07825,0.41199,1
NP06922,1.54513,1
NP11149,-0.36542,1
NP07969,3.52187,1
NP03476,0.15004,1
NP11398,-0.78922,1
NP06078,-0.22608,1
NP05764,1.88007,1
NP00850,1.91743,1
NP03810,-0.56095,1
NP07095,1.11515,1
NP05540,-0.83749,1
NP05514,-0.19697,1
NP06895,0.99465,1
NP10723,1.84423,1
NP09536,-0.5262,1
NP00776,0.09106,1
NP03795,-0.97115,1
NP09906,0.04239,1
NP11106,-0.37025,1
NP05789,0.75134,1
NP08721,1.09954,1
NP10756,2.73618,1
NP02949,0.32774,1
NP08551,-0.79299,1
NP11076,-0.32501,1
NP06084,-0.57877,1
NP04661,-0.18283,1
NP06696,-0.17703,1
NP07706,-0.90705,1
NP09301,0.78822,1
NP05130,0.26969,1
NP07932,0.52714,1
NP05743,-1.09101,1
NP07455,0.64222,1
NP10630,2.28489,1
NP04767,-1.21371,1
NP04424,0.44474,1
NP09415,-0.57493,1
NP05023,0.26911,1
NP06998,2.44154,1
NP01307,-0.78745,1
NP08712,-0.71536,1
NP11360,-1.0729,1
NP05225,0.83835,1
NP07337,-0.7579,1
NP01339,-0.2958,1
NP11366,-0.92981,1
NP06570,1.84775,1
NP08080,1.10601,1
NP04210,-0.43776,1
NP01536,-0.48601,1
NP06072,2.00594,1
NP05037,-0.37057,1
NP07292,0.42466,1
NP07808,1.13203,1
NP02911,0.5941,1
NP06400,-0.53106,1
NP04286,-0.29078,1
NP11078,-0.33846,1
NP11251,-0.08023,1
NP06545,-0.32416,1
NP09337,-0.22828,1
NP07166,1.57523,1
NP07429,0.33058,1
NP06898,2.16434,1
NP07272,0.50696,1
NP03716,2.89033,1
NP07236,-0.09333,1
NP01400,-0.97425,1
NP06964,2.11243,1
NP06749,0.68551,1
NP04811,0.00406,1
NP04871,1.0783,1
NP05088,1.44307,1
NP09695,-0.62471,1
NP07591,0.60751,1
NP07242,0.1586,1
NP07679,-0.44175,1
NP05172,1.50394,1
NP04180,0.67319,1
NP10812,0.22168,1
NP06711,0.56941,1
NP05166,-0.25791,1
NP04870,-0.80337,1
NP09204,-0.56001,1
NP09659,0.79672,1
NP05202,-0.87521,1
NP00048,-1.35384,1
NP07546,-0.50344,1
NP01832,0.23305,1
NP00037,-0.93639,1
NP05034,-1.0176,1
NP08700,-0.12556,1
NP07017,-0.78018,1
NP03208,0.78518,1
NP03601,2.13402,1
NP03600,-0.32643,1
NP06150,-0.6947,1
NP01244,-0.19862,1
NP09110,-0.53984,1
NP01724,0.35231,1
NP09018,-0.58934,1
NP00759,0.51619,1
NP10994,1.49539,1
NP03491,0.98747,1
NP02643,0.25781,1
NP06920,1.30298,1
NP02813,-0.62593,1
NP09675,1.9677,1
NP08186,0.34574,1
NP09661,0.53837,1
NP06409,0.18856,1
NP10955,1.67592,1
NP07000,0.15486,1
NP03950,-0.91717,1
NP06296,-1.18298,1
NP09593,2.35797,1
NP07076,0.86903,1
NP04651,-1.05012,1
NP05395,2.5401,1
NP09053,-1.20247,1
NP01746,2.72214,1
NP09714,1.13367,1
NP03828,0.85033,1
NP04274,-1.24195,1
NP04230,0.45624,1
NP08949,-0.54939,1
NP05159,-0.02634,1
NP09040,-0.74314,1
NP02109,-0.6756,1
NP04662,-0.93561,1
NP01801,0.2048,1
NP00905,1.69748,1
NP08575,1.27507,1
NP07596,-0.23768,1
NP08465,0.43387,1
NP08609,1.49043,1
NP01678,-1.32011,1
NP09003,-0.66086,1
NP06154,-0.7149,1
NP00784,0.89576,1
NP05724,-0.45962,1
NP08959,-0.68827,1
NP00060,0.79463,1
NP03480,0.68891,1
NP05036,1.8234,1
NP08679,0.27492,1
NP02539,-0.09012,1
NP09776,1.3862,1
NP05522,-0.13539,1
NP07490,-0.67444,1
NP09798,-0.39295,1
NP04657,-0.72996,1
NP02938,0.00783,1
NP02056,1.92786,1
NP07936,-0.31528,1
NP05177,1.58922,1
NP05531,0.95064,1
NP04794,0.27905,1
NP02447,-0.84092,1
NP05116,-0.19704,1
NP06949,-1.00883,1
NP04339,-0.135,1
NP02591,-0.71857,1
NP01862,-0.29685,1
NP04631,0.28673,1
NP06009,2.49252,1
NP07160,0.92076,1
NP09758,-0.73635,1
NP01518,0.2092,1
NP11304,-0.73988,1
NP02691,3.0599,1
NP09929,0.4678,1
NP07013,-1.02295,1
NP03777,0.40932,1
NP00901,1.18589,1
NP06728,-0.14458,1
NP07809,0.40159,1
NP05687,3.29446,1
NP04200,-0.52506,1
NP09106,0.40126,1
NP06707,0.65223,1
NP03587,-0.83943,1
NP02972,-1.37947,1
NP04949,-0.58768,1
NP00894,1.41543,1
NP11293,-0.34253,1
NP01891,1.60672,1
NP01968,-0.77356,1
NP06844,0.95672,1
NP03887,0.20311,1
NP07578,-0.67355,1
NP01924,-0.25411,1
NP04279,-0.65571,1
NP10788,1.75037,1
NP07550,-0.1171,1
NP09414,0.35134,1
NP09440,1.16126,1
NP09285,-1.26607,1
NP04649,2.22103,1
NP09904,-1.31201,1
NP01077,-0.32557,1
NP06754,0.93905,1
NP00710,1.93331,1
NP02003,-0.74457,1
NP00768,-0.15368,1
NP08906,-0.53515,1
NP02924,0.13963,1
NP10832,3.30695,1
NP07137,-0.59748,1
NP05534,-1.00649,1
NP07640,0.24448,1
NP00817,2.24599,1
NP06889,1.34569,1
NP08461,2.53654,1
NP06551,3.47012,1
