,Hopp_woods,y
NP00804,1.30779,1
NP00052,-0.84604,1
NP04822,-0.3718,1
NP04668,-0.63587,1
NP04716,0.72167,1
NP01901,0.09544,1
NP06751,0.30505,1
NP01483,-0.66043,1
NP01036,2.7201,1
NP01104,2.7882,1
NP06288,0.77781,1
NP04658,-1.48966,1
NP07081,0.44513,1
NP05991,1.24371,1
NP01733,2.66511,1
NP09655,0.86628,1
NP08571,-1.35143,1
NP10815,0.39056,1
NP06996,-1.18563,1
NP00805,1.29019,1
NP06921,0.75509,1
NP06419,-0.6191,1
NP02694,-0.12845,1
NP06307,0.20703,1
NP06406,-0.09383,1
NP05169,-0.45007,1
NP05236,-0.99065,1
NP05768,1.03512,1
NP06636,2.25679,1
NP08573,-0.17186,1
NP08547,-0.63694,1
NP11283,-0.14,1
NP08606,-0.49823,1
NP08081,3.1926,1
NP04273,1.69211,1
NP09580,0.00837,1
NP01484,-0.1774,1
NP01249,-0.45218,1
NP09891,0.06857,1
NP07407,0.96253,1
NP04362,-0.10248,1
NP05197,-0.58813,1
NP06313,-0.95202,1
NP00714,0.68927,1
NP07718,-0.60169,1
NP02640,3.00123,1
NP08455,2.42227,1
NP08580,-0.98412,1
NP09912,0.34613,1
NP10736,2.92979,1
NP08878,0.65216,1
NP06311,-0.28767,1
NP07012,0.74979,1
NP08430,2.73603,1
NP10370,1.22225,1
NP02602,0.37381,1
NP02971,-0.75582,1
NP02108,0.77775,1
NP06879,-1.00201,1
NP01248,-0.17089,1
NP11334,-0.30963,1
NP04384,-0.81794,1
NP05921,2.1048,1
NP02026,-0.48879,1
NP04052,1.79824,1
NP10757,2.22318,1
NP00032,-0.08037,1
NP06350,0.28393,1
NP04300,-0.56232,1
NP07879,0.1983,1
NP07628,1.27371,1
NP10725,1.40299,1
NP04981,-0.91452,1
NP07459,1.06112,1
NP04344,0.20866,1
NP00953,0.13075,1
NP06977,0.46042,1
NP01426,1.52625,1
NP04701,-0.40693,1
NP07826,-0.95704,1
NP06985,-0.45196,1
NP05220,-0.08359,1
NP08261,0.39148,1
NP07074,1.53241,1
NP02467,2.11787,1
NP04788,-0.01263,1
NP06026,1.0364,1
NP07663,0.88574,1
NP05437,0.94295,1
NP07412,1.15233,1
NP11344,-1.33253,1
NP03637,0.57161,1
NP04728,-0.88399,1
NP07812,-1.03507,1
NP05024,-0.69303,1
NP01709,0.44059,1
NP11285,-0.77936,1
NP07339,0.79509,1
NP11277,-0.84562,1
NP07899,-0.01546,1
NP07409,-0.01828,1
NP07545,-1.05565,1
NP06924,0.20959,1
NP07075,1.56842,1
NP02817,0.75251,1
NP02939,-0.42237,1
NP01022,0.9894,1
NP06306,-1.16534,1
NP06666,0.19933,1
NP06871,0.99221,1
NP08549,-0.43763,1
NP06244,-0.20319,1
NP01990,0.86364,1
NP01191,0.35349,1
NP01499,-1.37081,1
NP02442,0.71131,1
NP05191,0.935,1
NP01742,0.24349,1
NP06910,0.27762,1
NP06710,-0.01006,1
NP04686,1.63903,1
NP07666,-0.68431,1
NP10291,-0.42762,1
NP08767,1.02869,1
NP07348,1.83879,1
NP07474,1.07037,1
NP06622,-0.4474,1
NP04635,-1.08723,1
NP10080,-0.30087,1
NP03078,0.76728,1
NP02599,0.96661,1
NP06785,0.20337,1
NP01571,-0.01931,1
NP01568,-0.62034,1
NP05802,-1.42354,1
NP08617,0.31651,1
NP04231,0.13473,1
NP04884,0.48204,1
NP02940,-0.42602,1
NP01777,-0.06025,1
NP05394,-0.67809,1
NP02547,-1.00951,1
NP07926,-0.80991,1
NP07909,-0.25831,1
NP09535,-0.86966,1
NP00792,-0.85951,1
NP01299,1.63868,1
NP11401,-0.47194,1
NP06352,-1.13662,1
NP03786,-0.22671,1
NP06901,-0.33919,1
NP11047,3.16238,1
NP09986,0.61462,1
NP08988,-0.73113,1
NP09933,-0.07452,1
NP06304,-1.25659,1
NP07275,1.56046,1
NP01865,1.2999,1
NP06569,-0.64593,1
NP02884,1.98873,1
NP00963,-0.47563,1
NP07179,1.48082,1
NP09336,-0.69766,1
NP10752,0.11705,1
NP04715,-0.59137,1
NP09439,1.34337,1
NP01359,-1.22154,1
NP07224,-0.78307,1
NP07167,-0.43342,1
NP05478,1.84792,1
NP04711,0.11656,1
NP09658,-0.61524,1
NP02007,-0.52292,1
NP04352,-0.01059,1
NP05470,-0.74895,1
NP01290,0.16608,1
NP02074,0.41597,1
NP01735,-1.08518,1
NP11305,-0.41027,1
NP07495,-1.25537,1
NP10593,-0.70138,1
NP03840,1.47286,1
NP00002,0.52785,1
NP10305,-0.53508,1
NP10274,-0.96339,1
NP05164,-0.42816,1
NP07609,0.22311,1
NP11303,-0.43402,1
NP09756,-0.35514,1
NP02692,-0.14759,1
NP02701,1.98542,1
NP04768,0.61481,1
NP09527,-1.09087,1
NP08706,1.31803,1
NP08540,-0.33538,1
NP00936,-1.03065,1
NP05697,-0.23205,1
NP00648,1.56286,1
NP11033,0.11405,1
NP06167,0.1548,1
NP08769,0.51064,1
NP04403,0.78839,1
NP06568,-0.57227,1
NP01734,1.14008,1
NP10596,-1.09196,1
NP04653,0.27987,1
NP05247,-0.68614,1
NP05117,-1.2304,1
NP00023,-0.48416,1
NP06906,-1.2698,1
NP03639,1.26657,1
NP09868,0.44429,1
NP01674,1.16651,1
NP11020,-0.75675,1
NP02603,-0.86779,1
NP07633,-0.69532,1
NP08511,0.05758,1
NP07054,0.25932,1
NP07643,0.65146,1
NP11179,-0.36712,1
NP01673,0.99467,1
NP06966,0.29627,1
NP07418,1.24363,1
NP09936,1.85854,1
NP04770,1.31317,1
NP09132,1.5888,1
NP08375,0.90495,1
NP01754,-0.01403,1
NP08312,2.6464,1
NP07670,-0.15881,1
NP01618,0.99772,1
NP06591,1.20125,1
NP02843,1.6112,1
NP02646,1.2535,1
NP06872,0.29234,1
NP08429,0.19119,1
NP04293,0.24684,1
NP02027,-1.02066,1
NP07794,0.08113,1
NP07491,-0.37629,1
NP06866,0.25601,1
NP07941,0.4068,1
NP10923,0.31942,1
NP07443,-0.4459,1
NP07634,0.41285,1
NP01455,1.99681,1
NP10719,2.4888,1
NP00927,-0.2055,1
NP10664,-0.95531,1
NP09364,-0.64642,1
NP06632,-0.03501,1
NP05107,0.45789,1
NP05858,0.64022,1
NP04088,-0.87934,1
NP07667,1.1159,1
NP03469,0.98491,1
NP05651,-0.30963,1
NP09797,-0.33999,1
NP03273,-1.37183,1
NP01808,1.1852,1
NP07331,0.37546,1
NP05131,0.92598,1
NP01851,0.05588,1
NP08997,0.40556,1
NP09782,-0.0805,1
NP00713,1.72015,1
NP08201,-0.85002,1
NP07511,0.54888,1
NP07051,-0.76555,1
NP09843,0.17878,1
NP01301,0.36767,1
NP07261,1.74347,1
NP01252,-0.61616,1
NP10814,-0.52727,1
NP05401,1.5808,1
NP05188,-0.58877,1
NP10688,0.01343,1
NP07238,-0.91595,1
NP03785,-1.35701,1
NP06943,-0.66016,1
NP05275,0.38281,1
NP03782,-0.55266,1
NP05179,1.74195,1
NP04067,1.98426,1
NP07362,0.10143,1
NP00912,0.16254,1
NP03507,2.93365,1
NP04632,-0.44197,1
NP01046,0.8213,1
NP10089,-0.90128,1
NP09045,-1.06899,1
NP01170,4.83275,1
NP02967,-0.42426,1
NP01397,2.4698,1
NP00067,2.03509,1
NP09396,0.07685,1
NP06122,0.29334,1
NP06750,-0.3668,1
NP04975,-0.74718,1
NP01480,0.14949,1
NP03477,1.16538,1
NP06968,0.58735,1
NP06305,0.8462,1
NP05151,-1.01579,1
NP06646,0.06449,1
NP07592,2.61328,1
NP10836,0.72584,1
NP10655,0.66267,1
NP10811,-1.03531,1
NP11290,-0.54902,1
NP08434,0.69326,1
NP01225,2.11366,1
NP09849,-0.69246,1
NP03521,3.12538,1
NP04836,0.27558,1
NP04757,-1.12094,1
NP05800,-0.02541,1
NP06140,1.86345,1
NP00578,-0.57847,1
NP02794,2.21992,1
NP01730,0.83167,1
NP06089,1.64226,1
NP08299,1.16373,1
NP11313,-0.98025,1
NP02909,0.2164,1
NP07951,-0.23616,1
NP08778,1.38671,1
NP00899,1.24888,1
NP11107,-0.6879,1
NP01298,0.57339,1
NP03495,0.09133,1
NP05812,0.61625,1
NP01756,-0.20074,1
NP00790,1.64222,1
NP11255,-0.70624,1
NP04412,0.11433,1
NP03780,-0.77125,1
NP06372,-0.7452,1
NP03668,2.69308,1
NP09711,-0.95569,1
NP10371,-0.39302,1
NP06093,1.37163,1
NP06692,-0.44371,1
NP09506,-0.22022,1
NP07891,0.69217,1
NP09358,-1.1073,1
NP05226,1.50387,1
NP09346,-0.26524,1
NP01622,-0.42739,1
NP05957,-1.03791,1
NP05059,-0.93684,1
NP10652,1.47845,1
NP11150,-0.92642,1
NP01293,-0.24946,1
NP02527,4.22977,1
NP01519,-1.00229,1
NP07284,1.60889,1
NP04459,-0.29864,1
NP04693,-0.47456,1
NP03479,3.50894,1
NP02862,0.79787,1
NP00755,-0.16698,1
NP07795,-0.1248,1
NP08588,-0.14221,1
NP09316,-0.82014,1
NP06331,0.31695,1
NP06334,1.42799,1
NP04241,-0.9999,1
NP05126,-0.57597,1
NP01257,-0.25853,1
NP05476,1.37269,1
NP11325,-0.48961,1
NP05685,-0.38798,1
NP06421,-0.48773,1
NP10632,0.30591,1
NP08234,0.11705,1
NP00816,3.89778,1
NP09425,-0.46162,1
NP04226,2.13072,1
NP05118,-1.09204,1
NP06833,0.04537,1
NP02512,-0.79659,1
NP07204,1.25886,1
NP07097,-0.06756,1
NP03243,0.1764,1
NP07647,1.5859,1
NP02151,2.50339,1
NP05505,-0.23213,1
NP09430,-0.16142,1
NP08550,-0.6562,1
NP05710,-0.18049,1
NP04627,-1.03946,1
NP05857,1.73398,1
NP02798,0.16838,1
NP01463,1.40217,1
NP08440,1.74904,1
NP05125,-0.32897,1
NP02516,-0.26735,1
NP08488,2.48366,1
NP07435,1.46743,1
NP05161,-0.82574,1
NP01753,0.17264,1
NP07386,-0.77853,1
NP01780,-0.60954,1
NP02795,1.82517,1
NP06822,-1.332,1
NP03585,2.0038,1
NP01787,0.29018,1
NP09754,-0.84121,1
NP10353,-0.4689,1
NP06051,0.6084,1
NP07544,0.44138,1
NP02590,-0.80506,1
NP08653,0.15397,1
NP07126,1.70562,1
NP05953,1.69935,1
NP09299,-0.36598,1
NP05755,2.31408,1
NP04443,-0.0967,1
NP02567,0.31139,1
NP01899,-0.39961,1
NP06697,-0.10725,1
NP02899,1.32622,1
NP11102,-1.51547,1
NP08577,-0.29217,1
NP05163,-0.00935,1
NP07254,-1.25181,1
NP01737,0.03875,1
NP06997,-0.23132,1
NP08773,0.57466,1
NP04758,-0.32459,1
NP06993,1.03519,1
NP00915,1.99734,1
NP09273,0.01279,1
NP02146,-1.1725,1
NP04386,-0.81827,1
NP01766,-1.3051,1
NP09159,-0.73566,1
NP09213,0.05662,1
NP01354,0.10734,1
NP07938,-0.88978,1
NP04053,1.55188,1
NP01335,-0.23359,1
NP08478,1.30842,1
NP06594,1.32758,1
NP04031,-1.19062,1
NP02947,1.29687,1
NP10278,-1.37622,1
NP01146,2.59134,1
NP06417,-0.03271,1
NP01304,0.17889,1
NP01346,-0.17571,1
NP06649,-0.70154,1
NP07354,0.05597,1
NP04997,-0.37356,1
NP04093,0.54098,1
NP07814,-0.05529,1
NP01885,0.68917,1
NP00806,1.88027,1
NP00865,1.08698,1
NP09881,0.28513,1
NP09311,-0.93989,1
NP02017,-0.9388,1
NP08581,-0.17292,1
NP09916,-0.9176,1
NP06427,-0.04849,1
NP00053,-0.5382,1
NP09298,-0.54696,1
NP09909,-0.95749,1
NP09305,-0.69731,1
NP00055,-0.68789,1
NP07581,0.46085,1
NP04791,-0.82745,1
NP10722,2.0319,1
NP01206,2.24294,1
NP10091,0.08531,1
NP09288,1.93927,1
NP07572,-0.19221,1
NP07044,-0.15523,1
NP05097,-0.02552,1
NP02172,1.87075,1
NP05452,-1.0238,1
NP07391,-0.6089,1
NP01524,-0.04818,1
NP06691,0.39953,1
NP06044,0.40891,1
NP05496,1.1213,1
NP09313,-1.17187,1
NP06410,-0.50418,1
NP07468,1.01693,1
NP00035,-0.76351,1
NP05891,0.30479,1
NP05940,3.20301,1
NP06905,0.92736,1
NP09733,-1.49302,1
NP06576,0.08754,1
NP05103,-1.13107,1
NP08976,0.33646,1
NP05219,-0.08729,1
NP03724,0.20102,1
NP07903,0.6256,1
NP03808,-0.20021,1
NP09491,1.59008,1
NP08146,1.52102,1
NP00036,0.05172,1
NP05199,0.2463,1
NP03163,3.0064,1
NP04650,-0.33802,1
NP11008,-0.44383,1
NP07003,0.04654,1
NP00924,0.03266,1
NP05839,3.33921,1
NP05204,0.57167,1
NP07579,1.32005,1
NP09785,-0.04528,1
NP09420,0.16144,1
NP07631,2.15368,1
NP04964,-1.25606,1
NP07116,1.01027,1
NP08515,1.28721,1
NP08956,0.82453,1
NP02519,-0.63871,1
NP02016,-1.18949,1
NP10717,2.52075,1
NP10733,0.64645,1
NP07380,2.97073,1
NP07165,0.31263,1
NP02588,0.1566,1
NP07446,0.02825,1
NP05203,1.123,1
NP06302,-0.20239,1
NP02544,-0.66439,1
NP05885,-0.55017,1
NP07255,0.69771,1
NP06984,-1.2704,1
NP06059,-0.35541,1
NP06835,0.98949,1
NP08604,-0.68541,1
NP09164,0.53605,1
NP11108,-0.47222,1
NP05096,0.25314,1
NP04406,0.54712,1
NP05890,1.51838,1
NP07464,-0.21217,1
NP06418,0.17655,1
NP08246,-0.16208,1
NP04291,0.36511,1
NP07463,1.56784,1
NP08426,1.90119,1
NP07447,3.29641,1
NP07562,-0.56185,1
NP07080,0.44513,1
NP11340,-1.20498,1
NP01384,-0.88397,1
NP06184,2.46087,1
NP08799,1.24747,1
NP09363,-1.43664,1
NP10995,-0.41888,1
NP02542,2.06913,1
NP09790,0.75044,1
NP06660,0.208,1
NP04630,-0.49506,1
NP05227,-0.4541,1
NP08585,-0.1276,1
NP07536,0.27781,1
NP05264,0.19085,1
NP01550,-1.29613,1
NP02268,-1.13087,1
NP03567,1.10504,1
NP07927,-0.3674,1
NP10821,0.00785,1
NP11378,-0.79065,1
NP01970,0.06536,1
NP09878,-0.61333,1
NP09055,-0.35184,1
NP00501,-0.54772,1
NP09046,-0.93394,1
NP05709,-1.26956,1
NP07637,0.39099,1
NP04702,-1.25303,1
NP04737,-0.54472,1
NP04841,-0.45904,1
NP06128,-0.70383,1
NP05852,1.65508,1
NP01900,-0.17179,1
NP06994,-1.17654,1
NP04186,1.71232,1
NP01527,0.86401,1
NP01909,-0.49524,1
NP07415,0.70425,1
NP06792,0.02769,1
NP10974,0.28779,1
NP07583,-0.21482,1
NP07371,-0.48754,1
NP01477,-0.84137,1
NP05189,0.5894,1
NP04808,-0.19539,1
NP06991,2.13285,1
NP07485,-0.18524,1
NP10277,-1.49827,1
NP08602,-0.71444,1
NP09874,-0.14588,1
NP06988,0.42565,1
NP06963,-0.19236,1
NP04290,0.95649,1
NP05529,1.73156,1
NP01800,1.00414,1
NP02465,1.59673,1
NP06689,-0.5041,1
NP05538,0.81872,1
NP06810,-0.28847,1
NP04840,-0.83625,1
NP01004,-0.48225,1
NP04227,1.92955,1
NP08698,1.15652,1
NP10275,-1.09727,1
NP02941,-0.23547,1
NP02799,1.04623,1
NP10758,1.47643,1
NP06864,0.74624,1
NP01531,0.07417,1
NP03465,1.86749,1
NP07151,1.83687,1
NP08520,0.73888,1
NP06719,-0.86616,1
NP01919,0.29855,1
NP07436,0.15246,1
NP07010,-0.0714,1
NP07259,1.54282,1
NP06892,1.17807,1
NP05664,-0.16562,1
NP06894,1.72701,1
NP01306,0.38234,1
NP06720,-0.22161,1
NP06837,0.39777,1
NP08806,1.0343,1
NP01749,-0.17216,1
NP11205,-1.151,1
NP09880,0.94662,1
NP05123,-0.70207,1
NP10933,-0.73627,1
NP05354,-0.01148,1
NP01223,2.83594,1
NP01138,-0.43034,1
NP05154,-0.64026,1
NP08526,-0.36345,1
NP09667,-0.64432,1
NP06118,1.06245,1
NP05742,-0.34323,1
NP06677,-0.12505,1
NP11286,-0.88112,1
NP06301,0.28816,1
NP04868,0.25292,1
NP01195,0.51058,1
NP01284,1.43621,1
NP03373,-0.14187,1
NP03428,0.57159,1
NP04640,-0.38877,1
NP02258,2.61494,1
NP01255,0.05816,1
NP07554,-0.85797,1
NP05090,1.09599,1
NP07573,0.21633,1
NP08244,-0.6513,1
NP09586,1.40319,1
NP11235,0.97995,1
NP07365,2.83794,1
NP01727,0.45486,1
NP03041,-0.74145,1
NP02492,-0.71734,1
NP01748,0.12033,1
NP07444,-0.60745,1
NP04679,-0.0889,1
NP07252,-0.24326,1
NP07322,-0.6607,1
NP01651,0.50467,1
NP02102,0.32556,1
NP07382,-0.22102,1
NP04157,0.16811,1
NP05537,0.55296,1
NP05939,0.31701,1
NP09635,-1.26322,1
NP07011,1.11398,1
NP04746,0.67839,1
NP01324,0.14387,1
NP09694,-0.72767,1
NP08579,0.44682,1
NP01245,0.64716,1
NP00064,0.59165,1
NP09599,0.41648,1
NP00786,-0.46002,1
NP09955,-1.14372,1
NP09419,-0.05318,1
NP11297,-0.22384,1
NP08659,-0.78182,1
NP04759,-0.80588,1
NP02928,-0.52492,1
NP06187,1.35625,1
NP07249,-1.09591,1
NP01211,-0.91162,1
NP00028,-0.58731,1
NP04778,0.62466,1
NP11356,-0.718,1
NP10734,-0.15227,1
NP07725,-0.2405,1
NP06332,0.41073,1
NP09165,-1.06395,1
NP05922,-0.62427,1
NP02270,-0.89126,1
NP08051,1.32354,1
NP02531,-0.04145,1
NP07551,-0.82391,1
NP06347,-0.51291,1
NP06114,-0.84958,1
NP06967,1.11176,1
NP06952,1.82823,1
NP05468,0.43289,1
NP06353,-1.0329,1
NP04665,-0.58794,1
NP10778,-0.12011,1
NP09418,-1.20822,1
NP01833,0.25673,1
NP07912,-0.6705,1
NP04437,-0.45118,1
NP06830,-0.62022,1
NP10703,-1.2175,1
NP07278,1.7918,1
NP10782,-0.59225,1
NP11066,-0.91432,1
NP01282,2.87133,1
NP07559,0.31673,1
NP04690,-0.5629,1
NP07966,-0.79731,1
NP03545,-0.29121,1
NP05174,0.82713,1
NP04915,-1.47903,1
NP08009,0.45614,1
NP01501,-1.04486,1
NP10658,2.1175,1
NP01803,0.01878,1
NP01675,1.61224,1
NP01773,-0.24744,1
NP10629,1.73975,1
NP07403,-0.86237,1
NP00045,0.0281,1
NP07590,1.56281,1
NP10820,-0.10277,1
NP06916,1.33121,1
NP02370,0.67876,1
NP00030,0.10047,1
NP05094,0.8812,1
NP02705,0.40162,1
NP09876,0.92094,1
NP01655,0.07334,1
NP10801,3.17239,1
NP11368,-1.17281,1
NP04769,0.91855,1
NP06623,-0.59346,1
NP09786,-0.76921,1
NP04447,-0.31472,1
NP03783,-1.23365,1
NP08632,-0.76615,1
NP04826,-0.64208,1
NP07067,2.49546,1
NP07123,-0.77903,1
NP01828,-0.10879,1
NP10797,-0.25196,1
NP06831,-0.37142,1
NP02828,1.03592,1
NP09348,1.40087,1
NP02809,0.3471,1
NP02525,3.12651,1
NP04922,-1.43476,1
NP00889,2.93226,1
NP11361,-0.64971,1
NP04306,-0.01279,1
NP09885,-0.71415,1
NP05937,-0.71687,1
NP01883,-0.94131,1
NP04731,1.38938,1
NP10649,0.69309,1
NP11370,-1.11523,1
NP01013,0.45785,1
NP00866,1.70943,1
NP05267,3.96011,1
NP03801,-0.20499,1
NP06346,-0.70995,1
NP09261,-0.51366,1
NP02578,-0.37269,1
NP06426,0.53287,1
NP09795,-0.56914,1
NP06234,-0.99507,1
NP10348,-0.55643,1
NP07400,-0.09107,1
NP04879,0.03423,1
NP04371,-0.94993,1
NP07646,0.69298,1
NP04039,2.78664,1
NP03763,-0.22243,1
NP05683,-0.50671,1
NP04303,-1.18703,1
NP05073,-0.60463,1
NP09133,0.39549,1
NP09042,-0.86736,1
NP02010,0.79271,1
NP06873,-0.2281,1
NP06593,-0.09261,1
NP08671,-1.3159,1
NP04920,-0.4643,1
NP09041,-0.4725,1
NP09592,-0.07722,1
NP03644,1.28071,1
NP09069,0.63045,1
NP07935,0.64167,1
NP05663,2.30847,1
NP05893,1.00896,1
NP01822,-0.49238,1
NP07561,-0.32634,1
NP07807,-0.38019,1
NP06559,0.14819,1
NP06934,-0.61941,1
NP05791,-0.34665,1
NP06207,-0.29602,1
NP05666,0.62676,1
NP07406,1.20728,1
NP01813,-0.16142,1
NP09044,-1.342,1
NP08271,2.23358,1
NP04229,0.34411,1
NP05198,0.28798,1
NP07318,-0.21615,1
NP10735,0.14512,1
NP09662,-0.68486,1
NP07342,0.68221,1
NP07153,0.74526,1
NP07134,1.65465,1
NP05181,-0.33531,1
NP01186,2.27212,1
NP08248,-0.4732,1
NP02917,0.92259,1
NP04646,-0.30393,1
NP07467,1.39558,1
NP07096,-0.02194,1
NP11064,-0.75128,1
NP03761,-0.10573,1
NP07155,1.3034,1
NP06909,-0.6779,1
NP08846,0.44667,1
NP04940,-0.61818,1
NP03800,1.30274,1
NP08593,0.33336,1
NP02943,2.50335,1
NP02587,-0.42694,1
NP06657,1.6857,1
NP09845,-0.4822,1
NP09888,0.94477,1
NP11399,-0.04456,1
NP07335,-0.94232,1
NP01820,-0.55347,1
NP05185,0.09802,1
NP09901,4.45163,1
NP09899,-0.37233,1
NP07177,1.28674,1
NP07968,1.49548,1
NP03028,-0.80351,1
NP11069,2.09806,1
NP07138,0.70907,1
NP09927,-0.04475,1
NP06880,0.01592,1
NP02061,1.85789,1
NP07955,0.32701,1
NP02234,1.95675,1
NP04032,-0.68357,1
NP03458,2.59934,1
NP03805,-0.84545,1
NP07021,0.78719,1
NP07937,-0.1804,1
NP02162,-0.19104,1
NP01817,-0.28546,1
NP09350,-0.72555,1
NP07077,1.79921,1
NP11323,-1.16689,1
NP04783,-0.07649,1
NP04803,0.94954,1
NP06923,2.74251,1
NP04694,0.07154,1
NP01905,0.0027,1
NP07102,1.49491,1
NP04220,1.26631,1
NP06794,-0.08341,1
NP06193,-0.77826,1
NP11352,-1.10139,1
NP07659,1.35612,1
NP07217,2.70043,1
NP06221,-0.99429,1
NP02644,1.73029,1
NP04807,0.70927,1
NP08519,0.53892,1
NP07423,-0.71569,1
NP03854,0.48169,1
NP05739,-0.49798,1
NP07825,0.09137,1
NP06922,0.85412,1
NP11149,-0.94566,1
NP07969,1.33325,1
NP03476,0.8864,1
NP11398,-0.26551,1
NP06078,3.33921,1
NP05764,1.07995,1
NP00850,2.11199,1
NP03810,-0.40107,1
NP07095,0.00858,1
NP05540,0.14591,1
NP05514,-1.34639,1
NP06895,2.08425,1
NP10723,0.5158,1
NP09536,-0.83734,1
NP00776,0.36017,1
NP03795,-0.69671,1
NP09906,0.05011,1
NP11106,-0.256,1
NP05789,-1.23463,1
NP08721,1.24607,1
NP10756,0.04608,1
NP02949,-0.25202,1
NP08551,-0.37555,1
NP11076,2.40228,1
NP06084,1.04643,1
NP04661,-1.31829,1
NP06696,-1.12349,1
NP07706,0.22261,1
NP09301,0.99642,1
NP05130,-0.00117,1
NP07932,0.77836,1
NP05743,-0.29558,1
NP07455,-0.47919,1
NP10630,0.02665,1
NP04767,0.44694,1
NP04424,0.02507,1
NP09415,-0.95475,1
NP05023,-0.672,1
NP06998,1.43779,1
NP01307,-0.74961,1
NP08712,0.57512,1
NP11360,-0.79924,1
NP05225,2.82202,1
NP07337,0.62525,1
NP01339,-0.74902,1
NP11366,0.52502,1
NP06570,0.00901,1
NP08080,3.63082,1
NP04210,0.33826,1
NP01536,1.16177,1
NP06072,1.01353,1
NP05037,-1.24115,1
NP07292,0.35366,1
NP07808,-0.34364,1
NP02911,0.04909,1
NP06400,-0.57323,1
NP04286,1.18765,1
NP11078,-0.35012,1
NP11251,-0.21631,1
NP06545,0.2,1
NP09337,-1.53467,1
NP07166,-0.45262,1
NP07429,0.83394,1
NP06898,-1.05277,1
NP07272,0.99095,1
NP03716,-0.14765,1
NP07236,0.00457,1
NP01400,1.00137,1
NP06964,1.28743,1
NP06749,-0.26048,1
NP04811,-0.11071,1
NP04871,-0.87153,1
NP05088,0.21239,1
NP09695,-0.6228,1
NP07591,-0.5011,1
NP07242,0.42919,1
NP07679,-0.25846,1
NP05172,0.46574,1
NP04180,0.71491,1
NP10812,-0.1441,1
NP06711,-0.90586,1
NP05166,-0.1092,1
NP04870,0.12256,1
NP09204,-0.56075,1
NP09659,-0.55934,1
NP05202,0.03734,1
NP00048,-0.61148,1
NP07546,-1.40985,1
NP01832,1.43958,1
NP00037,-0.60859,1
NP05034,-0.471,1
NP08700,0.92398,1
NP07017,-0.30316,1
NP03208,2.39296,1
NP03601,-0.73042,1
NP03600,0.23077,1
NP06150,-0.93474,1
NP01244,-0.0378,1
NP09110,1.7529,1
NP01724,-0.28354,1
NP09018,-1.02607,1
NP00759,-0.91808,1
NP10994,0.3244,1
NP03491,0.20102,1
NP02643,2.87422,1
NP06920,0.48169,1
NP02813,0.52235,1
NP09675,0.13903,1
NP08186,2.4609,1
NP09661,-0.48549,1
NP06409,1.18055,1
NP10955,-1.18409,1
NP07000,-0.59913,1
NP03950,-0.23431,1
NP06296,1.4957,1
NP09593,-0.02924,1
NP07076,3.44109,1
NP04651,-0.60527,1
NP05395,1.30874,1
NP09053,-1.05477,1
NP01746,-0.40712,1
NP09714,-0.82368,1
NP03828,2.14513,1
NP04274,-0.03328,1
NP04230,0.08788,1
NP08949,0.44628,1
NP05159,-0.21383,1
NP09040,-1.27237,1
NP02109,1.79214,1
NP04662,-0.24778,1
NP01801,0.79283,1
NP00905,0.38911,1
NP08575,-0.66297,1
NP07596,0.18884,1
NP08465,2.62874,1
NP08609,0.67769,1
NP01678,-0.98802,1
NP09003,-0.70991,1
NP06154,-1.19705,1
NP00784,1.22346,1
NP05724,-0.50653,1
NP08959,0.58811,1
NP00060,1.45228,1
NP03480,2.42447,1
NP05036,1.58655,1
NP08679,-0.50027,1
NP02539,2.47134,1
NP09776,0.45511,1
NP05522,-0.62655,1
NP07490,-1.13224,1
NP09798,-1.50267,1
NP04657,-0.51895,1
NP02938,0.17497,1
NP02056,-0.77527,1
NP07936,0.68483,1
NP05177,0.54419,1
NP05531,1.19873,1
NP04794,-0.92299,1
NP02447,0.02791,1
NP05116,-1.20246,1
NP06949,-0.08181,1
NP04339,5e-05,1
NP02591,-0.43778,1
NP01862,-0.44742,1
NP04631,-0.76918,1
NP06009,4.59198,1
NP07160,-0.35766,1
NP09758,0.02647,1
NP01518,-1.07401,1
NP11304,-0.44492,1
NP02691,-0.34299,1
NP09929,0.16316,1
NP07013,1.93434,1
NP03777,-0.16647,1
NP00901,1.11331,1
NP06728,-0.56482,1
NP07809,0.07058,1
NP05687,1.6453,1
NP04200,-1.15126,1
NP09106,0.74559,1
NP06707,1.26753,1
NP03587,0.63403,1
NP02972,-0.79409,1
NP04949,-1.2293,1
NP00894,0.03638,1
NP11293,-0.09518,1
NP01891,0.20858,1
NP01968,0.17059,1
NP06844,0.50595,1
NP03887,1.13309,1
NP07578,0.83258,1
NP01924,0.31427,1
NP04279,-0.17286,1
NP10788,-0.54504,1
NP07550,-0.77077,1
NP09414,1.13105,1
NP09440,-0.48476,1
NP09285,1.34791,1
NP04649,2.37189,1
NP09904,-0.29627,1
NP01077,-0.25207,1
NP06754,-0.15406,1
NP00710,0.55097,1
NP02003,-1.39091,1
NP00768,0.26768,1
NP08906,1.21674,1
NP02924,0.89909,1
NP10832,0.28413,1
NP07137,1.22734,1
NP05534,-0.15383,1
NP07640,0.19141,1
NP00817,-1.1044,1
NP06889,0.58946,1
NP08461,0.64249,1
NP06551,1.52884,1
NP08512,0.75815,1
NP03756,2.41211,1
NP05838,0.63953,1
