,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
NP01724,0.81449,1.02543,1.71111,0.65557,0.55273,0.59984,0.72976,0.8033,0.91783,1.63521,1.1331,0.23033,0.75807,0.6778,0.53534,0.24234,0.25535,0.18168,0.04046,-0.47217,-1.1141,-0.73086,-0.9353,-1.02343,-1.31932,-1.58691,-1.12437,-1.22957,-1.17311,-1.18076,1
NP09018,-0.1869,-1.24605,-0.03255,0.18005,0.06635,0.75449,-0.12612,0.10775,0.40177,-0.13986,0.29702,0.40113,-0.08155,-0.23647,0.08738,-0.32819,-0.50533,-0.41073,-0.31511,-0.41369,-1.97038,-1.4485,-1.55219,-1.24548,-1.26338,-2.29815,-1.89867,-1.74202,-1.5897,-1.56886,1
NP00759,-1.83776,-0.38846,0.17983,-0.52067,-0.28541,-1.09845,-0.71285,-1.07498,-0.50596,-0.50463,-0.70765,-0.90184,-1.07234,0.01053,-0.10624,2.10748,2.12823,2.05986,1.70071,2.01631,2.04117,2.16234,2.43945,2.05208,1.97331,1.50181,1.6492,1.80402,1.73782,1.66005,1
NP10994,0.21809,0.21062,0.26996,-0.90792,-2.55774,-0.61883,-0.89793,-1.14943,-0.06304,0.7686,-0.65108,-1.22422,-1.25304,-0.62661,0.58609,1.31391,1.60773,1.08233,1.11773,0.37611,-0.43464,0.26482,0.16429,0.39031,0.23026,-1.38075,-0.86479,-0.65968,-0.96099,-1.05619,1
NP03491,0.09762,0.94123,0.39525,-1.15988,-0.91754,-0.60754,0.47082,1.41342,1.51744,1.33171,-0.72953,-0.83299,0.24834,1.20026,1.47674,1.88427,1.94231,1.49549,1.74946,2.34509,0.12343,0.26543,0.0621,0.1229,0.79769,-0.77988,-0.37781,-0.93113,-1.08995,-0.75496,1
NP02643,0.41487,-1.45382,0.17527,1.54747,-0.80427,0.58407,1.24365,0.62752,0.58343,1.56651,-0.10021,2.35032,-0.10494,0.85142,2.56408,2.12549,2.5898,2.62766,2.51043,2.70618,2.50988,2.7685,4.01974,4.3706,4.86151,3.12519,1.72207,3.56048,2.3588,2.15624,1
NP06920,-1.36096,-0.53758,-1.15961,-1.31341,-0.80904,-1.13101,-1.16661,-0.49647,-0.56104,-0.03162,-1.00758,-1.13101,-0.47084,-0.48095,-0.17091,0.56999,0.94713,0.64097,0.10218,-0.19453,0.64911,0.79159,0.49178,-0.03006,-0.13779,0.2144,0.30461,0.295,0.15626,0.28574,1
NP02813,-0.59288,-0.97582,-1.04762,-0.49504,-0.98606,-0.94958,0.07633,0.26208,-0.76087,-0.00435,-0.06701,-0.69358,0.38561,-0.69054,0.28945,1.90934,1.99399,1.89428,2.8554,2.03882,1.47761,1.87386,1.49163,2.10152,1.2636,0.72637,1.11297,1.25392,1.344,1.13685,1
NP09675,-0.34902,-0.23297,-0.52636,-2.00322,-0.99305,-0.73278,-0.46704,-0.83424,-1.12264,-0.56407,-0.89479,-0.22856,-0.71871,-0.66563,-0.94535,1.65664,1.03185,1.74879,1.19139,1.60473,0.54783,0.28681,0.47813,0.53978,0.63435,-0.37651,-0.3176,-0.36751,-0.14793,-0.12909,1
NP08186,2.08136,0.48576,1.74509,3.62613,2.94714,2.30152,2.14665,2.47367,1.66276,1.80027,1.52668,2.51327,1.69119,1.21022,1.43968,0.14587,0.30993,-0.19858,0.03124,-0.03069,-1.03022,-1.27003,-0.82131,-1.01734,-0.71168,-1.21094,-1.79316,-1.48552,-1.47681,-1.46051,1
NP09661,-0.24596,-0.06233,-0.342,-0.90564,-0.88825,-0.18815,-0.13518,-0.47819,-0.8261,-0.09376,-0.33529,0.07469,-0.40068,-0.44671,-0.49538,0.24387,0.04193,0.68447,0.02536,0.43055,-0.35744,-0.32407,-0.13786,-0.25354,-0.25462,-0.78502,-0.54867,-0.64698,-0.53855,-0.52627,1
NP06409,2.31481,0.22806,-0.78964,0.57328,-0.88157,0.77882,0.45292,0.90362,0.6288,0.93604,1.28556,1.30268,1.20367,0.77348,0.86077,0.74749,1.05114,1.13981,1.04967,1.20698,0.84621,0.40576,0.72142,0.64964,1.52383,0.91579,0.63045,0.81121,0.44707,1.48639,1
NP10955,-1.74444,-1.43009,-0.86426,0.62001,-1.79964,-0.99847,-1.8137,-1.58021,-1.7994,-1.77078,-0.70474,-1.4405,-1.6353,-1.69044,-1.75962,0.50094,0.77125,0.14382,0.45915,0.81101,-0.61487,-0.33856,-0.16322,-0.02783,0.30268,-1.27558,-0.86957,-0.7803,-0.83358,-0.37941,1
NP07000,-1.35338,-1.56139,-0.02852,-0.45828,-2.06155,-1.55447,-0.75118,-1.43615,-1.06738,-0.50459,-1.05548,-0.63996,-1.42358,-1.18123,-0.05296,-1.36249,-2.04259,-2.02972,-1.4096,-1.72698,0.12233,-0.4583,-0.52642,0.40859,-0.0026,0.54913,0.54304,0.51939,1.40578,0.93116,1
NP03950,-0.03645,0.02302,-0.27035,0.24364,-0.71212,-0.0946,-0.02708,-0.17243,-0.09092,0.03373,0.14949,0.01456,0.01137,0.08209,0.56747,-0.73374,-0.79746,-0.85243,-0.90304,-0.81188,-0.06552,-0.22682,-0.32262,-0.21713,-0.14167,0.35411,0.26943,0.08468,0.19866,0.09287,1
NP06296,-0.47103,-1.12554,-0.84819,-0.22361,0.27987,-0.2577,-0.70676,-0.8509,-0.09916,-0.70135,-0.48333,-0.18208,-0.78471,-0.1104,-0.54333,1.74529,1.91729,1.7354,1.21975,0.76224,1.03742,0.8388,0.59058,0.84972,0.27499,0.25602,0.1882,0.41327,0.38513,-0.06389,1
NP09593,-0.13729,1.0034,1.20921,-0.42262,-1.71827,0.16141,0.5482,0.19045,0.5238,0.63839,-0.24622,0.15143,-0.73873,0.08317,0.13881,0.24741,0.20318,0.74255,0.56877,1.05988,-0.49513,-0.52632,0.06938,1.0633,1.79414,-0.43898,-0.7798,-0.55203,-0.30957,-0.2495,1
NP07076,0.42996,1.26477,-0.08143,0.58064,0.40743,-0.01292,-0.34063,0.94834,1.1034,1.51874,0.22571,0.59432,1.11457,1.68369,1.13529,-0.33906,-0.35549,-0.75074,-0.56172,-1.0622,0.15262,0.2307,-0.28455,-0.1387,-0.58828,0.37828,0.27108,0.17794,0.25393,-0.09975,1
NP04651,1.04797,0.8378,-0.29451,0.29213,0.83984,0.56787,0.45606,0.36647,0.29022,0.19556,0.30679,0.42704,0.79075,0.31719,0.23662,-0.79526,-0.70099,-0.58806,-0.55171,-0.47971,-0.33329,-0.18998,-0.17989,-0.24913,-0.10854,0.04139,0.08039,0.18454,0.20128,0.25609,1
NP05395,-0.60193,-1.23765,-1.26634,-1.08977,0.06393,-0.61732,-0.98872,-0.95788,-0.44041,-0.4365,-0.43311,-1.23059,-1.20047,-0.92421,0.64718,0.51775,0.66353,1.21305,1.03726,1.3784,1.47461,1.90787,2.40647,2.55711,2.92605,1.90861,2.41787,1.72072,1.63625,1.56337,1
NP09053,0.38853,0.21962,-0.22788,0.02708,-0.18501,0.27563,0.06591,0.04337,0.10481,0.10899,0.10067,0.09863,0.10802,0.17166,0.01597,-0.02288,0.05356,0.02452,0.02262,-0.07748,-0.26713,-0.28028,-0.25171,-0.28918,-0.26319,-0.35544,-0.30813,-0.41597,-0.3359,-0.54538,1
NP01746,-1.4748,-1.18171,-0.05391,-0.29259,-1.49316,-1.35089,-0.72863,-1.01031,-0.39669,-0.19759,-1.46047,-0.71541,-0.17258,-1.06926,-0.6122,1.74985,2.38661,2.55762,2.71397,2.47665,2.60292,3.29798,2.7269,2.65015,3.57316,2.91502,2.30263,2.02345,2.41939,2.5963,1
NP09714,-1.68669,-0.2329,-0.48107,-1.69146,-1.43186,-0.96152,-0.88027,-1.27734,-1.51623,-1.17442,-0.72124,-0.66242,-0.97378,-1.20089,-1.29657,1.02716,0.81336,1.53732,0.98351,1.43696,0.70249,0.67711,1.01111,0.7831,0.90612,0.02614,0.43447,0.41336,0.61791,0.63936,1
NP03828,-0.1405,-0.4424,-0.87702,-0.33875,0.70018,-0.77409,-0.89298,-0.83458,-1.18101,-1.62482,-1.26007,-0.61706,-1.12615,-1.24284,-1.64298,0.38197,0.35273,0.4045,0.33793,0.52712,0.14511,-0.1009,0.04475,-0.27641,-0.09148,-0.14329,-0.24685,-0.05411,-0.35974,0.02812,1
NP04274,1.32616,0.99721,-0.18044,1.6427,0.7367,0.81251,0.72437,1.14611,1.07949,1.06114,0.51826,0.82324,0.95384,0.47407,0.65381,-0.52119,-0.35805,-0.60393,-0.67651,-0.50446,-0.97436,-0.92575,-1.03259,-0.91273,-0.79063,-1.16373,-1.05247,-1.14848,-1.04511,-0.97506,1
NP04230,0.04493,1.61894,0.61524,0.40227,-0.41333,1.06886,1.08661,0.91769,1.3902,1.42042,1.27038,1.03125,1.39668,1.5496,1.41198,2.43345,2.48273,2.16879,2.1598,2.37211,1.79398,2.06761,2.02721,1.53068,1.9138,1.23864,0.81192,1.4292,0.84192,1.52314,1
NP08949,-0.2768,-0.89439,-1.19891,0.12173,-3.14461,-0.45772,-0.83299,-1.20141,-1.54587,-0.81587,-1.15106,-0.70212,-1.30362,-1.19912,0.57656,1.82856,1.80371,2.25657,2.29292,2.20949,-0.03648,0.63152,1.14955,1.21322,1.0473,-0.37697,-0.18498,0.21769,0.03728,-0.44186,1
NP05159,1.37002,1.08292,0.20061,-0.12344,1.15127,0.75729,1.01592,1.01476,0.86498,0.60551,0.7403,1.18224,1.3821,1.25948,0.65894,-0.98798,-1.03837,-0.93747,-0.9765,-0.8223,-0.52918,-0.74236,-0.61229,-0.55366,-0.4363,-0.27822,-0.4438,-0.45488,-0.36073,-0.1486,1
NP09040,0.72826,0.6074,1.01092,0.29199,-0.016,0.73463,0.56209,0.65469,0.54354,0.51608,0.61926,0.58665,0.53454,0.81204,0.32108,-0.25288,-0.21762,-0.32745,-0.26396,-0.32011,-0.5072,-0.58431,-0.58535,-0.49458,-0.4666,-0.46033,-0.52213,-0.67003,-0.65101,-0.39518,1
NP02109,0.80447,1.64146,-0.27715,1.04405,1.71198,1.84059,1.50834,1.25408,1.152,1.39172,1.71637,1.08277,1.20258,1.04562,0.90117,-1.47504,-1.31431,-1.13481,-1.09294,-1.07364,-1.86021,-1.62512,-1.7739,-1.68561,-1.72321,-1.58218,-1.50614,-1.88709,-1.42299,-1.0891,1
NP04662,-0.39085,0.32651,-0.06607,-0.48205,-0.1459,0.19013,-0.08496,-0.21299,-0.11125,-0.08756,-0.03448,-0.22865,-0.38993,-0.16541,-0.13582,-0.85312,-1.05236,-0.92248,-0.89146,-1.04957,-1.4467,-1.22332,-1.22825,-1.28104,-1.32233,-1.32802,-1.17758,-1.15504,-1.1798,-1.12592,1
NP01801,-0.64488,-0.02214,-1.44965,-1.43218,-0.29086,-0.49912,-0.38754,-0.10393,-0.29999,-0.44826,-0.03728,-0.03046,0.01945,-0.51426,-0.57249,-0.90619,-1.12418,-1.00301,-0.93591,-0.90795,-0.54751,-0.70474,-0.71017,-0.63284,-0.62195,-0.58842,-0.34244,-0.39919,-0.22307,-0.25075,1
NP00905,0.14508,-1.67562,0.95557,-0.04246,0.44418,-0.08659,0.71511,-0.05692,0.18282,1.13621,0.20545,0.59854,0.15784,0.81326,0.74907,0.83775,-0.07444,0.58487,0.16021,0.91971,-0.15609,-0.30758,0.24588,0.04526,0.61757,-0.78689,-0.36026,-0.1297,-0.27678,-0.10004,1
NP08575,-2.49067,-0.97508,-0.49236,-0.76204,-0.79261,-1.50737,-1.4809,-1.22834,-1.14406,-1.14192,-1.07995,-1.56205,-1.09467,-0.96312,-1.04678,1.07127,1.19154,0.61753,0.73845,0.5922,0.74144,1.4431,0.85644,0.4138,0.36797,0.14735,0.7781,0.30874,0.183,0.26107,1
NP07596,0.60078,1.17431,0.34367,0.67126,0.88758,1.05572,1.04548,0.83734,0.82647,0.41156,0.65259,0.44381,0.6495,0.66106,0.13897,-0.03396,0.01381,0.01767,0.03256,0.09271,-0.76495,-0.57926,-0.57443,-0.31376,0.04067,-0.62786,-0.53573,-0.58646,-0.49268,-0.33427,1
NP08465,0.46958,-0.80657,-0.97927,1.24393,0.35381,-0.36062,0.13813,0.9873,0.77891,0.48354,0.54725,0.25209,1.93329,0.76137,0.32805,1.78651,2.00743,1.34589,1.40275,1.36195,2.14189,2.41589,1.8836,1.95025,2.22411,1.78842,2.02093,1.95863,2.02542,2.40732,1
NP08609,-0.43627,-0.98305,-1.55912,0.3927,-1.82199,-0.38431,-0.49378,-1.14936,-1.31914,-0.69492,-0.2271,0.10627,-1.2463,-1.31941,-0.1046,2.12328,2.1183,2.4558,2.02559,2.47575,0.81669,1.54285,1.26619,1.15948,1.00166,0.17109,0.48208,0.56169,0.93744,0.41599,1
NP01678,3.04943,4.38857,4.58847,4.02584,4.09125,3.3665,3.18229,3.29984,3.21535,3.38746,2.8458,2.81696,2.6645,2.78313,2.83689,0.44957,0.55496,0.53838,0.70323,0.45515,-1.06586,-0.83451,-0.68355,-0.43068,-0.54514,-1.228,-1.12441,-1.24953,-1.352,-1.27138,1
NP09003,0.66828,-0.58105,0.45119,-0.26648,0.28542,0.85633,0.52125,0.72372,0.76761,0.66307,0.61882,1.04076,0.78502,0.60586,0.69741,0.39275,0.40614,0.45732,0.49216,0.43818,-0.07151,0.07597,0.03655,0.17265,0.15881,-0.26621,-0.10534,-0.15625,-0.07311,-0.11848,1
NP06154,0.31614,1.34175,1.18565,2.00005,1.40695,1.99127,1.61681,1.64046,1.48446,1.34254,2.01481,1.5145,1.7033,1.18704,1.10556,-0.35575,-0.02949,-0.07382,-0.06449,0.01585,-0.72798,-0.46285,-0.5628,-0.50659,-0.47896,-0.734,-0.65984,-0.56193,-0.62909,-0.76505,1
NP00784,0.46348,-0.61437,0.27615,1.52888,0.33988,-0.68476,0.17093,0.39503,0.60508,1.23961,-0.59953,0.83729,0.27717,0.22255,1.75433,0.50614,0.58671,0.56882,0.39905,0.14704,1.21437,0.9691,1.81412,1.71734,1.03896,1.26938,0.62264,0.97552,1.5401,0.86018,1
NP05724,0.70048,2.58924,1.86972,0.59773,0.01993,2.01291,2.20408,1.82551,1.65307,1.8774,1.35599,1.29642,0.97987,1.47077,1.61247,0.45023,-0.09878,0.7675,0.36585,0.7428,-1.42049,-1.37181,-1.0423,-1.17366,-1.25007,-1.132,-1.5259,-1.90021,-2.05631,-1.61428,1
NP08959,-1.77588,-1.19373,-0.90661,0.15842,-1.63942,-1.01516,-1.21709,-1.6086,-2.20221,-1.53976,-1.05405,-0.83503,-1.81527,-1.91154,-1.38424,1.82087,2.38319,2.63689,2.43876,2.26575,0.77526,1.34215,1.27129,1.30881,0.83442,0.22652,0.40051,0.85563,0.80011,0.72741,1
NP00060,1.98254,-0.97322,0.05251,-0.07399,1.20552,0.25493,0.2195,-0.12912,0.09588,0.39513,0.30264,-0.07047,0.57226,0.05673,0.07169,-2.55706,-2.37977,-2.35739,-2.5207,-2.37756,-1.73699,-1.52588,-1.78674,-2.10062,-2.00312,-1.06432,-0.89661,-1.1031,-1.00348,-1.2317,1
NP03480,2.48044,2.10835,1.26986,3.0443,0.8809,0.99032,2.58706,2.24223,2.08237,3.80675,2.13598,2.25566,1.51661,1.93198,3.6821,1.17744,0.30837,0.69855,0.93274,-0.12816,1.0515,0.44167,0.70593,0.10229,-1.28367,0.58642,0.80149,0.33515,-0.23205,-0.44399,1
NP05036,0.22245,-1.50346,-0.14489,0.31425,0.49691,0.4292,0.39004,0.58253,0.88159,-0.17738,-0.0579,0.55568,0.38969,0.10105,-0.04758,0.83139,0.22366,0.29397,0.27026,0.95311,-1.07576,-1.35067,-1.31639,-0.80913,-1.10573,-1.78364,-1.66745,-1.76062,-1.33387,-1.61358,1
NP08679,-0.24191,0.12759,-1.31378,-3.14642,-1.13279,-0.56326,-0.31798,-0.8582,-1.01243,-1.67046,-0.69799,-0.95286,-0.60212,-0.50315,-1.12308,1.31811,1.12658,2.51045,1.36394,2.35757,0.00336,0.33398,0.84126,0.63301,1.37033,-0.63274,-0.18087,-0.51498,-0.42659,0.10687,1
NP02539,0.59042,-0.34123,-1.86998,0.25522,-0.59572,-0.32827,-0.17893,0.12506,-0.26247,-0.2606,-0.91879,0.75574,0.69116,-1.08422,0.34772,1.18537,0.98908,1.37104,1.37584,1.35282,1.0146,0.5151,1.34822,1.57219,1.20667,0.98033,0.02917,-0.25672,1.4836,0.38548,1
NP09776,-0.51161,1.20489,-0.26598,-1.92062,-2.495,0.05071,-0.0329,-0.5719,-0.72484,-0.52347,-0.65649,-0.13864,-0.45753,-0.5743,-0.66812,1.81362,1.37294,2.79647,1.29227,2.4615,-0.16956,-0.25209,0.87563,0.94283,1.74304,-0.5896,-0.93939,-0.94057,-0.51494,-0.45667,1
NP05522,0.00535,-0.09084,0.68228,-0.39367,0.8756,0.7917,0.48876,0.365,0.53417,0.33158,0.63918,0.48325,0.3909,0.52959,0.07454,-0.58423,-0.73115,-0.64883,-0.66188,-0.8343,-1.27543,-1.04655,-1.19403,-1.20562,-1.23986,-1.3105,-1.13988,-1.15495,-1.18194,-1.11655,1
NP07490,-0.46972,0.02227,-0.88243,-0.48494,-0.24103,0.02373,-0.03299,-0.14901,-0.16481,-0.05551,0.43175,0.08958,0.18146,0.32836,0.23611,0.0967,0.08986,0.08149,0.01673,0.0411,0.85211,0.94324,0.79137,0.97781,0.97831,0.99081,1.15891,1.39737,1.30742,1.48255,1
NP09798,-0.4492,0.26935,0.10466,-0.27144,0.17738,0.26645,0.1811,0.13914,0.2702,0.09773,0.57258,0.13757,0.11904,0.26502,0.18699,-1.12579,-1.02612,-1.00276,-0.91869,-1.01136,-0.51104,-0.46909,-0.37927,-0.27086,-0.37991,-0.2867,-0.01302,-0.05107,-0.02848,-0.07888,1
NP04657,1.0202,0.64499,-0.22115,0.6336,0.51274,0.50393,0.38493,0.3764,0.24347,0.13278,0.23394,0.32982,0.81071,0.37079,0.34408,-0.72647,-0.62734,-0.56417,-0.53318,-0.41988,-0.35317,-0.25313,-0.25684,-0.35031,-0.15093,-0.01185,-0.00517,0.02421,0.01582,0.12659,1
NP02938,0.13549,-0.74636,0.48241,-0.21715,-0.57202,0.32529,0.90347,1.36345,0.46462,1.23971,0.1346,0.25473,0.90434,0.59587,0.63043,1.84077,1.69351,1.97054,2.32433,2.05503,0.18731,0.60736,0.51786,1.20299,0.96209,-0.87694,-0.42767,-0.40656,-0.19466,-0.402,1
NP02056,1.64704,1.7703,2.6294,2.52078,1.50838,3.06519,2.06606,1.85288,1.23037,1.62091,1.93275,1.57987,1.08207,0.45681,1.15292,-0.18635,0.07063,0.15823,-0.01564,0.38107,-1.55498,-2.11399,-1.91041,-1.82388,-1.86307,-1.67782,-2.24992,-1.8923,-1.45981,-1.83339,1
NP07936,-0.44806,0.89757,0.34725,-0.35492,-0.67364,0.08936,-0.37899,0.00273,-0.11444,-0.0434,0.32284,-0.5941,-0.03632,0.06218,0.0246,-0.74081,-0.56945,-0.46343,-0.5874,-0.93431,-0.93306,-0.77829,-0.66516,-0.70705,-0.91704,-1.21135,-0.74247,-0.79228,-0.73099,-0.82777,1
NP05177,1.47567,0.77622,0.74723,0.37809,-0.06819,1.00164,1.26114,1.22343,0.82964,1.01096,1.09057,1.60802,1.87184,1.00748,1.44294,-1.20786,-1.05532,-1.39962,-1.2865,-1.1834,-0.06319,-0.15605,-0.55775,-0.50597,-0.4377,0.52639,0.42409,-0.26904,0.41705,0.42814,1
NP05531,-0.36523,-0.45618,0.68849,-0.27417,0.34849,0.32554,0.56778,0.41824,0.0461,0.13917,0.31264,0.59655,0.29733,0.12099,0.02304,-0.17796,-0.57005,-0.7704,-0.35665,-0.65572,-0.25643,-0.31849,-0.83094,-0.60997,-0.36973,-0.10154,-0.77111,-0.66992,0.01386,-0.33297,1
NP04794,-0.98539,-0.59128,-0.59425,-0.16582,-0.57451,-0.33479,-0.21467,-0.54889,-0.36377,-0.16818,-0.08779,-0.03674,-0.35375,-0.38541,-0.02085,-1.19714,-1.17875,-1.07136,-1.23676,-1.14329,-0.36202,-0.41705,-0.34491,-0.19532,-0.12393,-0.04067,0.13435,0.14299,0.03843,0.22229,1
NP02447,-0.98052,-1.35102,-1.02832,0.06509,-0.65991,-0.76871,-0.88624,-1.10639,-0.84599,-0.68167,-0.23587,-0.49334,-1.31076,-0.72933,-0.60948,0.30034,0.42546,0.1589,0.10461,0.25937,1.20059,1.10718,1.27498,1.10007,1.03352,1.18592,1.12795,1.33282,1.41486,1.24223,1
NP05116,0.11689,0.79542,-0.48029,-0.89637,0.12981,0.60842,0.7614,0.81918,0.79196,0.73972,0.55816,0.31542,1.27875,0.87985,0.60521,-0.49421,-0.35261,-0.39385,-0.11792,-0.2446,-0.51238,-0.12632,-0.30077,-0.30688,-0.0112,-0.56755,-0.30524,-0.58627,-0.4057,-0.23905,1
NP06949,-1.59677,-0.26208,-1.53592,-1.23335,-0.39236,-1.34224,-1.62054,-1.4896,-1.33707,-1.246,-1.13259,-1.50996,-1.46861,-1.29926,-1.34655,-1.85875,-1.62853,-1.85169,-1.7738,-1.5967,-0.23011,-0.12346,-0.25696,-0.79564,-0.68531,0.42433,0.77123,0.80535,0.67766,0.44956,1
NP04339,-0.62107,-0.45078,-1.16369,-0.26514,-0.41853,-0.48716,-0.53202,-0.66945,-0.87029,-0.74402,-0.06556,-0.25394,-0.69059,-0.96804,-0.56409,-1.59276,-1.41389,-1.16267,-1.29638,-1.31314,-0.64569,-0.65855,-0.24559,-0.58339,-0.55293,-0.25879,-0.23053,0.05213,-0.03769,-0.19207,1
NP02591,0.17024,-0.82929,0.4881,-0.08642,-2.02658,0.38337,0.36911,0.30678,-0.28484,0.45402,1.4889,0.51817,0.46296,0.06648,0.37134,0.27384,0.30278,0.48668,0.82166,0.70007,1.26665,1.27136,1.41714,1.78947,1.70315,1.11953,1.59851,1.59516,1.88202,1.89525,1
NP01862,1.23146,1.18729,0.00681,0.65154,0.92398,1.11955,1.3606,1.40783,1.05355,1.19955,1.08458,1.24101,1.6911,1.12467,0.98808,-0.73779,-0.92204,-0.93869,-0.71242,-0.83697,-0.51402,-0.81732,-0.83661,-0.54357,-0.66013,-0.37688,-0.53678,-0.59573,-0.39074,-0.42113,1
NP04631,0.17914,0.20217,-1.18631,0.19128,0.78984,0.47778,0.31074,0.13617,0.2345,0.07795,0.24776,0.42813,0.37543,0.19332,-0.25374,-0.31244,-0.26429,-0.213,-0.23361,-0.36695,-0.64254,-0.47377,-0.39022,-0.57004,-0.51589,-0.60835,-0.59052,-0.51488,-0.50992,-0.47948,1
NP06009,0.78745,-0.83935,-3.14193,2.08106,1.56516,-0.91094,-0.95884,-0.23281,-1.04821,-1.13695,-1.49799,-0.95867,-0.05142,-1.90974,-1.76855,-0.73027,-0.28094,-0.49377,-0.60887,-0.67196,0.51496,0.61435,0.40587,0.19897,-0.59278,1.13419,1.52406,0.75836,0.71455,0.34586,1
NP07160,-1.2689,-0.24082,-0.17764,-1.02492,-1.42859,-1.18254,-0.51844,-0.50795,0.50761,-0.04779,-1.05084,-0.86283,-0.57271,0.33869,-0.17112,0.36869,0.26609,0.26629,-1.05552,-0.74805,-0.47189,-0.69315,-1.00788,-1.93036,-1.78701,-1.22086,-1.12706,-1.26863,-1.89717,-1.89663,1
NP09758,-0.44057,0.79178,-0.516,-1.20102,-0.81756,0.25913,0.79256,0.29584,0.26075,0.08265,-0.2226,0.28948,0.01511,-0.10214,-0.3266,0.93339,0.31643,1.21974,0.62752,0.748,-1.27501,-1.18242,-0.52699,-0.30803,-0.11602,-1.88687,-1.76468,-1.83245,-1.45467,-1.26231,1
NP01518,-2.15617,-0.6066,-0.85488,-1.38877,-0.99664,-2.11905,-2.12147,-1.7645,-2.02135,-1.78026,-2.2953,-1.96655,-1.57332,-1.93039,-1.68108,1.43083,1.35014,1.02729,1.43989,1.12248,0.78132,0.92366,0.46164,0.75983,0.89816,0.02523,0.25883,-0.07982,0.46986,0.07064,1
NP11304,1.07024,1.01962,-0.23618,-0.023,0.4776,0.95554,0.72803,0.73455,0.54109,0.64065,0.39796,0.49829,0.98589,0.55572,0.54046,-1.05098,-1.02694,-1.09604,-1.12434,-1.08338,-1.19819,-1.22697,-1.30459,-1.21,-1.12935,-0.73985,-0.91752,-1.16569,-1.05438,-0.9822,1
NP02691,0.46438,1.3962,0.13336,-1.22499,1.01901,1.16085,0.86126,0.76888,0.34597,-1.41748,1.64798,0.96274,0.64609,-0.55743,-1.14522,0.16513,-0.76755,-0.91333,0.06787,0.84468,-0.95749,-0.90314,-0.74477,0.25847,-0.20106,-1.20935,-0.71406,-0.80867,-0.59131,-0.6028,1
NP09929,0.90635,1.18793,0.36841,0.26205,1.33471,0.77314,0.94143,0.77943,0.73964,0.80815,1.06288,0.78316,0.53792,1.13016,0.81895,0.10875,0.27396,0.1052,0.17276,0.03348,0.8214,0.9535,0.68236,0.52659,0.7745,1.12756,1.12703,0.99461,0.71348,0.91276,1
NP07013,-0.05877,-1.32899,-0.32692,-0.03464,-1.2892,-0.46464,-0.23193,-1.48083,-0.74139,-0.90139,-0.48823,-0.03774,-1.77161,-0.76004,-0.76858,0.68618,0.67176,0.54213,0.59027,0.20309,0.40746,-0.0145,-0.23344,-0.22962,-0.61381,-0.06015,0.05478,0.32711,0.30553,0.31094,1
NP03777,-1.24375,0.54401,-0.6399,-1.16818,-0.65855,-0.8131,-1.09307,-0.90457,-0.42727,-0.35718,-0.58101,-1.54859,-1.07616,0.10185,0.1434,-0.02574,0.14497,0.09353,-0.04291,-0.14442,0.64734,0.6198,0.44489,0.24584,0.18003,0.74612,1.01017,0.48998,0.1122,0.36943,1
NP00901,1.74491,2.47054,0.72911,1.45585,2.57728,1.91626,2.31899,2.95578,2.54672,2.21066,1.13296,1.54662,2.50937,2.53417,2.27775,1.33062,1.65581,1.28746,1.30886,1.05,-0.04549,0.57547,0.15191,0.45798,0.43533,-0.47138,-0.76533,-0.67834,-1.07605,-0.26528,1
NP06728,-0.01816,-0.06861,0.26095,-0.33409,-0.00463,0.21113,0.15768,0.31046,0.28173,0.34951,0.27399,0.508,0.18617,0.22054,0.2105,0.78007,0.88193,0.74674,0.87044,0.88606,0.74441,0.55222,0.64836,0.64653,0.85786,0.65944,0.61023,0.60661,0.74261,0.58449,1
NP07809,0.0341,0.58224,0.4134,0.03786,-0.35145,0.3184,0.42534,0.20585,0.57823,0.60583,1.33471,1.24656,0.48645,0.76898,0.746,0.15652,0.32278,0.26064,0.32732,0.4443,0.48195,0.45568,0.80245,0.7244,0.71427,0.27298,0.56574,0.99665,0.74232,1.06605,1
NP05687,-2.88901,-0.13901,-0.47822,-0.34173,0.32922,-3.35046,-3.35817,-3.05838,-2.8307,-3.3186,-3.37776,-3.57021,-3.14581,-2.98686,-3.64597,-0.01209,-0.27436,-0.35398,-0.15717,0.01364,1.45959,1.15829,0.76231,0.87981,1.12658,1.37178,1.64769,1.27873,1.38462,1.8299,1
NP04200,0.39097,0.39448,-0.24647,0.27681,-0.6332,-0.29257,-0.43513,-0.27205,-0.11304,-0.46904,-0.4263,-0.47978,0.14844,-0.14125,-0.23631,-1.00576,-0.84873,-0.8543,-0.8497,-0.88775,0.40401,0.44457,0.24316,0.49671,0.37577,1.2757,0.97299,0.90279,1.03654,0.79206,1
