,Shannon-Entropy,y
NP07812,-1.03227,1
NP05024,-0.07018,1
NP01709,-1.99202,1
NP11285,1.28094,1
NP07339,-0.62227,1
NP11277,-3.44098,1
NP07899,-1.11846,1
NP07409,-0.15404,1
NP07545,-0.23324,1
NP06924,-0.81562,1
NP07075,-0.62227,1
NP02817,-1.57038,1
NP02939,-0.78767,1
NP01022,-0.31245,1
NP06306,0.09289,1
NP06666,-1.60998,1
NP06871,-1.14641,1
NP08549,1.13418,1
NP06244,-0.59898,1
NP01990,0.2047,1
NP01191,-0.65256,1
NP01499,1.13185,1
NP02442,0.33981,1
NP05191,0.74748,1
NP01742,-2.25759,1
NP06910,-0.14006,1
NP06710,0.06493,1
NP04686,-1.26988,1
NP07666,-0.08183,1
NP10291,0.46561,1
NP08767,-1.99202,1
NP07348,-1.14641,1
NP07474,-1.26755,1
NP06622,-0.93443,1
NP04635,1.21338,1
NP10080,-0.65954,1
NP03078,-0.29381,1
NP02599,-0.42426,1
NP06785,-0.29847,1
NP01571,-1.99202,1
NP01568,-0.98568,1
NP05802,0.65197,1
NP08617,-0.78767,1
NP04231,-0.35671,1
NP04884,-0.26819,1
NP02940,-0.98568,1
NP01777,0.74748,1
NP05394,-0.78534,1
NP02547,1.23202,1
NP07926,0.86861,1
NP07909,0.51686,1
NP09535,-0.69915,1
NP00792,-0.04455,1
NP01299,-2.14111,1
NP11401,1.03401,1
NP06352,1.12952,1
NP03786,0.36311,1
NP06901,-1.07653,1
NP11047,-0.98568,1
NP09986,-0.29381,1
NP08988,0.98043,1
NP09933,0.85929,1
NP06304,-1.6985,1
NP07275,-1.11846,1
NP01865,-1.83362,1
NP06569,-3.84631,1
NP02884,-1.15806,1
NP00963,0.50521,1
NP07179,-2.08054,1
NP09336,-0.99266,1
NP10752,-1.83362,1
NP04715,0.71254,1
NP09439,-0.03757,1
NP01359,0.96645,1
NP07224,-0.12842,1
NP07167,-3.60171,1
NP05478,-2.18304,1
NP04711,0.42135,1
NP09658,0.02067,1
NP02007,-0.01427,1
NP04352,0.57044,1
NP05470,-0.07018,1
NP01290,-2.13645,1
NP02074,-1.40965,1
NP01735,-1.14641,1
NP11305,1.14815,1
NP07495,0.73816,1
NP10593,0.51453,1
NP03840,-1.38169,1
NP00002,-1.50516,1
NP10305,0.4097,1
NP10274,0.77543,1
NP05164,0.81037,1
NP07609,0.85231,1
NP11303,1.04798,1
NP09756,-0.4033,1
NP02692,-1.14641,1
NP02701,-0.33574,1
NP04768,-0.8692,1
NP09527,-0.78767,1
NP08706,-0.56171,1
NP08540,0.34214,1
NP00936,-0.33574,1
NP05697,0.02067,1
NP00648,-0.98568,1
NP11033,0.24663,1
NP06167,-0.49182,1
NP08769,-0.78767,1
NP04403,0.07192,1
NP06568,-2.59769,1
NP01734,-2.7165,1
NP10596,0.76378,1
NP04653,0.56345,1
NP05247,0.15112,1
NP05117,0.34913,1
NP00023,-1.40965,1
NP06906,-0.65256,1
NP03639,-0.93909,1
NP09868,0.30487,1
NP01674,-1.72879,1
NP11020,-0.64091,1
NP02603,-0.20296,1
NP07633,-0.84591,1
NP08511,-1.89185,1
NP07054,-0.34273,1
NP07643,0.17442,1
NP11179,0.56578,1
NP01673,-0.56171,1
NP06966,-1.6985,1
NP07418,-1.0113,1
NP09936,-1.40965,1
NP04770,-0.34972,1
NP09132,-0.02825,1
NP08375,-1.57038,1
NP01754,-1.40965,1
NP08312,-1.14641,1
NP07670,0.10686,1
NP01618,-1.78703,1
NP06591,-0.03524,1
NP02843,-1.40965,1
NP02646,-0.13541,1
NP06872,-1.90816,1
NP08429,-2.67923,1
NP04293,0.79174,1
NP02027,-0.31944,1
NP07794,-1.23726,1
NP07491,0.4097,1
NP06866,-0.27983,1
NP07941,-1.78703,1
NP10923,-0.32642,1
NP07443,-0.80164,1
NP07634,-0.02825,1
NP01455,-0.13541,1
NP10719,-0.56171,1
NP00927,-0.56171,1
NP10664,-0.32642,1
NP09364,-0.06552,1
NP06632,-0.29847,1
NP05107,0.54714,1
NP05858,-0.78767,1
NP04088,-0.65256,1
NP07667,0.38407,1
NP03469,-1.58203,1
NP05651,0.12317,1
NP09797,0.99674,1
NP03273,-1.57038,1
NP01808,1.24366,1
NP07331,-1.0113,1
NP05131,0.63566,1
NP01851,-1.6589,1
NP08997,0.76844,1
NP09782,-0.17035,1
NP00713,-1.54709,1
NP08201,0.27459,1
NP07511,-0.29381,1
NP07051,0.33748,1
NP09843,-0.65256,1
NP01301,-1.50981,1
NP07261,-1.19533,1
NP01252,0.75447,1
NP10814,-1.75441,1
NP05401,-0.78767,1
NP05188,-0.11444,1
NP10688,0.31419,1
NP07238,-0.78534,1
NP03785,0.58441,1
NP06943,-0.45688,1
NP05275,-1.28385,1
NP03782,0.23033,1
NP05179,0.46794,1
NP04067,-1.24425,1
NP07362,-0.19131,1
NP00912,0.41902,1
NP03507,-0.98568,1
NP04632,1.43934,1
NP01046,-0.78534,1
NP10089,0.79873,1
NP09045,0.90123,1
NP01170,-2.67923,1
NP02967,-2.57673,1
NP01397,-1.16971,1
NP00067,-0.23557,1
NP09396,-1.15806,1
NP06122,-0.65256,1
NP06750,0.67293,1
NP04975,0.82435,1
NP01480,1.33684,1
NP03477,-1.83362,1
NP06968,-0.45222,1
NP06305,-0.29614,1
NP05151,0.85231,1
NP06646,-1.09516,1
NP07592,-0.84591,1
NP10836,-1.72879,1
NP10655,-2.08054,1
NP10811,-0.07717,1
NP11290,1.12253,1
NP08434,-1.07653,1
NP01225,-0.91113,1
NP09849,-0.37767,1
NP03521,-0.98568,1
NP04836,0.17442,1
NP04757,0.7568,1
NP05800,-2.0852,1
NP06140,-1.0113,1
NP00578,0.57742,1
NP02794,-1.40965,1
NP01730,-1.57038,1
NP06089,-1.93379,1
NP08299,-0.56171,1
NP11313,1.39508,1
NP02909,-1.0113,1
NP07951,0.54481,1
NP08778,-0.98568,1
NP00899,-0.8692,1
NP11107,0.86628,1
NP01298,-1.54476,1
NP03495,-0.7504,1
NP05812,-0.62227,1
NP01756,-1.40965,1
NP00790,-2.56974,1
NP11255,0.09755,1
NP04412,0.52385,1
NP03780,-0.84591,1
NP06372,-0.19597,1
NP03668,-0.7667,1
NP09711,-1.84992,1
NP10371,0.79174,1
NP06093,-0.29381,1
NP06692,0.61237,1
NP09506,0.13715,1
NP07891,-1.93379,1
NP09358,-1.26755,1
NP05226,-0.04455,1
NP09346,-0.62227,1
NP01622,0.77543,1
NP05957,-0.99266,1
NP05059,1.35315,1
NP10652,-1.14641,1
NP11150,0.64731,1
NP01293,-1.14175,1
NP02527,-0.32642,1
NP01519,-0.7667,1
NP07284,-1.83362,1
NP04459,0.31652,1
NP04693,-0.45222,1
NP03479,-1.99202,1
NP02862,-0.69682,1
NP00755,-1.40033,1
NP07795,-0.04455,1
NP08588,0.77543,1
NP09316,-1.83129,1
NP06331,-1.83362,1
NP06334,-1.11846,1
NP04241,0.96878,1
NP05126,0.82668,1
NP01257,-0.93909,1
NP05476,-0.04688,1
NP11325,1.22503,1
NP05685,-0.33574,1
NP06421,-1.40965,1
NP10632,0.03465,1
NP08234,-1.40965,1
NP00816,-1.54709,1
NP09425,-1.26755,1
NP04226,-0.07717,1
NP05118,0.33516,1
NP06833,0.42834,1
NP02512,-0.76437,1
NP07204,0.228,1
NP07097,-1.89185,1
NP03243,-0.04688,1
NP07647,0.24896,1
NP02151,-1.55408,1
NP05505,-0.00728,1
NP09430,0.20004,1
NP08550,0.92918,1
NP05710,-1.14641,1
NP04627,1.05963,1
NP05857,-1.64027,1
NP02798,0.47958,1
NP01463,-0.39398,1
NP08440,-1.57737,1
NP05125,0.14181,1
NP02516,0.41203,1
NP08488,-1.57737,1
NP07435,-0.91113,1
NP05161,1.37179,1
NP01753,-1.40965,1
NP07386,-0.31944,1
NP01780,1.03867,1
NP02795,-1.54709,1
NP06822,-0.24955,1
NP03585,-0.76903,1
NP01787,0.59373,1
NP09754,-0.61295,1
NP10353,0.28624,1
NP06051,-1.11846,1
NP07544,0.1022,1
NP02590,0.42834,1
NP08653,-1.11846,1
NP07126,-0.60131,1
NP05953,-1.15806,1
NP09299,-1.15806,1
NP05755,-1.99202,1
NP04443,1.02236,1
NP02567,0.03698,1
NP01899,-0.84591,1
NP06697,0.04863,1
NP02899,-1.83362,1
NP11102,0.71952,1
NP08577,-1.6985,1
NP05163,0.94316,1
NP07254,-0.50114,1
NP01737,-1.57038,1
NP06997,0.60538,1
NP08773,-0.98568,1
NP04758,0.15112,1
NP06993,-1.5005,1
NP00915,0.12317,1
NP09273,-0.73642,1
NP02146,0.9548,1
NP04386,0.77077,1
NP01766,0.88725,1
NP09159,1.44167,1
NP09213,-1.93379,1
NP01354,-0.44523,1
NP07938,-0.39631,1
NP04053,-1.54476,1
NP01335,0.96412,1
NP08478,-0.04455,1
NP06594,-0.56403,1
NP04031,0.71719,1
NP02947,0.31419,1
NP10278,0.54481,1
NP01146,-0.98568,1
NP06417,-0.63625,1
NP01304,0.00669,1
NP01346,0.93384,1
NP06649,-0.88784,1
NP07354,-1.5401,1
NP04997,0.17442,1
NP04093,-0.56171,1
NP07814,-0.68051,1
NP01885,-0.65023,1
NP00806,-2.25759,1
NP00865,-0.98568,1
NP09881,0.09056,1
NP09311,-0.91812,1
NP02017,0.0626,1
NP08581,-2.25992,1
NP09916,0.31419,1
NP06427,-0.74574,1
NP00053,0.3701,1
NP09298,-0.88318,1
NP09909,0.04397,1
NP09305,-0.79932,1
NP00055,0.82435,1
NP07581,0.21635,1
NP04791,0.82202,1
NP10722,-1.14641,1
NP01206,-0.7667,1
NP10091,-0.73642,1
NP09288,0.22101,1
NP07572,-2.41599,1
NP07044,-2.25759,1
NP05097,0.39572,1
NP02172,0.19073,1
NP05452,0.67293,1
NP07391,-1.29783,1
NP01524,-1.0113,1
NP06691,-0.2612,1
NP06044,-1.57737,1
NP05496,-0.60131,1
NP09313,-0.88318,1
NP06410,-1.42828,1
NP07468,-1.57038,1
NP00035,0.49356,1
NP05891,-0.62227,1
NP05940,-1.99901,1
NP06905,-0.78534,1
NP09733,-0.45222,1
NP06576,-1.90816,1
NP05103,0.14414,1
NP08976,0.30487,1
NP05219,0.91054,1
NP03724,-1.0113,1
NP07903,0.16044,1
NP03808,0.45862,1
NP09491,-0.98568,1
NP08146,-0.80164,1
NP00036,0.7568,1
NP05199,-0.53841,1
NP03163,-1.99901,1
NP04650,0.99441,1
NP11008,-0.04688,1
NP07003,-2.08054,1
NP00924,-1.60998,1
NP05839,-0.98568,1
NP05204,0.46794,1
NP07579,0.25362,1
NP09785,0.12317,1
NP09420,-1.99202,1
NP07631,0.09755,1
NP04964,0.25362,1
NP07116,-1.14641,1
NP08515,-0.65023,1
NP08956,-1.57038,1
NP02519,0.43998,1
NP02016,0.15112,1
NP10717,-0.56171,1
NP10733,-1.9035,1
NP07380,-0.65023,1
NP07165,-3.0799,1
NP02588,-0.04688,1
NP07446,-0.45688,1
NP05203,0.52617,1
NP06302,-0.15404,1
NP02544,0.98742,1
NP05885,-0.14938,1
NP07255,-1.7847,1
NP06984,-1.33044,1
NP06059,-0.49182,1
NP06835,0.19771,1
NP08604,-1.57038,1
NP09164,-0.91346,1
NP11108,1.11088,1
NP05096,0.12783,1
NP04406,0.60072,1
NP05890,-1.14641,1
NP07464,-0.35671,1
NP06418,-0.73642,1
NP08246,0.31419,1
NP04291,0.56811,1
NP07463,-0.4825,1
NP08426,-1.11846,1
NP07447,-1.57038,1
NP07562,-0.44756,1
NP07080,-1.8639,1
NP11340,1.31821,1
NP01384,1.11554,1
NP06184,-0.65256,1
NP08799,-0.98568,1
NP09363,-1.52146,1
NP10995,-1.0113,1
NP02542,-0.45688,1
NP09790,-0.98568,1
NP06660,-1.75441,1
NP04630,1.02935,1
NP05227,-0.33807,1
NP08585,-1.40033,1
NP07536,-0.65256,1
NP05264,-3.0007,1
NP01550,0.88259,1
NP02268,-0.69449,1
NP03567,-1.54709,1
NP07927,1.07827,1
NP10821,0.09755,1
NP11378,1.07827,1
NP01970,0.54947,1
NP09878,-0.04222,1
NP09055,1.2227,1
NP00501,1.16679,1
NP09046,1.23435,1
NP05709,-1.32578,1
NP07637,-0.16336,1
NP04702,1.36713,1
NP04737,0.17442,1
NP04841,-0.04688,1
NP06128,-0.81096,1
NP05852,-0.48949,1
NP01900,-1.73578,1
NP06994,-1.28851,1
NP04186,-0.23557,1
NP01527,0.76844,1
NP01909,-2.0852,1
NP07415,-0.65954,1
NP06792,-0.25887,1
NP10974,-1.83362,1
NP07583,0.53782,1
NP07371,0.2047,1
NP01477,0.92685,1
NP05189,0.61703,1
NP04808,0.45862,1
NP06991,-0.65954,1
NP07485,-0.71778,1
NP10277,0.98276,1
NP08602,-1.54709,1
NP09874,1.01071,1
NP06988,-0.3404,1
NP06963,-1.57737,1
NP04290,0.26061,1
NP05529,0.4889,1
NP01800,0.52152,1
NP02465,-0.07018,1
NP06689,0.48424,1
NP05538,1.00372,1
NP06810,1.39741,1
NP04840,0.56345,1
NP01004,-1.40965,1
NP04227,-0.11444,1
NP08698,-1.57038,1
NP10275,0.98276,1
NP02941,-0.99266,1
NP02799,0.12317,1
NP10758,-1.40965,1
NP06864,0.43998,1
NP01531,0.36544,1
NP03465,-0.98568,1
NP07151,-3.38973,1
NP08520,-1.0113,1
NP06719,0.35612,1
NP01919,-0.30779,1
NP07436,-0.32642,1
NP07010,-1.14641,1
NP07259,-0.78534,1
NP06892,-0.65256,1
NP05664,0.53083,1
NP06894,-0.44523,1
NP01306,-1.40965,1
NP06720,0.06493,1
NP06837,-0.01427,1
NP08806,-0.98568,1
NP01749,-1.99202,1
NP11205,0.76844,1
NP09880,0.06493,1
NP05123,-0.76903,1
NP10933,-0.98568,1
NP05354,-1.11846,1
NP01223,-0.15404,1
NP01138,-1.99202,1
NP05154,1.20173,1
NP08526,-1.24658,1
NP09667,-1.193,1
NP06118,0.98043,1
NP05742,-0.76204,1
NP06677,0.12783,1
NP11286,1.13185,1
NP06301,-1.7847,1
NP04868,-0.48949,1
NP01195,-0.65954,1
NP01284,-1.24658,1
NP03373,-1.40965,1
NP03428,-0.48949,1
NP04640,0.98975,1
NP02258,-0.7667,1
NP01255,-1.14408,1
NP07554,-0.11444,1
NP05090,0.80339,1
NP07573,0.66595,1
NP08244,0.14879,1
NP09586,-1.14641,1
NP11235,-0.53608,1
NP07365,-1.0113,1
NP01727,-1.93379,1
NP03041,-0.31478,1
NP02492,1.21804,1
NP01748,-0.98568,1
NP07444,-0.17734,1
NP04679,1.35082,1
NP07252,-0.9717,1
NP07322,1.21105,1
NP01651,-2.67923,1
NP02102,-0.81096,1
NP07382,-0.78767,1
NP04157,-0.78534,1
NP05537,0.72651,1
NP05939,-2.32281,1
NP09635,-1.40033,1
NP07011,0.53782,1
NP04746,0.28624,1
NP01324,0.79174,1
NP09694,-1.07653,1
NP08579,-0.33807,1
NP01245,0.53083,1
NP00064,-0.48949,1
NP09599,-2.01532,1
NP00786,0.20936,1
NP09955,0.56112,1
NP09419,-0.45222,1
NP11297,1.1831,1
NP08659,-0.32642,1
NP04759,0.43998,1
NP02928,-0.1191,1
NP06187,-2.38338,1
NP07249,0.73117,1
NP01211,-1.19533,1
NP00028,0.88958,1
NP04778,0.84532,1
NP11356,1.53252,1
NP10734,-1.83129,1
NP07725,-1.57038,1
NP06332,-1.6985,1
NP09165,-0.40563,1
NP05922,-0.60131,1
NP02270,-1.3188,1
NP08051,-1.24425,1
NP02531,0.45862,1
NP07551,-0.04921,1
NP06347,0.09522,1
NP06114,1.07361,1
NP06967,-0.65256,1
NP06952,-1.48652,1
NP05468,-0.21694,1
NP06353,1.20639,1
NP04665,1.34616,1
NP10778,-1.40965,1
NP09418,-1.19533,1
NP01833,0.1651,1
NP07912,0.69157,1
NP04437,-1.04391,1
NP06830,0.16044,1
NP10703,-1.11846,1
NP07278,-0.45688,1
NP10782,-0.56171,1
NP11066,1.16679,1
NP01282,-0.99266,1
NP07559,0.31652,1
NP04690,1.1831,1
NP07966,-0.24489,1
NP03545,0.81969,1
NP05174,-0.18665,1
NP04915,0.68924,1
NP08009,0.02766,1
NP01501,0.94782,1
NP10658,-0.56171,1
NP01803,0.74515,1
NP01675,-2.0852,1
NP01773,0.60305,1
NP10629,-0.35205,1
NP07403,-0.52909,1
NP00045,1.0573,1
NP07590,-1.71947,1
NP10820,0.07891,1
NP06916,-0.8692,1
NP02370,-2.25759,1
NP00030,0.97577,1
NP05094,-0.40563,1
NP02705,-0.7667,1
NP09876,0.50754,1
NP01655,-1.69385,1
NP10801,-1.83362,1
NP11368,1.22037,1
NP04769,0.16044,1
NP06623,-0.81329,1
NP09786,-0.62693,1
NP04447,-1.29317,1
NP03783,-0.64324,1
NP08632,-0.44989,1
NP04826,-0.39165,1
NP07067,-1.32578,1
NP07123,-1.02761,1
NP01828,0.31419,1
NP10797,-1.15806,1
NP06831,0.0859,1
NP02828,-1.14641,1
NP09348,-1.07653,1
NP02809,-0.81329,1
NP02525,0.12317,1
NP04922,0.41203,1
NP00889,-1.83362,1
NP11361,1.444,1
NP04306,0.90123,1
NP09885,0.26061,1
NP05937,0.45862,1
NP01883,-1.13709,1
NP04731,-0.24955,1
NP10649,-0.78534,1
NP11370,1.11321,1
NP01013,-1.72879,1
NP00866,-1.83362,1
NP05267,-1.99202,1
NP03801,0.60305,1
NP06346,0.20237,1
NP09261,-2.32048,1
NP02578,-0.26819,1
NP06426,-1.398,1
NP09795,1.0969,1
NP06234,-0.78534,1
NP10348,-1.54709,1
NP07400,-0.44756,1
NP04879,-0.53375,1
NP04371,0.03931,1
NP07646,0.67293,1
NP04039,-0.73642,1
NP03763,0.52617,1
NP05683,0.17442,1
NP04303,0.84532,1
NP05073,0.95946,1
NP09133,-0.15404,1
NP09042,1.05031,1
NP02010,-1.09283,1
NP06873,-0.39398,1
NP06593,0.11851,1
NP08671,0.1022,1
NP04920,0.57277,1
NP09041,1.13185,1
NP09592,-0.29381,1
NP03644,0.47493,1
NP09069,0.34913,1
NP07935,-0.34273,1
NP05663,-1.14641,1
NP05893,-1.14641,1
NP01822,0.19306,1
NP07561,0.00902,1
NP07807,0.15112,1
NP06559,-2.59769,1
NP06934,-2.2273,1
NP05791,0.97344,1
NP06207,0.74049,1
NP05666,0.54248,1
NP07406,-0.29381,1
NP01813,0.45629,1
NP09044,1.23435,1
NP08271,-1.64027,1
NP04229,-0.4662,1
NP05198,-0.8692,1
NP07318,-1.62163,1
NP10735,-1.84526,1
NP09662,-0.81562,1
NP07342,-0.69449,1
NP07153,-3.34081,1
NP07134,-1.70316,1
NP05181,0.73583,1
NP01186,-1.0113,1
NP08248,1.19241,1
NP02917,-0.48949,1
NP04646,0.91287,1
NP07467,0.14181,1
NP07096,-0.88318,1
NP11064,0.93384,1
NP03761,0.23732,1
NP07155,-1.75441,1
NP06909,-0.59432,1
NP08846,-1.78703,1
NP04940,0.28158,1
NP03800,-0.73176,1
NP08593,-1.9268,1
NP02943,-1.14641,1
NP02587,-0.04688,1
NP06657,-2.83996,1
NP09845,-0.29148,1
NP09888,0.4097,1
NP11399,0.92918,1
NP07335,-0.17035,1
NP01820,0.19073,1
NP05185,0.08124,1
NP09901,-1.93379,1
NP09899,0.00669,1
NP07177,-1.40965,1
NP07968,-1.28152,1
NP03028,0.07891,1
NP11069,-0.62227,1
NP07138,-1.93379,1
NP09927,-1.85924,1
NP06880,-1.3188,1
NP02061,-1.19533,1
NP07955,-0.33341,1
NP02234,-0.65954,1
NP04032,0.97577,1
NP03458,-2.12713,1
NP03805,0.36777,1
NP07021,-0.66886,1
NP07937,0.64265,1
NP02162,0.60305,1
NP01817,0.61936,1
NP09350,-0.32642,1
NP07077,-2.9378,1
NP11323,1.31122,1
NP04783,0.03698,1
NP04803,0.26527,1
NP06923,-0.7504,1
NP04694,-0.45688,1
NP01905,-2.59071,1
NP07102,-0.31944,1
NP04220,-0.08416,1
NP06794,0.09056,1
NP06193,0.01601,1
NP11352,1.33917,1
NP07659,0.15578,1
NP07217,-1.14641,1
NP06221,0.74049,1
NP02644,-0.02825,1
NP04807,0.48424,1
NP08519,-1.64027,1
NP07423,-0.32642,1
NP03854,0.9548,1
NP05739,-0.36836,1
NP07825,-1.93379,1
NP06922,-1.14641,1
NP11149,0.42368,1
NP07969,-0.44523,1
NP03476,-2.86792,1
NP11398,0.7568,1
NP06078,-0.98568,1
NP05764,-1.09516,1
NP00850,-3.09854,1
NP03810,0.57044,1
NP07095,-1.11846,1
NP05540,0.88958,1
NP05514,0.21868,1
NP06895,-0.04455,1
NP10723,-0.14006,1
NP09536,-0.57801,1
NP00776,-0.62227,1
NP03795,0.78475,1
NP09906,-0.29381,1
NP11106,1.00838,1
NP05789,0.79873,1
NP08721,-1.57038,1
NP10756,-1.40965,1
NP02949,-0.95539,1
NP08551,0.97577,1
NP11076,0.06493,1
NP06084,-2.25759,1
NP04661,0.88026,1
NP06696,0.04863,1
NP07706,0.92685,1
NP09301,-0.62227,1
NP05130,0.53549,1
NP07932,-0.44989,1
NP05743,-1.07886,1
NP07455,-1.89651,1
NP10630,0.37942,1
NP04767,1.10389,1
NP04424,0.47726,1
NP09415,-0.44989,1
NP05023,-0.36137,1
NP06998,-0.32642,1
NP01307,1.05031,1
NP08712,-2.17605,1
NP11360,1.19008,1
NP05225,-1.0113,1
NP07337,-1.6985,1
NP01339,1.40207,1
NP11366,1.20173,1
NP06570,-1.14641,1
NP08080,0.52617,1
NP04210,1.1598,1
NP01536,0.71952,1
NP06072,-1.11846,1
NP05037,1.08992,1
NP07292,-0.98568,1
NP07808,-1.24891,1
NP02911,-0.84591,1
NP06400,-0.01893,1
NP04286,0.55413,1
NP11078,0.47493,1
NP11251,-1.53311,1
NP06545,-2.32281,1
NP09337,-1.81498,1
NP07166,-3.74847,1
NP07429,-0.78534,1
NP06898,-0.20296,1
NP07272,-0.39398,1
NP03716,-1.40033,1
NP07236,-0.95539,1
NP01400,0.43299,1
NP06964,-1.37004,1
NP06749,-0.15637,1
NP04811,0.00669,1
NP04871,0.25828,1
NP05088,-0.45688,1
NP09695,-0.04688,1
NP07591,0.25828,1
NP07242,-1.20931,1
NP07679,0.84532,1
NP05172,0.12783,1
NP04180,0.12783,1
NP10812,0.06493,1
NP06711,0.30487,1
NP05166,0.90588,1
NP04870,-0.96005,1
NP09204,-0.26353,1
NP09659,-0.14938,1
NP05202,0.59373,1
NP00048,1.02935,1
NP07546,0.36544,1
NP01832,-0.13075,1
NP00037,0.50055,1
NP05034,0.25362,1
NP08700,-1.99202,1
NP07017,0.28624,1
NP03208,-1.15806,1
NP03601,0.15112,1
NP03600,-0.14239,1
NP06150,-0.46852,1
NP01244,0.99441,1
NP09110,-0.31944,1
NP01724,-2.11782,1
NP09018,-1.01829,1
NP00759,-0.84591,1
NP10994,-0.98568,1
NP03491,-0.62227,1
NP02643,-1.54709,1
NP06920,-0.91113,1
NP02813,-0.98568,1
NP09675,-0.59432,1
NP08186,-1.54709,1
NP09661,-0.14938,1
NP06409,-1.24658,1
NP10955,-0.98568,1
NP07000,-1.6589,1
NP03950,1.16912,1
NP06296,-0.84823,1
NP09593,-0.29381,1
NP07076,-0.62227,1
NP04651,1.02935,1
NP05395,0.00669,1
NP09053,1.19707,1
NP01746,-1.57038,1
NP09714,-1.07653,1
NP03828,-0.29847,1
NP04274,0.79174,1
NP04230,-0.61994,1
NP08949,-1.57038,1
NP05159,1.02935,1
NP09040,1.0969,1
NP02109,-0.48949,1
NP04662,0.57742,1
NP01801,0.32584,1
NP00905,-0.62693,1
NP08575,-0.14472,1
NP07596,0.05096,1
NP08465,-1.11846,1
NP08609,-1.14641,1
NP01678,-1.04857,1
NP09003,0.26993,1
NP06154,0.01135,1
NP00784,-0.29381,1
NP05724,-1.62396,1
NP08959,-1.54709,1
NP00060,-0.48949,1
NP03480,-1.40965,1
NP05036,-0.04688,1
NP08679,-0.98568,1
NP02539,-0.02825,1
NP09776,-0.42892,1
NP05522,0.64964,1
NP07490,0.86861,1
NP09798,1.10389,1
NP04657,1.28094,1
NP02938,-1.15806,1
NP02056,-4.04898,1
NP07936,-0.58733,1
NP05177,0.2047,1
NP05531,0.36311,1
NP04794,0.29555,1
NP02447,0.00437,1
NP05116,0.11851,1
NP06949,-1.14641,1
NP04339,0.52385,1
NP02591,-0.20063,1
NP01862,0.64731,1
NP04631,1.29724,1
NP06009,-1.99901,1
NP07160,-4.02801,1
NP09758,-0.78534,1
NP01518,-0.33807,1
NP11304,0.92219,1
NP02691,-1.40033,1
NP09929,0.8756,1
NP07013,-0.7667,1
NP03777,0.35146,1
NP00901,-1.11846,1
NP06728,0.34913,1
NP07809,-0.44756,1
NP05687,-2.57673,1
NP04200,1.08526,1
NP09106,-0.04688,1
NP06707,0.09056,1
NP03587,-0.69682,1
NP02972,-1.0113,1
NP04949,0.72651,1
NP00894,-0.33807,1
NP11293,1.1598,1
NP01891,-0.65256,1
NP01968,0.39339,1
NP06844,0.03698,1
NP03887,-1.23027,1
NP07578,0.07658,1
NP01924,-1.60998,1
NP04279,1.06895,1
NP10788,-1.07653,1
NP07550,-0.44057,1
NP09414,-0.14006,1
NP09440,-0.78767,1
NP09285,0.22101,1
NP04649,-2.67923,1
NP09904,0.05328,1
NP01077,-0.20762,1
NP06754,-3.93949,1
NP00710,0.37942,1
NP02003,0.12317,1
NP00768,-0.42426,1
NP08906,-1.83362,1
NP02924,-0.8692,1
NP10832,-2.01532,1
NP07137,-1.26988,1
NP05534,0.88725,1
NP07640,0.43998,1
NP00817,-0.31478,1
NP06889,0.38407,1
NP08461,-0.78534,1
NP06551,-3.2453,1
NP08512,-1.54709,1
NP03756,-2.46957,1
NP05838,-0.56171,1
NP08586,0.228,1
NP11375,1.14582,1
NP07424,-0.61994,1
NP03768,-0.08416,1
NP01068,0.12317,1
NP09919,0.13016,1
NP06224,-0.56636,1
NP09052,1.22736,1
NP09792,0.89191,1
NP01969,0.57975,1
NP06644,-1.04857,1
NP03788,0.22101,1
NP06170,-0.31944,1
NP08451,-0.45222,1
NP05195,0.61004,1
NP01253,-0.39165,1
NP09764,0.36311,1
NP01794,0.06959,1
NP06199,-0.56171,1
NP07027,0.67759,1
NP05048,1.15747,1
NP09355,-0.38,1
NP08569,0.60771,1
NP09948,-0.14938,1
NP01739,-1.93379,1
NP06867,-1.7847,1
NP02592,0.3468,1
NP07063,-1.14175,1
NP06411,-1.34908,1
NP09353,0.78708,1
NP08422,-0.32642,1
NP01963,-0.43591,1
NP06023,-1.14641,1
NP01795,0.29322,1
NP10755,-0.98568,1
NP03536,-0.98568,1
NP01357,-0.98568,1
NP10350,0.80106,1
NP04363,0.51686,1
NP02596,-0.39165,1
NP06954,-0.04688,1
NP08265,-0.44989,1
NP08542,0.20936,1
NP04817,-0.58966,1
NP04755,0.12783,1
NP02645,-0.31478,1
NP08568,-0.35904,1
NP11395,0.80106,1
NP03089,-1.99202,1
NP06055,-1.6589,1
NP10256,0.29788,1
NP09683,0.12317,1
NP07030,0.85231,1
NP11358,1.24832,1
NP05020,-0.07018,1
NP10383,0.9548,1
NP04756,0.03931,1
NP00800,-1.57038,1
NP08622,-0.7667,1
NP07196,-4.91788,1
NP08262,-1.65424,1
NP06079,-1.78703,1
NP08454,0.19771,1
NP01178,-0.56171,1
NP05536,0.80106,1
NP06161,-2.32281,1
NP10819,-0.21694,1
NP05843,-0.62227,1
NP06165,-0.32642,1
NP08458,-0.35671,1
NP01784,-0.23557,1
NP07687,0.69157,1
NP09591,-1.15573,1
NP09590,-0.78767,1
NP06235,-2.07589,1
NP06845,-0.69449,1
NP09827,0.35612,1
NP04734,-0.59432,1
NP01409,-0.57568,1
NP07493,0.20936,1
NP09371,-0.55472,1
