,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
NP04631,0.13735,-0.37765,0.25336,0.25497,-0.28107,1
NP06009,3.12157,-1.47323,1.40867,-0.48009,-2.92415,1
NP07160,0.90029,1.46493,-1.99951,-1.44384,0.61998,1
NP09758,-2.01164,0.83532,0.11032,-1.44384,2.64521,1
NP01518,1.01353,0.68142,-1.01492,-1.44384,0.32464,1
NP11304,-0.76481,-0.41008,0.72106,-0.28988,0.79486,1
NP02691,-1.01066,-0.12658,0.46196,0.64428,0.32464,1
NP09929,-0.15617,-0.68495,0.16178,1.00079,-0.30927,1
NP07013,1.01353,-0.39591,-0.03034,-0.60859,-0.32512,1
NP03777,0.39071,0.14276,0.46196,-0.60859,-0.32512,1
NP00901,-1.34432,-1.47323,0.11032,1.24089,1.25287,1
NP06728,0.00743,-0.23016,-0.10607,-0.48009,0.57455,1
NP07809,-2.01164,0.83532,0.11032,0.34598,1.25287,1
NP05687,1.74961,1.46493,-1.99951,-1.44384,-0.26605,1
NP04200,-0.23212,0.83532,0.11032,0.04767,-0.37153,1
NP09106,-1.6976,1.37851,1.4755,0.03013,-0.05757,1
NP06707,1.05017,-0.99794,-0.262,-0.33837,-0.05757,1
NP03587,-1.6976,2.3291,-1.13076,0.03013,1.08906,1
NP02972,-0.23212,-0.12658,1.69269,-0.39978,-0.48756,1
NP04949,0.39071,1.22008,-0.03034,-0.60859,-0.65,1
NP00894,-2.10061,2.83607,-0.03034,-0.60859,0.9744,1
NP11293,-0.39603,0.01518,1.10971,-0.28988,-0.10283,1
NP01891,-0.23212,2.11785,0.46196,-0.05176,-1.29976,1
NP01968,-0.88773,-0.33921,-0.1858,2.5126,-0.7013,1
NP06844,0.51957,1.87019,0.03757,-1.44384,-0.57158,1
NP03887,0.15714,-1.47323,-0.15341,1.16631,-0.08146,1
NP07578,-0.44689,1.31296,0.54684,0.71629,-1.24374,1
NP01924,0.74105,-0.46324,2.61574,-1.44384,-1.09671,1
NP04279,-1.0912,1.31296,0.54684,0.28426,-0.2355,1
NP10788,-1.14805,-0.52265,-0.262,-0.70686,2.23569,1
NP07550,-0.71871,-0.46324,-1.07646,0.9053,1.03531,1
NP09414,0.39071,0.46595,0.3635,0.56076,-1.36473,1
NP09440,-1.90897,1.0129,0.27261,-1.44384,2.3239,1
NP09285,-1.27017,1.22008,-0.35853,1.34032,-0.21683,1
NP04649,1.74961,-1.47323,-0.65689,3.11207,-2.92415,1
NP09904,0.59832,-1.11412,0.62605,-0.60859,0.10805,1
NP01077,-0.57814,1.51934,0.18846,1.34032,-1.48025,1
NP06754,3.53763,-1.47323,1.10971,-0.78444,-2.92415,1
NP00710,0.09568,1.92885,0.33241,-0.78444,-0.87228,1
NP02003,-0.50292,-1.12193,-0.71527,1.68834,0.35995,1
NP00768,-0.04894,1.37851,-1.13076,-1.44384,1.08906,1
NP08906,0.90029,-0.00415,-0.65689,-1.44384,0.61998,1
NP02924,-1.01066,0.95075,0.95425,1.68834,-1.4622,1
NP10832,-1.19032,1.0129,3.6808,0.48366,-2.17443,1
NP07137,0.39071,-0.39591,0.95425,0.22666,-0.97488,1
NP05534,-0.33593,-0.39591,0.46196,0.50507,-0.10853,1
NP07640,-1.27017,1.66897,0.05171,-0.05176,0.32464,1
NP00817,-1.47778,0.95075,-0.52263,-0.81741,1.94904,1
NP06889,-1.01066,0.14276,0.21581,0.43547,0.48708,1
NP08461,0.65763,-0.31896,-0.94459,0.34598,-0.13947,1
NP06551,-1.01066,-0.12658,-0.76878,-1.44384,2.76123,1
NP08512,-0.23212,1.22008,-0.76878,-0.39978,0.32464,1
NP03756,-0.23212,3.9134,2.92342,-1.44384,-2.92415,1
NP05838,0.05098,1.46493,0.68573,-0.30487,-1.15209,1
NP08586,0.50062,0.42793,-0.262,0.03013,-0.63089,1
NP11375,-0.88773,-0.41008,0.52673,-0.28988,1.05134,1
NP07424,0.54641,-0.7999,-0.76878,2.21038,-1.29976,1
NP03768,1.16387,-0.35876,0.54684,-0.57979,-0.90766,1
NP01068,-0.75115,2.11785,0.46196,1.34032,-1.84122,1
NP09919,2.06251,-1.04797,-0.05625,-0.78444,-0.87228,1
NP06224,-0.76905,-0.916,-0.4717,2.01236,0.10058,1
NP09052,-1.20003,0.27378,0.99417,0.41854,0.10513,1
NP09792,0.24698,-0.94049,-0.37656,-0.48009,0.93156,1
NP01969,-0.43633,-0.41357,0.17949,2.04778,-1.00683,1
NP06644,1.84397,-0.87472,0.18846,-0.97982,-0.75829,1
NP03788,0.61239,-0.65154,-0.24728,1.10438,-0.94184,1
NP06170,-0.04894,0.42793,-1.13076,0.03013,0.51574,1
NP08451,-0.00968,0.83532,-0.94459,2.1358,-1.53181,1
NP05195,0.74105,-0.46324,-0.15341,-0.26927,-0.18298,1
NP01253,0.74105,-0.96824,-0.61493,-0.6608,0.73074,1
NP09764,-0.42676,0.04176,-0.61493,-0.26927,1.03531,1
NP01794,0.6937,-1.03648,-0.80204,-1.10523,1.2905,1
NP06199,0.05098,-0.00415,0.68573,-1.44384,0.61998,1
NP07027,0.27016,-0.43066,0.14435,-0.02931,-0.09456,1
NP05048,-0.27661,0.14276,0.11032,-0.01199,0.13899,1
NP09355,0.47564,-0.73869,-0.65689,1.97309,-1.15209,1
NP08569,0.48653,-0.23016,0.6513,-0.15884,-0.67499,1
NP09948,-0.00968,-0.31896,0.11032,1.68834,-1.18373,1
NP01739,1.32495,-1.47323,-0.76878,0.64428,-0.48756,1
NP06867,3.3269,-0.31896,-1.99951,1.24089,-2.92415,1
NP02592,-1.7892,0.54675,-0.76878,1.68834,0.73074,1
NP07063,-0.04894,0.42793,-1.99951,0.03013,1.08906,1
NP06411,-1.6976,2.3291,1.4755,1.5041,-1.77752,1
NP09353,0.1831,-0.75502,-0.03034,-0.33018,0.54123,1
NP08422,-0.677,0.83532,-0.94459,1.24089,-0.13947,1
NP01963,0.21275,0.83532,0.8136,-1.44384,-0.13947,1
NP06023,-3.34627,2.25597,2.54474,-0.48009,0.82445,1
NP01795,0.6937,-0.59973,-0.00373,-1.10523,0.50025,1
NP10755,-0.79833,1.46493,2.02834,-1.44384,-0.26605,1
NP03536,-1.64765,-0.00415,0.68573,-1.44384,2.39205,1
NP01357,-0.79833,1.46493,-0.65689,-0.30487,0.61998,1
NP10350,-1.47778,0.46595,0.95425,-0.44154,0.9744,1
NP04363,0.05098,-0.00415,-1.10443,1.21377,-0.26605,1
NP02596,-1.01066,-0.12658,-1.38414,0.64428,1.54294,1
NP06954,-0.04894,1.37851,0.60675,-0.70686,-0.63089,1
NP08265,-0.88773,0.22781,-1.2222,0.53438,1.17958,1
NP08542,-0.51523,-0.00415,-0.65689,0.83411,0.32464,1
NP04817,1.32495,0.32231,1.28245,-0.7478,-1.84122,1
NP04755,-0.73039,1.11235,-1.40876,-0.44154,1.36425,1
NP02645,-0.54354,0.14276,-0.52263,1.06191,-0.00024,1
NP08568,1.20517,-0.23016,1.02999,0.16241,-1.92453,1
NP11395,-1.17063,0.29771,0.22593,-0.58571,1.34823,1
NP03089,2.59892,-0.00415,0.68573,-1.44384,-2.03812,1
NP06055,3.3269,0.83532,-0.94459,-1.44384,-2.22798,1
NP10256,0.05098,0.36312,-0.32124,-0.58961,0.39848,1
NP09683,0.50062,0.42793,-0.262,0.03013,-0.63089,1
NP07030,-0.13481,-0.71574,0.30812,0.51377,-0.0307,1
NP11358,-0.87327,0.66558,0.17237,-0.52261,0.8024,1
NP05020,-0.11235,-1.47323,0.27261,-0.96197,1.57418,1
NP10383,0.4491,-0.46324,-1.07646,0.51377,0.12159,1
NP04756,-0.47167,-0.23016,-0.29542,0.48366,0.44959,1
NP00800,-2.49696,2.93401,-0.65689,-1.44384,2.39205,1
NP08622,1.01353,-0.39591,-0.03034,-1.44384,0.32464,1
NP07196,3.27129,1.22008,-0.15341,-1.44384,-2.92415,1
NP08262,0.85783,-0.66524,-1.26107,-1.44384,1.46172,1
NP06079,2.10349,-0.12658,-0.76878,-1.44384,-0.48756,1
NP08454,0.71566,-0.41933,-0.71527,-0.35439,0.25401,1
NP01178,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP05536,-0.06102,-0.94049,0.5972,0.75901,-0.35368,1
NP06161,0.65763,-1.47323,-0.94459,2.1358,-0.83564,1
NP10819,0.11389,0.92083,1.28245,0.41227,-1.84122,1
NP05843,-1.01066,1.22008,0.46196,0.64428,-0.48756,1
NP06165,-1.34432,1.9896,0.11032,-1.44384,1.25287,1
NP08458,-0.39603,2.77937,-1.2222,1.19379,-1.38525,1
NP01784,-1.7892,1.22008,0.46196,0.64428,0.32464,1
NP07687,-1.01066,0.7712,0.8722,-0.39978,0.32464,1
NP09591,-0.677,0.83532,1.51687,-1.44384,0.32464,1
NP09590,-0.47167,2.25597,-0.86345,-0.48009,0.07473,1
NP06235,-0.54354,-1.47323,-0.52263,3.56766,-0.97488,1
NP06845,0.84172,0.75572,0.54684,-1.44384,-0.57158,1
NP09827,-0.79833,0.48554,0.23819,0.45445,0.02929,1
NP04734,-0.92416,2.11785,-0.35853,0.41227,-0.39732,1
NP01409,0.93568,-0.7999,-0.15341,-1.44384,0.73074,1
NP07493,-0.45456,-0.31896,0.8136,1.8375,-1.29976,1
NP09371,0.09568,0.22781,1.10971,-0.12503,-0.87228,1
NP05493,-1.34432,-0.89609,2.7476,-0.54893,0.5567,1
NP11362,-1.01066,0.66558,0.38956,-0.52261,0.8024,1
NP05043,-0.27661,0.14276,0.3213,-0.01199,-0.00024,1
NP01743,-1.01066,1.22008,-1.99951,-0.39978,1.94904,1
NP06299,-2.67895,3.14388,2.22015,-1.44384,0.5567,1
NP02344,-2.49696,2.93401,-0.65689,-0.30487,1.50602,1
NP05105,0.6063,0.39137,-0.86345,0.48366,-0.67499,1
NP04050,3.02357,-1.47323,0.68573,-1.44384,-1.5951,1
NP07210,1.52805,-0.77063,-0.07314,0.19034,-1.22913,1
NP04353,-0.51523,0.48554,-0.65689,0.45445,0.32464,1
NP07705,-0.49164,0.7712,0.8722,-0.39978,-0.21683,1
NP03124,1.56247,-0.92544,-0.24728,-0.16973,-0.77665,1
NP07094,-1.34432,-1.47323,2.22015,2.1358,-0.83564,1
NP01809,-0.50292,-0.77063,1.2111,-0.89911,0.88965,1
NP02244,0.96562,-0.23016,-0.86345,0.48366,-0.67499,1
NP11284,-0.77371,-0.53643,0.78302,-0.89911,1.3134,1
NP10977,-0.47167,3.49904,1.40867,-1.44384,-1.42471,1
NP07347,-1.01066,1.22008,-0.76878,-0.39978,1.13684,1
NP07032,-0.39603,1.07833,-0.4449,-0.78444,0.66662,1
NP09416,1.32495,-0.31896,0.11032,0.34598,-1.53181,1
NP01649,-0.42676,0.54675,-0.15341,-1.44384,1.33989,1
NP02696,-1.47778,-0.39591,-0.03034,1.89716,0.32464,1
NP06667,1.32495,-1.47323,1.69269,-0.81741,-0.97488,1
NP05106,0.6063,0.39137,-0.86345,0.48366,-0.67499,1
NP02684,-1.61619,-0.2762,1.28245,0.8763,0.32464,1
NP11031,0.15714,-0.7999,0.46196,3.77647,-2.92415,1
NP06690,1.84397,-0.87472,0.18846,-0.97982,-0.75829,1
NP10594,-0.64734,-0.39591,0.46196,0.36587,0.32464,1
NP09464,-1.12188,-0.70371,0.11032,0.34598,1.25287,1
NP03784,0.17918,-0.86343,-0.60623,1.39285,-0.34964,1
NP10358,-0.23212,-1.47323,-0.76878,-0.39978,1.94904,1
NP05104,-0.47167,0.39137,-0.86345,0.48366,0.44959,1
NP00353,-0.38403,0.89163,-0.19844,-0.22153,0.16616,1
NP05380,0.30947,-1.47323,-0.71527,0.19034,0.88965,1
NP09149,-0.84618,-0.10761,0.0806,0.14431,0.78222,1
NP05486,-1.56676,-0.70371,1.51687,-0.84724,1.71698,1
NP09475,-1.34432,0.25818,-0.41714,2.58325,-0.48756,1
NP06548,-0.79833,-1.47323,0.68573,-1.44384,2.39205,1
NP07894,-1.01066,0.54675,-1.99951,1.68834,0.73074,1
NP06899,-1.85148,-1.47323,-1.40876,3.06651,1.36425,1
NP06989,1.99227,-0.31896,-0.94459,-1.44384,-0.13947,1
NP01474,-0.93532,1.91513,0.14435,0.779,-0.88056,1
NP01732,1.74961,1.46493,-0.65689,-0.30487,-2.03812,1
NP07139,0.05098,1.46493,0.68573,-1.44384,-0.26605,1
NP08450,-1.7892,2.56674,-0.76878,1.68834,-0.48756,1
NP06693,-0.43973,-1.11412,1.28245,-0.33018,0.54123,1
NP03802,0.50062,0.42793,-1.13076,0.76711,-0.63089,1
NP08669,0.05098,-0.73869,0.68573,-0.30487,0.17697,1
NP09397,0.96562,1.0129,-0.86345,-1.44384,0.07473,1
NP02020,-0.7771,-1.47323,-0.52263,1.37513,0.9744,1
NP05856,-1.14805,-0.52265,0.60675,0.76711,0.51574,1
NP06643,2.49275,-0.7999,-0.76878,-0.92181,-0.89366,1
NP08517,1.32495,-0.12658,-1.99951,-0.39978,0.32464,1
NP02699,-0.85495,-0.39591,-0.03034,1.89716,-0.32512,1
NP04772,-0.32372,-0.99794,-1.13076,1.5041,0.51574,1
NP04894,-1.56676,0.0658,-1.99951,0.94259,2.18109,1
NP02000,-0.54354,-1.47323,-1.26107,1.68834,0.9744,1
NP10786,1.32495,-0.12658,0.46196,-1.44384,-0.48756,1
NP05756,1.32495,-1.47323,0.01442,0.26462,-0.70907,1
NP06348,-0.23212,-0.57546,-1.17902,-0.05176,1.40757,1
NP04175,0.80592,0.92083,-0.35853,-0.51579,-0.75829,1
NP07451,1.99227,0.83532,-0.94459,-1.44384,-0.83564,1
NP04673,-0.09057,0.48554,0.46196,-0.11504,-0.41372,1
NP01621,-2.01164,1.9896,0.11032,0.34598,0.5567,1
NP07115,0.90029,1.46493,0.68573,-1.44384,-1.15209,1
NP01728,2.59892,-0.00415,-1.99951,-0.30487,-1.15209,1
NP10827,-1.01066,1.22008,2.92342,0.64428,-2.11196,1
NP06945,1.32495,-0.31896,0.11032,-1.44384,-0.13947,1
NP04304,0.18871,0.71054,0.39543,0.58785,-1.34366,1
NP04655,-0.12832,-0.0368,0.29786,-0.60859,0.43293,1
NP07907,0.05098,-1.47323,-1.99951,1.97309,0.61998,1
NP08251,-0.23212,-0.77063,-0.07314,0.55349,0.32464,1
NP08256,-0.85495,0.68142,0.46196,0.64428,-0.32512,1
NP08491,0.1831,-0.39591,0.29786,0.50507,-0.54171,1
NP10627,-0.79833,1.46493,0.68573,-0.30487,-0.26605,1
NP07384,-0.79833,-1.47323,-0.65689,0.83411,1.50602,1
NP02950,1.0791,0.22781,-0.4449,-0.78444,-0.35932,1
NP06329,-1.27017,0.32231,-0.35853,0.64428,0.8661,1
NP09766,-0.79833,-0.00415,-0.65689,-0.30487,1.50602,1
NP03418,-0.39603,-0.62271,-0.4449,-1.44384,2.20552,1
NP01193,0.24698,1.0129,0.27261,-1.44384,0.07473,1
NP00954,-0.42676,0.54675,0.76964,0.9053,-1.09671,1
NP03522,-0.85495,-0.39591,-0.03034,1.06191,0.32464,1
NP01393,-0.82129,0.92891,-0.00373,0.41854,-0.02658,1
NP08155,0.12378,-1.47323,-0.31165,2.1358,-0.69641,1
NP06793,0.18871,-1.03648,-1.60035,0.58785,1.02708,1
NP11299,-0.19168,-0.42389,0.68573,-0.46758,0.36683,1
NP02846,0.90029,-0.00415,-0.65689,-1.44384,0.61998,1
NP07240,-1.01066,0.54675,-1.07646,0.9053,0.73074,1
NP06550,-1.01066,-1.47323,-0.76878,-1.44384,3.57343,1
NP02650,1.32495,0.04176,-1.53798,0.12225,-0.48756,1
NP01241,-0.75115,-0.12658,2.92342,-1.44384,0.05391,1
NP08994,-0.95077,0.59855,1.02999,0.48366,-0.42508,1
NP04671,-0.13916,0.21511,0.42522,-0.13487,-0.16026,1
NP07228,-1.10408,-0.82684,0.3635,3.56766,-1.36473,1
NP09676,0.15714,0.54675,-1.07646,-0.6608,0.73074,1
NP07047,0.90029,1.46493,-1.99951,-1.44384,0.61998,1
NP10697,0.54641,-0.57546,1.28245,-0.05176,-1.02902,1
NP04795,-1.39993,-0.12658,-0.15341,1.68834,0.32464,1
NP11300,-0.1946,-0.49975,0.49161,-0.3872,0.48121,1
NP04834,-0.677,0.0658,-0.59296,0.34598,0.78875,1
NP03456,-0.59849,1.37851,-1.13076,0.76711,-0.05757,1
NP04813,-0.54354,0.14276,0.21581,-0.19097,0.48708,1
NP04667,0.45404,-0.37765,1.00431,0.04262,-0.94184,1
NP03106,0.90029,-0.00415,-0.65689,-0.30487,-0.26605,1
NP03090,-1.19032,1.0129,2.54474,0.48366,-1.42471,1
NP05158,-2.04871,0.32231,0.05171,0.29626,1.6783,1
NP10646,2.10349,-0.12658,0.46196,-1.44384,-1.29976,1
NP04754,-0.37368,-0.00415,-1.3282,0.83411,0.61998,1
NP02521,-0.59849,0.42793,0.60675,0.03013,-0.05757,1
NP07906,-1.14805,-1.47323,-1.13076,2.97807,0.51574,1
NP01430,0.80592,-0.57546,-0.08504,0.18025,-0.5778,1
NP01827,-0.13481,-0.46324,-0.15341,-1.05232,1.33989,1
NP05207,0.07929,0.68142,0.46196,-0.60859,-0.32512,1
NP05109,-0.44689,-0.916,1.0561,1.14831,-0.57158,1
NP02573,-0.86284,-0.65501,1.17859,-0.49229,0.90037,1
NP07893,-1.64765,-0.00415,3.37096,-1.44384,0.61998,1
NP10031,-2.62762,2.25597,-0.86345,3.37491,-0.67499,1
NP03832,3.66056,-1.47323,-0.15341,-1.44384,-1.70586,1
NP10352,-1.19032,1.0129,0.84064,-0.96197,0.82445,1
NP08259,0.50062,1.37851,-1.13076,0.03013,-0.63089,1
NP00939,1.32495,1.22008,-0.76878,-0.39978,-1.29976,1
NP09866,-2.67895,0.83532,-0.94459,0.34598,2.64521,1
NP10273,-1.67798,0.83532,0.63778,-0.54893,1.25287,1
NP07222,0.50062,-0.52265,-1.13076,0.76711,-0.05757,1
NP10269,-1.41335,1.31296,0.54684,-1.01182,1.10883,1
NP07419,1.01353,-1.47323,-0.03034,-1.44384,0.9744,1
NP05322,-0.586,-0.92233,-0.15341,-0.30487,1.50602,1
NP01239,-0.75115,-0.12658,2.51318,-1.44384,0.32464,1
NP01256,1.0791,-1.04797,-0.05625,-0.12503,-0.35932,1
NP00775,0.54641,1.22008,-0.76878,-0.39978,-0.48756,1
NP02550,-0.23212,0.18419,-0.48476,-0.15884,0.57455,1
NP07286,-0.09673,-0.06803,-1.99951,2.36925,-0.38162,1
NP08656,0.90029,-0.00415,2.02834,-1.44384,-1.15209,1
NP05411,-0.39603,-0.62271,-1.99951,0.53438,1.69255,1
NP04479,-0.00968,0.25818,1.16523,-0.54893,-0.48756,1
NP04765,0.45991,0.32231,0.18846,-0.05176,-0.75829,1
NP01729,0.90029,2.93401,-0.65689,-0.30487,-2.03812,1
NP10597,-0.2731,0.01518,-0.25057,0.20468,0.28189,1
NP08907,0.90029,-0.00415,-0.65689,-1.44384,0.61998,1
NP01041,-0.79833,1.46493,-0.65689,-0.30487,0.61998,1
NP01050,-1.34432,3.14388,-0.94459,-1.44384,1.25287,1
NP06648,0.00743,-0.64452,1.78736,-0.80134,-0.17518,1
NP06333,-0.677,0.83532,0.11032,-0.54893,0.5567,1
NP06554,-0.59849,0.42793,-1.13076,-0.70686,1.66238,1
NP08694,-0.04894,-0.52265,-0.262,-1.44384,1.66238,1
NP04355,-0.23212,0.48554,-0.20935,0.83411,-0.5614,1
NP11021,0.23169,-1.12941,-0.74259,0.15557,0.8085,1
NP05002,0.54641,0.7712,0.46196,-0.7478,-0.75829,1
NP11073,-2.49696,2.93401,-0.65689,0.83411,0.61998,1
NP02669,-0.47167,2.25597,0.27261,-1.44384,0.07473,1
NP06890,0.39071,-0.39591,-1.01492,-1.44384,1.62416,1
NP11239,-0.43973,-0.39591,-0.35853,-0.33018,1.19098,1
NP04043,1.52805,0.63458,0.56898,-0.89911,-1.65289,1
NP10148,1.32495,1.22008,-1.17902,-0.7478,-0.75829,1
NP11119,1.81666,-1.04797,-1.2222,-0.45473,-0.10283,1
NP07913,-0.38403,-0.68495,0.7021,1.45916,-0.78471,1
NP02015,-1.37944,-0.62271,-0.4449,3.17201,-0.35932,1
NP04348,-0.42676,0.54675,0.30812,0.51377,-0.48756,1
NP06173,-0.23212,-0.12658,-0.76878,1.68834,-0.48756,1
NP03455,2.49275,-1.47323,-0.15341,-0.6608,-1.09671,1
NP07654,-1.27017,1.22008,-0.35853,-0.05176,0.8661,1
NP07426,1.32495,-1.47323,-1.07646,3.25444,-2.31501,1
NP07957,0.50062,-0.52265,0.60675,-0.33837,-0.34423,1
NP07944,-1.41335,1.31296,-0.4717,-1.01182,1.78099,1
NP06195,0.05098,-1.47323,1.35704,0.26462,-0.26605,1
NP11068,0.54641,2.56674,-0.76878,-0.39978,-1.29976,1
NP11294,-0.2731,-0.19745,0.72106,-0.28988,0.15365,1
NP01619,-0.79833,1.46493,-0.65689,-0.30487,0.61998,1
NP06053,-0.59849,1.37851,-0.262,0.03013,-0.05757,1
NP04729,0.6063,-0.23016,-0.29542,0.96553,-1.04985,1
NP02523,0.50062,-0.52265,0.60675,0.03013,-0.63089,1
NP04354,0.05098,-0.00415,-0.65689,0.83411,-0.26605,1
NP08862,2.10349,-0.12658,-0.76878,-1.44384,-0.48756,1
NP05751,-1.01066,2.56674,0.46196,-0.39978,-0.48756,1
NP05765,-0.59849,-0.99794,-0.262,0.03013,1.37572,1
NP07320,-1.19032,2.25597,-0.86345,-0.48009,0.82445,1
NP07442,2.10349,-0.12658,-0.76878,-0.39978,-1.29976,1
NP04846,-0.23212,-0.70371,-1.29623,-0.25063,1.71698,1
NP05818,1.68427,-0.23016,0.27261,-0.48009,-1.42471,1
NP07356,1.01353,2.83607,-1.01492,-1.44384,-0.97488,1
NP07448,-0.37368,-0.73869,-0.65689,0.26462,1.063,1
NP04933,0.70212,1.22008,-0.03034,-0.60859,-0.97488,1
NP02827,0.05098,1.46493,-0.65689,-1.44384,0.61998,1
NP04057,3.3269,-1.47323,0.11032,-1.44384,-1.53181,1
NP05694,3.66056,-1.47323,-1.07646,-1.44384,-1.09671,1
NP09360,-0.23212,-0.12658,1.07732,1.16631,-1.29976,1
NP09740,-0.00968,0.83532,-0.94459,0.34598,-0.13947,1
NP01198,1.68427,1.0129,0.27261,-1.44384,-1.42471,1
NP07343,0.96562,1.0129,-0.86345,0.48366,-1.42471,1
NP09002,-0.47167,0.59855,1.02999,0.48366,-0.9249,1
NP02969,-0.23212,-0.12658,0.46196,-1.44384,1.13684,1
NP04824,-0.23212,0.48554,0.23819,-0.68453,0.32464,1
NP01396,-0.30716,0.08435,0.13574,0.51849,-0.22335,1
NP07148,4.66153,-0.31896,-1.99951,-1.44384,-2.22798,1
NP02543,-1.12188,0.83532,-0.59296,0.94259,0.32464,1
NP04342,-0.06379,-0.16297,-0.40288,0.92646,-0.29,1
NP11252,1.32495,-0.99794,-0.262,0.39862,-0.91755,1
NP04284,-1.0912,0.75572,0.54684,-0.14777,0.43667,1
NP04250,-1.0912,1.31296,0.03757,-0.14777,0.43667,1
NP07332,-0.11235,1.63444,-1.43148,0.48366,-0.30013,1
NP08154,0.52742,-1.47323,-0.55865,1.91753,-0.78471,1
NP04916,0.27016,0.61191,-0.57027,-0.63554,0.21984,1
NP07326,0.2869,-0.12658,-0.35853,-0.7478,0.59537,1
NP03858,-0.101,-0.45261,0.64333,0.13874,-0.15413,1
NP04851,-1.12188,-0.70371,-0.59296,-0.84724,2.64521,1
NP03534,-0.44689,1.31296,0.03757,-0.14777,-0.2355,1
NP11301,-0.88773,-0.19745,0.72106,-0.61958,1.05134,1
NP00605,2.10349,1.22008,-1.99951,-1.44384,-0.48756,1
NP00945,0.96562,1.0129,-0.86345,-1.44384,0.07473,1
NP10896,0.05098,-0.00415,-0.65689,-1.44384,1.50602,1
NP04294,-0.03121,0.09063,0.38255,0.17277,-0.40896,1
NP09869,0.56452,-1.47323,0.74817,0.30435,-0.43089,1
NP06877,-0.62139,1.89341,-0.15341,0.64428,-0.89366,1
NP04917,0.39071,0.68142,-0.03034,-0.60859,-0.32512,1
NP08467,-1.34432,1.9896,-0.94459,1.24089,-0.13947,1
NP06326,1.32495,-1.47323,0.11032,1.24089,-1.53181,1
NP00874,-0.79833,2.93401,-0.65689,-0.30487,-0.26605,1
NP07901,-0.39603,0.22781,-1.99951,-0.12503,1.69255,1
NP01382,-0.11235,0.18419,0.08327,0.48366,-0.42508,1
NP04367,-0.13481,0.04176,0.30812,0.12225,-0.18298,1
NP08163,0.39071,-0.66524,-1.99951,2.94122,-0.97488,1
NP04641,-0.49164,0.09787,0.66708,0.29626,-0.21683,1
NP11336,-0.101,-0.96292,0.79879,-0.78444,0.76921,1
NP05758,-1.16637,1.75875,-0.52263,-1.02622,1.29928,1
NP07469,0.71566,-0.06803,1.2111,-0.89911,-0.80538,1
NP06292,-0.11235,1.0129,-1.43148,1.92928,-1.04985,1
NP08296,-1.90897,2.25597,-0.86345,1.44741,0.07473,1
NP00359,0.56057,-0.29797,-0.92541,-0.53266,0.61998,1
NP11156,-0.16587,-0.78558,-0.58548,0.15557,0.91219,1
NP06049,-0.47167,1.0129,0.27261,-0.48009,0.07473,1
NP11007,-1.7892,2.56674,-1.99951,2.73241,-0.48756,1
NP04706,0.95125,-0.50364,-1.70413,0.56076,-0.00024,1
NP05945,-0.79833,-1.47323,0.68573,4.25104,-2.03812,1
NP02005,-0.51523,-1.47323,-1.55197,4.25104,-0.85674,1
NP01490,-0.31301,-0.63376,0.11032,-0.63029,1.12629,1
NP02962,-0.59849,0.42793,-0.262,1.5041,-0.63089,1
NP00769,0.90029,1.46493,-0.65689,-0.30487,-1.15209,1
NP04041,1.99227,0.83532,0.8136,-0.84724,-2.46004,1
NP06855,-1.14805,1.37851,0.60675,-1.44384,1.08906,1
NP05007,0.70212,1.22008,-0.03034,-0.60859,-0.97488,1
NP08783,-0.50292,-0.77063,1.85322,0.19034,-0.38162,1
NP06941,-1.22299,5.13763,-1.99951,-0.87435,0.17697,1
NP04358,-0.23212,-0.00415,-0.20935,0.83411,-0.26605,1
NP07352,0.54641,2.56674,-1.99951,0.64428,-1.29976,1
NP01021,-0.59849,0.42793,1.4755,0.03013,-0.63089,1
NP03518,0.24698,-0.23016,1.40867,0.48366,-1.42471,1
NP01470,-1.50841,2.2356,0.42161,1.02083,-0.84706,1
NP09767,0.15714,1.55675,-0.15341,0.9053,-1.70586,1
NP02029,-0.23212,-0.35102,0.46196,1.16631,-0.75829,1
NP08668,0.21275,-0.70371,-1.29623,2.1358,-0.60359,1
NP09772,-0.47167,1.0129,-0.86345,-0.48009,0.82445,1
NP05502,-0.00968,-0.89609,0.63778,-0.54893,0.5567,1
NP07246,2.40292,-1.47323,0.27261,-0.48009,-1.42471,1
NP01863,2.10349,1.22008,-0.76878,-1.44384,-1.29976,1
NP07964,0.74105,-1.47323,0.76964,-0.6608,0.12159,1
NP02298,-0.02725,-1.2606,0.33241,0.36953,0.28189,1
NP03193,-1.64765,1.46493,0.68573,-0.30487,0.61998,1
NP09156,0.04036,-0.26124,-0.33802,-0.19097,0.48708,1
NP02129,-0.85495,-0.93457,1.44654,3.56766,-2.2744,1
NP11005,-2.67895,4.29816,-1.99951,0.34598,1.25287,1
NP02529,-0.00968,-0.31896,1.16523,-0.54893,-0.13947,1
NP11292,-0.45686,-0.30706,0.28433,-0.53971,0.89402,1
NP08543,-0.23212,-0.98354,-0.65689,0.83411,0.61998,1
NP09404,-1.59456,0.54675,-1.07646,0.9053,1.33989,1
NP06397,-1.6976,2.3291,2.34425,1.5041,-2.35084,1
NP09595,-1.19032,1.0129,0.27261,-0.48009,0.82445,1
