,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
NP09764,-0.00865,-0.45272,0.02622,0.39341,-0.45294,-1.79588,0.33031,-1.02463,0.26967,2.1018,-0.13009,-1.84435,0.21993,-0.95702,0.07117,-0.24869,-0.48946,-0.18386,-0.40518,0.02369,-0.7249,1.77566,-0.14685,-0.05094,1
NP01794,-0.68427,-0.26098,-0.79448,-1.901,-0.1135,0.37507,0.84831,-0.50954,-0.3368,-0.25848,-0.9128,-0.12511,0.93012,-0.83968,0.04,0.86987,-0.91446,-0.17141,0.00496,-1.51298,0.01728,0.72234,-0.00111,-0.79172,1
NP06199,0.67401,-1.4257,1.6933,0.22477,-0.05233,1.192,0.00171,-1.0373,2.6374,0.45286,-2.42035,1.59769,-0.24434,-0.87017,2.6251,-0.49646,-2.1234,3.18376,0.6906,-0.5501,1.15397,-1.65062,0.27502,0.31739,1
NP07027,0.12114,0.14883,-0.45984,0.06515,0.03316,0.14312,-0.13899,0.1816,-0.02304,0.1419,0.23408,0.83574,-0.01199,0.58105,-0.03643,-0.02133,0.54476,0.0783,1.08011,1.36372,0.34427,-0.44123,-0.0744,0.6367,1
NP05048,0.17942,-0.30988,-0.50721,0.42526,0.91082,-0.5303,-1e-05,-0.0216,0.04401,1.35431,0.18873,-0.14683,-0.20381,-0.34459,0.32377,-0.04403,-0.23726,-0.02659,0.40464,0.42149,0.53521,0.02663,-0.80893,-0.42509,1
NP09355,-1.58643,-0.5881,0.53466,-1.43863,-0.2688,-0.43084,0.28661,-1.71106,-1.67566,0.97896,1.56105,0.54051,-0.3948,-1.30773,-1.59565,0.05898,-2.21314,-0.74893,1.38079,-0.85754,1.82719,-0.81426,-1.73857,0.81484,1
NP08569,1.39436,-1.2351,-1.133,1.30765,-1.67695,-1.41922,0.93575,0.22296,-0.21408,-0.71097,-0.70199,-0.16262,1.0603,0.44032,-0.39759,1.06479,0.08554,-0.40438,1.41084,-1.50092,-0.29187,1.14763,-0.94645,-0.71033,1
NP09948,-0.21865,0.42724,1.21115,-0.58391,0.00198,1.72118,-1.32573,-0.40888,1.39362,-0.98794,0.68651,0.67419,-0.53288,-0.78607,1.3986,-1.45343,-1.06682,1.7097,-2.19013,-0.97666,1.74158,-0.50923,-0.94083,1.09732,1
NP01739,-1.14437,-0.18536,-0.09722,-0.41278,-1.87811,2.16903,-1.82104,-0.46554,2.21131,-0.57709,0.41657,-1.49793,-1.17642,-0.16915,1.80151,-2.07384,-0.8137,2.16112,-1.64866,-1.00425,1.76707,0.50815,-1.0113,-0.01812,1
NP06867,-1.59107,-0.93487,1.96937,-1.07885,-1.13791,1.26,-1.93965,-0.75389,0.34196,1.52533,1.27636,-0.87415,-1.71648,0.08072,-0.39146,-1.62873,-0.57946,0.24015,0.43438,0.81689,0.15105,-1.61013,1.38189,1.50236,1
NP02592,1.16468,-0.57863,-1.22569,0.78086,1.2548,-0.16603,0.69288,-0.16823,-0.01376,-1.97841,2.12176,-0.30245,0.64244,-0.23226,0.33404,0.83298,-0.43423,0.19303,1.35471,0.79619,-0.97479,-0.77509,1.74601,-0.12772,1
NP07063,0.88193,0.91635,0.18062,0.80212,1.66987,-0.81663,2.01172,2.99574,1.75004,1.5691,0.84371,0.43451,3.30472,3.03606,2.51347,2.90636,2.89047,2.31226,1.53933,0.42781,1.82538,-1.49641,1.36081,-0.0453,1
NP06411,0.30582,-2.14297,0.27426,1.34596,-0.35248,-2.35051,0.13144,-2.07498,-1.94111,0.85696,1.87166,-0.55867,-0.19406,-1.99425,-1.77738,0.28615,-2.38023,-2.21615,-0.31651,0.37854,-0.52647,-0.13385,-0.85057,-1.88241,1
NP09353,-0.64683,-0.16404,-0.08671,1.11858,-1.17698,-0.94481,1.1713,1.92744,0.37181,1.33711,-0.092,-1.01777,0.68353,2.09607,0.7287,0.73563,1.53938,0.45657,-0.00834,0.42425,0.15994,-0.59865,-0.25766,-0.58092,1
NP08422,-1.97025,-1.13633,2.3164,0.6447,-0.50625,1.03724,-2.74238,-1.27086,4.08303,1.02261,0.4768,0.4592,-2.18971,-1.22773,4.19639,-2.58643,-0.95891,3.72768,1.4436,-0.00756,2.18872,-1.28979,-0.50897,1.4732,1
NP01963,-2.2954,2.09158,-1.15726,-1.67107,2.17604,-0.45755,-1.62175,0.59266,-0.43708,-0.3117,1.21623,-1.36759,-1.51256,0.48844,-0.26141,-1.33799,0.56089,-0.49602,0.93672,1.07018,0.32124,0.44106,0.63378,0.46019,1
NP06023,2.33561,-1.08473,-2.26956,1.48,0.47231,-2.13057,0.61131,0.53144,-2.21266,-1.70494,0.40931,0.73903,-0.73195,1.20636,-1.33661,0.30009,0.74406,-2.16725,-1.59437,1.28014,-1.95621,1.68409,-0.89786,-2.13137,1
NP01795,0.47644,-1.38169,-1.04267,0.58759,-0.41737,0.72508,0.40084,-0.3095,-0.46029,0.83329,-0.60356,-0.18065,0.73147,-0.43451,-0.57397,0.35201,-0.51498,-0.19344,0.79419,-1.73222,0.15394,-0.80259,-0.37762,-0.64386,1
NP10755,-0.55753,-0.74295,3.29904,0.08986,-0.3798,2.15097,-1.72453,-0.81411,-0.24695,2.3874,1.92242,-0.55584,-1.69427,-0.14649,-0.59519,-2.05879,-0.69996,-0.18597,-2.09814,-0.30551,-0.32715,-0.45962,-0.84367,-0.86554,1
NP03536,0.4501,-0.80286,-1.79681,1.00504,-0.65537,-2.94949,2.92935,-0.3085,-1.29824,-1.56622,1.47004,-3.49579,2.92637,-0.40988,-0.94152,2.49947,-0.50981,-1.76503,0.74474,-1.55252,-4.02585,-1.26771,0.51256,0.95891,1
NP01357,-1.17565,-1.46651,0.98985,0.54571,-0.8953,1.26819,0.53545,-1.34358,-0.2189,1.02298,0.55624,-0.30453,1.65515,-0.69225,-0.46075,0.63952,-1.23814,-0.02151,-1.4843,-0.15814,-0.79556,-0.70226,-1.77399,1.16831,1
NP10350,1.02371,1.12636,0.44793,0.09982,1.6952,0.59458,1.49627,0.30213,-0.75693,0.21828,-0.31832,-0.93117,1.63266,-0.08304,-0.9608,1.33851,0.04425,-0.59086,0.94322,-0.30712,-1.24322,0.8323,-0.25303,0.70648,1
NP04363,0.7246,0.10465,0.25756,0.69758,-1.61228,-0.26269,-0.22727,0.29597,0.25513,0.47942,-0.61806,0.45855,0.17418,0.22244,0.1906,0.22318,0.63779,0.10657,1.37148,0.62093,0.97729,-0.12534,0.63033,0.18667,1
NP02596,-0.28673,0.13202,0.54663,-1.15265,-0.036,1.04947,-0.01661,-0.04929,-0.15974,-1.44692,0.06772,0.4992,1.03908,-0.17355,-0.56949,0.31521,0.4904,0.55959,1.5808,0.31809,0.0861,-1.3386,-0.0049,1.43279,1
NP06954,-1.36972,1.59408,-0.18926,-0.59304,-0.36373,1.2528,-0.97603,2.68949,-1.48215,-2.27443,0.41279,1.6221,-0.39504,2.49013,-0.61347,-1.21048,2.35722,-0.93185,-0.82876,-0.76826,1.13297,-1.67988,1.73492,-1.98666,1
NP08265,-1.6129,-0.89891,2.07462,-1.60692,0.74872,0.68533,-0.73786,-0.15347,0.83861,1.97937,1.65967,1.16587,0.07013,0.64992,0.79984,-0.38991,0.21657,1.39598,2.03032,0.76004,1.43118,-1.25904,-0.64574,1.12588,1
NP08542,0.72878,-0.91436,-1.20668,0.7002,-1.45329,-1.58701,0.15009,-0.71446,1.42239,0.20233,-0.19708,-0.9323,-0.15366,-0.75715,1.68032,0.51356,-0.99287,1.30266,-0.18613,-0.75859,1.12157,0.19423,-0.72788,0.47662,1
NP04817,0.77745,0.4431,-1.53849,-0.9851,0.84198,-0.51466,0.9294,-1.60536,-0.34963,-0.52319,-1.28437,0.78255,0.49283,-1.92901,0.23121,0.7867,-1.45487,-0.11403,-0.94094,-1.6653,0.59311,-0.11417,0.12481,-2.66912,1
NP04755,0.41176,-1.29217,-0.54759,-0.65408,-2.10557,0.03499,-0.19841,-1.29213,-1.47073,1.78394,-0.39564,0.07168,-0.25365,-1.19986,-1.69631,-0.20765,-1.19443,-1.93649,-0.63845,0.05405,-2.12552,2.12264,-0.25647,-1.27235,1
NP02645,0.77757,1.25409,0.83441,-0.34703,-0.2424,-0.31643,2.27518,1.22061,0.10088,0.10606,0.04738,-0.17221,1.70077,0.92234,-0.18471,1.37338,0.92091,0.46792,0.3398,-0.23967,-0.684,2.47146,1.41429,0.17073,1
NP08568,0.91534,-0.73077,-1.28453,0.85888,-0.42775,-2.29406,1.03825,1.32507,-0.2089,-0.20228,-1.08976,-0.43755,1.32866,1.47362,-0.35417,0.62456,0.7122,-0.23413,0.13848,-0.40197,-0.33334,-0.04301,-0.35599,-0.10481,1
NP11395,0.42414,0.52269,0.32138,0.21803,-0.46975,0.22753,0.15557,-0.39605,0.37368,0.42612,-0.41186,-0.49932,0.31449,-0.30732,0.41518,0.40953,-0.09145,0.35899,0.42878,0.23573,0.96866,0.56095,-0.60172,0.30292,1
NP03089,0.99255,-0.4056,1.20498,-0.24286,-2.56182,0.79627,2.00659,1.02758,1.02081,-0.4929,-0.12866,1.96983,2.305,0.81316,0.61102,3.05712,1.30429,1.12587,3.05654,1.04109,0.11215,0.5492,-0.54713,0.22709,1
NP06055,0.58055,-1.00321,0.31595,0.29306,-0.89638,-1.1467,-0.8477,-0.88196,-0.59771,0.21773,0.01203,0.64728,-0.66602,-1.20388,-0.3725,-0.79869,-1.31711,-0.1207,-0.35376,-2.99924,1.02802,-1.94172,1.88899,-2.80227,1
NP10256,0.96251,0.82194,-0.93868,1.10732,0.55289,-0.70053,-0.37672,0.78226,-0.88179,0.37936,0.14337,-0.49872,-1.0441,0.95287,-0.35715,-0.50622,0.60808,-0.82648,-0.57703,0.33598,-0.82865,0.36433,-0.28575,0.37351,1
NP09683,2.46141,1.02765,-0.24946,0.87087,-0.82907,-1.28046,1.2031,-1.02456,0.38134,0.73868,-2.05427,-2.28478,0.1759,-1.30073,-0.09674,0.73703,-0.80007,-0.11675,-0.77646,-0.86866,-2.32061,2.26007,2.61295,2.0131,1
NP07030,0.37409,-0.04618,-0.44568,-0.01098,-0.18001,0.35481,-0.57079,0.09176,0.12724,0.88886,-0.10707,0.02404,-0.45027,0.37751,-0.1641,-0.41692,0.19999,-0.12485,0.41402,0.22562,-1.03413,-0.88176,0.26283,0.20918,1
NP11358,0.91746,-0.32311,-0.50158,1.54695,-0.04217,-0.64712,0.06341,0.9236,0.33047,0.27498,-0.04241,-0.04672,0.48157,0.856,0.78629,0.40442,0.79831,0.46609,-0.62127,1.40377,0.056,0.5081,-0.4516,-0.75111,1
NP05020,0.09413,-0.91294,0.91055,-0.14893,0.40767,-0.06103,0.37779,-0.44548,-0.18022,0.80036,-1.19757,-0.3226,0.90312,-0.76062,-0.34357,0.08756,-0.52154,0.09373,0.69443,-1.03765,0.48689,1.05158,0.23731,1.14043,1
NP10383,0.5108,-1.26733,1.12831,0.73041,-1.62333,-0.04496,0.03345,-0.7515,-1.3947,-0.3596,-0.60162,-0.38681,0.01942,-0.36545,-1.4661,0.06206,-0.40978,-1.29064,-0.08027,0.57034,-0.93903,0.21659,0.28304,0.63611,1
NP04756,-0.35179,-0.36353,-1.45971,0.33089,-1.20027,-0.75084,0.91103,-0.32525,0.00297,1.46276,-0.71718,-0.31288,0.32334,-0.76379,0.10497,0.47504,-0.41683,-0.01881,-0.9016,1.16987,0.17785,1.64207,0.64045,-0.7148,1
NP00800,-1.34455,-0.97535,-0.01025,-0.46523,-2.11295,0.15196,-0.67699,-2.12719,-0.17614,-0.93964,-3.05025,1.00065,-0.37058,-2.11636,-0.44847,-0.28947,-2.02771,-0.63441,0.84745,-0.97812,-0.42049,-0.57665,1.46918,-0.71876,1
NP08622,-1.35558,0.3485,-0.58158,-0.63794,-0.0163,-0.51776,-0.53108,-1.30627,-1.43512,-0.23169,-0.37003,0.32346,-0.16206,-1.54692,-1.53106,-0.49664,-1.53962,-1.34099,-0.65801,-1.56295,0.02657,-1.76616,-0.58018,-0.99217,1
NP07196,0.07419,-0.5277,-0.98311,0.04495,-0.66347,-0.95935,-1.18119,-0.18054,-0.30183,0.85326,-0.70549,-1.07295,-1.20751,-0.18787,-0.19032,-1.06665,-0.14723,-0.32413,-1.03172,-0.02829,-0.25742,0.17417,-1.05882,-1.2514,1
NP08262,1.68471,-0.75016,-0.50601,0.30466,0.8507,-1.24047,0.16577,-0.14412,0.49663,1.08746,-0.36817,0.94108,0.3199,0.03568,0.2266,0.7297,0.11119,0.26811,1.24627,0.5909,-0.893,0.61163,-2.1795,-1.38342,1
NP06079,-0.10631,-1.20083,-0.74679,0.79149,-0.76649,0.82139,-0.7239,-1.15241,-0.2236,0.81332,-0.77469,0.65813,-0.33243,-1.43616,0.4595,-0.6956,-1.16962,0.19332,0.56127,-2.09538,2.44995,-2.73069,0.96314,-2.71733,1
NP08454,0.97053,-0.34596,0.00418,-0.23213,-1.22398,0.97526,0.57864,-0.42896,0.68144,0.27593,0.70921,-0.57035,0.57964,-0.20452,0.48282,0.7904,-0.22455,0.67963,0.97267,-0.59918,-0.17708,-0.0452,0.69317,0.81607,1
NP01178,-0.0039,-1.93336,1.0447,0.2403,-3.68462,0.40005,-1.4817,-1.49341,0.84284,-1.29288,-2.56701,2.81954,-1.80769,-1.64956,1.2599,-1.49983,-1.8874,1.63526,-1.25443,-1.98169,0.89448,-1.59309,-0.2546,-0.3274,1
NP05536,0.74947,0.11,0.72201,0.15072,0.14562,0.50278,-0.09353,-0.17485,0.14638,-0.17591,-0.30305,-0.16215,0.08177,-0.00095,0.4605,-0.12074,-0.61759,0.39126,-0.01208,-0.94454,0.23812,-0.16857,0.37467,-0.23893,1
NP06161,1.34569,-1.56626,-2.63559,1.82158,-1.8177,-3.30733,-2.00947,-0.69127,0.59926,1.98128,-1.44725,-3.41471,-0.38696,-1.18055,-2.27321,-1.78304,-0.59329,0.51218,-1.24637,-0.90543,-1.34234,0.25366,-1.13474,0.5851,1
NP10819,-0.37712,-0.59553,0.53817,0.61281,-0.23402,0.63524,-0.71791,-1.38037,1.47886,-0.73951,1.72553,-1.25243,-0.79469,-0.48997,0.84353,-0.92802,-1.15773,1.23016,-0.83944,-0.45617,-1.11645,-0.42173,-1.33983,0.68987,1
NP05843,0.52092,-1.02169,0.87814,-0.9832,-1.16632,1.95793,1.02264,-1.78762,0.40348,-1.48493,1.28719,-0.43707,1.03927,-2.28211,0.75366,1.88278,-1.76456,-0.39541,-1.15145,-0.6936,-2.4759,0.42092,-0.24429,-1.15997,1
NP06165,-0.31396,-1.99062,1.15212,1.35715,-2.3215,-0.51945,0.64297,-0.82632,-0.0944,-1.57292,-1.40026,0.2077,0.20397,-0.56187,-0.20561,0.57823,-1.04689,0.09552,-1.05687,-2.12242,0.53296,-1.12636,0.14399,-0.28738,1
NP08458,-1.77054,-0.44573,2.74678,-2.02411,-0.74387,2.86598,-1.28751,-0.94459,1.86735,0.18942,0.55569,-0.4292,-1.49981,-0.58548,1.47625,-1.40622,-0.78652,1.74237,-0.4486,1.67749,0.74932,1.91966,1.79812,0.33961,1
NP01784,0.72063,-1.2194,0.46135,0.041,-1.00012,1.99276,2.57656,1.05268,0.0381,1.16983,-2.63415,-0.31237,2.45,1.63573,0.63548,1.94472,1.41783,0.78244,2.15977,0.38413,-1.09772,0.65228,-1.64715,-0.71411,1
NP07687,0.17526,-0.72471,1.29221,-0.25621,-0.35211,-1.23954,1.50168,0.39575,0.27218,0.46758,-0.86014,0.63151,1.31166,0.14775,-0.34792,1.20944,0.50946,0.98087,1.64632,1.02051,0.81108,-0.95207,-1.03079,1.61574,1
NP09591,-1.44809,-0.07304,-1.32517,1.04993,-0.77225,-1.53968,-1.448,-0.2675,0.78763,-0.90072,-2.44452,0.79354,-1.67959,-0.27022,0.78578,-1.45616,0.02202,-0.02035,-1.48153,0.14841,-0.82066,-0.77669,0.87003,0.73095,1
NP09590,0.48773,-0.49967,-2.02032,1.61882,-0.20527,-3.29729,0.11546,-2.90869,-0.81396,-1.66403,1.33871,-2.39498,-0.38747,-2.97607,-0.88288,-0.01632,-2.8207,-1.22594,-0.13883,-2.33483,-2.01248,-1.02763,-0.6176,2.81775,1
NP06235,-0.57,-1.26842,-0.37611,-1.39134,-0.89591,-0.25197,-0.30484,-0.13373,-1.99902,-0.00064,1.19889,-0.87277,0.14666,0.15639,-2.3138,-0.3515,0.04088,-2.30787,0.7757,2.00733,-1.5805,-0.29376,-2.19652,-1.41245,1
NP06845,-0.48889,-0.57964,0.30734,-0.61051,-0.9704,1.32789,0.48466,-0.19504,-0.51597,-0.2434,-0.41288,-0.21826,0.31109,-0.15057,-0.58375,0.32,-0.12757,-0.78739,-1.06056,-0.94842,-0.46389,0.146,-1.27652,0.38396,1
NP09827,-0.43156,-1.25524,1.07097,0.85048,0.17003,1.562,0.40882,0.34518,0.23243,1.03349,1.31323,0.78406,-0.00487,0.56986,0.60567,0.12516,0.4683,0.38819,-0.48031,0.87994,0.49437,0.50997,0.00218,0.30025,1
NP04734,0.50574,-0.55373,-0.63455,1.51309,0.10529,-0.1646,1.93332,1.10962,0.89075,1.63244,0.17782,-0.50525,1.07254,0.82754,0.76254,1.3846,0.58623,0.71261,1.88348,1.56949,-0.4534,0.60232,-0.75796,-0.77619,1
NP01409,-0.72081,-0.26885,0.30337,0.86066,-0.06027,0.55728,0.99065,1.13809,0.64275,0.03482,-0.277,-2.55212,0.95565,1.01909,0.62678,0.39916,0.87569,0.38389,-0.82031,-0.05615,-0.21957,1.12116,1.22664,-0.59168,1
NP07493,-0.34121,-0.63781,0.76837,-0.04792,-0.27751,-0.28621,0.91855,0.60409,0.48835,-0.35252,0.14352,-0.08042,0.43195,0.75976,0.15659,-0.11624,0.65249,-0.20929,-0.66373,0.12696,-0.57985,0.61951,-0.87536,-0.33172,1
NP09371,0.24904,-0.2781,-1.03671,0.89628,-1.25809,-1.40622,1.04728,-1.38969,0.63311,0.62855,-0.80033,-2.07706,1.4858,-0.83597,0.65007,1.59651,-0.94626,0.59158,2.1624,0.64161,0.049,-2.07898,0.80244,0.95306,1
NP05493,0.16541,-0.35856,-0.0945,0.83187,-0.65056,-0.48675,1.08876,-0.60664,-1.74497,0.20348,-1.13194,-0.03964,1.13169,0.03784,-1.08193,1.33255,-0.92483,-1.47829,0.92889,-0.90872,-0.4334,-0.06927,-1.70776,-0.6813,1
NP11362,0.68584,-0.40616,-0.59681,1.31796,-0.34277,-1.01619,0.03599,0.93842,0.35635,0.31717,0.08149,-0.12236,0.534,0.94802,0.77665,0.45524,0.72152,0.54502,-0.71943,0.78759,0.17545,0.90479,-0.72927,-0.66108,1
NP05043,0.17795,-0.4492,-0.24734,0.49971,0.92505,-0.48896,0.65731,-0.12761,-0.22171,1.28384,0.2817,-0.1495,0.39517,-0.31434,0.03656,0.48975,-0.14515,-0.38266,0.33818,0.3646,0.47518,0.39421,-0.81975,-1.21047,1
NP01743,-2.11547,-0.80274,2.36402,-1.13902,-2.83464,2.91213,-1.55028,0.93226,-0.5088,-1.58196,1.68804,-1.45374,-1.9983,1.38444,-1.03099,-1.43735,-0.35951,0.63211,-1.45907,-1.7091,0.04689,-1.28284,-0.37294,-0.27146,1
NP06299,-0.5039,0.38584,-0.68008,-0.17951,0.56942,0.93708,-2.18393,0.75531,0.49284,-0.20843,-2.07597,-0.44386,-2.27169,0.771,0.41203,-2.07552,0.56011,0.41706,-1.20384,0.05199,-0.2579,-0.08416,-0.49271,0.18677,1
NP02344,-2.54148,0.87756,-1.49624,-0.65649,-0.65895,-1.1382,-4.12282,3.29145,-3.15925,0.71738,-1.57048,-2.20153,-3.94394,3.29106,-2.97872,-3.88147,3.30834,-3.12445,-1.7898,2.08878,-2.63016,-0.79313,-0.49207,-2.62002,1
NP05105,-0.0839,0.94899,0.47906,-0.27702,-1.21583,0.6994,-1.623,0.42555,1.01683,-0.34894,-0.7661,-0.65982,-0.62211,0.45436,0.36075,-1.48394,0.16988,0.948,-1.33137,0.4872,-0.23169,1.05002,-0.61542,-0.61965,1
NP04050,-0.565,-0.79836,-0.18605,-0.84177,-0.85226,0.52283,-1.0424,-1.85101,2.37244,-1.26004,0.89461,0.14203,-0.83833,-1.9415,2.45122,-0.79651,-1.56075,2.07745,-0.16025,-1.13652,0.60954,-0.83478,-0.19238,-1.28492,1
NP07210,-0.73126,-1.41787,2.43264,-1.90686,0.46218,2.62011,-0.0578,-0.21058,0.93471,-1.70664,-0.60176,-0.83861,-0.00938,-0.42586,0.77444,-0.0606,-0.14705,1.41113,-0.12887,-0.66849,1.74175,-0.00731,0.04027,1.575,1
NP04353,0.5391,-1.3432,-0.16177,1.07278,-2.31515,-0.65261,0.82251,0.05664,0.66387,0.66067,-1.08106,0.03861,1.0768,-0.08312,0.54497,1.42389,0.37341,1.04828,1.48459,0.82949,1.60662,1.0898,-0.7275,-0.31067,1
NP07705,0.60914,-0.55936,1.52036,-0.25198,0.4377,1.15171,1.55003,-0.6591,-0.29428,0.63018,-0.47728,0.40586,1.61113,-0.72918,-0.51815,1.33565,-0.50957,0.4836,1.28608,1.38156,2.04648,-0.7527,-1.60389,1.40752,1
NP03124,0.89585,1.41356,0.73083,0.30379,1.58115,0.11959,0.35185,0.15127,0.67042,0.34194,0.51265,0.33621,0.116,0.13315,0.43941,0.79038,0.0662,1.15722,0.68096,0.66676,0.92073,-0.59729,0.03173,1.30988,1
NP07094,-1.75989,0.4651,-0.99321,-2.2378,0.71962,0.36365,0.24687,-2.53316,0.7804,-3.34663,0.57035,1.51412,-0.47525,-1.19965,0.38889,0.20028,-1.78958,0.07402,0.55375,-1.60537,-1.11802,-0.7845,-0.63023,-0.28686,1
NP01809,-0.62214,-0.37573,-0.68566,0.94615,0.13737,0.54026,-0.31966,0.60602,-0.1723,0.14266,-0.64377,-1.18308,0.12762,0.16712,-0.07983,-0.13626,0.55424,-0.50443,0.56171,-0.88814,-0.2265,-2.41257,1.3916,-0.39569,1
NP02244,-0.94806,-2.17644,2.12435,-1.68695,-1.68072,3.61126,0.18232,-1.23354,0.37356,2.34507,0.07513,-0.83285,0.51457,-0.98085,-0.21553,-0.11037,-1.1995,0.59928,-1.49994,-1.52946,1.17549,0.89274,-0.79939,0.78381,1
NP11284,0.19142,-0.26695,0.23318,0.04464,-0.32843,-0.22861,0.94505,1.35737,-0.05977,0.01894,0.25328,-0.33582,1.13453,1.2332,0.22761,1.28977,1.68876,0.17251,-0.0001,0.66732,0.49798,0.31611,-0.9373,-0.84986,1
NP10977,-2.18681,0.85266,-1.08957,-1.3197,-0.782,-1.4388,-0.4774,-1.88768,0.61494,-2.12913,2.62122,-0.758,-0.66205,-1.36717,0.40884,-0.71,-1.84434,0.14994,-1.72352,-1.11867,-1.06433,-2.84753,2.59755,-2.65838,1
NP07347,-0.93174,0.35374,2.80152,-1.15495,0.11223,0.86681,3.34831,0.96748,-1.7129,-3.12552,2.67769,-0.30987,3.04573,0.99502,-1.53637,2.79744,1.035,-1.30955,-1.49953,1.52339,-0.17011,1.54538,-0.71904,-1.12362,1
NP07032,3.51082,2.94978,1.16376,0.6829,2.25902,0.45368,2.03609,1.53555,0.42652,-0.91689,2.08381,0.92806,1.76381,1.88235,0.35991,2.68082,2.38153,0.51509,1.51328,0.59847,-0.03503,0.75832,0.0703,2.54134,1
NP09416,-1.33414,0.02295,-1.07303,-0.15893,-1.91162,0.30868,-2.23136,1.27847,-2.04692,0.91144,0.74306,1.34554,-1.22815,-0.08615,-1.40068,-2.14048,0.67034,-1.02762,-0.92396,-1.02338,-0.74322,-2.82285,-0.1107,0.3644,1
NP01649,-1.49343,0.62683,1.21694,-1.91343,-0.22412,3.01991,0.29618,0.14771,-0.99324,-0.05895,-0.89259,-0.06489,0.3285,0.17006,-1.28819,0.02389,0.42216,-1.23516,0.67924,0.10062,-0.64491,0.72568,-0.84894,0.1301,1
NP02696,0.3409,0.46486,-0.47718,-0.19756,-2.37863,-0.24372,0.18553,0.92716,-0.33389,1.8182,-0.05813,-0.88303,0.56897,1.14538,-0.18233,0.93607,0.41179,-0.17196,1.6131,-0.43499,-1.40955,-0.51391,1.49418,-1.52725,1
NP06667,2.04685,-0.76003,-0.73052,1.56548,-0.03058,-1.37116,-0.27546,-1.19628,-0.9087,0.58863,-1.04394,-1.01358,-0.47979,-0.8037,-1.13327,0.23363,-1.50136,-0.43258,1.3196,-2.43994,-0.75244,0.96249,-1.85273,0.59248,1
NP05106,-0.68038,1.18076,0.46959,-0.21785,-0.69134,0.98071,-1.63294,0.99917,0.68215,-0.60097,-0.79585,-0.8401,-0.68619,1.01369,-0.03503,-1.61007,1.01704,0.48775,-1.63606,1.15423,-0.24459,-0.12756,-1.21249,-0.79554,1
NP02684,-0.395,0.81548,1.2095,-0.48043,0.49806,0.83897,-0.27224,1.85219,0.32199,0.62741,-0.74251,0.05449,-0.68771,1.74454,-0.34322,-0.23051,1.69523,0.56123,0.33995,0.14156,0.03542,-0.70495,1.42533,0.43092,1
NP11031,0.11111,1.56034,-0.0176,0.7022,-0.08506,0.7669,0.78389,0.07528,-0.14788,-0.53389,0.37701,1.19302,0.75087,0.25893,0.24803,0.58224,0.29083,-0.14345,0.77433,0.39452,1.33823,0.60996,1.4598,2.68391,1
NP06690,-1.8209,-0.33188,1.06213,-1.65956,0.24895,0.44966,-0.67685,-0.24921,1.09012,-0.68986,0.27447,0.3557,-0.33479,-0.05851,1.06624,-0.83784,0.28835,1.19261,-2.25096,1.61185,0.5358,1.09457,1.22538,-0.52985,1
NP10594,0.79135,0.2353,-0.27354,1.22405,0.0914,-0.27939,0.49553,0.21793,-0.63953,0.57063,0.41808,-0.35155,0.45065,0.11255,-0.47205,0.36444,0.15517,-0.72374,0.4104,0.37156,0.17606,-0.65929,0.47139,-0.37073,1
NP09464,1.99131,2.61528,1.42686,0.54993,-0.89627,0.15582,0.91639,0.88257,2.7773,0.31211,-0.71363,0.0446,0.6879,0.39541,2.61002,1.29571,0.80191,2.45737,-0.55907,-2.01035,1.70011,0.41489,1.30722,1.62753,1
NP03784,0.11073,-0.24935,0.64902,0.9738,0.39742,1.17704,0.43676,0.38179,0.33093,0.51847,0.44886,-0.76171,0.29016,-0.18815,0.3091,0.5591,0.0572,0.25353,0.09215,-0.2681,-0.35013,0.50095,0.38683,1.40309,1
NP10358,1.83989,1.07973,-1.29524,1.1266,-0.54127,-2.70163,-0.0733,-0.23296,1.75276,-0.23694,-3.68826,-0.33295,0.79066,-0.37628,1.24197,-0.55953,0.10059,2.30478,-1.49995,-2.90855,1.6412,0.47805,3.06154,-0.74153,1
NP05104,-0.52959,1.23658,0.63913,0.24376,-0.2485,-0.35233,-1.34913,0.63068,1.22382,-1.61792,-0.52326,-0.24778,-0.58111,0.6953,0.35048,-1.29621,0.45245,1.18867,-0.30607,0.17274,0.89257,0.65738,-0.73383,-0.60114,1
NP00353,-0.9315,0.77399,0.57617,-1.1312,-0.35495,0.85602,-0.09654,0.40935,-1.41984,-1.74939,0.63239,0.3518,-0.00475,0.54721,-1.51085,0.32368,0.73839,-1.21122,1.03375,0.82751,-0.17691,-0.6052,-0.33489,0.02541,1
