,Gravy,y
NP06751,0.43703,1
NP01483,0.20192,1
NP01036,-0.65039,1
NP01104,-0.17236,1
NP06288,1.12923,1
NP04658,-0.85595,1
NP07081,0.74905,1
NP05991,2.04848,1
NP01733,1.86039,1
NP09655,-0.54931,1
NP08571,-0.75806,1
NP10815,1.07962,1
NP06996,-0.64528,1
NP00805,0.21042,1
NP06921,-0.22908,1
NP06419,-1.16546,1
NP02694,-0.80884,1
NP06307,0.84741,1
NP06406,-0.40519,1
NP05169,0.04117,1
NP05236,-0.26513,1
NP05768,0.4958,1
NP06636,1.11422,1
NP08573,1.39141,1
NP08547,-0.66829,1
NP11283,-0.38575,1
NP08606,-1.01648,1
NP08081,1.29953,1
NP04273,1.10949,1
NP09580,-0.19188,1
NP01484,-0.44589,1
NP01249,-0.69051,1
NP09891,0.92565,1
NP07407,0.33967,1
NP04362,0.52193,1
NP05197,-0.42754,1
NP06313,-1.08965,1
NP00714,-0.85039,1
NP07718,-1.04661,1
NP02640,2.79165,1
NP08455,1.81281,1
NP08580,-0.01885,1
NP09912,-0.1031,1
NP10736,2.72495,1
NP08878,0.83576,1
NP06311,0.59433,1
NP07012,1.05202,1
NP08430,1.56224,1
NP10370,3.50426,1
NP02602,0.43969,1
NP02971,-0.61971,1
NP02108,-0.54163,1
NP06879,-0.6028,1
NP01248,-0.89044,1
NP11334,-0.53561,1
NP04384,-0.21633,1
NP05921,2.4952,1
NP02026,-0.52052,1
NP04052,2.21711,1
NP10757,1.18878,1
NP00032,-1.02967,1
NP06350,0.10435,1
NP04300,-0.59485,1
NP07879,-0.02826,1
NP07628,1.81903,1
NP10725,0.80507,1
NP04981,-0.70616,1
NP07459,0.33808,1
NP04344,-0.41504,1
NP00953,0.49123,1
NP06977,1.27502,1
NP01426,1.82979,1
NP04701,-0.77622,1
NP07826,-0.39554,1
NP06985,0.15597,1
NP05220,0.83396,1
NP08261,1.90496,1
NP07074,0.4448,1
NP02467,3.05538,1
NP04788,0.2691,1
NP06026,1.56346,1
NP07663,1.15922,1
NP05437,1.92724,1
NP07412,-0.5325,1
NP11344,-1.18386,1
NP03637,0.02696,1
NP04728,-0.06084,1
NP07812,-1.05551,1
NP05024,0.20997,1
NP01709,0.82534,1
NP11285,-0.8151,1
NP07339,-1.02678,1
NP11277,-1.27943,1
NP07899,0.47872,1
NP07409,-0.34471,1
NP07545,-1.06626,1
NP06924,0.14514,1
NP07075,0.2319,1
NP02817,0.4716,1
NP02939,-0.70987,1
NP01022,1.35944,1
NP06306,0.20618,1
NP06666,-0.29199,1
NP06871,1.50369,1
NP08549,-0.51402,1
NP06244,-0.43665,1
NP01990,0.66304,1
NP01191,0.11012,1
NP01499,-1.46202,1
NP02442,0.73378,1
NP05191,0.9535,1
NP01742,-1.11226,1
NP06910,-0.56966,1
NP06710,-0.18511,1
NP04686,1.21576,1
NP07666,-0.76618,1
NP10291,0.70538,1
NP08767,1.39191,1
NP07348,1.02501,1
NP07474,1.05246,1
NP06622,-0.6863,1
NP04635,-1.04401,1
NP10080,0.71971,1
NP03078,-0.13458,1
NP02599,-0.66251,1
NP06785,-0.12773,1
NP01571,0.38325,1
NP01568,0.94489,1
NP05802,-1.01276,1
NP08617,1.0585,1
NP04231,0.58805,1
NP04884,1.78568,1
NP02940,-0.73062,1
NP01777,1.10332,1
NP05394,0.60016,1
NP02547,-0.03802,1
NP07926,-0.48304,1
NP07909,-0.56297,1
NP09535,-0.00373,1
NP00792,-0.62499,1
NP01299,1.28793,1
NP11401,-0.815,1
NP06352,-1.35959,1
NP03786,-0.12878,1
NP06901,0.15118,1
NP11047,1.96325,1
NP09986,1.16091,1
NP08988,-1.10874,1
NP09933,0.41462,1
NP06304,-0.77322,1
NP07275,0.21116,1
NP01865,-0.83252,1
NP06569,1.20479,1
NP02884,0.7999,1
NP00963,-0.80853,1
NP07179,0.95388,1
NP09336,0.62435,1
NP10752,1.10159,1
NP04715,0.28625,1
NP09439,0.28972,1
NP01359,-1.42621,1
NP07224,-0.87392,1
NP07167,-1.30504,1
NP05478,2.48887,1
NP04711,1.18729,1
NP09658,-0.84967,1
NP02007,-0.74271,1
NP04352,-0.24187,1
NP05470,-0.57023,1
NP01290,0.44215,1
NP02074,-1.00712,1
NP01735,-0.50389,1
NP11305,-0.98961,1
NP07495,-0.57138,1
NP10593,-0.54321,1
NP03840,2.26316,1
NP00002,0.78571,1
NP10305,-0.4633,1
NP10274,-0.36179,1
NP05164,0.00294,1
NP07609,0.27789,1
NP11303,-0.42341,1
NP09756,0.05138,1
NP02692,0.2633,1
NP02701,-0.32449,1
NP04768,2.04982,1
NP09527,0.93196,1
NP08706,2.84406,1
NP08540,-0.42726,1
NP00936,-0.88036,1
NP05697,-0.66668,1
NP00648,2.18477,1
NP11033,1.48786,1
NP06167,-0.43443,1
NP08769,1.36216,1
NP04403,0.87225,1
NP06568,0.65573,1
NP01734,1.57178,1
NP10596,-0.64848,1
NP04653,0.4496,1
NP05247,-0.4661,1
NP05117,-0.01029,1
NP00023,-0.45701,1
NP06906,0.90291,1
NP03639,1.2041,1
NP09868,0.47719,1
NP01674,1.09403,1
NP11020,0.1216,1
NP02603,-0.42745,1
NP07633,-0.10026,1
NP08511,0.29228,1
NP07054,-0.51902,1
NP07643,0.87066,1
NP11179,-0.65645,1
NP01673,0.52447,1
NP06966,0.31115,1
NP07418,1.27899,1
NP09936,1.31586,1
NP04770,1.95358,1
NP09132,-0.73553,1
NP08375,0.4055,1
NP01754,-1.11507,1
NP08312,1.15178,1
NP07670,-0.49452,1
NP01618,1.94235,1
NP06591,1.08922,1
NP02843,0.74347,1
NP02646,-0.03581,1
NP06872,0.14901,1
NP08429,-0.95076,1
NP04293,-0.06284,1
NP02027,-1.28626,1
NP07794,-0.33886,1
NP07491,-0.34641,1
NP06866,0.3411,1
NP07941,0.66313,1
NP10923,-1.28335,1
NP07443,-0.73384,1
NP07634,0.88304,1
NP01455,1.84837,1
NP10719,2.15172,1
NP00927,0.00581,1
NP10664,0.04713,1
NP09364,1.03418,1
NP06632,-0.49324,1
NP05107,1.53666,1
NP05858,1.40191,1
NP04088,-0.57351,1
NP07667,-0.75962,1
NP03469,0.58843,1
NP05651,-1.3549,1
NP09797,-0.20448,1
NP03273,-0.75255,1
NP01808,0.76134,1
NP07331,-0.21139,1
NP05131,-0.4097,1
NP01851,0.76612,1
NP08997,-0.39729,1
NP09782,-1.28276,1
NP00713,1.0807,1
NP08201,-0.92208,1
NP07511,-1.05844,1
NP07051,-0.64975,1
NP09843,-0.25985,1
NP01301,0.24028,1
NP07261,2.06887,1
NP01252,-1.10809,1
NP10814,-0.30939,1
NP05401,2.93079,1
NP05188,-1.31253,1
NP10688,0.40788,1
NP07238,-1.05134,1
NP03785,-1.00808,1
NP06943,0.72135,1
NP05275,0.82477,1
NP03782,-0.76586,1
NP05179,1.1504,1
NP04067,2.64891,1
NP07362,-0.85917,1
NP00912,-0.27268,1
NP03507,2.99824,1
NP04632,0.18338,1
NP01046,0.80222,1
NP10089,-1.45174,1
NP09045,-0.96985,1
NP01170,1.03198,1
NP02967,0.13959,1
NP01397,2.46928,1
NP00067,-0.98532,1
NP09396,1.44917,1
NP06122,0.2451,1
NP06750,-0.30619,1
NP04975,-1.30362,1
NP01480,-0.29286,1
NP03477,0.91721,1
NP06968,0.24656,1
NP06305,-0.75242,1
NP05151,-1.26285,1
NP06646,-0.09429,1
NP07592,1.888,1
NP10836,0.11862,1
NP10655,-0.20027,1
NP10811,-0.24961,1
NP11290,-0.86219,1
NP08434,0.51747,1
NP01225,1.77986,1
NP09849,-0.38912,1
NP03521,3.18739,1
NP04836,1.46675,1
NP04757,-0.95585,1
NP05800,0.16679,1
NP06140,3.85093,1
NP00578,-0.48035,1
NP02794,0.89785,1
NP01730,-0.35557,1
NP06089,1.23952,1
NP08299,1.79414,1
NP11313,0.10105,1
NP02909,-0.20661,1
NP07951,-0.34489,1
NP08778,0.25791,1
NP00899,2.27889,1
NP11107,-0.74204,1
NP01298,0.8947,1
NP03495,0.38423,1
NP05812,1.264,1
NP01756,-0.11168,1
NP00790,0.74666,1
NP11255,-1.17048,1
NP04412,-0.4027,1
NP03780,1.9845,1
NP06372,-1.18873,1
NP03668,1.36184,1
NP09711,-0.211,1
NP10371,0.21089,1
NP06093,2.59549,1
NP06692,-0.3093,1
NP09506,1.46208,1
NP07891,0.31042,1
NP09358,-0.39181,1
NP05226,0.94042,1
NP09346,0.267,1
NP01622,-0.74939,1
NP05957,0.75277,1
NP05059,-0.84837,1
NP10652,1.55977,1
NP11150,-0.47375,1
NP01293,-0.89376,1
NP02527,3.54186,1
NP01519,1.31743,1
NP07284,1.25998,1
NP04459,-0.70647,1
NP04693,-0.19092,1
NP03479,2.18971,1
NP02862,1.2269,1
NP00755,0.35589,1
NP07795,-0.94742,1
NP08588,-0.32506,1
NP09316,-0.31964,1
NP06331,-0.87383,1
NP06334,1.77784,1
NP04241,-0.28767,1
NP05126,-0.45274,1
NP01257,0.02593,1
NP05476,0.11536,1
NP11325,-0.69715,1
NP05685,1.05789,1
NP06421,1.17725,1
NP10632,-0.25829,1
NP08234,1.21404,1
NP00816,0.87064,1
NP09425,-0.28827,1
NP04226,1.23657,1
NP05118,-0.02666,1
NP06833,0.22447,1
NP02512,-0.61292,1
NP07204,0.95866,1
NP07097,-0.15646,1
NP03243,-0.39885,1
NP07647,1.01667,1
NP02151,0.50959,1
NP05505,-0.95681,1
NP09430,-0.05682,1
NP08550,-0.69174,1
NP05710,-0.60746,1
NP04627,-0.96829,1
NP05857,0.9481,1
NP02798,0.82431,1
NP01463,1.46737,1
NP08440,1.67165,1
NP05125,-0.63751,1
NP02516,0.0845,1
NP08488,2.65173,1
NP07435,1.52109,1
NP05161,-1.04689,1
NP01753,-0.33425,1
NP07386,-0.90595,1
NP01780,0.36054,1
NP02795,2.37236,1
NP06822,-1.30363,1
NP03585,0.53867,1
NP01787,0.33782,1
NP09754,-0.6008,1
NP10353,-0.4387,1
NP06051,0.80962,1
NP07544,-1.51398,1
NP02590,0.21228,1
NP08653,-0.13251,1
NP07126,1.03863,1
NP05953,0.84925,1
NP09299,0.48909,1
NP05755,0.01755,1
NP04443,0.73221,1
NP02567,-0.88226,1
NP01899,-0.4127,1
NP06697,-0.48789,1
NP02899,-0.14115,1
NP11102,-1.19948,1
NP08577,-0.04352,1
NP05163,-0.85918,1
NP07254,-0.554,1
NP01737,-0.49646,1
NP06997,-0.17072,1
NP08773,0.21352,1
NP04758,-1.26022,1
NP06993,0.25894,1
NP00915,1.11834,1
NP09273,-0.04423,1
NP02146,-0.70255,1
NP04386,-0.13656,1
NP01766,-1.26424,1
NP09159,-0.62762,1
NP09213,-0.32581,1
NP01354,-1.54416,1
NP07938,-0.25304,1
NP04053,2.68206,1
NP01335,-0.66748,1
NP08478,1.18187,1
NP06594,1.29623,1
NP04031,-1.32674,1
NP02947,0.73534,1
NP10278,-0.7593,1
NP01146,-0.1766,1
NP06417,-0.98135,1
NP01304,-0.11005,1
NP01346,-0.38222,1
NP06649,-0.11601,1
NP07354,0.90434,1
NP04997,1.18791,1
NP04093,-0.49278,1
NP07814,-0.19394,1
NP01885,2.44431,1
NP00806,0.21042,1
NP00865,0.14759,1
NP09881,0.80596,1
NP09311,1.32596,1
NP02017,0.39299,1
NP08581,-0.78083,1
NP09916,-0.06451,1
NP06427,0.02027,1
NP00053,0.61261,1
NP09298,-1.21892,1
NP09909,-0.69998,1
NP09305,-0.74222,1
NP00055,-0.44868,1
NP07581,0.82035,1
NP04791,-0.58802,1
NP10722,0.22103,1
NP01206,2.06354,1
NP10091,0.2317,1
NP09288,0.44865,1
NP07572,-0.87173,1
NP07044,0.31795,1
NP05097,0.12009,1
NP02172,0.66719,1
NP05452,-1.00163,1
NP07391,-0.93262,1
NP01524,-1.29202,1
NP06691,0.15213,1
NP06044,1.61413,1
NP05496,0.44441,1
NP09313,0.8567,1
NP06410,0.01336,1
NP07468,0.51649,1
NP00035,-1.07696,1
NP05891,0.11919,1
NP05940,2.31588,1
NP06905,1.97186,1
NP09733,-0.18362,1
NP06576,-0.83986,1
NP05103,0.18179,1
NP08976,-0.76231,1
NP05219,-0.44022,1
NP03724,-0.28453,1
NP07903,-0.18134,1
NP03808,-0.06176,1
NP09491,1.44746,1
NP08146,2.49308,1
NP00036,-0.52893,1
NP05199,0.44263,1
NP03163,2.07775,1
NP04650,-1.11181,1
NP11008,0.44717,1
NP07003,1.63822,1
NP00924,0.47407,1
NP05839,1.9165,1
NP05204,-0.06006,1
NP07579,0.78511,1
NP09785,0.81818,1
NP09420,-0.02612,1
NP07631,2.24764,1
NP04964,-0.35514,1
NP07116,2.27669,1
NP08515,1.58705,1
NP08956,0.45032,1
NP02519,-0.59107,1
NP02016,-0.33774,1
NP10717,1.47282,1
NP10733,-0.03648,1
NP07380,3.20682,1
NP07165,0.66954,1
NP02588,-0.67227,1
NP07446,0.41044,1
NP05203,1.09312,1
NP06302,0.62879,1
NP02544,0.07057,1
NP05885,-0.92488,1
NP07255,0.72119,1
NP06984,-1.3379,1
NP06059,-0.64135,1
NP06835,-0.72566,1
NP08604,-0.71687,1
NP09164,0.19798,1
NP11108,-0.63203,1
NP05096,0.18721,1
NP04406,0.39131,1
NP05890,0.82765,1
NP07464,-0.88252,1
NP06418,0.63656,1
NP08246,0.06349,1
NP04291,-0.06584,1
NP07463,1.2338,1
NP08426,1.76357,1
NP07447,4.39821,1
NP07562,-0.7812,1
NP07080,0.74905,1
NP11340,-1.27904,1
NP01384,-0.68467,1
NP06184,0.10139,1
NP08799,0.57507,1
NP09363,-0.30849,1
NP10995,0.54614,1
NP02542,1.51608,1
NP09790,1.30298,1
NP06660,0.35433,1
NP04630,-0.28544,1
NP05227,1.28431,1
NP08585,-0.07667,1
NP07536,0.1285,1
NP05264,0.04891,1
NP01550,0.04467,1
NP02268,-1.56036,1
NP03567,1.35304,1
NP07927,-0.74916,1
NP10821,-0.64202,1
NP11378,-0.69575,1
NP01970,-0.38293,1
NP09878,-0.80621,1
NP09055,0.5424,1
NP00501,0.45447,1
NP09046,-1.0586,1
NP05709,2.19135,1
NP07637,0.30629,1
NP04702,-1.11889,1
NP04737,0.02518,1
NP04841,1.15353,1
NP06128,-0.23481,1
NP05852,0.92875,1
NP01900,-0.78807,1
NP06994,-1.14435,1
NP04186,2.25526,1
NP01527,0.28056,1
NP01909,1.17672,1
NP07415,2.18789,1
NP06792,-0.36585,1
NP10974,0.32739,1
NP07583,-0.43195,1
NP07371,-0.45725,1
NP01477,-0.203,1
NP05189,0.59114,1
NP04808,-0.81546,1
NP06991,-0.06863,1
NP07485,-0.98201,1
NP10277,-1.1515,1
NP08602,-0.92764,1
NP09874,0.00045,1
NP06988,-0.05484,1
NP06963,-0.20241,1
NP04290,0.53858,1
NP05529,0.12275,1
NP01800,0.76554,1
NP02465,1.80114,1
NP06689,-0.31534,1
NP05538,-0.42769,1
NP06810,-0.92271,1
NP04840,-0.23886,1
NP01004,-0.5142,1
NP04227,1.01704,1
NP08698,1.16,1
NP10275,-0.59529,1
NP02941,-0.1201,1
NP02799,2.32842,1
NP10758,1.18878,1
NP06864,-0.43859,1
NP01531,-0.4224,1
NP03465,0.12347,1
NP07151,-0.54497,1
NP08520,0.44801,1
NP06719,-0.83066,1
NP01919,0.85976,1
NP07436,-1.43481,1
NP07010,1.5041,1
NP07259,1.13354,1
NP06892,1.28943,1
NP05664,-0.12974,1
NP06894,1.18243,1
NP01306,1.45911,1
NP06720,-0.4765,1
NP06837,-0.78351,1
NP08806,0.1487,1
NP01749,-0.14675,1
NP11205,-0.87386,1
NP09880,0.38558,1
NP05123,0.53432,1
NP10933,-0.87149,1
NP05354,-1.39792,1
NP01223,2.69712,1
NP01138,1.70731,1
NP05154,-0.80014,1
NP08526,-0.63836,1
NP09667,0.37905,1
NP06118,0.5585,1
NP05742,-0.33032,1
NP06677,0.24228,1
NP11286,-0.72962,1
NP06301,-0.62102,1
NP04868,1.62942,1
NP01195,-0.06525,1
NP01284,2.17633,1
NP03373,0.16988,1
NP03428,2.09934,1
NP04640,-0.73374,1
NP02258,1.21205,1
NP01255,-0.03248,1
NP07554,-1.02038,1
NP05090,0.38024,1
NP07573,0.30658,1
NP08244,-0.94129,1
NP09586,1.71711,1
NP11235,-0.35728,1
NP07365,1.71609,1
NP01727,1.15565,1
NP03041,-0.80149,1
NP02492,-0.87601,1
NP01748,0.361,1
NP07444,-0.86333,1
NP04679,0.43569,1
NP07252,0.34696,1
NP07322,0.87006,1
NP01651,0.36437,1
NP02102,-0.87127,1
NP07382,0.94425,1
NP04157,-0.06207,1
NP05537,-0.40179,1
NP05939,0.44871,1
NP09635,0.61778,1
NP07011,1.5346,1
NP04746,0.69791,1
NP01324,-0.07382,1
NP09694,-0.57724,1
NP08579,-0.03347,1
NP01245,-0.52365,1
NP00064,-0.36983,1
NP09599,-1.31896,1
NP00786,-0.82561,1
NP09955,-0.84944,1
NP09419,-0.74531,1
NP11297,-1.09453,1
NP08659,0.70269,1
NP04759,0.40173,1
NP02928,-0.82008,1
NP06187,1.08609,1
NP07249,0.20111,1
NP01211,-1.07163,1
NP00028,-1.44605,1
NP04778,1.20124,1
NP11356,-1.26942,1
NP10734,-1.04101,1
NP07725,-0.27333,1
NP06332,0.92072,1
NP09165,-0.92322,1
NP05922,-0.57188,1
NP02270,-0.82694,1
NP08051,2.79847,1
NP02531,0.54264,1
NP07551,-0.98696,1
NP06347,-0.05857,1
NP06114,-1.21985,1
NP06967,0.23049,1
NP06952,2.3028,1
NP05468,-0.04567,1
NP06353,-1.04664,1
NP04665,-0.14611,1
NP10778,1.08058,1
NP09418,0.31611,1
NP01833,0.14858,1
NP07912,-1.4165,1
NP04437,0.65602,1
NP06830,0.08921,1
NP10703,-0.44884,1
NP07278,1.96532,1
NP10782,0.23327,1
NP11066,-1.14023,1
NP01282,2.98197,1
NP07559,-0.66241,1
NP04690,-0.84696,1
NP07966,-1.37545,1
NP03545,1.04141,1
NP05174,0.66872,1
NP04915,-1.26005,1
NP08009,0.14884,1
NP01501,-0.29072,1
NP10658,1.22884,1
NP01803,-0.00856,1
NP01675,2.2814,1
NP01773,1.23002,1
NP10629,2.94975,1
NP07403,-1.09301,1
NP00045,0.73008,1
NP07590,2.33198,1
NP10820,0.11762,1
NP06916,1.03986,1
NP02370,0.48159,1
NP00030,-1.03973,1
NP05094,1.08087,1
NP02705,-0.13736,1
NP09876,0.93208,1
NP01655,-0.71845,1
NP10801,1.88108,1
NP11368,-1.00498,1
NP04769,1.87512,1
NP06623,-0.41833,1
NP09786,-0.86326,1
NP04447,-0.67152,1
NP03783,-0.58076,1
NP08632,-0.33063,1
NP04826,-1.10265,1
NP07067,1.89698,1
NP07123,-0.58512,1
NP01828,1.0207,1
NP10797,-0.07208,1
NP06831,0.65477,1
NP02828,1.54832,1
NP09348,2.57292,1
NP02809,0.34563,1
NP02525,2.78165,1
NP04922,-1.00658,1
NP00889,2.51968,1
NP11361,-1.16482,1
NP04306,-0.35719,1
NP09885,-1.15619,1
NP05937,0.12904,1
NP01883,-0.36802,1
NP04731,1.63741,1
NP10649,3.29228,1
NP11370,-0.30959,1
NP01013,0.28349,1
NP00866,-0.6891,1
NP05267,3.79779,1
NP03801,-0.14915,1
NP06346,-1.36232,1
NP09261,-1.41037,1
NP02578,0.16596,1
NP06426,0.08461,1
NP09795,-0.60369,1
NP06234,0.41534,1
NP10348,-0.21328,1
NP07400,-0.60101,1
NP04879,0.82306,1
NP04371,-0.79303,1
NP07646,1.00587,1
NP04039,3.13611,1
NP03763,-0.02048,1
NP05683,0.19445,1
NP04303,-0.71478,1
NP05073,-0.71381,1
NP09133,0.16163,1
NP09042,-0.64862,1
NP02010,-0.46837,1
NP06873,0.46908,1
NP06593,0.32316,1
NP08671,-1.16627,1
NP04920,-1.3144,1
NP09041,-0.41496,1
NP09592,1.57711,1
NP03644,1.86951,1
NP09069,0.14376,1
NP07935,1.44914,1
NP05663,4.31729,1
NP05893,0.07041,1
NP01822,0.44251,1
NP07561,-1.22879,1
NP07807,-0.95537,1
NP06559,-0.67261,1
NP06934,-0.32584,1
NP05791,-0.41076,1
NP06207,1.63174,1
NP05666,0.28433,1
NP07406,0.63055,1
NP01813,0.99743,1
NP09044,-1.13977,1
NP08271,2.03138,1
NP04229,0.49784,1
NP05198,0.85437,1
NP07318,-0.60017,1
NP10735,-0.42679,1
NP09662,0.18194,1
NP07342,0.29083,1
NP07153,-0.53478,1
NP07134,0.31516,1
NP05181,0.67744,1
NP01186,-0.23226,1
NP08248,-1.17725,1
NP02917,0.32122,1
NP04646,-0.18713,1
NP07467,0.64886,1
NP07096,-0.75278,1
NP11064,-0.94146,1
NP03761,0.56551,1
NP07155,1.74592,1
NP06909,-0.0071,1
NP08846,0.15111,1
NP04940,0.03298,1
NP03800,2.80828,1
NP08593,0.46362,1
NP02943,1.94347,1
NP02587,-0.38968,1
NP06657,1.77843,1
NP09845,-1.1453,1
NP09888,0.78463,1
NP11399,-0.13707,1
NP07335,-0.56723,1
NP01820,0.70435,1
NP05185,1.06703,1
NP09901,3.30762,1
NP09899,0.85214,1
NP07177,1.40947,1
NP07968,0.58275,1
NP03028,-0.50261,1
NP11069,0.07292,1
NP07138,-0.20829,1
NP09927,-0.32912,1
NP06880,-0.28229,1
NP02061,2.61035,1
NP07955,-0.55024,1
NP02234,0.41469,1
NP04032,-0.11283,1
NP03458,1.23735,1
NP03805,-1.14945,1
NP07021,0.79621,1
NP07937,0.2483,1
NP02162,-0.08665,1
NP01817,0.52822,1
NP09350,0.08014,1
NP07077,1.70792,1
NP11323,-0.9093,1
NP04783,0.34937,1
NP04803,0.74616,1
NP06923,1.73234,1
NP04694,0.69308,1
NP01905,0.1179,1
NP07102,1.39295,1
NP04220,0.14124,1
NP06794,-0.32372,1
NP06193,-1.08216,1
NP11352,-1.4787,1
NP07659,0.88124,1
NP07217,1.00996,1
NP06221,0.13435,1
NP02644,0.75774,1
NP04807,0.24026,1
NP08519,1.23059,1
NP07423,-0.49486,1
NP03854,-0.01261,1
NP05739,-0.75786,1
NP07825,0.75761,1
NP06922,-0.11168,1
NP11149,-0.93053,1
NP07969,2.51118,1
NP03476,0.43566,1
NP11398,-0.24455,1
NP06078,1.88163,1
NP05764,2.32719,1
NP00850,0.07301,1
NP03810,-0.73062,1
NP07095,0.44953,1
NP05540,-0.78796,1
NP05514,0.05782,1
NP06895,0.65521,1
NP10723,1.39041,1
NP09536,-1.46325,1
NP00776,-0.48808,1
NP03795,-0.20649,1
NP09906,-0.12026,1
NP11106,-0.33683,1
NP05789,-1.25251,1
NP08721,0.71236,1
NP10756,0.37819,1
NP02949,-0.86645,1
NP08551,-0.66663,1
NP11076,1.99224,1
NP06084,-0.12017,1
NP04661,-1.1342,1
NP06696,-0.87471,1
NP07706,0.1505,1
NP09301,2.59794,1
NP05130,-0.73865,1
NP07932,0.02977,1
NP05743,-0.42973,1
NP07455,0.34889,1
NP10630,-0.80162,1
NP04767,0.44494,1
NP04424,-0.42838,1
NP09415,-0.40787,1
NP05023,-0.54066,1
NP06998,1.3589,1
NP01307,-0.74266,1
NP08712,0.60975,1
NP11360,-0.90339,1
NP05225,1.50153,1
NP07337,0.667,1
NP01339,-1.05807,1
NP11366,0.02935,1
NP06570,-0.31013,1
NP08080,1.48361,1
NP04210,-1.34474,1
NP01536,1.08187,1
NP06072,1.85979,1
NP05037,-1.1404,1
NP07292,-1.09532,1
NP07808,0.37631,1
NP02911,-0.23382,1
NP06400,0.16914,1
NP04286,-0.37446,1
NP11078,-0.05782,1
NP11251,-1.3629,1
NP06545,0.18665,1
NP09337,-0.93793,1
NP07166,-0.53351,1
NP07429,0.40779,1
NP06898,-0.23352,1
NP07272,1.24803,1
NP03716,-0.81529,1
NP07236,-0.27374,1
NP01400,1.06747,1
NP06964,0.59758,1
NP06749,0.07794,1
NP04811,-0.37614,1
NP04871,0.7822,1
NP05088,1.1367,1
NP09695,-0.7396,1
NP07591,-1.1238,1
NP07242,0.23758,1
NP07679,-0.14747,1
NP05172,-0.00833,1
NP04180,1.85524,1
NP10812,0.40706,1
NP06711,-1.1759,1
NP05166,-0.46592,1
NP04870,0.18064,1
NP09204,1.41582,1
NP09659,0.42865,1
NP05202,-0.9099,1
NP00048,-0.12396,1
NP07546,0.01603,1
NP01832,0.71346,1
NP00037,-1.33114,1
NP05034,-0.03646,1
NP08700,0.92093,1
NP07017,-0.54979,1
NP03208,1.86301,1
NP03601,-0.16452,1
NP03600,-0.51206,1
NP06150,-0.61615,1
NP01244,-0.74908,1
NP09110,-1.27601,1
NP01724,-0.52513,1
NP09018,-0.55179,1
NP00759,-1.16331,1
NP10994,0.98316,1
NP03491,-0.36294,1
NP02643,1.60112,1
NP06920,1.74048,1
NP02813,0.77027,1
NP09675,-1.10206,1
NP08186,2.82644,1
NP09661,-0.83366,1
NP06409,0.68221,1
NP10955,-1.10825,1
NP07000,-0.11139,1
NP03950,-1.01328,1
NP06296,1.18336,1
NP09593,0.92841,1
NP07076,1.56362,1
NP04651,-1.00845,1
NP05395,1.31784,1
NP09053,-0.96224,1
NP01746,-0.92693,1
NP09714,0.01808,1
NP03828,1.85434,1
NP04274,-0.63632,1
NP04230,0.13267,1
NP08949,-0.07129,1
NP05159,1.21172,1
NP09040,-1.20661,1
NP02109,1.29034,1
NP04662,-0.5408,1
NP01801,0.82379,1
NP00905,-0.99176,1
NP08575,-0.88371,1
NP07596,0.48263,1
NP08465,2.47558,1
NP08609,0.71704,1
NP01678,-0.76013,1
NP09003,-0.6534,1
NP06154,-0.60962,1
NP00784,1.88872,1
NP05724,-0.69294,1
NP08959,0.0224,1
NP00060,-0.48847,1
NP03480,1.68656,1
NP05036,1.15626,1
NP08679,-0.72429,1
NP02539,1.93281,1
NP09776,1.4054,1
NP05522,-1.31749,1
NP07490,-0.59492,1
NP09798,-1.17961,1
NP04657,-1.23957,1
NP02938,0.3292,1
NP02056,-0.25921,1
NP07936,0.06594,1
NP05177,1.00747,1
NP05531,-0.26445,1
NP04794,-0.16668,1
NP02447,-0.30997,1
NP05116,-0.13354,1
NP06949,1.87053,1
NP04339,-0.13495,1
NP02591,-0.1364,1
NP01862,-0.15618,1
NP04631,-0.49615,1
NP06009,4.93035,1
NP07160,-0.06702,1
NP09758,-0.71419,1
NP01518,0.6015,1
NP11304,-0.61043,1
NP02691,-0.6626,1
NP09929,-0.1983,1
NP07013,1.37401,1
NP03777,-0.2525,1
NP00901,2.10269,1
NP06728,-0.55425,1
NP07809,-0.05911,1
NP05687,0.65067,1
NP04200,-0.63503,1
NP09106,-0.5478,1
NP06707,1.0439,1
NP03587,0.71113,1
NP02972,-0.89661,1
NP04949,-1.05102,1
NP00894,-0.52626,1
NP11293,-0.07061,1
NP01891,-0.3487,1
NP01968,-0.21512,1
NP06844,0.46755,1
NP03887,0.30799,1
NP07578,0.74087,1
NP01924,0.4372,1
NP04279,0.1784,1
NP10788,0.82055,1
NP07550,-0.85807,1
NP09414,1.78582,1
NP09440,-1.29945,1
NP09285,-0.42427,1
NP04649,2.87399,1
NP09904,-0.88539,1
NP01077,-1.13766,1
NP06754,-1.04914,1
NP00710,-0.30876,1
NP02003,-1.18658,1
NP00768,0.69618,1
NP08906,0.9154,1
NP02924,0.87719,1
NP10832,-0.07881,1
NP07137,0.41156,1
NP05534,0.07629,1
NP07640,-0.01383,1
NP00817,-1.44753,1
NP06889,0.64787,1
NP08461,0.22951,1
NP06551,1.88565,1
NP08512,-0.08978,1
NP03756,0.95869,1
NP05838,-0.24673,1
NP08586,0.53816,1
NP11375,-0.7581,1
NP07424,-1.00732,1
NP03768,0.30342,1
NP01068,-0.95522,1
