,Eisenberg,y
NP03500,-0.35211,1
NP04372,-0.72474,1
NP00804,-0.32776,1
NP00052,0.04546,1
NP04822,-0.10181,1
NP04668,-0.82985,1
NP04716,0.43596,1
NP01901,0.47012,1
NP06751,0.05148,1
NP01483,-0.35906,1
NP01036,0.33882,1
NP01104,1.01881,1
NP06288,0.77445,1
NP04658,-1.44411,1
NP07081,0.11089,1
NP05991,1.83867,1
NP01733,0.62309,1
NP09655,0.7107,1
NP08571,-1.18249,1
NP10815,0.70271,1
NP06996,-0.71866,1
NP00805,0.82785,1
NP06921,0.27762,1
NP06419,-0.59397,1
NP02694,0.3756,1
NP06307,0.85973,1
NP06406,-0.673,1
NP05169,0.43112,1
NP05236,-0.47268,1
NP05768,0.71907,1
NP06636,1.5247,1
NP08573,0.79215,1
NP08547,-0.86628,1
NP11283,-0.57573,1
NP08606,0.52245,1
NP08081,1.83656,1
NP04273,0.49001,1
NP09580,-0.07871,1
NP01484,-0.01135,1
NP01249,-0.65317,1
NP09891,0.73943,1
NP07407,0.38633,1
NP04362,-0.11437,1
NP05197,-0.20083,1
NP06313,-0.33799,1
NP00714,-0.95092,1
NP07718,-0.60396,1
NP02640,3.92829,1
NP08455,2.77048,1
NP08580,-0.79726,1
NP09912,0.08264,1
NP10736,2.02034,1
NP08878,1.79868,1
NP06311,0.40848,1
NP07012,1.35611,1
NP08430,2.34512,1
NP10370,2.43277,1
NP02602,0.76227,1
NP02971,-0.05143,1
NP02108,-0.79784,1
NP06879,-0.98172,1
NP01248,-0.52881,1
NP11334,-0.26508,1
NP04384,-0.12175,1
NP05921,2.4139,1
NP02026,-0.54834,1
NP04052,1.9742,1
NP10757,0.45182,1
NP00032,-0.53724,1
NP06350,0.35726,1
NP04300,-0.8518,1
NP07879,0.13127,1
NP07628,1.59726,1
NP10725,0.21715,1
NP04981,-0.74078,1
NP07459,0.70127,1
NP04344,-0.18024,1
NP00953,1.29866,1
NP06977,1.52223,1
NP01426,1.6632,1
NP04701,-0.85078,1
NP07826,0.13276,1
NP06985,0.4057,1
NP05220,-0.28428,1
NP08261,0.2578,1
NP07074,1.30667,1
NP02467,3.63708,1
NP04788,-0.21484,1
NP06026,1.49369,1
NP07663,0.92023,1
NP05437,1.13476,1
NP07412,0.40594,1
NP11344,-0.88415,1
NP03637,0.4168,1
NP04728,-0.99237,1
NP07812,-1.13193,1
NP05024,-0.22679,1
NP01709,1.13171,1
NP11285,-0.61621,1
NP07339,0.40843,1
NP11277,-1.3905,1
NP07899,-0.34895,1
NP07409,0.09412,1
NP07545,-1.04417,1
NP06924,0.46377,1
NP07075,1.50774,1
NP02817,1.48338,1
NP02939,-0.38904,1
NP01022,1.01362,1
NP06306,-0.32848,1
NP06666,0.31814,1
NP06871,1.02298,1
NP08549,-0.81508,1
NP06244,0.08777,1
NP01990,1.14482,1
NP01191,-1.23689,1
NP01499,-1.1805,1
NP02442,0.63698,1
NP05191,0.94306,1
NP01742,-1.22397,1
NP06910,0.0318,1
NP06710,0.49058,1
NP04686,1.99458,1
NP07666,-0.18677,1
NP10291,0.56612,1
NP08767,1.85619,1
NP07348,0.96981,1
NP07474,0.28701,1
NP06622,-1.41407,1
NP04635,-1.14313,1
NP10080,0.93013,1
NP03078,-0.58393,1
NP02599,-0.59452,1
NP06785,-0.43681,1
NP01571,1.18103,1
NP01568,0.05508,1
NP05802,-0.89756,1
NP08617,1.70804,1
NP04231,-0.27156,1
NP04884,0.95195,1
NP02940,-0.50313,1
NP01777,0.51111,1
NP05394,-0.07141,1
NP02547,-0.29337,1
NP07926,-0.36657,1
NP07909,-0.41868,1
NP09535,-0.36083,1
NP00792,-0.87219,1
NP01299,2.1343,1
NP11401,-0.67296,1
NP06352,-0.54887,1
NP03786,-0.16803,1
NP06901,0.25515,1
NP11047,1.99739,1
NP09986,1.05384,1
NP08988,-0.44208,1
NP09933,0.70818,1
NP06304,-0.25735,1
NP07275,-0.44309,1
NP01865,-0.11851,1
NP06569,0.4807,1
NP02884,0.15337,1
NP00963,-0.58464,1
NP07179,-0.11004,1
NP09336,0.30698,1
NP10752,0.0012,1
NP04715,0.35606,1
NP09439,0.38525,1
NP01359,-1.21202,1
NP07224,-1.14213,1
NP07167,-1.38368,1
NP05478,1.56108,1
NP04711,1.46495,1
NP09658,-0.29889,1
NP02007,-0.10996,1
NP04352,-0.5055,1
NP05470,-1.32446,1
NP01290,-0.12369,1
NP02074,-0.55576,1
NP01735,0.26815,1
NP11305,-0.8071,1
NP07495,-0.89815,1
NP10593,-1.06665,1
NP03840,1.71848,1
NP00002,0.56586,1
NP10305,-0.70731,1
NP10274,-0.29646,1
NP05164,-0.27989,1
NP07609,0.6146,1
NP11303,-0.48224,1
NP09756,-0.44748,1
NP02692,1.32293,1
NP02701,0.93215,1
NP04768,0.28312,1
NP09527,0.43389,1
NP08706,2.4207,1
NP08540,-0.53656,1
NP00936,-1.0355,1
NP05697,-0.42204,1
NP00648,3.08203,1
NP11033,1.51648,1
NP06167,-0.703,1
NP08769,2.06603,1
NP04403,0.57199,1
NP06568,-0.53686,1
NP01734,1.32477,1
NP10596,-0.8801,1
NP04653,0.70331,1
NP05247,-0.01355,1
NP05117,-0.78997,1
NP00023,-0.33861,1
NP06906,-0.08669,1
NP03639,1.07713,1
NP09868,-0.12204,1
NP01674,1.03223,1
NP11020,-0.19735,1
NP02603,-0.4866,1
NP07633,-0.95143,1
NP08511,-0.36295,1
NP07054,-0.07201,1
NP07643,0.80918,1
NP11179,-0.90764,1
NP01673,1.89826,1
NP06966,0.80237,1
NP07418,1.14224,1
NP09936,2.77438,1
NP04770,1.68953,1
NP09132,-0.1032,1
NP08375,1.19175,1
NP01754,-0.75836,1
NP08312,1.9961,1
NP07670,-0.12146,1
NP01618,1.70641,1
NP06591,1.61867,1
NP02843,2.36437,1
NP02646,0.77841,1
NP06872,0.17726,1
NP08429,-0.63664,1
NP04293,0.04128,1
NP02027,-0.97698,1
NP07794,0.26307,1
NP07491,-0.51891,1
NP06866,-0.02766,1
NP07941,2.95619,1
NP10923,0.74877,1
NP07443,-0.66972,1
NP07634,0.68231,1
NP01455,1.60463,1
NP10719,1.42348,1
NP00927,0.26078,1
NP10664,-0.23867,1
NP09364,1.34685,1
NP06632,-0.63571,1
NP05107,0.51003,1
NP05858,1.22322,1
NP04088,-0.14768,1
NP07667,0.44783,1
NP03469,0.32345,1
NP05651,-0.26088,1
NP09797,-0.56618,1
NP03273,0.01222,1
NP01808,1.12036,1
NP07331,-0.35645,1
NP05131,0.20188,1
NP01851,-0.05287,1
NP08997,0.06101,1
NP09782,-1.3661,1
NP00713,2.00274,1
NP08201,-1.21354,1
NP07511,0.42295,1
NP07051,-0.46994,1
NP09843,0.5875,1
NP01301,0.21548,1
NP07261,1.946,1
NP01252,-0.64333,1
NP10814,-0.73482,1
NP05401,1.7027,1
NP05188,-0.91975,1
NP10688,-0.43111,1
NP07238,-0.8633,1
NP03785,-1.47342,1
NP06943,0.96716,1
NP05275,1.22649,1
NP03782,-0.86038,1
NP05179,0.75964,1
NP04067,2.26565,1
NP07362,-0.54248,1
NP00912,0.74565,1
NP03507,2.78735,1
NP04632,-0.36904,1
NP01046,0.74831,1
NP10089,-1.27661,1
NP09045,-1.33643,1
NP01170,2.23799,1
NP02967,-0.09247,1
NP01397,1.96568,1
NP00067,0.82193,1
NP09396,1.55745,1
NP06122,0.09997,1
NP06750,-0.20008,1
NP04975,-0.07968,1
NP01480,-0.08789,1
NP03477,2.68517,1
NP06968,0.57651,1
NP06305,-0.85473,1
NP05151,-1.19755,1
NP06646,-1.00427,1
NP07592,2.52786,1
NP10836,-0.19113,1
NP10655,0.51942,1
NP10811,-0.17413,1
NP11290,-0.70496,1
NP08434,-0.75834,1
NP01225,3.27414,1
NP09849,-0.0566,1
NP03521,3.56943,1
NP04836,0.20997,1
NP04757,-1.38211,1
NP05800,0.24285,1
NP06140,3.72295,1
NP00578,-0.70525,1
NP02794,2.62688,1
NP01730,-0.65224,1
NP06089,1.38805,1
NP08299,2.53059,1
NP11313,-0.5874,1
NP02909,0.73952,1
NP07951,0.40299,1
NP08778,1.2773,1
NP00899,1.76411,1
NP11107,-0.66923,1
NP01298,1.07244,1
NP03495,0.48691,1
NP05812,0.60576,1
NP01756,0.37918,1
NP00790,0.85933,1
NP11255,-0.39906,1
NP04412,0.06911,1
NP03780,0.1013,1
NP06372,-0.10275,1
NP03668,3.13584,1
NP09711,0.04986,1
NP10371,-0.15899,1
NP06093,2.10345,1
NP06692,-0.25825,1
NP09506,1.54517,1
NP07891,0.83013,1
NP09358,-1.23696,1
NP05226,1.13378,1
NP09346,0.40025,1
NP01622,-0.81137,1
NP05957,0.86021,1
NP05059,-0.89157,1
NP10652,1.55691,1
NP11150,-0.66602,1
NP01293,-0.9438,1
NP02527,4.01411,1
NP01519,-0.09294,1
NP07284,2.04066,1
NP04459,-0.92477,1
NP04693,-0.78967,1
NP03479,3.80962,1
NP02862,0.32179,1
NP00755,0.52407,1
NP07795,-0.61566,1
NP08588,-0.03036,1
NP09316,-0.48156,1
NP06331,-0.51453,1
NP06334,2.0081,1
NP04241,-0.46946,1
NP05126,-0.89771,1
NP01257,0.43799,1
NP05476,0.88873,1
NP11325,-0.47882,1
NP05685,0.3808,1
NP06421,0.41348,1
NP10632,-0.43474,1
NP08234,0.57449,1
NP00816,1.77647,1
NP09425,0.90498,1
NP04226,1.45224,1
NP05118,-0.80067,1
NP06833,-0.37714,1
NP02512,-0.319,1
NP07204,0.77816,1
NP07097,-0.64307,1
NP03243,0.72854,1
NP07647,1.14288,1
NP02151,0.22458,1
NP05505,-1.15218,1
NP09430,-0.53266,1
NP08550,-0.87452,1
NP05710,-0.86443,1
NP04627,-1.1647,1
NP05857,-0.22791,1
NP02798,1.34811,1
NP01463,0.76184,1
NP08440,2.02223,1
NP05125,-0.83503,1
NP02516,0.1649,1
NP08488,2.56053,1
NP07435,1.29447,1
NP05161,-1.32738,1
NP01753,-0.66656,1
NP07386,-0.30214,1
NP01780,-0.07112,1
NP02795,2.91108,1
NP06822,-0.38458,1
NP03585,1.4761,1
NP01787,0.20351,1
NP09754,-1.02664,1
NP10353,-1.1492,1
NP06051,0.85404,1
NP07544,-0.90083,1
NP02590,-0.16601,1
NP08653,0.447,1
NP07126,1.41439,1
NP05953,1.10924,1
NP09299,0.87886,1
NP05755,1.10189,1
NP04443,0.69701,1
NP02567,-0.49945,1
NP01899,-0.95288,1
NP06697,0.51234,1
NP02899,1.67927,1
NP11102,-1.03634,1
NP08577,0.04822,1
NP05163,-0.58988,1
NP07254,-0.84607,1
NP01737,1.31771,1
NP06997,-0.03198,1
NP08773,1.50816,1
NP04758,-1.03149,1
NP06993,0.40909,1
NP00915,2.08172,1
NP09273,-0.25613,1
NP02146,-0.84851,1
NP04386,-0.24319,1
NP01766,-1.08335,1
NP09159,-0.89756,1
NP09213,0.04567,1
NP01354,0.24488,1
NP07938,-0.93204,1
NP04053,1.8832,1
NP01335,-0.44769,1
NP08478,1.3843,1
NP06594,2.49373,1
NP04031,-1.29421,1
NP02947,0.22982,1
NP10278,-0.63096,1
NP01146,1.42105,1
NP06417,-0.69682,1
NP01304,0.15024,1
NP01346,-0.20427,1
NP06649,-0.24041,1
NP07354,1.77421,1
NP04997,-0.10969,1
NP04093,-1.22741,1
NP07814,-0.38835,1
NP01885,1.66554,1
NP00806,0.92132,1
NP00865,0.31054,1
NP09881,0.51403,1
NP09311,1.43987,1
NP02017,-0.12511,1
NP08581,-0.61176,1
NP09916,0.30076,1
NP06427,-0.73117,1
NP00053,0.53213,1
NP09298,-0.32658,1
NP09909,-0.67325,1
NP09305,-0.59536,1
NP00055,-0.7863,1
NP07581,0.91503,1
NP04791,-0.3086,1
NP10722,0.87605,1
NP01206,2.92968,1
NP10091,-0.30898,1
NP09288,0.96383,1
NP07572,1.01643,1
NP07044,-0.59792,1
NP05097,0.16629,1
NP02172,0.80338,1
NP05452,-1.1055,1
NP07391,-0.72878,1
NP01524,0.23849,1
NP06691,0.34998,1
NP06044,0.45987,1
NP05496,1.24111,1
NP09313,0.77846,1
NP06410,0.38763,1
NP07468,0.9432,1
NP00035,-1.04212,1
NP05891,1.16734,1
NP05940,3.67694,1
NP06905,1.73546,1
NP09733,0.22669,1
NP06576,0.36385,1
NP05103,-0.45484,1
NP08976,-0.14215,1
NP05219,-0.1067,1
NP03724,-0.19193,1
NP07903,-0.59239,1
NP03808,-0.53324,1
NP09491,1.50733,1
NP08146,2.27775,1
NP00036,-0.20322,1
NP05199,0.57864,1
NP03163,4.5268,1
NP04650,-0.36072,1
NP11008,-0.30338,1
NP07003,1.27743,1
NP00924,1.29807,1
NP05839,1.60319,1
NP05204,0.42807,1
NP07579,0.71209,1
NP09785,-0.08616,1
NP09420,0.22352,1
NP07631,2.07932,1
NP04964,-0.88153,1
NP07116,1.97865,1
NP08515,1.15109,1
NP08956,1.76513,1
NP02519,-0.53662,1
NP02016,-0.76255,1
NP10717,1.0234,1
NP10733,0.30913,1
NP07380,1.78088,1
NP07165,1.08787,1
NP02588,-1.10828,1
NP07446,0.5887,1
NP05203,1.35393,1
NP06302,0.08906,1
NP02544,-0.21848,1
NP05885,0.24322,1
NP07255,0.46004,1
NP06984,-1.24251,1
NP06059,-0.60716,1
NP06835,-0.02588,1
NP08604,0.27073,1
NP09164,0.12799,1
NP11108,-0.24388,1
NP05096,0.27201,1
NP04406,0.323,1
NP05890,1.4744,1
NP07464,-1.14699,1
NP06418,0.78388,1
NP08246,0.19234,1
NP04291,-0.27356,1
NP07463,2.8005,1
NP08426,2.55747,1
NP07447,2.95636,1
NP07562,-0.48442,1
NP07080,0.14263,1
NP11340,-1.08165,1
NP01384,-0.98685,1
NP06184,1.96546,1
NP08799,2.13973,1
NP09363,-0.0589,1
NP10995,0.78095,1
NP02542,2.25251,1
NP09790,1.814,1
NP06660,0.53072,1
NP04630,-0.28613,1
NP05227,1.23333,1
NP08585,0.85988,1
NP07536,0.97573,1
NP05264,-0.45952,1
NP01550,-0.99126,1
NP02268,-1.14616,1
NP03567,2.30651,1
NP07927,-0.86422,1
NP10821,-0.47291,1
NP11378,-0.95832,1
NP01970,-0.73273,1
NP09878,-0.56685,1
NP09055,0.1439,1
NP00501,-0.22753,1
NP09046,-0.99616,1
NP05709,0.80618,1
NP07637,0.25782,1
NP04702,-1.20048,1
NP04737,-1.22021,1
NP04841,-0.00897,1
NP06128,-1.15715,1
NP05852,2.03538,1
NP01900,-0.19862,1
NP06994,-1.26597,1
NP04186,2.0119,1
NP01527,0.57279,1
NP01909,0.61367,1
NP07415,1.81428,1
NP06792,-0.84886,1
NP10974,2.09564,1
NP07583,-0.30066,1
NP07371,-0.6399,1
NP01477,-0.59156,1
NP05189,0.7055,1
NP04808,-1.07833,1
NP06991,1.58691,1
NP07485,-0.82235,1
NP10277,-0.77194,1
NP08602,0.38048,1
NP09874,-0.46253,1
NP06988,0.00248,1
NP06963,0.31575,1
NP04290,0.10999,1
NP05529,1.14197,1
NP01800,0.6835,1
NP02465,1.66403,1
NP06689,0.40932,1
NP05538,0.08,1
NP06810,-0.81981,1
NP04840,-0.02451,1
NP01004,-1.14085,1
NP04227,1.04514,1
NP08698,2.09023,1
NP10275,-0.78151,1
NP02941,0.23308,1
NP02799,1.96746,1
NP10758,0.37417,1
NP06864,0.18279,1
NP01531,-0.22728,1
NP03465,1.16429,1
NP07151,-0.11794,1
NP08520,0.11683,1
NP06719,-0.75462,1
NP01919,1.07216,1
NP07436,-0.59088,1
NP07010,0.37215,1
NP07259,1.53022,1
NP06892,1.80133,1
NP05664,0.30482,1
NP06894,2.35385,1
NP01306,2.43779,1
NP06720,-0.21328,1
NP06837,-0.42459,1
NP08806,1.77761,1
NP01749,-0.47128,1
NP11205,-0.88747,1
NP09880,0.6476,1
NP05123,-0.03853,1
NP10933,1.18478,1
NP05354,-0.70443,1
NP01223,4.01164,1
NP01138,0.66617,1
NP05154,-0.4154,1
NP08526,-0.36082,1
NP09667,0.28366,1
NP06118,1.00022,1
NP05742,-0.37489,1
NP06677,-0.21618,1
NP11286,-1.13243,1
NP06301,-0.28901,1
NP04868,0.68429,1
NP01195,1.35503,1
NP01284,1.29387,1
NP03373,-0.58073,1
NP03428,2.52815,1
NP04640,-0.16744,1
NP02258,1.30034,1
NP01255,0.30489,1
NP07554,-1.1768,1
NP05090,0.47484,1
NP07573,0.62721,1
NP08244,-1.11424,1
NP09586,1.80378,1
NP11235,-0.14673,1
NP07365,3.52199,1
NP01727,0.22635,1
NP03041,-0.45112,1
NP02492,-0.69445,1
NP01748,-0.04588,1
NP07444,-0.78333,1
NP04679,0.71847,1
NP07252,0.43052,1
NP07322,1.02944,1
NP01651,0.77034,1
NP02102,-0.20782,1
NP07382,-0.02171,1
NP04157,-0.38216,1
NP05537,0.03718,1
NP05939,0.69588,1
NP09635,-0.58379,1
NP07011,1.72206,1
NP04746,-0.09275,1
NP01324,-0.02653,1
NP09694,-0.35834,1
NP08579,0.22319,1
NP01245,-0.38086,1
NP00064,-1.05833,1
NP09599,-0.23602,1
NP00786,-1.20854,1
NP09955,-0.9434,1
NP09419,-0.65877,1
NP11297,-0.76849,1
NP08659,-0.2338,1
NP04759,-0.03342,1
NP02928,-0.21266,1
NP06187,2.80414,1
NP07249,0.18677,1
NP01211,-0.0033,1
NP00028,-1.11793,1
NP04778,1.08233,1
NP11356,-1.09001,1
NP10734,-0.84005,1
NP07725,1.02319,1
NP06332,0.42393,1
NP09165,-1.20447,1
NP05922,-1.00609,1
NP02270,-1.24378,1
NP08051,2.5854,1
NP02531,0.3482,1
NP07551,-0.9195,1
NP06347,-0.81715,1
NP06114,-1.49806,1
NP06967,0.89172,1
NP06952,1.25799,1
NP05468,-0.40775,1
NP06353,-0.49958,1
NP04665,0.08935,1
NP10778,-0.00664,1
NP09418,-0.33061,1
NP01833,0.40794,1
NP07912,-1.41724,1
NP04437,0.56002,1
NP06830,-0.37878,1
NP10703,0.92016,1
NP07278,2.70577,1
NP10782,1.47171,1
NP11066,-1.0336,1
NP01282,3.46149,1
NP07559,-0.56543,1
NP04690,-0.90581,1
NP07966,-0.46516,1
NP03545,0.53498,1
NP05174,0.5271,1
NP04915,-0.9296,1
NP08009,-0.13707,1
NP01501,-0.58027,1
NP10658,0.44449,1
NP01803,0.07944,1
NP01675,2.21285,1
NP01773,0.57553,1
NP10629,2.77749,1
NP07403,-1.23075,1
NP00045,0.51809,1
NP07590,2.7968,1
NP10820,-0.06906,1
NP06916,0.85568,1
NP02370,0.77096,1
NP00030,-0.34563,1
NP05094,1.41569,1
NP02705,0.79762,1
NP09876,0.71262,1
NP01655,1.07841,1
NP10801,0.90896,1
NP11368,-1.4932,1
NP04769,0.88577,1
NP06623,-1.24762,1
NP09786,-1.14787,1
NP04447,-0.54449,1
NP03783,-1.18939,1
NP08632,0.48864,1
NP04826,-1.1969,1
NP07067,2.94552,1
NP07123,-0.3569,1
NP01828,0.76623,1
NP10797,-1.14405,1
NP06831,-0.10454,1
NP02828,1.50628,1
NP09348,1.13392,1
NP02809,0.72855,1
NP02525,3.02075,1
NP04922,-0.92785,1
NP00889,2.16591,1
NP11361,-0.8787,1
NP04306,-0.33679,1
NP09885,-1.05542,1
NP05937,0.49875,1
NP01883,-0.4705,1
NP04731,1.47072,1
NP10649,1.96885,1
NP11370,-0.39934,1
NP01013,1.30061,1
NP00866,0.03678,1
NP05267,2.80815,1
NP03801,-0.49046,1
NP06346,-0.61574,1
NP09261,-0.91464,1
NP02578,-0.89892,1
NP06426,0.07557,1
NP09795,-0.64921,1
NP06234,-0.24654,1
NP10348,0.44099,1
NP07400,-0.63932,1
NP04879,0.07085,1
NP04371,-0.68001,1
NP07646,0.75877,1
NP04039,2.86696,1
NP03763,-0.2421,1
NP05683,0.77457,1
NP04303,-1.19746,1
NP05073,-0.22453,1
NP09133,-0.43949,1
NP09042,-0.81285,1
NP02010,0.64203,1
NP06873,-0.28368,1
NP06593,0.1323,1
NP08671,-0.97734,1
NP04920,-0.28093,1
NP09041,-0.52337,1
NP09592,1.40059,1
NP03644,2.06506,1
NP09069,-0.01208,1
NP07935,1.52532,1
NP05663,4.09487,1
NP05893,0.41889,1
NP01822,0.25473,1
NP07561,-1.09149,1
NP07807,-0.92594,1
NP06559,-0.0531,1
NP06934,-0.61813,1
NP05791,-0.50659,1
NP06207,1.69125,1
NP05666,0.18628,1
NP07406,1.1622,1
NP01813,0.41371,1
NP09044,-1.20562,1
NP08271,2.565,1
NP04229,0.64501,1
NP05198,1.51581,1
NP07318,-0.43236,1
NP10735,-0.80756,1
NP09662,0.63652,1
NP07342,0.45641,1
NP07153,0.11223,1
NP07134,0.4509,1
NP05181,-0.07713,1
NP01186,1.42302,1
NP08248,-1.11503,1
NP02917,0.48344,1
NP04646,-0.41056,1
NP07467,1.07498,1
NP07096,-0.02678,1
NP11064,-0.93718,1
NP03761,0.09946,1
NP07155,1.07053,1
NP06909,0.34598,1
NP08846,0.97692,1
NP04940,-0.55606,1
NP03800,1.69272,1
NP08593,1.12242,1
NP02943,1.60179,1
NP02587,-1.43456,1
NP06657,1.46369,1
NP09845,-0.73324,1
NP09888,0.94617,1
NP11399,-0.00222,1
NP07335,-0.73428,1
NP01820,0.19325,1
NP05185,0.57338,1
NP09901,3.37041,1
NP09899,0.56937,1
NP07177,0.22973,1
NP07968,0.01052,1
NP03028,-1.00006,1
NP11069,0.28029,1
NP07138,2.45431,1
NP09927,-0.04662,1
NP06880,0.01704,1
NP02061,1.68756,1
NP07955,-0.46266,1
NP02234,0.48441,1
NP04032,-0.35331,1
NP03458,1.84896,1
NP03805,-0.73261,1
NP07021,0.67888,1
NP07937,-0.26507,1
NP02162,-0.29207,1
NP01817,0.1536,1
NP09350,-0.33637,1
NP07077,1.16692,1
NP11323,-0.83432,1
NP04783,-1.17804,1
NP04803,0.83979,1
NP06923,2.60472,1
NP04694,0.6943,1
NP01905,-0.97051,1
NP07102,1.43907,1
NP04220,0.57842,1
NP06794,-0.82416,1
NP06193,-0.83662,1
NP11352,-1.29445,1
NP07659,0.83374,1
NP07217,1.34016,1
NP06221,-0.78819,1
NP02644,1.63435,1
NP04807,0.74764,1
NP08519,0.51598,1
NP07423,0.02071,1
NP03854,0.21816,1
NP05739,-0.10543,1
NP07825,1.04468,1
NP06922,0.47055,1
NP11149,-1.14337,1
NP07969,1.73971,1
NP03476,-0.02888,1
NP11398,-0.44298,1
NP06078,1.45687,1
NP05764,1.02223,1
NP00850,0.14169,1
NP03810,-0.77011,1
NP07095,-0.34348,1
NP05540,-0.20435,1
NP05514,-0.03737,1
NP06895,2.0864,1
NP10723,0.76376,1
NP09536,-0.69095,1
NP00776,-1.16056,1
NP03795,-1.07199,1
NP09906,0.1491,1
NP11106,-0.00563,1
NP05789,-1.06801,1
NP08721,2.14167,1
NP10756,-0.06449,1
NP02949,-0.54801,1
NP08551,-0.80003,1
NP11076,1.65233,1
NP06084,1.01417,1
NP04661,-1.40406,1
NP06696,-0.58209,1
NP07706,0.47807,1
NP09301,2.76322,1
NP05130,-0.66245,1
NP07932,0.52244,1
NP05743,-0.64761,1
NP07455,-0.37699,1
NP10630,-0.66713,1
NP04767,0.44514,1
NP04424,-0.29525,1
NP09415,-0.16537,1
NP05023,-0.27764,1
NP06998,0.80411,1
NP01307,-0.74789,1
NP08712,0.77058,1
NP11360,-1.23908,1
NP05225,2.10313,1
NP07337,1.24211,1
NP01339,-0.85153,1
NP11366,0.34417,1
NP06570,0.53543,1
NP08080,2.10104,1
NP04210,-1.16019,1
NP01536,0.93115,1
NP06072,0.65551,1
NP05037,-1.00836,1
NP07292,-0.9549,1
NP07808,0.44202,1
NP02911,-0.47774,1
NP06400,0.56825,1
NP04286,0.28714,1
NP11078,-0.37248,1
NP11251,-0.59572,1
NP06545,0.10971,1
NP09337,-0.56891,1
NP07166,-0.91795,1
NP07429,1.09019,1
NP06898,-0.35765,1
NP07272,1.53366,1
NP03716,-0.47058,1
NP07236,-1.27915,1
NP01400,1.12478,1
NP06964,0.96697,1
NP06749,-0.1742,1
NP04811,-1.27916,1
NP04871,-0.70799,1
NP05088,0.57232,1
NP09695,-0.57896,1
NP07591,-0.24824,1
NP07242,0.87151,1
NP07679,0.24529,1
NP05172,0.15173,1
NP04180,1.5721,1
NP10812,0.39131,1
NP06711,-1.16194,1
NP05166,-0.46216,1
NP04870,0.07163,1
NP09204,0.46057,1
NP09659,0.60068,1
NP05202,-0.5166,1
NP00048,-0.55004,1
NP07546,-0.28407,1
NP01832,1.6419,1
NP00037,-0.93281,1
NP05034,0.28341,1
NP08700,2.15825,1
NP07017,-0.29605,1
NP03208,2.85228,1
NP03601,-0.18404,1
NP03600,-0.24509,1
NP06150,-0.59459,1
NP01244,-0.63981,1
NP09110,0.40366,1
NP01724,0.77581,1
NP09018,-0.47074,1
NP00759,-0.66158,1
NP10994,2.0063,1
NP03491,0.6208,1
NP02643,1.89942,1
NP06920,1.47517,1
NP02813,1.27677,1
NP09675,-0.50865,1
NP08186,1.83785,1
NP09661,-0.31816,1
NP06409,-0.11632,1
NP10955,0.15116,1
NP07000,-0.5424,1
NP03950,-0.56526,1
NP06296,0.79915,1
NP09593,1.14959,1
NP07076,2.72754,1
NP04651,-0.66555,1
NP05395,0.73918,1
NP09053,-0.935,1
NP01746,-0.76166,1
NP09714,0.2301,1
NP03828,2.00942,1
NP04274,-0.85446,1
NP04230,-0.69454,1
NP08949,1.20438,1
NP05159,0.35654,1
NP09040,-1.33553,1
NP02109,0.71241,1
NP04662,-0.30704,1
NP01801,0.86051,1
NP00905,-0.47622,1
NP08575,-1.35363,1
NP07596,0.85915,1
NP08465,2.88238,1
NP08609,1.03449,1
NP01678,-1.14555,1
NP09003,-1.13662,1
NP06154,-1.21043,1
NP00784,1.57523,1
NP05724,-0.92426,1
NP08959,0.76189,1
NP00060,-0.94177,1
NP03480,3.38346,1
NP05036,1.60976,1
NP08679,-0.4647,1
NP02539,2.83764,1
NP09776,1.23923,1
NP05522,-0.77554,1
NP07490,-0.37528,1
NP09798,-0.98142,1
NP04657,-0.70867,1
NP02938,0.15738,1
NP02056,-0.3442,1
NP07936,0.20867,1
NP05177,0.83822,1
NP05531,0.07266,1
NP04794,-0.00719,1
NP02447,-0.34087,1
NP05116,-1.10061,1
NP06949,1.45209,1
NP04339,0.35261,1
NP02591,-0.08393,1
NP01862,-0.00657,1
NP04631,-0.329,1
NP06009,4.30762,1
NP07160,-0.38626,1
NP09758,-0.73039,1
NP01518,-0.42655,1
NP11304,-0.67844,1
NP02691,0.70382,1
NP09929,0.17585,1
NP07013,2.18232,1
NP03777,-0.19344,1
NP00901,1.13605,1
NP06728,-0.02404,1
NP07809,0.36359,1
NP05687,0.56325,1
NP04200,-1.16656,1
NP09106,-1.27158,1
NP06707,1.27881,1
NP03587,0.64197,1
NP02972,-0.29056,1
NP04949,-1.21046,1
NP00894,0.55471,1
NP11293,0.2448,1
NP01891,-0.66115,1
NP01968,-0.24184,1
NP06844,0.49629,1
NP03887,1.09882,1
NP07578,0.57789,1
NP01924,1.42862,1
NP04279,0.48379,1
NP10788,0.21703,1
NP07550,-0.68993,1
NP09414,1.45004,1
NP09440,-0.64319,1
NP09285,0.06766,1
NP04649,2.55117,1
NP09904,-0.44577,1
NP01077,-1.30945,1
NP06754,-1.23133,1
NP00710,0.16044,1
NP02003,-1.30365,1
NP00768,0.22979,1
NP08906,2.28391,1
NP02924,0.61797,1
NP10832,-0.96532,1
NP07137,1.43062,1
NP05534,0.09372,1
NP07640,-0.09325,1
NP00817,-0.80073,1
NP06889,-0.20833,1
NP08461,0.2942,1
NP06551,2.03001,1
NP08512,-0.43598,1
NP03756,2.06873,1
