,Calculate_mw,Calculate_charge,y
Neg_1550,-0.4049,-0.8177,0
Neg_2158,1.28036,0.86242,0
Neg_2197,1.25189,0.32331,0
Neg_2274,1.75565,-0.15486,0
Neg_2679,0.9952,1.40624,0
Neg_1439,1.6076,1.09889,0
Neg_2281,1.37857,0.92442,0
Neg_2841,-0.66711,0.30683,0
Neg_2266,0.42168,-0.49569,0
Neg_571,1.21619,0.29166,0
Neg_1009,0.38647,0.54303,0
Neg_1655,0.13544,0.24588,0
Neg_1487,-0.848,0.28826,0
Neg_28,2.00451,-1.75755,0
Neg_2509,0.7663,0.0306,0
Neg_2175,-0.15809,1.42089,0
Neg_2232,1.67924,-0.27388,0
Neg_201,-1.09739,0.59352,0
Neg_1333,1.38109,0.61209,0
Neg_2778,-0.26951,0.25347,0
Neg_1704,0.64444,1.37878,0
Neg_2156,-0.1436,0.05336,0
Neg_1706,-0.16209,0.01046,0
Neg_143,1.22268,0.2914,0
Neg_2595,-0.22232,-0.81822,0
Neg_166,1.04666,-0.21502,0
Neg_2209,-0.46485,-0.27675,0
Neg_1608,1.4122,1.54383,0
Neg_1581,1.72833,2.12088,0
Neg_1609,1.82517,-1.32228,0
Neg_865,0.65964,-0.22653,0
Neg_666,1.42028,1.32855,0
Neg_1267,-0.56796,0.28904,0
Neg_639,0.32716,0.28878,0
Neg_1590,0.79281,0.83757,0
Neg_1701,-0.79734,-1.00054,0
Neg_1093,0.22695,0.83051,0
Neg_752,0.72683,-0.25138,0
Neg_1210,-0.44578,0.04447,0
Neg_2603,1.28482,-2.59094,0
Neg_463,-0.74588,0.78604,0
Neg_972,0.94035,0.8462,0
Neg_1224,-1.14348,0.28041,0
Neg_1027,1.82911,2.14206,0
Neg_2430,0.54421,0.01805,0
Neg_282,1.75362,0.82946,0
Neg_421,0.91852,-0.20665,0
Neg_986,1.54524,1.54567,0
Neg_1349,1.56191,-1.67071,0
Neg_495,-0.62592,0.28852,0
Neg_2223,-0.65725,-0.24249,0
Neg_2245,-0.21861,1.27336,0
Neg_522,1.83168,-2.0445,0
Neg_490,1.9662,3.1753,0
Neg_153,1.96884,0.25608,0
Neg_1916,0.00824,-0.78265,0
Neg_2569,1.87317,0.30814,0
Neg_1724,-0.2945,0.01962,0
Neg_220,-0.37987,0.33272,0
Neg_573,-1.20418,-0.24249,0
Neg_2008,1.87902,0.41146,0
Neg_2076,0.21358,0.77689,0
Neg_1440,0.44666,-0.68691,0
Neg_1258,1.70107,-0.56527,0
Neg_2009,-0.02903,0.26445,0
Neg_486,-0.17231,-0.23333,0
Neg_555,1.6557,-1.0076,0
Neg_232,-1.10663,0.28093,0
Neg_1407,0.60161,-0.68586,0
Neg_637,-0.74626,0.52394,0
Neg_2372,-0.80582,-0.73922,0
Neg_338,2.06468,1.6401,0
Neg_192,1.1356,-0.4868,0
Neg_1926,0.48916,-1.30423,0
Neg_1337,0.66681,-0.52996,0
Neg_2531,0.3053,-1.52344,0
Neg_765,1.32034,-1.09654,0
Neg_98,-0.53899,-0.23438,0
Neg_2026,1.86631,-0.5059,0
Neg_1650,1.84946,-1.9587,0
Neg_386,1.22168,1.1771,0
Neg_14,1.54093,0.30735,0
Neg_1660,0.50724,-4.1557,0
Neg_2005,-0.29358,-0.52054,0
Neg_2292,0.42925,-0.23202,0
Neg_117,0.49987,1.04657,0
Neg_424,-0.06993,0.02772,0
Neg_2444,1.89862,3.42354,0
Neg_1668,0.92735,-1.12401,0
Neg_1025,0.42198,0.5773,0
Neg_164,-0.06101,-0.76512,0
Neg_2016,2.06308,1.88676,0
Neg_2102,0.60087,1.6414,0
Neg_247,-0.32055,1.06541,0
Neg_488,-0.06559,-0.21659,0
Neg_679,0.44734,-0.75544,0
Neg_818,-0.83648,-0.21633,0
Neg_2499,0.19609,2.66025,0
Neg_1976,0.69546,-0.2349,0
Neg_2906,0.24191,-0.51296,0
Neg_1983,-0.58971,0.01883,0
Neg_2100,2.19293,0.29898,0
Neg_2451,0.11992,-0.71333,0
Neg_888,0.58052,1.09026,0
Neg_402,1.97004,0.22652,0
Neg_569,0.22527,-1.18495,0
Neg_1480,0.2138,0.07873,0
Neg_2632,2.22586,1.69503,0
Neg_1799,1.92254,-0.65944,0
Neg_1198,1.83327,-2.31445,0
Neg_105,-0.93561,0.02772,0
Neg_536,-0.71361,0.01726,0
Neg_382,-0.14879,1.58804,0
Neg_2073,-0.21146,0.5501,0
Neg_530,0.61241,1.05704,0
Neg_1566,-0.84803,0.28093,0
Neg_1996,-0.39267,0.7863,0
Neg_827,-0.69386,0.60241,0
Neg_800,1.68208,-0.93724,0
Neg_1849,0.21446,1.58752,0
Neg_6,-0.23293,-0.24196,0
Neg_174,1.05873,1.19934,0
Neg_2072,-0.57618,-0.21607,0
Neg_1934,-0.20629,2.11198,0
Neg_615,-0.66318,-0.57469,0
Neg_425,1.68121,-0.01465,0
Neg_1646,0.42011,0.28146,0
Neg_738,-1.01369,0.80383,0
Neg_1286,-0.72938,0.54277,0
Neg_963,0.67329,-1.53207,0
Neg_2190,-0.08959,0.04708,0
Neg_212,1.33398,-0.53702,0
Neg_730,0.80217,-0.7115,0
Neg_319,0.94121,0.10489,0
Neg_1401,1.23651,1.31548,0
Neg_1035,0.64645,-0.19043,0
Neg_1190,0.21847,0.5943,0
Neg_1508,1.27727,-0.16506,0
Neg_1653,0.60483,0.35627,0
Neg_2304,-0.56338,-0.01648,0
Neg_1355,-1.18175,0.28041,0
Neg_1434,0.16169,1.06488,0
Neg_2485,-0.71318,1.08136,0
Neg_367,-0.29355,0.60215,0
Neg_1625,0.7782,1.27441,0
Neg_2700,-0.76765,0.28198,0
Neg_150,1.06183,-0.01439,0
Neg_30,1.29214,0.60346,0
Neg_452,1.95935,1.31835,0
Neg_905,1.17979,-0.5229,0
Neg_2519,1.18315,3.83683,0
Neg_1361,0.23656,-0.45018,0
Neg_2014,1.02641,1.09863,0
Neg_2510,-0.48567,0.04473,0
Neg_2920,-0.67242,0.8033,0
Neg_1963,-0.85593,-0.47791,0
Neg_311,0.4301,-0.01674,0
Neg_134,1.8702,-1.05286,0
Neg_194,0.82594,1.35367,0
Neg_947,1.27931,0.25294,0
Neg_1215,0.10669,-0.56658,0
Neg_882,-0.30632,0.29663,0
Neg_1465,-1.05288,0.2451,0
Neg_1711,0.69554,0.01909,0
Neg_956,2.24493,3.36756,0
Neg_99,1.86696,-1.82635,0
Neg_2313,1.85117,0.81037,0
Neg_1819,0.12979,0.26367,0
Neg_1891,-0.26719,1.8504,0
Neg_119,0.09678,-1.26212,0
Neg_2288,1.04899,1.10046,0
Neg_2253,1.20574,-2.49128,0
Neg_2736,0.5778,1.09183,0
Neg_2730,1.57157,1.6932,0
Neg_2856,1.82687,0.60267,0
Neg_1186,-0.77126,0.26341,0
Neg_850,-0.33079,0.00235,0
Neg_1774,-0.57389,0.54251,0
Neg_1923,-0.67137,0.54199,0
Neg_1266,0.85552,1.85171,0
Neg_652,1.4412,-1.98591,0
Neg_1259,-0.69416,1.84988,0
Neg_2822,-0.60681,-0.01674,0
Neg_804,0.89607,-1.05338,0
Neg_1565,2.06621,-0.83235,0
Neg_1331,-0.94089,-0.20848,0
Neg_1375,0.19037,0.5773,0
Neg_1537,-0.84144,-1.02591,0
Neg_304,0.98875,0.10541,0
Neg_1554,-0.4016,-0.47765,0
Neg_466,-0.81804,-1.04344,0
Neg_1562,-0.7693,0.54277,0
Neg_2565,-0.16999,1.09889,0
Neg_394,1.02553,2.37304,0
Neg_2558,2.13318,-1.03245,0
Neg_544,0.38915,-0.15669,0
Neg_179,-0.18456,-0.51244,0
Neg_1057,-0.78643,0.33246,0
Neg_2837,2.21063,-1.03926,0
Neg_1053,0.47189,-0.45227,0
Neg_2283,-0.68255,0.28015,0
Neg_1612,-0.73731,-0.03349,0
Neg_700,1.88406,1.26395,0
Neg_2176,-0.53563,0.24483,0
Neg_1761,-1.03347,0.28015,0
Neg_2213,0.94497,0.01046,0
Neg_1829,1.03948,0.54094,0
Neg_1338,0.67538,0.07141,0
Neg_1346,0.98141,0.59561,0
Neg_441,1.98125,-1.75441,0
Neg_1743,2.07521,-1.7484,0
Neg_2367,1.6461,-3.92839,0
Neg_337,-0.06221,1.57889,0
Neg_1371,0.81708,1.62362,0
Neg_2743,-0.85823,0.80435,0
Neg_500,-0.73827,0.01831,0
Neg_408,-1.19595,-0.21685,0
Neg_2761,0.5252,0.86347,0
Neg_2584,0.45777,1.32568,0
Neg_142,2.04502,-0.0068,0
Neg_225,-0.96296,0.80357,0
Neg_1476,1.97455,-0.27832,0
Neg_1498,0.77352,1.14231,0
Neg_1385,0.84506,0.30866,0
Neg_2698,2.11464,-2.62181,0
Neg_295,0.55573,-0.25269,0
Neg_2362,1.28882,-0.74786,0
Neg_867,0.79877,2.0581,0
Neg_1314,-0.25563,0.79467,0
Neg_1398,0.24679,0.5433,0
Neg_817,0.02675,1.25688,0
Neg_1403,2.12402,0.11535,0
Neg_959,-0.16796,1.30004,0
Neg_108,-0.59692,0.27073,0
Neg_2110,-0.71226,0.30657,0
Neg_2117,0.95684,1.62388,0
Neg_2310,0.15947,1.90141,0
Neg_1813,-0.84734,0.30604,0
Neg_869,0.23926,2.84283,0
Neg_1682,0.49507,-0.94901,0
Neg_902,0.92423,-0.74053,0
Neg_1135,-0.87232,0.28041,0
Neg_485,-1.02423,0.01988,0
Neg_1645,1.90533,0.82005,0
Neg_221,2.01391,0.97882,0
Neg_838,-0.06127,-0.25897,0
Neg_2064,-0.08756,0.00994,0
Neg_1339,0.26791,0.07088,0
Neg_2271,0.51888,-0.288,0
Neg_1951,1.26345,-0.02433,0
Neg_1856,0.52175,-0.52054,0
Neg_1003,1.51146,-1.93359,0
Neg_1901,1.12575,0.05519,0
Neg_1563,1.07224,-0.24118,0
Neg_2201,1.61586,0.10489,0
Neg_2575,1.6653,-0.01047,0
Neg_1221,2.24155,0.5977,0
Neg_340,-0.14227,0.04551,0
Neg_1074,-0.93997,-1.00054,0
Neg_1374,-0.64835,0.00157,0
Neg_2571,0.93706,0.06042,0
Neg_1183,2.22345,0.81534,0
Neg_2870,1.12635,-0.99897,0
Neg_1083,1.03578,-1.54018,0
Neg_167,-0.43592,-1.80934,0
Neg_344,-1.0865,0.01883,0
Neg_1326,-0.53241,-1.26186,0
Neg_1370,-1.041,0.2451,0
Neg_2695,1.38934,-1.07797,0
Neg_1058,-0.69942,-0.50354,0
Neg_1678,-0.86017,-0.21685,0
Neg_610,0.00493,0.28093,0
Neg_897,1.33564,0.33377,0
Neg_132,0.29153,-1.34975,0
Neg_677,-0.38209,-0.27675,0
Neg_813,1.19586,0.33429,0
Neg_1019,0.0192,0.0272,0
Neg_828,1.82126,-0.57286,0
Neg_1816,1.1198,-0.48706,0
Neg_253,1.5612,2.63828,0
Neg_1690,-0.05858,0.05284,0
Neg_467,1.89619,-2.30347,0
Neg_1677,0.11706,0.57573,0
Neg_1184,1.07701,0.49909,0
Neg_2363,1.82228,-2.83656,0
Neg_2801,-0.35186,0.54251,0
Neg_1607,0.59011,-1.0526,0
Neg_2193,0.60482,-0.73085,0
Neg_427,0.70962,1.92809,0
Neg_792,0.74007,0.80461,0
Neg_1150,0.13939,0.04577,0
Neg_1620,-0.83225,-2.3325,0
Neg_329,-1.14781,0.28067,0
Neg_412,1.98981,-0.99871,0
Neg_2107,1.71643,-0.49465,0
Neg_1347,2.06974,0.53885,0
Neg_2649,-0.90594,0.24483,0
Neg_1559,1.6278,-1.2017,0
Neg_176,1.53183,0.55821,0
Neg_826,-0.88065,-0.47738,0
Neg_1461,-0.84504,0.34005,0
Neg_281,-1.16132,0.01883,0
Neg_2733,0.61212,-0.79886,0
Neg_2492,1.9152,1.86558,0
Neg_623,1.49402,0.57573,0
Neg_2280,0.21588,0.50694,0
Neg_751,0.49265,2.07667,0
Neg_2711,2.18324,1.36387,0
Neg_844,-0.65426,-0.25975,0
Neg_2577,-0.46876,0.56893,0
Neg_1087,2.14186,0.34947,0
Neg_388,0.2135,-1.48865,0
Neg_670,0.49296,1.41278,0
Neg_1159,1.54228,0.37536,0
Neg_2772,1.82303,0.34162,0
Neg_1736,0.11331,-0.47738,0
Neg_339,1.87103,1.81535,0
Neg_2366,1.74735,-1.83629,0
Neg_331,0.22206,-0.72248,0
Neg_1388,0.83102,0.00287,0
Neg_2112,1.06259,1.32725,0
Neg_1610,-0.30901,-0.18154,0
Neg_2146,1.76239,-2.85749,0
Neg_525,2.17149,-6.69302,0
Neg_2300,-0.18447,0.53257,0
Neg_714,2.01675,2.90561,0
Neg_236,0.61142,-0.01544,0
Neg_1515,-0.36995,-0.21607,0
Neg_985,0.95339,0.32357,0
Neg_198,0.41181,-0.5038,0
Neg_2591,-0.95446,-0.5569,0
Neg_1102,0.79132,-0.16349,0
Neg_1654,1.73538,-1.54489,0
Neg_2167,1.73381,-1.51454,0
Neg_1270,-0.55412,0.30657,0
Neg_590,1.7641,-0.24144,0
Neg_1115,0.49819,0.05414,0
Neg_2846,-0.99002,-0.26027,0
Neg_1838,1.86767,1.91083,0
Neg_548,-0.20893,-0.21554,0
Neg_2526,0.11727,-0.71333,0
Neg_1922,1.36129,0.88047,0
Neg_2471,0.15191,0.00183,0
Neg_1459,0.60455,0.02772,0
Neg_2356,-0.38625,-0.76486,0
Neg_801,2.24324,-0.70417,0
Neg_553,0.38624,0.25268,0
Neg_1811,0.77386,-0.62648,0
Neg_1158,0.93736,0.80461,0
Neg_391,-0.91384,0.80383,0
Neg_269,-0.65722,-0.24223,0
Neg_2109,2.28618,1.40677,0
Neg_1279,1.96813,-1.30423,0
Neg_197,-0.87272,0.26314,0
Neg_2312,0.74819,2.58021,0
Neg_1754,1.45949,-0.74995,0
Neg_61,-0.82231,0.54199,0
Neg_587,-0.04911,0.36725,0
Neg_35,-0.44118,-1.00054,0
Neg_1452,-0.69382,-0.49596,0
Neg_341,-0.47182,-0.76512,0
Neg_709,-0.15941,0.55925,0
Neg_1623,1.49169,-1.26186,0
Neg_1835,-0.27011,-0.50407,0
Neg_1499,0.58371,-0.78239,0
Neg_2701,-0.03655,-0.21476,0
Neg_185,1.08461,0.0735,0
Neg_532,-0.60084,0.55062,0
Neg_1049,1.17768,0.00104,0
Neg_2203,0.03062,-1.29665,0
Neg_351,2.08668,0.62203,0
Neg_1511,1.49648,-1.54698,0
Neg_432,-0.62931,0.04682,0
Neg_1708,0.27417,1.03036,0
Neg_1616,0.28157,-0.25975,0
Neg_316,-0.63056,0.28067,0
Neg_1845,-0.90499,0.55062,0
Neg_1042,1.20414,-0.44181,0
Neg_2467,0.345,0.24588,0
Neg_76,1.3405,0.75439,0
Neg_383,-0.76889,1.58856,0
Neg_1783,0.34199,1.87578,0
Neg_2387,0.08775,0.48523,0
Neg_161,1.11985,-0.00654,0
Neg_297,-0.35743,0.24536,0
Neg_1854,-0.32058,-0.5127,0
Neg_1749,0.17498,0.27125,0
Neg_1467,-0.07812,-0.18259,0
Neg_1234,-1.01377,-0.7646,0
Neg_969,-0.35372,1.30894,0
Neg_2061,0.16828,0.01988,0
Neg_241,-0.33612,-1.00002,0
Neg_350,1.39294,-2.59513,0
Neg_124,0.84695,-2.03509,0
Neg_2482,1.91446,-0.70313,0
Neg_1086,0.1127,-0.49543,0
Neg_2791,-0.36441,0.28878,0
Neg_1879,1.99446,-0.31128,0
Neg_1827,0.71373,1.36151,0
Neg_622,-0.5387,-0.80017,0
Neg_658,-0.49852,0.7863,0
Neg_791,0.00953,-1.56764,0
Neg_1472,1.97851,-0.25164,0
Neg_196,1.15212,1.2922,0
Neg_1282,-0.20198,0.54199,0
Neg_944,1.04084,0.79363,0
Neg_2374,1.3141,1.06828,0
Neg_1523,1.62218,-0.19959,0
Neg_883,2.01144,-3.58651,0
Neg_498,1.45319,0.12242,0
Neg_547,1.37158,-0.48575,0
Neg_1867,0.73049,-3.3694,0
Neg_2901,0.21478,-0.24118,0
Neg_1209,1.86893,0.63642,0
Neg_663,0.1588,1.02905,0
Neg_52,1.85587,1.12583,0
Neg_2436,-0.20825,-0.83549,0
Neg_942,-0.96237,-0.50354,0
Neg_2853,1.04831,-0.34686,0
Neg_2596,0.5993,0.82999,0
Neg_2788,-0.33537,-0.53859,0
Neg_1613,-0.01252,0.5943,0
Neg_376,1.77544,1.91711,0
Neg_1539,0.31002,-0.25923,0
Neg_2129,0.83329,1.29115,0
Neg_1776,1.76663,2.44026,0
Neg_2748,-0.90801,-0.76486,0
Neg_2084,-0.73061,0.50641,0
Neg_934,-0.97915,0.28067,0
Neg_2877,1.13238,0.86399,0
Neg_1288,-0.26822,1.84988,0
Neg_2819,1.48514,-2.01756,0
Neg_1930,-0.83385,-0.24249,0
Neg_2505,-0.10576,-0.20717,0
Neg_1975,0.27943,0.05388,0
Neg_2331,-1.16297,-0.49569,0
Neg_1728,0.53036,-0.71281,0
Neg_1310,0.34031,0.01909,0
Neg_852,1.98025,-1.27232,0
Neg_2633,-0.75117,-0.20848,0
Neg_1747,1.23223,1.10072,0
Neg_812,1.39917,0.3683,0
Neg_2030,0.97744,-0.19043,0
Neg_1551,-0.52377,0.3322,0
Neg_1679,2.13883,-1.50565,0
Neg_1249,1.21213,1.14257,0
Neg_243,-0.73234,-0.19069,0
Neg_2817,0.58777,0.75047,0
Neg_554,0.67639,-1.03429,0
Neg_756,1.03846,-1.0526,0
Neg_276,1.34953,0.32697,0
Neg_2656,-0.27743,0.01935,0
Neg_480,-0.99526,0.00941,0
Neg_1664,-0.00724,0.90767,0
Neg_149,-0.35679,0.05257,0
Neg_2104,-0.50176,0.04525,0
Neg_657,-0.34419,0.81194,0
Neg_946,0.46552,-0.8279,0
Neg_2273,-0.87572,-0.25949,0
Neg_550,-0.76889,0.54173,0
Neg_2142,0.55648,-0.45149,0
Neg_987,0.36217,1.04579,0
Neg_207,1.1118,-2.0806,0
Neg_1126,1.42759,-2.38639,0
Neg_2865,1.72472,-1.67646,0
Neg_2504,-1.02427,0.54173,0
Neg_2,-0.32874,1.33536,0
Neg_2607,0.86931,-0.4167,0
Neg_137,-0.52613,-0.01648,0
Neg_1020,0.17288,0.28119,0
Neg_1755,1.74053,-0.23124,0
Neg_1942,-0.35687,-0.94901,0
Neg_1684,-1.15114,-0.24249,0
Neg_1807,0.30047,-0.21345,0
Neg_2548,2.08705,-0.6686,0
Neg_1931,0.58705,-0.73739,0
Neg_368,-1.03388,-0.76512,0
NP01383,1.4608,-0.60765,1
NP06615,0.35125,2.12794,1
NP07289,-1.15208,0.54173,1
NP10706,-1.14419,-0.24249,1
NP06413,-0.93798,0.01962,1
NP07002,-1.08027,0.30604,1
NP06013,-0.99062,1.06462,1
NP07905,-0.95021,-1.81091,1
NP06037,-1.08591,-0.24275,1
NP06312,-1.00349,0.53205,1
NP09289,-0.86089,-0.50328,1
NP01011,-1.09673,0.01857,1
NP01453,-0.94323,0.01909,1
NP06668,-0.84896,1.06541,1
NP02209,-0.65231,0.54225,1
NP01806,-0.21703,1.31705,1
NP09844,-1.08887,0.28093,1
NP02902,-1.1501,0.01883,1
NP01105,-1.11421,0.01909,1
NP06071,-1.06615,0.04499,1
NP07560,-0.35916,-0.76434,1
NP00803,-1.16498,0.01883,1
NP02175,-0.485,-0.47738,1
NP11065,1.44951,-1.75729,1
NP06911,-0.1078,-1.28749,1
NP04654,1.06184,1.08346,1
NP00357,-0.12849,0.52446,1
NP05821,-0.9933,-0.01648,1
NP09379,0.80733,-3.63961,1
NP01973,-0.80492,-0.24196,1
NP10650,-1.03417,0.54199,1
NP09728,-1.04305,-0.24196,1
NP11120,-0.24351,-0.76512,1
NP08528,-0.38773,0.26158,1
NP10951,-1.19921,0.28041,1
NP03962,0.96959,1.09104,1
NP05936,0.05925,1.45568,1
NP08204,-0.5281,0.8033,1
NP08996,-0.03395,0.30787,1
NP07496,0.2052,-0.73975,1
NP09370,-0.84111,-0.50302,1
NP07908,-1.15673,-0.76538,1
NP06403,-0.44411,0.56762,1
NP06054,-0.62983,1.32646,1
NP04810,-0.68528,-0.01648,1
NP11371,1.38049,2.35473,1
NP07837,-1.10597,0.80357,1
NP09481,0.11331,0.04577,1
NP02239,-0.8856,-0.21659,1
NP07453,-1.12971,0.27989,1
NP04764,-0.83647,-0.57469,1
NP04158,-1.06916,-0.73922,1
NP06987,-0.30673,1.58778,1
NP01433,0.34037,0.57704,1
NP04534,-0.82622,0.80383,1
NP07086,-1.11359,-0.50407,1
NP05516,1.22558,-0.47477,1
NP05063,0.9307,-0.08528,1
NP07269,-0.5189,0.27073,1
NP02755,-0.81411,0.01962,1
NP05160,0.41093,0.48889,1
NP06035,-1.06714,-0.24275,1
NP09486,-1.01867,0.01883,1
NP11162,1.64,-1.50722,1
NP04918,-0.49551,-0.22627,1
NP02297,-0.84942,-1.54803,1
NP04799,-0.19871,-1.06201,1
NP06246,-0.08701,-1.02591,1
NP06774,-0.91523,0.80383,1
NP05423,-0.64379,-0.7646,1
NP05932,-1.19063,0.01909,1
NP06294,-0.51663,-1.28802,1
NP02530,-0.71591,0.54225,1
NP10595,1.8729,0.28381,1
NP03760,-0.54199,0.09626,1
NP09525,-0.98411,0.01883,1
NP08660,-1.04931,0.01909,1
NP07479,-0.74299,0.01909,1
NP07037,-1.1567,0.01883,1
NP07434,-0.83086,1.09104,1
NP09477,-1.04272,0.28041,1
NP06784,-0.27013,1.55273,1
NP07355,-0.83918,-1.28723,1
NP06870,-1.12609,-0.24223,1
NP09352,-0.84732,0.29637,1
NP07707,-0.19476,0.33194,1
NP09784,-0.84147,-0.24223,1
NP01353,1.25165,-0.84412,1
NP09887,-0.12847,0.80461,1
NP04674,1.07863,-0.45018,1
NP09161,1.35303,-1.04501,1
NP05120,-0.28432,0.77636,1
NP05410,-0.93012,-0.76486,1
NP09361,-0.63723,0.04499,1
NP09284,-0.92444,0.04525,1
NP08168,-0.05753,-3.06466,1
NP00761,-1.16133,0.30631,1
NP02104,0.31147,-0.9464,1
NP03207,-1.10532,0.01883,1
NP11365,1.02495,0.75884,1
NP02019,-0.11637,-1.78319,1
NP02207,-0.81868,-0.24223,1
NP05328,0.35482,1.05599,1
NP04642,0.97908,-0.2056,1
NP07101,-0.41016,-0.27728,1
NP07414,-0.84015,-0.24223,1
NP00909,-0.86151,0.55794,1
NP08937,-1.02555,0.8033,1
NP07140,-1.17085,0.54199,1
NP07351,-0.96698,0.30631,1
NP07928,-0.10258,-1.02591,1
NP09752,-1.13038,-0.21633,1
NP10729,-1.06974,-0.24249,1
NP10907,-0.93171,0.80383,1
NP10303,0.76888,-1.80882,1
NP03765,-0.55516,0.09626,1
NP09802,-0.07977,-0.50276,1
NP03485,-0.88095,0.54199,1
NP02446,-0.33875,-0.97491,1
NP07268,-0.89545,-0.50459,1
NP07668,-0.88131,-0.75675,1
NP04708,-0.89255,-0.19096,1
NP05887,-1.09743,-0.47817,1
NP09362,-0.60824,0.04525,1
NP01350,1.18703,-1.34112,1
NP02533,-0.89742,0.28041,1
NP05110,-0.49352,-0.53833,1
NP04072,-1.09315,-0.21685,1
NP06286,-0.82364,-0.21685,1
NP05525,-0.73601,0.07036,1
NP08523,-1.05492,-0.5038,1
NP09921,-0.22065,0.82946,1
NP07040,-1.14814,0.01883,1
NP01821,-0.2784,0.76799,1
NP09789,-1.1096,0.28041,1
NP00034,1.57806,0.28224,1
NP07665,-0.82168,-0.21607,1
NP06185,-1.10533,0.54199,1
NP07813,-0.41675,0.56867,1
NP01054,-0.82923,0.50615,1
NP09908,0.18454,0.80461,1
NP05451,-0.27543,0.01883,1
NP08483,-1.11584,0.27962,1
NP00352,0.14365,0.50746,1
NP03774,-0.56339,0.33194,1
NP06815,-0.17587,1.16847,1
NP04705,-0.91816,0.52446,1
NP03766,-0.52783,0.33194,1
NP11075,-1.02294,0.00941,1
NP04789,-0.74361,-0.22601,1
NP09791,-1.12969,0.28041,1
NP06287,-1.10372,-0.76486,1
NP08651,-1.11124,0.01883,1
NP06344,-0.94389,0.33246,1
NP07954,-0.83053,0.30657,1
NP10623,-0.91723,-0.76512,1
NP04197,-0.18356,-0.73844,1
NP08666,-0.81737,-0.24196,1
NP02281,-0.3799,-0.24196,1
NP02028,0.17245,-2.82898,1
NP05644,0.5719,-0.77401,1
NP02242,-0.93306,-1.0267,1
NP07290,-1.14448,0.28041,1
NP04798,-0.62172,-0.51296,1
NP06231,-1.10106,0.04499,1
NP07262,-1.06943,-0.50407,1
NP07626,-0.78644,-0.24275,1
NP08057,-1.10369,-0.5038,1
NP06826,-0.92016,0.54199,1
NP07336,-0.992,-0.50407,1
NP04359,-0.2534,-0.97491,1
NP05295,-1.00023,0.80304,1
NP04666,0.94811,0.33351,1
NP06429,-0.54854,1.03009,1
NP07720,0.22794,-1.79391,1
NP01893,-0.78054,-1.78397,1
NP07432,-0.77063,-0.24223,1
NP08838,-1.2005,0.28041,1
NP07048,-1.21469,0.01857,1
NP07092,-0.88432,-0.63564,1
NP11347,0.99919,-0.57391,1
NP03368,-0.71921,-0.24249,1
NP06836,-0.56768,0.28093,1
NP09588,-1.07108,0.04473,1
NP07359,-0.92776,0.28015,1
NP05728,-1.04468,0.28015,1
NP02023,0.10371,-0.99845,1
NP03799,-0.9089,0.8033,1
NP01356,1.48389,-0.81874,1
NP08565,1.97636,1.74577,1
NP06625,-0.85752,0.50667,1
NP05092,-0.61479,-0.27806,1
NP06869,-1.00783,0.07062,1
NP00041,1.67935,0.75204,1
NP06243,-0.25104,0.29715,1
NP11322,1.09552,1.02068,1
NP06806,1.9016,1.05547,1
NP06903,-0.95046,0.28041,1
NP10783,-0.98941,-1.81065,1
NP02526,-0.82957,0.30683,1
NP09356,-0.42114,-0.76591,1
NP02520,-0.91881,0.28067,1
NP01819,-0.2705,0.53231,1
NP06169,-0.97224,-0.47817,1
NP01411,-0.69278,0.54225,1
NP01226,0.50737,2.42614,1
NP01741,-1.18735,0.01883,1
NP07230,-0.67446,-1.28749,1
NP01768,1.43847,1.21268,1
NP10810,-0.37709,-3.0916,1
NP02079,0.06185,0.6474,1
NP02177,-0.36509,-1.02591,1
NP04276,-0.40563,-0.73922,1
NP08176,-0.74892,-1.80987,1
NP04628,0.79828,0.55951,1
NP04221,-0.45311,-1.28749,1
NP01529,-0.52156,0.35784,1
NP09265,-0.6593,-0.76538,1
NP10292,-0.39565,1.31731,1
NP02816,-1.17847,0.01883,1
NP01352,1.4417,-0.5569,1
NP08544,-0.4695,0.04551,1
NP11369,1.97017,1.50878,1
NP06971,-1.02262,0.28067,1
NP03791,0.57225,-0.16454,1
NP07383,-1.00484,-0.19096,1
NP07439,-0.85037,-0.24275,1
NP01250,1.04822,-2.43844,1
NP01533,-0.63153,0.59326,1
NP05506,-0.68296,0.28119,1
NP08518,-1.1205,0.01883,1
NP07575,-1.15373,0.01883,1
NP02125,-0.6102,0.04603,1
NP09051,1.78096,-0.7353,1
NP08487,-1.06809,0.01883,1
NP01898,-1.06152,0.03505,1
NP03523,-1.15964,0.01883,1
NP07577,-0.22965,-0.50354,1
NP01295,-0.8892,0.54225,1
NP02584,-0.74257,-0.54853,1
NP06557,-1.14091,-0.19069,1
NP08704,-1.21368,0.28041,1
NP03762,-0.6306,0.09652,1
NP01775,-0.45402,-0.25217,1
NP06703,-0.16109,0.25399,1
NP08253,1.36517,-3.19623,1
NP06706,-0.43026,0.76851,1
NP09779,-1.05294,0.28041,1
NP06981,-0.67442,-0.5038,1
NP04814,-0.68499,-0.2519,1
NP07571,-0.16606,0.01935,1
NP06573,-1.15638,0.01883,1
NP01420,-0.8987,0.28067,1
NP08587,-1.0763,0.28041,1
NP03846,-1.135,-0.47843,1
NP09154,1.14215,-0.54723,1
NP04206,1.12165,0.0463,1
NP05003,-0.50275,0.03531,1
