,Aromaticity,y
NP08571,-0.23016,1
NP10815,-1.47323,1
NP06996,0.42793,1
NP00805,1.46493,1
NP06921,0.83532,1
NP06419,-0.12658,1
NP02694,-0.00415,1
NP06307,-1.47323,1
NP06406,2.06174,1
NP05169,-0.66524,1
NP05236,0.68142,1
NP05768,2.03979,1
NP06636,0.14276,1
NP08573,3.27968,1
NP08547,-0.70371,1
NP11283,-0.14502,1
NP08606,-0.00415,1
NP08081,1.31296,1
NP04273,-0.12658,1
NP09580,-0.2762,1
NP01484,-0.63376,1
NP01249,0.12,1
NP09891,0.09063,1
NP07407,0.54675,1
NP04362,-0.00415,1
NP05197,-0.0881,1
NP06313,0.83532,1
NP00714,-0.70371,1
NP07718,-1.47323,1
NP02640,2.56674,1
NP08455,1.9896,1
NP08580,0.68142,1
NP09912,-1.47323,1
NP10736,-1.47323,1
NP08878,-1.47323,1
NP06311,0.68142,1
NP07012,0.42793,1
NP08430,1.55675,1
NP10370,-0.00415,1
NP02602,-1.47323,1
NP02971,-0.12658,1
NP02108,-0.70371,1
NP06879,-1.47323,1
NP01248,-0.14502,1
NP11334,0.5752,1
NP04384,-0.31896,1
NP05921,-1.47323,1
NP02026,-1.17398,1
NP04052,-1.47323,1
NP10757,1.46493,1
NP00032,0.03001,1
NP06350,-1.47323,1
NP04300,0.71054,1
NP07879,-0.46324,1
NP07628,0.04176,1
NP10725,-0.57546,1
NP04981,1.1332,1
NP07459,0.68142,1
NP04344,0.61191,1
NP00953,1.75875,1
NP06977,-0.62271,1
NP01426,-1.47323,1
NP04701,0.09063,1
NP07826,-0.00415,1
NP06985,-0.96824,1
NP05220,1.89341,1
NP08261,1.0129,1
NP07074,0.54675,1
NP02467,-1.47323,1
NP04788,-0.70371,1
NP06026,0.68142,1
NP07663,0.7712,1
NP05437,-1.47323,1
NP07412,-0.70371,1
NP11344,0.63458,1
NP03637,2.11785,1
NP04728,0.0658,1
NP07812,0.83532,1
NP05024,-1.47323,1
NP01709,1.46493,1
NP11285,-0.48787,1
NP07339,1.22008,1
NP11277,3.27968,1
NP07899,-0.31896,1
NP07409,-0.2762,1
NP07545,-0.93457,1
NP06924,-0.52265,1
NP07075,1.22008,1
NP02817,1.46493,1
NP02939,1.0129,1
NP01022,-1.47323,1
NP06306,1.75875,1
NP06666,-1.47323,1
NP06871,1.0129,1
NP08549,-0.92233,1
NP06244,-0.31896,1
NP01990,0.19848,1
NP01191,2.25597,1
NP01499,-0.47571,1
NP02442,-1.47323,1
NP05191,-0.35876,1
NP01742,2.93401,1
NP06910,1.63444,1
NP06710,-0.54981,1
NP04686,-0.39591,1
NP07666,-0.66524,1
NP10291,0.75572,1
NP08767,-0.00415,1
NP07348,-0.00415,1
NP07474,-1.47323,1
NP06622,-0.00415,1
NP04635,-0.249,1
NP10080,1.9896,1
NP03078,1.0129,1
NP02599,1.37851,1
NP06785,-1.03648,1
NP01571,1.46493,1
NP01568,1.46493,1
NP05802,-0.37765,1
NP08617,1.0129,1
NP04231,-1.47323,1
NP04884,0.0658,1
NP02940,1.46493,1
NP01777,0.04176,1
NP05394,-0.31896,1
NP02547,0.59855,1
NP07926,0.71794,1
NP07909,-0.04736,1
NP09535,-0.46324,1
NP00792,-1.47323,1
NP01299,-1.47323,1
NP11401,-0.38135,1
NP06352,0.07635,1
NP03786,-0.65154,1
NP06901,1.37851,1
NP11047,2.93401,1
NP09986,2.25597,1
NP08988,0.49749,1
NP09933,-1.07909,1
NP06304,-1.47323,1
NP07275,-0.31896,1
NP01865,2.93401,1
NP06569,-1.47323,1
NP02884,-0.12658,1
NP00963,0.32231,1
NP07179,2.56674,1
NP09336,0.83532,1
NP10752,1.46493,1
NP04715,-0.31896,1
NP09439,1.22008,1
NP01359,0.59855,1
NP07224,-0.31896,1
NP07167,3.62989,1
NP05478,-1.47323,1
NP04711,-0.31896,1
NP09658,0.42793,1
NP02007,-0.18044,1
NP04352,-0.00415,1
NP05470,-1.02435,1
NP01290,-1.47323,1
NP02074,0.63458,1
NP01735,1.46493,1
NP11305,-0.41008,1
NP07495,0.2459,1
NP10593,-0.21635,1
NP03840,-0.87472,1
NP00002,-0.23016,1
NP10305,0.27378,1
NP10274,0.83532,1
NP05164,-0.82684,1
NP07609,0.32231,1
NP11303,-0.30706,1
NP09756,-1.47323,1
NP02692,-0.00415,1
NP02701,0.54675,1
NP04768,0.14276,1
NP09527,1.0129,1
NP08706,-1.47323,1
NP08540,-0.49385,1
NP00936,1.55675,1
NP05697,-0.46324,1
NP00648,1.46493,1
NP11033,0.54675,1
NP06167,0.32231,1
NP08769,1.0129,1
NP04403,-1.13657,1
NP06568,-1.47323,1
NP01734,-1.47323,1
NP10596,-0.0368,1
NP04653,-0.64025,1
NP05247,0.14276,1
NP05117,-0.82684,1
NP00023,-0.00415,1
NP06906,-0.23016,1
NP03639,0.22781,1
NP09868,-1.12193,1
NP01674,1.0129,1
NP11020,-1.47323,1
NP02603,0.22781,1
NP07633,0.54675,1
NP08511,-0.39591,1
NP07054,0.54675,1
NP07643,0.32231,1
NP11179,-0.77818,1
NP01673,-0.00415,1
NP06966,-1.47323,1
NP07418,-1.47323,1
NP09936,1.46493,1
NP04770,-0.82684,1
NP09132,1.75875,1
NP08375,1.46493,1
NP01754,1.46493,1
NP08312,2.25597,1
NP07670,-0.95195,1
NP01618,1.22008,1
NP06591,-0.96824,1
NP02843,-0.00415,1
NP02646,0.32231,1
NP06872,5.45244,1
NP08429,-1.47323,1
NP04293,0.42793,1
NP02027,-0.81365,1
NP07794,0.73039,1
NP07491,0.22781,1
NP06866,-0.82684,1
NP07941,-1.47323,1
NP10923,1.9896,1
NP07443,-0.52265,1
NP07634,0.68142,1
NP01455,-1.47323,1
NP10719,1.46493,1
NP00927,2.93401,1
NP10664,-0.18044,1
NP09364,-0.12658,1
NP06632,-0.73869,1
NP05107,-0.96824,1
NP05858,0.22781,1
NP04088,1.0129,1
NP07667,0.14276,1
NP03469,0.68142,1
NP05651,1.22008,1
NP09797,-0.73869,1
NP03273,-0.00415,1
NP01808,-0.41933,1
NP07331,2.56674,1
NP05131,1.37851,1
NP01851,-1.47323,1
NP08997,0.18419,1
NP09782,0.95075,1
NP00713,1.22008,1
NP08201,-0.86343,1
NP07511,-0.23016,1
NP07051,-0.73869,1
NP09843,-0.23016,1
NP01301,-1.47323,1
NP07261,1.75875,1
NP01252,-1.04797,1
NP10814,-1.47323,1
NP05401,-1.47323,1
NP05188,-0.7999,1
NP10688,-0.70371,1
NP07238,1.9896,1
NP03785,-0.57546,1
NP06943,-1.47323,1
NP05275,-1.47323,1
NP03782,-0.65154,1
NP05179,-0.7999,1
NP04067,-0.7999,1
NP07362,-0.95195,1
NP00912,1.75875,1
NP03507,-0.00415,1
NP04632,0.07635,1
NP01046,1.9896,1
NP10089,-0.73869,1
NP09045,-0.23016,1
NP01170,1.46493,1
NP02967,-1.47323,1
NP01397,-1.47323,1
NP00067,1.22008,1
NP09396,-0.12658,1
NP06122,-1.02435,1
NP06750,-1.04797,1
NP04975,0.61191,1
NP01480,-0.52265,1
NP03477,1.46493,1
NP06968,0.83532,1
NP06305,-1.47323,1
NP05151,-0.15789,1
NP06646,-0.00415,1
NP07592,-1.47323,1
NP10836,2.25597,1
NP10655,1.22008,1
NP10811,0.61191,1
NP11290,0.49216,1
NP08434,0.68142,1
NP01225,0.32231,1
NP09849,-0.43066,1
NP03521,-0.00415,1
NP04836,0.0658,1
NP04757,1.11235,1
NP05800,-0.23016,1
NP06140,-0.12658,1
NP00578,-0.71277,1
NP02794,-0.00415,1
NP01730,2.93401,1
NP06089,-1.47323,1
NP08299,1.46493,1
NP11313,-0.0881,1
NP02909,1.22008,1
NP07951,-0.41933,1
NP08778,-0.00415,1
NP00899,0.42793,1
NP11107,-0.89609,1
NP01298,-0.57546,1
NP03495,1.22008,1
NP05812,1.22008,1
NP01756,1.46493,1
NP00790,1.37851,1
NP11255,-0.52265,1
NP04412,1.07833,1
NP03780,1.55675,1
NP06372,-0.95195,1
NP03668,-0.39591,1
NP09711,0.32231,1
NP10371,0.42793,1
NP06093,-0.23016,1
NP06692,-0.82684,1
NP09506,0.54675,1
NP07891,-0.12658,1
NP09358,-0.57546,1
NP05226,1.55675,1
NP09346,1.22008,1
NP01622,0.25818,1
NP05957,0.83532,1
NP05059,0.37361,1
NP10652,1.46493,1
NP11150,-0.78558,1
NP01293,-0.52265,1
NP02527,0.83532,1
NP01519,0.68142,1
NP07284,1.46493,1
NP04459,0.83532,1
NP04693,0.83532,1
NP03479,1.46493,1
NP02862,1.37851,1
NP00755,1.22008,1
NP07795,0.32231,1
NP08588,1.37851,1
NP09316,0.54675,1
NP06331,-1.47323,1
NP06334,-1.47323,1
NP04241,1.31296,1
NP05126,0.0658,1
NP01257,-1.47323,1
NP05476,0.14276,1
NP11325,-0.65708,1
NP05685,0.54675,1
NP06421,1.46493,1
NP10632,0.63458,1
NP08234,1.46493,1
NP00816,2.56674,1
NP09425,-0.57546,1
NP04226,-0.93457,1
NP05118,-0.57546,1
NP06833,1.75875,1
NP02512,-0.43066,1
NP07204,1.37851,1
NP07097,-1.47323,1
NP03243,2.3291,1
NP07647,0.32231,1
NP02151,-1.47323,1
NP05505,0.73039,1
NP09430,-0.00415,1
NP08550,-0.89609,1
NP05710,3.49904,1
NP04627,-0.17002,1
NP05857,1.0129,1
NP02798,0.32231,1
NP01463,-0.57546,1
NP08440,1.9896,1
NP05125,-0.23016,1
NP02516,0.09063,1
NP08488,1.9896,1
NP07435,1.22008,1
NP05161,-0.17002,1
NP01753,1.46493,1
NP07386,1.37851,1
NP01780,0.04176,1
NP02795,-0.12658,1
NP06822,1.95462,1
NP03585,-0.12658,1
NP01787,-0.59973,1
NP09754,-0.59973,1
NP10353,1.0129,1
NP06051,-0.57546,1
NP07544,1.65449,1
NP02590,-0.18044,1
NP08653,-0.31896,1
NP07126,0.22781,1
NP05953,-0.12658,1
NP09299,0.14276,1
NP05755,-1.47323,1
NP04443,0.32231,1
NP02567,1.60484,1
NP01899,-0.46324,1
NP06697,0.04176,1
NP02899,1.46493,1
NP11102,-1.28533,1
NP08577,0.68142,1
NP05163,-0.59178,1
NP07254,0.14276,1
NP01737,1.46493,1
NP06997,-0.49385,1
NP08773,-1.47323,1
NP04758,-0.66524,1
NP06993,0.54675,1
NP00915,3.27968,1
NP09273,0.54675,1
NP02146,1.19049,1
NP04386,-0.31896,1
NP01766,-0.46324,1
NP09159,0.01518,1
NP09213,-1.47323,1
NP01354,-0.46324,1
NP07938,-0.35876,1
NP04053,-1.47323,1
NP01335,0.09787,1
NP08478,1.55675,1
NP06594,-1.01152,1
NP04031,-0.10761,1
NP02947,0.46595,1
NP10278,0.83532,1
NP01146,1.46493,1
NP06417,0.14276,1
NP01304,-0.99794,1
NP01346,0.99564,1
NP06649,-0.82684,1
NP07354,1.55675,1
NP04997,0.0658,1
NP04093,1.46493,1
NP07814,-0.00415,1
NP01885,0.68142,1
NP00806,1.46493,1
NP00865,1.46493,1
NP09881,-1.47323,1
NP09311,0.54675,1
NP02017,-1.47323,1
NP08581,1.75875,1
NP09916,-0.06803,1
NP06427,-0.2762,1
NP00053,-0.78558,1
NP09298,0.68142,1
NP09909,0.09063,1
NP09305,-0.62271,1
NP00055,-0.23016,1
NP07581,-0.46324,1
NP04791,0.18419,1
NP10722,1.46493,1
NP01206,0.68142,1
NP10091,-0.77063,1
NP09288,1.22008,1
NP07572,-0.00415,1
NP07044,1.46493,1
NP05097,0.54675,1
NP02172,-0.04736,1
NP05452,1.8538,1
NP07391,1.11235,1
NP01524,-0.23016,1
NP06691,-0.99794,1
NP06044,0.83532,1
NP05496,-0.62271,1
NP09313,0.68142,1
NP06410,2.56674,1
NP07468,-1.47323,1
NP00035,-0.39591,1
NP05891,-0.12658,1
NP05940,-0.23016,1
NP06905,-0.31896,1
NP09733,0.83532,1
NP06576,-0.31896,1
NP05103,0.19848,1
NP08976,0.59855,1
NP05219,0.02305,1
NP03724,2.56674,1
NP07903,-0.2762,1
NP03808,0.42793,1
NP09491,-0.00415,1
NP08146,0.42793,1
NP00036,-0.17301,1
NP05199,-0.98354,1
NP03163,1.0129,1
NP04650,0.09063,1
NP11008,1.60484,1
NP07003,-1.47323,1
NP00924,0.54675,1
NP05839,-0.00415,1
NP05204,-0.59973,1
NP07579,0.59855,1
NP09785,0.32231,1
NP09420,-1.47323,1
NP07631,0.68142,1
NP04964,0.68142,1
NP07116,-0.00415,1
NP08515,-0.39591,1
NP08956,-1.47323,1
NP02519,-1.47323,1
NP02016,-1.47323,1
NP10717,1.46493,1
NP10733,0.14276,1
NP07380,-1.47323,1
NP07165,0.68142,1
NP02588,0.83532,1
NP07446,-0.39591,1
NP05203,-0.916,1
NP06302,-0.95195,1
NP02544,0.18419,1
NP05885,-1.47323,1
NP07255,-0.31896,1
NP06984,-0.35876,1
NP06059,-1.47323,1
NP06835,1.75875,1
NP08604,-0.00415,1
NP09164,-1.47323,1
NP11108,-0.66524,1
NP05096,0.54675,1
NP04406,-0.7999,1
NP05890,1.0129,1
NP07464,-1.47323,1
NP06418,0.54675,1
NP08246,-0.52265,1
NP04291,0.42793,1
NP07463,0.63458,1
NP08426,1.9896,1
NP07447,-0.00415,1
NP07562,-0.46324,1
NP07080,1.0129,1
NP11340,0.40038,1
NP01384,0.18419,1
NP06184,1.0129,1
NP08799,-0.00415,1
NP09363,0.68142,1
NP10995,2.25597,1
NP02542,-0.39591,1
NP09790,1.46493,1
NP06660,-1.47323,1
NP04630,-0.53643,1
NP05227,0.68142,1
NP08585,1.22008,1
NP07536,-0.23016,1
NP05264,2.93401,1
NP01550,0.14276,1
NP02268,-0.62271,1
NP03567,-1.47323,1
NP07927,0.68142,1
NP10821,0.68142,1
NP11378,-0.41008,1
NP01970,-0.44721,1
NP09878,-1.47323,1
NP09055,0.05541,1
NP00501,0.11107,1
NP09046,-0.15789,1
NP05709,0.83532,1
NP07637,-0.16297,1
NP04702,0.14276,1
NP04737,-0.23016,1
NP04841,0.0658,1
NP06128,0.14276,1
NP05852,0.14276,1
NP01900,0.54675,1
NP06994,0.22781,1
NP04186,1.22008,1
NP01527,0.61191,1
NP01909,1.0129,1
NP07415,-1.47323,1
NP06792,-1.03648,1
NP10974,1.46493,1
NP07583,0.59855,1
NP07371,0.73039,1
NP01477,0.92891,1
NP05189,-0.43066,1
NP04808,-0.99794,1
NP06991,0.83532,1
NP07485,1.63444,1
NP10277,0.25818,1
NP08602,-0.12658,1
NP09874,-0.77063,1
NP06988,-0.19745,1
NP06963,-1.47323,1
NP04290,1.1332,1
NP05529,0.63458,1
NP01800,-0.59973,1
NP02465,-1.02435,1
NP06689,-1.05888,1
NP05538,-0.57546,1
NP06810,1.25506,1
NP04840,0.83532,1
NP01004,1.46493,1
NP04227,-0.93457,1
NP08698,-0.00415,1
NP10275,0.83532,1
NP02941,0.83532,1
NP02799,1.22008,1
NP10758,1.46493,1
NP06864,-0.06803,1
NP01531,-0.2762,1
NP03465,1.46493,1
NP07151,3.14388,1
NP08520,-0.12658,1
NP06719,-1.01152,1
NP01919,-0.62271,1
NP07436,-0.31896,1
NP07010,-0.23016,1
NP07259,0.83532,1
NP06892,-0.23016,1
NP05664,0.0658,1
NP06894,-1.47323,1
NP01306,-1.47323,1
NP06720,-1.01152,1
NP06837,0.46595,1
NP08806,-0.00415,1
NP01749,-0.00415,1
NP11205,-1.28085,1
NP09880,-1.47323,1
NP05123,1.75875,1
NP10933,-0.00415,1
NP05354,0.83532,1
NP01223,0.54675,1
NP01138,1.46493,1
NP05154,-0.38135,1
NP08526,-0.8517,1
NP09667,0.42793,1
NP06118,0.49749,1
NP05742,-0.8517,1
NP06677,-0.39591,1
NP11286,0.03502,1
NP06301,-1.47323,1
NP04868,0.0658,1
NP01195,0.83532,1
NP01284,-1.47323,1
NP03373,-0.00415,1
NP03428,-0.66524,1
NP04640,0.14276,1
NP02258,-0.39591,1
NP01255,-0.98354,1
NP07554,-0.93457,1
NP05090,-0.12658,1
NP07573,0.7712,1
NP08244,-1.01152,1
NP09586,-0.23016,1
NP11235,0.46595,1
NP07365,1.22008,1
NP01727,1.22008,1
NP03041,-0.66524,1
NP02492,-0.09792,1
NP01748,1.46493,1
NP07444,-0.73869,1
NP04679,-0.02608,1
NP07252,0.42793,1
NP07322,0.25818,1
NP01651,-1.47323,1
NP02102,-1.05888,1
NP07382,-0.23016,1
NP04157,3.14388,1
NP05537,-0.77063,1
NP05939,-0.46324,1
NP09635,-0.12658,1
NP07011,-0.46324,1
NP04746,0.39137,1
NP01324,0.32231,1
NP09694,0.42793,1
NP08579,-0.39591,1
NP01245,-0.06803,1
NP00064,0.95075,1
NP09599,-0.23016,1
NP00786,0.14276,1
NP09955,-0.54093,1
NP09419,-1.47323,1
NP11297,-0.06803,1
NP08659,-0.31896,1
NP04759,1.51934,1
NP02928,-0.19745,1
NP06187,-0.31896,1
NP07249,-0.18044,1
NP01211,-1.47323,1
NP00028,0.03001,1
NP04778,0.63458,1
NP11356,0.63458,1
NP10734,-0.39591,1
NP07725,-0.00415,1
NP06332,-1.47323,1
NP09165,-1.47323,1
NP05922,0.22781,1
NP02270,-1.47323,1
NP08051,-0.31896,1
NP02531,0.42793,1
NP07551,-0.93457,1
NP06347,-0.2762,1
NP06114,-0.19745,1
NP06967,-0.23016,1
NP06952,-1.47323,1
NP05468,-1.02435,1
NP06353,0.51908,1
NP04665,-0.26727,1
NP10778,1.46493,1
NP09418,0.68142,1
NP01833,-0.16297,1
NP07912,-0.68495,1
NP04437,0.95075,1
NP06830,0.63458,1
NP10703,1.9896,1
NP07278,-0.39591,1
NP10782,-0.00415,1
NP11066,-0.33253,1
NP01282,-1.47323,1
NP07559,1.1332,1
NP04690,0.24069,1
NP07966,0.63458,1
NP03545,0.27378,1
NP05174,-1.47323,1
NP04915,0.68142,1
NP08009,1.55675,1
NP01501,-0.1907,1
NP10658,-0.00415,1
NP01803,0.28328,1
NP01675,-1.47323,1
NP01773,-0.96824,1
NP10629,-0.70371,1
NP07403,-0.7999,1
NP00045,0.70214,1
NP07590,-0.46324,1
NP10820,0.25818,1
NP06916,-0.52265,1
NP02370,2.93401,1
NP00030,0.03001,1
NP05094,-1.47323,1
NP02705,-0.39591,1
NP09876,-1.12193,1
NP01655,-0.12658,1
NP10801,1.46493,1
NP11368,0.90322,1
NP04769,-0.06803,1
NP06623,-0.73869,1
NP09786,0.54675,1
NP04447,-1.47323,1
NP03783,-0.82684,1
NP08632,1.07833,1
NP04826,-0.12658,1
NP07067,0.83532,1
NP07123,0.54675,1
NP01828,-0.00415,1
NP10797,-0.12658,1
NP06831,2.03979,1
NP02828,-0.23016,1
NP09348,1.75875,1
NP02809,0.73039,1
NP02525,1.37851,1
NP04922,0.61191,1
NP00889,1.46493,1
NP11361,0.40038,1
NP04306,0.54675,1
NP09885,-1.07909,1
NP05937,0.03001,1
NP01883,0.54675,1
NP04731,-0.2762,1
NP10649,0.83532,1
NP11370,0.07399,1
NP01013,1.0129,1
NP00866,1.46493,1
NP05267,-1.47323,1
NP03801,0.42793,1
NP06346,0.32231,1
NP09261,-1.47323,1
NP02578,2.37436,1
NP06426,-0.93457,1
NP09795,-0.55506,1
NP06234,3.14388,1
NP10348,-1.47323,1
NP07400,0.63458,1
NP04879,-0.06803,1
NP04371,-1.11412,1
NP07646,0.7712,1
NP04039,0.63458,1
NP03763,0.75572,1
NP05683,0.83532,1
NP04303,0.71054,1
NP05073,0.21511,1
NP09133,2.56674,1
NP09042,-0.2569,1
NP02010,0.22781,1
NP06873,-0.57546,1
NP06593,-0.52265,1
NP08671,1.11235,1
NP04920,1.22008,1
NP09041,0.16321,1
NP09592,1.0129,1
NP03644,-0.31896,1
NP09069,-0.19745,1
NP07935,0.54675,1
NP05663,-1.47323,1
NP05893,1.0129,1
NP01822,-0.16297,1
NP07561,0.68142,1
NP07807,0.95075,1
NP06559,-0.00415,1
NP06934,0.17015,1
NP05791,1.15745,1
NP06207,0.09063,1
NP05666,0.14276,1
NP07406,-0.23016,1
NP01813,-0.96824,1
NP09044,-0.10761,1
NP08271,2.25597,1
NP04229,-1.47323,1
NP05198,0.95075,1
NP07318,1.75875,1
NP10735,-0.52265,1
NP09662,0.42793,1
NP07342,3.62989,1
NP07153,2.56674,1
NP07134,0.83532,1
NP05181,-0.7999,1
NP01186,1.0129,1
NP08248,-0.36639,1
NP02917,0.95075,1
NP04646,-0.53643,1
NP07467,-0.23016,1
NP07096,-0.73869,1
NP11064,-0.52265,1
NP03761,0.19848,1
NP07155,-1.47323,1
NP06909,-0.52265,1
NP08846,-1.47323,1
NP04940,0.68142,1
NP03800,-0.7999,1
NP08593,0.83532,1
NP02943,-1.47323,1
NP02587,0.0658,1
NP06657,-0.00415,1
NP09845,0.09063,1
NP09888,0.14276,1
NP11399,-0.14502,1
NP07335,0.14276,1
NP01820,-0.59973,1
NP05185,-0.12658,1
NP09901,-0.12658,1
NP09899,1.9896,1
NP07177,1.46493,1
NP07968,-0.23016,1
NP03028,-0.39591,1
NP11069,2.56674,1
NP07138,-0.12658,1
NP09927,-1.47323,1
NP06880,-0.46324,1
NP02061,0.68142,1
NP07955,1.05175,1
NP02234,1.9896,1
NP04032,-0.10761,1
NP03458,1.75875,1
NP03805,0.48554,1
NP07021,0.83532,1
NP07937,-0.06803,1
NP02162,0.42793,1
NP01817,-0.12658,1
NP09350,0.83532,1
NP07077,1.0129,1
NP11323,-0.04736,1
NP04783,0.0658,1
NP04803,-0.62271,1
NP06923,1.22008,1
NP04694,0.68142,1
NP01905,0.83532,1
NP07102,0.42793,1
NP04220,-0.93457,1
NP06794,-1.03648,1
NP06193,-1.03648,1
NP11352,0.40038,1
NP07659,0.32231,1
NP07217,1.0129,1
NP06221,-0.26124,1
NP02644,2.83607,1
NP04807,-0.46324,1
NP08519,-0.23016,1
NP07423,-0.31896,1
NP03854,-0.45261,1
NP05739,-1.47323,1
NP07825,1.22008,1
NP06922,-0.23016,1
NP11149,-0.77818,1
NP07969,2.56674,1
NP03476,-0.57546,1
NP11398,-0.38135,1
NP06078,-0.00415,1
NP05764,-1.47323,1
NP00850,1.22008,1
NP03810,0.48554,1
NP07095,-1.47323,1
NP05540,-0.78558,1
NP05514,-0.23016,1
NP06895,-0.46324,1
NP10723,1.46493,1
NP09536,-0.49385,1
NP00776,-0.12658,1
NP03795,-0.39591,1
NP09906,2.25597,1
NP11106,-0.89609,1
NP05789,1.15745,1
NP08721,-0.00415,1
NP10756,1.46493,1
NP02949,-0.66524,1
NP08551,-0.89609,1
NP11076,2.25597,1
NP06084,-1.47323,1
NP04661,0.0658,1
NP06696,-0.46324,1
NP07706,0.32231,1
NP09301,1.22008,1
NP05130,0.90322,1
NP07932,-1.47323,1
NP05743,-1.47323,1
NP07455,-1.47323,1
NP10630,0.22781,1
NP04767,-0.54981,1
NP04424,0.65307,1
NP09415,1.07833,1
NP05023,-0.23016,1
NP06998,-0.31896,1
NP01307,1.44453,1
NP08712,-0.12658,1
NP11360,0.66558,1
NP05225,3.9134,1
NP07337,2.83607,1
NP01339,0.09787,1
NP11366,0.50553,1
NP06570,1.0129,1
NP08080,1.87019,1
NP04210,-0.06803,1
NP01536,-0.06803,1
NP06072,0.83532,1
NP05037,0.14276,1
NP07292,-0.00415,1
NP07808,2.56674,1
NP02911,0.22781,1
NP06400,0.22781,1
NP04286,1.1332,1
NP11078,-0.46324,1
NP11251,-0.66524,1
NP06545,0.83532,1
NP09337,0.68142,1
NP07166,2.71637,1
NP07429,0.83532,1
NP06898,-1.47323,1
NP07272,-1.47323,1
NP03716,1.22008,1
NP07236,0.95075,1
NP01400,-0.04736,1
NP06964,-1.47323,1
NP06749,-1.27616,1
NP04811,0.95075,1
NP04871,0.0658,1
NP05088,-0.39591,1
NP09695,0.42793,1
NP07591,0.0658,1
NP07242,-0.46324,1
NP07679,0.71054,1
NP05172,-0.82684,1
NP04180,-0.82684,1
NP10812,-0.26124,1
NP06711,-1.01152,1
NP05166,-1.17398,1
NP04870,0.68142,1
NP09204,1.07833,1
NP09659,0.42793,1
NP05202,0.95075,1
NP00048,0.14276,1
NP07546,-0.35876,1
NP01832,-1.47323,1
NP00037,0.03001,1
NP05034,-0.75502,1
NP08700,-0.00415,1
NP07017,-0.99794,1
NP03208,1.22008,1
NP03601,0.14276,1
NP03600,1.51934,1
NP06150,-0.23016,1
NP01244,-0.0881,1
NP09110,1.37851,1
NP01724,0.42793,1
NP09018,0.0658,1
NP00759,1.07833,1
NP10994,1.46493,1
NP03491,2.56674,1
NP02643,-1.47323,1
NP06920,-1.47323,1
NP02813,1.46493,1
NP09675,1.37851,1
NP08186,-1.47323,1
NP09661,0.42793,1
NP06409,2.3291,1
NP10955,-0.00415,1
NP07000,-0.31896,1
NP03950,-0.06803,1
NP06296,0.32231,1
NP09593,1.0129,1
NP07076,1.22008,1
NP04651,-0.17002,1
NP05395,-0.31896,1
NP09053,0.25818,1
NP01746,-0.00415,1
NP09714,0.42793,1
NP03828,-0.89609,1
NP04274,0.71054,1
NP04230,-1.47323,1
NP08949,-0.00415,1
NP05159,0.39137,1
NP09040,-0.20223,1
NP02109,-1.47323,1
NP04662,-0.3838,1
NP01801,-0.59973,1
NP00905,2.56674,1
NP08575,0.68142,1
NP07596,0.7712,1
NP08465,3.14388,1
NP08609,1.0129,1
NP01678,-0.26124,1
NP09003,-0.20579,1
NP06154,-1.17398,1
NP00784,1.0129,1
NP05724,-0.57546,1
NP08959,-0.12658,1
NP00060,0.95075,1
NP03480,1.46493,1
NP05036,-0.52265,1
NP08679,-0.00415,1
NP02539,-0.39591,1
NP09776,1.0129,1
NP05522,-0.89609,1
NP07490,-0.12658,1
NP09798,-0.68495,1
NP04657,0.09063,1
NP02938,-0.12658,1
NP02056,-1.47323,1
NP07936,-0.31896,1
NP05177,-1.47323,1
NP05531,-0.77063,1
NP04794,-0.99794,1
NP02447,-0.04736,1
NP05116,-0.12658,1
NP06949,1.0129,1
NP04339,0.61191,1
NP02591,-0.18044,1
NP01862,-1.15637,1
NP04631,-0.37765,1
NP06009,-1.47323,1
NP07160,1.46493,1
NP09758,0.83532,1
NP01518,0.68142,1
NP11304,-0.41008,1
NP02691,-0.12658,1
NP09929,-0.68495,1
NP07013,-0.39591,1
NP03777,0.14276,1
NP00901,-1.47323,1
NP06728,-0.23016,1
NP07809,0.83532,1
NP05687,1.46493,1
NP04200,0.83532,1
NP09106,1.37851,1
NP06707,-0.99794,1
NP03587,2.3291,1
NP02972,-0.12658,1
NP04949,1.22008,1
NP00894,2.83607,1
NP11293,0.01518,1
NP01891,2.11785,1
NP01968,-0.33921,1
NP06844,1.87019,1
NP03887,-1.47323,1
NP07578,1.31296,1
NP01924,-0.46324,1
NP04279,1.31296,1
NP10788,-0.52265,1
NP07550,-0.46324,1
NP09414,0.46595,1
NP09440,1.0129,1
NP09285,1.22008,1
NP04649,-1.47323,1
NP09904,-1.11412,1
NP01077,1.51934,1
NP06754,-1.47323,1
NP00710,1.92885,1
NP02003,-1.12193,1
NP00768,1.37851,1
NP08906,-0.00415,1
NP02924,0.95075,1
NP10832,1.0129,1
NP07137,-0.39591,1
NP05534,-0.39591,1
NP07640,1.66897,1
NP00817,0.95075,1
NP06889,0.14276,1
NP08461,-0.31896,1
NP06551,-0.12658,1
NP08512,1.22008,1
NP03756,3.9134,1
NP05838,1.46493,1
NP08586,0.42793,1
NP11375,-0.41008,1
NP07424,-0.7999,1
NP03768,-0.35876,1
NP01068,2.11785,1
NP09919,-1.04797,1
NP06224,-0.916,1
NP09052,0.27378,1
NP09792,-0.94049,1
NP01969,-0.41357,1
NP06644,-0.87472,1
NP03788,-0.65154,1
NP06170,0.42793,1
NP08451,0.83532,1
