,Length,y
NP07628,-0.38914,1
NP10725,-0.90666,1
NP04981,-0.42611,1
NP07459,-1.01756,1
NP04344,-0.42611,1
NP00953,-1.01756,1
NP06977,-0.8697,1
NP01426,-0.90666,1
NP04701,0.71983,1
NP07826,-1.16542,1
NP06985,-0.38914,1
NP05220,-0.68487,1
NP08261,-1.09149,1
NP07074,-0.98059,1
NP02467,-1.09149,1
NP04788,-0.79577,1
NP06026,-1.01756,1
NP07663,-0.24128,1
NP05437,-0.57397,1
NP07412,-0.79577,1
NP11344,0.97859,1
NP03637,-0.90666,1
NP04728,-0.79577,1
NP07812,-0.79577,1
NP05024,-0.61094,1
NP01709,-1.16542,1
NP11285,1.45914,1
NP07339,-1.12846,1
NP11277,0.3132,1
NP07899,-1.05453,1
NP07409,-0.57397,1
NP07545,-0.46307,1
NP06924,-0.94363,1
NP07075,-1.12846,1
NP02817,-1.16542,1
NP02939,-1.09149,1
NP01022,-0.35218,1
NP06306,-0.6479,1
NP06666,-0.83273,1
NP06871,-1.09149,1
NP08549,1.68093,1
NP06244,-0.53701,1
NP01990,-0.50004,1
NP01191,-1.09149,1
NP01499,1.42217,1
NP02442,-0.38914,1
NP05191,-0.50004,1
NP01742,-1.16542,1
NP06910,-0.61094,1
NP06710,-0.27825,1
NP04686,-1.01756,1
NP07666,-0.83273,1
NP10291,-0.50004,1
NP08767,-1.16542,1
NP07348,-1.16542,1
NP07474,-0.90666,1
NP06622,-0.7588,1
NP04635,0.86769,1
NP10080,-1.05453,1
NP03078,-1.09149,1
NP02599,-0.94363,1
NP06785,-0.20432,1
NP01571,-1.16542,1
NP01568,-1.16542,1
NP05802,0.60893,1
NP08617,-1.09149,1
NP04231,-0.53701,1
NP04884,-0.79577,1
NP02940,-1.16542,1
NP01777,-0.38914,1
NP05394,-1.05453,1
NP02547,-0.13038,1
NP07926,0.60893,1
NP07909,-0.31521,1
NP09535,-0.38914,1
NP00792,-0.98059,1
NP01299,-1.01756,1
NP11401,1.16341,1
NP06352,1.12645,1
NP03786,0.60893,1
NP06901,-0.94363,1
NP11047,-1.16542,1
NP09986,-1.09149,1
NP08988,-0.05645,1
NP09933,-0.05645,1
NP06304,-1.01756,1
NP07275,-1.05453,1
NP01865,-1.16542,1
NP06569,-1.16542,1
NP02884,-1.12846,1
NP00963,-0.57397,1
NP07179,-1.12846,1
NP09336,-1.05453,1
NP10752,-1.16542,1
NP04715,-0.53701,1
NP09439,-0.90666,1
NP01359,1.31128,1
NP07224,-0.53701,1
NP07167,-0.8697,1
NP05478,-0.8697,1
NP04711,-0.53701,1
NP09658,-0.94363,1
NP02007,-0.6479,1
NP04352,-0.35218,1
NP05470,-0.24128,1
NP01290,-0.98059,1
NP02074,-0.72183,1
NP01735,-1.16542,1
NP11305,1.23735,1
NP07495,0.16534,1
NP10593,1.75486,1
NP03840,-0.57397,1
NP00002,-1.09149,1
NP10305,-0.20432,1
NP10274,-0.53701,1
NP05164,0.27624,1
NP07609,-0.24128,1
NP11303,2.01362,1
NP09756,-0.31521,1
NP02692,-1.16542,1
NP02701,-0.98059,1
NP04768,-0.83273,1
NP09527,-1.09149,1
NP08706,-1.16542,1
NP08540,-0.35218,1
NP00936,-0.98059,1
NP05697,-0.38914,1
NP00648,-1.16542,1
NP11033,-0.98059,1
NP06167,-0.90666,1
NP08769,-1.09149,1
NP04403,0.20231,1
NP06568,-1.16542,1
NP01734,-1.05453,1
NP10596,1.75486,1
NP04653,2.01362,1
NP05247,-0.83273,1
NP05117,-0.6479,1
NP00023,-1.16542,1
NP06906,-1.09149,1
NP03639,-0.8697,1
NP09868,0.12838,1
NP01674,-1.09149,1
NP11020,-0.61094,1
NP02603,-0.8697,1
NP07633,-0.98059,1
NP08511,-1.01756,1
NP07054,-0.68487,1
NP07643,-0.24128,1
NP11179,1.86576,1
NP01673,-1.16542,1
NP06966,-1.01756,1
NP07418,-1.12846,1
NP09936,-1.16542,1
NP04770,-0.6479,1
NP09132,-1.01756,1
NP08375,-1.16542,1
NP01754,-1.16542,1
NP08312,-1.09149,1
NP07670,0.71983,1
NP01618,-1.12846,1
NP06591,-0.38914,1
NP02843,-1.16542,1
NP02646,-0.90666,1
NP06872,-1.05453,1
NP08429,-1.16542,1
NP04293,-0.31521,1
NP02027,0.23927,1
NP07794,-0.7588,1
NP07491,-0.16735,1
NP06866,-0.6479,1
NP07941,-1.12846,1
NP10923,-1.05453,1
NP07443,-0.94363,1
NP07634,-1.01756,1
NP01455,-0.90666,1
NP10719,-1.16542,1
NP00927,-1.16542,1
NP10664,-0.6479,1
NP09364,-0.68487,1
NP06632,-0.7588,1
NP05107,-0.38914,1
NP05858,-0.8697,1
NP04088,-1.09149,1
NP07667,-0.83273,1
NP03469,-1.01756,1
NP05651,-0.24128,1
NP09797,1.68093,1
NP03273,-1.16542,1
NP01808,0.12838,1
NP07331,-1.12846,1
NP05131,-0.31521,1
NP01851,-1.09149,1
NP08997,-0.13038,1
NP09782,-0.83273,1
NP00713,-1.12846,1
NP08201,0.38714,1
NP07511,-1.09149,1
NP07051,-0.7588,1
NP09843,-1.09149,1
NP01301,-0.83273,1
NP07261,-1.01756,1
NP01252,-0.16735,1
NP10814,-0.83273,1
NP05401,-1.09149,1
NP05188,-0.68487,1
NP10688,-0.79577,1
NP07238,-1.05453,1
NP03785,0.4241,1
NP06943,-1.01756,1
NP05275,-0.72183,1
NP03782,0.60893,1
NP05179,-0.68487,1
NP04067,-0.68487,1
NP07362,-0.42611,1
NP00912,-0.6479,1
NP03507,-1.16542,1
NP04632,1.12645,1
NP01046,-1.05453,1
NP10089,1.68093,1
NP09045,1.79183,1
NP01170,-1.16542,1
NP02967,-1.16542,1
NP01397,-0.90666,1
NP00067,-1.12846,1
NP09396,-1.12846,1
NP06122,-0.24128,1
NP06750,1.23735,1
NP04975,-0.42611,1
NP01480,1.57004,1
NP03477,-1.16542,1
NP06968,-1.05453,1
NP06305,-0.90666,1
NP05151,1.607,1
NP06646,-0.7588,1
NP07592,-0.98059,1
NP10836,-1.09149,1
NP10655,-1.12846,1
NP10811,-0.42611,1
NP11290,1.16341,1
NP08434,-1.01756,1
NP01225,-0.90666,1
NP09849,-0.42611,1
NP03521,-1.16542,1
NP04836,-0.79577,1
NP04757,-0.6479,1
NP05800,-1.09149,1
NP06140,-1.12846,1
NP00578,1.57004,1
NP02794,-1.16542,1
NP01730,-1.16542,1
NP06089,-1.12846,1
NP08299,-1.16542,1
NP11313,1.01555,1
NP02909,-1.12846,1
NP07951,0.12838,1
NP08778,-1.16542,1
NP00899,-0.94363,1
NP11107,1.53307,1
NP01298,-0.90666,1
NP03495,-0.90666,1
NP05812,-1.12846,1
NP01756,-1.16542,1
NP00790,-0.94363,1
NP11255,-0.31521,1
NP04412,-0.16735,1
NP03780,-0.98059,1
NP06372,0.71983,1
NP03668,-1.01756,1
NP09711,-0.90666,1
NP10371,-0.31521,1
NP06093,-1.09149,1
NP06692,0.27624,1
NP09506,-0.98059,1
NP07891,-1.12846,1
NP09358,-0.90666,1
NP05226,-0.98059,1
NP09346,-1.12846,1
NP01622,-0.53701,1
NP05957,-1.05453,1
NP05059,1.01555,1
NP10652,-1.16542,1
NP11150,1.90273,1
NP01293,-0.94363,1
NP02527,-1.05453,1
NP01519,-1.01756,1
NP07284,-1.16542,1
NP04459,-0.53701,1
NP04693,-1.05453,1
NP03479,-1.16542,1
NP02862,-0.94363,1
NP00755,-1.12846,1
NP07795,-0.57397,1
NP08588,-0.94363,1
NP09316,-0.98059,1
NP06331,-1.16542,1
NP06334,-1.05453,1
NP04241,-0.50004,1
NP05126,-0.01949,1
NP01257,-0.35218,1
NP05476,-0.09342,1
NP11325,2.08755,1
NP05685,-0.98059,1
NP06421,-1.16542,1
NP10632,-0.72183,1
NP08234,-1.16542,1
NP00816,-1.12846,1
NP09425,-0.90666,1
NP04226,-0.46307,1
NP05118,-0.24128,1
NP06833,-0.6479,1
NP02512,-0.42611,1
NP07204,-0.94363,1
NP07097,-1.01756,1
NP03243,-0.94363,1
NP07647,-0.24128,1
NP02151,-0.98059,1
NP05505,-0.7588,1
NP09430,-0.35218,1
NP08550,1.53307,1
NP05710,-1.09149,1
NP04627,0.71983,1
NP05857,-1.09149,1
NP02798,-0.90666,1
NP01463,-0.90666,1
NP08440,-1.05453,1
NP05125,-0.61094,1
NP02516,-0.42611,1
NP08488,-1.05453,1
NP07435,-0.90666,1
NP05161,0.71983,1
NP01753,-1.16542,1
NP07386,-0.94363,1
NP01780,-0.38914,1
NP02795,-1.12846,1
NP06822,-0.35218,1
NP03585,-1.12846,1
NP01787,-0.20432,1
NP09754,-0.20432,1
NP10353,-0.61094,1
NP06051,-0.90666,1
NP07544,-0.42611,1
NP02590,-0.6479,1
NP08653,-1.05453,1
NP07126,-0.8697,1
NP05953,-1.12846,1
NP09299,-0.83273,1
NP05755,-1.16542,1
NP04443,-0.57397,1
NP02567,-0.79577,1
NP01899,-0.98059,1
NP06697,-0.38914,1
NP02899,-1.16542,1
NP11102,1.607,1
NP08577,-1.01756,1
NP05163,0.46107,1
NP07254,-0.83273,1
NP01737,-1.16542,1
NP06997,-0.35218,1
NP08773,-1.16542,1
NP04758,-0.83273,1
NP06993,-0.98059,1
NP00915,-0.94363,1
NP09273,-0.98059,1
NP02146,1.79183,1
NP04386,-0.01949,1
NP01766,1.38521,1
NP09159,1.23735,1
NP09213,-1.12846,1
NP01354,-0.98059,1
NP07938,-0.50004,1
NP04053,-0.79577,1
NP01335,1.08948,1
NP08478,-0.98059,1
NP06594,-0.27825,1
NP04031,1.05252,1
NP02947,-0.6479,1
NP10278,-0.53701,1
NP01146,-1.16542,1
NP06417,-0.83273,1
NP01304,-0.31521,1
NP01346,1.08948,1
NP06649,-0.6479,1
NP07354,-0.98059,1
NP04997,-0.79577,1
NP04093,-1.16542,1
NP07814,-0.7588,1
NP01885,-1.01756,1
NP00806,-1.16542,1
NP00865,-1.16542,1
NP09881,0.12838,1
NP09311,-0.98059,1
NP02017,-0.09342,1
NP08581,-1.01756,1
NP09916,-0.72183,1
NP06427,-0.57397,1
NP00053,0.16534,1
NP09298,-1.01756,1
NP09909,-0.42611,1
NP09305,-0.8697,1
NP00055,0.35017,1
NP07581,-0.38914,1
NP04791,-0.13038,1
NP10722,-1.16542,1
NP01206,-1.01756,1
NP10091,-0.72183,1
NP09288,-0.90666,1
NP07572,-1.16542,1
NP07044,-1.16542,1
NP05097,-0.68487,1
NP02172,-0.31521,1
NP05452,-0.31521,1
NP07391,-0.6479,1
NP01524,-1.09149,1
NP06691,-0.31521,1
NP06044,-1.05453,1
NP05496,-0.8697,1
NP09313,-1.01756,1
NP06410,-0.98059,1
NP07468,-1.16542,1
NP00035,1.75486,1
NP05891,-1.12846,1
NP05940,-1.09149,1
NP06905,-1.05453,1
NP09733,-1.05453,1
NP06576,-1.05453,1
NP05103,-0.50004,1
NP08976,-0.13038,1
NP05219,0.4241,1
NP03724,-1.12846,1
NP07903,-0.57397,1
NP03808,-0.31521,1
NP09491,-1.16542,1
NP08146,-0.94363,1
NP00036,1.64397,1
NP05199,-0.35218,1
NP03163,-1.09149,1
NP04650,0.71983,1
NP11008,-0.79577,1
NP07003,-1.12846,1
NP00924,-0.98059,1
NP05839,-1.16542,1
NP05204,-0.20432,1
NP07579,-0.13038,1
NP09785,-0.90666,1
NP09420,-1.16542,1
NP07631,-0.46307,1
NP04964,-0.46307,1
NP07116,-1.16542,1
NP08515,-1.01756,1
NP08956,-1.16542,1
NP02519,-0.16735,1
NP02016,-0.09342,1
NP10717,-1.16542,1
NP10733,-0.83273,1
NP07380,-1.01756,1
NP07165,-1.01756,1
NP02588,-0.79577,1
NP07446,-1.01756,1
NP05203,-0.50004,1
NP06302,-0.42611,1
NP02544,-0.13038,1
NP05885,-0.94363,1
NP07255,-1.05453,1
NP06984,-0.50004,1
NP06059,-0.90666,1
NP06835,-0.6479,1
NP08604,-1.16542,1
NP09164,-0.46307,1
NP11108,2.12452,1
NP05096,-0.68487,1
NP04406,0.20231,1
NP05890,-1.09149,1
NP07464,-0.8697,1
NP06418,-0.98059,1
NP08246,-0.31521,1
NP04291,-0.31521,1
NP07463,-0.72183,1
NP08426,-1.05453,1
NP07447,-1.16542,1
NP07562,-0.38914,1
NP07080,-1.09149,1
NP11340,0.97859,1
NP01384,1.31128,1
NP06184,-1.09149,1
NP08799,-1.16542,1
NP09363,-1.01756,1
NP10995,-1.09149,1
NP02542,-1.01756,1
NP09790,-1.16542,1
NP06660,-0.83273,1
NP04630,0.97859,1
NP05227,-1.01756,1
NP08585,-1.12846,1
NP07536,-1.09149,1
NP05264,-1.16542,1
NP01550,-0.46307,1
NP02268,-0.8697,1
NP03567,-1.12846,1
NP07927,0.64589,1
NP10821,-0.46307,1
NP11378,1.23735,1
NP01970,0.75679,1
NP09878,0.12838,1
NP09055,1.16341,1
NP00501,0.3132,1
NP09046,1.607,1
NP05709,-1.05453,1
NP07637,-0.20432,1
NP04702,1.38521,1
NP04737,-0.61094,1
NP04841,-0.79577,1
NP06128,-0.83273,1
NP05852,-0.83273,1
NP01900,-0.98059,1
NP06994,-0.8697,1
NP04186,-0.68487,1
NP01527,0.71983,1
NP01909,-1.09149,1
NP07415,-1.05453,1
NP06792,-0.20432,1
NP10974,-1.16542,1
NP07583,-0.13038,1
NP07371,-0.7588,1
NP01477,1.16341,1
NP05189,-0.42611,1
NP04808,-0.31521,1
NP06991,-1.05453,1
NP07485,-0.61094,1
NP10277,-0.53701,1
NP08602,-1.12846,1
NP09874,0.12838,1
NP06988,-0.16735,1
NP06963,-1.05453,1
NP04290,-0.42611,1
NP05529,-0.72183,1
NP01800,-0.20432,1
NP02465,-0.24128,1
NP06689,-0.13038,1
NP05538,1.75486,1
NP06810,1.27431,1
NP04840,-0.27825,1
NP01004,-1.16542,1
NP04227,-0.46307,1
NP08698,-1.16542,1
NP10275,-0.53701,1
NP02941,-1.05453,1
NP02799,-0.90666,1
NP10758,-1.16542,1
NP06864,-0.72183,1
NP01531,-0.57397,1
NP03465,-1.16542,1
NP07151,-1.05453,1
NP08520,-1.12846,1
NP06719,-0.27825,1
NP01919,-0.8697,1
NP07436,-1.05453,1
NP07010,-1.09149,1
NP07259,-1.05453,1
NP06892,-1.09149,1
NP05664,-0.01949,1
NP06894,-0.98059,1
NP01306,-1.16542,1
NP06720,-0.27825,1
NP06837,-0.6479,1
NP08806,-1.16542,1
NP01749,-1.16542,1
NP11205,1.53307,1
NP09880,0.05444,1
NP05123,-0.6479,1
NP10933,-1.16542,1
NP05354,-1.05453,1
NP01223,-0.98059,1
NP01138,-1.16542,1
NP05154,1.16341,1
NP08526,-0.61094,1
NP09667,-0.94363,1
NP06118,-0.05645,1
NP05742,-0.61094,1
NP06677,-0.46307,1
NP11286,1.20038,1
NP06301,-1.05453,1
NP04868,-0.79577,1
NP01195,-1.05453,1
NP01284,-0.83273,1
NP03373,-1.16542,1
NP03428,-0.83273,1
NP04640,1.01555,1
NP02258,-1.01756,1
NP01255,-0.35218,1
NP07554,-0.46307,1
NP05090,0.20231,1
NP07573,-0.24128,1
NP08244,1.01555,1
NP09586,-1.09149,1
NP11235,-0.6479,1
NP07365,-1.12846,1
NP01727,-1.12846,1
NP03041,-0.83273,1
NP02492,1.90273,1
NP01748,-1.16542,1
NP07444,-0.7588,1
NP04679,0.90465,1
NP07252,-0.94363,1
NP07322,-0.53701,1
NP01651,-1.16542,1
NP02102,-0.13038,1
NP07382,-1.09149,1
NP04157,-1.05453,1
NP05537,1.8288,1
NP05939,-0.98059,1
NP09635,-1.12846,1
NP07011,-0.98059,1
NP04746,-0.61094,1
NP01324,1.08948,1
NP09694,-0.94363,1
NP08579,-1.01756,1
NP01245,0.97859,1
NP00064,-0.83273,1
NP09599,-1.09149,1
NP00786,-0.83273,1
NP09955,0.35017,1
NP09419,-0.24128,1
NP11297,0.97859,1
NP08659,-1.05453,1
NP04759,-0.57397,1
NP02928,-0.16735,1
NP06187,-1.05453,1
NP07249,-0.6479,1
NP01211,-1.01756,1
NP00028,1.607,1
NP04778,-0.72183,1
NP11356,0.97859,1
NP10734,-1.01756,1
NP07725,-1.16542,1
NP06332,-1.01756,1
NP09165,-0.05645,1
NP05922,-0.8697,1
NP02270,-0.98059,1
NP08051,-1.05453,1
NP02531,-0.31521,1
NP07551,-0.46307,1
NP06347,-0.57397,1
NP06114,1.23735,1
NP06967,-1.09149,1
NP06952,-0.7588,1
NP05468,-0.24128,1
NP06353,1.12645,1
NP04665,0.90465,1
NP10778,-1.16542,1
NP09418,-1.01756,1
NP01833,-0.20432,1
NP07912,1.45914,1
NP04437,-0.83273,1
NP06830,-0.72183,1
NP10703,-1.05453,1
NP07278,-1.01756,1
NP10782,-1.16542,1
NP11066,1.57004,1
NP01282,-1.05453,1
NP07559,-0.42611,1
NP04690,0.86769,1
NP07966,-0.72183,1
NP03545,-0.20432,1
NP05174,-0.68487,1
NP04915,-0.46307,1
NP08009,-0.38914,1
NP01501,0.75679,1
NP10658,-1.16542,1
NP01803,0.12838,1
NP01675,-1.09149,1
NP01773,-0.38914,1
NP10629,-0.79577,1
NP07403,-0.68487,1
NP00045,0.35017,1
NP07590,-0.98059,1
NP10820,-0.53701,1
NP06916,-0.94363,1
NP02370,-1.16542,1
NP00030,1.607,1
NP05094,-0.79577,1
NP02705,-1.01756,1
NP09876,0.12838,1
NP01655,-1.12846,1
NP10801,-1.16542,1
NP11368,0.94162,1
NP04769,-0.72183,1
NP06623,-0.7588,1
NP09786,-0.98059,1
NP04447,-0.57397,1
NP03783,-0.6479,1
NP08632,-0.8697,1
NP04826,-0.68487,1
NP07067,-1.05453,1
NP07123,-0.98059,1
NP01828,-0.35218,1
NP10797,-1.12846,1
NP06831,-0.72183,1
NP02828,-1.09149,1
NP09348,-1.01756,1
NP02809,-0.7588,1
NP02525,-0.94363,1
NP04922,-0.42611,1
NP00889,-1.16542,1
NP11361,0.97859,1
NP04306,-0.38914,1
NP09885,-0.05645,1
NP05937,0.01748,1
NP01883,-0.98059,1
NP04731,-0.57397,1
NP10649,-1.05453,1
NP11370,1.90273,1
NP01013,-1.09149,1
NP00866,-1.16542,1
NP05267,-1.16542,1
NP03801,-0.31521,1
NP06346,-0.57397,1
NP09261,-0.57397,1
NP02578,-0.79577,1
NP06426,-0.46307,1
NP09795,1.68093,1
NP06234,-1.05453,1
NP10348,-1.12846,1
NP07400,-0.72183,1
NP04879,-0.72183,1
NP04371,0.09141,1
NP07646,-0.24128,1
NP04039,-0.72183,1
NP03763,-0.50004,1
NP05683,-0.79577,1
NP04303,-0.20432,1
NP05073,0.90465,1
NP09133,-0.98059,1
NP09042,1.86576,1
NP02010,-0.8697,1
NP06873,-0.90666,1
NP06593,-0.31521,1
NP08671,-0.6479,1
NP04920,-0.46307,1
NP09041,1.34824,1
NP09592,-1.09149,1
NP03644,-0.53701,1
NP09069,-0.16735,1
NP07935,-0.68487,1
NP05663,-1.09149,1
NP05893,-1.09149,1
NP01822,-0.20432,1
NP07561,-0.46307,1
NP07807,-0.83273,1
NP06559,-1.16542,1
NP06934,0.60893,1
NP05791,0.01748,1
NP06207,-0.42611,1
NP05666,0.27624,1
NP07406,-1.09149,1
NP01813,-0.38914,1
NP09044,1.05252,1
NP08271,-1.09149,1
NP04229,-0.6479,1
NP05198,-0.83273,1
NP07318,-1.01756,1
NP10735,-0.94363,1
NP09662,-0.94363,1
NP07342,-0.8697,1
NP07153,-0.83273,1
NP07134,-1.05453,1
NP05181,-0.68487,1
NP01186,-1.09149,1
NP08248,1.12645,1
NP02917,-0.83273,1
NP04646,0.97859,1
NP07467,-0.61094,1
NP07096,-0.7588,1
NP11064,1.57004,1
NP03761,-0.50004,1
NP07155,-0.83273,1
NP06909,-0.94363,1
NP08846,-1.12846,1
NP04940,-0.46307,1
NP03800,-0.68487,1
NP08593,-1.05453,1
NP02943,-1.09149,1
NP02587,-0.79577,1
NP06657,-1.16542,1
NP09845,-0.42611,1
NP09888,-0.46307,1
NP11399,1.12645,1
NP07335,-0.83273,1
NP01820,-0.20432,1
NP05185,-0.68487,1
NP09901,-1.12846,1
NP09899,-1.05453,1
NP07177,-1.16542,1
NP07968,-1.09149,1
NP03028,-0.46307,1
NP11069,-1.12846,1
NP07138,-1.12846,1
NP09927,-0.8697,1
NP06880,-0.98059,1
NP02061,-1.01756,1
NP07955,-0.38914,1
NP02234,-1.05453,1
NP04032,1.05252,1
NP03458,-1.01756,1
NP03805,-0.35218,1
NP07021,-0.79577,1
NP07937,-0.72183,1
NP02162,-0.31521,1
NP01817,-0.24128,1
NP09350,-1.05453,1
NP07077,-1.09149,1
NP11323,0.94162,1
NP04783,-0.79577,1
NP04803,-0.16735,1
NP06923,-0.90666,1
NP04694,-1.01756,1
NP01905,-1.05453,1
NP07102,-0.94363,1
NP04220,-0.46307,1
NP06794,-0.20432,1
NP06193,-0.20432,1
NP11352,0.97859,1
NP07659,-0.24128,1
NP07217,-1.09149,1
NP06221,-0.09342,1
NP02644,-1.01756,1
NP04807,-0.38914,1
NP08519,-1.09149,1
NP07423,-1.05453,1
NP03854,1.93969,1
NP05739,-0.09342,1
NP07825,-1.12846,1
NP06922,-1.09149,1
NP11149,1.86576,1
NP07969,-0.98059,1
NP03476,-0.90666,1
NP11398,1.16341,1
NP06078,-1.16542,1
NP05764,-0.6479,1
NP00850,-1.12846,1
NP03810,-0.35218,1
NP07095,-1.05453,1
NP05540,1.90273,1
NP05514,-0.61094,1
NP06895,-0.98059,1
NP10723,-1.16542,1
NP09536,-0.35218,1
NP00776,-1.12846,1
NP03795,0.64589,1
NP09906,-1.09149,1
NP11106,1.53307,1
NP05789,0.01748,1
NP08721,-1.16542,1
NP10756,-1.16542,1
NP02949,-0.83273,1
NP08551,1.53307,1
NP11076,-1.09149,1
NP06084,-1.16542,1
NP04661,1.53307,1
NP06696,-0.38914,1
NP07706,-0.24128,1
NP09301,-1.12846,1
NP05130,-0.31521,1
NP07932,-0.8697,1
NP05743,-0.61094,1
NP07455,-0.90666,1
NP10630,-0.8697,1
NP04767,-0.27825,1
NP04424,-0.16735,1
NP09415,-0.8697,1
NP05023,-0.61094,1
NP06998,-1.05453,1
NP01307,1.08948,1
NP08712,-1.12846,1
NP11360,0.94162,1
NP05225,-1.12846,1
NP07337,-1.01756,1
NP01339,1.08948,1
NP11366,0.23927,1
NP06570,-1.09149,1
NP08080,-0.50004,1
NP04210,0.97859,1
NP01536,-0.72183,1
NP06072,-1.05453,1
NP05037,1.01555,1
NP07292,-1.16542,1
NP07808,-0.98059,1
NP02911,-0.8697,1
NP06400,-0.8697,1
NP04286,-0.42611,1
NP11078,0.20231,1
NP11251,-0.83273,1
NP06545,-1.05453,1
NP09337,-1.01756,1
NP07166,-0.57397,1
NP07429,-1.05453,1
NP06898,-0.8697,1
NP07272,-0.90666,1
NP03716,-1.12846,1
NP07236,-0.83273,1
NP01400,-0.31521,1
NP06964,-1.09149,1
NP06749,1.45914,1
NP04811,-0.83273,1
NP04871,-0.79577,1
NP05088,-1.01756,1
NP09695,-0.94363,1
NP07591,-0.79577,1
NP07242,-0.98059,1
NP07679,-0.20432,1
NP05172,-0.6479,1
NP04180,-0.6479,1
NP10812,-0.09342,1
NP06711,-0.27825,1
NP05166,0.4241,1
NP04870,-1.01756,1
NP09204,-0.8697,1
NP09659,-0.94363,1
NP05202,-0.09342,1
NP00048,0.27624,1
NP07546,-0.50004,1
NP01832,-0.79577,1
NP00037,1.607,1
NP05034,0.09141,1
NP08700,-1.16542,1
NP07017,-0.31521,1
NP03208,-1.12846,1
NP03601,-0.83273,1
NP03600,-0.57397,1
NP06150,0.83072,1
NP01244,1.01555,1
NP09110,-0.94363,1
NP01724,-0.94363,1
NP09018,-0.79577,1
NP00759,-0.8697,1
NP10994,-1.16542,1
NP03491,-1.12846,1
NP02643,-1.12846,1
NP06920,-1.05453,1
NP02813,-1.16542,1
NP09675,-0.94363,1
NP08186,-1.12846,1
NP09661,-0.94363,1
NP06409,-0.94363,1
NP10955,-1.16542,1
NP07000,-1.05453,1
NP03950,0.97859,1
NP06296,-0.90666,1
NP09593,-1.09149,1
NP07076,-1.12846,1
NP04651,0.71983,1
NP05395,-1.05453,1
NP09053,1.53307,1
NP01746,-1.16542,1
NP09714,-0.94363,1
NP03828,-0.53701,1
NP04274,-0.20432,1
NP04230,-0.53701,1
NP08949,-1.16542,1
NP05159,0.35017,1
NP09040,1.7179,1
NP02109,-0.83273,1
NP04662,1.7179,1
NP01801,-0.20432,1
NP00905,-0.98059,1
NP08575,-1.01756,1
NP07596,-0.24128,1
NP08465,-1.05453,1
NP08609,-1.09149,1
NP01678,-0.09342,1
NP09003,0.3132,1
NP06154,0.4241,1
NP00784,-1.09149,1
NP05724,-0.90666,1
NP08959,-1.12846,1
NP00060,-0.83273,1
NP03480,-1.16542,1
NP05036,-0.94363,1
NP08679,-1.16542,1
NP02539,-1.01756,1
NP09776,-1.09149,1
NP05522,1.53307,1
NP07490,-0.24128,1
NP09798,1.45914,1
NP04657,0.71983,1
NP02938,-1.12846,1
NP02056,-1.12846,1
NP07936,-0.53701,1
NP05177,-0.7588,1
NP05531,-0.72183,1
NP04794,-0.31521,1
NP02447,-0.31521,1
NP05116,-0.68487,1
NP06949,-1.09149,1
NP04339,-0.42611,1
NP02591,-0.6479,1
NP01862,0.3132,1
NP04631,0.60893,1
NP06009,-1.09149,1
NP07160,-1.16542,1
NP09758,-1.05453,1
NP01518,-1.01756,1
NP11304,1.23735,1
NP02691,-1.12846,1
NP09929,-0.05645,1
NP07013,-1.01756,1
NP03777,-0.46307,1
NP00901,-1.05453,1
NP06728,-0.13038,1
NP07809,-0.79577,1
NP05687,-1.16542,1
NP04200,-0.01949,1
NP09106,-0.94363,1
NP06707,-0.31521,1
NP03587,-0.94363,1
NP02972,-1.12846,1
NP04949,-0.46307,1
NP00894,-1.01756,1
NP11293,1.23735,1
NP01891,-0.90666,1
NP01968,0.535,1
NP06844,-0.50004,1
NP03887,-0.68487,1
NP07578,-0.50004,1
NP01924,-0.98059,1
NP04279,-0.50004,1
NP10788,-0.94363,1
NP07550,-0.38914,1
NP09414,-0.6479,1
NP09440,-1.09149,1
NP09285,-0.90666,1
NP04649,-1.16542,1
NP09904,0.09141,1
NP01077,-0.57397,1
NP06754,-0.8697,1
NP00710,-0.8697,1
NP02003,1.8288,1
NP00768,-0.94363,1
NP08906,-1.16542,1
NP02924,-0.83273,1
NP10832,-1.09149,1
NP07137,-1.01756,1
NP05534,1.75486,1
NP07640,-0.24128,1
NP00817,-0.83273,1
NP06889,-0.83273,1
NP08461,-1.05453,1
NP06551,-1.12846,1
NP08512,-1.12846,1
NP03756,-1.12846,1
NP05838,-1.16542,1
NP08586,-0.94363,1
NP11375,1.23735,1
NP07424,-0.68487,1
NP03768,-0.50004,1
NP01068,-0.90666,1
NP09919,-0.16735,1
NP06224,-0.50004,1
NP09052,1.16341,1
NP09792,1.79183,1
NP01969,0.68286,1
NP06644,-0.57397,1
NP03788,0.60893,1
NP06170,-0.94363,1
NP08451,-1.05453,1
NP05195,-0.38914,1
NP01253,-0.38914,1
NP09764,-0.38914,1
NP01794,-0.20432,1
NP06199,-1.16542,1
NP07027,0.71983,1
NP05048,1.01555,1
NP09355,-0.7588,1
NP08569,-0.13038,1
NP09948,-0.53701,1
NP01739,-1.12846,1
NP06867,-1.05453,1
NP02592,-0.68487,1
NP07063,-0.94363,1
NP06411,-0.94363,1
NP09353,0.09141,1
NP08422,-1.05453,1
NP01963,-0.79577,1
NP06023,-1.09149,1
NP01795,-0.20432,1
NP10755,-1.16542,1
NP03536,-1.16542,1
NP01357,-1.16542,1
NP10350,-0.6479,1
NP04363,-0.35218,1
