,Flexibility,y
NP01323,-0.33112,1
NP03420,1.97528,1
NP03500,-0.80102,1
NP04372,0.47508,1
NP00804,3.99342,1
NP00052,-0.7222,1
NP04822,-0.76133,1
NP04668,-1.14112,1
NP04716,0.89602,1
NP01901,1.34165,1
NP06751,-0.65104,1
NP01483,-0.21539,1
NP01036,2.39979,1
NP01104,2.16847,1
NP06288,1.73819,1
NP04658,-0.71661,1
NP07081,-0.56505,1
NP05991,2.47106,1
NP01733,1.73471,1
NP09655,-0.90368,1
NP08571,-1.0902,1
NP10815,-0.79778,1
NP06996,-0.62889,1
NP00805,2.72119,1
NP06921,0.20717,1
NP06419,-0.57407,1
NP02694,-0.63137,1
NP06307,0.08893,1
NP06406,0.89764,1
NP05169,-0.16581,1
NP05236,0.29501,1
NP05768,1.41282,1
NP06636,1.3826,1
NP08573,-0.81206,1
NP08547,-0.72531,1
NP11283,0.30093,1
NP08606,-0.19412,1
NP08081,0.6586,1
NP04273,1.7971,1
NP09580,0.4754,1
NP01484,-1.06259,1
NP01249,-0.92073,1
NP09891,0.60892,1
NP07407,0.22991,1
NP04362,0.41364,1
NP05197,-0.58163,1
NP06313,0.44117,1
NP00714,-0.42673,1
NP07718,0.12606,1
NP02640,-0.74105,1
NP08455,1.44514,1
NP08580,0.82951,1
NP09912,-0.4347,1
NP10736,1.09711,1
NP08878,1.44873,1
NP06311,0.8765,1
NP07012,0.97413,1
NP08430,2.43818,1
NP10370,1.23273,1
NP02602,-0.23956,1
NP02971,3.2135,1
NP02108,-0.30072,1
NP06879,-0.37501,1
NP01248,-0.08467,1
NP11334,-1.36846,1
NP04384,-1.03678,1
NP05921,1.28401,1
NP02026,-0.37638,1
NP04052,3.05875,1
NP10757,3.25776,1
NP00032,-0.78791,1
NP06350,0.6157,1
NP04300,-0.97553,1
NP07879,0.03505,1
NP07628,0.34715,1
NP10725,1.98111,1
NP04981,-0.06038,1
NP07459,-0.68714,1
NP04344,0.20108,1
NP00953,-0.56143,1
NP06977,0.19763,1
NP01426,1.68421,1
NP04701,-0.62726,1
NP07826,-0.43202,1
NP06985,0.26441,1
NP05220,-0.42648,1
NP08261,2.7899,1
NP07074,1.00079,1
NP02467,1.36399,1
NP04788,-0.4139,1
NP06026,1.78035,1
NP07663,0.52766,1
NP05437,1.48434,1
NP07412,-0.67074,1
NP11344,-1.25958,1
NP03637,1.0518,1
NP04728,-1.08065,1
NP07812,-0.57247,1
NP05024,-0.50403,1
NP01709,0.5431,1
NP11285,-0.9675,1
NP07339,-0.34974,1
NP11277,-0.93645,1
NP07899,1.43748,1
NP07409,-0.34842,1
NP07545,-0.82111,1
NP06924,0.94149,1
NP07075,0.04098,1
NP02817,1.30372,1
NP02939,0.75454,1
NP01022,0.39991,1
NP06306,-0.85195,1
NP06666,0.09327,1
NP06871,-0.45452,1
NP08549,-0.49094,1
NP06244,-0.36294,1
NP01990,0.73104,1
NP01191,3.64862,1
NP01499,-1.00933,1
NP02442,-0.46959,1
NP05191,1.56555,1
NP01742,0.49782,1
NP06910,0.643,1
NP06710,-1.03434,1
NP04686,0.24817,1
NP07666,0.16023,1
NP10291,0.5059,1
NP08767,0.62341,1
NP07348,0.28114,1
NP07474,0.15829,1
NP06622,1.7053,1
NP04635,-0.84992,1
NP10080,-1.1202,1
NP03078,0.85838,1
NP02599,1.00474,1
NP06785,1.30268,1
NP01571,2.16138,1
NP01568,1.51172,1
NP05802,-0.42307,1
NP08617,0.77291,1
NP04231,-0.13673,1
NP04884,1.02735,1
NP02940,0.27037,1
NP01777,0.57002,1
NP05394,-0.89414,1
NP02547,-0.47833,1
NP07926,-1.12368,1
NP07909,-0.20376,1
NP09535,-0.37847,1
NP00792,0.75667,1
NP01299,0.36504,1
NP11401,-0.89528,1
NP06352,-1.41525,1
NP03786,-0.70807,1
NP06901,-1.0088,1
NP11047,1.99612,1
NP09986,0.11139,1
NP08988,-1.1106,1
NP09933,0.18092,1
NP06304,-0.41906,1
NP07275,-0.21431,1
NP01865,1.38119,1
NP06569,-0.32727,1
NP02884,2.52844,1
NP00963,0.21326,1
NP07179,0.94526,1
NP09336,-1.07363,1
NP10752,2.77179,1
NP04715,0.0894,1
NP09439,-0.02098,1
NP01359,-1.13556,1
NP07224,0.00066,1
NP07167,-0.42239,1
NP05478,2.3767,1
NP04711,0.5082,1
NP09658,0.4974,1
NP02007,-0.60561,1
NP04352,-0.7115,1
NP05470,-1.03887,1
NP01290,2.32017,1
NP02074,0.58073,1
NP01735,0.53733,1
NP11305,-1.11166,1
NP07495,-0.90849,1
NP10593,-0.65128,1
NP03840,0.4906,1
NP00002,-0.1843,1
NP10305,-0.05325,1
NP10274,-0.13415,1
NP05164,-1.24089,1
NP07609,-1.11415,1
NP11303,-0.92089,1
NP09756,0.93994,1
NP02692,-0.53254,1
NP02701,0.84348,1
NP04768,0.89001,1
NP09527,-1.06405,1
NP08706,3.2305,1
NP08540,-0.33288,1
NP00936,0.87638,1
NP05697,-0.28576,1
NP00648,1.47744,1
NP11033,0.31779,1
NP06167,-0.61907,1
NP08769,1.04835,1
NP04403,0.98013,1
NP06568,-0.60743,1
NP01734,-0.4472,1
NP10596,-0.57994,1
NP04653,0.03509,1
NP05247,1.75482,1
NP05117,-0.83122,1
NP00023,-0.65314,1
NP06906,0.22038,1
NP03639,-0.86261,1
NP09868,0.09576,1
NP01674,2.78218,1
NP11020,0.12046,1
NP02603,-0.2179,1
NP07633,-0.05063,1
NP08511,0.72507,1
NP07054,-0.12564,1
NP07643,-0.16795,1
NP11179,-0.29859,1
NP01673,0.99602,1
NP06966,-0.42834,1
NP07418,3.29912,1
NP09936,1.77829,1
NP04770,0.08786,1
NP09132,0.82691,1
NP08375,0.41716,1
NP01754,0.4301,1
NP08312,1.30862,1
NP07670,-0.63211,1
NP01618,1.50199,1
NP06591,1.46055,1
NP02843,0.53076,1
NP02646,2.16124,1
NP06872,1.67455,1
NP08429,2.40236,1
NP04293,-0.33807,1
NP02027,-0.59276,1
NP07794,-1.24205,1
NP07491,-0.13749,1
NP06866,-0.33951,1
NP07941,-0.64616,1
NP10923,1.22566,1
NP07443,2.30396,1
NP07634,0.15171,1
NP01455,1.42993,1
NP10719,2.93795,1
NP00927,0.45749,1
NP10664,-0.61852,1
NP09364,0.63699,1
NP06632,0.46568,1
NP05107,-0.79533,1
NP05858,1.30065,1
NP04088,1.99112,1
NP07667,1.50131,1
NP03469,1.10183,1
NP05651,-1.15841,1
NP09797,-0.77137,1
NP03273,0.2063,1
NP01808,-0.42645,1
NP07331,0.85086,1
NP05131,-0.08274,1
NP01851,0.60701,1
NP08997,-0.52049,1
NP09782,-0.67511,1
NP00713,0.32638,1
NP08201,-0.7734,1
NP07511,2.47936,1
NP07051,0.55654,1
NP09843,-0.59009,1
NP01301,1.41154,1
NP07261,2.49837,1
NP01252,-0.02727,1
NP10814,0.01835,1
NP05401,1.14709,1
NP05188,-0.71029,1
NP10688,0.23084,1
NP07238,0.74513,1
NP03785,-0.13768,1
NP06943,-0.56443,1
NP05275,1.10768,1
NP03782,-1.04851,1
NP05179,0.92185,1
NP04067,1.29215,1
NP07362,-0.52408,1
NP00912,-0.54633,1
NP03507,3.43256,1
NP04632,-0.2683,1
NP01046,2.23629,1
NP10089,-1.33506,1
NP09045,-0.31745,1
NP01170,2.64642,1
NP02967,-1.06043,1
NP01397,1.76302,1
NP00067,0.85043,1
NP09396,0.9351,1
NP06122,0.45098,1
NP06750,-0.4004,1
NP04975,0.21161,1
NP01480,-0.0327,1
NP03477,0.81584,1
NP06968,-0.42581,1
NP06305,0.32301,1
NP05151,-0.90602,1
NP06646,1.96305,1
NP07592,1.72431,1
NP10836,1.68639,1
NP10655,1.13275,1
NP10811,-0.17635,1
NP11290,-0.60367,1
NP08434,1.64848,1
NP01225,1.89847,1
NP09849,0.20011,1
NP03521,2.46132,1
NP04836,-0.11207,1
NP04757,-0.1719,1
NP05800,1.32321,1
NP06140,0.24486,1
NP00578,-0.36436,1
NP02794,1.17435,1
NP01730,2.12409,1
NP06089,2.20488,1
NP08299,-0.62471,1
NP11313,-0.82074,1
NP02909,1.09276,1
NP07951,-0.85737,1
NP08778,2.99709,1
NP00899,0.79471,1
NP11107,-0.66857,1
NP01298,0.53501,1
NP03495,-0.38354,1
NP05812,0.05707,1
NP01756,0.90799,1
NP00790,1.14681,1
NP11255,-0.06439,1
NP04412,0.01028,1
NP03780,1.38874,1
NP06372,-0.43087,1
NP03668,1.37422,1
NP09711,-0.64499,1
NP10371,-0.37773,1
NP06093,1.77224,1
NP06692,1.38763,1
NP09506,1.04186,1
NP07891,-0.09895,1
NP09358,-0.48223,1
NP05226,-0.28403,1
NP09346,0.23004,1
NP01622,-0.89777,1
NP05957,0.42213,1
NP05059,-0.58574,1
NP10652,3.48505,1
NP11150,-0.96794,1
NP01293,0.47862,1
NP02527,2.27875,1
NP01519,0.03129,1
NP07284,1.97202,1
NP04459,-1.13531,1
NP04693,-0.15786,1
NP03479,0.35657,1
NP02862,0.01371,1
NP00755,1.11466,1
NP07795,0.97067,1
NP08588,2.59593,1
NP09316,-0.01024,1
NP06331,2.27795,1
NP06334,1.08367,1
NP04241,-0.13899,1
NP05126,-0.76541,1
NP01257,-0.60251,1
NP05476,-0.54173,1
NP11325,-0.7549,1
NP05685,1.85581,1
NP06421,0.42686,1
NP10632,-0.42128,1
NP08234,3.08839,1
NP00816,2.44928,1
NP09425,0.03346,1
NP04226,0.65136,1
NP05118,-0.70856,1
NP06833,0.1411,1
NP02512,-0.14407,1
NP07204,1.16597,1
NP07097,0.11732,1
NP03243,-0.44579,1
NP07647,-0.10814,1
NP02151,-0.0949,1
NP05505,-0.49273,1
NP09430,-0.13668,1
NP08550,-0.35213,1
NP05710,0.98205,1
NP04627,-1.00417,1
NP05857,1.03159,1
NP02798,0.17992,1
NP01463,0.89631,1
NP08440,1.2692,1
NP05125,-1.03389,1
NP02516,0.33094,1
NP08488,0.64112,1
NP07435,1.07515,1
NP05161,-1.44626,1
NP01753,1.47302,1
NP07386,-0.19271,1
NP01780,0.52035,1
NP02795,1.39655,1
NP06822,-0.86715,1
NP03585,-0.55227,1
NP01787,-0.42674,1
NP09754,0.05448,1
NP10353,1.07729,1
NP06051,-0.42208,1
NP07544,-0.69848,1
NP02590,-0.83218,1
NP08653,2.10165,1
NP07126,1.56851,1
NP05953,3.19533,1
NP09299,-0.37376,1
NP05755,-1.27472,1
NP04443,-0.15424,1
NP02567,0.59284,1
NP01899,0.26639,1
NP06697,-0.59023,1
NP02899,-0.62404,1
NP11102,-1.0273,1
NP08577,-0.33721,1
NP05163,-0.3133,1
NP07254,-0.44681,1
NP01737,-0.96081,1
NP06997,-0.50247,1
NP08773,0.62359,1
NP04758,0.05832,1
NP06993,1.88447,1
NP00915,1.1697,1
NP09273,-0.85467,1
NP02146,-1.36409,1
NP04386,-0.00885,1
NP01766,-0.70893,1
NP09159,-0.89181,1
NP09213,0.21603,1
NP01354,1.5757,1
NP07938,-0.28031,1
NP04053,3.43401,1
NP01335,-0.85831,1
NP08478,-0.54952,1
NP06594,0.99743,1
NP04031,-0.06223,1
NP02947,1.28276,1
NP10278,0.64459,1
NP01146,2.48764,1
NP06417,0.47032,1
NP01304,0.3934,1
NP01346,-0.87753,1
NP06649,-0.94749,1
NP07354,-0.75048,1
NP04997,0.37578,1
NP04093,0.3092,1
NP07814,0.07964,1
NP01885,0.71237,1
NP00806,3.07228,1
NP00865,1.65211,1
NP09881,-0.04992,1
NP09311,0.54742,1
NP02017,-0.89118,1
NP08581,0.6846,1
NP09916,-0.40104,1
NP06427,0.056,1
NP00053,-0.48205,1
NP09298,1.29364,1
NP09909,-0.42419,1
NP09305,0.85505,1
NP00055,-0.9283,1
NP07581,0.39743,1
NP04791,-0.40543,1
NP10722,1.13644,1
NP01206,3.72063,1
NP10091,-0.03274,1
NP09288,0.38199,1
NP07572,0.29146,1
NP07044,4.08488,1
NP05097,-0.43013,1
NP02172,1.01799,1
NP05452,0.14731,1
NP07391,-0.27262,1
NP01524,0.2093,1
NP06691,-0.76971,1
NP06044,1.025,1
NP05496,0.33361,1
NP09313,-0.57168,1
NP06410,-0.11364,1
NP07468,-1.21184,1
NP00035,-0.87989,1
NP05891,2.1426,1
NP05940,3.27228,1
NP06905,0.20172,1
NP09733,-0.91415,1
NP06576,0.82821,1
NP05103,-0.87672,1
NP08976,-0.9282,1
NP05219,0.52957,1
NP03724,0.41416,1
NP07903,0.573,1
NP03808,0.62931,1
NP09491,-0.13816,1
NP08146,3.56811,1
NP00036,-1.04543,1
NP05199,-0.16731,1
NP03163,-0.75112,1
NP04650,-1.00759,1
NP11008,-0.32162,1
NP07003,0.16518,1
NP00924,0.38148,1
NP05839,1.59831,1
NP05204,-0.52394,1
NP07579,-0.07339,1
NP09785,-0.15365,1
NP09420,0.43065,1
NP07631,1.0039,1
NP04964,-0.19321,1
NP07116,0.65225,1
NP08515,2.66881,1
NP08956,1.0092,1
NP02519,-0.44117,1
NP02016,-0.03121,1
NP10717,3.15158,1
NP10733,-0.9709,1
NP07380,1.67307,1
NP07165,1.0776,1
NP02588,-0.35175,1
NP07446,-0.64641,1
NP05203,0.44851,1
NP06302,-0.19603,1
NP02544,-0.51346,1
NP05885,0.4192,1
NP07255,2.2297,1
NP06984,-1.03381,1
NP06059,1.14629,1
NP06835,0.2893,1
NP08604,-0.54174,1
NP09164,-0.41169,1
NP11108,-0.78919,1
NP05096,-0.32855,1
NP04406,0.37803,1
NP05890,-0.89385,1
NP07464,-0.86575,1
NP06418,-0.48372,1
NP08246,-0.02039,1
NP04291,-0.57975,1
NP07463,0.92193,1
NP08426,1.33714,1
NP07447,1.57432,1
NP07562,-0.13899,1
NP07080,-0.46875,1
NP11340,-1.14052,1
NP01384,-1.32357,1
NP06184,1.13022,1
NP08799,0.92115,1
NP09363,1.2088,1
NP10995,0.36078,1
NP02542,-0.93634,1
NP09790,0.17573,1
NP06660,1.05557,1
NP04630,-1.08987,1
NP05227,-0.47995,1
NP08585,0.61684,1
NP07536,3.25013,1
NP05264,1.14434,1
NP01550,-0.00754,1
NP02268,-0.13693,1
NP03567,-0.70215,1
NP07927,-0.9401,1
NP10821,-0.14542,1
NP11378,-1.26279,1
NP01970,0.0983,1
NP09878,-0.18813,1
NP09055,-0.78732,1
NP00501,-0.7149,1
NP09046,-0.9657,1
NP05709,0.99127,1
NP07637,0.29688,1
NP04702,-1.17957,1
NP04737,-1.01373,1
NP04841,-0.76231,1
NP06128,0.55091,1
NP05852,0.34768,1
NP01900,2.33461,1
NP06994,0.55202,1
NP04186,0.12508,1
NP01527,-0.58496,1
NP01909,0.35912,1
NP07415,-0.34164,1
NP06792,0.67311,1
NP10974,1.16432,1
NP07583,-0.61139,1
NP07371,-0.44905,1
NP01477,-0.37078,1
NP05189,0.44806,1
NP04808,0.36637,1
NP06991,1.0137,1
NP07485,-0.68364,1
NP10277,-0.10229,1
NP08602,0.46069,1
NP09874,-0.20237,1
NP06988,-0.72603,1
NP06963,-0.91074,1
NP04290,0.03553,1
NP05529,0.18837,1
NP01800,-0.3148,1
NP02465,1.31408,1
NP06689,-0.42734,1
NP05538,-0.45208,1
NP06810,-1.17034,1
NP04840,-0.81787,1
NP01004,-0.53248,1
NP04227,0.18731,1
NP08698,0.58385,1
NP10275,0.70385,1
NP02941,-0.93448,1
NP02799,-0.25182,1
NP10758,2.87499,1
NP06864,-0.81572,1
NP01531,0.65968,1
NP03465,0.61451,1
NP07151,1.24739,1
NP08520,0.31291,1
NP06719,-0.43608,1
NP01919,0.15585,1
NP07436,-1.03913,1
NP07010,-0.47182,1
NP07259,1.79487,1
NP06892,-0.053,1
NP05664,-0.92112,1
NP06894,0.13555,1
NP01306,-0.20405,1
NP06720,-1.25429,1
NP06837,-0.34308,1
NP08806,-0.29669,1
NP01749,-1.07974,1
NP11205,-0.98437,1
NP09880,-0.3422,1
NP05123,-0.58829,1
NP10933,1.77164,1
NP05354,-0.88132,1
NP01223,1.24498,1
NP01138,1.57471,1
NP05154,-0.36533,1
NP08526,-1.08126,1
NP09667,-0.17925,1
NP06118,-1.03169,1
NP05742,-0.74325,1
NP06677,0.20116,1
NP11286,-0.67493,1
NP06301,-0.82222,1
NP04868,0.77243,1
NP01195,0.87341,1
NP01284,0.41476,1
NP03373,-0.01427,1
NP03428,0.26122,1
NP04640,-1.04501,1
NP02258,0.15009,1
NP01255,-0.81109,1
NP07554,-1.00836,1
NP05090,-0.47023,1
NP07573,-1.32443,1
NP08244,-0.01369,1
NP09586,-0.80033,1
NP11235,0.40881,1
NP07365,1.15511,1
NP01727,2.89884,1
NP03041,-0.6868,1
NP02492,-1.15475,1
NP01748,-0.41321,1
NP07444,0.05919,1
NP04679,-0.45248,1
NP07252,1.42295,1
NP07322,-0.49001,1
NP01651,0.75167,1
NP02102,-0.29786,1
NP07382,1.19933,1
NP04157,-0.90063,1
NP05537,-0.82698,1
NP05939,1.84466,1
NP09635,0.23077,1
NP07011,0.18812,1
NP04746,-0.47511,1
NP01324,0.23807,1
NP09694,-0.19366,1
NP08579,1.63644,1
NP01245,-0.95736,1
NP00064,-0.40843,1
NP09599,-0.42708,1
NP00786,0.91767,1
NP09955,-0.09524,1
NP09419,-0.59186,1
NP11297,-1.06939,1
NP08659,-0.89167,1
NP04759,0.01847,1
NP02928,-0.53081,1
NP06187,0.68014,1
NP07249,-0.3757,1
NP01211,-0.35762,1
NP00028,-1.41787,1
NP04778,1.3056,1
NP11356,-0.78388,1
NP10734,-0.47976,1
NP07725,0.61193,1
NP06332,-0.28293,1
NP09165,-0.50632,1
NP05922,0.14015,1
NP02270,0.90296,1
NP08051,0.786,1
NP02531,1.27081,1
NP07551,-0.80157,1
NP06347,0.33826,1
NP06114,-0.45631,1
NP06967,-0.60359,1
NP06952,1.18203,1
NP05468,-0.50745,1
NP06353,-1.02898,1
NP04665,-0.59357,1
NP10778,1.91928,1
NP09418,-1.15102,1
NP01833,0.02494,1
NP07912,-0.98894,1
NP04437,-0.5451,1
NP06830,-0.22072,1
NP10703,0.26539,1
NP07278,2.09389,1
NP10782,0.1624,1
NP11066,-1.09367,1
NP01282,0.82347,1
NP07559,-0.64472,1
NP04690,-0.74496,1
NP07966,0.86353,1
NP03545,-0.58094,1
NP05174,-0.80101,1
NP04915,1.27792,1
NP08009,-0.53853,1
NP01501,-0.91375,1
NP10658,3.20513,1
NP01803,0.05976,1
NP01675,2.4258,1
NP01773,0.04582,1
NP10629,1.03611,1
NP07403,-1.05515,1
NP00045,-0.6097,1
NP07590,2.01809,1
NP10820,0.51243,1
NP06916,-0.24761,1
NP02370,1.11341,1
NP00030,-0.65993,1
NP05094,0.20363,1
NP02705,-1.20025,1
NP09876,0.57695,1
NP01655,0.16433,1
NP10801,5.92942,1
NP11368,-0.90357,1
NP04769,1.41498,1
NP06623,1.62475,1
NP09786,0.18118,1
NP04447,-0.48055,1
NP03783,0.48025,1
NP08632,0.3463,1
NP04826,-0.58331,1
NP07067,1.02627,1
NP07123,-0.0606,1
NP01828,-0.67846,1
NP10797,1.03644,1
NP06831,0.10627,1
NP02828,2.23289,1
NP09348,0.18384,1
NP02809,-0.70485,1
NP02525,2.37526,1
NP04922,0.16864,1
NP00889,2.89735,1
NP11361,-0.38813,1
NP04306,-0.75545,1
NP09885,-0.64433,1
NP05937,0.53562,1
NP01883,-0.37793,1
NP04731,0.34415,1
NP10649,1.29823,1
NP11370,-1.09807,1
NP01013,0.63752,1
NP00866,2.89691,1
NP05267,2.58488,1
NP03801,0.89423,1
NP06346,0.46226,1
NP09261,0.11836,1
NP02578,-0.41293,1
NP06426,-0.49463,1
NP09795,-0.95084,1
NP06234,-1.41157,1
NP10348,3.17226,1
NP07400,0.67884,1
NP04879,0.89684,1
NP04371,-0.45561,1
NP07646,0.2107,1
NP04039,-0.32657,1
NP03763,0.79121,1
NP05683,-1.01856,1
NP04303,-1.13233,1
NP05073,-0.93584,1
NP09133,0.84133,1
NP09042,-1.17488,1
NP02010,1.69289,1
NP06873,1.5631,1
NP06593,-0.17261,1
NP08671,-0.73307,1
NP04920,-0.33221,1
NP09041,-0.75962,1
NP09592,1.75378,1
NP03644,0.12237,1
NP09069,0.53542,1
NP07935,1.64258,1
NP05663,3.07869,1
NP05893,-0.61385,1
NP01822,-1.01016,1
NP07561,-0.63326,1
NP07807,1.01118,1
NP06559,0.20588,1
NP06934,-0.81739,1
NP05791,0.41877,1
NP06207,0.03888,1
NP05666,0.67018,1
NP07406,-0.69627,1
NP01813,0.4387,1
NP09044,-0.86652,1
NP08271,1.07946,1
NP04229,0.7653,1
NP05198,2.22887,1
NP07318,3.24838,1
NP10735,-0.24873,1
NP09662,-0.00582,1
NP07342,-1.28513,1
NP07153,-0.69846,1
NP07134,0.40401,1
NP05181,-0.95274,1
NP01186,-0.54283,1
NP08248,-0.32952,1
NP02917,2.05145,1
NP04646,-0.56784,1
NP07467,-0.63698,1
NP07096,0.31875,1
NP11064,-0.96364,1
NP03761,0.93895,1
NP07155,0.23823,1
NP06909,0.5055,1
NP08846,1.9909,1
NP04940,-0.32605,1
NP03800,1.44189,1
NP08593,0.10651,1
NP02943,1.14696,1
NP02587,-0.23576,1
NP06657,1.67955,1
NP09845,-0.27623,1
NP09888,0.12594,1
NP11399,-0.96353,1
NP07335,1.97991,1
NP01820,-0.57611,1
NP05185,-1.23396,1
NP09901,-0.37905,1
NP09899,-0.45283,1
NP07177,3.32148,1
NP07968,0.48617,1
NP03028,-1.0683,1
NP11069,2.52881,1
NP07138,2.66904,1
NP09927,-0.55798,1
NP06880,1.23536,1
NP02061,1.03282,1
NP07955,0.04095,1
NP02234,2.46812,1
NP04032,-0.28794,1
NP03458,0.00128,1
NP03805,-0.02228,1
NP07021,1.69027,1
NP07937,0.47212,1
NP02162,0.19448,1
NP01817,-0.33859,1
NP09350,1.46099,1
NP07077,0.54156,1
NP11323,-1.0509,1
NP04783,-1.3414,1
NP04803,0.10823,1
NP06923,0.98822,1
NP04694,1.86747,1
NP01905,3.6846,1
NP07102,1.40828,1
NP04220,0.23725,1
NP06794,1.34695,1
NP06193,-0.53127,1
NP11352,-0.78577,1
NP07659,-0.67653,1
NP07217,2.60399,1
NP06221,-0.33929,1
NP02644,2.1307,1
NP04807,0.23795,1
NP08519,-0.69298,1
NP07423,0.33014,1
NP03854,0.1868,1
NP05739,-0.2071,1
NP07825,-0.00703,1
NP06922,0.52711,1
NP11149,-0.2559,1
NP07969,0.68382,1
NP03476,0.45635,1
NP11398,-0.60604,1
NP06078,1.60943,1
NP05764,1.61528,1
NP00850,-0.06471,1
NP03810,-0.05673,1
NP07095,1.23474,1
NP05540,-1.19775,1
NP05514,0.00411,1
NP06895,0.23135,1
NP10723,1.25816,1
NP09536,-0.77421,1
NP00776,3.75089,1
NP03795,-0.77808,1
NP09906,2.28332,1
NP11106,-1.43979,1
NP05789,0.01164,1
NP08721,0.67412,1
NP10756,3.07003,1
NP02949,-0.10265,1
NP08551,-0.63842,1
NP11076,2.0417,1
NP06084,-0.61445,1
NP04661,-1.2937,1
NP06696,-0.17607,1
NP07706,-0.2888,1
NP09301,-0.42974,1
NP05130,-0.66444,1
NP07932,0.26213,1
NP05743,-1.34349,1
NP07455,0.25082,1
NP10630,-0.15459,1
NP04767,1.0689,1
NP04424,-0.21928,1
NP09415,-0.30252,1
NP05023,-0.8591,1
NP06998,1.60322,1
NP01307,-0.70516,1
NP08712,1.61481,1
NP11360,-0.84128,1
NP05225,0.45154,1
NP07337,0.89758,1
NP01339,-0.9077,1
NP11366,-1.17442,1
NP06570,-0.27572,1
NP08080,0.74863,1
NP04210,-0.86317,1
NP01536,0.92023,1
NP06072,0.94731,1
NP05037,-0.72461,1
NP07292,-0.90247,1
NP07808,1.50195,1
NP02911,1.26228,1
NP06400,-0.46088,1
NP04286,-0.05792,1
NP11078,-0.80042,1
NP11251,0.20061,1
NP06545,0.39972,1
NP09337,0.83527,1
NP07166,-0.69425,1
NP07429,-0.70942,1
NP06898,-1.2993,1
NP07272,0.68038,1
NP03716,1.5199,1
NP07236,0.37106,1
NP01400,1.99405,1
NP06964,0.38105,1
NP06749,-0.11179,1
NP04811,-0.43264,1
NP04871,-0.42474,1
NP05088,1.10832,1
NP09695,0.06815,1
NP07591,0.24189,1
NP07242,0.7914,1
NP07679,-1.1401,1
NP05172,-0.81681,1
NP04180,0.15241,1
NP10812,0.01591,1
NP06711,-0.94416,1
NP05166,-0.20666,1
NP04870,0.73335,1
NP09204,0.47628,1
NP09659,0.0719,1
NP05202,0.57927,1
NP00048,-0.62952,1
NP07546,0.29524,1
NP01832,2.3255,1
NP00037,-0.41062,1
NP05034,-0.56808,1
NP08700,-0.07983,1
NP07017,-1.18413,1
NP03208,0.88161,1
NP03601,0.55109,1
NP03600,-0.00914,1
NP06150,-0.87467,1
NP01244,-0.73945,1
NP09110,0.99449,1
NP01724,-0.31056,1
NP09018,-0.6674,1
NP00759,0.32647,1
NP10994,1.17154,1
NP03491,1.18031,1
NP02643,3.53029,1
NP06920,0.63398,1
NP02813,0.58264,1
NP09675,1.11278,1
NP08186,1.44869,1
NP09661,0.42122,1
NP06409,0.00591,1
NP10955,2.26687,1
NP07000,-0.24573,1
NP03950,-1.11479,1
NP06296,1.10518,1
NP09593,1.19774,1
NP07076,0.14769,1
NP04651,-1.21779,1
NP05395,0.2297,1
NP09053,-0.87322,1
NP01746,-0.36751,1
NP09714,-0.33272,1
NP03828,1.75831,1
NP04274,-0.94504,1
NP04230,0.28024,1
NP08949,-0.11789,1
NP05159,-0.10888,1
NP09040,-1.08113,1
NP02109,1.58444,1
NP04662,-0.37171,1
NP01801,-0.19086,1
NP00905,-0.7913,1
NP08575,-1.03553,1
NP07596,-0.86286,1
NP08465,0.93595,1
NP08609,1.47271,1
NP01678,-0.50997,1
NP09003,-1.1962,1
NP06154,0.09232,1
NP00784,2.61118,1
NP05724,-0.42549,1
NP08959,2.85476,1
NP00060,0.5095,1
NP03480,0.91007,1
NP05036,0.71751,1
NP08679,-0.21463,1
NP02539,-0.09377,1
NP09776,0.0018,1
NP05522,-0.85416,1
NP07490,-1.00547,1
NP09798,-1.2363,1
NP04657,-0.89404,1
NP02938,1.18877,1
NP02056,2.18686,1
NP07936,-0.22968,1
NP05177,-1.1836,1
NP05531,-0.14567,1
NP04794,-0.51281,1
NP02447,-0.01554,1
NP05116,-0.08722,1
NP06949,2.53918,1
NP04339,-0.79702,1
NP02591,-0.62918,1
NP01862,-1.35647,1
NP04631,-0.31709,1
NP06009,1.36334,1
NP07160,1.32552,1
NP09758,0.23768,1
NP01518,0.10639,1
NP11304,-1.22966,1
NP02691,0.14622,1
NP09929,-0.82103,1
NP07013,2.47732,1
NP03777,1.46821,1
NP00901,0.1851,1
NP06728,-0.56507,1
NP07809,-0.3223,1
NP05687,3.41578,1
NP04200,-0.55472,1
NP09106,0.50029,1
NP06707,-0.36546,1
NP03587,1.40253,1
NP02972,2.15497,1
NP04949,-0.01359,1
NP00894,-0.71522,1
NP11293,-0.66584,1
NP01891,2.25219,1
NP01968,-0.35433,1
NP06844,1.53009,1
NP03887,-0.24925,1
NP07578,0.35848,1
NP01924,0.78144,1
NP04279,-0.77782,1
NP10788,-0.39614,1
NP07550,-0.59395,1
NP09414,0.64234,1
NP09440,-0.22784,1
NP09285,-0.35139,1
NP04649,1.96829,1
NP09904,-0.26319,1
NP01077,-0.18028,1
NP06754,0.25017,1
NP00710,0.81811,1
NP02003,-1.0755,1
NP00768,1.82364,1
NP08906,0.16562,1
NP02924,2.68063,1
NP10832,1.37915,1
NP07137,1.5809,1
NP05534,-0.63304,1
NP07640,-0.64018,1
NP00817,0.79946,1
NP06889,-0.38878,1
NP08461,1.41143,1
