,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
NP06193,-0.35479,0.77692,0.14596,-2.16238,0.92838,0.15733,-1.57353,0.66833,0.68979,-1.19232,2.01605,-1.08509,0.41286,0.2497,-1.16652,-0.66391,1.77815,-0.87979,0.73486,0.42518,0.2725,2.81576,-0.37643,-1.19103,0.80667,0.36729,-0.19832,1.43316,-1.07416,-0.41822,-0.9005,0.04632,1.84965,-0.95561,1.1472,0.64031,0.29084,0.20773,0.08311,1
NP11352,0.67201,-0.83204,-0.1372,-0.19931,0.5549,-0.04232,0.05197,0.23822,0.59331,-0.69642,0.41573,-1.05041,-0.28495,-0.57116,0.34511,0.43196,-0.88209,0.11646,0.37996,-0.37933,-0.48086,-0.74538,0.54931,-0.17845,-0.01164,-0.52527,0.22893,-0.22157,0.44922,-0.02299,-0.24711,-0.74013,0.38065,-0.10267,-0.01395,-0.0094,-1.14313,-0.22478,1.23485,1
NP07659,1.46845,-0.39532,-0.33541,-0.40892,0.20275,1.17113,-0.71294,1.00529,0.32661,0.85504,-0.44539,-0.1586,0.75871,-1.1956,-0.67704,-0.0622,0.20412,-0.85432,0.48082,-0.31038,0.04977,-0.37992,-0.60125,0.72358,-0.76026,0.15053,0.75629,-0.71799,-1.05807,1.06955,0.00276,-0.74013,1.13614,-0.00867,0.18248,-0.51964,-0.47609,0.55786,1.8173,1
NP07217,-0.64095,1.68867,-0.65632,-1.59675,3.30935,-1.07685,-1.02086,0.9042,-0.13029,-2.03535,1.26034,-0.7903,-0.79762,1.12186,0.26113,0.95608,-0.68862,0.01159,2.00506,-1.18385,1.38617,-0.17049,-1.1633,2.80506,-0.53095,1.21026,-0.48885,-0.22157,-0.79267,2.1014,-0.04606,-0.74013,-1.56771,-1.25153,1.40693,1.83438,0.83865,-1.42619,0.08311,1
NP06221,0.81185,0.00544,0.20767,0.16541,-0.04843,-0.86324,0.19076,-0.89204,-0.60341,-0.21959,0.73716,-0.85833,0.15214,-0.15284,-0.28797,0.20839,-0.05611,-0.39981,-0.04679,0.42518,-0.41283,1.39573,0.22886,-0.10334,0.08641,-0.08662,0.71797,0.86037,0.70142,-0.54743,-0.44042,-0.01417,0.85882,-0.50035,0.38799,0.18106,0.08014,0.0192,0.83617,1
NP02644,-1.62207,-1.17682,1.86513,-0.99072,-0.88569,1.96453,-1.13929,-0.20776,1.80275,0.13244,-0.57494,1.35748,0.75871,0.00051,2.50458,-1.58962,1.19083,-0.24309,-0.17242,-1.41371,2.34074,-1.21762,0.07321,-0.22494,1.3035,-0.71653,-2.23205,-1.9945,-0.18946,0.06171,-0.29019,-0.74013,-1.56771,0.90445,-0.4854,0.55502,-1.74388,2.65862,-1.03572,1
NP04807,0.3006,-0.19365,-0.08696,0.51068,-0.40291,-1.28587,-0.24534,-0.99037,-0.40806,-0.07734,0.11459,-0.64766,-1.85191,0.86865,1.59667,-0.08908,0.5315,-0.73602,1.1446,-0.6129,-0.66154,-0.09167,0.79119,-0.37793,-0.8934,0.44887,-0.20769,-0.78205,-0.00266,0.50293,0.56031,0.17317,0.26393,0.95354,-0.6793,-1.40115,0.09646,0.28679,0.01995,1
NP08519,-1.49943,-0.13483,2.5528,-0.7483,4.10301,-2.00249,-1.84986,3.02703,-1.36041,-0.34929,1.26034,0.97846,1.38124,1.99402,-1.16652,-1.47391,-0.68862,3.57712,-0.85288,2.03421,1.38617,1.45838,-0.37643,-1.80582,2.67933,-0.47568,-1.36045,1.43316,0.05182,-2.09797,-1.75494,-0.74013,0.79816,-1.25153,2.18612,0.93883,-0.80478,1.84166,-0.89587,1
NP07423,0.81185,-0.27509,0.70138,-0.87883,0.68418,1.41525,-1.08463,1.9384,-0.22491,-1.25717,0.96969,0.77437,1.71645,-0.68956,0.15131,-1.53621,-0.05611,0.69727,-0.04679,1.66289,-0.41283,1.14513,0.22886,-0.95458,0.82725,0.95088,-0.62295,-0.4125,0.70142,-1.3227,-0.17752,-0.74013,-0.11179,-0.50035,1.82649,-0.0945,-0.9312,0.77332,1.73985,1
NP03854,1.03947,-0.09603,-0.62218,0.04599,0.2867,0.24267,-0.26241,0.52781,-0.26115,0.76279,-0.39578,-0.31989,1.01037,-0.49257,-0.61976,0.6114,-0.12878,-0.51944,0.01869,1.21258,-0.56867,-0.43042,0.86248,-0.62857,-0.59925,-0.11697,1.10598,0.04248,0.62679,-0.27527,0.64476,-0.13774,0.04309,-0.89265,0.49511,-0.49024,0.69879,-0.78305,0.24975,1
NP05739,0.01941,0.56652,-0.53289,-0.35671,-0.78103,0.56082,0.19076,0.19659,-0.60341,0.2992,-0.65799,0.50226,2.1634,-1.49463,-1.16652,-0.04084,0.70289,-0.67408,-0.33992,0.42518,0.61517,0.64394,-1.22383,-0.38708,-0.40748,0.17276,-0.35476,0.35122,-0.85763,-0.80586,-0.17752,-0.74013,0.85882,-0.7735,0.86749,-0.37005,0.58582,-0.48354,-0.0675,1
NP07825,0.45165,3.01485,-1.38567,-1.51962,0.35118,5.06602,-1.84986,5.08553,-1.36041,0.72366,-1.69378,3.14921,0.98508,-0.54318,0.39091,0.36699,2.15191,-0.79875,1.31222,1.59538,-1.04365,-1.72532,0.62505,1.21221,-1.26056,2.43639,0.62045,-0.89851,0.20536,1.56693,3.83775,-0.74013,-1.56771,-0.20236,0.91108,-1.74782,2.03387,-1.35192,1.32909,1
NP06922,-0.64095,-1.04657,1.75052,-0.7483,-1.45259,-0.15121,-0.19186,-0.51102,-1.36041,-1.19232,0.50464,0.97846,0.65495,-1.49463,-1.16652,-0.66391,-0.68862,1.79436,-1.80552,-1.18385,0.55092,1.45838,0.41045,-1.80582,2.67933,-1.31865,-0.48885,0.60579,0.05182,-1.2581,-0.9005,1.61923,-0.77909,-1.25153,-0.15146,0.04328,-0.80478,-0.60923,-0.89587,1
NP11149,-0.1184,-0.53124,0.45989,-0.01052,-0.58992,0.17075,0.31275,-0.41872,0.24409,0.6037,-0.94106,0.6324,-1.46076,0.78058,0.3232,0.14608,-0.29537,0.43791,0.43112,-0.90402,0.00619,0.1482,-0.51327,-0.60298,0.3763,-0.84219,0.04168,0.96552,-0.97625,-0.12609,-0.19466,-0.12464,0.48957,0.1766,-0.04982,0.35477,0.01694,-0.21851,-0.72561,1
NP07969,-0.98434,-0.49952,2.23188,0.26983,0.29346,-0.52147,0.13974,0.19659,-0.37631,-0.01208,0.50464,0.44783,-0.65237,1.29629,2.25984,-0.33991,0.29809,1.79436,-0.28129,1.06879,-0.61843,0.64394,-0.06168,-0.33034,1.07419,-0.13849,-0.14022,0.60579,0.38961,-0.75417,-1.75494,-0.74013,0.95588,0.70154,-1.24233,2.55081,0.18128,1.0247,-1.87484,1
NP03476,1.27799,-0.02756,-1.69457,-0.64849,-0.00533,-2.00249,-1.84986,-0.63589,-1.36041,1.53513,-0.91787,-1.05041,-0.41312,-0.26334,-1.16652,1.14666,-0.59188,-1.14196,0.8843,0.04658,-0.77566,1.98536,-1.95017,-0.50392,-1.56957,-0.37651,1.45942,1.96851,-1.63715,-0.91227,-1.75494,-0.74013,3.44236,-0.88598,2.46113,-1.74782,2.7721,-2.24315,-1.87484,1
NP11398,0.04112,0.4397,-0.6783,0.06527,0.10211,0.12775,1.0119,-0.19114,0.45949,-1.20387,0.71168,-1.09317,-0.94686,0.65591,-0.46248,-0.28665,0.09985,-0.30588,-0.08293,-0.01565,-0.44452,0.0638,-0.52733,1.0744,-0.55294,0.33265,-0.0829,-0.52759,-0.38778,0.80132,0.91372,-0.35229,-0.91953,-0.09623,-0.05539,0.01874,-0.28699,-0.63161,0.86093,1
NP06078,-1.32773,2.41807,-1.29815,0.60921,0.61092,0.21904,0.13974,0.76268,0.11573,-1.02371,1.1092,-0.61342,-0.36185,0.59856,-1.16652,-2.2839,2.60041,-1.77117,0.48082,0.10337,0.04977,-0.65915,-0.06168,3.72724,-1.17301,1.88463,-1.18613,-2.70367,0.38961,2.94128,1.32104,4.92232,0.32498,-0.00867,3.12115,-1.74782,1.49602,-1.2628,-0.70007,1
NP05764,-0.64095,-1.95832,2.95394,-0.7483,-1.05576,1.70006,0.22264,-1.21863,2.945,0.49374,-0.25107,1.42065,1.74438,-1.49463,0.26113,-1.47391,0.13364,1.34867,-1.3292,0.02292,0.55092,1.86559,-1.1633,0.03854,1.87676,-0.89716,-0.92465,0.60579,-1.21491,0.00171,-0.9005,-0.74013,-0.77909,0.52399,-0.54105,0.04328,-1.6265,1.84166,-0.89587,1
NP00850,1.38817,-1.95832,0.36476,-2.44519,2.08279,-2.00249,-1.84986,-1.08997,-1.36041,2.563,-0.86937,-0.7099,-2.97649,1.35972,-1.16652,3.01788,-2.33313,-1.77117,5.46922,-1.03757,-1.04365,-2.61379,0.62505,-1.80582,0.4905,-2.16162,1.57129,-0.89851,1.12662,-2.09797,-1.75494,-0.74013,1.87355,-2.13928,-2.48903,1.18307,0.24104,1.32177,-0.80687,1
NP03810,-0.74826,0.09311,-0.1549,-0.85436,0.72997,0.42731,-0.29548,0.01969,0.94606,-0.45467,0.31571,-0.01647,0.01945,-0.18639,-0.63115,0.44983,0.13364,-0.76837,-0.7338,-0.37933,0.2377,-0.4759,1.29568,-0.42255,-0.02934,0.36729,0.05589,-0.8421,0.8963,0.1067,-1.11411,-0.74013,0.79816,-0.80765,1.30953,-0.06866,-0.29121,0.82046,-0.40638,1
NP07095,0.01941,-1.11671,-0.77975,0.68753,-1.51364,0.56082,1.21107,-1.98067,2.04607,0.2992,-1.12304,-0.85833,0.37561,-1.49463,-1.16652,-0.78853,-0.81512,-0.94836,1.71193,-0.56499,-0.41283,-0.35844,-0.49748,-0.10334,-1.39526,-0.60537,0.98616,-1.17623,-0.85763,0.22783,-1.75494,-0.74013,1.34413,0.31912,-0.33127,-0.0945,-1.6897,0.77332,0.83617,1
NP05540,0.07906,0.27693,-0.8116,0.4012,0.21153,-0.44981,0.07556,0.10529,-0.24933,0.14021,-0.08043,-0.30532,0.58467,-0.70687,-0.7981,0.22447,0.10711,-0.621,0.16123,0.21756,-0.23045,0.32868,-0.93485,0.57399,-0.47917,0.12256,0.01723,0.28552,-0.54749,0.06945,0.45006,1.3909,-0.04134,-0.99379,0.22557,-0.47672,0.09646,-0.66194,0.27259,1
NP05514,-1.1217,0.66751,-1.1056,2.44185,-1.10338,0.66335,1.33351,-0.93558,1.00142,1.20189,0.02098,-0.82568,-1.2334,1.0172,-0.48125,-0.33991,0.82433,-1.34331,0.93809,-0.08971,-0.35115,-1.05008,-0.43938,4.83385,-0.98039,0.26613,-0.14022,-1.9094,-0.01574,3.94912,2.34636,3.78983,-0.81063,-0.00867,0.50307,-0.88809,0.70718,-1.06673,-1.40493,1
NP06895,1.076,-0.49952,1.59006,-0.40892,-0.97639,0.21904,-1.18666,-0.3695,-0.37631,1.33677,-0.09993,0.44783,-0.07134,-0.09917,-1.16652,0.95608,0.9559,0.36815,1.24294,0.42518,-0.61843,1.94703,-0.06168,-0.33034,1.07419,-0.81287,1.25434,0.60579,0.38961,-0.75417,0.97926,-0.74013,-0.30592,-0.00867,1.25109,-0.31494,1.49602,1.67827,-1.09166,1
NP10723,2.79295,-1.95832,0.62733,0.60921,1.56331,0.21904,-0.85506,0.76268,1.59187,-0.01208,-1.61134,0.44783,0.50969,-0.44804,0.54666,1.60407,-1.34643,0.36815,1.624,-0.86204,1.05207,-0.65915,1.82682,-0.69921,0.75316,-2.16162,2.99754,0.27485,1.40299,-0.08227,0.29571,-0.74013,0.32498,-1.07397,0.31606,-0.67316,-0.47609,1.67827,1.64948,1
NP09536,1.50524,-0.93261,-0.1549,-0.85436,-0.46052,-0.26692,-1.22811,0.81575,-1.36041,1.12601,-0.81785,-0.34811,-0.25291,-0.84051,-1.16652,0.44983,-0.7914,-0.09983,1.40965,-0.98272,-0.07552,1.05116,-0.76986,-1.80582,-0.02934,-1.21328,1.69014,0.08869,-1.63715,-0.83816,-1.11411,-0.74013,1.09389,-1.80637,1.30953,-0.74033,0.32508,-0.71135,0.32786,1
NP00776,-1.42139,1.02558,3.86562,0.33154,-1.38044,1.02687,3.57633,-2.63385,1.32348,-1.11568,2.42825,2.18443,1.7774,0.40827,-1.16652,-0.51664,1.2549,2.1185,-0.76627,0.71773,1.68989,0.9401,1.48345,0.2062,3.99263,0.59719,-1.28122,0.00407,1.12662,0.65071,0.10929,-0.74013,0.15292,-0.20236,0.91108,0.20611,0.24104,1.32177,-0.80687,1
NP03795,0.78499,-0.4748,0.02358,-0.20185,0.3365,-0.11984,-0.16375,0.24457,-0.35963,0.36514,-0.21264,-0.05581,0.56878,-0.60769,-0.29541,1.66997,-0.32627,-0.32079,0.51958,-0.50206,0.59339,-0.29473,0.93058,-1.05557,0.1492,-0.4471,0.95888,-0.01123,1.111,-1.07304,0.67804,-0.74013,-0.28453,-0.33368,1.156,-0.4728,0.22585,0.24927,0.1163,1
NP09906,1.93448,-1.95832,-0.65632,0.10014,0.13473,0.77442,-1.84986,1.61181,-1.36041,1.33677,-1.76248,0.97846,0.65495,-0.62247,0.26113,1.76607,-2.33313,0.01159,1.05241,-0.37933,0.55092,-0.17049,1.19732,-1.80582,-0.53095,-0.47568,0.38274,1.43316,1.74079,-2.09797,-0.04606,-0.74013,0.00953,0.52399,-0.15146,0.93883,-1.6265,-0.60923,2.04107,1
NP11106,-0.24792,0.01896,0.52293,1.11214,-0.75455,-0.53039,1.26639,-0.99697,0.06238,0.52421,-0.00524,0.24325,-1.08639,1.53167,0.89755,-0.29307,0.28224,0.4197,-0.70367,-0.46657,0.70187,1.27194,-0.47123,-0.7392,0.1846,0.03213,0.0362,1.12414,-0.6604,-0.51941,-0.76667,-0.74013,-0.42753,0.29937,-0.68656,0.84172,0.52185,0.35538,-0.88407,1
NP05789,-1.13151,-0.65582,1.86513,-0.02106,0.24811,-1.20909,0.28186,-0.6121,-0.65748,-0.83102,0.28872,0.85212,-1.10889,1.49564,2.09668,-0.43249,0.01617,0.52095,-0.17242,-1.41371,1.62481,-0.51953,0.74768,0.30201,1.99142,-0.95738,-0.98691,-0.81255,0.53438,0.54163,-0.04606,-0.06603,-1.34239,-0.11013,-0.26277,1.5785,-1.03956,1.0247,-0.75601,1
NP08721,-0.29756,-1.95832,1.59006,-1.42706,0.61092,-0.89172,-1.84986,0.76268,-1.36041,2.0112,0.20235,-0.61342,-2.10494,1.64516,0.54666,-1.31191,-1.34643,1.4378,2.76717,-0.86204,0.04977,-0.65915,1.82682,-1.80582,1.71625,-2.16162,-0.14022,-0.71799,0.38961,-0.08227,0.29571,-0.74013,-1.56771,-0.00867,-0.61897,1.47616,-2.44821,2.65862,0.4747,1
NP10756,1.76278,-0.86422,-0.33541,-2.44519,1.56331,2.44057,-1.84986,2.46094,1.59187,2.0112,-1.61134,0.44783,-2.10494,0.59856,-1.16652,-0.33991,-1.34643,0.36815,2.76717,-1.82746,0.04977,-0.65915,1.82682,0.40741,-0.20992,-1.15005,1.95162,0.27485,-0.62377,2.94128,1.32104,-0.74013,-1.56771,-1.07397,2.18612,-0.67316,-0.47609,-0.28244,1.64948,1
NP02949,-0.73132,0.92088,0.27263,0.76997,0.26004,0.92058,-1.32628,1.38835,-0.58349,1.15929,-0.60904,1.67666,1.15189,-0.39295,-1.16652,-0.74918,0.26347,1.04372,-1.20385,0.76392,0.15527,0.47248,-0.95623,0.52389,0.39834,0.50039,-0.5806,0.43161,-0.57043,0.02382,0.40364,2.24011,-0.57156,-0.45722,1.44794,-1.18221,1.18464,-0.69523,-1.25654,1
NP08551,0.6209,0.54624,-0.521,1.23481,-0.63981,-0.39656,1.5061,-0.58775,-0.29332,0.52421,-0.00524,-0.2682,0.5937,-0.73806,-0.34089,0.05825,0.40112,-0.35355,-0.42821,0.46395,-0.50573,0.32994,-0.585,0.59406,-0.85971,0.64151,0.28823,0.28681,-0.41621,0.33058,0.22159,0.62432,0.48461,-0.08568,0.77794,-0.45305,0.64065,-0.82577,0.53132,1
NP11076,0.21752,0.77692,-0.65632,-0.7483,-0.65893,1.70006,-0.19186,-0.51102,2.32994,-1.19232,1.26034,-1.67468,-0.07134,0.2497,1.68878,0.14608,0.13364,0.01159,-1.80552,0.42518,-0.28433,1.45838,-0.37643,-1.80582,-1.33352,1.21026,-0.48885,-0.22157,-1.63715,-0.41822,-0.04606,-0.74013,0.00953,0.52399,0.62774,-1.74782,0.83865,-0.60923,0.08311,1
NP06084,0.73261,-1.95832,-0.33541,-0.40892,-2.24624,0.21904,1.13455,-2.63385,1.59187,-2.03535,-1.61134,-0.61342,-2.10494,-1.49463,-1.16652,-0.33991,-1.34643,-0.70151,1.624,-2.79287,-0.95253,0.31817,-0.06168,-0.69921,-0.20992,-2.16162,0.9057,-0.71799,-0.62377,-0.08227,0.29571,2.0911,-0.62136,2.12195,-0.61897,-1.74782,-2.44821,-1.2628,1.64948,1
NP04661,1.24149,-1.43105,0.29095,-0.48252,0.16341,0.13874,0.18769,0.84452,-1.18256,0.40233,-1.20708,0.11539,-0.56136,-0.86415,0.27833,1.22933,-1.38209,-0.22468,1.08684,-1.39709,-0.02269,0.56544,0.32512,-0.7392,0.06856,-1.30849,1.54837,0.64567,0.07217,-0.39799,0.22159,-0.74013,-0.42753,-0.59908,0.77794,-0.712,-1.26019,0.11915,1.38055,1
NP06696,-0.69634,0.86516,0.84472,-0.14618,0.21153,0.864,0.71737,0.3792,0.06812,-0.73001,-0.763,2.43341,0.11609,0.86865,-0.61388,-0.40262,-0.10508,2.02439,-0.69923,0.00995,0.95507,0.22359,0.48659,-0.02096,0.97063,0.44887,-0.54509,0.81931,0.32423,0.17782,0.89106,0.17317,-0.65189,-1.10834,1.13044,-0.0145,0.41454,-1.29442,-0.35901,1
NP07706,1.76278,-0.70792,-0.88554,-0.69982,-0.06936,-0.09832,-0.14448,-0.20776,0.32661,0.27696,-0.96359,0.14462,-0.23734,-0.59755,-0.18756,-0.33991,-0.64163,-0.85432,1.13407,-0.31038,-0.52298,-0.65915,-0.06168,-0.22494,-1.03542,0.15053,0.75629,-0.43433,-0.479,0.20568,1.76046,-0.74013,0.0546,0.29571,-0.88612,-1.13373,-0.47609,-0.56255,1.8173,1
NP09301,0.45165,0.03095,0.36476,-1.51962,-2.24624,0.01708,-0.04113,-1.86191,-0.01846,0.72366,0.77944,-0.7099,-0.59954,0.40827,-1.16652,-0.51664,2.15191,-1.77117,1.31222,-1.03757,0.77871,-2.61379,2.34186,1.21221,0.4905,-0.32241,0.62045,-2.70367,-0.71589,4.31562,1.97352,-0.74013,-0.7074,1.73456,-0.78898,1.18307,0.24104,1.32177,0.26111,1
NP05130,-0.48487,0.36249,-0.51045,1.25711,-0.80323,0.01708,0.86324,-0.57535,-0.01846,-0.50257,1.32904,-0.7099,0.98508,-0.22603,-1.16652,-0.81118,0.05889,-0.15048,-0.07344,0.71773,0.17126,0.64394,-0.80563,0.2062,0.19866,0.59719,-0.96427,0.30493,-0.71589,0.03989,0.10929,-0.74013,-0.13385,0.44328,-1.07232,1.50872,-0.05777,0.43054,-0.09488,1
NP07932,-1.21327,1.68867,-1.19118,0.38296,-0.65893,0.46588,-0.19186,-0.27515,0.27975,-0.34929,1.00844,-1.08509,0.41286,0.2497,-1.16652,-0.66391,1.50407,-1.17692,0.73486,1.49786,-0.84117,-0.98492,-1.42559,1.2681,-1.066,1.21026,-1.06992,-1.04894,-1.07416,0.70161,1.66281,-0.74013,0.53528,1.41174,0.62774,-0.55375,0.83865,-0.06459,-0.56954,1
NP05743,0.11451,-0.20777,-0.33541,-0.00167,-0.72242,1.10765,-1.05402,0.42303,-0.17949,0.79723,0.02098,-0.82568,1.90417,-1.49463,-1.16652,-0.33991,0.42965,-0.91544,0.93809,1.06879,-0.35115,0.1227,-0.43938,-0.03524,-0.20992,-0.54312,0.27815,-0.71799,-0.82644,0.32087,1.11597,0.39236,-0.43209,-0.43479,1.99912,-0.02836,-0.47609,1.28612,0.4747,1
NP07455,1.27799,-0.02756,-1.69457,-0.64849,-0.56556,-1.3491,-1.26468,-1.13538,-0.49209,2.13021,-0.38443,-1.67468,-0.92579,-0.26334,-1.16652,1.14666,-0.59188,-1.14196,2.22921,-0.52131,-0.77566,1.41047,-1.95017,-0.50392,-1.56957,-0.37651,1.45942,1.38449,-1.63715,-0.91227,-0.54867,-0.74013,-1.56771,-1.51263,1.36109,-1.11567,2.19207,-0.51312,-1.1838,1
NP10630,-0.64095,-1.35049,0.94824,-1.31393,2.5157,-1.3854,-1.84986,1.61181,-0.54033,0.21273,0.00083,-0.49551,-1.52391,1.99402,-1.16652,-0.66391,-1.78496,1.79436,0.73486,-0.11116,0.2725,0.64394,-0.37643,0.65332,1.07419,-1.59964,-0.48885,0.60579,0.05182,0.14169,-1.18532,0.83277,0.00953,-2.13928,0.10828,1.83438,-0.80478,1.56934,-1.22219,1
NP04767,0.67201,1.58141,-0.56194,-0.34903,-0.00533,0.61108,-0.09433,0.11334,0.81039,-0.84519,0.94917,0.19812,0.09956,0.66013,-0.66265,-0.56862,1.43958,-0.51275,-0.46061,1.46631,-0.77566,0.54813,-1.11701,1.44892,-0.71979,2.00364,-0.07869,-0.07557,-0.74299,0.86629,0.65759,-0.74013,0.65899,2.24728,-0.83898,-0.48351,2.19207,-1.0898,-0.14723,1
NP04424,0.70477,-0.77551,-0.17929,0.03135,-0.95923,0.09896,1.64539,-0.56839,-0.16354,-0.12144,-0.55744,1.19358,0.0857,-0.9289,-1.16652,0.08041,-0.99974,0.25251,-0.26069,0.3382,-1.14216,-1.29309,-0.16376,1.48411,0.20655,0.29894,-0.25329,-1.362,0.28006,0.89834,2.40179,-0.74013,-0.54463,1.31577,-0.97277,-0.58602,-1.1157,-1.44827,1.30022,1
NP09415,2.22064,0.47301,-1.19118,0.94859,0.39928,-2.00249,0.36081,-0.27515,-1.36041,-0.34929,1.51224,-1.08509,3.31801,-1.49463,-1.16652,-0.12392,0.40772,-1.17692,-0.53533,2.57055,-0.28433,1.72985,-0.37643,0.65332,-0.53095,1.21026,1.25434,0.05421,-0.51117,0.70161,-0.61569,-0.74013,2.63828,-0.95561,0.62774,-0.55375,0.83865,-1.15387,2.04107,1
NP05023,-0.29756,-1.52068,0.43478,-1.22343,-0.34147,0.66335,-1.05402,-0.25628,1.00142,-0.82138,0.02098,-0.82568,0.16108,-0.23872,0.88929,-0.72871,-1.14908,0.36815,-0.89098,-1.24821,1.25253,1.29549,-0.81708,-1.80582,0.56055,-1.35237,-0.55858,1.26768,-1.2318,-1.29169,-0.93468,-0.74013,-0.81063,0.84358,-0.99298,-0.02836,-1.65936,1.28612,0.00479,1
NP06998,0.81185,-0.27509,0.70138,-0.09565,1.41679,-1.14805,-1.84986,1.28522,-1.36041,1.07738,0.27211,-0.04198,0.37561,-0.68956,0.15131,1.45453,-0.05611,0.69727,1.71193,-0.56499,0.35817,-0.35844,1.68155,-0.95458,0.82725,-0.60537,0.98616,-0.4125,2.26047,-1.3227,1.39991,-0.74013,-0.83975,0.31912,0.38799,-0.92116,-0.17269,0.0192,0.83617,1
NP01307,-0.90696,1.43184,-0.22693,-0.15081,0.57068,0.03131,-0.02839,0.47565,0.30285,-1.18044,0.93039,-0.4789,-0.76693,1.30612,1.00511,-1.0518,1.41914,-0.26461,-1.16148,0.87843,-0.54314,-0.13608,0.57669,0.84382,-0.50834,1.11527,-0.90624,-0.46629,0.21834,1.16689,-0.31082,0.85493,0.83148,0.86158,-0.9087,0.21987,1.16271,-0.44814,-0.88208,1
NP08712,-0.48487,-1.95832,1.23998,-0.59404,1.21699,-2.00249,-1.84986,0.4539,-1.36041,0.72366,-0.86937,0.25488,-2.18417,1.35972,0.39091,-0.51664,-2.33313,2.1185,2.35147,-2.79287,1.68989,-0.83685,1.48345,-1.80582,1.36604,-2.16162,-0.33038,-0.89851,2.04787,-2.09797,0.10929,-0.74013,-1.56771,-0.20236,-0.78898,-0.77086,-1.55179,1.32177,-0.80687,1
NP11360,-0.05155,-0.48864,0.18188,0.29009,-0.54047,0.31851,0.52579,-0.3526,-0.03849,-0.37445,0.05347,-0.24911,-0.7651,-0.40117,1.64616,0.18235,-0.12408,-0.01501,0.07133,-0.6315,-0.60846,-0.7175,0.16381,1.002,0.16381,-0.34986,-0.04655,-0.77727,0.02661,1.06096,0.2345,0.52758,-0.57899,0.40474,-0.81435,-0.46464,-0.97648,-0.19465,0.57991,1
NP05225,0.45165,-0.96369,2.11519,1.25711,1.21699,0.01708,1.7676,-1.08997,1.32348,-2.03535,1.60384,-0.7099,-1.39186,2.31117,-1.16652,-0.51664,-0.53912,0.17366,-0.76627,1.59538,-1.04365,-1.72532,2.34186,1.21221,1.36604,-0.32241,-0.33038,-1.80109,2.96913,0.65071,1.97352,-0.74013,-1.56771,0.7661,-1.63901,2.16003,-1.55179,1.32177,1.32909,1
NP07337,-1.62207,0.38617,1.17746,-0.99072,1.15514,0.37772,-1.13929,1.61181,-0.30602,0.13244,0.0728,1.35748,-2.35395,2.99078,1.28088,-1.58962,-0.21876,2.04904,1.46069,0.65504,-0.52298,-0.51953,2.77106,-1.01538,1.3035,0.00602,-1.48497,-0.57616,3.42976,-1.37808,-1.02257,1.28218,0.46018,-0.61741,-1.82115,2.85786,-0.33523,0.55786,-1.03572,1
NP01339,-0.61677,0.81545,0.04426,0.13599,-0.23416,0.03131,0.67217,-0.36152,0.51076,-0.32554,0.16404,0.41794,-0.27592,0.12686,1.4877,-1.3256,1.14119,-0.26461,-0.67845,-0.07339,-0.11964,-0.82433,-0.35426,0.99968,-0.64399,1.25775,-1.05355,-0.32645,-0.49531,1.02494,-0.31082,0.0574,0.03175,0.26141,-0.9087,0.21987,0.05166,-0.17198,0.11069,1
NP11366,-0.64095,0.09311,0.34653,-0.11197,0.13473,-0.61403,1.05165,-0.51102,-0.13029,-0.56005,0.50464,-0.34811,-0.61605,0.03165,1.33186,-1.06891,0.3392,0.23444,-0.37656,0.02292,-0.70196,-0.78132,-0.37643,1.19125,-0.12966,0.36729,-0.70675,-1.04894,-0.58154,1.26153,0.16755,0.43955,-0.38478,0.08011,-0.73585,-0.85227,-0.39392,-0.20075,-0.16163,1
