,Janin,y
NP04822,0.44519,1
NP04668,-0.6166,1
NP04716,0.97798,1
NP01901,1.36531,1
NP06751,0.10062,1
NP01483,-0.24286,1
NP01036,0.95135,1
NP01104,1.14327,1
NP06288,1.05499,1
NP04658,-1.07411,1
NP07081,-0.26355,1
NP05991,1.53433,1
NP01733,0.83501,1
NP09655,0.20811,1
NP08571,-0.80031,1
NP10815,0.53823,1
NP06996,-1.07647,1
NP00805,0.172,1
NP06921,-0.39214,1
NP06419,-0.95334,1
NP02694,-0.58807,1
NP06307,0.89557,1
NP06406,-1.22163,1
NP05169,0.45262,1
NP05236,-1.50803,1
NP05768,0.27285,1
NP06636,0.77689,1
NP08573,0.6267,1
NP08547,-0.53254,1
NP11283,-0.06613,1
NP08606,-0.37186,1
NP08081,1.27024,1
NP04273,0.5237,1
NP09580,0.17038,1
NP01484,0.18202,1
NP01249,-0.46109,1
NP09891,-0.01214,1
NP07407,-0.16567,1
NP04362,0.00263,1
NP05197,0.5463,1
NP06313,-0.92715,1
NP00714,-0.76986,1
NP07718,-0.60716,1
NP02640,3.97488,1
NP08455,2.19572,1
NP08580,-0.72415,1
NP09912,0.13255,1
NP10736,3.71945,1
NP08878,1.41137,1
NP06311,1.81464,1
NP07012,1.12031,1
NP08430,2.99276,1
NP10370,1.64666,1
NP02602,0.72232,1
NP02971,-0.33622,1
NP02108,-0.98058,1
NP06879,-0.3395,1
NP01248,-0.97313,1
NP11334,0.18025,1
NP04384,-0.81587,1
NP05921,2.29728,1
NP02026,-0.27679,1
NP04052,3.42055,1
NP10757,0.29561,1
NP00032,-0.67477,1
NP06350,0.45841,1
NP04300,-0.39165,1
NP07879,-0.35634,1
NP07628,1.23072,1
NP10725,0.39567,1
NP04981,-0.98324,1
NP07459,0.91191,1
NP04344,1.01877,1
NP00953,0.81316,1
NP06977,1.05029,1
NP01426,1.44755,1
NP04701,-0.39893,1
NP07826,-0.4554,1
NP06985,0.03621,1
NP05220,1.09301,1
NP08261,-0.38492,1
NP07074,0.71515,1
NP02467,3.73317,1
NP04788,-0.42927,1
NP06026,1.09558,1
NP07663,0.52751,1
NP05437,0.48025,1
NP07412,-0.02186,1
NP11344,-0.87624,1
NP03637,1.08156,1
NP04728,-0.1057,1
NP07812,-0.77216,1
NP05024,-0.16821,1
NP01709,1.79412,1
NP11285,-1.14736,1
NP07339,-0.41936,1
NP11277,-0.86928,1
NP07899,-0.15835,1
NP07409,-0.34418,1
NP07545,-1.08185,1
NP06924,0.18269,1
NP07075,0.46656,1
NP02817,1.19156,1
NP02939,0.22878,1
NP01022,0.9033,1
NP06306,0.06819,1
NP06666,-0.35694,1
NP06871,0.59482,1
NP08549,-1.09515,1
NP06244,-0.24014,1
NP01990,1.13434,1
NP01191,-0.5124,1
NP01499,-0.96971,1
NP02442,1.05179,1
NP05191,1.29091,1
NP01742,-1.12532,1
NP06910,-0.35845,1
NP06710,0.35649,1
NP04686,1.75346,1
NP07666,-0.6778,1
NP10291,1.26359,1
NP08767,2.00745,1
NP07348,0.2265,1
NP07474,-0.00238,1
NP06622,-0.70224,1
NP04635,-1.04041,1
NP10080,-0.12815,1
NP03078,-1.18825,1
NP02599,-1.12614,1
NP06785,-0.76113,1
NP01571,1.12593,1
NP01568,-0.4232,1
NP05802,-0.56318,1
NP08617,1.90782,1
NP04231,-0.35705,1
NP04884,1.94519,1
NP02940,-0.99198,1
NP01777,0.41671,1
NP05394,-0.65295,1
NP02547,0.36466,1
NP07926,-0.20452,1
NP07909,-0.75861,1
NP09535,-0.18283,1
NP00792,-0.19558,1
NP01299,1.44079,1
NP11401,-0.54707,1
NP06352,-0.09778,1
NP03786,-0.23681,1
NP06901,0.10753,1
NP11047,2.0663,1
NP09986,-0.67328,1
NP08988,-1.00813,1
NP09933,-0.07963,1
NP06304,0.2456,1
NP07275,-0.33095,1
NP01865,-0.84575,1
NP06569,1.41208,1
NP02884,-0.66656,1
NP00963,-1.13166,1
NP07179,-0.60755,1
NP09336,0.1591,1
NP10752,-0.02011,1
NP04715,0.66242,1
NP09439,-0.24131,1
NP01359,-1.22104,1
NP07224,-1.55341,1
NP07167,-0.59169,1
NP05478,1.33685,1
NP04711,1.53229,1
NP09658,-0.00449,1
NP02007,-0.97419,1
NP04352,-0.18794,1
NP05470,-1.38646,1
NP01290,-0.34175,1
NP02074,-0.22482,1
NP01735,0.48504,1
NP11305,-1.0926,1
NP07495,-0.73541,1
NP10593,-0.80655,1
NP03840,2.42649,1
NP00002,0.818,1
NP10305,-0.28326,1
NP10274,0.293,1
NP05164,-0.62101,1
NP07609,0.25379,1
NP11303,-0.51113,1
NP09756,-0.13786,1
NP02692,-0.02073,1
NP02701,0.2405,1
NP04768,1.36443,1
NP09527,0.81608,1
NP08706,2.2458,1
NP08540,-0.66351,1
NP00936,-0.6249,1
NP05697,-0.62617,1
NP00648,2.23718,1
NP11033,1.26522,1
NP06167,-0.82847,1
NP08769,1.78568,1
NP04403,-0.03967,1
NP06568,1.05281,1
NP01734,1.28776,1
NP10596,-1.05062,1
NP04653,0.49696,1
NP05247,-0.5519,1
NP05117,-0.70159,1
NP00023,0.53758,1
NP06906,0.4879,1
NP03639,1.10911,1
NP09868,0.15345,1
NP01674,1.08967,1
NP11020,-0.57559,1
NP02603,-0.40566,1
NP07633,-1.27331,1
NP08511,-0.32452,1
NP07054,-0.37786,1
NP07643,0.51867,1
NP11179,-0.63725,1
NP01673,1.44385,1
NP06966,0.24216,1
NP07418,0.46758,1
NP09936,2.61754,1
NP04770,1.40234,1
NP09132,0.12491,1
NP08375,0.79047,1
NP01754,-1.01604,1
NP08312,1.61411,1
NP07670,-0.10193,1
NP01618,1.56428,1
NP06591,1.80866,1
NP02843,1.74916,1
NP02646,0.08646,1
NP06872,1.25814,1
NP08429,-0.48164,1
NP04293,0.92694,1
NP02027,-0.42395,1
NP07794,0.23829,1
NP07491,-0.78041,1
NP06866,0.24372,1
NP07941,2.27395,1
NP10923,-0.17559,1
NP07443,0.34073,1
NP07634,0.42159,1
NP01455,1.11293,1
NP10719,1.94732,1
NP00927,-0.35988,1
NP10664,0.01079,1
NP09364,1.46506,1
NP06632,-0.86732,1
NP05107,0.93269,1
NP05858,0.541,1
NP04088,0.22382,1
NP07667,0.64217,1
NP03469,-0.14481,1
NP05651,-0.62359,1
NP09797,-0.13255,1
NP03273,-0.33156,1
NP01808,1.01562,1
NP07331,-0.42072,1
NP05131,-0.87113,1
NP01851,0.05951,1
NP08997,-0.15174,1
NP09782,-1.49283,1
NP00713,2.12401,1
NP08201,-1.01188,1
NP07511,0.00816,1
NP07051,-0.48497,1
NP09843,0.06453,1
NP01301,-0.02758,1
NP07261,1.01792,1
NP01252,-1.15097,1
NP10814,-1.05997,1
NP05401,1.98332,1
NP05188,-1.20354,1
NP10688,-1.08254,1
NP07238,0.24445,1
NP03785,-1.28,1
NP06943,0.69277,1
NP05275,1.03069,1
NP03782,-0.74486,1
NP05179,1.91274,1
NP04067,3.46263,1
NP07362,-0.79087,1
NP00912,-0.3791,1
NP03507,2.02866,1
NP04632,-0.75695,1
NP01046,1.8716,1
NP10089,-1.47697,1
NP09045,-1.35674,1
NP01170,3.20785,1
NP02967,-0.16387,1
NP01397,2.04549,1
NP00067,0.67733,1
NP09396,1.71494,1
NP06122,-0.39299,1
NP06750,-0.51645,1
NP04975,-0.58542,1
NP01480,0.10807,1
NP03477,2.62006,1
NP06968,-0.06805,1
NP06305,-0.74721,1
NP05151,-1.28909,1
NP06646,-0.96097,1
NP07592,1.90326,1
NP10836,-0.12706,1
NP10655,-0.36416,1
NP10811,0.03526,1
NP11290,-0.57911,1
NP08434,-0.72762,1
NP01225,2.23465,1
NP09849,-0.34737,1
NP03521,3.99875,1
NP04836,0.50143,1
NP04757,-0.57082,1
NP05800,-0.48952,1
NP06140,2.99048,1
NP00578,-1.14936,1
NP02794,1.27566,1
NP01730,0.05284,1
NP06089,1.45521,1
NP08299,1.74813,1
NP11313,-0.25735,1
NP02909,0.17326,1
NP07951,-0.15283,1
NP08778,0.93645,1
NP00899,1.47261,1
NP11107,-1.04434,1
NP01298,0.44745,1
NP03495,-0.18529,1
NP05812,0.56046,1
NP01756,0.3651,1
NP00790,0.49403,1
NP11255,-0.95582,1
NP04412,-0.89126,1
NP03780,0.26644,1
NP06372,-0.49356,1
NP03668,2.02719,1
NP09711,-0.02327,1
NP10371,0.69631,1
NP06093,2.98828,1
NP06692,-0.79449,1
NP09506,1.44752,1
NP07891,0.37004,1
NP09358,-1.23295,1
NP05226,2.24475,1
NP09346,0.39414,1
NP01622,-1.34374,1
NP05957,0.9556,1
NP05059,-0.89701,1
NP10652,1.04616,1
NP11150,-0.5193,1
NP01293,-1.14401,1
NP02527,4.70601,1
NP01519,-0.86293,1
NP07284,1.17139,1
NP04459,-0.71282,1
NP04693,-1.28055,1
NP03479,4.08432,1
NP02862,0.31572,1
NP00755,0.64279,1
NP07795,-0.75768,1
NP08588,-0.02068,1
NP09316,-0.62974,1
NP06331,0.64472,1
NP06334,1.38173,1
NP04241,-0.36644,1
NP05126,-0.96948,1
NP01257,0.29646,1
NP05476,1.30028,1
NP11325,-0.33142,1
NP05685,0.50612,1
NP06421,0.28977,1
NP10632,-0.22536,1
NP08234,-0.25461,1
NP00816,1.60479,1
NP09425,0.44512,1
NP04226,0.74478,1
NP05118,-0.81295,1
NP06833,-0.14533,1
NP02512,-0.769,1
NP07204,0.18244,1
NP07097,-0.21425,1
NP03243,0.49362,1
NP07647,1.03651,1
NP02151,1.37037,1
NP05505,-0.63792,1
NP09430,-0.14336,1
NP08550,-0.749,1
NP05710,0.30148,1
NP04627,-0.91336,1
NP05857,0.82946,1
NP02798,0.68074,1
NP01463,0.51456,1
NP08440,1.51514,1
NP05125,-0.50386,1
NP02516,-0.50175,1
NP08488,2.23044,1
NP07435,1.15754,1
NP05161,-1.02869,1
NP01753,-0.97022,1
NP07386,-0.41175,1
NP01780,-0.16019,1
NP02795,2.84753,1
NP06822,-0.69358,1
NP03585,1.8757,1
NP01787,-0.24513,1
NP09754,-0.79495,1
NP10353,-0.59344,1
NP06051,0.98364,1
NP07544,-1.08279,1
NP02590,0.95052,1
NP08653,0.34061,1
NP07126,0.96677,1
NP05953,-0.21371,1
NP09299,0.91682,1
NP05755,0.45854,1
NP04443,0.85471,1
NP02567,0.00021,1
NP01899,-0.38424,1
NP06697,0.39594,1
NP02899,1.14907,1
NP11102,-1.07511,1
NP08577,-0.33689,1
NP05163,-0.48172,1
NP07254,-0.59162,1
NP01737,2.07022,1
NP06997,0.06024,1
NP08773,1.25887,1
NP04758,-0.92175,1
NP06993,-0.32423,1
NP00915,1.66958,1
NP09273,-0.7757,1
NP02146,-0.52429,1
NP04386,-0.55679,1
NP01766,-1.00553,1
NP09159,-0.32174,1
NP09213,-0.77041,1
NP01354,0.82097,1
NP07938,-0.47146,1
NP04053,2.84567,1
NP01335,-0.87249,1
NP08478,1.33766,1
NP06594,1.95585,1
NP04031,-1.41143,1
NP02947,0.37274,1
NP10278,-0.07946,1
NP01146,1.11663,1
NP06417,-0.8525,1
NP01304,0.49802,1
NP01346,-0.64156,1
NP06649,-0.18731,1
NP07354,1.15322,1
NP04997,0.32567,1
NP04093,-0.80185,1
NP07814,-0.47948,1
NP01885,2.52228,1
NP00806,0.2947,1
NP00865,-0.32851,1
NP09881,0.55014,1
NP09311,1.45068,1
NP02017,-0.28386,1
NP08581,-0.79723,1
NP09916,0.82418,1
NP06427,-0.51858,1
NP00053,0.59047,1
NP09298,-0.62765,1
NP09909,-0.27093,1
NP09305,-1.11384,1
NP00055,-0.76259,1
NP07581,1.02661,1
NP04791,-1.08657,1
NP10722,0.90607,1
NP01206,2.54852,1
NP10091,-0.38211,1
NP09288,0.772,1
NP07572,0.34971,1
NP07044,-0.37893,1
NP05097,0.51343,1
NP02172,0.62933,1
NP05452,-0.8211,1
NP07391,-1.28983,1
NP01524,-0.11446,1
NP06691,0.90097,1
NP06044,0.00808,1
NP05496,1.35042,1
NP09313,1.04296,1
NP06410,0.24311,1
NP07468,1.22995,1
NP00035,-1.10614,1
NP05891,0.74304,1
NP05940,2.29644,1
NP06905,1.84074,1
NP09733,0.28757,1
NP06576,0.21989,1
NP05103,1.13865,1
NP08976,-0.4579,1
NP05219,-0.16471,1
NP03724,0.30248,1
NP07903,-0.47522,1
NP03808,-0.33626,1
NP09491,1.43384,1
NP08146,2.89894,1
NP00036,0.17617,1
NP05199,0.62319,1
NP03163,3.76604,1
NP04650,-0.95091,1
NP11008,0.44758,1
NP07003,0.94496,1
NP00924,0.78404,1
NP05839,2.57598,1
NP05204,-0.17838,1
NP07579,0.64519,1
NP09785,-0.2979,1
NP09420,-0.43897,1
NP07631,1.54709,1
NP04964,-1.39683,1
NP07116,2.57562,1
NP08515,0.8649,1
NP08956,1.3748,1
NP02519,-0.18017,1
NP02016,-0.87362,1
NP10717,1.58881,1
NP10733,0.24152,1
NP07380,1.53918,1
NP07165,0.79358,1
NP02588,-0.58052,1
NP07446,0.17515,1
NP05203,1.81334,1
NP06302,-0.23699,1
NP02544,0.37573,1
NP05885,-0.18978,1
NP07255,-0.12711,1
NP06984,-1.34073,1
NP06059,-0.81008,1
NP06835,-0.01283,1
NP08604,-0.61843,1
NP09164,0.92798,1
NP11108,-0.43721,1
NP05096,0.34624,1
NP04406,0.0822,1
NP05890,0.79461,1
NP07464,-1.3459,1
NP06418,0.39935,1
NP08246,0.70801,1
NP04291,0.83041,1
NP07463,2.22451,1
NP08426,2.05481,1
NP07447,2.44776,1
NP07562,-0.63549,1
NP07080,-0.1171,1
NP11340,-1.03935,1
NP01384,-0.68934,1
NP06184,2.17479,1
NP08799,1.34603,1
NP09363,-0.00022,1
NP10995,-0.36387,1
NP02542,2.81989,1
NP09790,1.82422,1
NP06660,-0.1039,1
NP04630,0.15803,1
NP05227,1.58446,1
NP08585,0.79924,1
NP07536,0.46225,1
NP05264,0.18937,1
NP01550,-1.02,1
NP02268,-0.94396,1
NP03567,1.26129,1
NP07927,-1.30246,1
NP10821,-0.2383,1
NP11378,-1.18041,1
NP01970,-0.23528,1
NP09878,-0.51071,1
NP09055,0.18461,1
NP00501,0.68327,1
NP09046,-0.57578,1
NP05709,1.20043,1
NP07637,0.40856,1
NP04702,-0.5977,1
NP04737,-0.6863,1
NP04841,0.02696,1
NP06128,0.36729,1
NP05852,1.11336,1
NP01900,-0.65603,1
NP06994,-1.36006,1
NP04186,2.17068,1
NP01527,0.67223,1
NP01909,1.06315,1
NP07415,1.45118,1
NP06792,-1.01747,1
NP10974,1.54907,1
NP07583,-0.29726,1
NP07371,-0.53743,1
NP01477,-0.49456,1
NP05189,0.97881,1
NP04808,-0.82216,1
NP06991,0.55571,1
NP07485,-1.17401,1
NP10277,-0.31642,1
NP08602,-0.07359,1
NP09874,-0.25535,1
NP06988,-0.48257,1
NP06963,0.08966,1
NP04290,1.01336,1
NP05529,1.12954,1
NP01800,0.21706,1
NP02465,0.67161,1
NP06689,0.11919,1
NP05538,0.19231,1
NP06810,-0.84183,1
NP04840,-0.7298,1
NP01004,-1.05118,1
NP04227,0.68606,1
NP08698,1.78184,1
NP10275,-0.10393,1
NP02941,-0.14991,1
NP02799,0.97939,1
NP10758,0.19362,1
NP06864,-0.20772,1
NP01531,-0.28863,1
NP03465,0.43863,1
NP07151,-0.33199,1
NP08520,-0.29865,1
NP06719,-0.6602,1
NP01919,0.79497,1
NP07436,0.5391,1
NP07010,0.64044,1
NP07259,1.22242,1
NP06892,1.11867,1
NP05664,0.27778,1
NP06894,1.61033,1
NP01306,1.47218,1
NP06720,-0.01784,1
NP06837,-0.57184,1
NP08806,1.15067,1
NP01749,-0.41509,1
NP11205,-0.65398,1
NP09880,1.13413,1
NP05123,0.26798,1
NP10933,-0.11247,1
NP05354,0.48008,1
NP01223,3.35408,1
NP01138,0.17739,1
NP05154,-0.45214,1
NP08526,-0.72905,1
NP09667,0.45931,1
NP06118,0.49205,1
NP05742,-0.09104,1
NP06677,-0.6017,1
NP11286,-0.8696,1
NP06301,0.85259,1
NP04868,0.95756,1
NP01195,0.3934,1
NP01284,0.9902,1
NP03373,-0.2958,1
NP03428,1.69484,1
NP04640,0.29537,1
NP02258,1.53651,1
NP01255,0.28355,1
NP07554,-0.62656,1
NP05090,0.42045,1
NP07573,0.49701,1
NP08244,-0.55759,1
NP09586,1.91087,1
NP11235,-0.70699,1
NP07365,2.32859,1
NP01727,1.44734,1
NP03041,-0.36746,1
NP02492,-1.08972,1
NP01748,-0.09459,1
NP07444,-0.86469,1
NP04679,0.26051,1
NP07252,0.13803,1
NP07322,1.0204,1
NP01651,0.87838,1
NP02102,-0.16879,1
NP07382,-1.07057,1
NP04157,-0.35044,1
NP05537,0.31746,1
NP05939,0.17716,1
NP09635,-0.34828,1
NP07011,1.3067,1
NP04746,0.4011,1
NP01324,-0.3982,1
NP09694,-0.28908,1
NP08579,-0.07368,1
NP01245,-0.18477,1
NP00064,0.40621,1
NP09599,-1.23946,1
NP00786,-1.3689,1
NP09955,-0.60507,1
NP09419,-0.46568,1
NP11297,-0.4839,1
NP08659,-0.93006,1
NP04759,1.04676,1
NP02928,-0.67954,1
NP06187,2.56659,1
NP07249,-0.17061,1
NP01211,-0.68324,1
NP00028,-1.12871,1
NP04778,0.76515,1
NP11356,-1.12213,1
NP10734,-0.96087,1
NP07725,0.4511,1
NP06332,1.19247,1
NP09165,-1.50494,1
NP05922,-0.41111,1
NP02270,-1.16646,1
NP08051,2.67221,1
NP02531,0.85378,1
NP07551,-0.85289,1
NP06347,0.08422,1
NP06114,-0.74348,1
NP06967,0.58295,1
NP06952,1.36749,1
NP05468,-0.96301,1
NP06353,-0.00226,1
NP04665,-0.30229,1
NP10778,-0.73662,1
NP09418,-0.30303,1
NP01833,0.13953,1
NP07912,-0.80326,1
NP04437,0.88671,1
NP06830,-0.51006,1
NP10703,-0.19407,1
NP07278,2.11867,1
NP10782,1.2271,1
NP11066,-0.99177,1
NP01282,3.71257,1
NP07559,-0.10738,1
NP04690,-1.03957,1
NP07966,-0.65454,1
NP03545,0.5402,1
NP05174,0.57613,1
NP04915,-0.96832,1
NP08009,0.21901,1
NP01501,-0.47619,1
NP10658,0.30881,1
NP01803,-0.14881,1
NP01675,1.61364,1
NP01773,0.68227,1
NP10629,1.93343,1
NP07403,-1.44493,1
NP00045,0.51827,1
NP07590,2.79364,1
NP10820,-0.38492,1
NP06916,1.60151,1
NP02370,0.4245,1
NP00030,-0.31645,1
NP05094,1.2943,1
NP02705,0.27769,1
NP09876,0.99641,1
NP01655,0.3376,1
NP10801,0.48239,1
NP11368,-1.37645,1
NP04769,1.64015,1
NP06623,-1.01251,1
NP09786,-1.49651,1
NP04447,-0.80356,1
NP03783,-1.28069,1
NP08632,0.45639,1
NP04826,-0.91244,1
NP07067,1.81277,1
NP07123,-0.31295,1
NP01828,0.1879,1
NP10797,-0.9326,1
NP06831,0.55627,1
NP02828,0.99933,1
NP09348,1.43013,1
NP02809,0.1511,1
NP02525,3.35266,1
NP04922,-0.73293,1
NP00889,2.59772,1
NP11361,-0.92719,1
NP04306,0.98924,1
NP09885,-0.99296,1
NP05937,0.23063,1
NP01883,-0.93534,1
NP04731,1.37727,1
NP10649,2.09804,1
NP11370,-0.16519,1
NP01013,0.99014,1
NP00866,-0.63002,1
NP05267,2.78054,1
NP03801,-0.43471,1
NP06346,0.06229,1
NP09261,-0.90332,1
NP02578,0.58592,1
NP06426,0.22818,1
NP09795,-0.31573,1
NP06234,0.01961,1
NP10348,-0.40903,1
NP07400,-1.16502,1
NP04879,0.40792,1
NP04371,-0.97947,1
NP07646,0.39728,1
NP04039,3.99189,1
NP03763,-0.09558,1
NP05683,0.46189,1
NP04303,-0.82487,1
NP05073,-0.10313,1
NP09133,-0.98978,1
NP09042,-1.09389,1
NP02010,0.28612,1
NP06873,1.13363,1
NP06593,0.6157,1
NP08671,-0.64429,1
NP04920,-0.499,1
NP09041,-0.6416,1
NP09592,1.50849,1
NP03644,1.5661,1
NP09069,-0.2196,1
NP07935,0.62893,1
NP05663,3.32342,1
NP05893,-0.27511,1
NP01822,-0.49775,1
NP07561,-0.8621,1
NP07807,-0.74623,1
NP06559,0.41712,1
NP06934,-0.49278,1
NP05791,-0.52794,1
NP06207,1.5574,1
NP05666,1.14533,1
NP07406,0.49312,1
NP01813,0.46,1
NP09044,-1.08817,1
NP08271,2.06041,1
NP04229,0.69653,1
NP05198,1.42853,1
NP07318,-1.27738,1
NP10735,-0.94366,1
NP09662,0.58336,1
NP07342,-0.40037,1
NP07153,0.48137,1
NP07134,-0.2739,1
NP05181,-0.2818,1
NP01186,0.61389,1
NP08248,-0.25032,1
NP02917,-0.24205,1
NP04646,0.29461,1
NP07467,1.07935,1
NP07096,0.33556,1
NP11064,-0.89248,1
NP03761,0.17529,1
NP07155,1.41386,1
NP06909,0.84894,1
NP08846,0.76018,1
NP04940,-0.62397,1
NP03800,2.17105,1
NP08593,0.70106,1
NP02943,1.33898,1
NP02587,-0.26024,1
NP06657,1.00141,1
NP09845,-0.56814,1
NP09888,0.81776,1
NP11399,0.35265,1
NP07335,-0.48561,1
NP01820,-0.34176,1
NP05185,-0.00015,1
NP09901,2.94703,1
NP09899,0.92011,1
NP07177,0.17693,1
NP07968,0.07958,1
NP03028,-0.45423,1
NP11069,1.02701,1
NP07138,2.0608,1
NP09927,-0.29325,1
NP06880,-1.04864,1
NP02061,1.28632,1
NP07955,-0.77662,1
NP02234,0.45632,1
NP04032,-0.49252,1
NP03458,0.70765,1
NP03805,-0.49195,1
NP07021,0.47551,1
NP07937,0.15722,1
NP02162,-0.21813,1
NP01817,-0.23685,1
NP09350,1.41829,1
NP07077,0.97104,1
NP11323,-0.81806,1
NP04783,-0.86578,1
NP04803,0.65082,1
NP06923,1.66089,1
NP04694,0.73066,1
NP01905,0.19678,1
NP07102,1.19913,1
NP04220,-0.04161,1
NP06794,-0.89561,1
NP06193,-1.1103,1
NP11352,-1.13414,1
NP07659,0.46695,1
NP07217,1.43895,1
NP06221,-0.18652,1
NP02644,1.11578,1
NP04807,0.67979,1
NP08519,0.54371,1
NP07423,-0.34671,1
NP03854,0.07539,1
NP05739,-0.53412,1
NP07825,0.83725,1
NP06922,-0.21872,1
NP11149,-0.59795,1
NP07969,1.29952,1
NP03476,-0.03599,1
NP11398,-0.30864,1
NP06078,2.20739,1
NP05764,1.18004,1
NP00850,0.33127,1
NP03810,-0.71722,1
NP07095,-0.87581,1
NP05540,-0.13343,1
NP05514,-0.33358,1
NP06895,1.06439,1
NP10723,1.88451,1
NP09536,-0.70259,1
NP00776,-0.61223,1
NP03795,-0.67792,1
NP09906,-0.6746,1
NP11106,-0.72914,1
NP05789,-1.08841,1
NP08721,1.27705,1
NP10756,-0.89365,1
NP02949,-0.48584,1
NP08551,-0.62028,1
NP11076,2.5804,1
NP06084,2.89339,1
NP04661,-1.21961,1
NP06696,-0.81632,1
NP07706,0.38238,1
NP09301,3.46686,1
NP05130,-0.41649,1
NP07932,1.02499,1
NP05743,-0.17919,1
NP07455,-0.33687,1
NP10630,-0.84702,1
NP04767,0.43928,1
NP04424,-0.49916,1
NP09415,-0.37835,1
NP05023,-0.1887,1
NP06998,0.25463,1
NP01307,-1.03506,1
NP08712,0.26367,1
NP11360,-1.034,1
NP05225,3.59161,1
NP07337,0.61894,1
NP01339,-1.29815,1
NP11366,0.80449,1
NP06570,-0.07368,1
NP08080,1.56121,1
NP04210,-1.28259,1
NP01536,0.99547,1
NP06072,-0.59001,1
NP05037,-1.44025,1
NP07292,-1.29569,1
NP07808,0.50527,1
NP02911,-0.63516,1
NP06400,-0.17755,1
NP04286,1.35178,1
NP11078,-0.60383,1
NP11251,-1.06798,1
NP06545,-0.40776,1
NP09337,-0.63484,1
NP07166,-0.08482,1
NP07429,0.39332,1
NP06898,-0.63065,1
NP07272,1.01448,1
NP03716,0.46988,1
NP07236,-0.91209,1
NP01400,1.21533,1
NP06964,1.68924,1
NP06749,-0.15808,1
NP04811,-0.87991,1
NP04871,-0.68154,1
NP05088,0.08722,1
NP09695,-0.28766,1
NP07591,0.11467,1
NP07242,-0.03198,1
NP07679,0.08604,1
NP05172,-0.42492,1
NP04180,2.03522,1
NP10812,0.15692,1
NP06711,-0.92698,1
NP05166,-0.77337,1
NP04870,0.71049,1
NP09204,0.61442,1
NP09659,0.94189,1
NP05202,-0.47633,1
NP00048,-0.08295,1
NP07546,-0.25117,1
NP01832,1.35081,1
NP00037,-0.87174,1
NP05034,-0.08334,1
NP08700,1.71033,1
NP07017,-0.0254,1
NP03208,1.83199,1
NP03601,-1.07988,1
NP03600,-0.43586,1
NP06150,-0.45799,1
NP01244,-0.92449,1
NP09110,0.50047,1
NP01724,0.3182,1
NP09018,-0.43231,1
NP00759,-0.75566,1
NP10994,2.77907,1
NP03491,-0.01582,1
NP02643,1.1591,1
NP06920,1.26249,1
NP02813,0.91903,1
NP09675,-0.23152,1
NP08186,2.60136,1
NP09661,-0.05523,1
NP06409,0.56254,1
NP10955,-0.40742,1
NP07000,-0.30796,1
NP03950,-0.80578,1
NP06296,0.65815,1
NP09593,0.96369,1
NP07076,1.73812,1
NP04651,-1.09993,1
NP05395,0.62988,1
NP09053,-0.72879,1
NP01746,-0.15744,1
NP09714,0.17507,1
NP03828,2.9155,1
NP04274,0.12668,1
NP04230,-0.71251,1
NP08949,0.66236,1
NP05159,0.95662,1
NP09040,-1.35553,1
NP02109,1.5101,1
NP04662,-0.25731,1
NP01801,0.62836,1
NP00905,-0.76745,1
NP08575,-1.48756,1
NP07596,0.46282,1
NP08465,2.99889,1
NP08609,1.17259,1
NP01678,-1.08,1
NP09003,-0.61993,1
NP06154,-0.05189,1
NP00784,3.10024,1
NP05724,-0.59618,1
NP08959,0.52864,1
NP00060,0.48217,1
NP03480,3.13323,1
NP05036,2.21275,1
NP08679,-0.67056,1
NP02539,3.71107,1
NP09776,1.32359,1
NP05522,-1.15523,1
NP07490,-0.62375,1
NP09798,-0.7496,1
NP04657,-1.43385,1
NP02938,-0.12762,1
NP02056,-0.53339,1
NP07936,0.31579,1
NP05177,0.02084,1
NP05531,0.90438,1
NP04794,0.00029,1
NP02447,-0.40177,1
NP05116,-0.85797,1
NP06949,1.28218,1
NP04339,1.12026,1
NP02591,0.47121,1
NP01862,0.50586,1
NP04631,-0.25481,1
NP06009,5.8317,1
NP07160,-0.33236,1
NP09758,-1.30149,1
NP01518,-0.98452,1
NP11304,-0.61106,1
NP02691,0.19627,1
NP09929,-0.67107,1
NP07013,2.16444,1
NP03777,0.08484,1
NP00901,1.01082,1
NP06728,-0.24177,1
NP07809,-0.36665,1
NP05687,-0.71725,1
NP04200,-1.44042,1
NP09106,-0.36627,1
NP06707,1.50246,1
NP03587,0.28475,1
NP02972,0.45657,1
NP04949,-1.21401,1
NP00894,-1.08914,1
NP11293,0.24303,1
NP01891,-1.36054,1
NP01968,0.30835,1
NP06844,0.28845,1
NP03887,0.54397,1
NP07578,0.86266,1
NP01924,0.8241,1
NP04279,1.10386,1
NP10788,-0.29871,1
NP07550,-0.79482,1
NP09414,1.54768,1
NP09440,-0.56659,1
NP09285,0.28346,1
NP04649,1.84627,1
NP09904,-0.42169,1
NP01077,-1.31363,1
NP06754,-1.0584,1
NP00710,0.08324,1
NP02003,-1.25026,1
NP00768,0.20246,1
NP08906,1.79309,1
NP02924,0.05922,1
NP10832,-0.38357,1
NP07137,0.24964,1
NP05534,0.26056,1
NP07640,-0.28539,1
NP00817,-1.34066,1
NP06889,-0.42056,1
NP08461,-0.43459,1
NP06551,2.20799,1
NP08512,0.32478,1
NP03756,2.07073,1
NP05838,-0.24901,1
NP08586,0.34,1
NP11375,-0.99745,1
