,Kytedoolittle,y
NP04716,1.396,1
NP01901,0.36368,1
NP06751,0.46453,1
NP01483,0.22323,1
NP01036,-0.55591,1
NP01104,-0.08532,1
NP06288,1.0871,1
NP04658,-0.86175,1
NP07081,0.85885,1
NP05991,2.0434,1
NP01733,1.82095,1
NP09655,-0.62348,1
NP08571,-0.75305,1
NP10815,1.01827,1
NP06996,-0.6807,1
NP00805,0.15655,1
NP06921,-0.14113,1
NP06419,-1.25117,1
NP02694,-0.82312,1
NP06307,0.80595,1
NP06406,-0.40427,1
NP05169,0.01348,1
NP05236,-0.17997,1
NP05768,0.5357,1
NP06636,1.03479,1
NP08573,1.35872,1
NP08547,-0.66695,1
NP11283,-0.40026,1
NP08606,-1.07775,1
NP08081,1.27276,1
NP04273,1.14519,1
NP09580,-0.23451,1
NP01484,-0.44291,1
NP01249,-0.67866,1
NP09891,0.97494,1
NP07407,0.27267,1
NP04362,0.49241,1
NP05197,-0.41314,1
NP06313,-1.15456,1
NP00714,-0.93117,1
NP07718,-1.08192,1
NP02640,2.77789,1
NP08455,1.85972,1
NP08580,0.04742,1
NP09912,-0.14136,1
NP10736,2.73719,1
NP08878,0.8259,1
NP06311,0.53298,1
NP07012,1.09672,1
NP08430,1.39261,1
NP10370,3.47159,1
NP02602,0.40584,1
NP02971,-0.69501,1
NP02108,-0.56333,1
NP06879,-0.65892,1
NP01248,-0.9149,1
NP11334,-0.56448,1
NP04384,-0.17328,1
NP05921,2.49735,1
NP02026,-0.52496,1
NP04052,2.16574,1
NP10757,1.20295,1
NP00032,-1.03805,1
NP06350,0.07675,1
NP04300,-0.57749,1
NP07879,-0.0691,1
NP07628,1.81623,1
NP10725,0.80466,1
NP04981,-0.7472,1
NP07459,0.33331,1
NP04344,-0.49509,1
NP00953,0.49752,1
NP06977,1.25257,1
NP01426,1.86591,1
NP04701,-0.76484,1
NP07826,-0.40586,1
NP06985,0.15557,1
NP05220,0.79416,1
NP08261,1.80583,1
NP07074,0.55831,1
NP02467,3.04599,1
NP04788,0.35518,1
NP06026,1.60259,1
NP07663,1.13443,1
NP05437,1.92421,1
NP07412,-0.5034,1
NP11344,-1.17677,1
NP03637,0.01362,1
NP04728,-0.0394,1
NP07812,-1.04449,1
NP05024,0.18282,1
NP01709,0.85673,1
NP11285,-0.77833,1
NP07339,-1.10641,1
NP11277,-1.29342,1
NP07899,0.46096,1
NP07409,-0.38357,1
NP07545,-1.12548,1
NP06924,0.2311,1
NP07075,0.32307,1
NP02817,0.45803,1
NP02939,-0.7365,1
NP01022,1.37018,1
NP06306,0.2006,1
NP06666,-0.34939,1
NP06871,1.6497,1
NP08549,-0.5377,1
NP06244,-0.42616,1
NP01990,0.66251,1
NP01191,0.04268,1
NP01499,-1.43056,1
NP02442,0.75001,1
NP05191,0.9482,1
NP01742,-1.0792,1
NP06910,-0.54721,1
NP06710,-0.20844,1
NP04686,1.25239,1
NP07666,-0.68555,1
NP10291,0.68618,1
NP08767,1.35021,1
NP07348,1.0186,1
NP07474,1.07173,1
NP06622,-0.68046,1
NP04635,-1.05452,1
NP10080,0.64215,1
NP03078,-0.23892,1
NP02599,-0.74087,1
NP06785,-0.12104,1
NP01571,0.391,1
NP01568,0.93578,1
NP05802,-0.97683,1
NP08617,1.01133,1
NP04231,0.54197,1
NP04884,1.84726,1
NP02940,-0.69308,1
NP01777,1.10569,1
NP05394,0.71169,1
NP02547,-0.0684,1
NP07926,-0.51967,1
NP07909,-0.64956,1
NP09535,-0.02598,1
NP00792,-0.51771,1
NP01299,1.15534,1
NP11401,-0.82939,1
NP06352,-1.38787,1
NP03786,-0.11344,1
NP06901,0.11462,1
NP11047,1.89766,1
NP09986,0.98128,1
NP08988,-1.12982,1
NP09933,0.46675,1
NP06304,-0.73098,1
NP07275,0.29553,1
NP01865,-0.85354,1
NP06569,1.1821,1
NP02884,0.71861,1
NP00963,-0.74154,1
NP07179,1.04312,1
NP09336,0.59201,1
NP10752,1.12338,1
NP04715,0.19994,1
NP09439,0.3238,1
NP01359,-1.41889,1
NP07224,-0.81102,1
NP07167,-1.29127,1
NP05478,2.36612,1
NP04711,1.08197,1
NP09658,-0.94549,1
NP02007,-0.74852,1
NP04352,-0.21892,1
NP05470,-0.56591,1
NP01290,0.42718,1
NP02074,-0.93431,1
NP01735,-0.44799,1
NP11305,-0.97678,1
NP07495,-0.54409,1
NP10593,-0.55084,1
NP03840,2.18642,1
NP00002,0.95703,1
NP10305,-0.42176,1
NP10274,-0.31725,1
NP05164,0.0108,1
NP07609,0.28018,1
NP11303,-0.42419,1
NP09756,0.05015,1
NP02692,0.30885,1
NP02701,-0.32513,1
NP04768,2.04408,1
NP09527,0.9911,1
NP08706,2.82249,1
NP08540,-0.45956,1
NP00936,-0.98492,1
NP05697,-0.69067,1
NP00648,2.14447,1
NP11033,1.47551,1
NP06167,-0.43634,1
NP08769,1.28719,1
NP04403,0.84015,1
NP06568,0.62828,1
NP01734,1.64405,1
NP10596,-0.65134,1
NP04653,0.43173,1
NP05247,-0.36913,1
NP05117,0.02082,1
NP00023,-0.41201,1
NP06906,0.78,1
NP03639,1.24618,1
NP09868,0.46719,1
NP01674,1.06015,1
NP11020,0.13837,1
NP02603,-0.49694,1
NP07633,-0.13062,1
NP08511,0.25607,1
NP07054,-0.51924,1
NP07643,0.86783,1
NP11179,-0.66868,1
NP01673,0.52916,1
NP06966,0.30184,1
NP07418,1.09949,1
NP09936,1.34316,1
NP04770,1.95641,1
NP09132,-0.60951,1
NP08375,0.39264,1
NP01754,-1.10403,1
NP08312,1.25669,1
NP07670,-0.47549,1
NP01618,2.13093,1
NP06591,1.04309,1
NP02843,0.63567,1
NP02646,-0.00973,1
NP06872,0.14212,1
NP08429,-0.90674,1
NP04293,-0.10784,1
NP02027,-1.28821,1
NP07794,-0.31687,1
NP07491,-0.31853,1
NP06866,0.35012,1
NP07941,0.54045,1
NP10923,-1.33801,1
NP07443,-0.80673,1
NP07634,0.82307,1
NP01455,1.83001,1
NP10719,2.12531,1
NP00927,-0.00812,1
NP10664,-0.01558,1
NP09364,0.99264,1
NP06632,-0.49894,1
NP05107,1.52606,1
NP05858,1.35556,1
NP04088,-0.74637,1
NP07667,-0.86169,1
NP03469,0.60578,1
NP05651,-1.33315,1
NP09797,-0.19942,1
NP03273,-0.766,1
NP01808,0.73757,1
NP07331,-0.23405,1
NP05131,-0.43483,1
NP01851,0.61534,1
NP08997,-0.38361,1
NP09782,-1.29723,1
NP00713,1.21351,1
NP08201,-0.95542,1
NP07511,-1.20541,1
NP07051,-0.65916,1
NP09843,-0.12558,1
NP01301,0.19134,1
NP07261,2.06259,1
NP01252,-1.07359,1
NP10814,-0.41048,1
NP05401,2.97422,1
NP05188,-1.28538,1
NP10688,0.45536,1
NP07238,-1.05273,1
NP03785,-1.01612,1
NP06943,0.73991,1
NP05275,0.73355,1
NP03782,-0.73211,1
NP05179,1.09903,1
NP04067,2.71575,1
NP07362,-0.84624,1
NP00912,-0.29833,1
NP03507,2.96185,1
NP04632,0.184,1
NP01046,0.80591,1
NP10089,-1.41666,1
NP09045,-0.95807,1
NP01170,1.01406,1
NP02967,0.12704,1
NP01397,2.43154,1
NP00067,-0.89291,1
NP09396,1.47664,1
NP06122,0.23539,1
NP06750,-0.32854,1
NP04975,-1.32533,1
NP01480,-0.27153,1
NP03477,0.88068,1
NP06968,0.33612,1
NP06305,-0.73191,1
NP05151,-1.25249,1
NP06646,-0.08796,1
NP07592,1.76499,1
NP10836,0.28887,1
NP10655,-0.06067,1
NP10811,-0.18286,1
NP11290,-0.86715,1
NP08434,0.54614,1
NP01225,1.75175,1
NP09849,-0.31905,1
NP03521,3.12951,1
NP04836,1.55028,1
NP04757,-0.98807,1
NP05800,0.12199,1
NP06140,3.94031,1
NP00578,-0.47518,1
NP02794,0.87331,1
NP01730,-0.27005,1
NP06089,1.19543,1
NP08299,1.81288,1
NP11313,0.12363,1
NP02909,-0.14449,1
NP07951,-0.32826,1
NP08778,0.20972,1
NP00899,2.34184,1
NP11107,-0.70766,1
NP01298,0.85784,1
NP03495,0.34201,1
NP05812,1.4321,1
NP01756,-0.07821,1
NP00790,0.75845,1
NP11255,-1.0834,1
NP04412,-0.39141,1
NP03780,1.88972,1
NP06372,-1.20544,1
NP03668,1.35,1
NP09711,-0.22784,1
NP10371,0.26954,1
NP06093,2.44963,1
NP06692,-0.30225,1
NP09506,1.44158,1
NP07891,0.43697,1
NP09358,-0.38715,1
NP05226,0.77033,1
NP09346,0.36833,1
NP01622,-0.69894,1
NP05957,0.69115,1
NP05059,-0.86389,1
NP10652,1.52757,1
NP11150,-0.485,1
NP01293,-0.9633,1
NP02527,3.48811,1
NP01519,1.30116,1
NP07284,1.21017,1
NP04459,-0.68763,1
NP04693,-0.1646,1
NP03479,2.17116,1
NP02862,1.35869,1
NP00755,0.4713,1
NP07795,-1.01186,1
NP08588,-0.42605,1
NP09316,-0.24346,1
NP06331,-0.96656,1
NP06334,1.75787,1
NP04241,-0.27169,1
NP05126,-0.48971,1
NP01257,-0.01623,1
NP05476,0.09437,1
NP11325,-0.72222,1
NP05685,0.90996,1
NP06421,1.15835,1
NP10632,-0.25704,1
NP08234,1.23307,1
NP00816,0.97773,1
NP09425,-0.30363,1
NP04226,1.15719,1
NP05118,-0.00761,1
NP06833,0.25136,1
NP02512,-0.54997,1
NP07204,1.03529,1
NP07097,-0.11476,1
NP03243,-0.51657,1
NP07647,0.99768,1
NP02151,0.6153,1
NP05505,-0.90441,1
NP09430,-0.03794,1
NP08550,-0.70048,1
NP05710,-0.59866,1
NP04627,-0.98927,1
NP05857,0.93299,1
NP02798,0.84396,1
NP01463,1.50089,1
NP08440,1.71422,1
NP05125,-0.5823,1
NP02516,0.13557,1
NP08488,2.73173,1
NP07435,1.4982,1
NP05161,-1.00393,1
NP01753,-0.30513,1
NP07386,-0.95494,1
NP01780,0.35219,1
NP02795,2.40162,1
NP06822,-1.28497,1
NP03585,0.66046,1
NP01787,0.35466,1
NP09754,-0.57202,1
NP10353,-0.3642,1
NP06051,0.81795,1
NP07544,-1.46069,1
NP02590,0.19884,1
NP08653,-0.19065,1
NP07126,1.10373,1
NP05953,0.61961,1
NP09299,0.5116,1
NP05755,0.03244,1
NP04443,0.7995,1
NP02567,-0.94844,1
NP01899,-0.51089,1
NP06697,-0.48435,1
NP02899,-0.18177,1
NP11102,-1.18028,1
NP08577,0.03236,1
NP05163,-0.9039,1
NP07254,-0.45231,1
NP01737,-0.62808,1
NP06997,-0.18649,1
NP08773,0.1989,1
NP04758,-1.26676,1
NP06993,0.33604,1
NP00915,1.12584,1
NP09273,0.11344,1
NP02146,-0.69975,1
NP04386,-0.12992,1
NP01766,-1.25955,1
NP09159,-0.61509,1
NP09213,-0.47835,1
NP01354,-1.3841,1
NP07938,-0.24911,1
NP04053,2.66964,1
NP01335,-0.66923,1
NP08478,1.30619,1
NP06594,1.23273,1
NP04031,-1.32558,1
NP02947,0.76212,1
NP10278,-0.70493,1
NP01146,-0.16867,1
NP06417,-1.0458,1
NP01304,-0.15992,1
NP01346,-0.37958,1
NP06649,-0.07627,1
NP07354,0.93325,1
NP04997,1.27399,1
NP04093,-0.5024,1
NP07814,-0.18441,1
NP01885,2.49644,1
NP00806,0.15655,1
NP00865,0.08804,1
NP09881,0.81081,1
NP09311,1.40199,1
NP02017,0.39199,1
NP08581,-0.70669,1
NP09916,-0.13859,1
NP06427,0.05698,1
NP00053,0.58914,1
NP09298,-1.30998,1
NP09909,-0.64688,1
NP09305,-0.78028,1
NP00055,-0.40022,1
NP07581,0.82057,1
NP04791,-0.55171,1
NP10722,0.22166,1
NP01206,2.00647,1
NP10091,0.17931,1
NP09288,0.44847,1
NP07572,-0.85703,1
NP07044,0.31687,1
NP05097,0.13707,1
NP02172,0.58194,1
NP05452,-0.89922,1
NP07391,-0.91018,1
NP01524,-1.18562,1
NP06691,0.15634,1
NP06044,1.65326,1
NP05496,0.48029,1
NP09313,0.90305,1
NP06410,-0.09281,1
NP07468,0.55229,1
NP00035,-1.07679,1
NP05891,0.00017,1
NP05940,2.21082,1
NP06905,2.06474,1
NP09733,-0.27233,1
NP06576,-0.80759,1
NP05103,0.18651,1
NP08976,-0.74219,1
NP05219,-0.43833,1
NP03724,-0.15476,1
NP07903,-0.21617,1
NP03808,-0.12691,1
NP09491,1.44175,1
NP08146,2.3673,1
NP00036,-0.55566,1
NP05199,0.41354,1
NP03163,2.10915,1
NP04650,-1.10695,1
NP11008,0.42762,1
NP07003,1.55658,1
NP00924,0.57602,1
NP05839,1.87757,1
NP05204,-0.0955,1
NP07579,0.81079,1
NP09785,0.85974,1
NP09420,-0.0671,1
NP07631,2.19852,1
NP04964,-0.26616,1
NP07116,2.27785,1
NP08515,1.60659,1
NP08956,0.4062,1
NP02519,-0.57561,1
NP02016,-0.34819,1
NP10717,1.45009,1
NP10733,0.05898,1
NP07380,3.15554,1
NP07165,0.6063,1
NP02588,-0.69071,1
NP07446,0.3558,1
NP05203,1.08616,1
NP06302,0.58867,1
NP02544,0.04599,1
NP05885,-0.83694,1
NP07255,0.71551,1
NP06984,-1.35669,1
NP06059,-0.63055,1
NP06835,-0.73924,1
NP08604,-0.77021,1
NP09164,0.18943,1
NP11108,-0.62181,1
NP05096,0.20596,1
NP04406,0.3443,1
NP05890,0.9403,1
NP07464,-0.92427,1
NP06418,0.60314,1
NP08246,0.10513,1
NP04291,-0.09575,1
NP07463,1.22878,1
NP08426,1.80321,1
NP07447,4.35425,1
NP07562,-0.77413,1
NP07080,0.85885,1
NP11340,-1.2604,1
NP01384,-0.67483,1
NP06184,-0.11573,1
NP08799,0.52348,1
NP09363,-0.25911,1
NP10995,0.66696,1
NP02542,1.56741,1
NP09790,1.33785,1
NP06660,0.30294,1
NP04630,-0.2859,1
NP05227,1.27778,1
NP08585,0.10133,1
NP07536,-0.00458,1
NP05264,0.08527,1
NP01550,0.08573,1
NP02268,-1.53667,1
NP03567,1.43678,1
NP07927,-0.71841,1
NP10821,-0.61819,1
NP11378,-0.67222,1
NP01970,-0.43911,1
NP09878,-0.79796,1
NP09055,0.53388,1
NP00501,0.44445,1
NP09046,-1.06985,1
NP05709,2.30785,1
NP07637,0.23784,1
NP04702,-1.09782,1
NP04737,0.01289,1
NP04841,1.24623,1
NP06128,-0.26007,1
NP05852,0.80999,1
NP01900,-0.71659,1
NP06994,-1.17276,1
NP04186,2.34425,1
NP01527,0.27833,1
NP01909,1.31022,1
NP07415,2.23336,1
NP06792,-0.34149,1
NP10974,0.29437,1
NP07583,-0.44978,1
NP07371,-0.46121,1
NP01477,-0.19921,1
NP05189,0.59568,1
NP04808,-0.85878,1
NP06991,-0.0215,1
NP07485,-1.00273,1
NP10277,-1.12596,1
NP08602,-0.86247,1
NP09874,-0.00229,1
NP06988,-0.02838,1
NP06963,-0.14263,1
NP04290,0.50167,1
NP05529,0.15023,1
NP01800,0.76729,1
NP02465,1.7659,1
NP06689,-0.30285,1
NP05538,-0.4624,1
NP06810,-0.9335,1
NP04840,-0.18398,1
NP01004,-0.50385,1
NP04227,0.98005,1
NP08698,1.1167,1
NP10275,-0.56768,1
NP02941,-0.06271,1
NP02799,2.33328,1
NP10758,1.20295,1
NP06864,-0.50044,1
NP01531,-0.48964,1
NP03465,0.1156,1
NP07151,-0.55021,1
NP08520,0.46867,1
NP06719,-0.78732,1
NP01919,0.79933,1
NP07436,-1.3599,1
NP07010,1.60781,1
NP07259,1.09163,1
NP06892,1.41303,1
NP05664,-0.11881,1
NP06894,1.27075,1
NP01306,1.40598,1
NP06720,-0.49976,1
NP06837,-0.78945,1
NP08806,0.10919,1
NP01749,-0.14492,1
NP11205,-0.88556,1
NP09880,0.39541,1
NP05123,0.55147,1
NP10933,-0.93347,1
NP05354,-1.37035,1
NP01223,2.83416,1
NP01138,1.7186,1
NP05154,-0.84127,1
NP08526,-0.63105,1
NP09667,0.35553,1
NP06118,0.49881,1
NP05742,-0.3194,1
NP06677,0.24054,1
NP11286,-0.72399,1
NP06301,-0.6357,1
NP04868,1.69068,1
NP01195,-0.09199,1
NP01284,2.22784,1
NP03373,0.15061,1
NP03428,2.11514,1
NP04640,-0.76094,1
NP02258,1.22458,1
NP01255,-0.07607,1
NP07554,-1.06975,1
NP05090,0.42863,1
NP07573,0.30017,1
NP08244,-0.92837,1
NP09586,1.8868,1
NP11235,-0.30577,1
NP07365,1.70915,1
NP01727,1.01739,1
NP03041,-0.89536,1
NP02492,-0.87275,1
NP01748,0.38699,1
NP07444,-0.83188,1
NP04679,0.40769,1
NP07252,0.37392,1
NP07322,0.88623,1
NP01651,0.36473,1
NP02102,-0.89808,1
NP07382,1.07158,1
NP04157,-0.00936,1
NP05537,-0.43775,1
NP05939,0.34051,1
NP09635,0.55109,1
NP07011,1.38789,1
NP04746,0.66556,1
NP01324,-0.09599,1
NP09694,-0.63296,1
NP08579,0.04419,1
NP01245,-0.56453,1
NP00064,-0.46358,1
NP09599,-1.22467,1
NP00786,-0.80124,1
NP09955,-0.76694,1
NP09419,-0.71327,1
NP11297,-1.12512,1
NP08659,0.7233,1
NP04759,0.33216,1
NP02928,-0.77631,1
NP06187,1.00275,1
NP07249,0.25305,1
NP01211,-1.15445,1
NP00028,-1.43092,1
NP04778,1.1654,1
NP11356,-1.25002,1
NP10734,-1.05492,1
NP07725,-0.27093,1
NP06332,0.8815,1
NP09165,-0.94314,1
NP05922,-0.54756,1
NP02270,-0.88125,1
NP08051,2.79947,1
NP02531,0.54791,1
NP07551,-1.03719,1
NP06347,-0.09876,1
NP06114,-1.217,1
NP06967,0.31716,1
NP06952,2.30829,1
NP05468,-0.06289,1
NP06353,-1.06154,1
NP04665,-0.16373,1
NP10778,1.11122,1
NP09418,0.37851,1
NP01833,0.1451,1
NP07912,-1.38246,1
NP04437,0.70204,1
NP06830,0.14137,1
NP10703,-0.36627,1
NP07278,1.8853,1
NP10782,0.20824,1
NP11066,-1.13018,1
NP01282,3.00132,1
NP07559,-0.61272,1
NP04690,-0.85701,1
NP07966,-1.44089,1
NP03545,1.10905,1
NP05174,0.7145,1
NP04915,-1.24179,1
NP08009,0.14623,1
NP01501,-0.26111,1
NP10658,1.25678,1
NP01803,-0.00822,1
NP01675,2.28777,1
NP01773,1.21005,1
NP10629,2.9715,1
NP07403,-1.13029,1
NP00045,0.75825,1
NP07590,2.12363,1
NP10820,0.06222,1
NP06916,1.10287,1
NP02370,0.45751,1
NP00030,-1.04199,1
NP05094,1.02259,1
NP02705,-0.14791,1
NP09876,0.91672,1
NP01655,-0.60403,1
NP10801,1.82712,1
NP11368,-0.99866,1
NP04769,1.91012,1
NP06623,-0.42307,1
NP09786,-0.73358,1
NP04447,-0.63338,1
NP03783,-0.56525,1
NP08632,-0.3903,1
NP04826,-1.13249,1
NP07067,1.92639,1
NP07123,-0.47308,1
NP01828,1.0321,1
NP10797,0.12579,1
NP06831,0.58632,1
NP02828,1.65297,1
NP09348,2.6819,1
NP02809,0.35655,1
NP02525,2.71474,1
NP04922,-1.08058,1
NP00889,2.44348,1
NP11361,-1.17324,1
NP04306,-0.39728,1
NP09885,-1.15733,1
NP05937,0.11269,1
NP01883,-0.30303,1
NP04731,1.67124,1
NP10649,3.28037,1
NP11370,-0.30911,1
NP01013,0.19277,1
NP00866,-0.71337,1
NP05267,3.78374,1
NP03801,-0.18973,1
NP06346,-1.33521,1
NP09261,-1.41376,1
NP02578,0.19827,1
NP06426,0.11966,1
NP09795,-0.59588,1
NP06234,0.48096,1
NP10348,-0.08486,1
NP07400,-0.58721,1
NP04879,0.79924,1
NP04371,-0.78907,1
NP07646,0.98004,1
NP04039,3.14247,1
NP03763,-0.03588,1
NP05683,0.22899,1
NP04303,-0.7153,1
NP05073,-0.71591,1
NP09133,0.10294,1
NP09042,-0.62217,1
NP02010,-0.52979,1
NP06873,0.46711,1
NP06593,0.33131,1
NP08671,-1.15226,1
NP04920,-1.25974,1
NP09041,-0.39688,1
NP09592,1.49586,1
NP03644,1.86467,1
NP09069,0.11722,1
NP07935,1.41452,1
NP05663,4.11687,1
NP05893,0.17248,1
NP01822,0.4503,1
NP07561,-1.27902,1
NP07807,-0.90978,1
NP06559,-0.62505,1
NP06934,-0.2735,1
NP05791,-0.40752,1
NP06207,1.58384,1
NP05666,0.26972,1
NP07406,0.73838,1
NP01813,0.96887,1
NP09044,-1.11463,1
NP08271,2.18304,1
NP04229,0.45748,1
NP05198,0.72896,1
NP07318,-0.66157,1
NP10735,-0.35015,1
NP09662,0.11179,1
NP07342,0.35509,1
NP07153,-0.53267,1
NP07134,0.34617,1
NP05181,0.75549,1
NP01186,-0.09487,1
NP08248,-1.19562,1
NP02917,0.24221,1
NP04646,-0.17475,1
NP07467,0.63928,1
NP07096,-0.73047,1
NP11064,-0.95047,1
NP03761,0.57174,1
NP07155,1.90705,1
NP06909,-0.00639,1
NP08846,0.10446,1
NP04940,0.02606,1
NP03800,2.76239,1
NP08593,0.40616,1
NP02943,1.98979,1
NP02587,-0.42413,1
NP06657,1.80514,1
NP09845,-1.09644,1
NP09888,0.85304,1
NP11399,-0.14595,1
NP07335,-0.58513,1
NP01820,0.70698,1
NP05185,1.08191,1
NP09901,3.4181,1
NP09899,0.84808,1
NP07177,1.37622,1
NP07968,0.50775,1
NP03028,-0.54635,1
NP11069,0.04644,1
NP07138,-0.10989,1
NP09927,-0.39045,1
NP06880,-0.27985,1
NP02061,2.56016,1
NP07955,-0.53501,1
NP02234,0.34601,1
NP04032,-0.13443,1
NP03458,1.24807,1
NP03805,-1.13824,1
NP07021,0.74566,1
NP07937,0.26912,1
NP02162,-0.0404,1
NP01817,0.50831,1
NP09350,0.06239,1
NP07077,1.80095,1
NP11323,-0.92849,1
NP04783,0.41715,1
NP04803,0.73785,1
NP06923,1.67687,1
NP04694,0.62851,1
NP01905,0.12846,1
NP07102,1.41004,1
NP04220,0.09337,1
NP06794,-0.32203,1
NP06193,-1.04051,1
NP11352,-1.48756,1
NP07659,0.87727,1
NP07217,0.9684,1
NP06221,0.13503,1
NP02644,0.80441,1
NP04807,0.24419,1
NP08519,1.3598,1
NP07423,-0.40792,1
NP03854,-0.02069,1
NP05739,-0.75262,1
NP07825,0.87655,1
NP06922,-0.02361,1
NP11149,-0.95628,1
NP07969,2.59565,1
NP03476,0.42664,1
NP11398,-0.2571,1
NP06078,1.8507,1
NP05764,2.33635,1
NP00850,0.03644,1
NP03810,-0.73567,1
NP07095,0.49195,1
NP05540,-0.81241,1
NP05514,0.02384,1
NP06895,0.74106,1
NP10723,1.32838,1
NP09536,-1.4351,1
NP00776,-0.53941,1
NP03795,-0.18956,1
NP09906,-0.24952,1
NP11106,-0.30604,1
NP05789,-1.24991,1
NP08721,0.66336,1
NP10756,0.41914,1
NP02949,-0.9969,1
NP08551,-0.66603,1
NP11076,1.99237,1
NP06084,-0.14533,1
NP04661,-1.10733,1
NP06696,-0.84371,1
NP07706,0.14773,1
NP09301,2.68427,1
NP05130,-0.68346,1
NP07932,0.07629,1
NP05743,-0.44429,1
NP07455,0.3513,1
NP10630,-0.7053,1
NP04767,0.35552,1
NP04424,-0.41943,1
NP09415,-0.3572,1
NP05023,-0.59899,1
NP06998,1.37694,1
NP01307,-0.72591,1
NP08712,0.47633,1
NP11360,-0.91066,1
NP05225,1.61288,1
NP07337,0.64264,1
NP01339,-1.0603,1
NP11366,0.03517,1
NP06570,-0.41367,1
NP08080,1.47335,1
NP04210,-1.36596,1
NP01536,1.04564,1
NP06072,1.94079,1
NP05037,-1.1734,1
NP07292,-1.06727,1
NP07808,0.32716,1
NP02911,-0.29223,1
NP06400,0.08495,1
NP04286,-0.45508,1
NP11078,-0.08911,1
NP11251,-1.35965,1
NP06545,0.15717,1
NP09337,-0.89404,1
NP07166,-0.60334,1
NP07429,0.46044,1
NP06898,-0.24125,1
NP07272,1.23024,1
NP03716,-0.73737,1
NP07236,-0.36432,1
NP01400,0.9961,1
NP06964,0.69083,1
NP06749,0.08513,1
NP04811,-0.37252,1
NP04871,0.88876,1
NP05088,1.23902,1
NP09695,-0.85346,1
NP07591,-1.1161,1
NP07242,0.31562,1
NP07679,-0.15545,1
NP05172,0.02639,1
NP04180,1.81585,1
NP10812,0.43272,1
NP06711,-1.16804,1
NP05166,-0.48139,1
NP04870,0.16653,1
NP09204,1.38182,1
NP09659,0.3587,1
NP05202,-0.90904,1
NP00048,-0.11555,1
NP07546,-0.00555,1
NP01832,0.71298,1
NP00037,-1.32716,1
NP05034,-0.08706,1
NP08700,0.87665,1
NP07017,-0.52071,1
NP03208,1.84615,1
NP03601,-0.13044,1
NP03600,-0.58568,1
NP06150,-0.60546,1
NP01244,-0.75497,1
NP09110,-1.20326,1
NP01724,-0.46239,1
NP09018,-0.50858,1
NP00759,-1.15659,1
NP10994,0.92083,1
NP03491,-0.25784,1
NP02643,1.49125,1
NP06920,1.80611,1
NP02813,0.76167,1
NP09675,-1.1759,1
NP08186,2.82372,1
NP09661,-0.9205,1
NP06409,0.69428,1
NP10955,-1.11203,1
NP07000,-0.03492,1
NP03950,-0.98475,1
NP06296,1.17302,1
NP09593,0.90575,1
NP07076,1.68504,1
NP04651,-1.03155,1
NP05395,1.38261,1
NP09053,-0.96149,1
NP01746,-0.96412,1
NP09714,-0.03353,1
NP03828,1.83522,1
NP04274,-0.62776,1
NP04230,0.13628,1
NP08949,-0.05313,1
NP05159,1.20616,1
NP09040,-1.17129,1
NP02109,1.34342,1
NP04662,-0.56139,1
NP01801,0.83263,1
NP00905,-1.09849,1
NP08575,-0.78884,1
NP07596,0.4688,1
NP08465,2.52629,1
NP08609,0.55516,1
NP01678,-0.74998,1
NP09003,-0.64343,1
NP06154,-0.6066,1
NP00784,1.6817,1
NP05724,-0.67672,1
NP08959,0.02311,1
NP00060,-0.51687,1
NP03480,1.65246,1
NP05036,1.22922,1
NP08679,-0.77776,1
NP02539,1.95437,1
NP09776,1.42115,1
NP05522,-1.30182,1
NP07490,-0.64239,1
NP09798,-1.20084,1
NP04657,-1.2576,1
NP02938,0.31509,1
NP02056,-0.08341,1
NP07936,0.04178,1
NP05177,1.04871,1
NP05531,-0.21832,1
NP04794,-0.24491,1
NP02447,-0.37903,1
NP05116,-0.1323,1
NP06949,1.75433,1
NP04339,-0.22673,1
NP02591,-0.12343,1
NP01862,-0.1803,1
NP04631,-0.50836,1
NP06009,5.01473,1
NP07160,-0.0842,1
NP09758,-0.68565,1
NP01518,0.58802,1
NP11304,-0.59693,1
NP02691,-0.75972,1
NP09929,-0.19109,1
NP07013,1.31028,1
NP03777,-0.27127,1
NP00901,2.1047,1
NP06728,-0.55422,1
NP07809,-0.05552,1
NP05687,0.5884,1
NP04200,-0.60104,1
NP09106,-0.45137,1
NP06707,1.08139,1
NP03587,0.64765,1
NP02972,-0.76066,1
NP04949,-1.00367,1
NP00894,-0.44819,1
NP11293,-0.07574,1
NP01891,-0.34812,1
NP01968,-0.24025,1
NP06844,0.44305,1
NP03887,0.36082,1
NP07578,0.71112,1
NP01924,0.29289,1
NP04279,0.16838,1
NP10788,0.91785,1
NP07550,-0.841,1
NP09414,1.75745,1
NP09440,-1.1732,1
NP09285,-0.428,1
NP04649,2.82175,1
NP09904,-0.84518,1
NP01077,-1.16167,1
NP06754,-1.01876,1
NP00710,-0.27589,1
NP02003,-1.17672,1
NP00768,0.6404,1
NP08906,0.91947,1
NP02924,0.80948,1
NP10832,0.09471,1
NP07137,0.31237,1
NP05534,0.06366,1
NP07640,-0.00745,1
NP00817,-1.43279,1
NP06889,0.74058,1
NP08461,0.20544,1
NP06551,1.76258,1
NP08512,0.03295,1
NP03756,1.00876,1
NP05838,-0.24041,1
NP08586,0.47079,1
NP11375,-0.73499,1
NP07424,-0.97154,1
