,Polarity,y
NP04668,-1.01626,1
NP04716,2.01755,1
NP01901,0.04988,1
NP06751,0.13374,1
NP01483,-0.01457,1
NP01036,0.51844,1
NP01104,1.41477,1
NP06288,1.24517,1
NP04658,-0.4914,1
NP07081,0.14141,1
NP05991,1.97794,1
NP01733,2.84105,1
NP09655,1.16426,1
NP08571,-1.14194,1
NP10815,0.99844,1
NP06996,-0.91571,1
NP00805,0.96535,1
NP06921,-0.70064,1
NP06419,-0.19887,1
NP02694,-0.07115,1
NP06307,0.50578,1
NP06406,4e-05,1
NP05169,-0.60002,1
NP05236,0.40695,1
NP05768,0.70795,1
NP06636,2.06475,1
NP08573,1.37709,1
NP08547,-0.95059,1
NP11283,-0.23312,1
NP08606,-0.5147,1
NP08081,2.15067,1
NP04273,1.73363,1
NP09580,-0.17667,1
NP01484,-0.51664,1
NP01249,-0.81348,1
NP09891,0.29627,1
NP07407,1.06523,1
NP04362,0.55186,1
NP05197,-0.99872,1
NP06313,-0.22643,1
NP00714,0.54444,1
NP07718,-0.51178,1
NP02640,2.31913,1
NP08455,1.25413,1
NP08580,-0.80195,1
NP09912,0.18593,1
NP10736,1.99199,1
NP08878,1.01649,1
NP06311,-0.16303,1
NP07012,-0.78729,1
NP08430,2.4797,1
NP10370,3.76216,1
NP02602,0.00275,1
NP02971,0.1011,1
NP02108,0.68523,1
NP06879,-1.30564,1
NP01248,-0.35945,1
NP11334,-0.17597,1
NP04384,-0.62425,1
NP05921,2.16783,1
NP02026,-0.37239,1
NP04052,1.25401,1
NP10757,2.0095,1
NP00032,-0.44454,1
NP06350,-0.29131,1
NP04300,-0.66275,1
NP07879,0.37307,1
NP07628,1.24583,1
NP10725,1.6286,1
NP04981,-0.42473,1
NP07459,0.57528,1
NP04344,-0.01168,1
NP00953,-0.70411,1
NP06977,0.6953,1
NP01426,1.81234,1
NP04701,-0.36716,1
NP07826,-0.16517,1
NP06985,-0.42343,1
NP05220,0.75813,1
NP08261,3.29533,1
NP07074,1.1169,1
NP02467,1.43366,1
NP04788,0.04595,1
NP06026,0.14021,1
NP07663,1.36639,1
NP05437,2.02557,1
NP07412,-0.24932,1
NP11344,-1.39255,1
NP03637,-0.22135,1
NP04728,-0.18443,1
NP07812,-0.61603,1
NP05024,0.46052,1
NP01709,-0.08014,1
NP11285,-0.57101,1
NP07339,-0.46715,1
NP11277,-1.2121,1
NP07899,0.91856,1
NP07409,-0.43537,1
NP07545,-0.66542,1
NP06924,-0.57163,1
NP07075,-0.35785,1
NP02817,-0.4797,1
NP02939,1.00879,1
NP01022,1.25071,1
NP06306,-0.6543,1
NP06666,0.66123,1
NP06871,0.63463,1
NP08549,-0.26323,1
NP06244,-1.2807,1
NP01990,0.46766,1
NP01191,1.24522,1
NP01499,-1.37306,1
NP02442,0.54257,1
NP05191,0.72743,1
NP01742,-0.4801,1
NP06910,-0.63105,1
NP06710,0.09284,1
NP04686,0.70851,1
NP07666,-1.03231,1
NP10291,0.26064,1
NP08767,-0.11937,1
NP07348,1.8065,1
NP07474,1.60215,1
NP06622,0.14528,1
NP04635,-1.01672,1
NP10080,0.74729,1
NP03078,1.68841,1
NP02599,1.29772,1
NP06785,0.38661,1
NP01571,-1.22564,1
NP01568,0.23415,1
NP05802,-1.27019,1
NP08617,1.26877,1
NP04231,0.95766,1
NP04884,0.83304,1
NP02940,-0.1225,1
NP01777,1.06055,1
NP05394,-0.34308,1
NP02547,-0.30053,1
NP07926,-0.63521,1
NP07909,0.9078,1
NP09535,-0.65794,1
NP00792,0.18164,1
NP01299,1.65201,1
NP11401,-0.56975,1
NP06352,-1.09749,1
NP03786,-0.38339,1
NP06901,0.752,1
NP11047,3.4275,1
NP09986,2.29949,1
NP08988,-1.10448,1
NP09933,-0.24288,1
NP06304,-1.16353,1
NP07275,0.03237,1
NP01865,1.29955,1
NP06569,-0.09168,1
NP02884,3.00523,1
NP00963,-0.49619,1
NP07179,2.67285,1
NP09336,-0.29896,1
NP10752,1.2904,1
NP04715,0.0116,1
NP09439,0.46968,1
NP01359,-1.20421,1
NP07224,-0.71186,1
NP07167,-0.65432,1
NP05478,3.06146,1
NP04711,0.43902,1
NP09658,-0.61487,1
NP02007,-0.58209,1
NP04352,-0.22237,1
NP05470,0.04518,1
NP01290,0.61149,1
NP02074,-0.74217,1
NP01735,-0.66035,1
NP11305,-0.40098,1
NP07495,-0.98121,1
NP10593,-0.21656,1
NP03840,1.94311,1
NP00002,-0.4691,1
NP10305,-0.7818,1
NP10274,-1.25379,1
NP05164,-0.15323,1
NP07609,0.32579,1
NP11303,-0.17863,1
NP09756,-0.58203,1
NP02692,0.47155,1
NP02701,0.76895,1
NP04768,1.1982,1
NP09527,-0.69142,1
NP08706,2.01839,1
NP08540,-0.09099,1
NP00936,0.23174,1
NP05697,-0.77774,1
NP00648,0.95631,1
NP11033,0.78405,1
NP06167,0.21499,1
NP08769,1.85917,1
NP04403,1.02836,1
NP06568,0.53844,1
NP01734,0.13755,1
NP10596,-0.60804,1
NP04653,0.2023,1
NP05247,-0.54148,1
NP05117,-0.08171,1
NP00023,-0.73642,1
NP06906,1.11587,1
NP03639,0.98964,1
NP09868,0.48356,1
NP01674,1.21353,1
NP11020,-1.08588,1
NP02603,0.38256,1
NP07633,1.04813,1
NP08511,0.65894,1
NP07054,-0.63345,1
NP07643,1.06034,1
NP11179,-0.37542,1
NP01673,0.43825,1
NP06966,0.06252,1
NP07418,1.96646,1
NP09936,-0.25716,1
NP04770,1.53048,1
NP09132,0.49118,1
NP08375,0.04818,1
NP01754,0.25182,1
NP08312,0.1446,1
NP07670,-0.94157,1
NP01618,-0.24853,1
NP06591,0.84216,1
NP02843,0.68952,1
NP02646,0.84466,1
NP06872,-0.45854,1
NP08429,-0.33804,1
NP04293,0.15332,1
NP02027,-0.62608,1
NP07794,-0.86807,1
NP07491,-0.29366,1
NP06866,0.34696,1
NP07941,0.30544,1
NP10923,-1.24324,1
NP07443,-0.79766,1
NP07634,1.33932,1
NP01455,2.33136,1
NP10719,2.47534,1
NP00927,-1.2004,1
NP10664,-0.08888,1
NP09364,-0.03813,1
NP06632,0.77322,1
NP05107,1.30507,1
NP05858,1.17717,1
NP04088,-0.14722,1
NP07667,-0.13999,1
NP03469,0.02842,1
NP05651,-0.97191,1
NP09797,0.01275,1
NP03273,-0.36827,1
NP01808,0.75263,1
NP07331,0.16857,1
NP05131,0.97017,1
NP01851,1.85871,1
NP08997,-0.56708,1
NP09782,-0.58807,1
NP00713,-0.59893,1
NP08201,-0.49391,1
NP07511,0.43191,1
NP07051,-0.96706,1
NP09843,0.31765,1
NP01301,0.36681,1
NP07261,2.00952,1
NP01252,-1.06018,1
NP10814,0.44032,1
NP05401,2.21504,1
NP05188,-0.29162,1
NP10688,1.06679,1
NP07238,-0.07773,1
NP03785,-0.86998,1
NP06943,-0.75221,1
NP05275,0.36688,1
NP03782,-0.89216,1
NP05179,2.39401,1
NP04067,0.9485,1
NP07362,-0.32655,1
NP00912,0.10612,1
NP03507,2.47556,1
NP04632,-0.08014,1
NP01046,1.36188,1
NP10089,-0.77749,1
NP09045,-0.98376,1
NP01170,3.42655,1
NP02967,0.34956,1
NP01397,3.16787,1
NP00067,-0.25488,1
NP09396,-0.96715,1
NP06122,0.85373,1
NP06750,-0.34439,1
NP04975,-1.01179,1
NP01480,-0.47606,1
NP03477,-0.62947,1
NP06968,-0.2431,1
NP06305,-0.44742,1
NP05151,-0.82054,1
NP06646,0.96955,1
NP07592,2.52272,1
NP10836,0.54323,1
NP10655,-0.93781,1
NP10811,-0.81849,1
NP11290,-0.7315,1
NP08434,0.87713,1
NP01225,1.49103,1
NP09849,-0.50269,1
NP03521,2.43017,1
NP04836,1.22626,1
NP04757,-0.91157,1
NP05800,0.97876,1
NP06140,2.51517,1
NP00578,-0.30269,1
NP02794,0.65374,1
NP01730,0.60648,1
NP06089,-0.17246,1
NP08299,1.65877,1
NP11313,-0.35088,1
NP02909,0.52491,1
NP07951,-0.24501,1
NP08778,0.05362,1
NP00899,0.96667,1
NP11107,-0.83322,1
NP01298,0.55279,1
NP03495,0.26722,1
NP05812,0.29598,1
NP01756,0.07143,1
NP00790,1.55167,1
NP11255,-1.26775,1
NP04412,0.04052,1
NP03780,1.69995,1
NP06372,-1.35085,1
NP03668,1.36139,1
NP09711,-0.94251,1
NP10371,-0.22068,1
NP06093,2.19482,1
NP06692,-0.09902,1
NP09506,0.79511,1
NP07891,-0.6336,1
NP09358,-0.49428,1
NP05226,1.75733,1
NP09346,-0.26017,1
NP01622,-0.29499,1
NP05957,-0.35396,1
NP05059,-0.71257,1
NP10652,1.49136,1
NP11150,-0.55589,1
NP01293,0.06386,1
NP02527,3.22825,1
NP01519,0.5993,1
NP07284,1.04471,1
NP04459,-1.10527,1
NP04693,1.26251,1
NP03479,1.61199,1
NP02862,0.22757,1
NP00755,-1.08035,1
NP07795,-1.0621,1
NP08588,-0.35519,1
NP09316,-0.77796,1
NP06331,-0.26251,1
NP06334,1.32321,1
NP04241,-1.29256,1
NP05126,-0.31255,1
NP01257,-0.39102,1
NP05476,0.60012,1
NP11325,-0.39877,1
NP05685,1.33537,1
NP06421,0.5657,1
NP10632,0.41063,1
NP08234,1.1494,1
NP00816,2.02142,1
NP09425,-1.41249,1
NP04226,2.57772,1
NP05118,0.43814,1
NP06833,-0.74959,1
NP02512,-0.73225,1
NP07204,1.54862,1
NP07097,-1.10529,1
NP03243,0.5128,1
NP07647,1.33855,1
NP02151,0.27703,1
NP05505,-0.84211,1
NP09430,-0.65872,1
NP08550,-0.90189,1
NP05710,-0.31961,1
NP04627,-0.66606,1
NP05857,1.75398,1
NP02798,0.9089,1
NP01463,1.70292,1
NP08440,1.3287,1
NP05125,-0.10637,1
NP02516,-0.17629,1
NP08488,1.74868,1
NP07435,1.46509,1
NP05161,-1.30734,1
NP01753,-0.45727,1
NP07386,-0.94083,1
NP01780,0.61981,1
NP02795,1.12211,1
NP06822,-0.9193,1
NP03585,-0.78852,1
NP01787,0.08627,1
NP09754,-0.76444,1
NP10353,0.18297,1
NP06051,0.49908,1
NP07544,-0.50256,1
NP02590,-0.54706,1
NP08653,-0.59164,1
NP07126,0.42375,1
NP05953,2.94915,1
NP09299,-0.85086,1
NP05755,0.48576,1
NP04443,-0.4794,1
NP02567,-0.06615,1
NP01899,-0.60454,1
NP06697,-0.99474,1
NP02899,-0.00058,1
NP11102,-1.1176,1
NP08577,-0.44596,1
NP05163,-0.23739,1
NP07254,-0.85524,1
NP01737,-0.37878,1
NP06997,-0.18917,1
NP08773,0.00607,1
NP04758,-0.99524,1
NP06993,-0.04496,1
NP00915,1.29994,1
NP09273,-1.0322,1
NP02146,-0.84029,1
NP04386,-0.39314,1
NP01766,-1.24987,1
NP09159,-1.27886,1
NP09213,1.37402,1
NP01354,-1.4598,1
NP07938,-1.20711,1
NP04053,1.37744,1
NP01335,-0.28363,1
NP08478,-0.33147,1
NP06594,0.8303,1
NP04031,-0.77498,1
NP02947,1.15576,1
NP10278,-1.02807,1
NP01146,1.27211,1
NP06417,0.81817,1
NP01304,-0.41542,1
NP01346,-0.03161,1
NP06649,-0.01887,1
NP07354,-0.05958,1
NP04997,0.65298,1
NP04093,1.84623,1
NP07814,-0.04094,1
NP01885,1.81496,1
NP00806,1.11131,1
NP00865,1.23101,1
NP09881,0.0603,1
NP09311,-0.90352,1
NP02017,0.0932,1
NP08581,-0.58152,1
NP09916,0.61722,1
NP06427,0.62243,1
NP00053,-0.34236,1
NP09298,-0.05095,1
NP09909,-1.15536,1
NP09305,-0.22695,1
NP00055,-0.86403,1
NP07581,-0.09461,1
NP04791,-1.03021,1
NP10722,1.0739,1
NP01206,1.82639,1
NP10091,1.97189,1
NP09288,1.0871,1
NP07572,-1.13295,1
NP07044,0.27515,1
NP05097,-0.2625,1
NP02172,2.34334,1
NP05452,-0.79467,1
NP07391,-0.88354,1
NP01524,0.37636,1
NP06691,0.00064,1
NP06044,1.42425,1
NP05496,-0.53574,1
NP09313,-1.18216,1
NP06410,0.36007,1
NP07468,0.49346,1
NP00035,-0.52412,1
NP05891,0.71384,1
NP05940,2.86137,1
NP06905,-0.04679,1
NP09733,-1.23728,1
NP06576,-1.33001,1
NP05103,-0.61207,1
NP08976,-0.69227,1
NP05219,-0.37981,1
NP03724,-0.5946,1
NP07903,0.60788,1
NP03808,0.70109,1
NP09491,1.36593,1
NP08146,2.39778,1
NP00036,-0.34054,1
NP05199,0.13076,1
NP03163,0.29671,1
NP04650,-0.67949,1
NP11008,0.85671,1
NP07003,2.12216,1
NP00924,-0.66567,1
NP05839,2.17446,1
NP05204,0.56232,1
NP07579,0.81085,1
NP09785,-0.41401,1
NP09420,0.65493,1
NP07631,1.75742,1
NP04964,-0.60105,1
NP07116,1.76791,1
NP08515,0.92734,1
NP08956,0.1812,1
NP02519,-0.79202,1
NP02016,-0.23996,1
NP10717,1.66382,1
NP10733,-0.14377,1
NP07380,4.33534,1
NP07165,0.68657,1
NP02588,-0.85071,1
NP07446,-0.71819,1
NP05203,0.65103,1
NP06302,1.31847,1
NP02544,-0.14826,1
NP05885,-1.00682,1
NP07255,0.89646,1
NP06984,-1.47346,1
NP06059,-0.26672,1
NP06835,-0.63349,1
NP08604,0.03792,1
NP09164,0.42117,1
NP11108,-0.96671,1
NP05096,-0.13095,1
NP04406,0.61606,1
NP05890,0.00129,1
NP07464,-0.83365,1
NP06418,0.61367,1
NP08246,-0.55789,1
NP04291,0.67648,1
NP07463,0.12136,1
NP08426,1.38186,1
NP07447,5.12858,1
NP07562,-1.05013,1
NP07080,-0.04171,1
NP11340,-1.08881,1
NP01384,-0.86841,1
NP06184,1.34924,1
NP08799,0.51032,1
NP09363,-0.88163,1
NP10995,-0.33389,1
NP02542,0.32182,1
NP09790,-0.21137,1
NP06660,0.64478,1
NP04630,-0.49082,1
NP05227,0.87406,1
NP08585,0.22814,1
NP07536,0.48867,1
NP05264,-0.67265,1
NP01550,-0.18876,1
NP02268,-0.67139,1
NP03567,0.35002,1
NP07927,-0.93766,1
NP10821,-0.39427,1
NP11378,-0.47551,1
NP01970,0.22861,1
NP09878,-1.42847,1
NP09055,0.48378,1
NP00501,0.24035,1
NP09046,-0.88477,1
NP05709,-0.04103,1
NP07637,0.29929,1
NP04702,-1.37835,1
NP04737,0.62897,1
NP04841,0.51779,1
NP06128,0.37849,1
NP05852,1.86038,1
NP01900,-0.64906,1
NP06994,-0.49227,1
NP04186,1.85496,1
NP01527,0.37281,1
NP01909,-0.39982,1
NP07415,0.73133,1
NP06792,-0.08955,1
NP10974,-0.8965,1
NP07583,-0.46092,1
NP07371,-0.12526,1
NP01477,-0.58051,1
NP05189,-0.03895,1
NP04808,0.47973,1
NP06991,1.38505,1
NP07485,0.10866,1
NP10277,-0.70475,1
NP08602,0.04131,1
NP09874,0.24649,1
NP06988,0.46205,1
NP06963,-1.28567,1
NP04290,1.1583,1
NP05529,0.31554,1
NP01800,0.74485,1
NP02465,1.7796,1
NP06689,-0.13255,1
NP05538,0.1481,1
NP06810,-0.44443,1
NP04840,-1.00819,1
NP01004,-0.233,1
NP04227,2.11952,1
NP08698,0.14952,1
NP10275,-0.69518,1
NP02941,-1.01911,1
NP02799,2.48065,1
NP10758,1.67949,1
NP06864,1.14228,1
NP01531,0.21452,1
NP03465,0.81889,1
NP07151,1.69279,1
NP08520,0.91978,1
NP06719,-0.73098,1
NP01919,0.48523,1
NP07436,-0.46743,1
NP07010,0.56512,1
NP07259,1.09332,1
NP06892,0.41569,1
NP05664,0.19869,1
NP06894,-0.26848,1
NP01306,0.29265,1
NP06720,-0.41964,1
NP06837,-0.30835,1
NP08806,0.20399,1
NP01749,-0.08232,1
NP11205,-0.9409,1
NP09880,-0.48157,1
NP05123,-0.03338,1
NP10933,-0.35958,1
NP05354,-0.90254,1
NP01223,1.00133,1
NP01138,2.30664,1
NP05154,-0.79068,1
NP08526,-0.80519,1
NP09667,-0.75348,1
NP06118,1.211,1
NP05742,-0.38316,1
NP06677,0.23444,1
NP11286,-0.30397,1
NP06301,-0.35861,1
NP04868,0.89592,1
NP01195,-0.4773,1
NP01284,1.38896,1
NP03373,0.04235,1
NP03428,1.40062,1
NP04640,-0.99002,1
NP02258,1.58194,1
NP01255,-0.08285,1
NP07554,-0.83151,1
NP05090,-0.06692,1
NP07573,0.57829,1
NP08244,-0.69146,1
NP09586,0.48731,1
NP11235,0.6408,1
NP07365,2.05367,1
NP01727,1.96698,1
NP03041,-0.84848,1
NP02492,-0.95835,1
NP01748,0.05741,1
NP07444,-1.38307,1
NP04679,0.27072,1
NP07252,-0.02307,1
NP07322,0.14002,1
NP01651,-0.31081,1
NP02102,-0.34403,1
NP07382,0.29201,1
NP04157,0.23233,1
NP05537,-0.22711,1
NP05939,0.90856,1
NP09635,1.61393,1
NP07011,2.05326,1
NP04746,0.90488,1
NP01324,0.30383,1
NP09694,-0.97673,1
NP08579,-0.03418,1
NP01245,-0.02669,1
NP00064,0.66769,1
NP09599,-0.05719,1
NP00786,-0.38214,1
NP09955,-1.28106,1
NP09419,-0.89864,1
NP11297,-0.40349,1
NP08659,-0.4239,1
NP04759,-0.45644,1
NP02928,-1.21789,1
NP06187,0.04003,1
NP07249,-1.48972,1
NP01211,-0.28575,1
NP00028,-1.02465,1
NP04778,1.34352,1
NP11356,-0.68357,1
NP10734,-0.54773,1
NP07725,-0.94838,1
NP06332,0.92029,1
NP09165,-0.39451,1
NP05922,-0.67702,1
NP02270,-0.6597,1
NP08051,1.36397,1
NP02531,-0.39834,1
NP07551,-0.86756,1
NP06347,0.81089,1
NP06114,-1.07402,1
NP06967,0.11594,1
NP06952,1.81428,1
NP05468,0.46398,1
NP06353,-0.96713,1
NP04665,-0.24169,1
NP10778,1.18363,1
NP09418,-1.26992,1
NP01833,-0.24208,1
NP07912,-1.3073,1
NP04437,-0.66464,1
NP06830,-0.40695,1
NP10703,0.56959,1
NP07278,1.41464,1
NP10782,-0.17402,1
NP11066,-0.75903,1
NP01282,1.83653,1
NP07559,-0.4956,1
NP04690,-1.07517,1
NP07966,0.17526,1
NP03545,0.34741,1
NP05174,0.35807,1
NP04915,-0.90879,1
NP08009,-0.23193,1
NP01501,-0.55459,1
NP10658,1.97556,1
NP01803,-0.07392,1
NP01675,1.89022,1
NP01773,0.65319,1
NP10629,2.47119,1
NP07403,-0.40683,1
NP00045,0.38109,1
NP07590,2.24839,1
NP10820,1.05626,1
NP06916,-0.18061,1
NP02370,1.80376,1
NP00030,-0.52189,1
NP05094,0.91599,1
NP02705,0.09854,1
NP09876,0.37309,1
NP01655,-0.46949,1
NP10801,4.00799,1
NP11368,-0.81439,1
NP04769,0.70785,1
NP06623,0.39703,1
NP09786,-0.48653,1
NP04447,-1.01441,1
NP03783,-0.63895,1
NP08632,-0.78957,1
NP04826,-0.58451,1
NP07067,2.17066,1
NP07123,-0.87337,1
NP01828,0.85037,1
NP10797,-0.94214,1
NP06831,0.5632,1
NP02828,0.46757,1
NP09348,2.01484,1
NP02809,-0.25971,1
NP02525,3.02804,1
NP04922,-0.62692,1
NP00889,3.53617,1
NP11361,-0.77704,1
NP04306,-0.53599,1
NP09885,-0.72773,1
NP05937,-0.45605,1
NP01883,-1.13137,1
NP04731,0.86316,1
NP10649,1.95636,1
NP11370,-0.77861,1
NP01013,-0.12899,1
NP00866,1.59619,1
NP05267,4.12112,1
NP03801,0.6784,1
NP06346,-0.96415,1
NP09261,-0.62656,1
NP02578,-1.38003,1
NP06426,-0.24866,1
NP09795,-0.09905,1
NP06234,-0.85121,1
NP10348,-1.3139,1
NP07400,0.54029,1
NP04879,0.97846,1
NP04371,-1.16973,1
NP07646,1.20928,1
NP04039,2.51631,1
NP03763,-0.92332,1
NP05683,-0.52346,1
NP04303,-0.86836,1
NP05073,-1.0361,1
NP09133,-0.37664,1
NP09042,-0.69661,1
NP02010,1.42278,1
NP06873,-0.70615,1
NP06593,0.46177,1
NP08671,-1.08426,1
NP04920,-1.13836,1
NP09041,-0.52422,1
NP09592,-0.21309,1
NP03644,1.80686,1
NP09069,0.99022,1
NP07935,1.74405,1
NP05663,5.05261,1
NP05893,0.07154,1
NP01822,0.42571,1
NP07561,-0.77377,1
NP07807,-1.34439,1
NP06559,0.1147,1
NP06934,-0.7877,1
NP05791,-0.22236,1
NP06207,-0.0015,1
NP05666,0.37454,1
NP07406,-0.18266,1
NP01813,0.55885,1
NP09044,-1.25671,1
NP08271,0.34223,1
NP04229,0.5202,1
NP05198,0.16629,1
NP07318,0.06383,1
NP10735,0.52405,1
NP09662,-0.45197,1
NP07342,0.86381,1
NP07153,0.10173,1
NP07134,1.73849,1
NP05181,-0.28202,1
NP01186,0.87166,1
NP08248,-0.5674,1
NP02917,1.5983,1
NP04646,-0.80811,1
NP07467,0.81765,1
NP07096,-0.98845,1
NP11064,-0.43278,1
NP03761,-0.7577,1
NP07155,0.70248,1
NP06909,-0.42575,1
NP08846,0.9978,1
NP04940,0.49607,1
NP03800,2.45826,1
NP08593,0.36468,1
NP02943,1.69036,1
NP02587,-0.16356,1
NP06657,0.92803,1
NP09845,-0.85608,1
NP09888,-0.00585,1
NP11399,-0.19403,1
NP07335,-0.0257,1
NP01820,0.26648,1
NP05185,0.70634,1
NP09901,2.37009,1
NP09899,-0.12652,1
NP07177,1.53863,1
NP07968,1.63826,1
NP03028,-0.61933,1
NP11069,1.60716,1
NP07138,-1.14963,1
NP09927,0.21691,1
NP06880,0.4215,1
NP02061,3.26722,1
NP07955,-0.39045,1
NP02234,0.75044,1
NP04032,0.0748,1
NP03458,2.05365,1
NP03805,-1.08416,1
NP07021,1.11736,1
NP07937,-0.38633,1
NP02162,0.02679,1
NP01817,0.43343,1
NP09350,0.48467,1
NP07077,1.26014,1
NP11323,-1.10635,1
NP04783,-0.17415,1
NP04803,0.33663,1
NP06923,1.94566,1
NP04694,0.76924,1
NP01905,0.78826,1
NP07102,1.89246,1
NP04220,1.35719,1
NP06794,-0.36876,1
NP06193,-1.40868,1
NP11352,-1.12239,1
NP07659,1.41864,1
NP07217,1.80831,1
NP06221,0.18357,1
NP02644,0.56965,1
NP04807,-0.24519,1
NP08519,0.12719,1
NP07423,-0.74536,1
NP03854,-0.25109,1
NP05739,-1.01746,1
NP07825,-0.7494,1
NP06922,0.21674,1
NP11149,-0.78137,1
NP07969,2.10468,1
NP03476,0.75244,1
NP11398,-0.1651,1
NP06078,2.51441,1
NP05764,1.50048,1
NP00850,1.30331,1
NP03810,-0.59827,1
NP07095,0.44383,1
NP05540,-0.52678,1
NP05514,0.13459,1
NP06895,-0.24137,1
NP10723,0.8097,1
NP09536,-0.8578,1
NP00776,0.52414,1
NP03795,-0.95127,1
NP09906,2.24425,1
NP11106,-0.58945,1
NP05789,-1.08814,1
NP08721,0.75597,1
NP10756,0.96185,1
NP02949,0.40762,1
NP08551,-0.68961,1
NP11076,2.567,1
NP06084,-0.44384,1
NP04661,-1.06932,1
NP06696,-1.00016,1
NP07706,0.31065,1
NP09301,0.33484,1
NP05130,0.02062,1
NP07932,-0.33978,1
NP05743,-0.01121,1
NP07455,0.14865,1
NP10630,-0.2222,1
NP04767,0.36756,1
NP04424,0.09617,1
NP09415,-0.65602,1
NP05023,-0.3592,1
NP06998,1.43876,1
NP01307,-0.41212,1
NP08712,1.09652,1
NP11360,-0.71541,1
NP05225,0.95657,1
NP07337,0.71917,1
NP01339,-0.62675,1
NP11366,0.15655,1
NP06570,0.2225,1
NP08080,2.43366,1
NP04210,-0.07936,1
NP01536,0.67507,1
NP06072,1.85432,1
NP05037,-0.57801,1
NP07292,-0.23681,1
NP07808,-0.64861,1
NP02911,1.24482,1
NP06400,0.24361,1
NP04286,0.38074,1
NP11078,0.37594,1
NP11251,0.05594,1
NP06545,0.98667,1
NP09337,-0.4758,1
NP07166,-1.33267,1
NP07429,0.18395,1
NP06898,-0.13654,1
NP07272,1.25261,1
NP03716,-0.54014,1
NP07236,-0.41692,1
NP01400,1.13551,1
NP06964,-0.37768,1
NP06749,-0.24521,1
NP04811,-0.40642,1
NP04871,0.35643,1
NP05088,0.07748,1
NP09695,-0.42312,1
NP07591,-1.24913,1
NP07242,-0.48246,1
NP07679,0.19254,1
NP05172,0.05176,1
NP04180,1.30053,1
NP10812,-0.19799,1
NP06711,-0.86659,1
NP05166,0.03236,1
NP04870,0.35866,1
NP09204,0.95785,1
NP09659,-0.53164,1
NP05202,-0.9652,1
NP00048,-0.42475,1
NP07546,-1.07463,1
NP01832,0.33546,1
NP00037,-0.5429,1
NP05034,-0.52082,1
NP08700,0.32275,1
NP07017,-0.79462,1
NP03208,2.40639,1
NP03601,0.39437,1
NP03600,0.0656,1
NP06150,-1.23347,1
NP01244,-0.19226,1
NP09110,0.54266,1
NP01724,-1.18915,1
NP09018,-0.88397,1
NP00759,-0.43486,1
NP10994,0.47917,1
NP03491,-0.43751,1
NP02643,3.97629,1
NP06920,0.38923,1
NP02813,-0.52292,1
NP09675,-0.21367,1
NP08186,2.1019,1
NP09661,-0.2278,1
NP06409,1.27284,1
NP10955,-0.23419,1
NP07000,-1.08136,1
NP03950,-0.8361,1
NP06296,1.554,1
NP09593,0.11659,1
NP07076,1.45501,1
NP04651,-0.57632,1
NP05395,1.06655,1
NP09053,-1.21738,1
NP01746,-0.54776,1
NP09714,-0.87043,1
NP03828,1.16267,1
NP04274,-0.02791,1
NP04230,0.47132,1
NP08949,-0.48751,1
NP05159,-0.09001,1
NP09040,-1.04183,1
NP02109,0.63184,1
NP04662,-0.29558,1
NP01801,0.29531,1
NP00905,-0.8851,1
NP08575,-0.98312,1
NP07596,0.65355,1
NP08465,1.52021,1
NP08609,1.80722,1
NP01678,-0.83316,1
NP09003,-0.81752,1
NP06154,-0.81229,1
NP00784,2.17894,1
NP05724,-0.63147,1
NP08959,0.4217,1
NP00060,1.15903,1
NP03480,0.77552,1
NP05036,0.56658,1
NP08679,0.35944,1
NP02539,0.80039,1
NP09776,0.00953,1
NP05522,-1.21348,1
NP07490,-0.78653,1
NP09798,-1.41901,1
NP04657,-0.90133,1
NP02938,1.06963,1
NP02056,-1.15258,1
NP07936,-0.08949,1
NP05177,0.42872,1
NP05531,0.60305,1
NP04794,-0.06578,1
NP02447,0.18223,1
NP05116,-0.06562,1
NP06949,1.79414,1
NP04339,0.23783,1
NP02591,-0.90734,1
NP01862,-0.23956,1
NP04631,-0.39487,1
NP06009,3.46962,1
NP07160,0.13078,1
NP09758,-0.2826,1
NP01518,-0.02852,1
NP11304,-0.46043,1
NP02691,-0.92455,1
NP09929,-0.10733,1
NP07013,1.43677,1
NP03777,-0.99795,1
NP00901,1.86418,1
NP06728,-0.68147,1
NP07809,0.55502,1
NP05687,2.13959,1
NP04200,-0.18507,1
NP09106,0.07784,1
NP06707,0.59269,1
NP03587,1.40562,1
NP02972,-0.26408,1
NP04949,-1.29338,1
NP00894,3e-05,1
NP11293,-0.20802,1
NP01891,0.24339,1
NP01968,-0.15073,1
NP06844,0.15584,1
NP03887,-0.02774,1
NP07578,1.3407,1
NP01924,0.45573,1
NP04279,-0.82941,1
NP10788,-0.18587,1
NP07550,-1.1298,1
NP09414,0.74008,1
NP09440,-0.94837,1
NP09285,0.04324,1
NP04649,2.59193,1
NP09904,-1.19081,1
NP01077,-0.58788,1
NP06754,-1.34882,1
NP00710,-0.56284,1
NP02003,-1.22618,1
NP00768,0.87619,1
NP08906,0.02646,1
NP02924,1.81835,1
NP10832,0.56199,1
NP07137,1.32725,1
NP05534,-0.47147,1
NP07640,0.66444,1
NP00817,-0.58765,1
NP06889,0.97009,1
NP08461,-0.05511,1
NP06551,1.53094,1
NP08512,-0.50444,1
NP03756,0.54563,1
NP05838,0.21867,1
NP08586,1.19107,1
NP11375,-0.46281,1
