,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
NP01833,0.00318,-0.43662,-0.10754,0.38351,0.30416,0.40124,1.20762,0.64231,1.02493,0.00923,-0.55048,-0.58987,1.50466,0.79968,1.15051,1.27964,0.75648,1.02763,0.01663,0.55946,0.13588,-0.95569,0.30756,-0.5576,1
NP07912,-1.03642,-0.81042,-0.02997,0.01057,-0.00375,0.04724,-0.12322,-0.4516,-0.12004,0.64109,-0.12184,0.30768,-0.18471,-0.49613,0.01,-0.26469,-0.56475,-0.28206,0.13647,-0.44333,0.02159,-0.02294,-0.30468,-0.62437,1
NP04437,0.79252,-0.08686,0.07775,0.96339,0.50357,0.26703,0.2451,-0.62489,0.25453,1.51257,0.03342,2.18725,0.20137,-0.02298,0.57871,0.28291,-0.40881,0.25237,0.01652,-0.13077,-0.46655,-0.43584,-0.79722,0.86372,1
NP06830,0.98306,-0.02369,-1.63534,1.57397,0.82932,-0.90186,1.02884,0.73651,0.73561,1.03507,0.40571,-0.56711,0.75569,0.54093,0.42073,1.08799,0.31238,-0.38059,1.09347,-0.46634,-2.52369,2.3111,0.6819,-0.61806,1
NP10703,-2.25435,0.52504,-1.41587,-1.63431,-0.24704,-2.05505,0.06431,-2.87667,1.4976,1.19525,-0.55156,-1.22997,0.1841,-2.25931,0.42627,-0.25354,-2.62778,0.55959,-1.09375,-0.63154,-0.67345,-0.74995,1.66768,-1.33596,1
NP07278,0.11993,-0.14192,0.11798,-2.21546,-0.29256,1.40331,-2.09255,1.26825,-1.0711,0.32093,0.2964,0.5229,-1.92738,1.541,-0.80976,-1.57589,1.51862,-0.46151,0.42496,2.41525,0.8606,0.16968,-0.72027,-0.09061,1
NP10782,-1.7365,0.3236,0.60347,-2.85619,0.31434,0.67371,-0.78762,-0.86086,2.31129,1.27624,0.98768,0.58305,-0.50165,-1.04236,3.19449,-0.73446,-0.67208,2.99311,-0.86827,0.50307,3.30409,-0.42116,0.47695,-0.68257,1
NP11066,-0.41171,-0.54672,-0.2723,0.14604,-0.30703,0.12286,0.12536,-0.13292,0.86073,-0.53668,-0.52965,0.18446,0.13511,-0.36015,0.71476,0.22431,-0.14614,0.81777,0.44665,-0.53784,0.44127,0.21588,-0.12122,0.53098,1
NP01282,-1.38232,-1.62117,2.81453,-0.72042,-1.13893,2.97774,-0.42024,0.26385,-0.1606,0.08479,-0.30766,-0.00499,-0.82638,0.44035,-0.34806,-0.56561,0.58845,0.17459,-0.35755,-0.28492,0.46142,-0.3835,-0.32191,-0.36167,1
NP07559,0.97279,-0.36875,-1.10809,1.46267,-0.53413,-0.99339,0.57503,0.50601,-1.13184,-1.49292,0.69495,-0.75882,0.13053,0.62352,-0.76768,0.39231,0.65272,-0.9606,0.07434,0.20055,-0.37095,0.40684,0.3286,0.60285,1
NP04690,-0.52648,-0.33844,0.16864,0.78239,-0.01831,-0.01231,-0.78799,-0.55943,-1.04115,-1.17297,0.65926,-0.0234,-0.94839,-0.41911,-1.20032,-0.86154,-0.39372,-0.97216,-0.34073,-0.07815,-0.24278,-0.29746,-0.34621,1.35373,1
NP07966,1.29143,-0.02858,-0.17438,-0.46411,0.205,1.46133,-1.16812,-0.29623,-1.08223,0.61909,0.19195,0.75773,-0.88723,-0.29574,-0.97864,-0.69263,-0.20241,-0.98873,0.11357,-0.31152,-0.70729,0.24406,0.82078,1.72949,1
NP03545,-1.82522,0.0611,0.06514,-2.41945,0.64368,-0.42101,-1.12323,0.12504,-0.29639,0.3888,0.79512,0.22259,-0.70988,0.03659,-0.40201,-1.02201,0.20713,-0.06227,0.05077,0.0498,-0.5106,-1.53576,0.73088,0.28139,1
NP05174,0.275,-0.16187,-1.29179,0.99857,-0.80041,-1.67157,0.4704,-0.38936,-0.51806,0.70278,-0.37578,-1.30532,0.60294,-0.64182,-0.44908,0.08545,-0.72829,-0.439,-0.46279,-0.87389,-0.57663,0.77693,-1.22043,-1.43392,1
NP04915,1.36794,-0.79497,-1.84909,0.85984,-1.40991,-1.32871,0.33677,-1.065,-1.00692,-0.58912,-1.21443,0.09042,0.1207,-1.30963,-0.64139,0.58472,-1.3485,-1.32451,0.16902,-0.33951,-0.23267,1.48296,-0.59036,-0.86713,1
NP08009,-0.95447,-0.77535,-0.74616,0.37464,-0.80376,-0.27416,0.16908,-1.09093,-0.30652,-0.4699,-1.00337,0.92995,0.55573,-1.00284,-0.538,0.77949,-1.15224,-0.59224,1.57396,-1.57756,-0.79546,1.56982,0.58602,-0.12675,1
NP01501,0.26191,-0.19274,0.09556,0.01236,0.25053,-0.51748,0.29182,0.963,0.26375,-1.43659,-1.09278,-0.44338,0.21668,1.47088,0.36293,0.61484,1.47201,0.54591,0.45819,0.83396,0.37834,-1.34969,-0.3049,-0.45606,1
NP10658,0.39792,-0.54541,1.75985,0.98036,-1.71632,1.56222,0.02203,-1.75449,-0.04062,0.03869,0.59995,-1.84981,0.16689,-1.5681,-0.95166,-0.28013,-1.70004,0.02371,-2.26196,0.01782,-0.38974,-1.62132,1.06144,0.91999,1
NP01803,0.15433,-0.85156,-0.93138,-0.10277,-0.22464,0.04504,-0.23312,-1.74306,0.0713,0.48358,0.27341,0.09851,-0.08192,-1.51045,0.02197,0.17956,-1.71203,-0.14631,0.2261,-1.16946,-1.00798,-0.85507,-0.72398,-1.13572,1
NP01675,-1.91614,0.76199,-0.65023,-2.07689,0.56246,-1.20113,1.3072,0.59901,0.85927,-0.65274,-0.16383,-0.66739,0.52591,-0.32462,-0.03387,1.01473,0.11141,0.37068,0.2469,0.32418,-0.10292,0.79028,1.7106,0.70061,1
NP01773,-0.28677,-0.83973,0.32906,-0.73554,0.333,-0.29245,0.63784,1.08722,0.75069,-1.02206,-0.75035,-0.14577,0.64606,1.25823,0.93851,0.3987,0.84768,0.8373,-0.07102,0.30284,0.43374,-0.74914,-0.69825,0.35442,1
NP10629,-0.68675,-0.99813,0.71088,0.16775,-0.84018,0.93238,-0.35216,-1.10709,0.75211,-0.20594,-0.29968,-1.06032,-0.48019,-1.55411,0.61758,-0.50169,-1.23601,0.52076,0.33412,-0.23655,0.30677,0.82739,-0.40511,2.54937,1
NP07403,0.64848,0.17327,1.53285,0.1996,1.56784,0.62952,-0.64523,0.28827,-0.07955,-0.21824,-0.40943,-1.22742,-0.93018,-0.23528,-0.62327,-0.61366,0.04057,-0.15381,-0.8572,-0.55183,-0.10006,-0.93415,0.5771,1.7693,1
NP00045,-0.6963,0.17239,0.70651,-0.07728,0.60093,0.245,-0.45101,-0.61133,0.19852,-1.08412,0.76341,-0.83821,-0.36978,-0.60121,0.13618,-0.55581,-0.49694,0.50592,-0.35685,0.18814,0.16305,-0.91175,0.13429,0.43096,1
NP07590,-0.81338,0.01771,-0.17305,-0.10727,-0.00101,-0.19537,0.51031,-0.19768,-2.28218,0.62002,0.91869,1.39578,1.35525,-0.10913,-2.04884,0.28253,0.55607,-1.95937,2.40952,0.66756,-1.24911,-1.88085,0.58659,1.29185,1
NP10820,0.95381,0.74041,0.0417,0.19563,0.70379,1.15777,-0.27169,2.68376,-0.42279,-0.41019,0.37116,-1.56481,-0.89761,2.8694,-1.07271,-0.23551,2.15176,-0.23174,-2.06177,1.82474,-1.63932,0.27219,1.63562,0.01387,1
NP06916,-0.21003,0.90415,0.03384,0.41578,0.17614,0.03598,1.22531,0.09203,-0.53469,0.63849,0.18191,-0.07778,1.03719,-0.13109,-0.87643,1.25338,-0.41016,-1.12193,0.93049,0.06391,-0.68923,1.66911,-0.11332,-1.14818,1
NP02370,-1.60746,-0.05087,0.18742,-0.73564,0.64684,0.2168,-3.26319,0.96708,-3.93311,-2.09229,3.26017,-3.28292,-3.05155,1.50328,-3.70896,-2.82407,1.1906,-3.3219,-0.51265,0.32254,-1.00697,-0.75337,-2.63527,-2.86707,1
NP00030,-0.01976,-0.10884,1.16096,-0.21149,-0.44654,0.21077,-0.4327,-0.28411,0.2866,-0.3528,-0.36604,-0.444,-0.60851,-0.26556,-0.10461,-0.39413,-0.37719,0.15109,-0.15016,-0.41934,-0.23042,0.03277,0.08487,0.26559,1
NP05094,-0.83479,-0.45956,0.54482,-0.75873,0.30273,-1.08283,-0.24469,-0.33433,0.14723,-0.79372,-0.60629,-2.56785,0.17062,-0.61136,-0.39358,-0.48063,-0.42194,0.43387,-0.42113,-0.31443,0.35967,-0.08699,-1.76242,0.02094,1
NP02705,1.71128,0.27289,0.77793,1.9048,1.1748,1.75322,-0.57882,0.43699,-0.32681,0.01909,-0.14448,-0.79378,-0.93347,0.2602,-0.20671,-0.01993,0.4091,-0.02201,-0.45511,-0.29587,-0.41881,-0.12812,-1.11945,-0.57212,1
NP09876,-0.98394,-0.56897,-0.63525,-0.91033,-0.14384,-0.22055,-0.34279,0.54159,-0.45739,0.19739,0.33242,-0.22995,-0.25893,0.55239,-0.15331,-0.33296,0.59525,-0.29305,0.05541,1.06138,-0.09968,-0.03058,0.20067,0.24797,1
NP01655,-1.27204,-0.43431,2.03398,-2.25517,0.1242,2.52995,0.75676,-0.04621,0.25598,1.53721,2.30293,3.15829,1.00769,0.35502,0.63775,0.10871,-0.04157,1.00162,-0.38641,-0.81139,2.8264,-0.50995,-0.57873,-0.06559,1
NP10801,-0.94567,-1.57689,1.57326,-1.46621,-3.70078,3.20826,-0.60349,-2.41737,1.32664,-0.44285,-0.63826,0.22763,-0.30939,-1.64224,1.47306,-0.97182,-2.65579,1.58297,-1.97776,-1.89539,3.02011,-0.22276,0.27004,1.73294,1
NP11368,0.47892,-0.52027,-0.2201,0.93084,-0.17254,-0.57579,-0.06793,0.06309,-0.13616,0.34016,-0.02247,0.05202,0.23742,0.28288,0.08205,0.28495,0.06756,0.02595,-0.32603,0.08713,0.09603,-0.05493,-1.1206,-0.20204,1
NP04769,0.13539,-0.60123,-0.43148,-0.15733,-2.00702,0.51303,0.12785,-0.68225,-0.24982,-1.08291,0.32837,-3.53729,-0.35438,-0.97481,-0.71175,-0.11654,-0.52667,-0.76397,-0.14056,-0.92135,-1.43183,-0.19537,-0.24204,-1.67603,1
NP06623,-2.29026,-0.22743,1.0382,-1.24096,-0.19255,0.6978,-0.71736,0.01817,2.01813,-0.70654,-0.59543,-0.50406,0.01162,0.43934,2.33803,-1.13994,0.23265,2.33318,-2.59154,0.95255,0.47832,-0.26363,1.23858,-2.10394,1
NP09786,1.48674,1.39985,-0.36434,0.50956,0.44425,-1.78283,-0.15808,-2.75597,0.40753,3.01802,1.696,0.84168,-0.53757,-2.92679,0.57308,-0.0163,-2.13336,0.38927,0.78611,-0.20809,0.53622,1.20091,1.14697,0.38825,1
NP04447,0.15674,-1.02569,0.26773,-0.26116,-0.89364,-0.01574,-0.69446,0.98202,-0.42096,-0.5814,-0.14233,0.11875,-0.80515,0.9264,-0.07282,-0.29327,0.01984,-0.0762,-0.3261,-1.70771,0.38646,-0.35096,-0.54255,0.54653,1
NP03783,0.70429,1.20396,0.35377,1.42474,0.73951,1.03224,0.70739,0.80733,1.50868,0.94308,-0.10027,-1.094,0.48447,0.80518,1.17242,0.49975,0.95169,1.40928,1.17603,-0.35584,1.88939,0.03282,0.88511,-1.07456,1
NP08632,-0.34007,-0.0167,-1.14979,-0.39982,-0.22643,0.65258,-1.24177,0.78795,-0.41525,-0.25732,-0.0089,0.2881,-1.02314,0.95635,-0.52882,-1.24039,0.27653,-0.54476,-1.25319,-0.37158,-0.46911,-2.10827,-0.39568,1.40579,1
NP04826,-0.59148,-0.33527,1.41866,0.11724,0.37822,0.29091,0.10083,-0.41461,1.88472,1.52727,-2.20547,-1.62295,0.19493,-0.72863,1.9194,-0.12364,-0.99042,2.56021,-0.57795,-0.61893,0.6382,0.27779,0.88595,-0.30773,1
NP07067,-1.54892,-0.16184,0.43252,-2.07904,1.03392,-1.84281,-2.00306,1.96065,0.44527,0.51635,-0.52919,-0.68699,-1.41531,1.79452,0.53989,-1.59817,2.03689,0.62129,0.41729,0.14196,-0.76655,-0.27051,0.4612,2.3097,1
NP07123,0.02888,1.7723,0.24541,-0.46285,1.83145,-1.76377,0.80854,0.71895,-0.71806,0.34634,1.34646,0.44358,1.1037,0.12433,-0.6972,1.13319,1.19583,-0.38142,1.25485,1.78345,-0.18622,-2.14036,0.59349,-0.39643,1
NP01828,0.1566,-0.69354,-0.20044,-0.60822,0.29795,-0.38748,0.76544,-0.45706,0.06518,0.51833,0.24331,0.30811,0.99453,-0.17474,0.14382,0.97818,-0.46651,-0.0983,0.41227,-0.50481,-0.49492,-0.45407,-1.25659,0.98858,1
NP10797,1.1603,-0.11265,1.43828,1.56633,-0.80317,1.89319,1.08744,-1.02518,-0.19016,2.48356,1.28236,0.88907,1.27412,-0.97906,-1.02059,0.89973,-0.9521,-0.29039,-0.65687,-0.14464,0.17677,1.9673,0.36756,-1.37003,1
NP06831,0.47581,0.14895,-0.7719,1.75315,-0.18987,-1.39425,1.27009,-0.09738,0.72399,1.94992,0.15565,-0.7136,1.62322,-0.04986,0.59858,1.67777,0.0415,0.37235,1.99011,0.24568,0.06344,0.52316,0.27502,-0.23098,1
NP02828,-0.19447,0.13651,-0.6271,-2.11893,-0.34728,-0.67555,1.71892,-1.14741,-0.6173,0.60045,1.16959,0.93324,2.28726,-1.01572,-0.68447,1.87405,-0.32746,0.03484,2.01155,0.40392,-0.58004,0.38105,-1.19053,0.18177,1
NP09348,-0.03631,-0.91259,-1.73683,1.17676,1.60207,0.09805,0.96978,0.07377,-0.43733,-1.2601,-2.75882,2.10577,0.11302,-0.43676,-0.15163,0.49525,-0.28131,-0.60242,-0.85464,-1.07891,-0.15914,1.1384,-0.31916,1.25473,1
NP02809,0.83633,0.61357,-0.25394,0.54154,-0.14558,0.91691,-1.5458,-0.85042,1.44944,1.79644,1.28016,1.99348,-1.45557,-0.92192,1.48748,-1.04195,-0.53174,0.69873,-0.05679,-0.04857,0.22745,-1.01867,0.18733,-0.20529,1
NP02525,0.29691,-0.83163,0.0197,1.00239,-0.55783,0.20616,-0.16716,-0.80733,0.02722,0.40811,0.6203,0.05182,-0.34299,-0.4399,-0.34356,-0.02808,-0.3827,-0.18275,-0.46489,-0.32431,-0.18157,-0.5842,-0.81334,-0.56092,1
NP04922,1.21963,-0.91169,-2.0762,0.36525,-1.22618,-1.34618,0.62509,-0.77311,-0.98975,-0.52166,-1.15669,0.13363,0.35098,-1.05468,-0.49163,0.72405,-0.98001,-1.31028,0.05071,-0.78415,-0.47278,0.8073,0.19141,-1.18757,1
NP00889,-0.11333,-2.26496,1.39685,-0.37078,-2.17109,0.59481,-1.85761,-3.69216,1.05044,-0.44568,-0.96259,0.58666,-1.86727,-3.45913,1.24414,-1.59909,-3.60352,2.10525,-0.82013,-2.04543,-0.38435,1.61233,-4.48008,0.52445,1
NP11361,0.17985,-0.08525,-0.84717,0.03359,0.58628,-1.06358,-0.16208,0.26091,-0.18275,-0.45575,-0.0943,-0.43726,0.03627,0.24224,0.05589,-0.1031,0.2476,-0.0378,-0.66716,0.07261,-0.04744,0.60514,-1.13191,-0.53736,1
NP04306,0.40431,-0.80113,-0.22559,0.36065,-1.871,-0.32114,-0.74993,-0.57329,0.405,0.22594,-0.2562,0.13967,-0.70733,-0.40568,-0.02484,-0.24336,-0.47322,0.15489,0.20481,-0.17701,-0.37006,0.08403,-0.55549,1.44103,1
NP09885,-1.69888,0.33931,-0.95904,-1.0673,-0.15655,-0.4596,-0.1742,-0.23137,-0.93389,-0.06483,0.40981,0.39706,0.10408,-0.21365,-0.75539,-0.40705,-0.04368,-0.79965,-0.36248,0.38015,-0.12875,-0.8898,0.13236,-0.71853,1
NP05937,0.39284,-0.0291,0.06475,-0.15351,-0.51454,0.71376,1.16397,-0.13981,-0.86286,-0.7968,1.1874,-0.33568,1.303,0.13634,-0.73818,1.28842,0.21983,-0.74813,1.3999,0.90818,-0.40833,-0.1927,0.42535,-0.69171,1
NP01883,-0.65866,0.17776,-0.16044,0.58513,-0.00394,-0.477,-3.18303,-0.10739,1.46884,-1.13857,-1.96198,-0.43505,-2.96106,1.16546,1.51484,-2.23401,1.20242,0.74669,-0.12725,0.86924,-1.44918,-0.91662,-2.02497,2.44901,1
NP04731,-0.03985,-0.57636,0.01443,0.01376,-1.41645,0.7085,-0.80632,-0.57251,-0.84418,-0.50906,0.14109,-2.63632,-0.88227,-0.67051,-0.85042,-0.71596,-0.65862,-0.97193,-0.28353,0.4733,-0.59224,1.12972,0.76738,-0.58043,1
NP10649,-2.06484,0.57764,-1.6477,-1.50951,-0.52342,-0.96947,-1.52518,-0.78984,0.11927,-0.87091,-0.7133,0.02519,-1.16382,-0.89583,1.0033,-1.41824,-1.08899,0.28709,-0.76084,-1.23033,-0.01939,-1.54638,1.80756,-1.8479,1
NP11370,0.9111,-0.20279,-0.79416,0.4595,0.26858,-0.00222,0.46468,0.19605,0.05576,0.53459,-0.64142,-0.39131,0.66251,0.10016,0.2004,0.64189,0.08324,-0.01674,0.10943,-0.5243,-0.01108,0.43476,-0.31883,-0.27808,1
NP01013,0.3079,2.51162,0.87415,0.09307,2.28643,1.51808,-1.13162,0.81806,0.74702,-0.21094,-0.0282,-1.42393,-0.7461,0.61288,0.71142,-1.15885,1.25399,0.80734,-1.09763,0.62672,0.62749,-0.48367,0.00414,0.264,1
NP00866,-1.04728,-1.68436,0.48093,-0.63892,-1.8067,-0.33282,-2.38846,-3.86183,-0.01807,0.10189,-0.02026,0.17738,-1.955,-2.97114,-0.37004,-1.56961,-3.71261,0.11211,0.56669,-2.24311,-0.77924,-2.16873,0.37885,0.94627,1
NP05267,0.12743,-3.43584,1.5999,-0.92832,-0.25262,2.39468,2.41411,2.27397,2.03665,0.97606,0.11637,-0.32339,2.65224,2.42156,1.82666,2.19971,2.17986,1.7838,0.807,0.74957,3.44965,-0.22045,-3.009,-0.09208,1
NP03801,-0.07949,0.38064,-0.4703,-0.08622,-0.25261,-0.5503,-1.13475,-0.77477,0.30038,-0.35035,-0.25012,-0.21197,-1.17366,-0.87066,0.15243,-1.33878,-0.8681,0.27972,-0.59161,-0.34272,-0.62361,0.24982,-0.24683,-0.60402,1
NP06346,-0.39754,-0.32211,-0.15023,-0.62269,-1.39696,0.16044,1.08644,0.97956,-0.02749,-0.3143,-1.90915,0.69277,1.32083,0.53787,-0.1298,1.3846,0.81511,0.30253,0.34243,0.34457,-0.08923,-0.36969,-2.47973,-0.06612,1
NP09261,1.88895,2.24528,1.78447,-0.19728,1.71871,0.42052,-1.28608,0.71954,-0.40679,-0.41352,-0.09294,0.1047,-1.78475,0.62057,-0.25278,-1.21399,0.51657,-0.44466,-0.13038,-0.18701,-0.18322,0.92622,1.1002,0.84852,1
NP02578,0.79924,1.11311,0.17148,0.53305,-0.12984,-0.90603,-0.52913,-0.51337,-0.41238,1.30888,3.83135,3.64639,-0.40245,-0.60357,-0.07566,-0.29124,-0.36223,-0.08105,0.62037,0.41996,0.27903,-0.8166,1.53133,0.16724,1
NP06426,0.17205,-0.23192,1.71018,1.20924,1.63694,2.09769,0.89851,-0.51692,2.568,0.16283,0.12104,-0.24803,1.82674,0.13256,2.96824,1.63062,0.21555,3.01619,1.13859,0.92738,2.38047,1.71124,-0.42675,-1.68823,1
NP09795,-1.03781,0.25748,-0.1437,-0.86396,-0.03774,0.01209,0.19985,0.24047,0.28669,-1.14594,0.55296,-1.06555,0.63108,0.40109,0.38981,0.39009,0.49928,0.33517,0.28998,0.69949,-0.04292,-0.78869,-0.06571,0.97625,1
NP06234,0.82682,0.79799,-1.37545,0.30739,0.70136,-0.0342,2.22281,-1.18775,-3.19385,2.17655,-1.928,-2.61771,2.28278,-1.72791,-3.31559,2.14454,-1.42804,-2.96633,0.45917,-0.65716,-0.81664,-0.16588,0.23783,0.50043,1
NP10348,1.82838,1.10351,-0.26105,-0.5894,-0.55376,0.97493,0.76108,0.27182,0.59496,0.54568,0.93984,0.30403,0.44745,-0.91233,0.33385,1.03752,0.04881,0.97381,-0.34762,-0.40222,-0.52468,2.77052,4.31783,1.94311,1
NP07400,-0.47661,-2.02683,0.49971,-0.26997,0.42312,-0.13972,-0.7149,-0.49793,0.10507,-0.34644,-2.78398,1.08042,-0.8693,-0.29505,-0.10741,-0.87445,-1.16697,0.47511,0.11711,-0.9751,-0.06968,1.77198,-0.16899,0.36726,1
NP04879,-1.2987,-2.6907,1.71508,-0.71566,-0.75731,-0.31341,-0.51061,-0.05462,0.29393,1.26853,-0.85489,-1.71119,-0.44444,0.01288,0.07056,-0.73904,-0.26341,0.73046,-0.57543,-0.26688,-0.29711,-1.03138,-4.08093,-0.82277,1
NP04371,0.82119,0.75249,0.58362,0.22898,0.08113,0.08999,-0.11124,-0.16135,0.015,-0.38383,0.1614,-0.63798,-0.33365,-0.4517,-0.35627,-0.21657,-0.4271,-0.14633,-0.5892,-0.05364,-0.06682,0.39964,-0.15412,0.12667,1
NP07646,0.04036,-0.93335,0.94529,-0.16449,0.43973,0.77977,1.01762,0.34647,0.12229,-0.46493,-1.73574,0.20663,0.80922,0.27373,0.14923,0.88253,0.32539,0.55455,1.06761,0.07522,0.55533,-0.40851,-1.5927,0.1882,1
NP04039,-0.54468,-2.26977,-0.76842,-0.21295,-1.22836,-1.43741,-0.71912,-0.15043,-1.34489,0.15303,0.10112,0.1112,-1.21851,0.25357,-0.46876,-1.20797,-0.08346,-1.30795,-1.47039,0.47374,0.07719,0.20126,0.27047,-1.148,1
NP03763,-1.2083,0.40837,-0.42117,-1.93102,-1.37105,-0.1345,-1.82578,0.1559,-0.16579,0.01132,0.06521,-1.12235,-1.57662,0.12576,-0.10717,-1.48476,0.10815,-0.38646,-0.01993,-0.77898,-1.74046,0.62116,0.68261,-0.09999,1
NP05683,0.79438,-0.15206,-1.15192,-0.25545,0.42976,0.43157,-0.86036,-0.85449,-1.21489,1.01669,-1.78179,-2.50916,-0.87313,-0.90931,-1.06025,-0.419,-0.75257,-1.05604,-0.30695,-0.64724,-0.42296,-0.88044,-0.96536,2.08354,1
NP04303,0.48295,-0.46454,0.39517,0.6841,-1.1544,0.24087,-0.94789,-0.26109,0.43742,-0.6116,-0.69355,-0.37406,-1.29011,0.06127,0.0294,-0.62729,-0.3471,0.28718,-0.16739,0.10822,-0.33053,-0.47699,-0.5176,0.0484,1
NP05073,0.42662,-0.16842,-0.45788,0.55907,0.37335,-0.38252,-0.20907,-0.55659,0.02308,0.64208,-0.08504,-0.2074,-0.32371,-0.71375,0.16937,-0.18642,-0.67374,-0.13633,0.02367,-0.68281,-0.00029,0.31092,-0.17871,-0.74361,1
NP09133,-1.67407,2.61281,-1.19716,-1.98725,2.27153,-0.06355,0.5595,0.15884,-2.80674,-0.57124,1.39158,-1.60664,0.33391,-0.39269,-3.00335,0.33312,-0.1828,-2.97364,-1.49606,-0.21204,-0.67266,-0.31794,0.50318,0.08264,1
NP09042,0.71532,0.36455,0.17976,0.23157,0.60105,0.26826,0.36794,0.02036,-0.13375,-0.65001,-0.31126,0.67061,0.03867,-0.39317,-0.18419,0.25617,-0.21478,-0.29733,0.48278,-0.14874,0.49152,0.40118,-0.12537,-0.03537,1
NP02010,0.35393,1.4718,1.50457,0.05456,1.84735,0.93615,-1.06362,-1.71711,-0.23585,0.81828,-0.25981,0.72198,-1.06151,-1.86549,-1.18675,-0.85088,-1.41193,-0.08145,-0.21691,-0.10711,0.38342,1.43677,0.62211,1.94965,1
NP06873,-2.45201,0.14189,0.95022,-1.54548,-1.43505,0.84791,-0.14042,0.80422,0.16867,0.63885,0.37884,1.19673,0.25396,0.10175,0.19846,-0.53966,0.16094,0.22945,-0.70105,-1.06757,1.24784,-1.36774,0.11621,0.82235,1
NP06593,-0.91528,-1.22631,0.27115,0.6381,-0.48391,-0.78715,0.28395,-0.35563,0.86465,-0.26923,-0.597,-0.33928,0.73472,-0.16872,1.25435,0.20786,-0.53181,1.07798,-0.79113,-0.48033,0.77749,-0.90498,0.05401,-0.15071,1
NP08671,-0.00707,0.9831,0.96021,-0.72907,0.61737,0.63903,-0.2967,-0.77521,-0.68448,0.27174,-0.39435,0.19655,-0.43643,-0.9614,-0.71206,-0.25623,-0.77052,-0.3155,-0.66641,-0.86051,0.30619,0.15523,0.41297,0.19383,1
NP04920,1.35482,-0.94065,-1.9058,0.52463,-1.06935,-1.5197,-0.28881,-1.27534,-0.70054,-0.4584,-1.6399,-0.21439,-0.42037,-1.44447,-0.23157,-0.04564,-1.3923,-0.97578,0.47649,-0.82238,-0.53014,1.44321,-0.27148,-0.19543,1
NP09041,0.21913,0.50261,-0.39749,0.88343,0.67284,-0.06786,0.07482,-0.54209,-0.87074,-0.33008,-0.38823,0.26863,-0.06548,-0.81852,-0.89979,-0.01424,-0.8306,-1.18675,0.43657,-0.54231,-0.69439,-0.02267,0.76723,-0.00146,1
NP09592,0.99567,0.49277,-2.32808,-0.21012,-0.66651,-2.02468,0.68913,-4.15549,-1.11362,0.09897,0.35565,-1.02914,0.08457,-4.01926,-1.02335,0.80588,-3.65446,-1.55212,0.823,-0.77259,-1.74671,1.35503,1.30505,-0.01351,1
NP03644,-0.02979,-0.02333,0.20316,0.18055,0.63307,0.75746,-0.40338,-0.81618,-1.1574,-0.40872,0.64425,1.05826,-0.37988,-0.91972,-1.02916,-0.8109,-0.4011,-0.70016,-1.65915,-0.08805,-0.37467,-0.34998,0.38215,0.0407,1
NP09069,0.14595,0.8242,1.15337,0.36201,1.2247,0.98355,0.60557,-0.08268,-0.638,-1.62234,-0.01214,0.63025,-0.00983,-0.43534,-0.73236,0.22786,-0.25809,-0.86486,-0.61965,0.02489,0.18411,-0.77945,-0.3904,-0.33508,1
NP07935,1.93898,0.21236,0.06956,-0.4243,-0.13356,0.61754,-0.91179,-0.16784,-0.35805,0.20015,-0.09419,0.14388,-0.64647,-0.29826,-0.63014,-0.73728,-0.07632,-0.50587,0.00497,-0.21542,-1.01885,0.99757,-0.586,2.39591,1
NP05663,0.31533,-1.55999,0.81963,-0.21772,-1.62795,0.13103,0.02387,-0.08574,-0.68358,-0.69066,-0.59249,0.18385,0.20013,-0.48388,-0.62006,0.39693,-0.10231,-0.81179,0.84135,0.24342,0.07263,0.25915,-1.23543,0.88043,1
NP05893,-3.20659,-0.19402,3.76761,-3.0205,-0.22198,3.76412,-1.94189,0.48809,1.48382,-0.52398,-0.46231,0.01036,-1.39189,0.66693,0.99719,-2.10833,-0.34956,1.86062,-1.45133,-0.53576,0.04525,-1.66641,-0.88552,2.27298,1
NP01822,0.72494,-0.40861,-0.54346,-0.40837,0.24606,-0.45686,0.99712,-0.13038,0.454,-0.42463,-0.27717,-0.21085,1.02562,-0.05596,0.34184,1.07448,-0.29224,0.11394,0.15595,-0.99372,-0.69397,1.32647,-1.18137,0.12404,1
NP07561,1.60807,-1.16476,-1.18945,1.72524,-0.81641,-1.36525,1.31221,-0.4003,-1.63598,0.30389,-0.03615,-0.45357,0.63399,0.03004,-1.20432,0.83592,-0.37601,-1.41409,-0.22451,-0.20658,-0.3398,1.40876,-0.82258,0.10422,1
