,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
peptide_pm_237,0.53466,0.10447,0.04153,0.09147,0.04659,-0.25025,0.25613,0.15391,0.23914,0.75005,-0.23124,-0.06115,0.01967,0.22129,0.37677,0.20812,0.07254,0.61412,-0.03751,-0.31924,0.91059,1.37912,0.20569,0.46185,1
peptide_pm_238,0.48606,-1.69897,0.1995,1.24767,0.03152,0.16387,0.52455,-1.22145,0.40982,0.24754,-1.09998,0.0067,0.47463,-0.95087,0.33148,0.50073,-1.22718,0.45952,0.3937,-0.93759,-0.12035,1.2174,0.00678,-0.22785,1
peptide_pm_239,-0.33152,-0.33112,1.16627,-0.25085,-0.6852,1.08823,1.32994,0.78446,0.96056,-0.63221,-0.51092,1.86096,1.37849,0.93802,0.81724,0.97575,0.70275,0.36906,-0.37317,0.11819,0.39237,0.14478,0.60184,1.41562,1
peptide_pm_240,0.18943,-0.92102,0.45363,-0.81124,-0.28114,0.00019,0.10171,-0.99973,-0.50971,0.23518,-0.00919,-0.29704,0.12205,-0.62626,-0.49023,-0.05444,-1.2621,-0.23353,-0.83187,-0.9353,0.78479,-0.63811,0.36395,-1.07719,1
peptide_pm_241,-1.58951,-0.47241,2.7382,-0.71179,-0.03943,0.86628,2.464,0.98664,0.70831,-0.78864,-0.78458,2.17865,2.97093,1.10883,0.19055,2.67183,0.56817,-0.19592,-0.09821,-0.21264,-0.35604,0.06635,0.67848,1.1798,1
peptide_pm_242,-1.1219,1.11138,-1.3797,0.42007,-0.50208,-0.36506,0.9472,-0.65385,-1.23974,-0.50427,0.60952,0.11063,0.76892,-0.62711,-1.13123,0.83185,-0.45391,-1.12441,0.77833,-0.22205,-0.32661,0.27715,0.87012,1.76506,1
peptide_pm_243,-0.64938,-0.2878,-0.33899,0.6271,0.48057,-0.22278,-0.40613,-0.02163,-0.14183,0.06809,0.09942,-0.34595,-0.47185,0.07835,-0.56632,-0.23799,-0.10119,0.33969,0.39293,-0.93658,-0.05604,-0.13282,-0.12678,1.49126,1
peptide_pm_244,0.3291,-2.47938,0.25857,0.00199,-1.02527,0.22884,0.34345,-2.09249,0.13722,0.39808,-2.46941,0.47257,0.2491,-1.95934,-0.19092,0.19896,-1.78825,0.22929,-0.24094,-1.31643,-0.95044,0.03011,-2.11059,0.42793,1
peptide_pm_245,0.84931,-0.45203,-1.13677,-0.75038,0.42482,-0.77779,0.31096,0.54959,1.44265,1.81617,0.55242,0.0486,0.13843,0.36589,1.1663,0.084,-0.06052,1.07301,0.56326,-1.32088,-1.25905,1.25229,-0.18901,1.20123,1
peptide_pm_246,2.63764,1.22138,-1.37962,2.27598,0.854,-0.74216,0.39223,-0.48262,0.56509,2.06669,0.72321,-1.9023,0.19339,-0.37659,0.66205,0.20487,-0.28237,0.03752,2.34501,-0.52216,-0.89494,-0.13738,0.23708,-0.25607,1
peptide_pm_247,0.64267,-0.99235,0.60815,-0.07071,1.38559,-0.25834,1.35996,0.57355,-0.10764,0.1804,-0.51743,-0.2491,1.03218,0.6253,-0.01944,0.81762,0.57813,-0.54078,0.64885,0.28351,-1.06862,0.86852,-0.88865,-0.34527,1
peptide_pm_248,0.71183,-0.64158,0.46422,-0.15388,-0.72909,0.55715,0.11976,-0.97372,0.23462,0.08158,-0.64886,-0.09502,0.03327,-0.82855,-0.03808,0.13199,-1.05842,0.04719,0.82417,-1.00643,-0.64893,-0.63774,-0.18839,1.68374,1
peptide_pm_249,1.2891,0.3724,1.41861,0.46554,0.48911,1.26212,-0.23558,1.00966,1.85918,0.25387,-1.02841,-0.30193,0.56977,1.67034,1.96031,-0.06961,-0.01092,1.63486,0.52334,-2.50553,0.3177,-0.82977,0.16316,1.13336,1
peptide_pm_250,-0.5688,-1.59675,1.34583,-0.67108,-1.93203,1.55142,0.74557,0.19344,-0.06411,-0.63822,-2.06089,1.51223,0.96783,-0.82623,0.32072,0.61913,0.36689,-0.05274,0.40403,-2.01031,1.29437,-0.745,-1.78052,1.48036,1
peptide_pm_251,2.49114,1.27375,-1.17241,2.04827,0.66706,-1.33413,0.58007,-0.34126,0.8782,2.01844,0.73465,-1.94038,0.32632,-0.31633,0.88198,0.29008,-0.28191,0.17416,2.11678,-0.22999,-0.82167,-0.81225,1.08111,-0.98819,1
peptide_pm_252,-1.66259,-0.13209,0.62643,-1.58109,-0.12782,0.46486,-0.02707,-0.84149,-0.08087,-1.70821,-0.23544,0.58443,-0.05111,-1.58908,0.80755,0.00275,-0.56834,-0.29276,-0.83159,-1.88928,2.13811,-1.25025,0.19519,-0.21368,1
peptide_pm_253,-1.84193,1.45006,0.21599,-2.20237,1.81675,-0.36994,-1.43762,1.39436,-1.55128,-1.78718,0.33993,0.927,-0.9451,0.89992,-1.41764,-2.03107,1.0669,-0.68832,-0.46898,-0.91658,1.06588,-1.08081,1.51434,-1.04665,1
peptide_pm_254,2.2122,0.6397,-1.76885,2.11179,0.69646,-1.27877,0.70041,-0.18523,1.05234,1.86448,0.76555,-2.03313,0.45801,-0.22408,1.06132,0.52904,-0.21468,0.52971,2.31815,-0.63401,-0.85047,-0.81279,1.08649,-0.98967,1
peptide_pm_255,0.46768,-2.16341,0.21377,0.38653,-0.96044,0.17065,1.70137,-0.9334,-0.0849,1.35457,-1.2422,0.2289,1.70943,-0.8989,-0.3585,2.03322,-0.39531,-0.16881,0.94322,-0.43553,-1.1015,1.4694,-0.829,-0.02777,1
peptide_pm_256,1.72405,0.43455,-1.92499,1.69968,-0.03366,-1.69008,0.50791,1.47003,-0.0196,1.66698,0.44859,-2.20536,0.05743,1.61713,-0.35359,-0.64201,2.01562,-0.68262,-0.5664,0.9548,-0.66201,-0.68525,1.55886,-1.47165,1
peptide_pm_257,-0.21057,0.9285,-1.39584,-0.50277,0.00795,-1.12596,0.30532,0.4833,-0.01207,-0.63016,0.18088,-1.11271,0.41693,0.25081,0.02714,0.31222,0.37211,0.09933,-0.17195,0.26052,-0.65511,-1.37387,0.59954,0.12796,1
peptide_pm_258,-0.88615,0.03898,-0.25323,-0.29475,-1.36332,1.00097,-0.79753,-0.05046,-0.56172,-0.30122,0.98596,-0.79404,-1.00194,-0.09172,-0.28116,-0.85027,0.12551,-0.37203,0.52459,0.20586,-0.20344,0.09611,0.4797,-1.07708,1
peptide_pm_259,-1.21206,-0.46921,0.92249,-0.59826,-0.81179,0.64684,-0.2327,0.72387,0.26511,1.20172,-0.1161,0.00344,0.22102,0.83658,0.29916,-0.38127,1.07628,0.46902,-0.5364,-0.21494,1.26044,-1.33853,1.06433,-0.79709,1
peptide_pm_260,-0.32881,-1.70462,1.23644,-0.64756,-0.30185,0.95314,-0.83385,-1.16288,0.21247,0.80775,-0.69645,0.58979,-1.03955,-0.77418,0.42887,-0.48943,-1.57937,0.45065,0.484,-0.76648,1.32431,2.40995,0.76877,-0.03819,1
peptide_pm_261,-0.61784,-0.81526,0.73603,-0.87102,-0.35489,0.47646,0.06527,0.25327,0.32403,0.81726,0.68068,-0.10324,-0.12223,0.06312,0.23495,0.22833,0.05613,0.1017,0.61567,-0.93697,-0.60682,0.59014,0.19323,0.34991,1
peptide_pm_262,1.21264,0.27679,-0.70439,-0.47216,0.22151,0.80778,0.22865,0.39125,1.82358,-1.61793,-0.49266,1.61768,-0.10026,-0.04161,1.6745,-1.05462,-0.38522,1.88829,0.22029,-0.70368,1.08721,0.2716,0.63273,0.72543,1
peptide_pm_263,-0.10755,-1.62761,0.9712,-0.54494,-1.92257,1.34289,-1.58802,0.88377,0.52075,-0.73654,-1.93122,1.59406,-1.39708,0.90456,0.52959,-1.26055,0.48255,0.75947,-0.88023,-0.17288,0.47463,0.09724,-0.62976,-1.4622,1
peptide_pm_264,-1.16625,-0.59492,0.8042,-1.14836,-0.90246,0.98759,-1.29654,-1.28241,1.01644,-1.20605,-0.93668,0.95587,-1.3317,-1.24137,1.02482,-1.18994,-1.22408,1.02775,-1.22468,-0.95808,1.0432,-1.08571,-1.14533,1.0731,1
peptide_pm_265,0.46257,-0.44941,-0.30884,0.70303,-0.50909,-0.28559,-0.31452,0.73427,-0.26974,0.9635,-0.36701,-0.83157,-0.20911,0.48258,-0.67583,-0.0097,0.54238,-0.37781,0.92512,-0.05324,-1.125,-0.07667,-0.72036,0.77229,1
peptide_pm_266,-0.59839,-1.27696,0.85359,-0.61466,-1.11282,0.57115,0.78035,0.09816,0.16502,-0.26848,-0.05969,-0.31149,0.94227,-0.91415,0.64666,0.62357,0.19163,0.27981,0.2014,-0.57752,-0.45038,-0.70832,-1.35636,1.00406,1
peptide_pm_267,0.2832,-0.02687,-0.05191,0.29732,-0.76983,-0.48839,0.68684,1.50546,0.03734,0.39504,0.71714,0.42895,0.65029,1.49193,-0.39629,-0.08775,1.43844,0.00462,-1.57661,0.51421,1.00431,-0.33619,0.94279,0.49528,1
peptide_pm_268,0.23732,-1.96107,0.74297,0.4704,-2.1193,0.66057,0.05385,-1.64436,0.87039,0.06536,-2.63377,0.39724,-0.26936,-1.22185,0.50289,-0.20479,-1.58933,-0.00893,-0.17056,-0.84208,-0.82548,-0.07525,-2.07171,-0.0886,1
peptide_pm_269,1.76061,0.35069,1.54926,3.42273,2.8923,2.13735,-1.03504,-2.14555,3.28008,-0.3833,-1.89646,1.80785,-0.41563,-1.42382,3.25172,-0.3809,-1.68808,2.94076,-0.28147,-0.74731,0.09612,-0.6837,-2.04024,2.39678,1
peptide_pm_270,0.81154,-1.66786,-0.24384,-0.29117,-1.46239,1.1202,0.18801,-1.09109,-1.48265,0.98307,-1.80432,-0.59148,-0.48811,-0.86015,-1.0101,0.55222,-1.23775,-1.64334,0.84815,-1.54987,-0.9539,1.47815,-0.97426,-1.16722,1
peptide_pm_271,0.66463,-0.68357,0.38741,-0.03132,-1.13981,0.55139,0.53152,-0.2764,0.747,0.46835,0.19445,0.16734,0.78729,-0.32733,0.63934,0.407,-0.81397,1.00241,-0.62851,0.21363,-0.14455,0.89554,-0.70833,0.4784,1
peptide_pm_272,0.92818,-0.06644,0.7012,0.09178,-1.52904,1.44501,0.33129,-0.02539,-0.01941,0.16014,0.24888,0.74839,0.93891,-0.18233,-0.33246,0.84818,-0.25611,-0.12326,1.62979,0.51469,-0.39968,0.98149,-0.15461,-0.17685,1
peptide_pm_273,-2.79048,2.02492,-1.44726,-0.96894,-1.20653,0.21853,-0.30419,-2.53328,0.83497,-2.50194,1.76689,-1.08914,-0.15749,-2.88518,1.00207,-0.43057,-1.99002,0.64191,-2.41142,1.44802,-1.04736,-1.08038,-0.50834,0.06752,1
peptide_pm_274,0.53899,-1.12498,0.41719,0.76864,0.94398,-0.58089,1.07151,0.53705,-0.00615,0.2076,-1.45736,0.34201,0.56729,0.52314,-0.03114,0.43661,0.56104,-0.51907,0.07408,0.15843,-1.13458,0.11208,0.18614,-0.23168,1
peptide_pm_275,0.20092,-2.49112,0.13333,-0.00771,-2.77195,0.11839,-1.45261,-0.80684,-1.25585,-0.46224,-2.01433,-0.35474,-1.53315,-0.69732,-1.3191,-1.95472,0.34636,-1.84731,-1.10974,-0.96114,-1.04562,0.25491,-3.40737,0.35903,1
peptide_pm_276,-0.38008,-1.68883,1.17224,-0.4075,-2.13317,1.38152,-0.45633,-2.69769,1.42764,-0.38456,-2.22392,1.33836,-0.4803,-2.63382,1.44161,-0.36115,-2.61576,1.44179,-0.33371,-2.24533,1.46772,-0.31405,-2.45169,1.46413,1
peptide_pm_277,-0.43588,-1.48977,1.82,-0.6703,-1.95123,1.62831,-1.9058,-0.36182,1.92612,-0.53196,-1.81834,2.03132,-1.63976,-0.46953,2.09903,-1.70299,-0.74575,2.15263,-0.64966,-0.86214,0.96925,-0.36481,-0.56713,0.03698,1
peptide_pm_278,-2.34204,1.96812,-2.69355,-1.93507,0.62443,-0.05755,1.29631,-2.21346,-1.72434,-0.46343,0.01216,-2.04771,1.1579,-2.16115,-1.49022,1.39212,-2.11365,-1.81809,-0.45997,0.24798,-2.61924,-3.84295,4.05476,-3.56232,1
peptide_pm_279,-0.29122,-1.12342,0.81313,-0.06708,-0.58342,1.63426,0.58887,-1.01185,0.23903,-0.47171,-1.10135,0.65528,0.67904,-0.86796,-0.21796,0.68725,-1.13576,-0.27248,0.46399,-1.0783,-0.42378,0.68793,-1.07234,-0.32154,1
peptide_pm_280,0.31128,-2.05608,0.62395,-0.3383,-0.27488,0.40488,0.87896,-0.23071,0.43552,0.40145,-1.27806,1.19927,0.57487,-0.37296,1.04346,0.67574,-1.34083,1.33406,-0.48858,-2.25033,2.60575,0.51462,0.06464,-1.54512,1
peptide_pm_281,-0.46949,0.86678,-0.94205,-0.5807,0.04551,-0.80938,-0.0031,0.40926,-0.1882,-0.63709,0.19489,-1.10214,0.0831,0.11285,-0.02108,-0.05109,0.34154,-0.01533,-0.13139,0.26412,-0.57338,-0.9868,0.93842,-0.30732,1
peptide_pm_282,-1.20399,-0.68524,0.91915,-1.18393,-1.00408,1.11062,-1.33688,-1.39927,1.14486,-1.24549,-1.04296,1.07533,-1.37258,-1.35634,1.15499,-1.22973,-1.33899,1.15706,-1.26746,-1.06437,1.17578,-1.12276,-1.25319,1.19522,1
peptide_pm_283,-1.7792,1.42481,0.16419,-2.80903,2.0005,-0.20505,-2.21924,1.30196,-0.40519,-2.63404,0.60399,0.6597,-1.79518,0.88984,-0.55708,-2.37459,0.95052,-0.04817,-0.46898,-0.91658,1.06588,-1.20919,1.73168,-0.7936,1
peptide_pm_284,-0.73482,-1.42845,1.25497,-0.83257,-1.74107,1.45354,0.71922,0.28422,-0.1086,-0.81569,-1.86188,1.41763,1.01369,-0.54225,0.16547,0.58076,0.4008,-0.07317,0.38128,-1.76719,1.13992,-0.89709,-1.58194,1.37876,1
peptide_pm_285,0.04924,-0.42515,0.55352,-0.03468,-0.30747,0.72749,0.9353,0.46865,0.80601,1.60912,0.36893,-0.10238,1.08562,0.74237,0.67733,0.81149,0.30188,1.04804,0.84434,0.66214,0.06386,-0.97985,1.06777,0.96045,1
peptide_pm_286,0.70814,-0.83495,-0.38638,-0.62235,0.00075,-0.46823,1.41989,-0.53293,0.82514,1.44602,-0.76665,0.55002,1.23208,-0.51563,0.70387,1.57605,-0.35204,0.94448,0.92334,-0.86516,0.18117,1.46969,-0.54755,0.50892,1
peptide_pm_287,-0.82181,-0.97094,0.96915,-0.63042,-1.49933,1.21582,-0.5346,0.91208,-0.59008,-0.72333,-1.49023,1.16044,-1.33066,1.40868,-0.67077,-0.21853,0.64155,-0.4758,-1.81655,0.51904,0.18647,-0.02178,-1.96537,1.24517,1
peptide_pm_288,0.52997,-1.59118,0.73961,0.24328,-0.6656,-1.13094,0.25583,-0.79292,-0.70765,-0.49135,-1.50174,0.06038,-0.18165,-0.59506,-0.55056,0.21896,-1.40894,-0.55377,-0.32755,-1.67908,0.27596,-0.62177,0.3395,-1.51157,1
peptide_pm_289,-0.86684,-0.42252,0.87275,-0.78378,-0.36511,0.4477,0.31031,1.0063,0.65562,-0.35574,0.06332,0.59978,0.96715,1.11663,0.36841,0.80111,1.23239,0.42439,0.91285,-0.12591,0.45425,-0.75985,0.33784,-0.78829,1
peptide_pm_290,0.23744,-0.86176,0.6115,0.10623,-0.71978,0.54211,0.82132,0.63482,0.51423,-0.52549,0.93823,-0.32035,0.3784,0.73821,0.51002,0.63559,0.90413,0.37882,1.02347,1.0698,-0.06625,0.69343,-0.30505,1.38186,1
peptide_pm_291,0.0882,-1.32626,0.01183,-0.81118,-1.43817,1.17781,-2.1986,0.30874,-0.18746,-0.98999,-0.82357,0.04746,-2.36958,0.32899,-0.04569,-1.7418,-0.04955,-0.07133,-0.01033,-1.14772,0.35788,1.0271,-0.68229,-1.19175,1
peptide_pm_292,0.22927,-1.5608,0.65773,0.12353,-1.76791,0.67578,-0.20419,-0.45955,-0.46549,0.22511,-1.94255,0.71862,-0.07304,-1.19696,0.02419,-0.13445,-0.30097,-0.53863,0.44571,-2.4904,1.15996,0.1077,-1.37837,0.31433,1
peptide_pm_293,0.02375,-1.69822,0.69606,0.64474,-1.13063,-0.50911,-0.41717,-0.07696,-0.23772,-0.57942,-1.78753,0.87447,-0.7548,-0.1339,-0.17261,-0.19205,-0.89537,0.0581,-0.66872,-1.48621,0.60897,-1.83915,2.26481,-0.65893,1
peptide_pm_294,2.48535,0.98754,-1.71215,-0.05909,0.29824,-1.57257,1.83306,0.7853,0.74098,-0.66118,-0.18201,0.41051,1.73549,0.84292,0.34994,1.83718,1.00157,0.26809,1.13949,0.92366,-0.89585,-0.19171,-0.37413,0.66134,1
peptide_pm_295,-1.76526,1.42147,0.16323,-2.04564,1.73538,-0.12577,-1.89449,1.3207,-0.37367,-2.40915,0.71924,0.77539,-1.28077,0.84364,-0.54063,-2.28712,0.93348,-0.06893,-0.46898,-0.91658,1.06588,-1.0095,1.58803,-0.76932,1
peptide_pm_296,-0.22189,-1.08117,1.05812,-0.06539,-0.51816,1.22832,0.82262,-0.02166,0.97382,-0.48654,1.30103,-0.55308,1.09401,0.63943,0.8531,0.81946,-0.169,1.04484,-0.20075,-1.1931,0.88586,1.40797,-0.97335,0.64904,1
peptide_pm_297,2.07907,1.17627,-2.02521,1.9613,0.93175,-2.04517,-0.69265,1.46424,0.14916,1.46253,0.53191,-2.5253,-0.70659,1.54908,-0.19514,-1.99294,2.14473,-0.69691,-0.80005,1.13105,-1.07016,0.38668,0.71793,-2.31796,1
peptide_pm_298,-0.37362,-0.30173,-0.10455,-0.57924,-0.04134,-0.25714,-2.05224,0.52528,-1.04851,-0.46428,-0.62581,-0.18259,-2.05364,-0.10973,-0.43562,-1.67947,0.23914,-1.20941,-1.54923,-1.1641,1.58379,-0.67461,-0.52898,-0.89774,1
peptide_pm_299,-0.486,-1.60892,1.61291,1.26316,-0.18873,-0.46241,1.34536,-0.00537,-0.21332,0.28879,-0.5596,0.52101,1.51292,0.08955,0.35907,1.28321,-0.31821,0.12547,-0.35601,0.6867,-0.5301,0.81236,0.0761,-0.46505,1
peptide_pm_300,-0.13307,-1.93984,0.98096,0.62957,-2.1376,0.5452,-0.59268,-2.05459,1.42267,1.29753,-2.19339,-0.57978,-0.81224,-1.57222,0.90363,-0.56138,-1.89332,0.44636,-0.17056,-0.84208,-0.82548,-0.21907,-2.3595,0.64176,1
peptide_pm_301,0.18848,-2.11196,1.25016,0.23714,-1.62393,-1.03556,-0.9718,-0.49951,-1.26394,-0.0377,0.51428,0.32242,-0.78497,-1.59168,-0.68974,-0.88255,-0.38193,-1.19913,0.175,-2.0239,-0.21165,-0.0374,0.65534,-1.65287,1
peptide_pm_302,-0.23597,0.11083,-1.10458,0.012,0.26157,-0.8507,-0.59614,1.00052,-0.22144,0.20367,0.13901,-1.9907,-0.43718,0.99197,-0.15207,-0.92628,1.21011,-0.69069,-0.50291,-0.08402,-1.60314,0.34659,-0.96246,-0.77344,1
peptide_pm_303,0.43853,-1.20428,0.46008,-0.57717,-1.24509,1.72061,1.63025,0.18058,0.37256,0.00659,-0.52335,0.75216,1.72979,0.24612,-0.1627,1.77991,0.11635,-0.35149,0.81733,-0.5434,0.40192,1.46382,0.00579,-1.42053,1
peptide_pm_304,2.60269,1.48572,-1.49504,1.78928,0.34688,-0.7861,0.4913,-0.21259,1.10912,2.08698,0.731,-2.05304,0.24078,-0.23705,1.09243,0.14156,-0.10169,0.49076,2.10758,-0.15835,-0.74882,-1.19742,0.97475,-0.37381,1
peptide_pm_305,0.59582,0.54754,1.15716,-0.37022,1.04899,0.26878,0.3168,1.56189,2.24714,-0.22587,-0.09528,0.38016,0.91145,2.05576,2.20948,0.174,1.11437,2.32843,-0.7827,-0.1394,1.71704,-0.84334,-0.98487,1.67313,1
peptide_pm_306,0.29131,-0.56061,-0.60275,-0.27197,-0.87319,0.96075,-0.4548,0.96935,0.71361,1.17192,-0.17666,-0.1374,-0.30889,0.93327,0.85044,-0.34491,0.50985,1.01963,-0.30833,-0.57859,1.00225,0.7958,-0.1562,-0.7493,1
peptide_pm_307,-0.63566,-1.5608,1.90368,-0.62557,-1.76791,2.10425,-0.19499,-0.45955,-0.40722,-0.63821,-1.94255,2.07086,-0.27217,-1.19696,-0.37787,-0.11234,-0.30097,-0.29574,-0.48429,-2.4904,1.22642,-0.44202,-1.37837,1.80273,1
peptide_pm_308,0.77464,0.43401,-0.90936,0.06471,0.61631,-1.13476,0.24656,0.26041,0.38483,-0.72411,0.90834,-0.93579,-0.01422,0.26067,0.66789,0.28585,-0.17361,0.70732,-0.69278,0.15962,0.39685,0.40318,-0.31841,-0.87284,1
peptide_pm_309,0.26133,-1.58635,0.676,-0.83927,1.10504,-1.0262,0.61187,-1.99865,-0.99961,0.57911,-2.09825,0.18587,0.4253,-1.63819,-1.13182,0.52533,-1.89344,-0.90746,-0.11128,-1.03853,-0.34452,1.13621,-1.51138,-1.62264,1
peptide_pm_310,0.27413,-1.99732,0.47435,0.2134,-0.63334,-0.70795,-0.02337,-1.43694,-0.30801,0.29742,-2.05867,0.3464,-0.41756,-1.33915,0.18065,-0.42847,-1.51457,0.358,-0.82567,-1.04528,0.37473,-1.14277,0.5864,-1.48839,1
peptide_pm_311,-0.42376,-0.16342,-0.2243,0.14972,-1.27284,-0.20104,-0.267,-1.37245,1.20935,0.46534,-1.42141,-0.41019,-0.34223,-1.28676,1.44032,-0.09919,-1.30531,0.96725,0.30399,-1.03681,0.54369,1.26503,0.14018,0.36109,1
peptide_pm_312,-0.77139,-1.92892,2.10302,-0.39954,-0.95687,0.64155,-0.84046,-0.14767,-1.95191,-0.32672,0.6038,0.41017,-0.88403,-0.70619,-1.35903,-0.74841,-0.14498,-1.71444,-0.54121,-1.00667,-0.96645,-0.09209,1.00151,-1.16054,1
peptide_pm_313,-0.20316,-1.23733,1.07024,0.39057,-1.2839,1.42863,1.66186,0.12973,0.30763,-0.03487,-0.43612,1.41025,1.81375,0.22368,-0.34801,1.71871,0.10691,-0.29194,-0.30003,-0.60477,0.90651,1.76376,-0.17221,-0.69382,1
peptide_pm_314,0.30764,-1.09855,0.00446,-0.81582,-0.2706,0.36361,0.78219,-0.73803,-1.27133,0.67506,-1.5877,-0.47554,0.77816,-0.66859,-1.50219,1.36752,-0.96531,-1.84927,0.56648,-0.99441,0.08367,0.63234,-0.82334,-1.98838,1
peptide_pm_315,-0.82828,-0.53191,1.08377,-0.93915,-0.02153,-0.38905,-2.18077,2.2122,-0.86111,-0.65525,-0.87564,0.52925,-2.69093,2.16618,-0.38945,-2.39545,1.81174,-0.39907,-1.13238,-0.66668,0.63395,-2.34266,1.5587,-0.60002,1
peptide_pm_316,-1.04948,-0.36238,1.14121,0.49063,0.38619,0.17335,0.54317,-0.44204,0.31419,-0.82013,0.29235,0.32126,0.77472,-0.75809,0.26442,0.40647,0.04929,-0.21377,-1.39127,0.79157,-1.78552,1.22258,0.35646,-1.04874,1
peptide_pm_317,-1.38065,0.95113,-1.25827,-0.14017,0.18753,-0.41269,-0.76458,-1.75128,0.50563,0.24599,0.07966,-1.66044,-0.84675,-1.7153,0.65343,-0.6416,-1.34873,-2e-05,-0.36598,0.05668,-2.25222,-0.02952,-2.57585,0.76649,1
peptide_pm_318,-0.79128,-0.90776,0.40684,-0.53751,-1.62764,1.00131,0.04427,0.24767,-0.41662,-0.28418,0.47269,-0.16438,-0.02559,0.39805,-0.77787,-0.28423,0.24159,-0.68437,0.0232,-0.40223,-0.53459,-0.59527,0.18564,-0.09888,1
peptide_pm_319,-2.48831,1.52051,-1.93556,-1.54524,0.35939,-1.72239,-2.74454,1.51839,-0.76784,-2.9841,1.99018,-1.462,-2.10327,0.90514,-0.1811,-2.13802,0.75156,-0.29114,-1.1968,-0.96683,0.84881,-2.65475,2.15368,-0.69076,1
peptide_pm_320,-0.83872,-1.27273,1.46608,-1.01176,-1.56151,1.65952,0.69974,0.42773,-0.25627,-0.97894,-1.67679,1.62755,1.4907,0.0438,-0.16,0.4741,0.43976,-0.17924,1.18248,-1.29244,1.06627,-1.20184,-1.3744,1.47893,1
peptide_pm_321,-1.12983,0.65608,0.34203,0.40627,1.05736,-0.08572,1.89361,1.47498,0.9122,-0.54064,0.67387,0.62906,1.91667,1.57562,0.49963,1.65633,1.59616,0.35261,-0.69555,1.54722,-0.90671,0.08832,1.03751,0.65666,1
peptide_pm_322,0.02536,0.63606,-1.43036,-0.13353,0.13253,-1.46632,-0.12333,0.00381,0.3179,-0.86288,0.55501,-1.15109,-0.08261,-0.27986,0.43422,-0.14709,-0.21454,0.72796,-0.3531,0.12895,-0.50847,-1.32065,0.6656,-0.37317,1
peptide_pm_323,-1.23926,-0.55704,1.59247,-0.62604,-1.07419,1.05745,-1.64917,0.40985,1.23094,-1.5299,0.24002,0.81693,-1.39065,0.4034,1.19628,-1.24914,0.1941,1.18363,-0.18286,-0.08137,0.66534,-0.13727,1.3524,0.0394,1
peptide_pm_324,-1.65431,0.20112,0.77588,0.01512,-0.21886,-0.07731,-0.67175,-0.2631,0.339,-1.45096,0.03394,0.83265,-0.89984,-0.03845,0.60424,-0.97895,-0.02368,1.16187,-1.23244,0.73348,1.80503,-0.11137,0.74879,-0.6502,1
peptide_pm_325,0.53535,-0.85521,0.2841,0.53647,-1.24631,0.07776,0.23649,0.49051,-1.50124,0.42762,0.01879,-1.31267,0.11165,0.33772,-1.24822,0.02092,0.22495,-0.8441,-0.46643,0.23256,0.31829,-0.27815,0.68792,-0.64114,1
peptide_pm_326,-0.31877,-0.63827,0.24814,-0.64745,-0.12547,-0.07288,-1.00021,-0.24976,0.71092,0.21446,0.18745,-0.71559,-0.94573,-0.04135,0.55036,-0.8169,-0.2577,0.76252,-0.93612,-0.57788,0.70085,-0.63839,0.95654,-1.57477,1
peptide_pm_327,0.11628,-2.22658,0.76838,0.69023,-0.77542,-0.39602,0.26038,-2.69121,-0.35392,0.44977,-2.097,0.25247,0.15509,-2.85382,-0.062,0.21376,-2.96549,0.27802,-1.15407,-0.16123,0.4378,-1.42366,0.84813,-1.68576,1
peptide_pm_328,0.03542,-1.76837,0.43632,0.69996,-1.55341,-0.60527,-1.22716,-0.04257,-0.67222,-1.17765,-0.87343,0.42353,-1.27092,-0.12708,-0.56869,-0.89101,-0.68263,-0.53497,-0.84305,-1.32474,0.44439,-2.30473,1.88302,-1.48732,1
peptide_pm_329,-0.129,-0.97763,-0.06238,1.11329,-0.01848,0.60181,-0.53385,0.30608,-1.56116,0.23212,0.02177,-0.48751,-0.75816,0.64109,-1.03171,-0.50556,0.31605,-1.63627,-1.09454,1.48041,-0.84945,1.67282,1.34659,-0.02693,1
peptide_pm_330,-0.57359,-1.54242,1.11278,-0.99804,-1.94886,1.66408,1.14038,0.65927,-0.32555,-1.03693,-1.46907,1.45629,2.0388,0.46873,-0.72282,0.87954,0.63114,-0.20641,-0.33067,-1.92236,1.45626,-0.96333,-1.70253,1.39177,1
peptide_pm_331,0.62921,-2.49171,-0.27235,0.54362,-3.03645,-0.1647,0.62236,-3.73642,-0.18637,0.67008,-3.16869,-0.16293,0.61275,-3.6558,-0.19431,0.70287,-3.63718,-0.18335,0.81013,-3.19009,-0.19857,0.67663,-3.41049,-0.07068,1
