,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_pm_272,1.30592,-0.33749,-0.14837,-1.18407,-0.54576,-0.08019,-0.63978,-0.23698,-0.38521,-1.48882,0.86619,0.44728,0.1249,-0.22539,-0.46009,1.09186,1.32878,1.29236,1.19254,0.03217,-1.44966,-0.84209,-1.20292,-0.60068,-0.83657,-1.16026,0.78046,0.74458,0.57752,0.43783,1
peptide_pm_273,0.32408,2.18144,2.22001,2.05989,2.01157,-0.7947,-0.98353,-0.93207,-0.85116,-0.89567,0.11776,-0.26235,-0.25103,-0.22245,-0.03751,-1.94668,-0.66389,0.08421,-0.5567,-0.26783,0.68751,1.13623,0.26332,0.53646,0.59461,-1.39625,-1.09384,-2.08242,-0.37258,0.33065,1
peptide_pm_274,1.62318,-0.0673,-0.00646,-0.17084,-0.38012,0.55561,0.45855,0.66535,1.13883,0.82496,-0.69473,0.94236,-1.28811,0.71429,-1.11459,0.74147,1.5545,1.04332,0.99891,1.21952,-1.50406,-1.20878,-0.81758,-0.44254,-0.69629,0.68559,-0.2407,0.35756,-1.15486,-0.06055,1
peptide_pm_275,-0.55623,-2.14183,-1.14491,-2.12315,1.61663,1.28232,0.31906,0.66856,1.81541,1.08801,-1.83718,1.1609,-0.44264,-3.33988,-1.87338,-1.31435,0.54842,0.22988,0.39604,0.69245,2.4833,2.96658,3.52465,2.91456,1.79862,1.58641,0.39576,-2.02693,0.86107,3.24684,1
peptide_pm_276,-0.07613,1.88633,1.90473,1.81602,1.72009,-1.33526,-1.27754,-1.16907,-1.37033,-1.25015,-1.26333,-2.02362,-1.83021,-1.73659,-1.62895,-0.8947,0.11178,-0.23535,0.49486,0.47633,0.95676,2.03729,2.01993,1.30597,1.08871,-2.25104,-0.88558,-1.37127,-0.24691,0.10594,1
peptide_pm_277,-0.10757,1.08698,0.79645,0.68783,0.55205,-0.67582,-1.28879,-0.68294,-0.42684,-0.92209,0.20855,-0.94308,-0.2887,-0.94459,-0.48681,-0.98108,-0.16052,0.11224,-0.04505,-0.11712,0.48763,0.01564,1.34689,1.03941,0.12511,0.51755,-2.15992,-1.34623,0.63327,-0.35069,1
peptide_pm_278,0.38665,1.64697,2.19513,1.50842,2.08746,-0.85782,0.11363,-0.73188,0.22683,-1.01477,-0.08436,-0.48176,0.59218,-0.78986,0.13908,-1.56896,-1.51636,-0.1366,-1.85737,0.00018,1.08723,1.07411,-0.55366,1.3073,-0.30707,-0.73871,-1.10484,-1.21685,-1.71328,-0.85681,1
peptide_pm_279,0.99392,0.1944,0.0759,0.65145,0.71513,-0.27791,-1.23832,-1.07915,-0.24715,-0.8754,0.0875,0.74064,-0.25447,0.05092,1.21154,0.08514,0.9378,1.00633,1.19599,0.9451,-1.76004,0.13835,-0.67487,-0.84357,-0.27848,0.55717,-0.51022,-0.78193,-0.59941,-0.23552,1
peptide_pm_280,0.84747,0.3315,1.38757,0.31782,0.41837,-0.22083,-1.18263,-0.57823,-2.14406,-1.28152,0.73216,1.46588,1.21558,0.67779,1.15593,1.08019,1.56074,1.40677,1.33028,0.67955,-0.92216,-1.35057,-1.697,-0.65809,-0.87974,-1.29674,0.60743,0.58198,1.1802,0.68453,1
peptide_pm_281,-1.27262,0.36565,0.00699,0.12415,0.07775,-0.25611,0.00863,0.10339,-0.48591,-0.12446,1.05968,0.77851,1.01212,1.0086,0.97324,-0.77306,-0.1673,-0.35759,-0.04982,-0.52902,-1.09355,-0.1243,-0.67429,-0.88803,-0.3764,0.67712,0.62108,1.72465,1.28661,1.19391,1
peptide_pm_282,0.17754,2.16362,2.18401,1.97568,2.06271,-1.59297,-1.94893,-1.72035,-1.72127,-1.96417,-1.024,-1.47777,-1.40986,-1.4228,-0.97406,-0.5241,0.71092,0.62045,0.84479,1.23514,0.82873,1.81324,1.54135,1.18341,0.81372,-2.49309,-1.30499,-1.14882,-0.47372,-0.38661,1
peptide_pm_283,1.58791,-2.23842,-0.35259,-1.54989,-0.76713,1.93026,-0.14064,1.19552,1.35416,0.96025,-1.84375,0.50832,-0.71775,-2.06737,-1.3997,1.70141,2.34683,2.70511,2.40346,1.97415,-1.57909,-0.13225,-0.20073,-0.00156,0.37644,-1.34434,-0.22523,-0.9328,-0.39591,-0.37087,1
peptide_pm_284,-0.26212,1.14346,1.36233,1.17967,1.18414,-0.29065,-0.91861,-0.5487,-0.42364,-0.56752,-1.94481,-1.77789,-1.90521,-2.18759,-1.86539,-1.35444,-0.21867,-0.64527,0.23022,0.40987,1.00099,2.27914,2.36064,1.40771,1.21083,-1.70055,-0.91162,-1.16593,0.00232,0.04793,1
peptide_pm_285,0.78401,1.40995,0.86945,0.99505,1.17777,-0.96289,-1.3344,-0.59159,-0.08652,-0.51961,1.10399,1.30547,1.52602,1.05443,0.8126,-0.35407,0.10855,-0.45109,-0.00283,-0.00426,-0.44919,-0.1634,-0.24705,-0.4664,-0.1014,0.04596,0.0535,0.44911,0.52119,-0.13761,1
peptide_pm_286,0.86053,1.46744,1.68804,1.59262,1.75174,-0.52593,-1.08239,-0.45053,-0.30265,-0.56209,0.64359,0.62566,0.0141,0.64038,1.10684,-1.51451,-0.05461,-0.21607,-0.30352,-0.08817,-0.15075,0.88707,0.22291,-0.1508,-0.31295,-0.57146,-0.47382,-0.54478,-0.28008,0.5586,1
peptide_pm_287,0.72157,1.18918,1.45927,0.89547,0.89425,-1.14739,-1.5679,-1.95289,-1.34442,-1.51758,-1.10107,-1.25121,-0.48705,-1.17083,-0.78667,0.05135,1.04991,0.83749,1.18948,1.49378,0.49622,1.40667,1.35209,0.84167,0.53,-2.57699,-1.2089,-1.28215,-0.51062,-0.46673,1
peptide_pm_288,1.40915,1.90311,1.98675,1.73416,1.72048,-1.85979,-1.79069,-1.23667,-1.53716,-1.44156,0.98783,1.34426,0.9918,0.57491,0.83072,0.95701,1.52954,1.08488,1.34332,1.59627,-0.82453,-1.58622,-1.23569,-0.92029,-0.2725,-1.2293,0.22,0.24105,-0.31268,-0.20457,1
peptide_pm_289,-0.29785,0.65922,-0.22869,-0.27563,-0.06084,0.45566,0.02635,-0.04839,0.80885,-0.11442,-1.39458,0.00252,-0.1392,-1.01261,-1.00715,-0.96249,-0.50881,-0.68101,0.0907,-0.31358,0.40536,1.13294,1.49112,0.74072,-0.13822,-0.9472,-0.62576,-1.91423,-0.90133,-0.41479,1
peptide_pm_290,-0.66866,0.2442,-0.19854,-0.2975,-0.08801,-0.17973,0.32672,-0.79015,0.1316,-0.11741,0.58039,-0.31057,-0.49698,0.11395,0.11205,-0.54108,-0.26838,-0.35856,-0.15318,-0.69708,0.01457,1.00303,0.85703,-0.95673,0.94081,2.82642,-2.14669,0.26215,-0.39077,0.20028,1
peptide_pm_291,0.59662,0.73392,0.60319,0.30054,0.37711,-0.8689,-1.71307,-0.43048,-0.89068,-1.14268,0.81176,1.11807,1.81466,1.04273,0.52951,0.09062,0.27111,0.54581,0.37537,0.83428,-0.75333,-1.94669,-1.43542,-0.4987,-0.76351,-0.2259,0.81075,0.68085,0.34011,0.73858,1
peptide_pm_292,0.26064,0.38906,0.13461,-0.043,-0.28557,-0.04385,-0.30411,-1.29934,-1.47804,-0.01378,-1.91161,-1.921,-0.39643,-0.14365,-1.75832,-0.76165,0.31212,-0.20784,0.55063,0.6535,0.692,1.62642,1.80565,1.1017,1.19569,-1.86023,-0.76131,-1.53261,-0.42692,-0.36535,1
peptide_pm_293,0.69638,1.2497,1.21187,1.1768,1.05656,-1.19232,-0.59055,-0.02136,-0.47982,-0.55756,0.60639,0.84751,-0.03303,0.29265,0.30326,0.37796,0.79766,-0.05399,0.38012,1.08675,0.1909,-1.0332,-0.23736,-0.39791,0.11736,-1.01737,-0.89892,0.16334,-0.31452,-1.24643,1
peptide_pm_294,-0.20258,0.53157,-0.92629,-0.63819,-1.35202,0.37329,-0.06693,-0.12012,-0.3034,-0.471,-0.16877,-0.02564,0.85564,0.28812,-0.6735,-1.22578,0.46052,0.12174,0.00883,0.30993,-0.09696,1.18658,2.44205,2.41539,2.28445,1.74944,0.34961,-1.33523,-1.42638,-2.4264,1
peptide_pm_295,1.15686,-2.19437,-0.24574,-1.43973,-2.62571,1.90777,-0.05451,1.33435,0.44248,0.65587,-1.73183,0.37065,-0.0167,-0.62856,-0.86021,1.81249,2.51932,2.94281,2.66993,2.05475,-1.17717,0.27033,0.39742,0.61415,1.36396,-0.2753,0.10546,-1.24125,-0.74426,-0.89628,1
peptide_pm_296,0.2441,-0.4254,-0.07823,0.03787,0.10818,0.31493,0.32156,-0.72604,0.76139,0.31771,-0.39289,-0.08067,0.5165,-0.37001,0.30929,-0.73635,-0.08473,-0.46804,-0.04281,-0.40549,-0.85224,0.67705,-0.18426,-0.32252,0.62659,-0.30712,-0.41526,-0.7818,-0.24746,-0.54399,1
peptide_pm_297,0.29897,-1.83553,-1.01535,-0.58028,-1.83631,1.13762,0.0526,1.4463,0.2346,0.73351,-0.77305,-1.64482,-0.84321,-0.72663,-1.34209,-1.12181,-0.00518,0.84345,-0.11552,0.1887,0.83049,0.78356,0.83062,1.35003,2.01015,-0.4432,0.63796,-0.40641,-2.03422,-2.10337,1
peptide_pm_298,1.22306,-2.90057,0.13477,-1.92765,-0.46104,2.36927,1.64454,1.42868,0.9256,1.50369,-2.61724,-1.40629,-0.86041,0.21013,-1.31954,0.58291,1.06375,1.1882,1.52601,1.69267,-0.22397,1.76365,1.63623,1.23474,0.59488,-1.81986,-1.2189,-1.17711,-0.9004,0.10092,1
peptide_pm_299,0.53036,-0.96618,-0.53609,-1.94604,-1.8498,1.58383,0.38002,0.08682,0.05713,0.76846,-2.35977,-0.70134,-0.82996,-0.14861,-1.13896,0.03809,0.81217,0.36152,1.07213,1.16441,-0.33373,0.88862,1.54474,1.20881,0.32691,-1.37862,-1.00199,-1.45072,-1.15238,-0.37121,1
peptide_pm_300,0.89633,-0.87143,-1.98913,0.0324,0.22901,1.35735,1.90377,0.61177,1.09472,2.68656,-0.63264,-2.34012,-1.61641,0.55926,-0.02396,1.60854,2.26908,1.60789,1.90775,2.11516,-0.61357,-1.2829,-0.09002,0.49393,-0.03597,-0.0807,-1.73444,-0.10338,-1.1862,1.31624,1
peptide_pm_301,0.56312,-0.70805,-0.21855,-1.09216,0.02081,0.39651,-0.31663,-1.21861,-0.3196,-0.23614,-1.8754,-1.063,-0.71883,-1.76594,-1.6224,-0.9099,0.2597,-0.39812,0.57001,0.63953,0.78711,1.62603,1.97994,1.03174,0.63857,-1.92775,-0.74586,-1.69785,-0.32294,0.3869,1
peptide_pm_302,0.64685,1.70154,1.66696,1.65764,1.57946,-1.3405,-0.94942,-0.61061,-0.69312,-0.57416,0.01897,-0.07386,-1.12017,-0.47584,-0.39918,-1.14088,-0.17795,-0.69581,-0.24295,0.00786,0.03259,0.63057,1.74507,0.6722,0.45969,0.33122,-1.3065,-1.41804,-0.73627,-1.28377,1
peptide_pm_303,1.0717,1.18465,1.46327,1.95165,1.02897,-0.81026,-1.54549,-1.36785,-1.10765,-0.67676,0.91032,1.36646,0.90863,1.11597,0.53501,-0.24922,0.98125,0.62989,0.35718,0.35773,-1.84808,-0.93806,-0.86702,-0.27546,0.0779,0.86072,0.45072,-0.20693,-1.42385,-1.48269,1
peptide_pm_304,-0.77991,-0.40977,-0.53786,-0.37585,-1.23482,0.51817,0.08307,0.35549,0.20764,0.52907,-0.51691,-1.16488,-0.22882,-0.84699,-1.03479,-1.73372,-0.31069,0.05846,-0.5434,-0.38936,1.77494,0.69391,0.58385,1.5001,1.71521,0.75684,-0.44823,-1.4882,-0.87209,-1.71654,1
peptide_pm_305,-0.10402,0.31031,0.25703,0.53399,-0.0292,0.13568,-0.49351,-1.82481,-1.56998,-1.6753,-0.10994,-0.42273,0.36648,0.14855,-0.76474,0.33017,1.20748,0.63054,0.76483,0.26329,-0.18489,-0.36531,0.87542,1.736,2.2401,0.53831,1.16024,0.48527,-0.53564,-1.40131,1
peptide_pm_306,0.58234,-0.32745,-0.48907,-0.46853,-0.40858,0.87107,0.50603,-0.00504,0.11229,1.4867,0.34079,-0.06903,0.81653,-0.55261,-0.81839,-0.91179,-0.96989,-0.91553,-0.69593,-0.83018,0.74819,-1.04079,0.39837,0.77006,-0.07365,0.54552,0.02107,0.2,0.24507,-1.05437,1
peptide_pm_307,0.26064,0.46826,0.13461,0.59849,0.92009,-0.04385,-0.32169,-0.9946,-1.27774,-1.44232,-1.91161,-2.04524,-0.89822,-1.73134,-1.42077,-0.76165,0.35406,-0.20784,0.47682,0.43551,0.692,1.99545,2.21453,0.99446,1.25077,-1.86023,-1.16166,-1.53261,0.22623,-0.42276,1
peptide_pm_308,0.69781,0.68636,1.01243,0.66205,0.77131,-0.77029,-0.94137,-0.80511,-0.80669,-0.61696,1.20609,1.1368,0.52668,0.38441,0.87995,-0.8486,0.30175,0.30168,0.29474,-0.01919,-1.03873,-0.21181,-0.32913,-0.50028,-0.73517,-0.25258,-0.14376,0.56786,0.41008,0.06573,1
peptide_pm_309,1.75488,-0.03785,0.36506,-0.09082,1.43054,-0.32394,-2.37109,-1.34865,0.74617,0.07692,0.73438,1.66717,-0.10926,0.46699,-0.7066,0.48921,0.70373,-0.5572,0.28235,1.32685,-0.69939,-0.65801,-0.79558,-0.23695,-1.28927,-0.26921,0.52059,0.86276,-0.09322,-0.61058,1
peptide_pm_310,1.09038,-0.06278,0.13733,-0.14073,-0.49446,0.00993,-1.31947,-1.12725,0.14238,-1.85639,-0.47888,0.85329,-0.47998,-0.75188,1.46589,0.15572,0.1528,-0.83808,-0.23492,0.8692,0.05195,0.67436,-0.38763,0.81881,0.32712,-0.82411,-1.94588,-0.69116,0.70276,-2.14673,1
peptide_pm_311,-0.32186,1.41357,1.44051,1.30908,1.6056,-0.95725,-0.38415,-0.36745,-0.7057,-0.95799,0.28402,0.4015,0.13438,0.49337,0.43522,-1.08417,-0.51182,-0.44252,-0.39442,0.02865,0.62834,0.12598,0.45123,0.55629,-0.20102,-1.03506,-0.85214,-0.77182,0.09096,-0.43618,1
peptide_pm_312,0.90903,-0.62885,-0.08408,-1.23777,0.13064,0.04508,-0.3342,-1.38245,-0.52878,-0.25712,-1.54904,-1.18724,-0.6837,-1.67921,-1.78972,-0.40454,0.30163,0.01393,1.12772,0.69915,0.61252,1.99506,1.88581,0.78662,1.14697,-2.25781,-1.14621,-1.59075,-0.06006,-0.14084,1
peptide_pm_313,0.69862,1.07033,1.3007,1.79052,1.03904,-0.6653,-1.44557,-1.21524,-1.02797,-0.74392,0.72465,1.18046,0.62995,0.90188,0.61977,-0.36457,0.80143,0.6995,0.3667,0.2428,-1.65105,-0.63096,-1.06968,0.06457,0.21983,0.71552,0.3788,-0.17172,-1.65655,-1.89718,1
peptide_pm_314,0.51765,-1.11803,-0.01325,-0.07276,-1.54995,0.88723,-0.02327,-0.39071,-0.41743,-0.33567,-0.82791,-0.56457,-1.13885,-0.06483,-0.10378,-0.5059,0.56234,0.39289,0.42302,0.83683,-1.09828,0.00325,0.00083,0.7832,0.15001,0.29709,-0.40096,-1.03829,-2.26687,-0.88643,1
peptide_pm_315,-0.06237,-1.55246,-0.57409,-2.03019,-0.08927,1.882,0.16676,0.9245,0.88092,-0.1157,-2.43296,-0.31598,-0.09274,-0.61395,-1.13446,-0.39924,-0.16964,-0.37836,0.29214,-0.0312,0.3333,1.15144,1.66151,1.31258,0.52667,-1.06867,-0.51916,-1.68038,-0.68635,-0.92526,1
peptide_pm_316,0.74451,-1.32981,-0.44825,-0.71161,-1.67822,1.39529,-0.23148,0.15197,0.51632,-0.62623,-1.86608,0.19618,-1.66966,-0.67209,-0.58808,-0.51288,0.26042,0.25301,0.71291,0.37286,-0.2872,0.70095,1.00368,0.77901,0.42382,-0.83275,-1.41879,-1.06692,-0.94133,-0.42415,1
peptide_pm_317,1.01108,1.7705,2.23592,1.98795,1.87394,-1.59324,-1.29296,-1.45697,-1.34422,-1.12571,1.11699,0.26659,0.36172,0.24067,0.34714,-0.88363,0.15847,0.36787,0.42412,0.11027,-1.67345,0.25097,0.19968,0.19809,0.31014,1.37028,-0.74736,-2.32512,-0.06243,0.16707,1
peptide_pm_318,-0.666,0.47779,0.39118,0.17796,0.05351,-0.15145,0.19546,0.43012,0.01725,0.12941,0.1438,1.29426,0.2698,0.90197,0.069,-0.70931,-0.92595,-1.33087,-0.82263,-0.21001,0.97914,-0.16034,0.28875,-0.05784,1.02854,0.07502,-0.55095,0.32136,-0.61747,0.6891,1
peptide_pm_319,1.89829,-4.12629,1.32287,-2.4362,0.51109,3.46583,1.07809,2.45411,0.19355,2.74066,-2.07226,0.51867,-2.66229,0.3522,-1.74728,1.12341,0.31736,1.39709,0.83297,2.11397,-0.60418,0.57238,-0.65023,0.83573,-1.33373,-1.40313,-0.50591,-0.6258,-0.92746,-0.33029,1
peptide_pm_320,0.15029,0.8279,1.1791,0.89998,0.79438,-0.18305,-1.24663,-0.75689,-0.31042,-0.42816,-1.86711,-1.04765,-1.24265,-1.85009,-1.38943,-0.86764,-0.00461,-0.49099,0.56441,0.62058,0.76228,2.03876,2.15911,1.04402,0.66364,-1.8645,-1.10055,-1.23736,-0.03747,0.0287,1
peptide_pm_321,0.59826,0.63229,1.01,1.5242,0.95794,-0.32115,-1.15164,-0.70737,-0.02001,-1.2279,-0.0277,1.5043,0.80123,0.56583,1.12313,-0.16492,-0.20294,0.31366,0.27322,-0.39635,-0.33489,0.0297,0.10838,-0.48978,-0.38242,-0.36185,0.06505,-0.04494,-0.41201,-0.78349,1
peptide_pm_322,-0.93837,0.38412,-0.12604,-0.0251,0.26437,-0.49648,0.05646,0.48102,-0.10264,-0.09388,1.31427,0.8987,1.33569,1.10603,1.24483,-0.18238,-0.14326,-1.03176,-0.46713,-0.21897,-0.85584,-0.11081,-1.00059,-0.63749,-0.69828,0.85024,0.96556,1.8684,1.65239,1.39566,1
peptide_pm_323,2.32564,1.54818,1.42765,1.33627,0.79033,-1.13328,-2.14473,-2.26519,-2.00978,-1.08443,0.89908,0.39793,2.19037,2.30685,0.34658,-0.1923,0.80996,0.90295,0.51715,0.88882,-1.19107,-0.74853,-0.68928,-0.21758,-0.71969,-0.19529,0.42857,-0.36666,-0.24531,-0.28235,1
peptide_pm_324,0.45919,-1.34643,-0.70693,-1.15505,-1.03142,1.24032,0.24323,0.29379,-0.35221,1.14376,-1.37089,-0.08031,-0.1614,-0.30865,0.45472,0.08196,-0.24546,0.08912,0.20252,-0.14754,0.15767,-1.01959,0.20454,0.12619,-1.07153,-0.85253,-0.06575,0.15203,0.80654,-0.87775,1
peptide_pm_325,-1.12005,-0.01936,-0.87367,-0.80402,-0.97802,0.09069,1.01759,0.99189,0.3946,0.01576,-0.65438,-0.2547,0.39034,-0.84206,-0.82675,-0.09333,-0.55909,-0.92122,-0.59183,-0.12479,0.9153,1.63588,0.88254,0.06982,-0.27153,0.48958,-1.46147,-0.88062,-1.49827,-0.70076,1
peptide_pm_326,-0.15832,1.0426,1.11548,1.07068,1.20075,-0.54855,-0.54536,-0.19344,0.13188,-0.17063,0.56485,0.63594,1.1225,0.48956,0.78676,-0.81999,-0.99062,-1.10603,-0.36176,-0.40042,0.68118,-0.84478,0.12869,0.33693,-0.20576,-0.53973,0.00931,-0.10115,-0.13668,-0.86774,1
peptide_pm_327,1.19137,0.53073,-0.15058,-1.00884,-1.16674,-0.43472,-1.42717,-1.37172,0.3835,-0.27304,0.49336,0.06747,0.03212,0.21244,1.02758,0.88476,1.39896,1.29717,1.15205,0.78832,-1.49798,-0.88392,-2.53169,-1.1597,-0.48401,-0.0655,0.45043,0.46459,0.82444,0.97221,1
peptide_pm_328,0.75991,1.91139,1.71246,1.95635,2.05985,-1.8777,-1.67044,-1.28081,-1.51844,-1.76708,1.29507,1.27674,0.97578,0.58827,0.76562,0.08531,0.60134,0.0848,0.32919,0.49415,-0.09967,-1.41528,-0.24691,-0.45577,0.39426,-0.27873,-0.61314,0.51172,-0.53785,-0.92688,1
peptide_pm_329,0.38232,-1.19795,-0.07838,-0.4521,-0.36935,0.51702,0.68856,0.31099,-1.12606,0.23085,-0.03853,-0.60095,-0.3059,0.19949,0.02763,-0.95584,-0.302,-0.62722,-0.41929,-0.33991,-0.21197,-0.77984,-0.08896,-0.18085,0.85161,-0.45554,-0.2123,-0.25938,-0.78658,-0.23129,1
peptide_pm_330,-0.17929,1.04991,1.29506,1.04808,1.05507,-0.40756,-1.30246,-0.86584,-0.57788,-0.75171,-1.63379,-1.09726,-1.27544,-1.66922,-1.29747,-0.86641,0.37842,-0.1186,0.30414,0.55103,0.60527,1.66942,1.9035,1.44656,1.19648,-1.77016,-0.79864,-1.13529,-0.77453,-0.74819,1
peptide_pm_331,-1.65904,-0.27658,-2.15391,-0.6134,1.07047,3.60919,3.05566,1.60324,2.55527,3.45185,-2.85224,-0.19164,3.16388,0.28872,-2.89182,0.01841,1.23615,0.57754,1.07168,1.69302,1.43242,3.08985,4.53376,3.12734,0.97101,2.075,0.29914,-3.45386,-0.2005,3.61139,1
peptide_pm_332,0.24303,1.12339,1.03152,1.21399,0.98184,-0.63411,-0.86056,-0.03552,-0.88417,-1.56949,-0.81567,-0.78866,-0.79843,-0.89127,-0.50442,-0.51887,-0.29813,-1.45147,-0.23049,0.64241,0.96026,0.9259,0.91202,0.39542,0.52812,-1.52174,-1.35143,-1.40499,-0.52621,-1.15983,1
peptide_pm_333,1.11782,0.2607,0.15826,0.74379,0.70738,-0.07593,-1.01476,-0.94042,-0.33498,-0.67807,0.55176,1.2321,0.36947,0.32754,1.07104,-0.30038,0.6762,0.80527,0.76779,0.53517,-1.84586,-0.11974,-1.02338,-0.71325,-0.92579,0.86702,-0.49357,-0.02638,-0.14413,0.38886,1
peptide_pm_334,1.694,-1.72639,0.37004,-0.90195,-1.67049,2.98715,0.63404,2.77797,1.1822,1.48147,-2.48168,0.78562,-1.52299,-0.10661,0.03715,1.74192,1.95317,2.764,1.98436,1.34242,-1.04989,1.17769,0.35358,1.89296,2.5355,-0.11219,-0.47713,-0.88978,-1.8221,-2.19993,1
peptide_pm_335,0.45172,0.49538,0.04431,0.72322,-0.12193,0.39722,-0.17464,-0.47194,0.18695,-0.71631,0.37196,-0.86622,0.25122,0.93789,-0.63452,-0.13119,0.61235,0.25757,0.34114,0.07426,-0.25721,-0.84764,-0.75245,-0.94524,-1.2233,0.42159,0.20038,-0.06907,0.33839,-0.12908,1
peptide_pm_336,-0.34969,-0.40181,-1.0559,-0.92068,-1.00914,0.67385,-0.16771,-0.16934,0.01536,1.12441,-1.51841,-0.79976,0.20225,-0.58872,-1.82283,0.21894,1.1309,0.69746,0.69547,1.18257,-0.25637,0.95281,1.07049,0.52457,0.08379,-0.04295,-0.4895,-2.55216,-1.27036,0.49064,1
peptide_pm_337,-0.45348,-0.00181,0.69512,-0.36708,0.24617,-0.13857,0.00291,-0.07676,0.16538,-0.18907,0.18033,0.78269,0.07375,0.7956,0.17156,-0.42108,-0.45237,-0.88519,-0.46167,-0.55789,0.15821,0.05584,0.1309,-0.5782,0.11255,-0.06368,-0.24745,0.13159,-0.55585,0.69264,1
peptide_pm_338,2.16802,-1.2357,0.18598,-0.79797,-0.27895,0.7631,-0.30626,0.03011,0.4074,-0.20495,-0.0205,-0.75577,1.09944,-1.90452,-0.82812,-0.40922,0.44162,0.54552,0.63524,0.33444,0.15863,0.94496,0.33656,0.62176,0.35755,0.51851,-0.72672,-0.07812,-1.14943,-1.1337,1
peptide_pm_339,0.66461,-1.24279,-0.71585,0.00586,-1.26022,0.70629,0.79711,0.92573,0.89669,0.16454,-0.48038,0.63972,-1.52173,0.61048,-0.68448,0.18118,0.82899,0.10055,-0.10593,0.44334,-0.42354,-1.55818,-0.61427,-0.17379,0.32243,1.0578,-0.80527,0.48907,-1.43638,0.1377,1
peptide_pm_340,-0.15053,0.25204,0.21781,-0.0029,-0.1317,-0.07211,-0.22631,-0.11595,-0.08407,0.00877,-0.11682,0.24014,-0.16999,-0.01841,-0.23071,-0.50343,0.65697,0.3675,0.42347,0.625,-0.17729,0.13556,0.41356,0.33911,-0.51367,-1.0457,-0.40472,-0.63934,0.35777,0.2759,1
peptide_pm_341,1.88596,0.08528,0.02938,-0.16052,-0.35565,0.47247,0.25195,0.68005,0.81528,0.85662,-0.61011,0.97511,-1.14101,0.81202,-0.94824,0.72252,1.76045,1.36008,1.30971,1.53688,-1.68272,-1.24763,-0.88704,-0.56895,-0.79479,0.5977,-0.19994,0.31015,-1.21222,-0.14012,1
peptide_pm_342,0.99709,1.44373,1.58665,1.63917,1.86297,-0.53419,-0.65788,-0.62291,-0.18715,-0.87748,1.34075,0.46205,1.39924,0.94209,1.96062,-1.51092,-0.2814,-0.50871,-0.50568,-0.33929,-0.84553,-0.17177,-0.17256,0.47737,-0.61265,0.66832,-0.39468,0.28849,-0.67679,1.44044,1
peptide_pm_343,0.56037,1.33342,1.43314,1.11183,1.01032,-1.23234,-0.88269,-0.26146,-0.40466,-0.36262,0.47612,1.029,0.4943,0.15016,0.49177,0.51151,0.89226,0.16981,0.42818,0.72238,-0.1395,-1.23349,-0.91389,-0.21154,0.48117,-1.29732,-0.13136,0.03816,-0.58099,-0.68637,1
peptide_pm_344,-0.76787,0.04515,0.01905,-0.16215,-0.53329,-0.08239,-0.15352,0.12182,-0.47232,-0.45705,0.80376,0.01961,0.77424,0.07743,1.34389,-0.26107,0.29132,0.15268,0.00604,-0.38992,-1.05707,-0.74436,-0.71118,-0.44342,-0.1962,0.11897,0.65363,1.20176,0.83086,0.99403,1
peptide_pm_345,0.34184,0.08652,-0.56359,0.2521,0.65119,-0.80328,0.02292,0.70945,-1.16708,-0.30179,0.13536,0.56428,1.22804,0.71583,0.61375,1.72547,-0.57637,-0.65123,-0.5113,0.28063,0.19828,-0.65568,-0.34418,-0.73406,-1.33862,0.22443,0.70933,0.56804,0.97179,0.29444,1
peptide_pm_346,0.23866,0.06145,0.12957,1.17447,-0.03076,-0.1732,-0.3925,-0.71625,-1.18153,-0.62789,-1.10015,-2.23156,-2.33003,-0.12399,-1.22044,-0.27399,0.62714,-0.15803,0.77248,1.14145,0.95682,1.46087,3.0706,2.0176,0.14681,-0.16088,-0.87536,-2.37631,0.08437,-0.19238,1
peptide_pm_347,1.36041,-0.2712,0.03236,-0.45219,-0.39083,0.63875,0.69218,0.64478,1.51212,1.14344,-0.77936,1.10613,-1.49561,0.72596,-1.21327,0.76043,1.39161,0.74973,0.66325,0.89347,-1.3254,-1.38757,-0.6769,-0.43434,-0.55908,0.77349,-0.24179,0.44361,-1.10864,-0.00029,1
peptide_pm_348,-0.12279,0.10522,-0.06971,-0.03109,0.18756,-0.11495,0.03122,0.59473,-0.32409,0.08616,0.31533,-0.29355,0.54729,0.43862,-0.22778,-0.69226,-0.62229,-0.84254,-0.2831,-0.45894,-0.61384,-0.37101,-0.26327,-0.25086,0.93758,0.20767,0.26346,-0.10381,-0.46498,-0.25426,1
peptide_pm_349,0.44298,0.7645,0.38394,0.50021,0.35748,-0.48041,-0.50665,-0.5435,-1.84944,-0.70895,-1.59096,-2.11572,-1.73616,-0.09676,-1.33577,-0.44002,0.45847,0.47943,1.00139,1.10314,0.61455,2.10603,1.64285,0.87388,0.92807,-2.14379,-1.17284,-1.18518,-0.46102,-0.43973,1
