,GTPC_alphaticr.alphaticr.alphaticr,GTPC_alphaticr.alphaticr.aromatic,GTPC_alphaticr.alphaticr.postivecharger,GTPC_alphaticr.alphaticr.negativecharger,GTPC_alphaticr.alphaticr.uncharger,GTPC_alphaticr.aromatic.alphaticr,GTPC_alphaticr.aromatic.aromatic,GTPC_alphaticr.aromatic.postivecharger,GTPC_alphaticr.aromatic.negativecharger,GTPC_alphaticr.aromatic.uncharger,GTPC_alphaticr.postivecharger.alphaticr,GTPC_alphaticr.postivecharger.aromatic,GTPC_alphaticr.postivecharger.postivecharger,GTPC_alphaticr.postivecharger.negativecharger,GTPC_alphaticr.postivecharger.uncharger,GTPC_alphaticr.negativecharger.alphaticr,GTPC_alphaticr.negativecharger.aromatic,GTPC_alphaticr.negativecharger.postivecharger,GTPC_alphaticr.negativecharger.negativecharger,GTPC_alphaticr.negativecharger.uncharger,GTPC_alphaticr.uncharger.alphaticr,GTPC_alphaticr.uncharger.aromatic,GTPC_alphaticr.uncharger.postivecharger,GTPC_alphaticr.uncharger.negativecharger,GTPC_alphaticr.uncharger.uncharger,GTPC_aromatic.alphaticr.alphaticr,GTPC_aromatic.alphaticr.aromatic,GTPC_aromatic.alphaticr.postivecharger,GTPC_aromatic.alphaticr.negativecharger,GTPC_aromatic.alphaticr.uncharger,GTPC_aromatic.aromatic.alphaticr,GTPC_aromatic.aromatic.aromatic,GTPC_aromatic.aromatic.postivecharger,GTPC_aromatic.aromatic.negativecharger,GTPC_aromatic.aromatic.uncharger,GTPC_aromatic.postivecharger.alphaticr,GTPC_aromatic.postivecharger.aromatic,GTPC_aromatic.postivecharger.postivecharger,GTPC_aromatic.postivecharger.negativecharger,GTPC_aromatic.postivecharger.uncharger,GTPC_aromatic.negativecharger.alphaticr,GTPC_aromatic.negativecharger.aromatic,GTPC_aromatic.negativecharger.postivecharger,GTPC_aromatic.negativecharger.negativecharger,GTPC_aromatic.negativecharger.uncharger,GTPC_aromatic.uncharger.alphaticr,GTPC_aromatic.uncharger.aromatic,GTPC_aromatic.uncharger.postivecharger,GTPC_aromatic.uncharger.negativecharger,GTPC_aromatic.uncharger.uncharger,GTPC_postivecharger.alphaticr.alphaticr,GTPC_postivecharger.alphaticr.aromatic,GTPC_postivecharger.alphaticr.postivecharger,GTPC_postivecharger.alphaticr.negativecharger,GTPC_postivecharger.alphaticr.uncharger,GTPC_postivecharger.aromatic.alphaticr,GTPC_postivecharger.aromatic.aromatic,GTPC_postivecharger.aromatic.postivecharger,GTPC_postivecharger.aromatic.negativecharger,GTPC_postivecharger.aromatic.uncharger,GTPC_postivecharger.postivecharger.alphaticr,GTPC_postivecharger.postivecharger.aromatic,GTPC_postivecharger.postivecharger.postivecharger,GTPC_postivecharger.postivecharger.negativecharger,GTPC_postivecharger.postivecharger.uncharger,GTPC_postivecharger.negativecharger.alphaticr,GTPC_postivecharger.negativecharger.aromatic,GTPC_postivecharger.negativecharger.postivecharger,GTPC_postivecharger.negativecharger.negativecharger,GTPC_postivecharger.negativecharger.uncharger,GTPC_postivecharger.uncharger.alphaticr,GTPC_postivecharger.uncharger.aromatic,GTPC_postivecharger.uncharger.postivecharger,GTPC_postivecharger.uncharger.negativecharger,GTPC_postivecharger.uncharger.uncharger,GTPC_negativecharger.alphaticr.alphaticr,GTPC_negativecharger.alphaticr.aromatic,GTPC_negativecharger.alphaticr.postivecharger,GTPC_negativecharger.alphaticr.negativecharger,GTPC_negativecharger.alphaticr.uncharger,GTPC_negativecharger.aromatic.alphaticr,GTPC_negativecharger.aromatic.aromatic,GTPC_negativecharger.aromatic.postivecharger,GTPC_negativecharger.aromatic.negativecharger,GTPC_negativecharger.aromatic.uncharger,GTPC_negativecharger.postivecharger.alphaticr,GTPC_negativecharger.postivecharger.aromatic,GTPC_negativecharger.postivecharger.postivecharger,GTPC_negativecharger.postivecharger.negativecharger,GTPC_negativecharger.postivecharger.uncharger,GTPC_negativecharger.negativecharger.alphaticr,GTPC_negativecharger.negativecharger.aromatic,GTPC_negativecharger.negativecharger.postivecharger,GTPC_negativecharger.negativecharger.negativecharger,GTPC_negativecharger.negativecharger.uncharger,GTPC_negativecharger.uncharger.alphaticr,GTPC_negativecharger.uncharger.aromatic,GTPC_negativecharger.uncharger.postivecharger,GTPC_negativecharger.uncharger.negativecharger,GTPC_negativecharger.uncharger.uncharger,GTPC_uncharger.alphaticr.alphaticr,GTPC_uncharger.alphaticr.aromatic,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.alphaticr.negativecharger,GTPC_uncharger.alphaticr.uncharger,GTPC_uncharger.aromatic.alphaticr,GTPC_uncharger.aromatic.aromatic,GTPC_uncharger.aromatic.postivecharger,GTPC_uncharger.aromatic.negativecharger,GTPC_uncharger.aromatic.uncharger,GTPC_uncharger.postivecharger.alphaticr,GTPC_uncharger.postivecharger.aromatic,GTPC_uncharger.postivecharger.postivecharger,GTPC_uncharger.postivecharger.negativecharger,GTPC_uncharger.postivecharger.uncharger,GTPC_uncharger.negativecharger.alphaticr,GTPC_uncharger.negativecharger.aromatic,GTPC_uncharger.negativecharger.postivecharger,GTPC_uncharger.negativecharger.negativecharger,GTPC_uncharger.negativecharger.uncharger,GTPC_uncharger.uncharger.alphaticr,GTPC_uncharger.uncharger.aromatic,GTPC_uncharger.uncharger.postivecharger,GTPC_uncharger.uncharger.negativecharger,GTPC_uncharger.uncharger.uncharger,y
peptide_nm_11,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,4.83151,-0.69744,3.12046,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,3.36599,7.60941,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,3.37233,4.43943,-0.28342,-0.12874,-0.26932,-0.75169,2.92858,-0.30673,-0.23797,-0.44046,-0.35026,4.09587,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,3.02923,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,3.46225,3.34333,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_12,-0.73277,1.00243,-0.7616,-0.43938,-0.04244,-0.40311,-0.17853,1.14194,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,2.2935,-0.46891,-0.38886,-0.16993,-0.25949,2.41628,-0.38557,0.0951,0.98385,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,2.27263,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,1.35345,-0.20406,-0.28342,4.50267,-0.26932,-0.09063,-0.30221,-0.30673,-0.23797,1.14128,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,2.70497,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,1.86235,-0.43409,-0.22335,3.14971,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,3.29343,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,3.52847,1.66653,-0.14599,-0.1595,-0.16418,-0.27305,0.00411,-0.34943,-0.41055,1.6547,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,1.42104,1.28849,-0.24216,-0.30332,-0.21203,-0.29756,1.76072,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,1.92329,-0.2698,-0.29256,0
peptide_nm_13,-0.73277,-0.36992,-0.7616,-0.43938,-0.13716,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,0.44369,-0.28568,-0.46891,-0.38886,-0.16993,2.09096,-0.22546,-0.38557,0.00323,-0.41651,-0.46068,1.21145,1.40197,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,4.43523,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,2.12706,0.96553,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.35585,-0.30152,0.80272,-0.15193,1.8723,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,1.79626,3.1496,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,1.69355,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,1.88134,-0.13821,3.4506,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,2.21367,-0.0894,-0.34943,0.99084,-0.32942,0.50763,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,1.47165,1.52946,-0.19226,2.80186,-0.17625,-0.2359,1.47323,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_14,-0.16956,-0.36992,-0.7616,-0.43938,0.30857,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,1.432,3.93917,-0.16993,-0.25949,-0.22546,-0.38557,0.43555,-0.41651,1.75957,-0.34243,0.9928,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,3.51825,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,1.48683,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,3.62042,2.87544,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.35063,-0.34943,1.81519,-0.32942,1.10495,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,2.00443,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,1.04909,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_15,1.09097,-0.36992,-0.7616,-0.43938,2.02781,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.15814,-0.41651,-0.46068,1.65542,0.69219,-0.40535,-0.14333,-0.40045,-0.18439,1.57686,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.00381,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,2.49122,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,2.57394,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,1.0861,-0.34943,-0.41055,-0.32942,-0.50781,1.87279,-0.18079,-0.26071,-0.13641,-0.30615,1.53687,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,3.65794,-0.17625,-0.2359,-0.58686,-0.24503,2.24281,-0.2698,-0.29256,0
peptide_nm_16,-0.16956,-0.36992,-0.7616,-0.43938,0.30857,-0.40311,-0.17853,-0.3202,3.98511,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,3.47359,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,4.59343,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,4.48561,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,1.45112,4.38772,-0.22408,3.62042,2.87544,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,4.86133,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,3.67645,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,5.55603,-0.19226,-0.19443,-0.17625,3.02977,-0.58686,-0.24503,-0.3134,3.28004,-0.29256,0
peptide_nm_17,-0.33383,1.00243,-0.5456,-0.43938,-0.32659,-0.40311,-0.17853,0.16718,0.76445,1.27424,-0.69744,-0.27404,-0.13571,-0.28568,-0.02009,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.45611,-0.41651,1.63622,-0.34243,0.90512,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,0.56917,-0.20494,-0.1277,-0.12284,-0.12475,1.57642,0.21459,-0.20406,-0.28342,-0.12874,0.61485,-0.53134,-0.30221,-0.30673,-0.23797,1.14128,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.14734,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,1.69185,-0.17168,0.44037,-0.25866,-0.27244,-0.17901,1.14036,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,1.06735,0.33083,-0.14599,-0.1595,-0.16418,0.65947,0.56514,0.3739,0.11497,-0.32942,0.63456,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,0.70892,-0.24216,0.41845,0.82979,1.02935,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,1.34447,-0.24503,1.17773,-0.2698,1.94662,0
peptide_nm_18,-0.73277,-0.36992,-0.7616,2.69348,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,4.83151,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,2.95553,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,3.37233,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,2.47941,6.90284,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,6.50047,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,1.98464,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,4.22044,-0.19226,-0.19443,-0.17625,4.81105,-0.58686,-0.24503,-0.3134,5.21632,-0.29256,0
peptide_nm_19,0.39366,-0.36992,0.15322,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,0.98901,-0.28568,1.432,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.60281,-0.41651,1.75957,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,2.08675,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,5.82786,-0.29391,3.04131,-0.11672,-0.16805,-0.14493,-0.17168,1.48683,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,2.87544,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.35063,-0.34943,-0.41055,-0.32942,2.71771,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,2.00443,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_20,-0.73277,-0.36992,0.15322,-0.43938,0.30857,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.49729,-0.27404,-0.48335,3.35551,1.432,1.77516,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,2.1255,-0.58541,1.29731,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,2.08675,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,7.63439,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,2.75422,-0.43409,-0.22335,4.53891,3.62042,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,4.58421,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.35063,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,2.61772,-0.19226,-0.19443,-0.17625,-0.2359,1.04909,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_21,2.25931,-0.36992,-0.7616,-0.43938,0.38379,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.74872,-0.41651,-0.46068,-0.34243,1.09144,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,1.6872,-0.34943,-0.41055,-0.32942,1.20575,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,1.15134,-0.24503,-0.3134,-0.2698,4.02586,0
peptide_nm_22,0.39366,1.56751,-0.7616,1.58776,0.30857,1.50106,-0.17853,-0.3202,-0.23103,-0.29095,0.49729,-0.27404,-0.48335,-0.28568,-0.46891,1.77516,-0.16993,-0.25949,-0.22546,-0.38557,0.43555,-0.41651,-0.46068,-0.34243,0.9928,-0.40535,-0.14333,-0.40045,-0.18439,2.03993,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.18158,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,3.33632,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,1.81519,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,2.61772,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,3.28004,-0.29256,0
peptide_nm_23,-0.73277,-0.36992,-0.7616,-0.43938,0.38379,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,1.55081,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.5085,-0.41651,-0.46068,2.27975,1.09144,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,2.49342,-0.30669,-0.14127,-0.28256,4.77877,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,8.09101,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,2.94533,-0.43409,-0.22335,4.8366,-0.2145,3.07488,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,4.88545,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.42488,-0.34943,-0.41055,-0.32942,1.20575,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,4.36585,-0.2359,1.15134,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_24,-0.73277,-0.36992,-0.7616,1.71446,0.38379,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,1.91041,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,1.68403,-0.46068,-0.34243,2.76829,1.40373,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,7.80678,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,1.93215,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,3.07488,4.31683,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,0.42488,-0.34943,-0.41055,-0.32942,1.20575,-0.36658,-0.18079,-0.26071,6.76276,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,2.88953,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_25,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,21.65513,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,22.45683,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,10.97129,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
