,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
peptide_pm_277,0.40583,-0.46908,-1.42335,1.24683,0.7713,-0.24309,0.37443,-0.11837,-0.5424,-0.23314,-0.21076,0.08957,0.3006,-0.42429,-0.32782,-0.24772,-0.35148,-0.52173,-0.59265,-0.6288,-0.27129,-0.40739,-0.5538,-0.78192,-0.50492,-0.27592,-0.36678,-0.34163,-0.4383,-0.40273,1
peptide_pm_278,0.63873,-2.356,1.4074,-2.39404,1.50899,0.2384,0.74233,0.01025,0.19038,0.28915,-0.76385,2.7883,-0.79277,1.26301,-0.55949,-1.60135,-1.47893,-1.50615,-1.3575,-1.36981,-0.27081,-0.35159,-0.51522,-0.34239,-0.31191,1.17319,-0.78269,0.64568,-0.35761,0.98839,1
peptide_pm_279,0.32364,-0.97371,-0.62047,0.39488,0.12943,-0.34681,0.01312,0.08259,0.03479,0.33264,-0.7067,0.18149,0.14066,-0.05713,0.10137,0.21668,0.22614,0.36866,0.42393,0.31148,-0.10964,-0.26286,-0.14649,0.04125,-0.19949,-0.30018,-0.61515,-0.41536,-0.47934,-0.57164,1
peptide_pm_280,-1.46273,-0.14135,-0.58055,-0.30659,0.00985,-2.22438,-2.01761,-1.41008,-2.09306,-2.16548,-1.9376,-1.96166,-1.11629,-2.30035,-2.23199,1.94836,1.45051,1.08547,0.89946,1.38851,1.93332,1.56966,1.25168,1.77465,2.14777,1.63627,1.48942,0.96326,2.05129,2.19363,1
peptide_pm_281,-0.8395,0.18186,0.82556,-0.22798,-0.31577,1.17757,0.52326,0.38473,0.65619,0.4126,1.25328,0.635,0.22221,0.4806,0.53742,-0.00566,0.18936,0.2628,0.13532,0.13865,-0.63305,-0.36383,-0.3022,-0.25324,-0.17878,-0.98037,-0.54314,-0.54413,-0.58246,-0.53799,1
peptide_pm_282,1.16534,-1.98933,-1.36605,0.73826,1.10025,-1.16044,-0.5606,-0.376,-0.58414,-1.25091,-1.76294,-0.10305,0.08509,-0.79445,-1.57176,2.02913,2.35678,2.20949,2.14289,2.62656,1.98031,1.87348,1.6179,1.55922,2.35645,1.38685,1.05557,0.82226,1.17555,1.98291,1
peptide_pm_283,0.86788,-1.74346,1.0654,-0.96669,-2.03696,0.03721,-1.381,-1.2455,-1.12763,-0.85151,-1.20704,-0.45409,-1.76834,-0.81898,-0.2653,0.54338,0.70035,0.59336,0.42681,0.32649,-0.26979,-0.20706,-0.50942,-0.72239,-0.8246,0.01915,-0.51146,-0.10622,-0.46626,-0.93758,1
peptide_pm_284,2.73923,-0.37984,-1.67805,2.3417,2.13323,0.73049,1.25078,1.9164,0.77407,0.33797,-0.59831,1.31482,2.3849,0.11748,-0.38186,0.19737,0.30515,0.06056,0.56962,0.81436,-0.31402,-0.62044,-1.18356,-0.29489,0.12405,-0.42243,-1.0943,-1.85854,-0.43488,0.02973,1
peptide_pm_285,-0.68953,-0.18735,-0.5533,-0.82038,-0.56336,-0.44535,-0.62439,-0.53672,-0.46851,-0.50802,-0.44483,-0.66867,-0.45277,-0.28638,-0.24215,-0.88692,-0.79895,-0.97381,-0.91008,-0.90761,0.06903,-0.24848,-0.40117,-0.26343,-0.1583,0.60873,0.34755,0.11135,0.00209,0.16385,1
peptide_pm_286,-0.22717,-0.58817,-0.80618,-0.96618,0.9448,-0.71025,-0.8653,-0.73471,-0.30083,-0.79145,-0.81038,-0.89018,-0.51569,-0.04497,-1.12773,-1.44539,-1.38529,-1.50378,-1.4573,-1.24067,-1.15859,-1.27658,-1.41485,-1.36483,-1.02935,-0.95427,-0.94553,-1.09992,-1.27684,-0.63542,1
peptide_pm_287,0.78035,-1.6707,-1.26435,0.49569,0.72536,-1.68435,-0.51974,-0.59904,-0.5232,-1.02812,-2.13195,-0.17201,-0.11662,-0.6891,-1.26564,2.05919,2.03348,2.10828,1.81733,2.16404,2.26531,1.95349,2.00593,1.65977,2.28559,1.71937,1.18177,1.16692,1.26807,1.87825,1
peptide_pm_288,-1.24927,-0.42662,-0.5352,-0.37158,0.49565,-1.84812,-1.9293,-1.52973,-1.42115,-1.51987,-1.89653,-1.9747,-0.8393,-1.5165,-2.04922,2.0601,1.94524,1.84236,1.69266,1.93519,2.15959,2.0338,2.16151,2.55813,2.56309,2.02437,1.86311,0.94473,2.02282,2.40649,1
peptide_pm_289,1.47663,0.42263,-0.86781,0.66035,0.97463,0.72898,1.06151,1.20816,0.76072,1.4008,-0.10472,1.39684,1.74984,0.48481,0.927,-0.75517,-0.8016,-1.07785,-0.90813,-0.75204,-0.84514,-0.87866,-1.3402,-1.2663,-0.73113,-0.61223,-1.01655,-1.52527,-0.90862,-0.75299,1
peptide_pm_290,0.24024,-0.12444,0.24242,1.03832,0.74355,0.77502,0.59205,0.72099,0.9942,0.6251,1.63059,0.8115,0.49896,1.31196,0.87979,-1.6449,-1.64387,-1.7597,-1.92935,-1.90814,-1.01348,-0.89057,-0.84808,-1.07704,-1.03182,-0.82591,-0.30915,-0.12276,-0.44634,-0.4607,1
peptide_pm_291,-1.37394,-0.28553,-0.3947,-0.41138,-0.15332,-1.88859,-1.54612,-1.8308,-1.96862,-1.63728,-1.59196,-1.59335,-1.716,-1.90127,-1.57825,1.01568,1.09689,0.94019,0.97629,0.96138,1.89373,1.53805,1.31902,1.29701,1.65191,1.72164,1.77231,1.4962,1.46602,1.82594,1
peptide_pm_292,2.23154,0.27925,-2.63144,1.17041,1.28834,0.06697,0.91004,2.54228,1.07947,-0.33187,-1.0474,0.82328,3.28642,0.69647,-0.66079,0.42343,0.34798,0.01172,0.36816,0.34508,0.18499,-0.08525,-0.11046,0.40241,-0.03666,0.06515,-0.49758,-1.43493,-0.1386,0.08193,1
peptide_pm_293,-1.24383,-0.24512,-0.50218,-0.41278,0.38645,-2.15878,-1.98987,-1.56511,-1.74369,-1.55546,-1.79566,-2.13156,-1.20049,-2.05871,-1.73187,1.66383,1.39266,1.27006,0.94296,0.859,2.15807,2.30836,1.92957,2.4582,2.34818,2.039,2.09726,1.42243,2.03445,2.00119,1
peptide_pm_294,1.21332,3.41661,1.10905,-0.62127,-0.85977,1.30295,1.45363,1.65167,1.6355,0.82635,1.39983,1.18974,1.24867,1.36954,1.18757,-1.08058,-1.09249,-1.35339,-1.23698,-1.04191,-0.85144,-0.66562,-0.89918,-0.77659,-0.96139,-0.63985,-0.29929,-0.4894,-0.45342,-0.30921,1
peptide_pm_295,0.68272,-1.83222,1.066,-0.96581,-2.16303,-0.16577,-1.23514,-1.45944,-0.71247,-1.19336,-0.80374,-0.17502,-1.95164,-0.52112,-0.73752,0.29827,0.4838,0.3721,0.19034,0.09473,-0.00318,0.37125,-0.14392,0.10052,-0.17394,0.35927,-0.10252,0.22863,-0.10246,-0.27002,1
peptide_pm_296,0.90032,-0.11832,-0.43094,1.48633,0.63333,0.55571,0.63301,0.77851,0.79837,1.02128,-0.0866,0.43492,0.73933,0.35591,0.58063,-0.33184,-0.32148,-0.22813,-0.26836,-0.12935,-0.98676,-1.07984,-0.97341,-0.84997,-0.82285,-1.07961,-1.29113,-1.18717,-1.21926,-1.20389,1
peptide_pm_297,0.76916,0.1188,2.04931,-0.74499,-0.22657,0.42216,1.0445,0.77538,1.87252,1.90025,1.24152,1.01085,0.61386,1.7104,1.64381,0.14229,-0.07434,-0.02089,-0.75839,-0.86967,0.05282,-0.06471,0.01566,-0.58356,-0.67396,-0.43073,0.00374,0.1388,-0.25024,-0.35364,1
peptide_pm_298,1.74435,-0.79612,-1.56996,-0.13106,2.15342,-1.07091,-1.66621,-1.33871,-1.25433,-1.52621,-1.67461,-1.26981,-0.67023,-1.68343,-2.05772,1.16273,0.90622,0.51982,0.97908,1.65242,0.50917,-0.07579,-0.31254,0.89654,0.5366,0.07198,-0.14624,-0.5009,0.31968,0.44127,1
peptide_pm_299,1.78404,-0.30661,-2.09748,2.18532,0.65719,0.01327,0.86816,1.35129,-0.17238,0.24076,-0.88101,0.99181,1.56298,-1.1093,-0.24191,1.35994,1.00344,1.26521,1.61196,1.4616,0.00358,-0.42561,-0.54327,0.39567,-0.1606,-0.40275,-1.13732,-1.50319,-0.12558,-0.33539,1
peptide_pm_300,-0.20209,-0.80441,-1.48616,-0.69209,1.72612,-2.01909,-1.16587,-0.30244,-1.46012,-2.20792,-1.31786,-0.74917,-0.3008,-1.56865,-2.0006,1.21521,0.46973,0.28696,1.17409,1.83363,1.3209,0.98652,0.82486,1.92545,2.31245,0.92394,1.06418,0.63193,1.2465,1.31999,1
peptide_pm_301,2.10397,0.42572,-2.69482,1.07614,3.25093,0.15331,0.99844,2.52444,1.29452,0.87724,-0.86767,1.30569,3.41917,0.37478,-0.41993,0.52552,0.44167,0.38383,0.67968,0.22929,0.12132,-0.28176,-0.11325,0.60135,0.57174,0.10304,-0.55708,-1.48201,-0.03879,0.42794,1
peptide_pm_302,1.34899,0.82141,-0.3017,0.66127,-0.96062,0.94471,0.51602,0.98131,1.36896,0.95153,0.26867,0.55634,1.46299,1.4616,1.10937,-1.70807,-1.42716,-1.45059,-1.25443,-1.08426,-1.27597,-1.16465,-1.38465,-1.20525,-0.72026,-0.55645,-0.79398,-1.22903,-0.9147,-0.25905,1
peptide_pm_303,0.18734,-0.06936,-0.69952,-0.86462,-0.29188,0.10817,0.24268,0.21561,0.32713,0.56731,-0.38571,-0.11477,0.32719,0.92528,0.36822,-0.74599,-0.57313,-0.68967,-0.68566,-0.70252,-0.93219,-0.43393,-0.75489,-0.91767,-0.85057,-0.71581,-0.70709,-0.94225,-1.20206,-1.10191,1
peptide_pm_304,0.80694,-0.12628,1.73656,-0.01601,-0.15577,0.88707,1.44114,1.26559,1.59392,1.87415,1.53658,1.75174,0.86806,2.06135,2.22327,-1.00629,-0.91633,-0.95246,-1.07921,-1.09049,-0.32209,-0.14507,0.14296,-0.33128,-0.38008,-0.16643,0.3334,0.52001,-0.02566,-0.0857,1
peptide_pm_305,0.62987,2.9819,1.79638,1.35591,-0.16174,0.20199,-0.34836,-0.43028,-0.74927,-0.95744,-0.09394,-1.04144,-0.97047,-1.09194,-1.22521,-1.35913,-1.21085,-1.3268,-1.19389,-0.9978,-0.47081,-0.25855,-0.44905,-0.30227,-0.01142,0.22067,0.37415,0.46359,0.53153,0.56223,1
peptide_pm_306,-0.48998,-0.05078,-0.30461,-1.81644,-0.56933,-0.40236,-0.45078,-0.75996,-0.56178,-0.58821,-0.07936,-0.57855,-0.81336,-0.32364,-0.12969,-0.88169,-0.70159,-0.82958,-0.88519,-0.98015,-0.62196,-0.44906,-0.68926,-0.65232,-0.67755,-0.60161,-0.22842,-0.2554,-0.40527,-0.5223,1
peptide_pm_307,2.23154,-1.28723,-2.63144,3.26622,1.22835,0.06697,0.13157,1.39364,0.79146,-0.19443,-1.0474,0.48241,2.18916,-0.15135,-0.51241,0.42343,0.66455,0.01172,0.33448,0.95453,0.18499,0.02682,-0.67443,-0.1888,0.50371,0.06515,-0.31277,-1.43493,-0.31337,0.29832,1
peptide_pm_308,-0.55667,0.04487,0.81268,-0.66717,-0.1464,0.59529,0.02218,0.20713,0.30727,0.50647,0.50787,0.01183,-0.04742,0.59797,0.2062,0.09959,0.16176,0.21902,0.09641,0.04686,-0.21966,-0.02597,-0.15343,-0.11172,-0.12014,-0.36962,-0.19838,-0.12264,-0.39221,-0.28255,1
peptide_pm_309,-1.32768,-0.22734,-0.31047,-0.07493,-0.0721,-2.125,-1.89201,-1.541,-1.64758,-1.61849,-2.02286,-1.95718,-1.06643,-1.98153,-1.84357,0.66274,0.66696,0.07861,0.13605,0.2303,1.9248,1.54579,1.21474,1.53248,1.64341,2.37996,2.03614,1.43738,2.14979,2.79597,1
peptide_pm_310,0.09264,-0.84889,-1.38472,1.28559,-0.55527,-1.14066,-0.54276,-0.20327,-0.21449,-0.74004,-1.61296,0.02243,0.6429,-1.21744,-0.75786,0.49451,0.3706,-0.13794,-0.14746,0.16576,1.37544,0.70469,0.06745,0.40979,0.97122,1.90402,0.94797,0.23371,1.33821,2.119,1
peptide_pm_311,-0.45187,-0.55884,-0.79276,-0.02169,0.44562,-0.82888,-0.54083,-0.27694,-0.62373,-0.90348,-0.99478,-0.13618,-0.04177,-0.6908,-0.74194,0.64966,0.74933,0.48607,0.28229,0.33212,0.72734,0.71259,0.48229,0.065,0.36415,0.5785,0.29087,0.14091,-0.01579,0.07232,1
peptide_pm_312,1.37704,-1.14076,-2.20944,2.00167,1.54693,-0.74014,0.21998,1.24821,-0.33241,-0.08723,-1.43311,0.96482,2.02898,-0.96223,-0.81441,1.23475,0.75824,0.93881,1.3678,0.65683,1.09061,-0.16968,0.39589,1.03449,0.71535,0.90268,-0.37226,-0.65529,0.72085,0.67082,1
peptide_pm_313,0.22466,-0.18063,-0.75826,-0.73122,-0.12398,-0.00483,0.11241,0.2276,0.45809,0.18651,-0.4576,0.00168,0.49227,0.69366,0.02405,-0.29416,-0.2132,-0.16791,-0.2689,-0.27881,-0.64306,-0.44168,-0.66623,-0.51402,-0.63411,-0.67077,-0.79107,-0.87852,-0.97618,-0.8487,1
peptide_pm_314,1.1358,-0.54302,-0.8375,-0.24508,0.60324,0.02852,1.26059,0.84691,0.11904,0.3211,-0.46697,0.74188,0.76674,0.43745,-0.12598,0.73046,0.44757,0.34646,0.59728,0.79475,-0.3727,-0.44783,-0.7059,-0.48472,-0.01978,-0.80808,-1.22365,-1.18257,-0.83954,-0.57271,1
peptide_pm_315,2.22115,-0.48879,-1.38616,1.4646,1.12035,0.48936,0.56085,1.41591,0.68545,0.88309,-0.25222,1.17737,1.70418,0.15069,0.64251,0.00724,-0.30455,-0.29789,0.42575,0.16111,-0.32147,-0.90598,-0.54528,0.45154,-0.12767,-0.25278,-0.64892,-0.93928,-0.1697,-0.52589,1
peptide_pm_316,1.67318,-1.04141,-1.1053,1.48206,-0.22505,-0.03671,1.11766,0.74663,-0.15277,0.59057,-0.79354,1.35003,0.96501,-0.56467,0.17694,0.4795,0.20996,0.29573,0.5774,0.56814,-0.36075,-0.65861,-0.94828,-0.17047,-0.34587,-0.56841,-1.29114,-1.2644,-0.39654,-0.54878,1
peptide_pm_317,0.82313,0.24625,-0.00697,1.57311,0.01452,1.41639,0.84302,0.92927,1.40128,0.99298,0.51721,0.8735,1.54542,0.85795,0.73982,-1.1367,-0.86575,-0.8411,-0.79934,-0.65572,-1.38445,-1.41333,-1.45324,-1.00352,-0.99248,-0.86136,-1.23209,-1.6436,-1.21535,-0.67124,1
peptide_pm_318,-0.084,-0.17873,-0.37616,-0.46038,0.9253,-0.06142,0.15195,-0.04146,-0.22543,0.00746,0.0205,0.2958,-0.11038,0.1141,-0.17074,0.1327,0.14352,0.21664,0.16807,0.08819,0.39161,0.27032,0.19543,-0.11243,0.06238,0.37883,0.28794,0.33326,-0.05328,0.04534,1
peptide_pm_319,0.15968,-1.06974,0.30964,-1.6957,1.71237,-2.2442,-2.86402,-2.60423,-2.19855,-2.07081,-2.23898,-2.48762,-2.61193,-1.70432,-2.4727,0.70148,0.58235,0.26224,0.53009,1.14414,0.65547,0.61426,0.65054,0.88533,0.95509,0.37895,0.66424,0.70415,0.49095,0.63078,1
peptide_pm_320,2.27254,-0.69538,-1.71307,2.2485,2.07159,0.13014,1.17545,2.08733,0.75021,1.11262,-0.998,1.357,2.56053,0.11893,0.37031,0.47042,0.46497,0.18581,0.7998,0.80263,0.18781,-0.00513,-0.6668,0.31243,0.71098,0.04295,-0.67865,-1.56276,0.04388,0.21276,1
peptide_pm_321,0.09012,-1.07514,-0.2646,-0.21112,-0.59821,-0.6869,-0.56164,-0.28037,-0.3645,0.01296,-1.02584,-0.07388,-0.21729,-0.0875,0.11749,-0.29538,-0.18353,-0.2641,-0.03907,-0.35695,-0.02639,-0.08418,-0.17387,0.32988,-0.00052,0.18267,-0.1348,0.05153,0.07982,-0.13482,1
peptide_pm_322,-1.06407,-0.25015,0.77293,-0.51516,-0.31173,0.96884,0.30991,0.47388,0.83414,0.49722,1.23637,0.56662,0.3004,0.73292,0.4835,0.06283,0.21148,0.19422,0.12389,0.0068,-0.39714,-0.13545,-0.05866,-0.21032,-0.15634,-0.71284,-0.17619,-0.05071,-0.31986,-0.37562,1
peptide_pm_323,-0.17875,-0.17195,-0.74432,-0.76591,-0.88628,-0.97532,-0.57481,-0.66613,-0.61798,-1.31191,-1.22712,-0.64353,-0.58459,-0.52482,-0.61957,-0.85676,-1.31237,-0.94075,-1.21939,-1.05923,-0.26971,-0.82959,-0.25896,-0.44731,-0.55086,0.07516,-0.52248,-0.04594,-0.11863,-0.20746,1
peptide_pm_324,-0.88642,-1.08619,-0.21014,-0.2825,-0.50668,-1.74729,-1.00843,-1.46677,-1.25711,-1.34261,-1.64223,-0.68045,-1.43438,-1.20395,-1.10839,1.6198,1.52272,1.70439,1.52002,1.66125,1.47199,1.08441,1.52834,1.0151,1.25216,0.96512,0.47295,1.09237,0.86433,0.70234,1
peptide_pm_325,1.24875,0.81938,-0.48252,1.4939,1.62669,0.81773,1.24442,1.19015,0.81397,0.68623,0.72973,1.5067,0.99124,0.57886,0.56594,0.21379,0.07803,-0.07078,0.03339,0.06984,0.02567,-0.1994,-0.22996,-0.1533,-0.20611,0.01219,-0.25893,-0.1899,-0.1788,-0.12457,1
peptide_pm_326,-0.75461,0.04274,-0.79671,-0.47512,-0.6005,-0.77571,-1.05318,-0.58777,-0.58864,-0.66742,-0.6389,-1.00362,-0.36531,-0.44019,-0.56632,0.76037,0.96011,0.66409,0.53688,0.50811,0.72805,0.73911,0.43937,0.47245,0.41197,0.33617,0.58399,0.32402,0.18803,0.20929,1
peptide_pm_327,-1.11688,-0.30711,-0.52419,0.10607,-0.52407,-1.82947,-1.48021,-1.1181,-1.20191,-1.74664,-1.62115,-1.64511,-0.79735,-1.56885,-1.86025,1.18389,1.02682,0.57326,0.56983,0.77796,2.11042,2.24074,1.76174,1.75276,2.36903,2.1616,2.10823,1.90757,2.19647,2.83302,1
peptide_pm_328,-1.40901,-0.44339,-0.49635,-0.40132,0.28596,-1.72059,-1.68728,-1.22192,-1.1324,-1.34183,-1.4602,-1.78411,-0.89352,-1.41793,-1.38474,1.00423,1.20097,0.94455,0.64311,0.45033,1.78798,2.04682,2.08992,2.16446,1.63969,1.89648,2.07847,1.56918,1.98969,1.74873,1
peptide_pm_329,-0.26519,-0.51407,-1.15541,0.60644,-0.14117,-0.52824,-0.24329,-0.14282,-0.67688,-0.5862,-0.56883,-0.28101,-0.12316,-0.80319,-0.57777,-0.09305,-0.24822,-0.27707,-0.48444,-0.24854,-0.40957,-0.35002,-0.88121,-0.93847,-0.58095,-0.48215,-0.50649,-0.92615,-0.71185,-0.75733,1
peptide_pm_330,2.16595,-0.3041,-1.93262,1.60847,1.65101,0.43628,0.59078,1.41429,1.15202,0.62023,-0.77051,0.71106,2.07011,0.47321,-0.17038,0.8239,1.15426,0.91738,0.98486,1.30553,0.08686,0.12907,-0.51305,-0.0234,0.50318,-0.17862,-0.59132,-1.50632,-0.40001,0.17485,1
peptide_pm_331,2.28894,0.73585,-3.57323,-0.3704,4.07676,-0.95371,0.15013,1.4661,0.3678,-0.95789,0.52014,0.09865,0.54221,0.36302,-0.14878,1.83008,1.13232,-0.1245,0.93975,2.11912,0.67874,0.59804,0.17399,0.43244,0.86329,-0.45132,0.08659,-0.00805,-0.01532,0.11854,1
peptide_pm_332,0.73047,-0.22587,-1.86361,1.23115,0.41801,-0.73473,0.00642,0.96395,-0.1287,-0.91247,-1.4276,0.41186,1.61344,-1.06918,-1.20173,0.82052,0.62434,0.06614,0.40213,0.7967,1.41107,0.45361,-0.13326,0.61427,0.91033,1.81344,0.67879,-0.46792,1.33916,2.21486,1
peptide_pm_333,-0.11192,-1.24786,-0.52668,-0.07112,0.50582,-0.41257,-0.29189,-0.22508,-0.0421,-0.01888,-0.61376,-0.02515,-0.19181,0.0305,-0.34756,-0.47986,-0.46535,-0.41163,-0.41626,-0.29999,-0.69067,-0.83048,-0.64223,-0.5666,-0.55576,-0.72307,-0.96662,-0.65323,-0.90917,-0.72068,1
peptide_pm_334,1.30663,-2.31321,1.24851,-1.04093,-2.21982,-0.04745,-1.02104,-1.48247,-0.45194,-0.99517,-0.80748,0.09194,-1.71943,-0.50144,-0.4186,-0.95033,-0.78104,-1.00696,-1.32394,-1.47638,-0.6931,-0.58635,-0.94201,-0.66542,-1.19792,0.06457,-0.50788,-0.11485,-0.47621,-0.71644,1
peptide_pm_335,-0.3378,0.44482,-0.26972,-0.42955,0.01735,-0.84704,-0.87526,-1.21757,-1.24037,-1.51545,-0.75611,-0.86396,-0.68189,-1.33526,-1.46257,0.92231,0.66364,1.06011,0.99874,1.19874,0.59495,0.5136,0.51899,0.51,0.64801,0.26087,0.02918,0.09643,0.43686,0.36362,1
peptide_pm_336,1.74884,0.46772,0.04349,0.11573,0.07619,1.28506,1.7533,2.04392,2.48078,1.37501,0.21812,1.36466,1.76164,2.4571,1.64083,0.21504,0.35078,0.23879,0.01122,-0.00331,-0.7924,-0.12472,-0.77493,-1.26866,-0.96593,-0.56156,-1.12824,-1.40547,-1.62735,-1.35956,1
peptide_pm_337,-0.23135,0.1396,-0.35634,-0.47052,0.73833,0.00615,-0.17551,-0.33064,0.11543,-0.09909,-0.03178,-0.04584,-0.25738,0.30857,-0.3136,0.14822,0.26066,0.23622,0.01386,0.06159,0.06081,-0.05518,0.07366,-0.20509,-0.21605,-0.09019,-0.18637,-0.03913,-0.4059,-0.20823,1
peptide_pm_338,-0.06001,-0.54855,0.50063,-0.615,-0.85436,-0.45397,-0.30134,-0.47041,-0.69223,-0.69139,0.21878,-0.16709,-0.42579,-0.48273,-0.56298,-2.4461,-2.32648,-2.32876,-2.28311,-2.22931,-1.46647,-1.29644,-1.29425,-1.2893,-1.20471,-0.99116,-0.52262,-0.44055,-0.5832,-0.6125,1
peptide_pm_339,-0.91394,-0.53062,-0.96582,-0.10285,0.38043,-1.14865,-0.72482,-0.55456,-0.69354,-0.51668,-0.70642,-0.83654,0.08109,-0.6854,-0.66267,0.16318,-0.09979,-0.09173,-0.14111,-0.25969,0.66859,0.81859,0.14366,0.49998,0.6115,0.90115,0.82431,0.29404,0.86109,1.01805,1
peptide_pm_340,-0.12797,0.54438,-0.7147,0.04578,1.16736,-0.6116,-0.68492,-0.7151,-1.13675,-1.27163,-0.61401,-0.47316,-0.28122,-1.25263,-1.51492,1.34109,1.2792,1.14201,1.21494,1.15122,0.8793,0.85326,0.64344,1.10116,1.10736,0.51276,0.30083,0.29101,0.56172,0.82895,1
peptide_pm_341,-0.74078,-0.53644,-1.04893,0.16148,0.41388,-1.04692,-0.8169,-0.613,-0.67392,-0.55059,-0.77275,-0.55129,0.08218,-1.00644,-0.60902,-0.30367,-0.54872,-0.84832,-0.66237,-0.67281,-0.21077,-0.42463,-0.67312,-0.0063,0.11225,-0.02112,-0.31632,-0.65683,0.07304,0.03145,1
peptide_pm_342,-0.49472,-0.7686,-0.3714,-0.85294,0.8378,-0.19637,-0.33696,-0.5171,-0.26956,-0.29956,-0.29515,-0.1016,-0.50952,-0.17845,-0.53448,-2.30018,-2.17653,-2.18641,-2.2547,-2.21665,-1.95849,-1.85303,-1.76056,-2.03709,-1.89604,-1.47596,-1.49064,-1.17183,-1.63249,-1.37315,1
peptide_pm_343,-1.1212,-0.38616,-0.71806,-0.18599,0.50944,-2.09346,-1.80783,-1.38152,-1.54037,-1.7232,-2.06232,-1.54616,-1.07755,-1.80893,-1.98629,2.66503,2.59675,2.57153,2.43868,2.56826,2.85953,3.05106,2.7466,3.41138,2.9353,2.48599,2.37789,1.8227,2.34767,2.53825,1
peptide_pm_344,-0.76172,0.08911,0.88061,-0.40004,-0.63559,0.80054,0.22633,0.11941,0.07121,0.03796,0.84509,0.45203,0.03685,0.03227,0.36012,-0.04472,0.19033,0.22683,0.11964,0.16102,-0.26314,0.05327,-0.01083,0.0222,0.08345,-0.45449,-0.20242,-0.14016,-0.05021,-0.11272,1
peptide_pm_345,0.01024,0.01583,-0.60665,0.30808,0.50032,0.14685,-0.12246,-0.36746,-0.53687,-0.38346,0.05964,-0.26831,-0.29571,-0.58849,-0.50286,-0.12281,-0.0588,0.00152,-0.03363,-0.16856,0.74572,0.76325,0.69114,0.74987,0.76187,1.43186,1.71994,1.5678,1.5304,1.45246,1
peptide_pm_346,1.25763,0.27814,-2.4563,0.29476,1.24851,-0.75467,0.30714,1.13022,-0.05176,-0.55022,-0.71345,0.86626,1.94837,-0.25585,-0.87653,0.21555,-0.60282,-1.10588,-0.65575,0.18925,1.1304,0.7122,-0.5224,0.61561,1.56991,1.65188,0.92398,-0.0526,1.68408,1.87151,1
peptide_pm_347,-0.76681,-0.41718,-1.07012,0.11167,0.43672,-0.96147,-0.6565,-0.51398,-0.61792,-0.4434,-0.69125,-0.38195,0.17711,-0.92397,-0.53179,0.04706,-0.18293,-0.36748,-0.21235,-0.23378,0.06164,-0.12118,-0.32117,0.33562,0.38485,0.14154,-0.12365,-0.47297,0.33989,0.2269,1
peptide_pm_348,0.10233,-0.08346,-0.5708,0.40102,-0.54405,0.59823,0.48813,0.27435,0.1425,0.40631,0.25186,0.3802,0.4687,0.09636,0.67555,-0.88792,-0.84366,-0.89502,-0.83906,-0.77772,-0.8993,-0.86017,-0.72114,-0.8783,-0.87349,-0.66163,-0.70164,-0.53275,-0.6745,-0.91006,1
peptide_pm_349,1.65744,-1.33235,-1.7823,1.16419,1.13621,-0.62586,-0.51898,0.33082,0.04277,-1.08559,-1.47646,-0.17818,0.88051,-0.31922,-1.3499,1.07054,1.00541,0.82118,1.31204,1.35045,1.00798,0.20691,0.2509,1.39614,1.14846,0.71956,0.00593,-0.3028,0.91858,1.13906,1
peptide_pm_350,-0.10951,-0.83074,-1.52889,-0.73016,1.83151,-1.9176,-1.10644,-0.28958,-1.45954,-2.11489,-1.51951,-0.7182,-0.12739,-1.38175,-2.16778,1.33777,0.69593,0.56231,1.37693,2.00201,1.18759,0.81943,0.54757,1.77271,2.1511,0.75388,0.68012,0.14104,0.79894,1.05895,1
peptide_pm_351,1.25134,0.80625,-0.16194,-0.69449,-0.13043,0.09774,0.92603,0.667,0.54598,-0.11489,0.10324,0.78841,0.51379,0.49969,0.16665,0.66921,0.26195,0.17544,0.30411,0.53943,-0.41244,-0.88415,-0.85558,-0.61186,-0.65601,-1.05472,-1.12328,-1.20222,-1.19648,-0.97627,1
peptide_pm_352,-0.29077,0.13809,-0.3353,-0.49184,0.69707,0.04212,-0.13804,-0.28531,0.20859,-0.10483,-0.01145,-0.0463,-0.21283,0.39707,-0.33624,-0.28432,-0.208,-0.15667,-0.40311,-0.30328,-0.20783,-0.35895,-0.154,-0.44926,-0.43104,-0.21487,-0.39627,-0.13418,-0.60586,-0.2746,1
peptide_pm_353,-1.26326,-0.33179,-0.61055,-0.26997,0.3851,-2.04746,-1.91179,-1.46347,-1.38682,-1.55653,-1.69153,-2.04359,-0.99693,-1.70474,-1.73272,1.9606,1.82552,1.66312,1.37922,1.10138,2.38857,2.63043,2.34899,2.80007,2.50632,2.17664,2.31688,1.67339,2.26584,2.11182,1
peptide_pm_354,1.16418,-0.54388,-1.00253,-0.29669,0.679,0.07395,1.0089,0.68582,-0.09972,0.25702,-0.53064,0.70752,0.65671,0.25688,-0.21117,-0.01525,-0.25479,-0.14683,-0.11564,0.17232,-0.76003,-0.72315,-1.0405,-0.93411,-0.67676,-0.89032,-1.35997,-1.21997,-0.92948,-0.76621,1
