,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
peptide_pm_283,-1.4952,0.18404,1.80357,-1.49036,-1.41068,-0.02598,0.46992,1.16897,-1.18158,-1.33969,2.85408,-1.44151,-1.04018,3.10227,0.56413,3.10586,-0.69735,-0.86039,-1.10412,-0.45604,2.41256,-0.59863,1.136,-0.84341,1.96259,-0.02271,-1.42853,-1.56756,-1.31574,1.25811,0.0273,-0.48838,-0.82433,1.06986,-0.26502,1.76209,-0.33849,2.41203,-1.01453,1
peptide_pm_284,-1.4952,2.58623,-1.77773,-1.49036,-1.41068,2.27824,-0.79379,-1.93605,2.58162,-1.33969,1.88953,-1.44151,1.17294,-0.57577,-1.04676,-0.78276,1.74238,-1.55232,-1.10412,1.92328,-1.37973,-1.78641,-1.46365,2.17853,-1.62359,2.26214,-1.42853,-1.56756,-1.31574,1.85916,2.13577,-0.48838,-0.82433,-1.19645,-1.56495,-1.26332,2.03721,-1.50393,-1.01453,1
peptide_pm_285,-0.03719,-0.34846,0.19816,0.05697,0.48945,-0.30975,0.6878,0.37665,-0.14346,0.194,0.24867,-0.58296,0.37164,-0.28712,0.61968,-0.47759,-0.4029,0.45189,-0.37192,0.1886,-0.07205,0.42532,-0.38793,0.05275,0.10767,-0.3041,-0.2241,0.53534,-0.06467,-0.25488,0.1831,-0.48838,-0.29894,0.06215,0.04875,-0.63737,-0.16294,0.38653,-0.31575,1
peptide_pm_286,0.69722,-0.26081,-0.45132,-0.1054,-1.11913,0.52264,0.85995,-0.83205,0.49095,0.63707,-0.53972,-0.21199,1.04999,-1.0549,-0.68879,0.79653,-0.83289,0.29283,-0.7109,0.11046,0.02482,0.06125,-0.0194,-0.10471,-0.29538,-0.44583,0.83535,0.18918,0.36394,-0.41147,0.75244,-0.48838,-0.82433,0.47346,-0.69833,-0.92716,0.72995,-1.21386,-0.63926,1
peptide_pm_287,-1.4952,2.10176,-1.77773,-1.49036,-1.41068,1.81353,-1.63626,-1.05934,2.80298,-1.33969,1.43562,-1.44151,1.36822,-1.33674,0.09034,-1.5873,1.95765,-0.57547,-1.10412,1.44342,-1.37973,-1.78641,-1.46365,3.2451,-1.62359,1.80133,-1.42853,-1.56756,-1.31574,2.91984,1.71053,-0.48838,-0.82433,-1.07015,-1.56495,-1.26332,1.55808,-1.50393,-1.01453,1
peptide_pm_288,-0.96667,-1.10284,1.35591,-1.02294,0.06531,0.38549,-1.10971,-0.53879,1.17042,-0.22776,0.44269,-0.4041,0.34302,-0.38552,1.97366,-1.08446,0.37003,0.00453,0.22299,-1.3058,1.46449,1.33152,-0.97621,-0.54121,1.51431,-1.24674,-0.88277,-0.29706,-0.74885,-0.84557,-0.72572,-0.48838,-0.82433,-0.57023,0.38494,1.00574,-1.18695,1.43304,-1.01453,1
peptide_pm_289,-1.07238,1.21355,-0.70334,0.0054,-0.62349,0.96154,1.31239,-1.56345,0.70002,-0.89492,0.60345,-0.19662,-0.15493,0.5657,-0.56349,0.42405,-0.45337,-0.30684,-0.04243,0.22376,0.13718,-1.43008,-0.2938,1.8159,-0.54774,0.95651,-0.99192,-1.22876,0.0448,1.49853,1.23214,-0.48838,-0.82433,-0.48077,-0.00504,-0.3557,1.01905,-0.32914,-1.01453,1
peptide_pm_290,0.87261,0.66448,-1.20472,2.09945,-1.09581,-0.88184,0.72266,-1.63797,-0.88052,1.86266,-0.93984,0.55032,-0.28772,0.18521,0.11308,1.30905,-0.16061,-0.88806,1.01926,0.29174,-0.46958,0.20906,1.03202,-0.57748,-1.0498,0.43426,1.01646,-0.21236,0.86113,-0.30462,1.41287,0.5163,-0.51961,0.66431,0.30694,0.55193,0.40816,0.06245,1.41722,1
peptide_pm_291,-0.36767,-0.61669,1.08731,-0.49319,1.7381,-0.79406,-1.07461,0.54796,-0.67982,-0.15364,-0.25393,0.77163,0.95163,-0.82942,0.24195,-0.51458,-0.94132,0.66186,1.01926,-0.79595,1.14846,0.58915,0.09614,-0.96428,1.24535,-0.78433,-0.26425,0.69111,0.49831,-1.2663,-0.67552,-0.48838,-0.82433,-0.48077,1.55488,-0.05315,-0.67787,0.06245,-0.33904,1
peptide_pm_292,-1.4952,1.89989,-1.77773,-1.49036,-1.41068,1.61989,-0.79379,-1.19085,1.82898,-1.33969,1.24649,-1.44151,0.509,-0.57577,-0.08023,-0.78276,1.01046,-0.722,-1.10412,1.24347,-1.37973,-1.78641,-1.46365,2.17853,-1.62359,1.60933,-1.42853,-1.56756,-1.31574,1.85916,1.53335,-0.48838,-0.82433,-0.48077,-1.56495,-1.26332,1.35844,-1.50393,-1.01453,1
peptide_pm_293,-0.7905,-0.95985,1.20668,-0.2439,-0.09869,-0.57461,-0.9342,-0.07304,-0.55438,-1.33969,-0.89697,1.32492,0.06638,-0.06845,1.36958,-0.91685,-0.08741,0.52347,-0.21938,-1.58906,1.78051,1.18304,-0.81373,-0.23902,1.36489,-1.11074,-0.70085,0.12644,-0.55988,-0.54504,-0.47471,-0.48838,-0.82433,1.06986,1.03491,0.24939,-0.90413,-0.19861,-1.01453,1
peptide_pm_294,-0.08579,-0.38791,-0.58397,-0.2439,-1.41068,-0.57461,0.46992,-1.31505,-0.55438,0.14288,-0.89697,-0.0583,-1.59346,0.5657,-0.24132,-0.91685,-0.08741,-0.86039,-0.21938,0.11046,-1.37973,-1.19252,0.48609,-0.84341,-1.0259,-0.02271,-0.70085,-1.0029,-0.55988,0.05601,0.52932,-0.48838,-0.82433,-0.12293,-0.91499,0.24939,-0.90413,-0.19861,0.67418,1
peptide_pm_295,-1.4952,0.18404,1.80357,-1.49036,-1.41068,-0.02598,-0.23214,1.16897,-1.18158,-1.33969,2.31822,-0.7499,-1.04018,3.10227,0.56413,3.10586,-0.69735,-0.86039,-1.10412,-0.45604,2.41256,-0.59863,1.136,-0.84341,1.96259,-0.02271,-1.42853,-1.56756,-1.31574,1.25811,0.0273,-0.48838,-0.82433,1.06986,-0.26502,1.76209,-0.33849,2.41203,-1.01453,1
peptide_pm_296,-0.14216,0.38995,-0.34521,0.90285,-0.46605,0.6982,1.73362,-0.44564,0.3237,0.43939,0.34624,-0.4456,-0.02215,0.4896,-0.27353,0.66542,-0.16061,-0.22381,-0.67945,0.83559,-0.46958,-0.64614,0.09614,0.87305,-0.47601,0.43426,0.31789,-0.4834,0.49831,0.56089,0.449,2.52567,0.08984,1.23685,-1.56495,-0.90027,0.67967,-0.25082,-0.60924,1
peptide_pm_297,-1.4952,-0.28391,-0.47544,-1.49036,-1.41068,2.51764,-0.87038,-1.25859,2.92372,-1.33969,-1.9687,0.06745,-2.14674,0.04685,2.46791,-1.5873,0.74431,-1.55232,-1.10412,-0.91955,-1.37973,-0.49065,2.79033,-1.4478,-1.62359,-0.46781,-1.42853,-1.56756,-1.31574,2.18701,-0.38344,-0.48838,-0.82433,0.03972,-1.56495,-1.26332,-0.80129,-0.07994,-1.01453,1
peptide_pm_298,-1.4952,1.89989,-1.77773,-1.49036,-1.41068,1.61989,0.04868,-0.44564,1.07634,-1.33969,1.24649,-1.44151,-0.81887,0.94618,2.81938,0.02178,0.27854,0.10832,-1.10412,1.24347,-1.37973,-1.78641,-1.46365,2.9038,-1.62359,1.60933,-1.42853,-1.56756,-1.31574,2.58042,1.53335,-0.48838,-0.82433,3.09761,-1.56495,-1.26332,1.35844,-1.50393,-1.01453,1
peptide_pm_299,-0.93144,1.21355,-0.34521,-1.49036,-1.41068,2.27824,-1.07461,-1.43925,2.8325,-1.33969,1.03214,-0.33494,-1.70412,1.70716,-0.40241,-1.05094,1.98635,-0.99877,-0.39633,0.56367,-0.8741,-1.3113,-0.94372,0.96976,-1.14543,1.82693,-0.84639,-1.56756,-1.31574,1.1379,1.33254,-0.48838,-0.82433,0.95058,-1.04498,-0.65824,0.67967,0.06245,-0.33904,1
peptide_pm_300,-0.08579,0.75599,-0.58397,0.37933,0.55731,-0.02598,-0.9342,1.16897,-0.55438,-0.59841,-0.3611,0.63331,-1.04018,1.19984,1.36958,0.42405,-0.08741,0.52347,-0.21938,0.67697,-0.74769,-1.19252,0.48609,0.96976,-0.4282,0.5213,0.02682,-1.0029,0.95183,0.65706,0.52932,-0.48838,-0.82433,1.66626,0.38494,-0.50697,0.7928,-0.85127,-0.17017,1
peptide_pm_301,-0.64955,1.21355,-1.06147,-1.49036,-1.41068,1.61989,-1.63626,-1.93605,2.58162,-1.33969,1.24649,-1.44151,-0.15493,0.18521,0.88631,-1.5873,1.74238,-1.55232,-1.10412,1.24347,-1.37973,-1.78641,-1.46365,2.17853,-1.62359,1.60933,-1.42853,-1.56756,-1.31574,1.85916,1.53335,-0.48838,-0.82433,2.38193,-1.56495,-1.26332,0.67967,-0.72074,-0.0013,1
peptide_pm_302,-0.28713,0.91941,-0.7545,0.64643,-0.28612,-0.73136,0.7708,-0.87147,-0.10638,0.56647,0.78718,-0.8487,-0.24978,0.29392,-0.35638,-0.43795,0.69678,-0.36615,0.41258,0.27232,-0.29622,-0.76831,-0.34951,1.14244,-0.59897,0.67673,-0.18108,-0.59956,-0.01999,0.82879,1.53335,-0.48838,-0.82433,0.64386,0.6635,0.03329,0.8736,-0.94451,-0.29079,1
peptide_pm_303,-0.14216,-0.15913,-0.34521,-0.29376,-0.46605,-0.35516,0.38567,-1.04181,-0.27841,0.08357,0.60345,-1.44151,0.24343,0.18521,-0.66015,0.02178,-0.74614,-0.22381,-0.25477,0.56367,-0.1662,-0.64614,0.09614,-0.28737,-0.18912,-0.34912,-0.03139,-0.75444,0.1355,-0.30462,0.68996,-0.48838,-0.82433,0.09177,-0.31702,-0.17417,-0.13486,0.68901,-0.20394,1
peptide_pm_304,-0.36767,-0.15913,-0.82272,-0.49319,-1.41068,1.83934,-1.07461,-0.94245,1.82898,-1.33969,-1.9687,0.21835,-1.70412,-0.32211,1.53067,-0.51458,0.52252,-1.55232,0.31146,-0.79595,-1.37973,0.11404,1.65593,-0.96428,-1.62359,-0.34912,-0.26425,-1.56756,-0.10637,0.65706,0.52932,-0.48838,-0.82433,-0.48077,-0.52501,-1.26332,0.22715,-0.45967,-1.01453,1
peptide_pm_305,-1.4952,-1.04156,0.78034,-0.42196,0.83845,-0.73136,0.16904,0.72539,-0.64398,1.83724,-0.13145,-0.2559,-0.72402,0.29392,-0.35638,-1.5873,-1.39441,1.4131,-1.10412,0.27232,-0.83798,0.24979,-0.90658,0.10634,0.93796,-1.18845,-1.42853,0.36844,-0.66786,-0.20158,-0.61815,-0.48838,-0.82433,-0.88973,0.10638,0.03329,-1.55058,0.73376,-1.01453,1
peptide_pm_306,0.81111,-0.90786,0.82685,0.88925,0.02058,-0.47486,2.19315,-0.58113,-0.49736,0.27766,-0.79954,0.82193,0.26757,-0.29905,0.27124,0.2412,-0.91914,1.0896,-0.13895,-0.30154,0.34404,-0.16671,1.01784,-0.4588,0.65852,-0.76455,0.55604,0.58844,1.57026,-0.76361,0.16422,-0.48838,-0.13177,-0.9362,0.5622,0.79946,-0.18422,-0.79194,-0.09341,1
peptide_pm_307,-1.4952,2.58623,-1.77773,-1.49036,-1.41068,2.27824,-0.79379,-1.19085,2.58162,-1.33969,1.88953,-1.44151,1.17294,-0.57577,-0.08023,-0.78276,1.74238,-0.722,-1.10412,1.92328,-1.37973,-1.78641,-1.46365,2.9038,-1.62359,2.26214,-1.42853,-1.56756,-1.31574,2.58042,2.13577,-0.48838,-0.82433,-0.48077,-1.56495,-1.26332,2.03721,-1.50393,-1.01453,1
peptide_pm_308,0.25442,-1.05847,1.43309,1.08853,-0.86779,-0.53677,0.97831,-1.16515,-0.14346,-0.72622,0.47041,-0.29678,-1.00203,1.28731,0.61968,-0.20016,-0.4029,1.02453,-0.00582,-0.51465,0.71257,1.16257,-0.38793,-0.44743,1.34428,-0.97942,0.07701,1.23631,-0.6902,-0.25488,-0.23236,-0.48838,-0.29894,-0.92498,0.04875,1.55344,-1.33324,1.19673,0.73242,1
peptide_pm_309,-0.7905,-0.95985,1.20668,-0.2439,1.21331,-0.57461,-0.23214,1.78997,-1.18158,-0.59841,-0.3611,0.63331,-1.04018,1.19984,-0.24132,-0.2464,-1.91721,2.59926,-0.21938,-0.45604,0.51641,0.58915,-0.16382,-0.23902,1.36489,-1.11074,-0.70085,0.69111,0.19597,-0.54504,-0.47471,-0.48838,-0.82433,-0.71933,0.38494,1.00574,-0.90413,-0.19861,-1.01453,1
peptide_pm_310,0.61892,0.18404,0.01292,0.37933,0.55731,-0.02598,1.17198,0.54796,0.07282,0.14288,0.17476,-0.0583,-1.04018,1.19984,0.56413,1.0945,-0.69735,1.2154,0.66536,0.11046,-0.11564,-0.00474,0.48609,0.96976,0.1695,-0.02271,0.7545,0.12644,0.95183,0.65706,1.53335,-0.48838,-0.82433,1.06986,1.68487,-0.50697,0.7928,-0.85127,-0.17017,1
peptide_pm_311,-0.50032,0.08311,0.32891,-0.17058,0.44154,-0.51006,0.34603,0.25573,-0.29612,0.23009,-0.07741,0.51126,0.97766,-0.88911,-0.47821,-0.16752,0.23549,0.40137,0.14493,-0.55602,0.85103,0.30967,-0.54612,0.25871,0.48593,-0.11871,-0.40122,0.42539,-0.24865,-0.05006,0.64744,-0.48838,-0.82433,-0.64917,1.18784,-0.72942,0.36025,-0.58253,-1.01453,1
peptide_pm_312,-0.64955,1.89989,-1.06147,-1.49036,-1.41068,2.27824,-1.63626,-1.93605,3.33426,-1.33969,1.88953,-1.44151,0.509,0.18521,0.88631,-1.5873,2.4743,-1.55232,-1.10412,1.92328,-1.37973,-1.78641,-1.46365,2.9038,-1.62359,2.26214,-1.42853,-1.56756,-1.31574,2.58042,2.13577,-0.48838,-0.82433,2.38193,-1.56495,-1.26332,1.35844,-0.72074,-0.0013,1
peptide_pm_313,-0.48042,0.11541,-0.05871,-0.59291,-0.15117,0.43486,-0.28831,-0.44564,0.3237,-0.27224,0.86067,-1.10954,0.24343,0.18521,-0.66015,-0.30003,-0.45337,0.10832,-0.25477,0.56367,-0.1662,-0.36107,-0.21581,0.00274,0.09777,-0.08799,-0.38068,-0.4834,-0.22731,-0.01612,0.68996,-0.48838,-0.82433,0.37804,-0.629,0.18888,-0.13486,0.68901,-0.20394,1
peptide_pm_314,-0.15997,0.63558,-0.6468,0.08412,-0.58206,0.75364,0.13736,-1.15163,1.5913,0.06485,0.73883,-1.0047,-0.39954,1.06634,-0.53806,0.10647,0.77933,-0.6783,-0.54534,1.42237,-0.98055,-1.41133,0.58871,0.4608,-0.86861,0.75036,0.40981,-1.21093,1.07117,0.15091,1.37482,-0.48838,-0.82433,0.72458,0.07706,-0.30793,0.46532,0.1449,0.05203,1
peptide_pm_315,-1.4952,2.88038,-1.77773,-0.95616,0.27617,1.14964,0.16904,-0.33918,0.96882,-0.70431,1.7058,-0.8487,-0.72402,1.92458,-0.35638,0.13672,1.21958,-0.95923,-1.10412,1.24347,-0.29622,-1.78641,-1.46365,2.69658,-1.62359,2.54192,-1.42853,-1.56756,-1.31574,2.37435,1.10305,1.3057,-0.28018,0.64386,-1.56495,0.03329,2.32811,-1.50393,-1.01453,1
peptide_pm_316,-0.50032,1.2943,-0.09241,-1.05043,-0.94763,2.20079,0.34603,-1.05934,1.91752,-0.81643,1.05736,0.02307,-1.36564,1.79668,0.09034,0.30574,1.09657,-0.57547,-1.10412,1.44342,-1.37973,-0.94798,-0.54612,1.11196,-0.77978,1.80133,-0.40122,-0.77038,-0.24865,0.79848,1.71053,-0.48838,-0.82433,1.45576,-1.10615,-0.72942,1.1588,-0.12183,-0.41851,1
peptide_pm_317,1.52497,0.42917,-0.24289,1.18063,0.27617,-0.26111,1.37256,-0.33918,0.43122,-1.33969,1.24649,-1.44151,-0.72402,0.83747,-1.04676,1.28606,0.17398,0.22693,1.17093,0.7579,-0.83798,0.24979,0.76463,0.10634,-0.08666,0.21044,1.69008,0.85245,0.62789,0.3136,1.53335,-0.48838,-0.82433,-0.37853,0.6635,1.32989,-0.09607,0.17434,2.60414,1
peptide_pm_318,-0.13125,0.46079,0.53278,0.1984,0.62079,-0.39763,0.80962,0.46784,-0.21043,0.382,0.52048,0.43252,-0.21919,1.11801,-0.73498,-0.28965,0.20771,1.12612,-0.07668,0.25666,0.57758,0.74242,0.80057,-1.21384,0.69007,0.24052,-0.02012,1.05541,0.73239,-1.04915,0.46454,1.13207,-0.33284,-0.06522,0.95104,0.20059,1.03,-0.49336,-1.01453,1
peptide_pm_319,-1.4952,0.52721,1.08731,-1.49036,0.16371,1.61989,0.04868,-0.44564,-0.42894,-1.33969,-0.03959,1.8782,-1.48281,1.70716,3.78591,0.02178,-1.18529,0.10832,-1.10412,-0.11614,0.13718,-1.07374,0.87604,0.728,1.24535,0.3037,-1.42853,-0.88996,1.40534,0.41664,0.32851,-0.48838,-0.82433,3.81328,-0.785,-0.3557,0.0009,-1.50393,-1.01453,1
peptide_pm_320,-1.4952,2.47184,-1.77773,-1.49036,-1.41068,2.16852,-0.23214,-1.93605,1.95442,-1.33969,1.78235,-1.44151,0.61966,-0.06845,-1.04676,-0.2464,1.13245,-1.55232,-1.10412,1.80998,-1.37973,-1.78641,-1.46365,1.57414,-1.62359,2.15334,-1.42853,-1.56756,-1.31574,1.25811,2.03537,-0.48838,-0.82433,-0.71933,-1.56495,-1.26332,1.92408,-1.50393,-1.01453,1
peptide_pm_321,-1.4952,0.99681,0.10716,-1.09674,0.24657,1.10014,-0.30604,-0.3672,1.19518,-0.87151,0.73883,0.30571,-0.39954,1.46685,-0.53806,-0.74041,0.00889,0.63272,-1.10412,0.34899,0.61621,0.08903,-1.46365,0.4608,0.26387,0.75036,-1.42853,0.2156,-1.31574,0.15091,0.74069,-0.48838,-0.82433,1.85459,-1.15445,0.64747,0.46532,-0.67952,-1.01453,1
peptide_pm_322,0.01488,-1.28668,1.80357,1.71483,-0.28612,-1.43673,1.37256,-0.87147,-0.91278,0.56647,0.55752,-0.2559,-1.19826,1.6528,-0.01119,0.71139,-1.13301,1.4131,0.41258,-1.66999,2.14168,1.01336,-0.34951,-1.4478,1.96259,-1.4216,0.13078,2.06245,-0.34392,-1.48955,-1.2636,0.40866,-0.0081,-1.40093,-0.45073,2.30234,-1.30816,1.85261,0.07107,1
peptide_pm_323,-0.8447,0.05206,0.97711,-0.33978,-0.19961,1.36668,-0.34015,-0.78958,1.13423,0.02883,0.99917,-0.1647,0.91758,-0.16601,0.44022,-0.96842,-0.22817,0.3638,-1.10412,2.02787,-1.37973,-0.14179,0.33611,0.22589,1.13501,-0.14825,-0.75683,-0.00387,0.7774,-0.08269,0.37485,-0.48838,-0.82433,-0.26056,-0.96499,0.83119,0.05311,0.90589,-1.01453,1
peptide_pm_324,-1.07238,-0.5023,2.51983,-0.74248,1.34451,0.96154,-0.79379,0.67217,1.82898,-0.89492,-1.00414,3.53806,-0.15493,0.5657,-0.56349,-0.78276,1.01046,1.35379,-0.57328,-1.13585,1.6541,-0.00474,0.09614,1.45327,0.88673,0.95651,-0.55532,0.12644,0.49831,1.1379,-0.27391,-0.48838,-0.82433,-1.19645,0.38494,0.55193,-0.67787,0.84565,-1.01453,1
peptide_pm_325,0.38402,0.75599,-1.18085,0.79482,-0.09869,0.33977,0.70394,0.34096,0.07282,0.63707,-0.3611,-0.0583,-1.22461,0.77708,-0.5098,-0.02291,0.72583,-1.09103,0.66536,-0.07837,-0.537,-0.79659,0.26945,0.96976,-1.0259,0.5213,0.51194,-0.81467,0.44792,0.85741,0.864,2.3024,0.44536,0.47346,0.38494,-0.25485,0.60425,-1.28638,0.67418,1
peptide_pm_326,-0.64955,-0.84546,1.44544,0.75327,0.55731,-0.68433,0.89115,-0.07304,-0.05262,-0.00538,-1.00414,1.8782,0.509,-0.19528,0.88631,-0.78276,-1.18529,2.1841,0.48841,-1.13585,1.6541,0.70793,0.48609,-0.3599,1.60397,-1.00193,-0.55532,0.80405,0.49831,-0.30462,-0.27391,-0.48838,-0.82433,0.59274,1.1649,0.55193,-0.67787,0.06245,-1.01453,1
peptide_pm_327,-0.08579,-0.38791,0.6098,-0.86713,1.8693,-1.12323,-0.9342,1.16897,-0.55438,-0.59841,0.71062,-0.7499,-1.04018,1.19984,-0.24132,0.42405,-1.30728,1.90733,-0.21938,-0.45604,0.51641,1.18304,-0.81373,0.96976,0.76719,-0.56672,0.02682,1.25578,-0.55988,0.65706,-0.47471,-0.48838,-0.82433,-0.71933,0.38494,1.00574,-0.33849,0.45405,-0.17017,1
peptide_pm_328,-0.7905,-0.95985,1.80357,-0.86713,0.55731,-0.57461,-0.9342,0.54796,-0.55438,-0.59841,-0.3611,1.32492,0.06638,-0.06845,0.56413,-0.91685,-0.08741,1.2154,0.66536,-1.02255,1.14846,1.77694,-0.81373,-0.84341,1.96259,-1.11074,-0.70085,0.69111,-0.55988,-1.14609,-0.47471,-0.48838,-0.82433,0.47346,1.03491,0.24939,-0.90413,1.10671,-1.01453,1
peptide_pm_329,0.81111,-0.28391,0.1757,-0.47053,-0.33723,0.42289,1.04433,-0.2424,0.52897,0.68199,-0.79954,0.82193,-0.6378,0.39275,1.14991,0.9726,-0.25376,0.33476,-0.13895,0.00746,-0.34547,-0.16671,1.01784,0.20054,0.00649,-0.17108,1.34987,-0.02756,1.57026,-0.10791,0.16422,-0.48838,-0.13177,0.69033,-0.8559,-0.43821,0.43284,-0.43594,-0.09341,1
peptide_pm_330,-1.4952,1.69803,-0.93507,-1.49036,-1.41068,1.42626,-0.64512,-1.93605,1.47479,-1.33969,1.81387,-1.44151,0.97766,-0.44148,-1.04676,-0.64078,1.52711,-1.55232,-1.10412,1.04353,-0.48743,-0.94798,-1.46365,1.11196,-0.77978,1.41732,-1.42853,-1.56756,-1.31574,0.79848,1.35617,-0.48838,-0.82433,-1.07015,-0.64736,-1.26332,1.1588,-0.58253,-1.01453,1
peptide_pm_331,-1.4952,1.67111,-1.77773,-1.49036,-1.41068,1.40044,-1.63626,1.54157,-1.18158,-1.33969,-1.9687,2.43149,-2.14674,2.21447,-1.04676,-1.5873,1.49841,-1.55232,-1.10412,1.01687,-1.37973,-1.78641,-1.46365,-1.4478,-1.62359,1.39172,-1.42853,-1.56756,-1.31574,-1.74714,1.33254,-0.48838,-0.82433,1.4277,-1.56495,-1.26332,1.13218,-1.50393,-1.01453,1
peptide_pm_332,-0.08579,0.75599,-0.58397,-0.2439,-0.09869,0.52264,-0.23214,-0.69404,1.32722,0.14288,0.17476,-0.0583,-0.4869,0.5657,1.36958,-0.2464,0.52252,-0.16846,0.66536,0.11046,-0.11564,-0.59863,-0.16382,1.57414,-0.4282,0.5213,0.02682,-0.43823,0.19597,1.25811,1.53335,-0.48838,-0.82433,1.06986,0.38494,-0.50697,1.35844,-1.50393,-1.01453,1
peptide_pm_333,0.53435,-0.15913,0.2278,0.90285,-0.46605,0.6982,1.73362,-0.44564,0.3237,0.43939,0.34624,-0.4456,-0.02215,0.4896,-0.27353,1.30905,-0.74614,0.44044,-0.25477,0.56367,-0.1662,-0.64614,1.34398,-0.28737,0.09777,-0.08799,1.01646,-0.4834,1.94956,-0.59313,1.1719,-0.48838,-0.82433,0.95058,-0.629,-0.53722,-0.13486,0.68901,0.60664,1
peptide_pm_334,-1.4952,1.32794,0.6098,-1.49036,-1.41068,1.07127,1.17198,-0.07304,-1.18158,-1.33969,2.31822,-0.7499,-1.59346,3.73642,-0.24132,3.77631,-1.30728,-1.55232,-1.10412,0.67697,1.14846,-1.19252,0.48609,-1.4478,0.76719,1.06531,-1.42853,-1.56756,-1.31574,0.05601,1.03133,-0.48838,-0.82433,1.66626,-0.91499,1.00574,0.7928,1.10671,-1.01453,1
peptide_pm_335,-0.39218,-0.93499,1.02502,0.13546,0.64287,-0.24066,-0.17109,0.97997,-0.52711,-0.56618,-0.01163,0.00184,-0.41473,0.31755,-0.2063,-0.1881,-0.96253,1.33574,-0.18091,-0.08658,-0.06068,-0.23713,1.24903,-0.5018,1.18298,-1.08708,-0.28956,-0.09451,1.83914,-0.80637,-0.16914,0.60367,-0.82433,-1.2898,0.46972,0.70977,-0.85494,0.19866,-0.57399,1
peptide_pm_336,-0.08579,0.18404,0.6098,-1.49036,-1.41068,1.07127,-0.9342,-0.69404,0.70002,-1.33969,1.24649,-0.7499,-0.4869,1.19984,-0.24132,1.0945,-0.08741,-1.55232,0.66536,-0.45604,1.14846,-0.59863,1.136,-0.84341,0.76719,-0.02271,0.02682,-1.56756,-1.31574,1.25811,1.03133,-0.48838,-0.82433,-0.12293,1.03491,0.24939,-0.33849,1.10671,0.67418,1
peptide_pm_337,0.14911,0.18404,-0.18604,1.00256,-0.31735,-0.39173,0.70394,-0.90105,0.28189,0.88416,0.35338,-0.51937,0.43523,0.14293,-0.5098,-0.2464,0.1159,0.06219,0.66536,0.48813,0.09505,0.39119,0.05282,-0.03756,-0.22897,0.15863,0.02682,0.31467,-0.05598,0.05601,0.52932,-0.48838,0.02213,0.27466,0.81825,-0.25485,0.60425,0.2365,-0.45162,1
peptide_pm_338,-0.64955,0.18404,-0.34521,-0.74248,-1.41068,1.94907,1.73362,-0.44564,0.3237,-1.33969,-1.9687,3.1231,0.17704,-0.57577,-0.56349,-0.38049,0.27854,0.10832,-1.10412,0.22376,-0.62128,-0.71741,0.48609,0.36537,-0.18912,0.6301,-1.42853,-0.88996,-0.40871,1.1379,0.62972,-0.48838,-0.82433,2.38193,-1.17497,-0.80951,-0.33849,0.06245,-0.0013,1
peptide_pm_339,0.11556,-0.87815,0.6098,0.2903,0.08874,-0.10436,-1.23508,0.19311,-0.10638,-0.49251,-1.35628,1.32492,-1.51442,0.4751,0.79426,0.32828,-0.17455,0.02924,0.41258,-1.18441,0.06495,-0.42895,0.39325,0.62439,-0.25743,-0.10043,0.65054,-0.27689,0.84385,0.3136,0.24245,-0.48838,-0.82433,0.47346,0.29209,0.46549,-0.41929,1.10671,-0.53204,1
