,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
peptide_pm_234,-0.32019,0.12448,-0.3683,0.57431,0.36764,1.05493,0.64814,0.24182,0.23086,0.00308,0.11209,0.09522,0.6388,0.13023,0.50247,0.81268,0.38832,0.61078,0.05179,0.15031,-0.16694,0.50187,0.3414,0.39585,1
peptide_pm_235,0.38677,1.1062,0.8816,-0.11023,0.9748,0.91736,0.05031,-0.10713,0.07933,-0.9501,0.11105,0.21791,-0.25278,-0.30638,0.17696,1.29347,1.11266,1.09436,2.30407,1.22281,1.52543,2.63369,2.90225,3.01206,1
peptide_pm_236,-0.46706,0.59131,0.32664,-0.96611,-0.65752,-0.02801,1.38042,0.76359,2.20933,0.72881,0.7855,0.58719,1.74402,1.54498,3.14974,0.94624,0.75402,1.9497,-1.78327,1.21785,2.25973,-0.13271,0.55131,-0.19074,1
peptide_pm_237,0.23152,-0.10438,-0.20992,-0.19791,-0.24981,-0.48489,-0.29036,-0.39972,-0.2548,0.18305,-0.65858,-0.03946,-0.52521,-0.35512,-0.07003,-0.35524,-0.42424,0.1244,-0.20987,-0.39619,0.50439,0.37424,-0.36981,-0.18186,1
peptide_pm_238,0.5436,-1.67927,0.23345,0.74916,-0.26946,-0.1489,-0.06826,-1.13936,-0.14561,0.33228,-0.24038,0.40694,0.02675,-0.9328,-0.06869,-0.16274,-1.4118,-0.14956,0.06416,-1.10869,-0.2913,0.25109,-0.50436,-0.67261,1
peptide_pm_239,-0.43554,-0.31321,0.63555,-0.62263,-1.0768,0.86617,0.72558,0.2766,0.35836,0.17546,0.16206,1.07682,0.82206,0.4621,0.35451,0.84364,0.59821,0.36751,-0.56342,-0.12771,0.11356,0.55371,0.61271,0.82429,1
peptide_pm_240,-0.17393,-1.0636,0.13112,-0.85331,-0.26184,0.13311,1.38739,0.5552,0.90094,-0.17299,-0.57513,-0.25282,2.07462,1.31408,1.45113,0.3972,-0.68201,0.45371,-1.84805,-2.00472,1.83312,-0.42463,0.11715,-0.91021,1
peptide_pm_241,-1.33439,-0.47577,2.17223,-0.74062,-0.26462,0.38703,1.56222,0.22008,-0.00659,-0.07994,-0.04272,0.41776,1.94647,0.41096,-0.37878,1.88973,0.264,-0.39095,-0.27514,-0.32133,-0.47169,0.29651,0.38966,0.53923,1
peptide_pm_242,-1.22581,0.71579,-1.45475,0.12401,-0.82683,-0.64318,1.85473,0.10995,-0.4125,-0.97111,0.14448,0.02978,1.58997,0.15099,-0.29524,1.52294,0.47531,0.01074,0.1899,-0.24904,-0.42783,0.79165,0.83357,1.17914,1
peptide_pm_243,-0.58578,-0.22055,-0.42879,0.16874,0.20845,-0.2777,-0.42793,-0.25925,-0.20689,-0.20518,-0.33735,-0.11112,-0.56699,-0.26617,-0.58059,-0.79762,-0.61232,-0.15041,0.05087,-1.40005,-0.24119,-0.53139,-0.4935,0.57895,1
peptide_pm_244,0.28373,-1.49368,-0.05241,0.19953,-0.16452,0.09296,-0.22745,-1.96276,-0.44548,-0.07926,-0.64367,0.15083,-0.24178,-1.74226,-0.58944,0.29264,-1.05805,0.0497,0.41416,-0.14563,-0.1781,0.44765,-0.70588,0.34588,1
peptide_pm_245,0.65581,-0.47514,-1.07806,-1.3933,0.03451,-1.3642,-0.34584,-0.06252,1.13089,0.73209,0.62343,0.4146,-0.5062,-0.21813,0.96425,-0.58725,-0.66097,0.67197,0.1731,-2.29328,-2.05741,0.23219,-0.35606,0.19993,1
peptide_pm_246,1.61073,0.8182,-1.01701,2.63784,0.6404,-1.40749,-0.14961,-0.85944,0.43404,3.52176,1.01053,-3.29535,-0.46822,-1.19883,0.43015,-0.42714,-0.7395,-0.38368,1.61785,-0.63567,-1.0545,1.97941,1.8045,1.96505,1
peptide_pm_247,0.86849,-0.43993,0.711,-0.15391,1.20066,-0.40383,0.41683,-0.08727,-0.53143,0.38484,0.28973,0.42607,0.19867,-0.04743,-0.45507,0.12762,0.03264,-0.61113,0.27833,0.1137,-0.86002,-0.12679,-0.64572,-0.51882,1
peptide_pm_248,0.33657,-0.93288,0.13603,-0.53716,-1.1644,0.29645,-0.16863,-1.1944,0.1206,0.13199,-0.03833,0.22177,-0.03083,-0.92438,0.06769,-0.3829,-1.58181,-0.28436,0.44904,-1.38995,-0.97431,-1.01694,-0.6784,0.85943,1
peptide_pm_249,1.09863,0.09415,1.35047,0.3002,0.35989,0.89,-0.50596,0.35889,0.99455,0.3573,-0.12839,0.17459,0.07956,0.81491,0.96688,-0.02013,0.00211,0.93878,0.48631,-1.16844,0.41233,-0.95391,-0.33881,0.25656,1
peptide_pm_250,-0.38186,-0.98047,0.69692,-0.40786,-0.94906,0.58944,0.33833,0.04702,-0.08447,-0.22598,-0.48224,0.16904,0.53775,0.05647,0.19883,1.77492,1.39036,1.32141,1.66022,0.69082,1.63074,1.81256,1.47292,1.79421,1
peptide_pm_251,1.69659,0.91794,-0.93509,2.12336,0.39785,-2.00242,0.00201,-0.76103,0.58797,3.42044,1.02265,-3.39473,-0.28892,-1.12454,0.61563,-0.33968,-0.73256,-0.29049,1.57092,-0.51764,-1.10387,1.36059,1.81144,1.25415,1
peptide_pm_252,0.38016,1.12834,1.72041,0.04588,0.78559,1.21759,0.35076,-0.01639,0.29554,-0.35819,-0.2513,0.01817,0.22281,-0.31234,0.40154,2.0171,1.71309,1.81606,2.34122,1.66821,2.96052,2.57198,2.60715,2.85367,1
peptide_pm_253,-0.56996,1.92833,0.96986,-2.99683,1.67708,-0.80239,0.57915,3.02751,0.18116,-2.69681,-0.2389,1.10766,0.54843,1.89025,0.00175,0.45224,2.04534,1.09579,-0.51551,-0.78363,0.40019,1.6578,2.5354,1.59345,1
peptide_pm_254,1.21501,0.35852,-1.39451,2.18593,0.42735,-1.93007,0.11572,-0.68722,0.70342,3.12251,1.05828,-3.68698,-0.10963,-1.05026,0.80111,-0.11331,-0.71462,-0.0493,1.64718,-0.70943,-1.02365,1.34934,1.81157,1.24123,1
peptide_pm_255,0.24551,-1.19695,-0.11492,0.6074,-0.02766,0.13442,0.85838,-1.38906,-0.68279,0.17153,-0.27764,0.16807,0.69849,-1.30845,-0.82726,1.21267,-0.71628,-0.55533,0.5234,-0.04526,-0.40173,0.66123,-0.58565,-0.12544,1
peptide_pm_256,1.21069,0.61566,-1.02863,1.56834,-0.44666,-2.33212,-0.06336,0.82356,-0.35466,3.47617,1.00002,-3.80782,-0.56782,1.19949,-0.86952,-0.98406,1.04393,-0.94511,-0.48575,0.37976,-0.61571,1.63435,2.06541,1.30322,1
peptide_pm_257,-0.35464,0.60153,-1.26824,-0.69737,-0.22998,-1.31871,0.89791,0.96586,0.7036,-1.66711,-0.91559,-1.92472,1.57969,1.47944,1.35782,0.97887,1.08266,0.96196,0.78935,1.15405,0.45304,-1.23993,0.33239,0.02017,1
peptide_pm_258,-0.99438,-0.12397,-0.51645,-0.36099,-1.02618,0.44197,-0.4203,-0.11237,-0.31806,-0.47634,0.24815,-0.49485,-0.64817,-0.24603,-0.29089,-0.83035,-0.24061,-0.55042,0.14183,0.05819,-0.2751,-0.43266,-0.067,-1.35936,1
peptide_pm_259,-1.45543,-0.65035,0.48528,-0.962,-1.18772,0.36843,-0.94211,0.1045,-0.31978,0.18406,-0.07598,0.14284,-0.40515,0.2928,-0.23448,-1.02437,0.55957,-0.06009,-0.98326,-0.61835,1.04368,-1.51409,0.44228,-1.08127,1
peptide_pm_260,-0.62934,-2.32284,1.48902,-0.55772,-0.30039,0.57218,-0.88377,-1.06168,-0.34482,0.04332,-0.29156,0.19096,-1.0187,-0.95753,-0.19951,-0.85609,-1.48673,-0.15336,0.52361,-0.29808,1.48836,1.52864,0.44493,-0.11179,1
peptide_pm_261,-0.88926,-0.89849,0.29966,-0.7997,-0.40432,0.08865,-0.32416,-0.19355,-0.20905,0.22767,0.27803,0.21017,-0.51308,-0.38051,-0.25702,-0.35301,-0.41058,-0.42303,0.16047,-0.79196,-0.64983,-0.17934,-0.32654,-0.25804,1
peptide_pm_262,1.10639,0.24383,-0.75905,-0.893,-0.15962,0.69812,2.05902,1.82012,3.37052,-0.25817,0.40399,2.02805,1.26143,1.11083,2.45937,0.90682,1.06596,2.48942,-0.09661,-0.50728,0.3116,1.69077,1.7684,1.75368,1
peptide_pm_263,-0.3605,-1.6741,0.71329,-0.39745,-1.73514,1.4634,-1.9821,0.45314,0.0777,0.51259,0.16542,1.09078,-1.87949,0.87818,0.36479,-1.88434,0.05017,0.31525,-1.9467,-0.81311,0.38511,-0.1857,-0.5079,-0.92158,1
peptide_pm_264,0.75211,0.70695,1.10657,0.2427,0.29785,0.75926,-0.20656,-0.20375,-0.28812,-0.28835,-0.32609,0.02133,-0.32264,-0.30324,-0.19784,1.32185,1.13181,1.06346,3.37259,2.6325,3.143,2.33798,2.11533,2.25265,1
peptide_pm_265,0.27862,-0.37641,-0.38457,0.50477,-0.64596,-0.39873,-0.71235,0.19163,-0.67228,0.27674,-0.49331,-0.31457,-0.73324,-0.02669,-1.19996,-0.6018,0.00806,-0.8892,0.60031,-0.36204,-1.39841,-0.39824,-0.76879,0.09629,1
peptide_pm_266,-0.4845,-0.80035,0.28617,-0.49537,-0.67304,0.06621,0.28218,-0.02963,-0.10512,-0.13969,-0.08885,0.04481,0.47077,-0.06955,0.19994,1.53572,1.15712,1.1026,1.10153,0.62555,0.59743,1.70552,1.40163,1.64134,1
peptide_pm_267,0.76208,0.53836,0.628,0.71837,0.08434,0.56488,-0.10402,0.3366,-0.50253,-0.16069,0.05665,0.18496,-0.06431,0.4204,-0.61872,-0.50371,0.51876,-0.44608,-0.55589,0.46239,0.72214,-0.04528,0.69617,0.62241,1
peptide_pm_268,0.61967,-1.89563,1.0606,0.15397,-3.22253,0.68394,0.15002,-1.51467,0.95171,0.0076,-0.99363,0.14234,-0.50155,-1.51906,0.20525,0.00691,-1.11477,0.08013,-0.39477,-0.97661,-0.99475,0.1374,-0.72258,0.46149,1
peptide_pm_269,0.81938,0.21956,0.55704,2.73428,2.48574,2.17023,-1.8561,-2.86598,3.08005,0.10413,-0.15966,0.57297,-0.97664,-2.00731,2.53049,-0.98165,-2.22662,2.53803,-0.14006,-0.19006,-0.19622,-0.65256,-1.48923,1.045,1
peptide_pm_270,0.33105,-1.57621,-0.48595,-0.39641,-1.0154,0.52986,0.04439,-0.55264,-1.02409,0.20394,-0.24331,0.06331,-0.32434,-0.57669,-0.88754,-0.10548,-1.32289,-1.74058,0.60431,-1.79678,-0.84132,0.58391,-1.23632,-1.3742,1
peptide_pm_271,0.95588,0.09603,0.76377,0.20614,-0.60096,0.93458,-0.21977,-0.55618,-0.1576,-0.07146,-0.57197,-0.00525,-0.00293,-0.48243,-0.06201,-0.17161,-0.82144,0.12906,-0.18079,0.24171,0.07269,1.02656,9e-05,0.78159,1
peptide_pm_272,0.72589,-0.23378,0.51967,-0.02515,-0.91064,0.88679,-0.18531,-0.45009,-0.46303,-0.11608,-0.20342,0.7618,0.32908,-0.58961,-0.66555,0.12896,-0.64152,-0.57538,0.84873,0.15262,-0.57388,0.15023,-0.57276,-0.55383,1
peptide_pm_273,-1.2331,1.00611,-0.80569,0.39023,0.26181,0.7724,-0.35271,-1.42532,0.21701,-0.28852,0.49557,0.03811,-0.33851,-1.89238,0.27707,-0.85935,-1.92856,-0.00404,-0.83525,0.9711,-0.3377,-0.734,-0.5286,-0.18107,1
peptide_pm_274,0.6861,-0.72979,0.48377,0.64313,0.76316,-0.81152,0.27703,-0.13291,-0.54839,0.25934,0.03428,0.39624,-0.09354,-0.12683,-0.54404,-0.14873,-0.0191,-0.79252,-0.25766,-0.1216,-1.26929,-0.34703,-0.30194,-0.47815,1
peptide_pm_275,0.11564,-1.3773,-0.12825,0.33494,-1.84672,0.66625,2.98981,2.51616,2.61301,-1.65739,-7.4751,-0.96499,2.98554,2.8787,2.72212,2.69872,2.36878,2.31388,0.42499,0.35851,0.14551,1.09021,0.52912,0.94692,1
peptide_pm_276,0.01929,-0.64117,0.80713,-0.13698,-0.69777,0.58703,-0.08454,-0.16819,-0.20512,-0.21454,-0.50737,0.08773,-0.04773,-0.30738,0.00395,1.42332,1.20087,1.13097,2.19227,1.26804,2.45291,1.90004,1.6689,1.95427,1
peptide_pm_277,-0.59058,-1.21139,1.05911,-0.84901,-2.00865,1.38316,-2.2062,-0.82632,1.05145,0.49661,0.11637,1.23701,-2.158,-1.06794,1.51111,-2.02398,-1.11963,1.38131,-1.08464,-1.30032,0.71515,-0.32446,-0.45721,-0.28482,1
peptide_pm_278,-3.05596,1.86116,-3.29231,-0.44386,0.77034,0.42861,1.0027,-1.46275,-1.40695,0.3792,0.58193,0.26921,1.04892,-2.33644,-1.69716,0.89838,-2.62878,-2.46028,-1.3763,-0.25328,-4.57789,-1.80611,1.14751,-1.83238,1
peptide_pm_279,-0.62865,-1.25472,0.41413,-0.26549,-0.57591,0.99463,-0.14241,-1.15606,-0.39511,-0.01499,-0.1365,0.26738,-0.07148,-1.09159,-0.64471,0.10827,-1.04108,-0.56582,0.22373,-0.3158,-0.23947,-0.01504,-1.23359,-0.6833,1
peptide_pm_280,0.34503,-2.24496,0.76087,-0.72181,-0.7169,0.07966,0.59954,-0.20545,0.32755,0.25413,-0.36254,0.63759,0.61927,-0.04923,1.06346,0.10555,-1.52597,0.81942,-0.95775,-3.12124,2.75889,-0.23248,-0.53608,-1.67595,1
peptide_pm_281,-0.42063,0.62803,-0.81773,-0.70185,-0.13874,-0.93976,0.61816,0.86545,0.52101,-1.68423,-0.88985,-1.91994,1.19723,1.25661,1.20842,0.70301,1.03588,0.85403,0.85229,1.17974,0.55656,-1.17004,0.64666,-0.49307,1
peptide_pm_282,0.46276,0.4556,1.02102,0.07346,0.11223,0.71005,-0.20005,-0.19712,-0.2644,-0.31018,-0.35989,0.0403,-0.32333,-0.30401,-0.14018,1.3338,1.14469,1.08275,3.11912,2.37811,2.94583,2.26702,2.0321,2.1674,1
peptide_pm_283,-0.39707,2.15624,1.19761,-3.18939,2.03742,-0.27116,-0.64347,3.27516,1.51802,-1.8152,0.57118,0.7136,-0.33601,1.89025,0.68578,0.29463,2.29785,1.80425,-0.51551,-0.78363,0.40019,2.158,3.15911,2.26419,1
peptide_pm_284,-0.49395,-0.89797,0.70958,-0.48802,-0.88828,0.59724,0.40779,0.08827,-0.09466,-0.25004,-0.45625,0.14731,0.61328,0.13354,0.14578,1.83588,1.42237,1.33645,1.60666,0.7251,1.6748,1.82598,1.48264,1.86959,1
peptide_pm_285,-0.33294,-0.69392,0.19528,-0.26553,-0.33684,0.18901,0.80127,0.47241,0.74711,0.58366,-0.18781,-0.10805,0.84013,0.62568,0.67413,0.3557,0.06379,0.66235,0.3479,0.26768,-0.21272,-1.05401,0.42615,0.39226,1
peptide_pm_286,0.2369,-0.43043,-0.50377,-0.00469,0.35965,-0.03487,1.01133,-0.52685,0.61525,0.38145,0.14523,0.40916,0.76202,-0.58917,0.44476,0.86962,-0.72134,0.43795,0.33259,-0.69061,-0.12727,0.3827,-0.80861,-0.1397,1
peptide_pm_287,1.05005,0.58696,1.38575,0.52422,0.13253,1.07901,-0.0834,0.243,-0.16531,-0.25806,-0.41664,0.05051,-0.32809,0.31269,-0.20337,1.68249,1.52613,1.44088,2.71019,2.59012,2.45857,2.6112,2.25625,2.56093,1
peptide_pm_288,1.26004,-1.04341,1.34283,-0.02635,-0.72701,-1.19545,-0.01895,-0.51464,-0.65091,0.02449,-0.55791,0.29741,-0.02039,-0.28771,-0.41292,-0.36946,-1.46436,-0.91052,-0.98712,-3.19446,0.2846,-0.47806,-0.00229,-0.98039,1
peptide_pm_289,-1.00546,-0.49553,0.39674,-0.87885,-0.51211,0.17415,-0.17456,0.41382,0.06614,-0.02646,0.05817,0.2567,0.40551,0.55863,-0.122,0.51647,0.86145,0.13907,0.45788,-0.12854,0.12453,-1.03229,-0.09641,-1.08131,1
peptide_pm_290,0.01918,-0.59267,0.31762,-0.12559,-0.9982,0.5828,0.23068,0.01899,-0.03644,-0.46848,0.76353,-0.05497,-0.21546,0.17832,0.0099,0.01771,0.29865,-0.12468,0.24656,0.36941,-0.19617,0.01849,-0.76457,0.71527,1
peptide_pm_291,-0.31559,-1.72576,-0.20979,-1.02273,-1.55127,0.7978,-2.26681,0.08419,-0.53562,-0.19956,-0.2432,0.08028,-2.0014,0.45118,-0.12308,-2.38106,-0.50942,-0.60132,-0.61954,-2.24308,0.21711,0.42378,-1.1488,-1.61261,1
peptide_pm_292,0.44795,-0.75674,0.68788,0.15407,-0.76304,0.52845,0.49698,0.32838,0.40151,-0.17233,-0.58,0.03409,0.61028,0.23488,0.61591,2.11397,1.85327,1.92123,1.64687,0.52596,1.53365,2.22711,1.96736,2.32378,1
peptide_pm_293,0.6599,-1.14266,1.11843,0.29631,-1.48057,-0.83728,-0.58122,-0.27668,-0.54091,0.06183,-0.51242,0.58822,-0.61826,-0.0778,-0.27284,-0.75935,-1.29807,-0.46162,-1.78372,-3.31857,0.73255,-0.74806,0.89972,-0.36249,1
peptide_pm_294,1.75153,0.56802,-1.82397,-0.04024,0.30426,-1.38752,1.24088,0.52372,0.48012,-1.66445,-1.72266,0.48305,1.28346,0.66974,0.19059,0.99848,0.58725,0.0311,0.18212,0.2414,-0.37019,-0.42527,-0.53206,0.34412,1
peptide_pm_295,-0.39877,2.1525,1.19269,-3.12299,1.90988,-0.43251,0.433,3.73237,2.06493,-1.60206,0.93714,0.99186,0.43262,2.15375,0.97649,0.47353,2.3643,1.88312,-0.51551,-0.78363,0.40019,1.96552,2.98369,2.05802,1
peptide_pm_296,-0.55036,-1.17342,0.64941,-0.2808,-0.56186,0.71717,0.02286,-0.53276,0.1279,-0.21034,0.20614,-0.06794,0.23632,-0.05195,0.07373,0.13572,-0.46015,0.26931,-0.06271,-0.28607,0.11041,0.32766,-1.11766,-0.07111,1
peptide_pm_297,1.71486,1.17606,-0.71088,2.13019,0.828,-2.4047,-0.02836,1.32894,0.41025,4.45139,1.99904,-3.92408,-0.63676,1.26943,-0.21103,-1.12597,1.21566,-0.46534,-0.08119,0.25687,-0.28541,2.94281,2.46226,1.61716,1
peptide_pm_298,1.0079,0.87312,1.32151,0.66666,1.13166,1.41797,1.26615,2.67152,2.4157,-0.2723,-0.3696,-0.07298,1.21901,1.95449,2.12871,3.07625,3.16784,3.30696,0.52155,0.42275,0.80485,2.81059,2.75604,3.04129,1
peptide_pm_299,0.06371,-0.8319,1.48542,1.09214,-0.14278,-0.38226,1.37867,0.39987,0.19137,-0.01524,-0.32192,0.24434,1.2043,0.47762,0.38355,1.89847,1.13632,1.09482,0.28109,0.65541,0.14586,1.35941,0.99448,0.88019,1
peptide_pm_300,-0.02516,-2.36046,1.33528,0.35831,-3.36967,0.47847,-0.68527,-2.06713,1.62734,0.24181,-0.9184,-0.08698,-1.14007,-1.97786,0.63985,-0.45891,-1.52783,0.41781,-0.39477,-0.97661,-0.99475,-0.23306,-1.36691,0.64607,1
peptide_pm_301,0.50403,-1.18383,1.27022,-0.08074,-0.83481,-0.70067,0.47983,0.25483,0.13865,-0.36134,-0.19206,0.06989,0.73889,0.26844,0.40948,1.96641,1.58497,1.57001,1.12784,0.49906,0.91714,0.94269,0.94163,0.42378,1
peptide_pm_302,-0.59346,-0.16689,-1.38425,0.37764,0.60917,0.07431,-0.75459,-0.00979,-0.61888,0.4094,0.53429,0.21778,-0.7813,0.14603,-0.60231,-0.87896,0.37021,-0.77087,-0.449,-0.1577,-1.3074,-0.31699,-0.9744,-0.90753,1
peptide_pm_303,0.04043,-1.28119,0.08909,-0.59524,-0.91524,0.83366,0.7709,-0.24767,-0.08984,0.42306,0.41853,0.68807,0.79001,-0.23057,-0.46796,0.80438,-0.36971,-0.75488,0.17307,-0.27883,-0.07205,0.4073,-0.46754,-1.4522,1
peptide_pm_304,1.82352,1.09813,-1.16363,1.85917,0.05351,-1.3105,-0.06506,-0.62193,0.82039,3.56733,1.03877,-3.60637,-0.39137,-1.01389,0.88623,-0.46388,-0.56406,0.00312,1.53279,-0.4768,-1.03608,1.11306,1.6615,1.49378,1
peptide_pm_305,0.23705,0.18646,0.97163,-0.19758,0.99157,0.21282,-0.2986,0.92166,1.78122,0.15795,0.31499,0.37064,0.34251,1.60389,1.79851,-0.30047,0.60037,1.8399,-0.77907,-0.28161,1.32923,-1.12002,-1.21231,0.69861,1
peptide_pm_306,-0.09107,-0.64887,-0.82901,-0.6077,-1.23335,0.81228,-1.13448,0.71677,0.5746,0.63621,-1.21795,-0.31698,-0.83543,0.98036,1.02181,-1.00125,0.2162,1.00058,-0.42387,-0.65103,1.23881,0.29755,-0.35033,-0.74099,1
peptide_pm_307,0.06973,-0.75674,1.22252,-0.10143,-0.76304,1.03867,0.43162,0.32838,-0.01241,-0.29124,-0.58,0.22304,0.41573,0.23488,0.21618,2.07976,1.85327,1.53524,1.69242,0.52596,1.53019,2.31509,1.96736,2.06372,1
peptide_pm_308,0.37135,0.15375,-1.0827,-0.24346,0.22522,-1.23298,0.28923,0.15021,0.14926,-1.63002,0.92887,-1.46244,0.32344,0.33357,0.60057,0.11499,-0.19774,0.29847,-0.7329,-0.09125,0.03541,-0.16627,-0.81347,-1.29064,1
peptide_pm_309,0.23897,-2.42166,1.02265,-1.16787,0.91284,-1.34474,0.28745,-2.74893,-1.76685,0.14066,-0.46956,0.19229,0.38425,-2.1632,-1.63698,-0.006,-2.95002,-1.75437,-0.87094,-2.3182,-0.92766,0.33309,-1.90987,-2.02529,1
peptide_pm_310,0.25985,-2.77808,0.76723,0.0585,-0.61742,-0.77352,-0.72785,-2.14909,-0.91711,0.00309,-0.47935,0.13283,-1.13712,-2.32882,-0.37837,-1.03978,-2.19103,0.18307,-1.8162,-2.2886,0.25757,-0.8208,0.13197,-1.08684,1
peptide_pm_311,-0.52973,-0.25778,-0.46438,-0.18223,-1.24583,-0.41423,-0.07266,-0.67176,0.86849,0.35523,-0.13336,0.37727,-0.10866,-0.8977,1.4036,-0.6048,-1.55801,0.54824,-0.23121,-2.37872,0.49572,0.51275,-0.1711,0.06613,1
peptide_pm_312,0.1258,-0.65575,2.13133,-0.33624,-0.44481,0.22037,0.41447,0.2409,-0.05126,-0.48026,-0.12105,0.12342,0.54434,0.27007,0.11816,1.9322,1.55791,1.51164,1.17338,1.03354,1.01142,1.03068,1.1165,0.62768,1
peptide_pm_313,-0.49284,-1.16936,0.57252,-0.01674,-1.01187,0.6889,0.76831,-0.31025,-0.17151,0.33573,0.32118,0.75789,0.83317,-0.25939,-0.61284,0.77189,-0.38545,-0.72666,-0.26512,-0.32861,0.1643,0.64775,-0.6489,-1.0467,1
peptide_pm_314,-0.07778,-1.16266,-0.33035,-0.95024,-0.48988,0.07662,0.01148,-0.90398,-1.34747,0.23277,-0.04658,0.20345,0.03508,-0.89474,-1.42087,0.60801,-0.86942,-1.57678,0.14861,-0.21547,-0.11401,-0.0844,-0.9995,-1.82407,1
peptide_pm_315,-1.06562,-0.76133,1.15399,-1.15682,-0.337,-0.58035,0.04458,2.08055,0.42279,-0.3468,-0.53685,0.03627,0.73819,1.96625,1.07437,1.29967,1.98762,1.60651,0.38552,0.47087,0.60578,-1.49643,1.05244,-0.17442,1
peptide_pm_316,-0.88826,-0.28942,0.94771,0.42421,0.31519,0.29777,0.47298,-0.38177,0.00438,-0.17773,0.00019,0.10312,0.57399,-0.4407,-0.01396,0.93297,0.47129,0.25402,-0.01291,0.59621,-0.25074,0.81489,0.29989,-0.37671,1
peptide_pm_317,-1.49555,0.68854,-1.42415,1.09716,1.12272,1.03557,-0.41575,-0.84713,-0.19564,1.01232,1.18492,0.68164,-0.70851,-1.29178,-0.09662,-0.77488,-1.13592,-0.49603,-0.2473,-0.00944,-1.08622,0.05857,-1.88601,0.31309,1
peptide_pm_318,-1.05483,-1.00167,0.03612,-0.74795,-1.70228,0.64162,0.10841,0.11495,-0.33912,-0.44429,-0.12113,-0.1453,0.11865,0.33534,-0.6377,-0.6328,-0.12856,-0.97383,-0.47741,-1.00143,-0.99915,-0.85391,-0.28279,-0.48275,1
peptide_pm_319,-0.57499,2.1324,-0.05201,0.10307,1.4668,0.26941,-3.70158,2.875,0.76362,-0.83211,0.27768,-0.36013,-2.762,1.18616,0.78051,-1.83676,1.30479,1.46747,-1.24378,-1.07373,0.45006,1.51606,2.91239,2.62594,1
peptide_pm_320,-0.36843,-0.79026,1.07798,-0.47297,-0.83651,0.88759,0.67273,0.21268,-0.08198,-0.30296,-0.4805,0.15279,0.91674,0.29774,0.08677,2.05599,1.52959,1.43421,1.89513,0.90146,1.82716,2.02041,1.5978,2.11365,1
peptide_pm_321,-1.30946,0.47524,0.25205,0.00586,0.57978,-0.35185,1.23129,0.80284,0.37585,-0.05053,0.1989,0.22997,1.44497,1.19022,0.11331,1.04657,1.02607,-0.16219,-1.43619,1.50323,-1.56994,-0.04394,0.35301,0.24711,1
peptide_pm_322,-0.08693,0.49622,-1.2326,-0.28664,0.01305,-1.58886,0.86023,0.75962,0.8282,-2.00566,-0.06193,-1.98413,1.48675,1.14809,1.45366,0.99565,0.88179,1.29831,0.71043,1.08269,0.37152,-1.37595,0.26553,-0.67281,1
peptide_pm_323,-1.24284,-0.55543,1.29289,-0.564,-0.76305,0.5323,-1.94313,-0.1683,0.58109,-0.12351,0.1709,0.35734,-1.49029,-0.15476,0.50409,-1.56493,-0.34018,0.42629,-0.00512,0.06492,0.15849,-0.69171,0.46541,-0.57131,1
peptide_pm_324,-1.20564,0.31205,0.62793,-0.12845,-0.61211,-0.37642,-1.49726,-0.9296,-0.19133,-0.35078,-0.12466,0.22419,-1.77328,-0.6537,0.43405,-1.86254,-0.63176,0.85715,-3.08405,0.60165,3.09438,1.45165,1.52957,1.16635,1
peptide_pm_325,0.20883,-1.17018,-0.01882,0.65883,-0.7838,0.30628,-0.3309,-0.16148,-1.42358,0.09738,-0.05533,-0.29742,-0.30771,-0.17205,-1.18649,-0.27084,-0.12117,-0.75233,-0.46842,0.01465,0.06373,-0.65223,-0.06669,-0.86622,1
peptide_pm_326,-0.57296,-0.78571,-0.08251,-1.10655,-0.48702,-0.29066,-0.56173,0.09684,0.98551,-0.22308,-0.41907,-0.56434,-0.22625,0.75451,1.52211,-1.18096,-0.39909,0.83152,-2.09812,-1.42741,1.35808,0.18873,0.91108,-0.27679,1
peptide_pm_327,-0.17539,-3.32218,0.90985,0.29006,-0.95258,-0.6342,-0.34933,-3.07549,-0.95493,0.01433,-0.5384,0.10658,-0.29582,-3.178,-0.55597,-0.42269,-3.35744,-0.21902,-1.40262,-0.56685,0.2559,-2.17022,0.26166,-2.50823,1
peptide_pm_328,0.14512,-1.79159,0.46958,0.60029,-1.34282,-0.61721,-0.77773,0.07741,-0.56078,0.02236,0.20652,0.55795,-0.61395,0.34712,-0.26819,-1.26851,-0.90911,-0.93311,-2.10244,-3.05858,0.42228,-1.57152,0.74909,-1.24562,1
