,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_pm_210,1.43437,1.80481,1.58703,1.89344,2.22779,-3.18187,-4.07202,-3.87896,-4.81433,-4.36122,1.60139,1.55235,1.35822,1.29565,1.52699,2.16029,2.82087,2.10664,2.89018,1.49485,-3.58636,-3.58091,-3.24599,-2.56744,-2.8227,0.74823,1.14164,1.12097,1.22031,1.31922,1
peptide_pm_211,0.57428,0.75068,0.24342,-0.41518,-0.73163,-1.91816,-1.53563,-1.35797,-0.22203,0.58777,-0.1506,0.00812,-0.01187,0.02505,0.24979,2.34942,1.00852,0.60148,-0.55989,-2.03584,-0.97815,-1.62412,-1.72586,-1.98338,-1.96091,-1.14673,-0.78229,-0.91252,-1.15105,-1.07926,1
peptide_pm_212,-0.36016,-0.4699,-0.43546,-0.01392,-0.27147,1.08582,0.54927,1.06065,0.67561,0.55383,-0.90691,-0.86995,-0.46881,-0.79114,-0.90123,-0.20187,-0.36443,-1.09492,0.64247,0.73231,0.86593,0.81106,0.22501,0.57022,1.20917,-0.7401,-1.12599,-0.78729,-0.82193,-1.327,1
peptide_pm_213,-2.32114,-1.7262,-1.74883,-1.56922,-1.38978,0.35092,0.3477,0.313,-0.02779,-0.2811,-1.7381,-1.84829,-1.67152,-1.62654,-1.55682,-0.44006,-0.14997,-0.549,-0.22556,0.94189,0.65714,0.78173,0.63935,0.57444,0.28585,-0.80176,-0.48862,-0.40572,-0.41818,-0.37887,1
peptide_pm_214,-1.12319,-0.84714,-0.95972,-1.22759,-1.45303,0.94607,0.2326,0.50081,0.48756,0.7363,-1.53217,-1.11018,-1.0112,-1.40209,-1.46663,-0.51805,0.9344,0.24771,0.28351,0.41041,1.09105,0.80552,1.10307,1.6855,1.42188,-1.56252,-1.58787,-1.47885,-1.43999,-1.6214,1
peptide_pm_215,0.20774,0.10045,-0.3006,0.50186,0.48166,0.64404,1.08555,0.50374,-0.30122,-0.12123,0.59611,0.37435,0.13856,0.43841,0.56975,-0.51701,-0.7334,-0.1561,-0.51032,0.33607,0.4267,0.34169,0.4408,0.21775,0.11083,0.21801,0.38896,0.29843,0.4896,0.53521,1
peptide_pm_216,-0.19937,-0.07645,-0.25539,0.07025,-0.08412,1.0476,0.81932,1.16883,0.78265,-0.04296,0.11633,-0.01876,0.06553,0.13705,-0.00841,-0.3146,-0.68053,-0.24415,0.18457,0.57287,1.0609,0.89781,0.64356,0.80925,0.78215,-0.31144,-0.0636,0.00977,0.0705,-0.00771,1
peptide_pm_217,-0.39631,-0.51463,-0.7659,-0.07588,-0.20169,0.28252,0.28719,0.27451,-0.71986,-0.24418,0.21435,-0.00182,-0.17676,0.1463,0.20035,-0.81456,-0.65139,-0.20981,-0.08999,0.1736,0.02317,0.14223,0.13118,-0.18146,-0.16053,0.61449,0.78979,0.73878,0.85317,0.69048,1
peptide_pm_218,0.44948,0.8792,0.38882,0.43785,0.85268,1.43578,1.29702,1.82102,1.69143,0.15526,-0.31724,0.27281,0.18388,0.08489,-0.18046,0.24429,0.46124,-0.34486,0.80572,0.85782,1.90094,1.24771,1.07615,1.12026,1.04525,-1.13578,-1.01831,-0.96854,-0.97869,-0.8055,1
peptide_pm_219,1.03333,1.75263,1.79973,1.77639,1.76244,0.85516,0.11348,-0.22325,-0.84595,-0.40697,1.20455,1.26955,1.29048,1.3164,1.2849,1.64509,-0.0081,-3.81351,-0.43074,3.28394,-0.01607,-0.24902,0.27186,0.33762,-0.15418,-0.17687,0.13312,0.12244,0.14614,0.18739,1
peptide_pm_220,0.04199,0.3041,0.28319,0.43483,0.52917,0.06017,-0.15613,0.43553,-0.08735,-0.28146,0.36115,0.35944,0.3709,0.49488,0.80985,0.28025,-1.50709,-0.59993,1.02501,-0.03573,-0.06596,0.02735,-0.11143,-0.06465,-0.42173,0.26468,0.29361,0.36501,0.43274,0.5048,1
peptide_pm_221,-1.69393,-1.96377,-1.31761,-1.66121,-1.07456,0.60776,0.23799,0.62723,1.21203,-0.58835,-1.26821,-1.43036,-1.33135,-1.43034,-0.97762,-0.36148,-0.36898,-0.41725,-0.19808,0.65709,0.61525,1.10362,1.03151,0.86958,0.8078,-0.29693,-0.07281,-0.09048,0.05165,-0.29782,1
peptide_pm_222,0.54373,0.17429,0.31723,-0.01925,0.48072,0.64711,0.36789,-0.28703,0.3542,-0.19621,0.01481,0.28772,-0.41136,0.31101,0.10734,-1.30888,0.24537,0.53034,-0.84931,-0.44693,0.43039,0.12138,0.64302,0.45291,0.77035,-0.35701,-0.76943,-0.63705,-0.503,-0.55268,1
peptide_pm_223,0.27751,-0.24364,0.405,0.06817,-0.17243,-0.16584,0.4137,-1.1802,-0.17488,0.0958,-1.72156,-1.15285,-1.64209,-1.41056,-1.71897,1.33543,0.81489,0.73041,-0.86499,-1.85093,0.2686,0.21274,1.20719,1.06949,1.25502,-2.77298,-3.2855,-3.64237,-2.97004,-2.61752,1
peptide_pm_224,0.5737,0.53629,0.56326,0.20475,0.28335,0.77108,0.02944,0.39489,1.03425,0.31528,0.11128,0.08821,0.09524,-0.1154,-0.22284,-0.8035,0.54505,0.35498,-1.00501,-0.01996,0.49995,-0.04053,-0.17407,-0.03962,0.45376,-0.5493,-0.33129,-0.4856,-0.68974,-0.61804,1
peptide_pm_225,0.10343,-0.4481,-0.21363,-0.77749,-0.30354,0.06201,-1.08007,-0.03053,0.39703,-1.18179,-0.31313,0.15984,-0.14377,0.04159,-0.42515,1.12975,1.80328,0.63826,-0.42964,-0.46703,0.19489,0.14276,0.4953,0.56402,0.88894,0.30127,0.36904,0.43443,0.53582,0.66811,1
peptide_pm_226,-0.27443,-0.98409,-0.66099,-0.46086,-0.44251,-0.33774,0.80655,0.64826,-0.84799,-0.40204,0.09711,-0.26408,-0.18653,-0.29088,0.14374,-0.11043,-0.74397,-0.90704,0.19832,0.60166,-0.09992,0.19068,0.52834,0.45147,-0.11049,0.55718,0.51578,0.63778,0.78605,0.93596,1
peptide_pm_227,-1.06286,-0.70033,-0.76508,-1.18035,-0.84547,-1.44892,-1.8549,-1.36824,-0.29672,-0.7975,-1.40011,-1.39651,-1.06737,-1.15371,-0.91817,1.49766,2.65307,0.84086,-1.97615,-1.54072,-0.57295,-1.06477,-1.1486,-1.30773,-1.39385,-1.68364,-1.42378,-1.31376,-1.44287,-1.37593,1
peptide_pm_228,-0.04399,0.26298,0.47658,0.31771,0.4787,0.14425,-0.2356,-0.63404,0.37037,-0.1707,0.40817,0.8133,0.46374,0.58903,0.80661,-0.90695,-1.00385,1.09356,-0.84124,-0.05882,-0.36323,-0.53077,-0.44334,-0.85074,-0.64294,1.08502,1.01529,0.94946,1.10119,0.99288,1
peptide_pm_229,-1.22974,-0.86052,-1.06574,-1.36202,-1.28368,0.74795,0.48381,0.24546,0.8486,0.36126,-1.57727,-1.52416,-1.07635,-1.55976,-1.41242,-0.45212,0.62033,0.41089,-0.13789,0.40445,0.92588,0.8374,0.75964,1.59139,1.27383,-1.58803,-1.66924,-1.42387,-1.50053,-1.53754,1
peptide_pm_230,0.29936,0.04851,-0.13984,0.43963,-0.01532,0.39445,0.63139,0.25857,-0.06465,0.05932,0.57986,0.53796,0.44825,0.28293,0.3592,-0.38445,-0.61437,-0.37348,-0.59499,0.73564,0.23091,0.12205,0.29432,0.24382,0.04344,0.55805,0.74391,0.63206,0.5591,0.60816,1
peptide_pm_231,-1.14243,-1.02126,-0.98778,-1.14701,-1.59116,-0.60836,-0.19618,-0.06054,-0.29548,0.26979,-1.27602,-1.38971,-1.6179,-1.33831,-0.99936,0.58911,-0.85603,-1.09524,1.124,-0.28828,-0.87998,-0.44507,0.44215,-0.21743,-0.47255,-0.82072,-0.99806,-1.01372,-0.99244,-1.0493,1
peptide_pm_232,-0.38475,0.10372,0.03943,0.38766,0.38218,0.33126,0.65231,0.26783,-0.4426,0.48919,-0.09048,-0.27174,-0.2816,0.09013,-0.05777,0.766,-0.32701,-1.21708,0.92383,-0.26606,0.10013,0.6022,0.98864,0.57262,0.29573,-0.61604,-0.26734,-0.36249,-0.25893,-0.17376,1
peptide_pm_233,-2.07935,-1.19451,-1.25359,-1.44409,-1.75526,-0.47361,-1.1133,-0.77482,-0.00809,0.74173,-1.62987,-1.52988,-1.41431,-1.35055,-1.38621,0.12978,3.01187,2.05543,1.01643,-0.00237,-0.32282,-0.61268,-0.74863,-0.75167,-0.76181,-1.075,-0.72141,-0.74672,-0.79579,-0.83438,1
peptide_pm_234,-1.9133,-2.08322,-2.15519,-1.80879,-1.62951,-1.02324,0.17568,0.26069,-0.46649,-0.66998,-1.64934,-2.11355,-2.20152,-1.88422,-1.7278,0.63459,-1.02948,-0.91527,0.16871,0.74007,-0.76726,-0.07052,0.22894,-0.26974,-0.51841,-1.16917,-1.01222,-0.99892,-0.87689,-0.83589,1
peptide_pm_235,-2.26262,-1.78735,-1.74315,-1.72227,-1.48629,0.16668,0.6948,0.65294,0.63231,-0.37147,-1.77323,-1.75274,-1.85385,-1.79082,-1.61833,0.18631,-1.21548,-0.55067,0.03861,1.17135,0.37232,0.61513,0.93587,0.57574,0.26291,-1.40304,-1.025,-1.13726,-1.05636,-0.93771,1
peptide_pm_236,0.30351,-0.34107,-0.38613,-0.19567,-0.60074,1.40767,1.28867,0.63166,1.58813,1.17968,0.17932,-0.2945,-0.37368,-0.08387,-0.63818,-0.76993,1.18076,1.2415,0.82662,0.51978,1.82751,1.73265,1.92733,1.82134,1.90887,-0.12968,0.11094,0.09554,0.14508,-0.00263,1
peptide_pm_237,0.29883,0.1523,0.08402,0.09304,0.25168,-0.26739,-0.27199,-0.17564,-0.14429,-0.28066,0.49489,0.39596,0.4782,0.35166,0.39225,-0.25368,-0.19614,0.10279,-0.68195,-0.20146,-0.31262,-0.34865,-0.50921,-0.35181,-0.31405,0.54298,0.57653,0.56263,0.55157,0.56803,1
peptide_pm_238,-0.37444,-0.19633,-0.28961,-0.20015,-0.11319,1.3755,1.24426,1.45136,1.09816,0.95496,-1.02,-1.09899,-0.81842,-0.83237,-0.68244,-0.47772,0.71249,-0.08103,0.45065,0.76236,1.55943,1.17293,1.19565,1.08378,0.81643,-1.52354,-1.78974,-1.66511,-1.78458,-1.7292,1
peptide_pm_239,0.26743,-0.27096,-0.47632,0.34366,0.1306,-0.98527,-0.39035,0.15365,-1.44437,-0.74888,-0.4832,-0.84509,-0.50133,-0.33881,-0.31513,1.35815,-0.43122,0.41374,2.17492,0.6533,-0.80927,-0.68026,-1.1488,-0.75169,-0.89082,-0.96406,-1.26454,-1.16299,-1.19703,-1.23583,1
peptide_pm_240,0.93439,0.56543,0.87025,1.008,0.77972,1.39879,1.24107,1.01765,0.46841,1.38637,1.08475,0.85089,1.10645,1.01466,1.03112,-0.92737,0.85771,0.76168,-0.06405,-0.45939,1.23721,0.83567,1.04679,0.83185,1.03314,0.33798,0.477,0.68075,0.65728,0.75991,1
peptide_pm_241,-0.7761,-0.74509,-0.37401,-0.30592,-0.78422,-0.21483,0.82934,0.57539,-0.16935,0.89808,-0.31923,-0.36405,-0.1427,-0.17736,-0.35318,0.66967,-0.75823,-0.16134,2.34997,-0.80887,-0.20872,-0.36235,-0.77355,-0.61765,-0.53173,-0.20322,0.09136,0.15563,0.08244,0.07178,1
peptide_pm_242,0.17553,0.29764,0.17401,0.14137,-0.18223,-1.55124,-0.83359,-1.12312,-1.10024,-1.22942,-0.45954,-0.26252,0.05906,-0.13743,-0.28174,1.43764,-2.25829,1.68385,-1.2644,0.8033,-1.44165,-1.26487,-2.3807,-1.20962,-1.86486,-0.66241,-0.79287,-0.60336,-0.70718,-0.79312,1
peptide_pm_243,-1.05304,-0.50981,-0.68308,-0.88746,-0.82352,0.94893,0.50778,0.95605,0.7046,0.74893,-0.60702,-0.63486,-0.74712,-0.80475,-0.86752,-0.23921,-0.29297,0.27673,-0.97113,0.2058,0.91345,0.83155,0.47628,0.84997,1.06729,-0.75644,-0.39204,-0.47052,-0.51766,-0.47212,1
peptide_pm_244,-1.88855,-1.22626,-1.36563,-1.01898,-0.91603,-0.01382,0.32525,0.37242,-0.45428,-0.79086,-1.27444,-1.12552,-1.28587,-1.14976,-1.0445,0.10287,-0.34716,-1.69826,-0.50701,1.34629,0.15345,-0.07079,0.58854,0.31116,-0.23353,-0.78163,-0.37587,-0.3583,-0.31351,-0.38543,1
peptide_pm_245,-0.07449,-0.62251,-0.27248,-0.85886,-0.43522,0.3014,-0.95629,0.00063,0.32011,-0.92464,-0.34736,0.08883,-0.20547,-0.04269,-0.49562,0.78954,2.0421,0.80038,-0.14969,-0.45957,0.2837,0.35556,0.64858,0.7114,1.09831,0.38263,0.46354,0.51029,0.62328,0.79775,1
peptide_pm_246,0.51855,0.71587,0.17652,-0.45558,-0.74056,-1.99414,-1.52809,-1.34396,-0.21324,0.58949,-0.26072,-0.00368,-0.03377,0.01199,0.24693,2.37999,1.01441,0.61852,-0.55367,-2.01625,-0.98614,-1.63062,-1.75119,-1.99007,-1.98997,-1.20304,-0.81429,-0.9587,-1.18765,-1.114,1
peptide_pm_247,-1.05299,-1.23015,-0.75135,-1.10513,-0.89983,0.59674,0.64524,-0.30449,0.57222,0.21787,-1.32983,-1.18727,-0.92054,-1.13276,-1.01618,0.41016,-0.42671,-1.47112,0.62299,0.98154,0.69477,0.67288,0.87138,0.17875,-0.17761,0.12493,0.04595,-0.10383,-0.13747,-0.26125,1
peptide_pm_248,-0.0625,-0.33067,-0.49237,-0.16076,-0.13873,0.58877,0.44206,0.80519,0.00543,-0.24938,0.02248,-0.34093,-0.4836,-0.36163,-0.60666,-0.48545,0.74705,0.32901,-0.00828,0.51501,0.71906,0.80257,1.07907,1.21966,1.24567,-0.30963,-0.11984,-0.20515,-0.28274,-0.25626,1
peptide_pm_249,0.55055,0.74211,0.82215,0.69055,1.00416,-0.82581,-2.18898,-1.68535,-1.38081,-2.23749,0.05369,0.50895,0.32926,0.38646,0.23891,1.2468,3.42942,1.97818,1.60322,-0.10307,-0.76291,-1.16147,-1.14886,-0.23827,0.22416,-0.5583,-0.63771,-0.81781,-0.55659,-0.61711,1
peptide_pm_250,-1.12967,-0.81909,-0.84785,-0.39106,-0.4708,-1.0804,-0.41804,0.11776,-1.30012,-1.04702,-0.60745,-0.80158,-0.77677,-0.49547,-0.60201,1.08341,-0.76203,-2.16778,1.57298,1.35835,-1.32958,-0.79839,-0.72511,-1.34055,-1.15485,-0.76936,-0.50368,-0.50166,-0.4302,-0.46576,1
peptide_pm_251,0.81432,0.80291,0.34376,-0.35458,-0.71822,-1.74626,-1.51303,-1.31594,-0.19565,0.59293,0.04936,0.02104,0.01211,0.03936,0.25293,2.44909,1.0262,0.65258,-0.54124,-1.97707,-0.89172,-1.61699,-1.69812,-1.97605,-1.92909,-1.07676,-0.74725,-0.86194,-1.11096,-1.0412,1
peptide_pm_252,-2.27361,-1.77217,-1.67541,-1.75949,-1.75259,0.38954,0.83415,1.0538,0.68605,0.11971,-1.77899,-1.74178,-1.62652,-1.85173,-1.65745,0.47665,-1.64304,-0.61161,1.50559,0.6686,0.80703,0.85622,0.50427,0.80115,0.49796,-1.40867,-1.0076,-1.03304,-1.04847,-0.9126,1
peptide_pm_253,0.20706,-1.0865,0.08601,-0.53202,-0.59855,-0.52941,0.301,-1.23577,-0.86886,-0.55806,-1.95832,-1.10737,-2.04121,-1.17965,-1.62289,0.87679,0.93322,0.42157,-1.01381,-1.69593,-0.01794,-0.19252,1.10302,0.78775,1.00336,-2.37638,-3.02317,-3.23783,-2.61808,-2.31835,1
peptide_pm_254,0.74423,0.79121,0.32128,-0.36816,-0.72122,-2.01647,-1.62224,-1.51909,-0.32312,0.56801,0.03867,0.03283,0.03401,0.05242,0.25579,2.18895,0.94073,0.4056,-0.63138,-2.26116,-1.18532,-1.61049,-1.6728,-1.96936,-1.90003,-1.00529,-0.71525,-0.81576,-1.07435,-1.00646,1
peptide_pm_255,-2.12305,-1.40562,-1.43907,-1.16156,-1.18013,0.18191,0.37646,0.50294,-0.11486,-0.45135,-1.49982,-1.37265,-1.24196,-1.10463,-1.24508,-0.14749,-0.14955,-1.47206,-0.52619,1.26724,0.4021,0.18208,0.25791,0.13399,0.30607,-0.88901,-0.48948,-0.40404,-0.40666,-0.45097,1
peptide_pm_256,-0.14795,-0.08126,-0.71529,-1.11876,-0.86334,-1.65712,-2.50528,-1.60529,-0.03265,-0.64191,-0.64861,-1.05237,-1.32231,-1.15557,-1.02548,2.07114,2.18067,0.63866,-2.24906,-2.24048,-0.64196,-0.26148,-0.32689,-0.772,-0.87024,-1.18162,-0.82307,-0.9152,-1.01502,-0.98189,1
peptide_pm_257,0.50507,0.16973,0.23936,-0.06046,0.41255,0.72314,0.28557,-0.08309,0.56927,-0.08617,-0.02396,0.2465,-0.46855,0.25899,0.09105,-1.35331,0.53293,0.56815,-0.72715,-0.50104,0.52692,0.27039,0.81682,0.61079,0.78524,-0.38761,-0.79026,-0.66544,-0.51854,-0.57129,1
peptide_pm_258,-1.05467,-0.85321,-0.91014,-0.43291,-0.69611,0.11937,0.36173,-0.04733,-0.67442,-0.02784,-0.34066,-0.57094,-0.31885,-0.23516,-0.43885,-0.56059,-0.55162,-0.20038,0.0395,0.02198,-0.0025,0.07708,-0.02219,0.06283,0.05506,0.14788,0.35547,0.41652,0.4561,0.36159,1
peptide_pm_259,-0.17219,-0.56577,-0.78268,-0.02813,0.04371,-0.29097,0.12328,0.32261,-0.2845,-0.0594,0.16224,-0.1184,-0.1181,0.28008,0.52675,-0.12423,0.27323,-0.62851,-0.50873,-0.64793,-0.52648,-0.26805,-0.00461,-0.28051,-0.50827,0.52033,0.73014,0.74726,0.77467,0.88637,1
peptide_pm_260,0.08033,0.27595,0.21408,0.61562,0.59107,0.76709,0.57303,0.51077,-0.01743,1.03565,0.41035,0.05576,-0.09989,0.29713,0.10252,0.23003,-0.24538,-0.83553,0.6833,-0.39537,0.53986,1.20825,1.16907,0.5856,0.28768,-0.07013,0.19702,0.03972,0.06012,0.14504,1
peptide_pm_261,-0.27088,-0.08056,-0.04804,0.15734,0.38085,-0.02226,-0.14273,0.55169,-0.25998,-0.46052,0.29695,0.24133,0.24338,0.37827,0.56172,0.29168,-1.50013,-0.58446,0.84723,0.15558,-0.09266,-0.12786,0.02716,-0.2228,-0.3425,0.30463,0.5517,0.56563,0.69467,0.625,1
peptide_pm_262,0.75521,0.0391,0.15204,0.52262,-0.6772,-1.41877,-1.79934,-2.05323,-2.1388,0.27796,-1.43449,-0.68257,-1.13146,-0.97725,-1.4534,1.40385,2.65493,-0.08619,-2.56015,-2.6666,-1.18716,-0.86787,-0.2627,0.2262,0.27744,-2.04039,-2.80767,-2.90709,-2.32878,-2.00704,1
peptide_pm_263,1.24789,0.88525,0.52889,1.28087,1.46166,0.28571,0.25437,1.71851,0.06593,-0.76503,0.55915,0.47334,0.8014,0.3314,0.30024,1.12593,-1.36398,-1.40308,0.66191,1.49022,0.84459,0.13599,0.6179,0.8203,0.30942,-0.44212,-0.63505,-0.53965,-0.37978,-0.39562,1
peptide_pm_264,-2.17011,-1.6072,-1.50493,-1.30661,-1.47645,0.47538,0.95846,0.70489,0.13144,0.29611,-1.60377,-1.83361,-1.65061,-1.50638,-1.7192,0.59489,-1.06293,-0.50099,0.82515,1.03638,0.80668,1.46288,1.20249,0.81443,1.12191,-1.51027,-1.23329,-1.15516,-1.09334,-1.19345,1
peptide_pm_265,0.64652,0.72908,0.3425,0.465,0.71063,-0.43343,-0.32475,-0.27015,-0.49255,-0.84387,0.85711,0.85065,0.54843,0.5719,0.71183,-0.16123,-0.87691,0.06412,-0.35448,0.436,-0.71848,-0.73385,-0.46956,-0.4595,-0.77589,0.6071,0.65689,0.47247,0.75345,0.86537,1
peptide_pm_266,-0.83904,-0.57511,-0.4893,-0.23475,-0.30521,-1.11922,-0.6807,-0.2389,-1.21143,-0.964,-0.65756,-0.65215,-0.73393,-0.39465,-0.49619,0.98173,-0.71224,-1.89067,1.29987,1.1572,-1.45329,-1.05914,-0.72207,-1.55985,-1.37737,-0.92571,-0.84001,-0.89314,-0.74514,-0.79263,1
peptide_pm_267,-2.03424,-1.55413,-1.80804,-1.92716,-1.9075,0.83899,0.52953,0.5702,0.61645,0.84876,-2.14103,-1.91907,-1.96811,-2.14133,-2.06537,-0.28961,1.07732,0.31855,0.37585,0.07692,1.21658,1.07123,1.46568,1.68468,1.46691,-1.94438,-1.78225,-1.77333,-1.88878,-1.84267,1
peptide_pm_268,-0.31776,-0.43196,-1.51841,-0.7354,-0.16888,-0.40054,-0.50845,1.97384,1.53009,-1.20829,-0.77546,-0.79483,-1.21257,-1.17981,-1.37097,1.59152,-1.5435,-2.23264,0.03474,2.58772,0.63363,0.42277,0.29508,0.2727,0.28038,-1.14886,-0.79599,-0.8636,-0.80791,-0.94135,1
peptide_pm_269,-2.07935,-1.21317,-1.26758,-1.46554,-1.78549,-0.47361,-1.22866,-0.86906,-0.10459,0.61118,-1.62987,-1.503,-1.41316,-1.35351,-1.38006,0.12978,3.21491,2.11926,1.15975,0.11988,-0.32282,-0.64603,-0.85631,-0.87669,-0.89525,-1.075,-0.71398,-0.72178,-0.76379,-0.80188,1
peptide_pm_270,-0.88688,-0.55339,-0.73118,-0.62803,-0.60927,0.69045,0.29111,0.96375,-0.28769,-0.15967,-0.49416,-0.4817,-0.56903,-0.72127,-0.59356,-0.25161,-0.66406,-0.86264,0.50504,0.98182,0.6406,0.61043,0.9145,0.60945,0.2785,-0.8062,-0.44259,-0.47682,-0.58251,-0.51362,1
peptide_pm_271,-1.66795,-1.39877,-1.68508,-1.46604,-1.28222,0.9511,0.86809,1.17358,0.85986,0.73096,-2.22269,-1.8261,-1.8248,-2.11138,-1.75159,-0.55667,1.27202,0.61834,0.63302,0.46062,1.41981,1.10277,1.40333,1.9441,1.62742,-2.13797,-2.15412,-2.09531,-2.08641,-2.07442,1
peptide_pm_272,-1.38156,-0.96783,-1.25077,-0.86626,-0.93538,1.24848,1.14358,1.20179,1.07251,0.94011,-0.50687,-0.52177,-0.72697,-0.59124,-0.45956,-1.2274,0.73863,0.57899,0.24799,0.12957,1.32767,1.08835,1.04578,0.73951,0.62504,0.15303,0.37727,0.29653,0.40569,0.45212,1
peptide_pm_273,-2.25114,-1.7065,-1.67642,-1.59689,-1.35993,0.22666,0.88359,0.63393,0.51916,-0.29826,-1.65085,-1.69493,-1.49914,-1.65255,-1.48397,0.00973,-1.61557,0.06482,-0.56287,1.11464,0.40131,0.60007,0.1568,0.53404,0.14495,-1.27214,-0.99586,-0.86945,-0.96194,-0.82365,1
peptide_pm_274,-0.93921,-0.97099,-0.80304,-1.15231,-0.9709,0.67327,1.17308,-0.07124,0.25966,0.59885,-0.88277,-0.91222,-0.80639,-0.68973,-0.78225,0.43103,-0.43339,-1.53041,0.7858,1.02529,0.78826,0.73018,0.95014,0.44146,0.06792,0.54719,0.72481,0.65562,0.62945,0.63908,1
peptide_pm_275,1.48094,1.31701,0.75044,1.62584,2.32269,-4.11155,-3.26394,-1.24279,-3.65939,-5.26379,0.29306,0.25846,0.43502,0.5562,0.43388,4.73161,1.71681,-3.32194,2.43353,6.32383,-2.81556,-2.58424,-2.86098,-2.94583,-2.60301,-1.56226,-1.16767,-1.12252,-1.15987,-1.12608,1
peptide_pm_276,-1.62712,-0.95904,-1.16074,-0.81642,-0.57869,-0.28362,0.0452,0.92483,-0.53234,-0.96571,-1.06706,-1.05107,-1.01017,-0.93132,-0.74504,0.86516,-0.97634,-2.25968,1.16328,1.66818,-0.26152,-0.13125,-0.20061,-0.31826,-0.67218,-1.16217,-0.77147,-0.80893,-0.76161,-0.61112,1
peptide_pm_277,0.48153,0.14141,-0.19493,0.81687,0.78064,-0.60191,-0.42715,1.08233,-1.32589,-2.41015,-0.10255,-0.09115,-0.03956,-0.24702,-0.03246,1.38785,-1.07798,-2.1708,2.02086,1.53347,-0.1125,-0.71303,-0.41104,0.22463,-0.64294,-0.88552,-1.02816,-1.06631,-0.66073,-0.65507,1
peptide_pm_278,0.94451,1.0616,1.41905,1.2944,1.40325,1.04162,1.64436,-0.80535,1.48629,-0.35172,1.11348,0.98071,1.22417,1.14326,1.13699,0.60958,-3.12727,1.62461,-2.46693,1.42572,0.40672,0.46573,-0.13585,0.57872,-0.14952,0.03703,0.30944,0.47888,0.29074,0.37622,1
peptide_pm_279,-0.75048,-0.70922,-0.81245,-0.41832,-0.77938,-0.09513,0.49008,0.17706,-0.73373,0.23441,-0.52266,-0.73539,-0.77273,-0.63518,-0.7208,-0.20521,-0.66474,-0.6679,0.50399,0.0521,-0.25518,-0.08019,-0.01871,-0.4492,-0.51847,-0.47789,-0.2332,-0.2094,-0.2072,-0.16389,1
peptide_pm_280,-0.67338,-0.4949,-0.32821,-0.39258,-0.32028,1.79312,1.68234,1.98826,1.48903,1.11552,-1.06118,-0.56327,-0.34046,-0.37516,-0.35464,-0.59699,1.41699,0.56869,1.12118,1.13578,2.06501,1.62033,1.70874,2.22952,2.21458,-1.25471,-1.17156,-1.14863,-1.00521,-1.12601,1
peptide_pm_281,0.61711,0.285,0.38969,0.17334,0.48558,0.57874,-0.0032,-0.11788,-0.00059,-0.03642,0.06713,0.32538,-0.33993,0.40343,0.20707,-1.39742,0.22087,0.23542,-0.63231,-0.42879,0.27694,0.00527,0.41643,0.16065,0.47458,-0.39612,-0.79403,-0.67929,-0.54053,-0.57532,1
peptide_pm_282,-1.92329,-1.55594,-1.44076,-1.16655,-1.35119,0.13038,1.11842,0.86207,0.10097,0.26893,-1.35981,-1.69115,-1.49097,-1.28967,-1.52834,0.71774,-1.42929,-0.82888,0.92176,1.2977,0.32113,1.08947,0.79751,0.31673,0.66972,-1.35204,-1.18114,-1.09061,-0.99856,-1.12329,1
peptide_pm_283,-0.68117,-1.89125,-0.50358,-1.17363,-1.21306,0.35816,0.91312,-0.81489,-0.21756,0.2613,-2.3712,-1.44683,-1.95694,-1.37063,-1.94814,-0.33544,0.29326,0.70566,-0.77958,-1.48248,0.46194,0.15598,1.16679,1.01152,1.27227,-2.0675,-2.77321,-3.14344,-2.52869,-2.12447,1
peptide_pm_284,-1.11954,-0.8632,-0.82128,-0.50724,-0.60164,-1.11388,-0.36141,0.02492,-1.24958,-1.01209,-0.60355,-0.82219,-0.76536,-0.66692,-0.79898,1.08287,-0.91167,-1.94762,1.35541,1.30997,-1.36654,-0.79368,-0.80145,-0.99329,-0.77971,-0.74879,-0.49384,-0.47651,-0.49173,-0.54151,1
peptide_pm_285,-0.48832,-0.18618,-0.21003,-0.11888,-0.22801,0.79919,0.1308,0.42611,0.35244,0.64816,-0.02759,-0.19428,-0.10734,-0.19367,-0.28021,-0.62029,-0.1271,-0.42159,-0.51835,0.06306,0.55441,0.76338,0.5073,0.48024,0.60872,-0.26417,-0.03777,0.05575,-0.04093,-0.1105,1
peptide_pm_286,-1.91566,-1.42826,-1.34246,-1.3378,-1.28939,0.46207,0.62644,0.38975,0.44397,-0.10243,-1.26321,-1.28422,-1.20189,-1.24578,-1.33953,-0.36361,-0.18958,-0.51925,-0.5597,0.95333,0.70141,0.6203,0.68101,0.73616,0.40672,-0.66641,-0.31732,-0.27624,-0.29931,-0.34687,1
