,ABHPRK__1,ABHPRK__2,ABHPRK__3,ABHPRK__4,ABHPRK__5,ABHPRK__6,ABHPRK__7,ABHPRK__8,ABHPRK__9,ABHPRK__10,ABHPRK__11,ABHPRK__12,ABHPRK__13,ABHPRK__14,ABHPRK__15,ABHPRK__16,ABHPRK__17,ABHPRK__18,ABHPRK__19,ABHPRK__20,ABHPRK__21,ABHPRK__22,ABHPRK__23,ABHPRK__24,ABHPRK__25,ABHPRK__26,ABHPRK__27,ABHPRK__28,ABHPRK__29,ABHPRK__30,ABHPRK__31,ABHPRK__32,ABHPRK__33,ABHPRK__34,ABHPRK__35,ABHPRK__36,ABHPRK__37,ABHPRK__38,ABHPRK__39,ABHPRK__40,ABHPRK__41,ABHPRK__42,ABHPRK__43,ABHPRK__44,ABHPRK__45,ABHPRK__46,ABHPRK__47,ABHPRK__48,ABHPRK__49,ABHPRK__50,ABHPRK__51,ABHPRK__52,ABHPRK__53,ABHPRK__54,ABHPRK__55,ABHPRK__56,ABHPRK__57,ABHPRK__58,ABHPRK__59,ABHPRK__60,ABHPRK__61,ABHPRK__62,ABHPRK__63,ABHPRK__64,ABHPRK__65,ABHPRK__66,ABHPRK__67,ABHPRK__68,ABHPRK__69,ABHPRK__70,ABHPRK__71,ABHPRK__72,ABHPRK__73,ABHPRK__74,ABHPRK__75,ABHPRK__76,ABHPRK__77,ABHPRK__78,ABHPRK__79,ABHPRK__80,ABHPRK__81,ABHPRK__82,ABHPRK__83,ABHPRK__84,ABHPRK__85,ABHPRK__86,ABHPRK__87,ABHPRK__88,ABHPRK__89,ABHPRK__90,ABHPRK__91,ABHPRK__92,ABHPRK__93,ABHPRK__94,ABHPRK__95,ABHPRK__96,ABHPRK__97,ABHPRK__98,ABHPRK__99,ABHPRK__100,ABHPRK__101,ABHPRK__102,ABHPRK__103,ABHPRK__104,ABHPRK__105,y
peptide_pm_320,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,2.28536,1.84949,1.24748,3.28644,2.75703,0.0,3.25377,3.43206,2.13553,2.81276,2.28536,1.13876,0.52162,2.3811,2.20065,0.0,1.1886,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.34277,1.16772,-0.03191,1.89709,1.7659,0.0,1.24957,1.64067,-0.49929,-1.36075,-0.02716,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.21468,-0.19495,-0.47258,0.63723,0.74988,-0.74667,0.43236,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.44175,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_321,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.59808,0.16651,0.58158,0.22476,0.0603,0.0,1.74036,0.74901,0.90406,1.26833,0.59808,-0.33585,0.03701,0.40377,0.26717,0.0,0.55062,0.58964,-0.52744,0.95212,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.70279,0.31685,0.72068,1.10098,0.11221,0.0,0.77581,0.85271,-0.27103,0.10996,0.24246,0.29526,-0.61669,0.21264,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.58265,-0.65417,-0.7113,-0.65146,-0.67005,-0.74667,-0.04906,0.04659,-0.80863,0.22794,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.20342,-0.35851,-0.37466,0.74127,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_322,-0.04504,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,0.26171,0.44955,-0.5091,-0.04504,0.00362,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,2.63186,-0.19945,-1.12093,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.28006,-0.71736,-1.12093,-0.55461,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,2.37985,-1.30542,-1.14177,-0.56708,-1.11044,-1.09453,0.0,-1.75088,-1.35667,-0.3003,0.05113,-0.52301,-0.68269,-0.61669,-0.63015,-0.61326,0.0,1.30271,-0.4388,-0.39194,-0.39872,-0.61963,-0.37302,-0.33617,-1.21106,-1.24939,-0.74667,-0.31433,-0.8121,-0.18069,-0.73634,0.0,0.7333,1.62017,0.6552,3.00359,-0.88006,-0.35851,-0.37466,-0.39474,-0.39275,0.0,1.41543,-0.33045,-0.26815,-0.25203,1.28529,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_323,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.31322,0.52501,-0.46484,-0.52199,-0.56203,0.0,1.04186,0.74901,0.50423,0.8712,0.31322,-0.02173,-0.72451,0.11384,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.06452,0.27945,0.72068,0.25662,0.19266,0.0,0.09555,0.59778,-0.61688,0.99238,-0.09135,-0.68269,0.61585,0.67235,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.53159,-0.86612,-1.08643,0.4445,-0.84045,-0.74667,0.33184,-0.8121,-0.80863,0.8065,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.4985,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_324,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.63633,-0.61025,-0.46484,0.18327,-0.56203,0.0,0.37828,-0.3138,-0.02444,0.21709,-0.63633,-1.01644,-0.72451,-0.26952,-0.34699,0.0,-0.54307,0.53263,-0.52744,0.8704,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.23677,0.24392,1.67924,0.97812,0.41981,0.0,0.64948,-0.24751,0.36302,0.02345,0.74319,3.96257,0.16176,0.96179,2.05827,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-1.3826,-1.44141,-0.73104,-1.09026,-1.12109,1.89041,-0.87435,0.81489,-0.80863,0.17122,0.0,-0.44684,-0.48466,-0.51158,-0.42325,1.71459,1.13754,0.73003,-0.39474,0.77037,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_325,0.68838,-0.27412,-0.26509,-0.27205,-0.2865,0.0,0.77564,0.85048,2.91394,1.73681,0.0,1.36671,1.36754,-0.51852,0.23376,0.68838,0.33027,-0.02964,0.805,0.8426,0.0,2.68256,0.94738,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.97534,0.20966,1.14963,0.59813,0.6449,0.0,0.17289,0.52711,0.90406,-0.23598,0.97534,1.85716,1.23368,1.36054,1.07572,0.0,-0.54307,0.62059,-0.52744,0.23644,0.0,-0.21618,-0.26458,-0.29822,1.74212,-0.01089,0.14128,-0.93502,-0.00473,0.4657,0.0,-0.08396,1.18776,1.25069,0.42193,0.3372,-0.16655,-0.61669,0.21264,0.76298,0.0,0.23003,0.37327,-0.39194,-0.39872,0.97264,1.25925,0.45695,1.01137,0.95642,-0.74667,0.43236,0.51273,-0.80863,-0.26881,0.0,-0.44684,-0.48466,0.38066,0.44212,-0.11968,0.47263,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.19846,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_326,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.25651,0.12767,-0.46484,-0.52199,-0.56203,0.0,0.37828,0.66726,-0.02444,0.21709,-0.25651,-0.36988,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.54776,0.24392,-0.41216,0.56041,0.41981,0.0,-1.15079,-0.73053,-0.35557,0.02345,-0.36953,0.24636,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-1.72301,-1.06747,-1.08643,-1.48287,-1.52202,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.74439,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_327,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.78241,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,0.04295,0.64017,-0.71736,-0.78241,0.06116,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.34277,1.16772,-0.93502,1.1452,1.7659,0.0,1.24957,1.64067,-0.49929,-0.05345,0.87158,0.86573,-0.61669,-0.63015,1.06882,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.3352,-0.19495,-1.08643,-0.06947,-0.00742,-0.74667,-0.87435,0.59303,0.82401,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.35269,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_328,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.78241,-0.61025,-0.46484,-0.52199,-0.56203,0.0,0.17289,0.04295,-0.85519,-0.71736,-0.78241,-1.01644,-0.72451,0.21241,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.34277,1.16772,-0.03191,1.1452,1.7659,0.0,-0.75073,-0.02796,-0.49929,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,1.59526,-0.4388,-0.39194,-0.39872,-1.98486,-1.44141,-1.08643,-0.77617,-1.52202,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.77029,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_329,-0.32754,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,0.50264,0.50211,-0.51852,-0.5091,-0.32754,-0.58435,-0.51323,0.21245,0.25482,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.0088,0.06059,-0.46484,0.11274,-0.03797,0.0,0.26625,0.52711,-0.10751,-0.71736,-0.0088,-0.42866,-0.72451,0.21241,-0.40445,0.0,1.34602,1.36338,0.56459,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.03639,0.11795,-0.93502,-0.35856,0.26041,0.0,-0.65981,0.92554,-0.49929,-0.7415,0.59805,0.1619,0.08762,0.08622,0.18351,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.59819,-0.76153,-1.08643,-0.06947,-0.44585,0.05592,0.55115,0.65994,0.00769,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.55994,-0.35851,0.62482,-0.39474,0.64794,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_330,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,2.14901,1.99418,0.71238,2.01696,1.57165,0.0,2.04558,2.69069,2.13553,1.55201,2.14901,1.26554,0.1322,1.29675,1.0958,0.0,0.67928,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,2.88116,4.4468,1.06452,1.03187,-0.31413,1.39583,1.66374,0.0,1.07307,1.74496,-0.06814,-0.52035,-0.27681,-0.68269,-0.61669,-0.63015,-0.61326,0.0,0.99295,1.3376,-0.39194,-0.39872,0.09249,-0.12163,-0.66441,-0.06947,-0.06151,-0.74667,0.04803,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,1.51083,1.61654,-0.66243,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.35543,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_331,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,2.59213,3.32533,-0.46484,2.40757,4.41655,0.0,1.61063,3.18998,2.59564,-0.71736,2.59213,2.43188,-0.72451,1.6304,3.74742,0.0,3.61292,7.86275,4.51269,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.06452,1.32168,-0.93502,0.62467,2.12345,0.0,1.4496,3.54767,2.18713,-1.36075,4.91589,4.27226,-0.61669,2.67619,6.95608,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.48963,0.55292,-1.08643,0.14798,1.88583,-0.74667,2.26175,5.81209,2.959,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,3.92768,7.62043,-0.37466,4.06192,9.49378,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_332,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,1.05825,0.61962,-0.46484,2.01696,0.54432,0.0,1.19985,2.58478,0.64017,-0.71736,1.05825,0.06116,-0.72451,1.29675,0.13828,0.0,-0.54307,1.27897,1.65662,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.34277,1.16772,-0.93502,1.1452,1.7659,0.0,0.24942,0.80636,-0.49929,-0.05345,-0.02716,0.86573,-0.61669,-0.63015,1.06882,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.88509,-0.81818,-1.08643,-0.06947,-0.76472,-0.74667,-0.87435,0.59303,0.82401,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.44175,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_333,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.44469,-0.61025,0.31997,0.02995,0.34317,0.0,-0.36113,0.74901,0.44512,0.00471,0.44469,1.05255,-0.15337,0.54243,1.21633,0.0,0.28813,1.13126,-0.52744,1.58359,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.32674,-0.40273,-0.93502,-0.12973,-0.2169,0.0,1.12955,0.98017,-0.66801,-0.29114,0.42221,0.06055,-0.00042,0.61572,0.07486,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.76457,0.35349,-0.52374,0.97522,1.26622,-0.03668,1.00731,0.47593,-0.09878,0.66625,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.35269,-0.35851,-0.37466,0.44492,0.50603,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_334,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,1.05825,0.61962,1.24748,-0.52199,-0.56203,0.0,1.19985,0.04295,0.64017,2.81276,1.05825,0.06116,0.52162,-0.87193,-0.89291,0.0,2.92026,1.27897,1.65662,4.50242,0.0,-0.21618,-0.26458,4.47086,-0.25081,1.34277,0.39789,2.67742,1.1452,0.33568,0.0,1.24957,-0.86227,2.08764,2.56114,3.56779,0.86573,4.76164,3.66809,2.75089,0.0,3.6431,4.72892,-0.39194,3.06104,-0.88509,-0.81818,-0.47258,-1.48287,-1.52202,-0.74667,1.73907,0.59303,0.82401,2.6922,0.0,-0.44684,-0.48466,2.52204,-0.42325,2.73602,2.13491,5.34966,3.4677,1.80426,0.0,3.6499,3.76337,-0.26815,4.99021,2.26378,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_335,-0.34762,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.34762,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.0666,0.03142,-0.46484,-0.52199,-0.06417,0.0,-0.31826,-0.38069,-0.14312,-0.71736,-0.0666,0.10801,-0.10145,-0.87193,0.03516,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,1.97277,-0.25081,0.1602,0.06318,-0.48346,0.32171,0.19266,0.0,-0.18543,0.3892,0.05505,-0.18418,1.02137,0.93305,-0.61669,0.05211,0.90061,0.0,0.61586,0.85313,-0.39194,1.15817,-0.40394,-0.14076,-0.16566,-0.13677,0.18191,-0.74667,-0.19259,0.59303,-0.80863,-0.73634,0.0,-0.44684,-0.48466,0.933,-0.42325,0.4851,0.9424,-0.37466,0.52489,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.08578,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_336,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,1.6718,1.84949,-0.46484,0.74748,1.65067,0.0,0.17289,1.7375,3.6309,2.81276,1.6718,1.13876,-0.72451,0.21241,1.16946,0.0,1.1886,3.05153,-0.52744,-0.43713,0.0,11.08053,7.95369,4.47086,-0.25081,0.22976,-0.37194,-0.03191,-0.35856,-0.37942,0.0,0.24942,-0.86227,-0.49929,-0.05345,0.87158,-0.68269,-0.61669,0.8026,-0.61326,0.0,1.59526,2.14506,3.15007,3.06104,-0.3352,-0.19495,-1.08643,-0.77617,-0.00742,-0.74667,0.43236,1.99816,-0.80863,-0.73634,0.0,5.06046,4.68175,2.52204,-0.42325,0.35269,-0.35851,-0.37466,-0.39474,-0.39275,0.0,3.6499,-0.33045,4.88472,4.99021,3.75728,-0.13961,-0.14919,5.74514,6.50408,1
peptide_pm_337,-0.21032,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,0.70598,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.21032,-0.12704,-0.51323,-0.10661,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.10253,-0.61025,0.07332,-0.52199,0.34317,0.0,-0.51175,-0.00547,0.46424,-0.71736,-0.10253,0.06116,0.05877,-0.87193,0.51325,0.0,0.03415,-0.49359,0.11493,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.20642,0.14128,-0.65118,-0.22587,-0.11938,0.0,0.24942,0.40112,0.1094,-0.64768,-0.29435,0.34959,-0.61669,-0.20875,-0.15451,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.18658,-0.61044,-0.31474,-0.4436,0.54334,-0.24776,-0.43878,0.07112,-0.32844,-0.26881,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.39881,-0.35851,0.22503,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_338,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.50313,0.12767,0.5265,0.18327,-0.56203,0.0,0.37828,-0.3138,0.80632,0.21709,0.50313,0.27668,-0.00307,-0.26952,-0.34699,0.0,1.53493,0.53263,0.68592,0.8704,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.20326,-0.21798,0.63354,-0.69273,-0.33736,0.0,0.04939,-0.73053,1.8002,0.71554,0.18683,0.24636,0.16176,1.75776,0.27725,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.36139,-0.3196,0.33511,-1.09026,-0.72017,1.89041,0.6937,0.81489,0.09839,1.07877,0.0,-0.44684,-0.48466,-0.51158,-0.42325,1.22279,-0.35851,0.73003,0.67816,0.77037,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_339,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.3083,-0.61025,-0.46484,-0.52199,-0.00885,0.0,-0.26724,0.59368,-0.06816,-0.71736,-0.3083,-0.40067,-0.72451,-0.30122,0.13828,0.0,0.44646,-0.49359,-0.52744,0.79776,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.40683,0.61784,-0.93502,0.07674,0.69324,0.0,0.53518,1.05665,-1.11199,-0.7071,0.66732,1.97175,1.60188,0.878,0.22778,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.48517,-0.72915,-1.08643,0.00492,-0.00742,1.77055,0.61903,-0.03928,0.05066,0.97793,0.0,-0.44684,-0.48466,-0.51158,-0.42325,1.58047,1.0663,1.72425,1.63812,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_340,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.0666,0.03142,-0.46484,0.08252,0.43369,0.0,0.21754,-0.38069,-0.85519,-0.71736,-0.0666,-0.45421,-0.10145,-0.35558,0.03516,0.0,-0.54307,0.39269,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.46164,0.46483,-0.48346,0.67975,0.83626,0.0,-1.22906,-0.44511,0.67098,-0.77247,0.53455,0.12518,-0.61669,-0.63015,0.90061,0.0,1.68429,2.14506,-0.39194,-0.39872,-1.2975,-0.79109,-0.47258,-1.14634,-0.49966,-0.74667,-0.19259,-0.10954,-0.80863,-0.73634,0.0,-0.44684,-0.48466,0.933,-0.42325,0.05478,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,3.76337,-0.26815,-0.25203,0.89475,-0.13961,-0.14919,-0.2037,-0.18655,1
peptide_pm_341,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.3083,-0.61025,-0.46484,-0.52199,-0.00885,0.0,-0.26724,0.59368,-0.06816,-0.71736,-0.3083,-0.40067,-0.72451,0.26948,0.13828,0.0,-0.54307,-0.49359,0.62206,0.79776,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.73567,0.61784,-0.43831,0.47247,1.05079,0.0,1.10669,1.51552,-0.43122,-0.7071,0.66732,3.74137,1.60188,0.12393,0.22778,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.16024,-0.37302,-0.74881,0.37687,0.37123,2.60962,-0.12766,0.73354,0.90994,0.1208,0.0,-0.44684,-0.48466,-0.51158,-0.42325,2.04991,3.91592,2.77371,1.63812,0.70575,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,1
