,Length,y
NP07354,16.0,1
NP04997,21.0,1
NP04093,11.0,1
NP07814,22.0,1
NP01885,15.0,1
NP00806,11.0,1
NP00865,11.0,1
NP09881,46.0,1
NP09311,16.0,1
NP02017,40.0,1
NP08581,15.0,1
NP09916,23.0,1
NP06427,27.0,1
NP00053,47.0,1
NP09298,15.0,1
NP09909,31.0,1
NP09305,19.0,1
NP00055,52.0,1
NP07581,32.0,1
NP04791,39.0,1
NP10722,11.0,1
NP01206,15.0,1
NP10091,23.0,1
NP09288,18.0,1
NP07572,11.0,1
NP07044,11.0,1
NP05097,24.0,1
NP02172,34.0,1
NP05452,34.0,1
NP07391,25.0,1
NP01524,13.0,1
NP06691,34.0,1
NP06044,14.0,1
NP05496,19.0,1
NP09313,15.0,1
NP06410,16.0,1
NP07468,11.0,1
NP00035,90.0,1
NP05891,12.0,1
NP05940,13.0,1
NP06905,14.0,1
NP09733,14.0,1
NP06576,14.0,1
NP05103,29.0,1
NP08976,39.0,1
NP05219,54.0,1
NP03724,12.0,1
NP07903,27.0,1
NP03808,34.0,1
NP09491,11.0,1
NP08146,17.0,1
NP00036,87.0,1
NP05199,33.0,1
NP03163,13.0,1
NP04650,62.0,1
NP11008,21.0,1
NP07003,12.0,1
NP00924,16.0,1
NP05839,11.0,1
NP05204,37.0,1
NP07579,39.0,1
NP09785,18.0,1
NP09420,11.0,1
NP07631,30.0,1
NP04964,30.0,1
NP07116,11.0,1
NP08515,15.0,1
NP08956,11.0,1
NP02519,38.0,1
NP02016,40.0,1
NP10717,11.0,1
NP10733,20.0,1
NP07380,15.0,1
NP07165,15.0,1
NP02588,21.0,1
NP07446,15.0,1
NP05203,29.0,1
NP06302,31.0,1
NP02544,39.0,1
NP05885,17.0,1
NP07255,14.0,1
NP06984,29.0,1
NP06059,18.0,1
NP06835,25.0,1
NP08604,11.0,1
NP09164,30.0,1
NP11108,100.0,1
NP05096,24.0,1
NP04406,48.0,1
NP05890,13.0,1
NP07464,19.0,1
NP06418,16.0,1
NP08246,34.0,1
NP04291,34.0,1
NP07463,23.0,1
NP08426,14.0,1
NP07447,11.0,1
NP07562,32.0,1
NP07080,13.0,1
NP11340,69.0,1
NP01384,78.0,1
NP06184,13.0,1
NP08799,11.0,1
NP09363,15.0,1
NP10995,13.0,1
NP02542,15.0,1
NP09790,11.0,1
NP06660,20.0,1
NP04630,69.0,1
NP05227,15.0,1
NP08585,12.0,1
NP07536,13.0,1
NP05264,11.0,1
NP01550,30.0,1
NP02268,19.0,1
NP03567,12.0,1
NP07927,60.0,1
NP10821,30.0,1
NP11378,76.0,1
NP01970,63.0,1
NP09878,46.0,1
NP09055,74.0,1
NP00501,51.0,1
NP09046,86.0,1
NP05709,14.0,1
NP07637,37.0,1
NP04702,80.0,1
NP04737,26.0,1
NP04841,21.0,1
NP06128,20.0,1
NP05852,20.0,1
NP01900,16.0,1
NP06994,19.0,1
NP04186,24.0,1
NP01527,62.0,1
NP01909,13.0,1
NP07415,14.0,1
NP06792,37.0,1
NP10974,11.0,1
NP07583,39.0,1
NP07371,22.0,1
NP01477,74.0,1
NP05189,31.0,1
NP04808,34.0,1
NP06991,14.0,1
NP07485,26.0,1
NP10277,28.0,1
NP08602,12.0,1
NP09874,46.0,1
NP06988,38.0,1
NP06963,14.0,1
NP04290,31.0,1
NP05529,23.0,1
NP01800,37.0,1
NP02465,36.0,1
NP06689,39.0,1
NP05538,90.0,1
NP06810,77.0,1
NP04840,35.0,1
NP01004,11.0,1
NP04227,30.0,1
NP08698,11.0,1
NP10275,28.0,1
NP02941,14.0,1
NP02799,18.0,1
NP10758,11.0,1
NP06864,23.0,1
NP01531,27.0,1
NP03465,11.0,1
NP07151,14.0,1
NP08520,12.0,1
NP06719,35.0,1
NP01919,19.0,1
NP07436,14.0,1
NP07010,13.0,1
NP07259,14.0,1
NP06892,13.0,1
NP05664,42.0,1
NP06894,16.0,1
NP01306,11.0,1
NP06720,35.0,1
NP06837,25.0,1
NP08806,11.0,1
NP01749,11.0,1
NP11205,84.0,1
NP09880,44.0,1
NP05123,25.0,1
NP10933,11.0,1
NP05354,14.0,1
NP01223,16.0,1
NP01138,11.0,1
NP05154,74.0,1
NP08526,26.0,1
NP09667,17.0,1
NP06118,41.0,1
NP05742,26.0,1
NP06677,30.0,1
NP11286,75.0,1
NP06301,14.0,1
NP04868,21.0,1
NP01195,14.0,1
NP01284,20.0,1
NP03373,11.0,1
NP03428,20.0,1
NP04640,70.0,1
NP02258,15.0,1
NP01255,33.0,1
NP07554,30.0,1
NP05090,48.0,1
NP07573,36.0,1
NP08244,70.0,1
NP09586,13.0,1
NP11235,25.0,1
NP07365,12.0,1
NP01727,12.0,1
NP03041,20.0,1
NP02492,94.0,1
NP01748,11.0,1
NP07444,22.0,1
NP04679,67.0,1
NP07252,17.0,1
NP07322,28.0,1
NP01651,11.0,1
NP02102,39.0,1
NP07382,13.0,1
NP04157,14.0,1
NP05537,92.0,1
NP05939,16.0,1
NP09635,12.0,1
NP07011,16.0,1
NP04746,26.0,1
NP01324,72.0,1
NP09694,17.0,1
NP08579,15.0,1
NP01245,69.0,1
NP00064,20.0,1
NP09599,13.0,1
NP00786,20.0,1
NP09955,52.0,1
NP09419,36.0,1
NP11297,69.0,1
NP08659,14.0,1
NP04759,27.0,1
NP02928,38.0,1
NP06187,14.0,1
NP07249,25.0,1
NP01211,15.0,1
NP00028,86.0,1
NP04778,23.0,1
NP11356,69.0,1
NP10734,15.0,1
NP07725,11.0,1
NP06332,15.0,1
NP09165,41.0,1
NP05922,19.0,1
NP02270,16.0,1
NP08051,14.0,1
NP02531,34.0,1
NP07551,30.0,1
NP06347,27.0,1
NP06114,76.0,1
NP06967,13.0,1
NP06952,22.0,1
NP05468,36.0,1
NP06353,73.0,1
NP04665,67.0,1
NP10778,11.0,1
NP09418,15.0,1
NP01833,37.0,1
NP07912,82.0,1
NP04437,20.0,1
NP06830,23.0,1
NP10703,14.0,1
NP07278,15.0,1
NP10782,11.0,1
NP11066,85.0,1
NP01282,14.0,1
NP07559,31.0,1
NP04690,66.0,1
NP07966,23.0,1
NP03545,37.0,1
NP05174,24.0,1
NP04915,30.0,1
NP08009,32.0,1
NP01501,63.0,1
NP10658,11.0,1
NP01803,46.0,1
NP01675,13.0,1
NP01773,32.0,1
NP10629,21.0,1
NP07403,24.0,1
NP00045,52.0,1
NP07590,16.0,1
NP10820,28.0,1
NP06916,17.0,1
NP02370,11.0,1
NP00030,86.0,1
NP05094,21.0,1
NP02705,15.0,1
NP09876,46.0,1
NP01655,12.0,1
NP10801,11.0,1
NP11368,68.0,1
NP04769,23.0,1
NP06623,22.0,1
NP09786,16.0,1
NP04447,27.0,1
NP03783,25.0,1
NP08632,19.0,1
NP04826,24.0,1
NP07067,14.0,1
NP07123,16.0,1
NP01828,33.0,1
NP10797,12.0,1
NP06831,23.0,1
NP02828,13.0,1
NP09348,15.0,1
NP02809,22.0,1
NP02525,17.0,1
NP04922,31.0,1
NP00889,11.0,1
NP11361,69.0,1
NP04306,32.0,1
NP09885,41.0,1
NP05937,43.0,1
NP01883,16.0,1
NP04731,27.0,1
NP10649,14.0,1
NP11370,94.0,1
NP01013,13.0,1
NP00866,11.0,1
NP05267,11.0,1
NP03801,34.0,1
NP06346,27.0,1
NP09261,27.0,1
NP02578,21.0,1
NP06426,30.0,1
NP09795,88.0,1
NP06234,14.0,1
NP10348,12.0,1
NP07400,23.0,1
NP04879,23.0,1
NP04371,45.0,1
NP07646,36.0,1
NP04039,23.0,1
NP03763,29.0,1
NP05683,21.0,1
NP04303,37.0,1
NP05073,67.0,1
NP09133,16.0,1
NP09042,93.0,1
NP02010,19.0,1
NP06873,18.0,1
NP06593,34.0,1
NP08671,25.0,1
NP04920,30.0,1
NP09041,79.0,1
NP09592,13.0,1
NP03644,28.0,1
NP09069,38.0,1
NP07935,24.0,1
NP05663,13.0,1
NP05893,13.0,1
NP01822,37.0,1
NP07561,30.0,1
NP07807,20.0,1
NP06559,11.0,1
NP06934,59.0,1
NP05791,43.0,1
NP06207,31.0,1
NP05666,50.0,1
NP07406,13.0,1
NP01813,32.0,1
NP09044,71.0,1
NP08271,13.0,1
NP04229,25.0,1
NP05198,20.0,1
NP07318,15.0,1
NP10735,17.0,1
NP09662,17.0,1
NP07342,19.0,1
NP07153,20.0,1
NP07134,14.0,1
NP05181,24.0,1
NP01186,13.0,1
NP08248,73.0,1
NP02917,20.0,1
NP04646,69.0,1
NP07467,26.0,1
NP07096,22.0,1
NP11064,85.0,1
NP03761,29.0,1
NP07155,20.0,1
NP06909,17.0,1
NP08846,12.0,1
NP04940,30.0,1
NP03800,24.0,1
NP08593,14.0,1
NP02943,13.0,1
NP02587,21.0,1
NP06657,11.0,1
NP09845,31.0,1
NP09888,30.0,1
NP11399,73.0,1
NP07335,20.0,1
NP01820,37.0,1
NP05185,24.0,1
NP09901,12.0,1
NP09899,14.0,1
NP07177,11.0,1
NP07968,13.0,1
NP03028,30.0,1
NP11069,12.0,1
NP07138,12.0,1
NP09927,19.0,1
NP06880,16.0,1
NP02061,15.0,1
NP07955,32.0,1
NP02234,14.0,1
NP04032,71.0,1
NP03458,15.0,1
NP03805,33.0,1
NP07021,21.0,1
NP07937,23.0,1
NP02162,34.0,1
NP01817,36.0,1
NP09350,14.0,1
NP07077,13.0,1
NP11323,68.0,1
NP04783,21.0,1
NP04803,38.0,1
NP06923,18.0,1
NP04694,15.0,1
NP01905,14.0,1
NP07102,17.0,1
NP04220,30.0,1
NP06794,37.0,1
NP06193,37.0,1
NP11352,69.0,1
NP07659,36.0,1
NP07217,13.0,1
NP06221,40.0,1
NP02644,15.0,1
NP04807,32.0,1
NP08519,13.0,1
NP07423,14.0,1
NP03854,95.0,1
NP05739,40.0,1
NP07825,12.0,1
NP06922,13.0,1
NP11149,93.0,1
NP07969,16.0,1
NP03476,18.0,1
NP11398,74.0,1
NP06078,11.0,1
NP05764,25.0,1
NP00850,12.0,1
NP03810,33.0,1
NP07095,14.0,1
NP05540,94.0,1
NP05514,26.0,1
NP06895,16.0,1
NP10723,11.0,1
NP09536,33.0,1
NP00776,12.0,1
NP03795,60.0,1
NP09906,13.0,1
NP11106,84.0,1
NP05789,43.0,1
NP08721,11.0,1
NP10756,11.0,1
NP02949,20.0,1
NP08551,84.0,1
NP11076,13.0,1
NP06084,11.0,1
NP04661,84.0,1
NP06696,32.0,1
NP07706,36.0,1
NP09301,12.0,1
NP05130,34.0,1
NP07932,19.0,1
NP05743,26.0,1
NP07455,18.0,1
NP10630,19.0,1
NP04767,35.0,1
NP04424,38.0,1
NP09415,19.0,1
NP05023,26.0,1
NP06998,14.0,1
NP01307,72.0,1
NP08712,12.0,1
NP11360,68.0,1
NP05225,12.0,1
NP07337,15.0,1
NP01339,72.0,1
NP11366,49.0,1
NP06570,13.0,1
NP08080,29.0,1
NP04210,69.0,1
NP01536,23.0,1
NP06072,14.0,1
NP05037,70.0,1
NP07292,11.0,1
NP07808,16.0,1
NP02911,19.0,1
NP06400,19.0,1
NP04286,31.0,1
NP11078,48.0,1
NP11251,20.0,1
NP06545,14.0,1
NP09337,15.0,1
NP07166,27.0,1
NP07429,14.0,1
NP06898,19.0,1
NP07272,18.0,1
NP03716,12.0,1
NP07236,20.0,1
NP01400,34.0,1
NP06964,13.0,1
NP06749,82.0,1
NP04811,20.0,1
NP04871,21.0,1
NP05088,15.0,1
NP09695,17.0,1
NP07591,21.0,1
NP07242,16.0,1
NP07679,37.0,1
NP05172,25.0,1
NP04180,25.0,1
NP10812,40.0,1
NP06711,35.0,1
NP05166,54.0,1
NP04870,15.0,1
NP09204,19.0,1
NP09659,17.0,1
NP05202,40.0,1
NP00048,50.0,1
NP07546,29.0,1
NP01832,21.0,1
NP00037,86.0,1
NP05034,45.0,1
NP08700,11.0,1
NP07017,34.0,1
NP03208,12.0,1
NP03601,20.0,1
NP03600,27.0,1
NP06150,65.0,1
NP01244,70.0,1
NP09110,17.0,1
NP01724,17.0,1
NP09018,21.0,1
NP00759,19.0,1
NP10994,11.0,1
NP03491,12.0,1
NP02643,12.0,1
NP06920,14.0,1
NP02813,11.0,1
NP09675,17.0,1
NP08186,12.0,1
NP09661,17.0,1
NP06409,17.0,1
NP10955,11.0,1
NP07000,14.0,1
NP03950,69.0,1
NP06296,18.0,1
NP09593,13.0,1
NP07076,12.0,1
NP04651,62.0,1
NP05395,14.0,1
NP09053,84.0,1
NP01746,11.0,1
NP09714,17.0,1
NP03828,28.0,1
NP04274,37.0,1
NP04230,28.0,1
NP08949,11.0,1
NP05159,52.0,1
NP09040,89.0,1
NP02109,20.0,1
NP04662,89.0,1
NP01801,37.0,1
NP00905,16.0,1
NP08575,15.0,1
NP07596,36.0,1
NP08465,14.0,1
NP08609,13.0,1
NP01678,40.0,1
NP09003,51.0,1
NP06154,54.0,1
NP00784,13.0,1
NP05724,18.0,1
NP08959,12.0,1
NP00060,20.0,1
NP03480,11.0,1
NP05036,17.0,1
NP08679,11.0,1
NP02539,15.0,1
NP09776,13.0,1
NP05522,84.0,1
NP07490,36.0,1
NP09798,82.0,1
NP04657,62.0,1
NP02938,12.0,1
NP02056,12.0,1
NP07936,28.0,1
NP05177,22.0,1
NP05531,23.0,1
NP04794,34.0,1
NP02447,34.0,1
NP05116,24.0,1
NP06949,13.0,1
NP04339,31.0,1
NP02591,25.0,1
NP01862,51.0,1
NP04631,59.0,1
NP06009,13.0,1
NP07160,11.0,1
NP09758,14.0,1
NP01518,15.0,1
NP11304,76.0,1
NP02691,12.0,1
NP09929,41.0,1
NP07013,15.0,1
NP03777,30.0,1
NP00901,14.0,1
NP06728,39.0,1
NP07809,21.0,1
NP05687,11.0,1
NP04200,42.0,1
NP09106,17.0,1
NP06707,34.0,1
NP03587,17.0,1
NP02972,12.0,1
NP04949,30.0,1
NP00894,15.0,1
NP11293,76.0,1
NP01891,18.0,1
NP01968,57.0,1
NP06844,29.0,1
NP03887,24.0,1
NP07578,29.0,1
NP01924,16.0,1
NP04279,29.0,1
NP10788,17.0,1
NP07550,32.0,1
NP09414,25.0,1
NP09440,13.0,1
NP09285,18.0,1
NP04649,11.0,1
NP09904,45.0,1
NP01077,27.0,1
NP06754,19.0,1
NP00710,19.0,1
NP02003,92.0,1
NP00768,17.0,1
NP08906,11.0,1
NP02924,20.0,1
NP10832,13.0,1
NP07137,15.0,1
NP05534,90.0,1
NP07640,36.0,1
NP00817,20.0,1
NP06889,20.0,1
NP08461,14.0,1
NP06551,12.0,1
NP08512,12.0,1
NP03756,12.0,1
NP05838,11.0,1
NP08586,17.0,1
NP11375,76.0,1
NP07424,24.0,1
NP03768,29.0,1
NP01068,18.0,1
NP09919,38.0,1
NP06224,29.0,1
NP09052,74.0,1
NP09792,91.0,1
NP01969,61.0,1
NP06644,27.0,1
NP03788,59.0,1
NP06170,17.0,1
NP08451,14.0,1
NP05195,32.0,1
NP01253,32.0,1
NP09764,32.0,1
NP01794,37.0,1
NP06199,11.0,1
NP07027,62.0,1
NP05048,70.0,1
NP09355,22.0,1
NP08569,39.0,1
NP09948,28.0,1
NP01739,12.0,1
NP06867,14.0,1
NP02592,24.0,1
NP07063,17.0,1
NP06411,17.0,1
NP09353,45.0,1
NP08422,14.0,1
NP01963,21.0,1
NP06023,13.0,1
NP01795,37.0,1
NP10755,11.0,1
NP03536,11.0,1
NP01357,11.0,1
NP10350,25.0,1
NP04363,33.0,1
NP02596,24.0,1
NP06954,17.0,1
NP08265,19.0,1
NP08542,33.0,1
NP04817,18.0,1
NP04755,25.0,1
NP02645,20.0,1
NP08568,39.0,1
NP11395,73.0,1
NP03089,11.0,1
NP06055,14.0,1
NP10256,44.0,1
NP09683,17.0,1
NP07030,64.0,1
NP11358,68.0,1
NP05020,26.0,1
NP10383,32.0,1
NP04756,26.0,1
NP00800,11.0,1
NP08622,15.0,1
NP07196,24.0,1
NP08262,20.0,1
NP06079,12.0,1
NP08454,46.0,1
NP01178,11.0,1
NP05536,91.0,1
NP06161,14.0,1
NP10819,27.0,1
NP05843,12.0,1
NP06165,14.0,1
NP08458,19.0,1
NP01784,12.0,1
NP07687,36.0,1
NP09591,21.0,1
NP09590,13.0,1
NP06235,20.0,1
NP06845,29.0,1
NP09827,33.0,1
NP04734,27.0,1
NP01409,24.0,1
NP07493,42.0,1
NP09371,19.0,1
NP05493,28.0,1
NP11362,68.0,1
NP05043,70.0,1
NP01743,12.0,1
NP06299,14.0,1
NP02344,11.0,1
NP05105,26.0,1
NP04050,22.0,1
NP07210,23.0,1
NP04353,33.0,1
NP07705,36.0,1
NP03124,59.0,1
NP07094,14.0,1
NP01809,46.0,1
NP02244,13.0,1
NP11284,69.0,1
NP10977,13.0,1
NP07347,12.0,1
NP07032,19.0,1
NP09416,14.0,1
NP01649,16.0,1
NP02696,15.0,1
NP06667,20.0,1
NP05106,26.0,1
NP02684,27.0,1
NP11031,24.0,1
NP06690,27.0,1
NP10594,90.0,1
NP09464,21.0,1
NP03784,53.0,1
NP10358,12.0,1
NP05104,26.0,1
NP00353,41.0,1
NP05380,23.0,1
NP09149,71.0,1
NP05486,21.0,1
NP09475,28.0,1
NP06548,11.0,1
NP07894,16.0,1
NP06899,25.0,1
NP06989,14.0,1
NP01474,62.0,1
NP01732,11.0,1
NP07139,11.0,1
NP08450,12.0,1
NP06693,45.0,1
NP03802,34.0,1
NP08669,22.0,1
NP09397,13.0,1
NP02020,40.0,1
NP05856,17.0,1
NP06643,24.0,1
NP08517,12.0,1
NP02699,15.0,1
NP04772,34.0,1
NP04894,21.0,1
NP02000,20.0,1
NP10786,12.0,1
NP05756,22.0,1
NP06348,18.0,1
NP04175,27.0,1
NP07451,14.0,1
NP04673,66.0,1
NP01621,14.0,1
NP07115,11.0,1
NP01728,11.0,1
NP10827,12.0,1
NP06945,14.0,1
NP04304,37.0,1
NP04655,90.0,1
NP07907,11.0,1
NP08251,69.0,1
NP08256,30.0,1
NP08491,45.0,1
NP10627,11.0,1
NP07384,11.0,1
NP02950,19.0,1
NP06329,18.0,1
NP09766,33.0,1
NP03418,19.0,1
NP01193,13.0,1
NP00954,16.0,1
NP03522,15.0,1
NP01393,74.0,1
NP08155,35.0,1
NP06793,37.0,1
NP11299,77.0,1
NP02846,11.0,1
NP07240,16.0,1
NP06550,12.0,1
NP02650,32.0,1
NP01241,36.0,1
NP08994,39.0,1
NP04671,67.0,1
NP07228,25.0,1
NP09676,16.0,1
NP07047,11.0,1
NP10697,36.0,1
NP04795,24.0,1
NP11300,83.0,1
NP04834,21.0,1
NP03456,17.0,1
NP04813,20.0,1
NP04667,59.0,1
NP03106,11.0,1
NP03090,13.0,1
NP05158,36.0,1
NP10646,12.0,1
NP04754,22.0,1
NP02521,17.0,1
NP07906,17.0,1
NP01430,54.0,1
NP01827,32.0,1
NP05207,30.0,1
NP05109,29.0,1
NP02573,79.0,1
NP07893,11.0,1
NP10031,13.0,1
NP03832,24.0,1
NP10352,26.0,1
NP08259,17.0,1
NP00939,12.0,1
NP09866,14.0,1
NP10273,28.0,1
NP07222,17.0,1
NP10269,29.0,1
NP07419,15.0,1
NP05322,88.0,1
NP01239,36.0,1
NP01256,38.0,1
NP00775,12.0,1
NP02550,39.0,1
NP07286,23.0,1
NP08656,11.0,1
NP05411,19.0,1
NP04479,28.0,1
NP04765,27.0,1
NP01729,11.0,1
NP10597,76.0,1
NP08907,11.0,1
NP01041,11.0,1
NP01050,14.0,1
NP06648,39.0,1
NP06333,14.0,1
NP06554,17.0,1
NP08694,17.0,1
NP04355,33.0,1
NP11021,47.0,1
NP05002,36.0,1
NP11073,11.0,1
NP02669,13.0,1
NP06890,15.0,1
NP11239,45.0,1
NP04043,23.0,1
NP10148,18.0,1
NP11119,38.0,1
NP07913,82.0,1
NP02015,19.0,1
NP04348,32.0,1
NP06173,12.0,1
NP03455,16.0,1
NP07654,36.0,1
NP07426,16.0,1
NP07957,34.0,1
NP07944,29.0,1
NP06195,22.0,1
NP11068,12.0,1
NP11294,76.0,1
NP01619,11.0,1
NP06053,17.0,1
NP04729,26.0,1
NP02523,17.0,1
NP04354,33.0,1
NP08862,12.0,1
NP05751,12.0,1
NP05765,34.0,1
NP07320,13.0,1
NP07442,12.0,1
NP04846,21.0,1
NP05818,13.0,1
NP07356,15.0,1
NP07448,22.0,1
NP04933,30.0,1
NP02827,11.0,1
NP04057,21.0,1
NP05694,16.0,1
NP09360,24.0,1
NP09740,14.0,1
NP01198,13.0,1
NP07343,13.0,1
NP09002,39.0,1
NP02969,12.0,1
NP04824,33.0,1
NP01396,83.0,1
NP07148,14.0,1
NP02543,21.0,1
NP04342,37.0,1
NP11252,34.0,1
NP04284,29.0,1
NP04250,29.0,1
NP07332,26.0,1
NP08154,41.0,1
NP04916,31.0,1
NP07326,36.0,1
NP03858,95.0,1
NP04851,21.0,1
NP03534,29.0,1
NP11301,76.0,1
NP00605,12.0,1
NP00945,13.0,1
NP10896,11.0,1
NP04294,31.0,1
NP09869,43.0,1
NP06877,24.0,1
NP04917,30.0,1
NP08467,14.0,1
NP06326,14.0,1
NP00874,11.0,1
NP07901,19.0,1
NP01382,78.0,1
NP04367,32.0,1
NP08163,20.0,1
NP04641,72.0,1
NP11336,95.0,1
NP05758,30.0,1
NP07469,23.0,1
NP06292,26.0,1
NP08296,13.0,1
NP00359,55.0,1
NP11156,94.0,1
NP06049,13.0,1
NP11007,12.0,1
NP04706,50.0,1
NP05945,11.0,1
NP02005,33.0,1
NP01490,77.0,1
NP02962,17.0,1
NP00769,11.0,1
NP04041,21.0,1
NP06855,17.0,1
NP05007,30.0,1
NP08783,23.0,1
NP06941,22.0,1
NP04358,33.0,1
NP07352,12.0,1
NP01021,17.0,1
NP03518,13.0,1
NP01470,61.0,1
NP09767,16.0,1
NP02029,72.0,1
NP08668,21.0,1
NP09772,13.0,1
NP05502,28.0,1
NP07246,13.0,1
NP01863,12.0,1
NP07964,32.0,1
NP02298,76.0,1
NP03193,11.0,1
NP09156,80.0,1
NP02129,30.0,1
NP11005,14.0,1
NP02529,14.0,1
NP11292,97.0,1
NP08543,33.0,1
NP09404,16.0,1
NP06397,17.0,1
NP09595,13.0,1
NP04664,71.0,1
NP05740,40.0,1
NP02647,18.0,1
NP03481,18.0,1
NP10947,12.0,1
NP05886,22.0,1
NP04648,66.0,1
NP07512,12.0,1
NP06658,13.0,1
NP02160,20.0,1
NP00830,11.0,1
NP04207,69.0,1
NP05087,15.0,1
NP07042,17.0,1
NP08200,14.0,1
NP01317,24.0,1
NP06115,83.0,1
NP04957,29.0,1
NP09896,37.0,1
NP07736,14.0,1
NP09750,17.0,1
NP01319,73.0,1
NP11127,36.0,1
NP04073,11.0,1
NP08995,39.0,1
NP08152,30.0,1
NP07360,34.0,1
NP07489,32.0,1
NP05067,68.0,1
NP02702,15.0,1
NP01539,25.0,1
NP01385,78.0,1
NP04637,63.0,1
NP07182,20.0,1
NP04691,15.0,1
NP11046,11.0,1
NP09958,43.0,1
NP03830,22.0,1
NP09264,29.0,1
NP05182,24.0,1
NP05436,27.0,1
NP09036,23.0,1
NP07504,20.0,1
NP06371,62.0,1
NP06832,25.0,1
NP11160,95.0,1
NP06753,18.0,1
NP10739,12.0,1
NP07257,16.0,1
NP08578,15.0,1
NP06050,15.0,1
NP08466,14.0,1
NP07588,39.0,1
NP08263,14.0,1
NP07195,20.0,1
NP05143,30.0,1
NP11350,69.0,1
NP01296,17.0,1
NP11244,27.0,1
NP08162,20.0,1
NP05693,23.0,1
NP09438,34.0,1
NP03131,22.0,1
NP05434,86.0,1
NP01511,12.0,1
NP01892,27.0,1
NP07207,12.0,1
NP06166,14.0,1
NP06047,21.0,1
NP06915,17.0,1
NP08468,29.0,1
NP04222,30.0,1
NP09853,41.0,1
NP00356,39.0,1
NP09957,50.0,1
NP04792,38.0,1
NP07456,12.0,1
NP06186,73.0,1
NP08449,14.0,1
NP08055,16.0,1
NP11374,76.0,1
NP06683,30.0,1
NP06318,44.0,1
NP07739,11.0,1
NP03687,11.0,1
NP01410,24.0,1
NP08504,11.0,1
NP02524,14.0,1
NP07020,14.0,1
NP07525,13.0,1
NP04020,47.0,1
NP08082,28.0,1
NP06874,18.0,1
NP00712,16.0,1
NP03837,27.0,1
NP05696,24.0,1
NP10730,18.0,1
NP06897,22.0,1
NP05173,24.0,1
NP07471,12.0,1
NP01347,72.0,1
NP07308,23.0,1
NP01810,38.0,1
NP07008,20.0,1
NP08576,15.0,1
NP08541,32.0,1
NP05134,34.0,1
NP06046,18.0,1
NP04745,24.0,1
NP06888,16.0,1
NP05162,58.0,1
NP01398,55.0,1
NP00606,18.0,1
NP00664,19.0,1
NP02159,42.0,1
NP05381,19.0,1
NP02783,11.0,1
NP04374,46.0,1
NP06567,14.0,1
NP08811,12.0,1
NP01544,17.0,1
NP01961,21.0,1
NP01209,11.0,1
NP09872,41.0,1
NP01424,18.0,1
NP01418,18.0,1
NP08496,11.0,1
NP09799,88.0,1
NP07353,20.0,1
NP07428,17.0,1
NP09338,16.0,1
NP01786,37.0,1
NP04878,21.0,1
NP08332,11.0,1
NP10785,11.0,1
NP09246,13.0,1
NP04639,69.0,1
NP00887,11.0,1
NP02484,86.0,1
NP07205,25.0,1
NP08962,30.0,1
NP04959,31.0,1
NP07334,15.0,1
NP01722,12.0,1
NP04771,38.0,1
NP01471,62.0,1
NP06747,95.0,1
NP05144,24.0,1
NP05086,22.0,1
NP03421,13.0,1
NP08619,11.0,1
NP07245,13.0,1
NP11328,93.0,1
NP04796,28.0,1
NP01758,11.0,1
NP06868,16.0,1
NP02031,11.0,1
NP06105,26.0,1
NP08474,13.0,1
NP08837,11.0,1
NP06613,39.0,1
NP07287,14.0,1
NP03423,12.0,1
NP00599,14.0,1
NP07330,19.0,1
NP01879,11.0,1
NP06176,34.0,1
NP00281,28.0,1
NP07600,36.0,1
NP07948,22.0,1
NP06662,20.0,1
NP01720,19.0,1
NP02232,27.0,1
NP05941,11.0,1
NP09380,21.0,1
NP09368,16.0,1
NP04720,26.0,1
NP03234,17.0,1
NP07480,23.0,1
NP03533,35.0,1
NP02067,27.0,1
NP07171,23.0,1
NP07625,36.0,1
NP09863,16.0,1
NP03695,11.0,1
NP04292,34.0,1
NP01428,53.0,1
NP10942,11.0,1
NP07519,12.0,1
NP07150,23.0,1
NP03043,15.0,1
NP07256,16.0,1
NP04468,28.0,1
NP03804,33.0,1
NP06405,21.0,1
NP05165,52.0,1
NP09028,21.0,1
NP04404,48.0,1
NP08151,11.0,1
NP09746,14.0,1
NP05656,88.0,1
NP01405,33.0,1
NP06222,11.0,1
NP10737,12.0,1
NP00756,11.0,1
NP01358,72.0,1
NP10626,22.0,1
NP07461,11.0,1
NP02624,11.0,1
NP01342,72.0,1
NP04051,21.0,1
NP02450,28.0,1
NP07018,15.0,1
NP07481,25.0,1
NP02443,45.0,1
NP01526,13.0,1
NP02690,11.0,1
NP05483,46.0,1
NP09781,21.0,1
NP08476,14.0,1
NP04713,26.0,1
NP07529,13.0,1
NP02103,32.0,1
NP05325,54.0,1
NP07120,12.0,1
NP04730,20.0,1
NP01534,27.0,1
NP05895,14.0,1
NP00338,11.0,1
NP08408,13.0,1
NP00780,22.0,1
NP09877,13.0,1
NP08552,84.0,1
NP07276,11.0,1
NP01465,60.0,1
NP00910,27.0,1
NP07293,14.0,1
NP04784,38.0,1
NP02965,11.0,1
NP01243,72.0,1
NP01978,14.0,1
NP06978,19.0,1
NP04313,34.0,1
NP01251,69.0,1
NP03793,60.0,1
NP07799,18.0,1
NP06685,30.0,1
NP07185,28.0,1
NP04961,29.0,1
NP06402,14.0,1
NP03591,13.0,1
NP02013,44.0,1
NP04278,36.0,1
NP07497,52.0,1
NP09330,12.0,1
NP11302,78.0,1
