,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
NP00757,0.0,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,1
NP03033,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,1
NP05883,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.25,1
NP05221,0.03125,0.09375,0.0625,0.03125,0.0625,0.0,0.125,0.03125,0.0625,0.0625,0.03125,0.03125,0.0625,0.03125,0.0,0.0,0.0625,0.03125,0.03125,0.15625,1
NP09401,0.0,0.0625,0.0,0.125,0.0,0.125,0.0625,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.1875,0.0625,0.0,0.0625,0.0,0.0625,1
NP06328,0.2727272727272727,0.0454545454545454,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0,0.0,0.0454545454545454,0.0,1
NP00754,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,1
NP06912,0.0,0.0416666666666666,0.125,0.125,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0416666666666666,0.125,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,1
NP08264,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,1
NP01719,0.0,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0476190476190476,0.0,0.0,0.0476190476190476,1
NP00593,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.0,0.0,1
NP03426,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,1
NP02686,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0,0.0,1
NP07083,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,1
NP02792,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,1
NP05884,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1
NP09716,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.1176470588235294,0.2941176470588235,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.0,0.0588235294117647,0.0,0.0,1
NP03847,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,1
NP09272,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0476190476190476,0.1904761904761904,0.0,0.0,0.0,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0,1
NP09894,0.1290322580645161,0.0967741935483871,0.032258064516129,0.032258064516129,0.0,0.0,0.064516129032258,0.1612903225806451,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.032258064516129,0.032258064516129,0.0967741935483871,0.0967741935483871,0.064516129032258,0.0,0.032258064516129,0.032258064516129,1
NP10780,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1
NP11295,0.0704225352112676,0.0985915492957746,0.056338028169014,0.0422535211267605,0.056338028169014,0.0422535211267605,0.056338028169014,0.056338028169014,0.0,0.0422535211267605,0.0704225352112676,0.0845070422535211,0.0,0.028169014084507,0.028169014084507,0.0704225352112676,0.056338028169014,0.0140845070422535,0.0422535211267605,0.0845070422535211,1
NP04094,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1
NP07341,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1
NP02829,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0625,0.1875,0.125,0.0,0.0,0.0,0.0,1
NP04932,0.0,0.0333333333333333,0.0333333333333333,0.1,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.1,0.0333333333333333,0.0,0.1,0.0333333333333333,0.1,0.0333333333333333,0.0,0.0666666666666666,0.1,1
NP11326,0.053763440860215,0.053763440860215,0.053763440860215,0.010752688172043,0.043010752688172,0.053763440860215,0.021505376344086,0.043010752688172,0.010752688172043,0.043010752688172,0.053763440860215,0.1182795698924731,0.032258064516129,0.043010752688172,0.064516129032258,0.0967741935483871,0.053763440860215,0.010752688172043,0.021505376344086,0.1182795698924731,1
NP06337,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.3076923076923077,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,1
NP02961,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1052631578947368,1
NP09636,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,1
NP07402,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.1379310344827586,0.0,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.0,0.0689655172413793,0.1034482758620689,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0344827586206896,0.1379310344827586,0.0,0.0,0.0,1
NP08469,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,1
NP06104,0.12,0.04,0.0,0.0,0.0,0.12,0.16,0.16,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.04,1
NP07817,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,0.0,1
NP07016,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.2857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,1
NP03849,0.0,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,1
NP04466,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0357142857142857,0.0,0.0,0.0357142857142857,0.0,0.1428571428571428,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0,0.0714285714285714,0.1071428571428571,0.0,0.0714285714285714,0.0357142857142857,1
NP05498,0.0,0.0833333333333333,0.0,0.0,0.0,0.125,0.0,0.1666666666666666,0.0,0.0,0.0416666666666666,0.125,0.0,0.0416666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,1
NP02942,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,1
NP03369,0.25,0.0,0.05,0.05,0.0,0.0,0.15,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.15,1
NP01402,0.0833333333333333,0.1388888888888889,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0833333333333333,0.0555555555555555,0.0,0.0555555555555555,0.1111111111111111,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0277777777777777,0.0833333333333333,1
NP11327,0.064516129032258,0.075268817204301,0.032258064516129,0.021505376344086,0.053763440860215,0.086021505376344,0.021505376344086,0.053763440860215,0.0,0.032258064516129,0.032258064516129,0.1075268817204301,0.021505376344086,0.043010752688172,0.075268817204301,0.075268817204301,0.053763440860215,0.010752688172043,0.032258064516129,0.1075268817204301,1
NP01723,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.25,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,1
NP09670,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0588235294117647,0.2941176470588235,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,1
NP00059,0.2,0.15,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.05,1
NP06717,0.027027027027027,0.027027027027027,0.054054054054054,0.054054054054054,0.054054054054054,0.0,0.054054054054054,0.1891891891891892,0.081081081081081,0.054054054054054,0.027027027027027,0.1621621621621621,0.0,0.054054054054054,0.1081081081081081,0.054054054054054,0.0,0.0,0.0,0.0,1
NP10792,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.25,0.0,0.0,0.0,0.0,1
NP03543,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,1
NP01008,0.05,0.1,0.0,0.05,0.0,0.0,0.1,0.1,0.05,0.0,0.05,0.0,0.05,0.05,0.1,0.15,0.0,0.0,0.1,0.05,1
NP05149,0.1,0.0,0.0,0.15,0.2,0.0,0.1,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,1
NP00122,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,1
NP05854,0.0769230769230769,0.1153846153846153,0.0384615384615384,0.0,0.1538461538461538,0.0384615384615384,0.0,0.0769230769230769,0.0,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0,0.0384615384615384,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0384615384615384,0.1153846153846153,1
NP07488,0.0588235294117647,0.0,0.0294117647058823,0.088235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0,0.0294117647058823,0.088235294117647,0.2058823529411764,0.088235294117647,0.0,0.0,0.088235294117647,1
NP09985,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,1
NP04373,0.108695652173913,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,0.0434782608695652,0.0652173913043478,0.0,0.217391304347826,0.0652173913043478,0.0217391304347826,0.0,0.0217391304347826,0.1304347826086956,0.0217391304347826,0.0,0.0434782608695652,0.0217391304347826,1
NP10895,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.0,0.0,0.0,0.0588235294117647,1
NP09928,0.0526315789473684,0.1052631578947368,0.0789473684210526,0.0526315789473684,0.0,0.0263157894736842,0.1578947368421052,0.0263157894736842,0.0526315789473684,0.0,0.131578947368421,0.0263157894736842,0.1052631578947368,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0,0.0,0.0263157894736842,1
NP01399,0.1590909090909091,0.0227272727272727,0.0454545454545454,0.0227272727272727,0.0227272727272727,0.0909090909090909,0.1363636363636363,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.1136363636363636,0.0681818181818181,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0454545454545454,0.0227272727272727,0.0681818181818181,0.0227272727272727,1
NP07118,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1
NP01129,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,1
NP05729,0.1875,0.0,0.0,0.0625,0.0,0.0,0.125,0.125,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.125,1
NP04928,0.1,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.1,0.0666666666666666,0.0,0.1333333333333333,0.0333333333333333,0.0,0.1,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0666666666666666,1
NP10704,0.0,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.1428571428571428,1
NP04986,0.0333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.1,0.0666666666666666,0.0,0.1666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1,0.0666666666666666,0.0,0.0,0.1,0.1,1
NP05528,0.0869565217391304,0.0,0.0434782608695652,0.0434782608695652,0.0,0.1739130434782608,0.0,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0869565217391304,1
NP06834,0.04,0.16,0.04,0.04,0.0,0.08,0.08,0.04,0.0,0.0,0.04,0.0,0.0,0.2,0.08,0.12,0.0,0.0,0.04,0.04,1
NP07028,0.0967741935483871,0.0806451612903225,0.0161290322580645,0.0806451612903225,0.064516129032258,0.0483870967741935,0.064516129032258,0.032258064516129,0.032258064516129,0.0161290322580645,0.1129032258064516,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.064516129032258,0.0483870967741935,0.0,0.0161290322580645,0.032258064516129,1
NP10355,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0,0.0357142857142857,0.1071428571428571,0.0,0.0714285714285714,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1
NP04282,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0,0.0689655172413793,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.0,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.0,0.1379310344827586,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0,1
NP09897,0.073170731707317,0.1219512195121951,0.073170731707317,0.048780487804878,0.0,0.1219512195121951,0.048780487804878,0.0,0.0,0.048780487804878,0.0975609756097561,0.048780487804878,0.073170731707317,0.048780487804878,0.048780487804878,0.0975609756097561,0.0,0.0,0.0,0.048780487804878,1
NP04148,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.3529411764705882,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,1
NP04761,0.1428571428571428,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0714285714285714,1
NP07299,0.0,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,1
NP05459,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,1
NP07370,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,1
NP00853,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,1
NP04440,0.037037037037037,0.1481481481481481,0.0,0.074074074074074,0.0,0.074074074074074,0.037037037037037,0.074074074074074,0.037037037037037,0.0,0.2222222222222222,0.0,0.0,0.037037037037037,0.0,0.1481481481481481,0.074074074074074,0.0,0.0,0.037037037037037,1
NP09854,0.0975609756097561,0.073170731707317,0.024390243902439,0.024390243902439,0.0,0.073170731707317,0.1463414634146341,0.0,0.048780487804878,0.073170731707317,0.1707317073170731,0.024390243902439,0.048780487804878,0.024390243902439,0.048780487804878,0.073170731707317,0.024390243902439,0.0,0.0,0.024390243902439,1
NP03569,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,1
NP01804,0.108695652173913,0.108695652173913,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0217391304347826,0.0869565217391304,0.0217391304347826,0.0,0.1304347826086956,0.0434782608695652,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.108695652173913,0.0652173913043478,0.0217391304347826,0.0217391304347826,0.0652173913043478,1
NP11315,0.1,0.0714285714285714,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0428571428571428,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.1,0.0285714285714285,0.0285714285714285,0.0428571428571428,0.0714285714285714,0.0428571428571428,0.0142857142857142,0.0285714285714285,0.0714285714285714,1
NP07296,0.0,0.1666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,1
NP01888,0.0769230769230769,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.3076923076923077,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,1
NP09918,0.1707317073170731,0.1219512195121951,0.024390243902439,0.024390243902439,0.024390243902439,0.073170731707317,0.048780487804878,0.048780487804878,0.024390243902439,0.0975609756097561,0.1707317073170731,0.0,0.0,0.0,0.024390243902439,0.024390243902439,0.048780487804878,0.0,0.0,0.073170731707317,1
NP05192,0.1142857142857142,0.1142857142857142,0.0,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0857142857142857,0.1142857142857142,0.0,0.0571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0,0.0,0.0571428571428571,0.0,0.0571428571428571,0.0285714285714285,0.1428571428571428,1
NP06327,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.3076923076923077,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,1
NP03532,0.1470588235294117,0.1176470588235294,0.0,0.1176470588235294,0.0,0.088235294117647,0.0294117647058823,0.0,0.0,0.0,0.1176470588235294,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.1176470588235294,0.0588235294117647,0.0,0.0,0.088235294117647,0.0294117647058823,1
NP11372,0.081081081081081,0.054054054054054,0.027027027027027,0.027027027027027,0.054054054054054,0.0405405405405405,0.0675675675675675,0.027027027027027,0.0135135135135135,0.054054054054054,0.027027027027027,0.1486486486486486,0.027027027027027,0.0135135135135135,0.0945945945945946,0.054054054054054,0.0675675675675675,0.027027027027027,0.0405405405405405,0.054054054054054,1
NP07404,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.0,1
NP11359,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0147058823529411,0.0588235294117647,0.0441176470588235,0.0441176470588235,0.0147058823529411,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0735294117647058,0.1176470588235294,0.0735294117647058,0.0147058823529411,0.0735294117647058,0.088235294117647,1
NP05682,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,1
NP00809,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0833333333333333,1
NP03949,0.0579710144927536,0.1014492753623188,0.0289855072463768,0.072463768115942,0.0,0.0144927536231884,0.0579710144927536,0.0579710144927536,0.0289855072463768,0.0434782608695652,0.1014492753623188,0.072463768115942,0.0289855072463768,0.0144927536231884,0.0579710144927536,0.1594202898550724,0.0579710144927536,0.0144927536231884,0.0289855072463768,0.0,1
NP07121,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,1
NP06878,0.0303030303030303,0.0303030303030303,0.1212121212121212,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.1515151515151515,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0909090909090909,0.0,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.1212121212121212,0.0,0.0303030303030303,0.0,1
NP07078,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.1538461538461538,0.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1
NP09310,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.1875,0.0,0.0,0.0,0.125,1
NP11316,0.0714285714285714,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.0142857142857142,0.0142857142857142,0.0571428571428571,0.0714285714285714,0.0857142857142857,0.1,0.0285714285714285,0.0571428571428571,0.0142857142857142,0.0571428571428571,0.0714285714285714,0.0142857142857142,0.0285714285714285,0.0571428571428571,1
NP01896,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.1666666666666666,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,1
NP00791,0.05,0.05,0.05,0.15,0.0,0.05,0.2,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.05,0.0,1
NP06944,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,1
